longest punt, name, punt yards, punts
66,Bryan Anger,193,4
49,Zach Grossnickle,241,6
50,Blake Clingan,256,6
44,Jeff Ruiz,337,10
47,Patrick ODonnell,173,4
49,Dawson Zimmerman,139,3
42,Richard Jackson,42,1
47,Cole Wagner,165,4
49,Ben Ryan,199,5
53,Tom Hornsey,172,4
49,Mickey Groody,274,6
57,Aaron Bates,57,1
59,Josh Brisk,185,4
53,Teddy Dellaganna,270,6
34,Mohamed Sanu,34,1
50,Chas Henry,174,4
57,Justin Brockhaus Kann,244,5
57,Anthony Santella,254,5
61,Ryan Donahue,242,5
32,Eric Guthrie,32,1
52,Kirby Van Der Kamp,283,7
66,Alonso Rojas,217,5
40,Chandler Anderson,112,4
47,Ryan Doerr,167,4
41,George Pierson,41,1
47,Ryan Tydlacka,93,2
38,Hendrix Brakefield,194,6
55,Spencer Ortego,252,6
48,Neely Sullivent,221,6
64,Dean Gericke,64,1
60,Aaron Munoz,374,9
59,Dylan Breeding,137,3
50,Josh Bleser,266,6
52,Travis Baltz,165,4
44,Zac Murphy,199,5
56,Jay Karutz,198,4
37,Dan Orseske,37,1
50,Matt Grabner,86,2
41,Trey Barrow,41,1
36,Nate Toulson,36,1
22,Josh Davis,22,1
54,Kyle Delahooke,215,6
30,Alex Henery,52,2
51,Bobby Cowan,185,4
41,Pete Kontodiakos,79,2
43,Josh Wilber,116,3
54,Tanner Rust,364,9
59,Brian Stahovich,203,4
54,Ben Skaer,216,5
52,Jonathan LaCour,95,2
48,Brandon Williams,167,4
47,Ben Turk,310,8
53,Will Hagerup,345,9
30,Denard Robinson,30,1
65,Will Atterberry,305,7
59,Kyle Martens,296,6
46,Ben Buchanan,152,4
58,Matt Bosher,98,2
54,Paul Hershey,244,6
40,Bill Claus,140,4
16,John Penza,16,1
60,Tress Way,157,3
60,Shawn Powell,297,7
67,Quinn Sharp,195,4
52,Will Goggans,250,6
56,Dan Hutchins,158,3
43,Cody Webster,187,5
54,Carson Wiggs,75,2
53,Spencer Lanning,150,3
51,Drew Butler,214,5
40,Peter Boehme,65,2
37,Danny Hrapmann,37,1
39,Matt Szymanski,149,4
75,Trey Ragland,243,5
47,Anson Kelton,127,3
54,Chad Cunningham,331,8
44,Jackson Rice,167,4
41,John Gold,142,4
17,Justin Tucker,17,1
58,Austin McCoy,275,6
56,Jonathan Ginsburgh,200,5
60,Tyler Campbell,184,4
55,Michael Such,147,3
68,Bryan Wright,288,6
50,Jared Jaroszewski,159,4
49,Ryan Allen,335,8
47,Jeff Locke,173,4
64,Daniel Zychlinski,157,3
52,Jacob Harfman,299,7
51,Jimmy Howell,261,6
45,Nick Marsh,105,3
60,Sean Sellwood,60,1
54,Brendon Lamers,259,6
50,Peter Caldwell,88,2
57,Richard Kent,421,10
45,Derek Helton,195,5
48,Shane Popham,211,5
51,Alex King,195,4
53,Kiel Rasp,242,6
56,Rob Long,258,6
57,Reid Forrest,169,4
53,Brad Nortman,134,3
37,Harrison Waid,99,3
36,Jens Alvernik,65,2
51,Ben Armer,110,3
47,Jeff Ruiz,122,4
34,Andy Leffler,34,1
58,Patrick ODonnell,243,6
39,Brad Langley,73,2
48,Bryan Anger,82,2
43,Peter Boehme,134,4
56,Alonso Rojas,222,5
41,Dean Gericke,41,1
40,Aaron Munoz,77,2
63,Jonathan Bulls,249,6
44,Will Atterberry,272,7
53,Keenyn Crier,189,5
60,Ryan Donahue,328,7
51,Ryan Shoemaker,241,6
52,Dawson Zimmerman,289,7
48,Bryan Wright,175,4
40,Kase Whitehead,215,6
47,Jacob Schum,153,5
42,David Bohner,211,6
45,Zach Grossnickle,146,4
61,Alex Dunnachie,176,4
64,Alex King,287,7
47,Cody Mandell,81,2
47,Jay Karutz,335,8
63,Brett Hartmann,220,5
54,Shawn Powell,141,3
55,Riley Stephenson,282,6
57,Drew Butler,219,5
57,Dylan Breeding,284,6
43,Ryan Mallett,43,1
55,Bobby Cowan,99,2
45,Brendon Lamers,253,7
67,Anthony Santella,292,6
56,Josh Wilber,245,5
55,Ryan Doerr,95,2
53,Kirby Van Der Kamp,153,3
54,Ryan Tydlacka,94,2
46,Zack Campbell,387,10
39,Josh Jasper,39,1
42,Heath Hutchins,83,2
48,Ryan Allen,132,3
48,Kyle Delahooke,109,3
62,Aaron Bates,363,8
44,Ben Turk,181,5
63,Tom Hornsey,417,10
78,Josh Davis,239,4
41,Nate Toulson,72,2
50,Zac Murphy,175,4
46,Pete Kontodiakos,202,5
33,Will Hagerup,33,1
54,Dan Orseske,271,7
48,Jacob Harfman,110,3
65,Tyler Campbell,312,7
47,Richard Kent,352,9
58,Matt Grabner,363,8
67,Brian Stahovich,456,10
45,Grant Schallock,45,1
37,CJ Feagles,37,1
34,Sean Pool,34,1
56,Ben Skaer,349,8
57,Sean Sellwood,147,3
51,Ben Buchanan,162,4
53,Paul Hershey,279,6
57,Tress Way,200,4
41,Keil Bartholomew,79,2
42,Tim Jefferson Jr,78,2
48,Quinn Sharp,48,1
74,Michael Such,256,5
24,GJ Kinne,24,1
46,Jackson Rice,109,3
54,Johnny Hekker,301,7
59,Josh Bleser,218,5
52,Anthony Fera,138,3
44,Matt Rinehart,216,6
37,Spencer Keith,67,2
59,Carson Wiggs,117,3
16,Cody Webster,16,1
54,Scott Kovanda,225,5
65,Kyle Martens,300,6
35,Nick Fanuzzi,35,1
52,Brandon Williams,233,6
58,Spencer Lanning,210,5
42,Jens Alvernik,154,5
52,Matt Szymanski,242,6
60,Reid Forrest,335,7
39,Daniel Zychlinski,39,1
44,Shane Popham,200,5
56,Rob Long,222,5
51,Anson Kelton,138,3
53,Derek Epperson,365,8
49,Jeff Wathne,242,6
51,Brandon McManus,91,2
46,Cole Wagner,320,8
48,Chad Cunningham,222,5
47,Chas Henry,131,3
45,Ryan Epperson,139,4
42,Jared Jaroszewski,84,2
59,Josh Brisk,359,10
32,Wesley Carroll,32,1
56,Jonathan LaCour,346,8
48,Justin Tucker,199,5
55,John Gold,55,1
56,Trey Ragland,101,2
48,Will Goggans,168,4
55,Jeff Locke,187,4
57,Richie Leone,221,5
49,Case Keenum,49,1
46,Ian Campbell,77,2
41,Tanner Rust,220,6
46,Peter Caldwell,122,3
41,Braeden Loveless,78,2
55,Andrew Shapiro,158,3
53,Brian Saunders,117,3
47,Ben Ryan,200,5
59,Kiel Rasp,438,9
62,Alex Henery,236,5
51,Brad Nortman,172,4
61,Trevor Hankins,209,4
60,Hendrix Brakefield,247,6
29,Chris Hagerup,29,1
52,Ben Armer,215,5
46,John Penza,268,7
56,Gregg Pugnetti,158,4
62,Travis Baltz,317,7
74,Austin McCoy,374,7
44,Kyle Brotzman,83,2
59,Dan Hutchins,364,8
60,Matt Bosher,267,6
74,Matt Szymanski,280,7
40,Anson Kelton,110,3
46,Dylan Breeding,116,3
59,Cody Mandell,137,3
52,Keenyn Crier,244,6
64,Bryan Anger,209,5
37,Ryan Shoemaker,68,2
53,Spencer Lanning,144,3
63,Trevor Hankins,291,6
56,Jackson Rice,508,11
54,Ryan Quigley,256,6
66,Brian Saunders,169,4
41,Kyle Brotzman,76,2
47,Johnny Hekker,193,5
47,Riley Stephenson,92,2
2,JD Falslev,2,1
56,Brad Langley,112,2
61,Patrick ODonnell,295,6
48,Tress Way,327,8
53,Cole Wagner,149,4
50,Peter Fardon,309,8
37,Jacob Schum,37,1
57,Pete Kontodiakos,103,2
50,Bobby Cowan,88,2
52,Alex King,207,5
46,Jonathan Bulls,230,6
58,Mickey Groody,158,3
54,Will Atterberry,104,2
61,Chas Henry,168,3
49,Ryan Tydlacka,201,5
26,Shawn Powell,26,1
52,Shane Popham,257,6
42,Sean Pool,114,3
43,Andy Leffler,112,3
50,Alex Dunnachie,50,1
63,Richie Leone,202,4
57,Jonathan Ginsburgh,295,6
48,Chris Hagerup,111,3
41,Zack Campbell,109,3
46,Ryan Donahue,82,2
52,Scott Kovanda,343,9
36,Kirby Van Der Kamp,130,4
38,Jerome Tiller,38,1
50,Alonso Rojas,89,2
48,Tanner Rust,237,7
53,Ryan Doerr,298,7
50,Blake Clingan,205,5
53,Spencer Ortego,325,8
52,Josh Davis,225,5
45,Nate Toulson,80,2
48,Aaron Munoz,218,6
55,Derek Helton,184,4
43,Josh Jasper,81,2
48,Gregg Pugnetti,241,6
50,Ryan Allen,331,8
45,Peter Boehme,209,6
40,Danny Hrapmann,40,1
53,Travis Baltz,320,8
61,Josh Brisk,334,7
48,Aaron Bates,129,3
55,Bryan Wright,237,5
31,David Schwerman,31,1
52,Josh Wilber,159,4
40,Tyler Campbell,40,1
51,Andrew Shapiro,148,4
40,Matt Grabner,40,1
37,Zac Murphy,70,2
40,Robert Partridge,40,1
52,Kase Whitehead,167,4
58,Paul Hershey,232,6
37,Heath Hutchins,105,3
52,Drew Butler,128,3
55,Alex Henery,284,6
42,Brandon Williams,146,4
37,Brett Hartmann,122,4
46,Ben Turk,160,5
37,Daniel Zychlinski,37,1
39,Ben Buchanan,39,1
43,Jay Karutz,374,10
47,Anthony Fera,123,3
57,Jeff Wathne,313,7
55,Cody Webster,140,3
53,Bill Claus,133,3
50,John Penza,50,1
54,Kyle Martens,136,3
42,Derek Epperson,42,1
69,Teddy Dellaganna,107,2
40,Grant Schallock,40,1
31,CJ Feagles,31,1
57,Brian Stahovich,138,3
48,Braeden Loveless,308,8
56,Justin Brockhaus Kann,104,2
47,Hendrix Brakefield,174,4
54,Chad Cunningham,379,9
53,Trey Ragland,182,4
62,John Gold,62,1
40,Justin Tucker,40,1
38,Garrett Gilbert,38,1
49,Jeff Locke,187,4
43,Michael Such,84,2
37,GJ Kinne,43,2
70,Will Goggans,233,5
57,Neely Sullivent,258,6
53,Brendon Lamers,318,8
55,Ben Skaer,434,11
60,Sean Sellwood,153,3
55,Jens Alvernik,167,4
42,Jordan La Secla,56,3
24,Harrison Waid,24,1
44,Ian Campbell,134,4
52,Tom Hornsey,215,5
41,Jimmy Howell,41,1
42,Reid Forrest,160,4
76,Brad Nortman,121,2
62,Austin McCoy,174,4
50,Tim Jefferson Jr,50,1
60,Quinn Sharp,278,6
43,Ryan Epperson,167,4
47,Braeden Loveless,140,4
56,Riley Stephenson,191,4
50,Keil Bartholomew,233,6
54,Kyle Delahooke,188,5
60,Zack Campbell,255,7
28,Josh Wilber,28,1
44,Neely Sullivent,128,3
37,Dean Gericke,37,1
43,Josh Bleser,88,3
53,Cody Mandell,161,4
75,Chas Henry,187,3
69,Jonathan Bulls,183,4
41,Jeff Wathne,117,3
22,Cameron Newton,22,1
41,Aaron Munoz,152,4
49,Derek Epperson,136,3
57,Alonso Rojas,219,5
52,Ryan Quigley,443,11
53,Ben Turk,313,8
49,Bryan Wright,304,8
46,Jacob Schum,99,3
34,Peter Fardon,91,3
57,Dawson Zimmerman,287,6
36,Kyle Parker,36,1
61,Matt Bosher,463,10
61,Brett Hartmann,370,8
51,Scott Kovanda,227,7
46,Zach Grossnickle,162,4
53,Drew Butler,139,3
54,Cole Wagner,292,8
57,Richard Kent,274,7
67,Pete Kontodiakos,398,8
51,Anson Kelton,167,4
21,Andy Dalton,21,1
37,Jay Karutz,109,3
35,Paul Hershey,64,2
39,Andrew Shapiro,71,2
37,Alex Dunnachie,52,2
45,Ryan Allen,129,3
58,Anthony Santella,282,6
56,Ben Buchanan,233,6
41,Chris Hagerup,128,4
58,Will Hagerup,192,4
39,Tate Forcier,39,1
53,Ryan Donahue,282,7
74,Anthony Fera,330,9
48,Kirby Van Der Kamp,160,4
46,Jonathan LaCour,153,4
38,Donnie Carona,38,1
55,Derek Helton,91,2
53,Josh Jasper,53,1
53,Chad Cunningham,190,4
51,Michael Palardy,51,1
42,Travis Baltz,291,8
56,Alex King,182,4
43,Aaron Bates,43,1
47,Brad Nortman,225,6
45,Tom Hornsey,193,5
37,Michael Such,107,3
44,Zac Murphy,155,4
49,Robert Partridge,49,1
48,Matt Rinehart,211,5
50,Dan Orseske,208,6
42,Brandon Williams,42,1
58,Tyler Campbell,346,8
73,Ryan Tydlacka,202,4
49,Heath Hutchins,84,2
49,CJ Feagles,218,6
59,Ben Ryan,246,6
56,Andy Leffler,172,4
57,Brian Saunders,297,7
52,Jake Capraro,334,9
50,Kyle Brotzman,118,3
48,Ben Skaer,284,7
56,Ian Campbell,142,3
63,Will Atterberry,345,7
55,Spencer Ortego,279,7
48,Tress Way,273,7
57,John Gold,214,5
45,Justin Tucker,127,3
43,Jackson Rice,55,2
45,Daniel Zychlinski,159,4
58,Johnny Hekker,224,5
56,Trevor Hankins,198,4
38,Dan Hutchins,38,1
43,Josh Brisk,173,5
49,Kyle Martens,140,3
34,Nick Fanuzzi,34,1
48,Matt Szymanski,128,3
52,Teddy Dellaganna,290,9
73,Jonathan Ginsburgh,382,9
37,Justin Brockhaus Kann,133,4
51,Mickey Groody,225,5
52,Harrison Waid,183,4
43,Peter Boehme,119,3
40,Danny Hrapmann,40,1
50,Kase Whitehead,312,8
49,John Penza,261,7
49,Austin McCoy,299,8
48,Jeff Locke,96,2
59,Reid Forrest,243,5
45,Brendon Lamers,166,4
42,Jacob Harfman,74,2
45,Kiel Rasp,45,1
51,Jimmy Howell,304,7
66,Shawn Powell,192,4
46,Shane Popham,280,8
53,Sean Pool,198,5
65,Ben Armer,344,7
38,Bobby Cowan,102,3
60,Josh Davis,468,10
33,Nate Toulson,33,1
54,Will Goggans,320,7
34,Blake Clingan,34,1
45,Trey Ragland,130,4
47,Ryan Doerr,182,5
51,Alex Henery,99,2
54,Spencer Ortego,220,6
43,Quinn Sharp,74,2
58,Teddy Dellaganna,374,8
63,Cole Wagner,444,11
55,Keil Bartholomew,95,2
52,Pete Kontodiakos,136,4
52,Keenyn Crier,134,3
53,Johnny Hekker,165,4
54,Scott Kovanda,139,3
49,Ben Armer,159,4
40,Kyle Brotzman,40,1
43,John Penza,116,3
51,Riley Stephenson,147,4
54,Brian Stahovich,266,6
55,Bryan Anger,252,5
63,Jeff Locke,435,9
50,Patrick ODonnell,132,3
46,Zac Murphy,249,6
40,Robert Partridge,68,2
45,Josh Brisk,202,6
46,Hendrix Brakefield,215,5
58,Chas Henry,210,4
48,Derek Helton,123,3
44,Josh Jasper,44,1
56,Andrew Shapiro,241,6
55,Alex Dunnachie,254,5
51,Drew Butler,174,4
55,Chad Cunningham,220,5
51,Sean Pool,92,2
49,Jimmy Howell,180,4
49,Richie Leone,80,2
45,Heath Hutchins,122,3
56,Kirby Van Der Kamp,450,9
42,Sean Sellwood,77,2
64,Matt Rinehart,371,9
57,Zack Campbell,321,7
49,Ryan Tydlacka,133,3
36,Steven Clark,68,2
36,Aaron Munoz,113,4
51,Mickey Groody,150,4
51,Josh Bleser,220,5
51,Tom Hornsey,419,10
49,Ryan Allen,163,4
45,Peter Caldwell,264,7
52,Matt Bosher,265,6
54,Shawn Powell,165,4
62,Will Hagerup,188,4
69,Aaron Bates,180,4
51,Matt Grabner,173,4
49,Trey Barrow,49,1
36,Zach Grossnickle,161,5
40,CJ Feagles,231,7
51,Dawson Zimmerman,201,5
50,Andy Leffler,169,4
53,Ryan Quigley,284,6
43,Brad Langley,83,2
67,Harrison Waid,298,6
48,Josh Wilber,103,3
56,Jeff Wathne,96,2
42,Jake Capraro,252,7
58,Ben Skaer,291,7
52,Brandon Williams,248,6
79,Cody Webster,286,6
51,Ben Turk,233,5
50,Dan Hutchins,142,3
70,Will Atterberry,252,7
50,Neely Sullivent,140,4
39,Dean Gericke,93,3
53,Ben Buchanan,150,3
46,Chris Hagerup,294,7
72,Paul Hershey,255,5
46,Bryan Wright,198,5
53,Anthony Fera,264,6
48,Anthony Santella,135,3
49,Spencer Lanning,82,2
53,Cody Mandell,68,2
43,Justin Brockhaus Kann,181,5
51,Rob Long,243,6
43,Peter Boehme,156,4
55,Danny Hrapmann,55,1
51,Ben Ryan,138,4
53,Matt Szymanski,192,5
59,Michael Such,187,4
54,Daniel Zychlinski,54,1
49,Jacob Harfman,90,2
48,Anson Kelton,91,2
61,Austin McCoy,371,8
41,Jonathan Ginsburgh,146,4
41,Jonathan Bulls,41,1
52,Ryan Epperson,348,9
60,Dylan Breeding,343,8
49,Jonathan LaCour,167,4
52,Derek Epperson,210,5
72,Ian Campbell,278,5
56,Kyle Martens,339,7
51,Richard Kent,170,4
46,Jay Karutz,353,9
55,Brian Saunders,345,7
56,Brett Hartmann,392,9
63,Shane Popham,183,4
61,Kyle Delahooke,232,5
51,Kiel Rasp,139,3
43,Trevor Hankins,103,3
49,Reid Forrest,225,5
52,Jackson Rice,99,2
43,Brad Nortman,79,2
47,Dan Orseske,153,4
53,Gregg Pugnetti,222,5
51,Brendon Lamers,216,5
62,Kase Whitehead,361,8
43,Blake Clingan,117,3
55,Alonso Rojas,241,6
47,Ryan Doerr,93,2
41,Gregg Pugnetti,298,8
40,Justin Brockhaus Kann,204,6
46,Josh Bleser,100,3
48,Patrick ODonnell,89,2
50,Cody Mandell,191,5
58,Tyler Campbell,383,8
40,Steven Clark,79,2
52,Dylan Breeding,93,2
63,Scott Kovanda,253,6
47,Jay Karutz,47,1
49,Dawson Zimmerman,272,7
49,Travis Baltz,306,7
46,Brett Hartmann,174,5
46,Zac Murphy,218,6
48,Zach Grossnickle,134,3
37,Pete Kontodiakos,67,2
47,Brendon Lamers,210,5
44,Alex King,250,7
49,Matt Bosher,211,5
50,Ben Ryan,214,5
54,Andy Leffler,160,4
45,Jeff Ruiz,84,2
67,Chas Henry,188,4
50,Heath Hutchins,260,6
58,Shawn Powell,254,5
58,Ryan Quigley,314,8
53,Andrew Shapiro,286,7
37,Jake Capraro,293,9
55,Drew Butler,196,4
54,Richard Kent,310,8
55,Sean Pool,199,5
39,Josh Davis,147,4
54,Nate Toulson,93,2
53,Alex Dunnachie,145,3
53,Brad Langley,157,4
38,Chris Hagerup,140,4
61,Neely Sullivent,189,4
52,Ryan Tydlacka,249,6
51,Spencer Lanning,177,4
44,Josh Jasper,127,3
56,Derek Helton,94,2
47,Ryan Allen,47,1
53,Bobby Cowan,209,5
60,Aaron Bates,100,2
48,Anthony Santella,158,4
53,Tom Hornsey,318,7
51,Peter Boehme,177,4
63,Will Hagerup,151,3
56,Ryan Donahue,231,5
45,Kyle Delahooke,124,3
54,Matt Szymanski,131,3
60,Alex Henery,346,7
67,Justin Tucker,189,4
54,John Gold,138,3
37,Josh Wilber,74,2
51,Jacob Schum,258,8
50,Ben Turk,204,5
46,Ben Armer,212,6
46,Will Atterberry,227,6
40,Trent Deans,77,2
44,Josh Brisk,228,6
57,Zack Campbell,187,5
40,Tress Way,77,2
61,Kirby Van Der Kamp,365,7
28,Austen Arnaud,28,1
40,Carson Wiggs,101,3
55,Cody Webster,93,2
47,Dan Orseske,215,6
61,Kyle Martens,199,4
49,Richie Leone,142,4
58,Teddy Dellaganna,225,5
46,Jonathan Bulls,118,3
55,Brian Stahovich,173,4
45,Keil Bartholomew,125,3
57,Harrison Waid,434,10
41,Trevor Harman,116,3
53,Rob Long,269,6
54,Dan Hutchins,250,5
58,Anson Kelton,248,6
59,Riley Stephenson,336,7
41,Jeff Wathne,221,7
66,Bryan Wright,258,6
46,Michael Such,201,5
46,Jonathan Ginsburgh,212,5
54,John Penza,288,7
54,Matt Rinehart,292,7
45,Will Goggans,156,4
48,Spencer Ortego,288,7
49,Ryan Epperson,268,7
50,Matt Grabner,260,6
57,Jonathan LaCour,263,7
55,Quinn Sharp,180,4
46,Trey Ragland,119,3
67,Ian Campbell,251,5
26,Joe Houston,26,1
53,Bryan Anger,263,6
58,Jimmy Howell,102,2
36,CJ Feagles,69,2
49,Brian Saunders,95,2
42,Shane Popham,282,8
57,Kiel Rasp,192,4
52,Johnny Hekker,243,6
41,Reid Forrest,155,4
51,Dan Wagner,51,1
50,Keenyn Crier,214,5
60,Brad Nortman,101,2
39,Ben Buchanan,114,3
52,Hendrix Brakefield,281,7
39,Aaron Munoz,171,5
58,Austin McCoy,327,7
48,Sean Sellwood,80,2
39,Jackson Rice,39,1
53,Jeff Locke,182,4
41,Patrick ODonnell,41,1
35,Zach Collaros,35,1
51,Justin Brockhaus Kann,166,4
46,Zack Campbell,233,6
54,Ben Armer,167,4
51,Neely Sullivent,273,6
59,Mickey Groody,319,7
54,Dylan Breeding,292,7
66,Tyler Campbell,311,6
45,Jeremiah Masoli,45,1
44,Keenyn Crier,88,2
51,Kiel Rasp,291,7
42,Steven Clark,112,3
56,Derek Helton,266,5
36,Josh Jasper,36,1
48,Derek Epperson,84,2
43,Ryan Doerr,166,4
59,Ryan Quigley,175,4
50,Travis Baltz,245,6
43,Bryan Wright,247,7
48,Matt Rinehart,181,4
52,Jacob Schum,243,6
43,Brandon McManus,78,2
35,Jeff Wathne,64,2
55,Riley Stephenson,160,4
50,Austin McCoy,186,6
58,Bryan Anger,239,5
58,Trevor Hankins,371,8
51,Blake Clingan,89,2
58,Kyle Martens,272,6
44,Dawson Zimmerman,79,2
53,Sean Pool,143,3
51,Zach Grossnickle,272,7
46,Jonathan LaCour,174,4
57,Donnie Carona,57,1
47,Ben Ryan,126,3
42,Kase Whitehead,140,4
59,Bobby Cowan,304,6
49,Jake Capraro,332,9
56,Anthony Santella,228,5
44,Chris Hagerup,108,3
71,Ryan Donahue,121,2
54,Brad Nortman,96,2
70,Alonso Rojas,292,7
42,Ryan Epperson,130,4
47,Ryan Tydlacka,47,1
56,Drew Butler,152,3
42,Spencer Ortego,73,2
42,Josh Bleser,118,3
46,Cole Wagner,214,5
43,Matt Bosher,106,3
46,CJ Feagles,164,4
49,Zac Murphy,87,2
40,Robert Partridge,40,1
55,Paul Hershey,193,5
65,Dan Orseske,244,6
61,Anthony Fera,271,6
51,Matt Grabner,215,6
57,Tress Way,287,6
55,Heath Hutchins,183,5
42,Trey Ragland,214,6
60,Josh Davis,155,3
39,Nate Toulson,75,2
54,Aaron Munoz,395,10
44,Kyle Delahooke,117,3
43,Ben Turk,43,1
41,Josh Wilber,41,1
50,Brett Hartmann,126,3
57,Ben Skaer,334,9
61,Brian Stahovich,324,7
50,Brandon Williams,191,5
53,Aaron Bates,258,6
48,Ben Buchanan,128,3
59,Cody Webster,280,6
36,Carson Wiggs,36,1
78,Quinn Sharp,302,5
58,Alex Henery,151,3
44,Dan Hutchins,87,2
56,Teddy Dellaganna,398,9
56,Harrison Waid,241,6
53,Andrew Shapiro,186,5
54,Matt Szymanski,165,4
45,Richie Leone,166,4
49,Daniel Zychlinski,133,3
64,Reid Forrest,172,3
71,Tim Jefferson Jr,245,5
42,Keil Bartholomew,42,1
56,Chad Cunningham,289,6
51,Cody Mandell,94,2
70,Justin Tucker,106,2
63,John Gold,95,2
74,Kirby Van Der Kamp,419,9
47,John Penza,157,4
51,Scott Kovanda,140,4
40,Sean Sellwood,40,1
59,Pete Kontodiakos,233,5
49,Ian Campbell,171,4
44,Jonathan Ginsburgh,129,3
66,Peter Caldwell,435,10
46,Alex Dunnachie,161,5
60,Richard Kent,417,9
48,Spencer Lanning,295,7
54,Jimmy Howell,133,3
45,Jay Karutz,280,7
52,Brian Saunders,149,3
62,Alex King,396,9
54,Gregg Pugnetti,265,6
61,Rob Long,310,6
46,Trevor Harman,65,2
54,Kellen Moore,54,1
45,Ryan Allen,143,5
59,Andy Leffler,190,4
55,Shawn Powell,215,5
62,Cole Wagner,382,9
57,Gregg Pugnetti,257,6
48,Tim Jefferson Jr,48,1
51,Sean Sellwood,167,5
45,Dylan Breeding,153,4
61,Richard Kent,335,7
50,Jonathan Bulls,148,4
48,Trevor Hankins,163,4
64,Reid Forrest,271,6
47,Ryan Quigley,239,6
76,Dawson Zimmerman,108,2
44,Peter Fardon,201,6
46,Jacob Schum,60,2
66,Zac Murphy,170,3
37,Robert Partridge,138,5
