average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
13.000,,0,2,23,Michael Turner
24.000,,0,5,27,Bobby Wade
25.000,,0,2,30,Adam Jones
10.000,,0,1,10,Casey Cramer
17.000,,0,1,17,Willie Ponder
25.000,,0,4,36,JJ Arrington
39.000,,0,2,59,Maurice Hicks
19.000,,0,1,19,Michael Robinson
24.000,,0,4,40,JR Reed
21.000,,0,1,21,Kevin Curtis
21.000,,0,1,21,Matt Jones
18.000,,0,2,18,Santonio Holmes
21.000,,0,4,30,JJ Arrington
20.000,,0,1,20,JR Reed
22.000,,0,5,32,Terrence McGee
18.000,,0,3,26,Justin Miller
24.000,,0,2,27,Josh Cribbs
23.000,,0,5,44,Eddie Drummond
23.000,,0,1,23,Mike Furrey
28.000,,0,3,31,Koren Robinson
15.000,,0,2,18,Terrence Wilkins
0.000,,0,1,0,Ran Carthon
27.000,,0,4,41,Matt Jones
21.000,,0,2,23,Wes Welker
21.000,,0,1,21,Casey Cramer
19.000,,0,4,24,Artose Pinner
21.000,,0,2,31,Troy Williamson
29.000,,0,4,35,Rashied Davis
13.000,,0,1,13,Devin Hester
22.000,,0,3,24,Laurence Maroney
12.000,,0,1,12,Quincy Morgan
26.000,,0,1,26,Santonio Holmes
0.000,,0,1,0,Travis Kirschke
21.000,,0,5,34,Kenny Watson
27.000,,0,4,31,Willie Ponder
27.000,,0,6,51,Chad Morton
21.000,,0,4,29,Brandon Williams
17.000,,0,2,18,Maurice Hicks
28.000,,0,1,28,Greg Lewis
2.000,,0,1,2,Reno Mahe
19.000,,0,1,19,Dexter Wynn
20.000,,0,5,26,Michael Pittman
23.000,,0,3,29,DeAngelo Williams
12.000,,0,1,12,Brad Hoover
21.000,,0,3,28,Phillip Buchanon
21.000,,0,2,23,Wali Lundy
20.000,,0,3,25,Rock Cartwright
21.000,,0,2,28,Aaron Stecker
22.000,,0,3,24,Allen Rossum
34.000,,0,2,35,Jerious Norwood
25.000,,0,2,27,Allen Rossum
10.000,,0,1,10,Fred McCrary
15.000,,0,8,20,JJ Arrington
24.000,,0,4,29,BJ Sams
31.000,,0,2,32,Michael Turner
16.000,,0,1,16,Antonio Cromartie
18.000,,0,2,24,Terrence McGee
-1.000,,0,1,-1,Mario Haggan
13.000,,0,1,13,Mike Rosenthal
24.000,,0,1,24,Troy Williamson
0.000,,0,0,0,EJ Henderson
18.000,,0,3,27,DeAngelo Williams
22.000,,0,3,26,Aaron Stecker
17.000,,0,1,17,Terrance Copper
25.000,,0,3,32,Rashied Davis
23.000,,0,7,30,Willie Ponder
24.000,,0,3,29,Kenny Watson
20.000,,0,3,22,Kevin Faulk
16.000,,0,1,16,Tully Banta Cain
22.000,,0,1,22,Dante Hall
28.000,,0,6,53,Maurice Hicks
1.000,,0,1,1,Moran Norris
57.000,,1,3,103,Justin Miller
11.000,,0,1,11,Chris Baker
20.000,,0,1,20,Matt Chatham
2.000,,0,1,2,Leon Washington
21.000,,0,4,29,Terrence Wilkins
25.000,,0,4,34,Chris Carr
59.000,,0,2,65,Josh Cribbs
10.000,,0,1,10,Darnell Dinkins
16.000,,0,1,16,Lawrence Vickers
18.000,,0,4,24,JR Reed
35.000,,0,6,65,Eddie Drummond
27.000,,0,1,27,Dre Bly
21.000,,0,4,32,Bobby Wade
6.000,,0,1,6,Casey Cramer
5.000,,0,1,5,Adam Jones
18.000,,0,1,18,Bo Scaife
21.000,,0,2,27,Tyson Thompson
35.000,,0,2,41,Edell Shepherd
26.000,,0,2,28,Wes Welker
30.000,,0,5,46,Rock Cartwright
12.000,,0,1,12,Mike Sellers
25.000,,0,4,40,Matt Jones
19.000,,0,2,22,Alvin Pearman
0.000,,0,1,0,Kyle Brady
23.000,,0,3,34,Dexter Wynn
24.000,,0,3,26,Robert Ferguson
18.000,,0,3,20,Koren Robinson
27.000,,0,6,35,JJ Arrington
21.000,,0,3,22,Dante Hall
50.000,,0,1,50,Jeff Webb
26.000,,0,1,26,Richard Marshall
-4.000,,0,1,-4,Steve Smith
26.000,,0,1,26,DeAngelo Williams
29.000,,0,4,64,Josh Cribbs
14.000,,0,1,14,Darnell Dinkins
14.000,,0,2,17,Rashied Davis
22.000,,0,7,33,Terrence McGee
20.000,,0,2,22,Koren Robinson
4.000,,0,1,4,William Henderson
13.000,,0,3,23,JR Reed
33.000,,0,2,47,TJ Rushing
38.000,,0,2,48,Bobby Wade
14.000,,0,1,14,Len Dale White
20.000,,0,1,20,Matt Jones
21.000,,0,8,30,Justin Miller
21.000,,0,3,28,Troy Williamson
20.000,,0,5,24,Eddie Drummond
22.000,,0,2,25,Laurence Maroney
15.000,,0,1,15,Kevin Faulk
25.000,,0,4,28,Wes Welker
20.000,,0,2,25,Terrance Copper
13.000,,0,1,13,Jamal Jones
17.000,,0,1,17,Aaron Stecker
21.000,,0,4,24,Michael Pittman
29.000,,0,2,35,Chad Morton
17.000,,0,4,22,Rock Cartwright
6.000,,0,1,6,Mike Sellers
20.000,,0,5,26,Dexter Wynn
30.000,,0,5,41,Tyson Thompson
25.000,,0,1,25,Abram Elam
8.000,,0,1,8,Aaron Glenn
33.000,,0,2,51,Michael Turner
0.000,,0,0,0,Antonio Cromartie
23.000,,0,3,27,Santonio Holmes
26.000,,0,1,26,Najeh Davenport
19.000,,0,1,19,Willie Reid
25.000,,0,2,30,Maurice Hicks
25.000,,0,1,25,Delanie Walker
19.000,,0,7,28,Chris Carr
21.000,,0,2,23,Quincy Morgan
18.000,,0,3,25,BJ Sams
24.000,,0,4,27,Allen Rossum
22.000,,0,1,22,Jerious Norwood
20.000,,0,2,20,Chad Morton
22.000,,0,4,31,BJ Sams
22.000,,0,3,26,Richard Marshall
15.000,,0,1,15,Michael Gaines
25.000,,0,2,31,Tyson Thompson
18.000,,0,6,24,Edell Shepherd
23.000,,0,1,23,Quincy Morgan
26.000,,0,1,26,Chris Carr
18.000,,0,3,19,Eddie Drummond
30.000,,0,5,72,Terrence McGee
27.000,,0,2,29,Jamal Jones
21.000,,0,1,21,Terrance Copper
31.000,,0,1,31,Aaron Stecker
18.000,,0,5,21,Dexter Wynn
25.000,,0,2,29,Justin Miller
13.000,,0,5,16,Wes Welker
27.000,,0,2,28,Santonio Holmes
19.000,,0,6,30,Jeff Webb
7.000,,0,1,7,Ronnie Cruz
21.000,,0,9,27,Maurice Hicks
9.000,,0,1,9,Brandon Williams
11.000,,0,3,20,Michael Turner
7.000,,0,1,7,Lorenzo Neal
22.000,,0,4,25,Kevin Curtis
21.000,,0,5,36,Willie Ponder
23.000,,0,2,33,Michael Pittman
25.000,,0,2,31,Antonio Chatman
23.000,,0,5,31,Rock Cartwright
18.000,,0,5,21,Bobby Wade
26.000,,0,4,31,JJ Arrington
19.000,,0,3,21,Rashied Davis
24.000,,0,1,24,Devin Hester
25.000,,0,1,25,Adrian Peterson
31.000,,0,7,51,Allen Rossum
27.000,,0,1,27,Jerious Norwood
29.000,,0,3,42,Santonio Holmes
30.000,,0,4,47,Terrence McGee
50.000,,0,2,74,Laurence Maroney
17.000,,0,1,17,Kevin Faulk
21.000,,0,2,24,Antonio Chatman
0.000,,0,1,0,Kenny Watson
22.000,,0,4,25,Richard Marshall
31.000,,0,3,44,Josh Cribbs
12.000,,0,1,12,Quincy Morgan
24.000,,0,3,37,Terrence Wilkins
21.000,,0,7,26,Rock Cartwright
0.000,,0,1,0,Ladell Betts
16.000,,0,6,29,Dante Hall
23.000,,0,2,24,Michael Turner
19.000,,0,1,19,Antonio Cromartie
14.000,,0,1,14,Brandon Manumaleuna
-2.000,,0,1,-2,Lorenzo Neal
19.000,,0,4,33,Wes Welker
23.000,,0,3,30,Vernand Morency
32.000,,0,3,56,Justin Miller
17.000,,0,1,17,James Hodgins
0.000,,0,1,0,Kerry Rhodes
20.000,,0,5,26,Eddie Drummond
23.000,,0,5,33,Chris Carr
18.000,,0,2,21,JJ Arrington
7.000,,0,1,7,Fred Wakefield
20.000,,0,5,24,Willie Ponder
31.000,,0,4,49,Bethel Johnson
29.000,,0,3,37,Michael Pittman
21.000,,0,2,23,Ryan Moats
11.000,,0,1,11,Matt Schobel
28.000,,0,1,28,Edell Shepherd
8.000,,0,1,8,Richard Collier
25.000,,0,1,25,Matt Jones
22.000,,0,6,26,Tyson Thompson
16.000,,0,4,22,Chad Morton
17.000,,0,6,26,Richard Marshall
4.000,,0,1,4,Brad Hoover
33.000,,0,2,37,Tyson Thompson
14.000,,0,1,14,Aaron Glenn
24.000,,0,3,28,Rashied Davis
21.000,,0,6,24,Maurice Hicks
22.000,,0,4,26,Chris Perry
18.000,,0,4,24,Allen Rossum
7.000,,0,1,7,Fred McCrary
20.000,,0,3,30,Josh Cribbs
40.000,,1,4,99,Justin Miller
15.000,,0,1,15,Leon Washington
25.000,,0,2,27,Brian Clark
14.000,,0,1,14,Mike Bell
24.000,,0,2,31,Terrence Wilkins
22.000,,0,2,26,Vernand Morency
15.000,,0,5,29,JJ Arrington
27.000,,0,5,37,Dante Hall
21.000,,0,7,25,Josh Scobey
22.000,,0,6,46,Michael L Lewis
22.000,,0,2,23,BJ Sams
6.000,,0,1,6,Jarret Johnson
17.000,,0,2,21,Chad Morton
0.000,,0,1,0,Blue Adams
13.000,,0,1,13,Earnest Graham
18.000,,0,1,18,Reno Mahe
30.000,,0,1,30,Matt Jones
30.000,,0,3,50,Chris Carr
20.000,,0,2,25,Najeh Davenport
18.000,,0,1,18,Santonio Holmes
21.000,,0,3,22,Michael Turner
20.000,,0,6,23,Tony Fisher
3.000,,0,1,3,Paul Smith
31.000,,0,3,37,Bobby Wade
30.000,,0,3,38,David Anderson
16.000,,0,2,24,Edell Shepherd
20.000,,0,4,24,Bethel Johnson
0.000,,0,1,0,Richard Owens
45.000,,0,2,77,Laurence Maroney
24.000,,0,2,33,BJ Sams
14.000,,0,1,14,Jarret Johnson
11.000,,0,1,11,Quinn Sypniewski
17.000,,0,7,27,Chris Perry
33.000,,0,3,61,Terrence McGee
15.000,,0,4,22,Shaun Bodiford
14.000,,0,1,14,Mike Montgomery
29.000,,0,4,42,Rashied Davis
12.000,,0,2,16,Adrian Peterson
17.000,,0,4,22,Wes Welker
21.000,,0,3,28,Eddie Drummond
26.000,,0,3,31,Allen Rossum
9.000,,0,2,10,Jerious Norwood
0.000,,0,0,4,Adam Jennings
20.000,,0,1,20,Matt Jones
18.000,,0,1,18,Alvin Pearman
22.000,,0,5,32,Bobby Wade
14.000,,0,1,14,Bo Scaife
27.000,,0,5,31,Laurence Maroney
17.000,,0,1,17,Kevin Faulk
35.000,,0,5,70,Terrence Wilkins
20.000,,0,3,23,Chad Morton
25.000,,0,2,27,Dexter Wynn
17.000,,0,1,17,Travis Johnson
24.000,,0,2,24,Santonio Holmes
22.000,,0,2,23,Ike Taylor
23.000,,0,1,23,Najeh Davenport
17.000,,0,4,27,Brian Clark
23.000,,0,4,25,Michael Turner
7.000,,0,1,7,Eric Parker
27.000,,0,4,47,Josh Cribbs
22.000,,0,1,22,Lawrence Vickers
27.000,,0,2,36,Brandon Williams
22.000,,0,3,27,Bethel Johnson
19.000,,0,4,28,Kevin Curtis
21.000,,0,2,26,Tony Fisher
21.000,,0,2,22,Dante Hall
24.000,,0,3,35,Michael Pittman
17.000,,0,1,17,Torrie Cox
16.000,,0,2,18,Michael L Lewis
8.000,,0,1,8,Antwan Lake
18.000,,0,3,28,Rock Cartwright
0.000,,0,1,0,Demetric Evans
0.000,,0,1,0,Kedric Golston
22.000,,0,1,22,Mike Sellers
19.000,,0,3,21,Skyler Green
3.000,,0,1,3,Al Johnson
22.000,,0,2,22,Chris Carr
9.000,,0,1,9,ReShard Lee
19.000,,0,5,22,JJ Arrington
19.000,,0,2,22,Miles Austin
23.000,,0,3,26,Adam Jennings
30.000,,0,1,30,Allen Rossum
18.000,,0,3,21,Josh Cribbs
21.000,,0,7,36,Chris Perry
31.000,,0,6,49,Michael Turner
0.000,,0,1,0,Cory Withrow
24.000,,0,6,36,Eddie Drummond
22.000,,0,4,26,Brandon Williams
23.000,,0,5,33,Terrence Wilkins
36.000,,0,4,88,Terrence McGee
0.000,,0,0,18,Jim Leonhard
18.000,,0,3,24,Matt Jones
22.000,,0,3,32,Dexter Wynn
22.000,,0,3,24,Wes Welker
19.000,,0,3,19,Dante Hall
24.000,,0,5,29,Bethel Johnson
22.000,,0,2,23,Noah Herron
19.000,,0,1,19,Shaun Bodiford
29.000,,0,3,36,Laurence Maroney
19.000,,0,1,19,Kevin Faulk
34.000,,0,3,62,Justin Miller
6.000,,0,1,6,Matt Chatham
21.000,,0,7,30,Derrick Ward
22.000,,0,4,33,Rashied Davis
11.000,,0,1,11,Jason McKie
33.000,,0,2,36,Reno Mahe
24.000,,0,5,29,Rock Cartwright
24.000,,0,4,40,Najeh Davenport
19.000,,0,2,23,Sean Morey
28.000,,0,4,43,Michael L Lewis
18.000,,0,2,19,Jamal Jones
10.000,,0,1,10,Mike Karney
27.000,,0,4,30,Chris Carr
22.000,,0,3,29,Brian Clark
17.000,,0,6,33,Josh Scobey
21.000,,0,3,24,JR Reed
18.000,,0,1,18,Kay Jay Harris
20.000,,0,6,33,Bobby Wade
23.000,,0,4,28,BJ Sams
18.000,,0,3,25,DeAngelo Williams
23.000,,0,4,27,Michael Pittman
26.000,,0,1,26,Torrie Cox
21.000,,0,2,26,JJ Arrington
18.000,,0,1,18,Eddie Drummond
30.000,,0,3,59,BJ Sams
23.000,,0,4,30,Jerious Norwood
16.000,,0,1,16,Adam Jennings
3.000,,0,1,3,Steve Smith
7.000,,0,1,7,DeAngelo Williams
19.000,,0,3,28,Willie Ponder
37.000,,1,4,92,Josh Cribbs
12.000,,0,1,12,Lawrence Vickers
20.000,,0,2,20,Najeh Davenport
50.000,,0,2,76,Sean Morey
18.000,,0,1,18,Ike Taylor
29.000,,0,2,31,Miles Austin
0.000,,0,1,0,Pat Watkins
22.000,,0,4,25,Terrence Wilkins
28.000,,0,2,53,Cecil Sapp
22.000,,0,1,22,Mike Bell
36.000,,0,4,44,Michael Turner
23.000,,0,1,23,Antonio Cromartie
21.000,,0,4,26,Vernand Morency
14.000,,0,2,20,Noah Herron
21.000,,0,1,21,Chad Jackson
29.000,,0,4,47,Dante Hall
23.000,,0,3,27,Chris Carr
14.000,,0,1,14,ReShard Lee
23.000,,0,2,33,Wes Welker
17.000,,0,1,17,Travis Minor
26.000,,0,3,30,Bethel Johnson
20.000,,0,5,27,Michael L Lewis
15.000,,0,3,19,Chris Perry
0.000,,0,1,0,Reggie Kelly
16.000,,0,3,21,Justin Miller
27.000,,0,4,32,Reno Mahe
18.000,,0,1,18,Greg Lewis
20.000,,0,4,24,Bobby Wade
26.000,,0,2,29,Brandon Williams
19.000,,0,1,19,Michael Robinson
15.000,,0,4,22,Josh Scobey
17.000,,0,3,20,Michael Pittman
21.000,,0,3,26,Rock Cartwright
0.000,,0,0,0,Demetric Evans
13.000,,0,3,20,Dexter Wynn
2.000,,0,1,2,Jameel Cook
0.000,,0,0,17,Kailee Wong
21.000,,0,3,25,Terrence McGee
17.000,,0,1,17,Shaud Williams
19.000,,0,2,22,Matt Jones
27.000,,0,1,27,Derrick Wimbush
19.000,,0,4,36,Derrick Ward
28.000,,0,1,28,Brandon Jacobs
25.000,,0,3,34,Miles Austin
24.000,,0,4,35,Michael Pittman
19.000,,0,2,22,Torrie Cox
27.000,,0,4,40,Aveion Cason
28.000,,0,3,45,Wes Welker
43.000,,0,2,60,Dante Hall
25.000,,0,5,27,Brian Clark
16.000,,0,1,16,Cecil Sapp
21.000,,0,3,28,Allen Rossum
37.000,,0,1,37,Jerious Norwood
25.000,,0,3,33,Michael L Lewis
20.000,,0,1,20,Fred McAfee
30.000,,0,1,30,BJ Sams
15.000,,0,4,27,Najeh Davenport
18.000,,0,2,19,Terrence McGee
33.000,,0,3,50,Matt Jones
4.000,,0,2,9,Kyle Brady
21.000,,0,5,29,Josh Cribbs
28.000,,0,1,28,Glenn Holt
28.000,,0,4,41,Terrence Wilkins
23.000,,0,6,49,Reno Mahe
24.000,,0,2,25,Bethel Johnson
36.000,,1,6,99,JJ Arrington
23.000,,0,4,35,Laurence Maroney
24.000,,0,2,28,Rashied Davis
21.000,,0,1,21,Devin Hester
11.000,,0,2,15,Leon Washington
0.000,,0,1,0,Laveranues Coles
23.000,,0,7,34,Dexter Wynn
43.000,,0,3,91,Antonio Cromartie
37.000,,0,3,44,Chris Carr
19.000,,0,3,23,Kay Jay Harris
24.000,,0,4,31,Maurice Hicks
26.000,,0,3,28,Bobby Wade
17.000,,0,1,17,Bo Scaife
21.000,,0,2,22,Derrick Ward
2.000,,0,1,2,Chase Blackburn
28.000,,0,2,33,Rock Cartwright
13.000,,0,1,13,Mike Sellers
21.000,,0,3,28,Nick Goings
17.000,,0,1,17,Michael Gaines
25.000,,0,5,45,Nate Burleson
21.000,,0,7,35,Vernand Morency
16.000,,0,1,16,William Henderson
24.000,,0,1,24,Glenn Holt
0.000,,0,0,0,Keiwan Ratliff
20.000,,0,2,21,BJ Sams
14.000,,0,1,14,Corey Ivy
27.000,,0,1,27,Musa Smith
33.000,,0,2,37,Terrence McGee
5.000,,0,2,9,Duke Preston
22.000,,0,1,22,Andre Davis
24.000,,0,1,24,Antonio Cromartie
6.000,,0,1,6,Lorenzo Neal
22.000,,0,3,27,Devin Hester
17.000,,0,1,17,Rashied Davis
15.000,,0,4,25,Bethel Johnson
21.000,,0,4,30,Josh Cribbs
20.000,,0,1,20,Darnell Dinkins
13.000,,0,5,21,Dante Hall
0.000,,0,1,0,Bernard Pollard
28.000,,0,3,36,Brian Clark
14.000,,0,1,14,Kyle Johnson
23.000,,0,1,23,Cecil Sapp
0.000,,0,0,6,DaWilliams
26.000,,0,4,36,Nate Burleson
23.000,,0,3,25,Vernand Morency
10.000,,0,2,12,William Henderson
16.000,,0,2,18,Noah Herron
30.000,,0,2,45,Justin Miller
13.000,,0,2,26,Wes Welker
11.000,,0,1,11,David Bowens
29.000,,0,2,37,Matt Jones
21.000,,0,5,27,Kevin Faulk
25.000,,0,1,25,Laurence Maroney
17.000,,0,6,26,Eddie Drummond
35.000,,0,2,47,Michael L Lewis
22.000,,0,6,28,Maurice Hicks
21.000,,0,4,28,Derrick Ward
14.000,,0,1,14,Brandon Jacobs
0.000,,0,1,0,Grey Ruegamer
26.000,,0,4,33,Miles Austin
25.000,,0,1,25,Abram Elam
21.000,,0,1,21,Najeh Davenport
19.000,,0,4,27,Torrie Cox
12.000,,0,1,12,Michael Pittman
28.000,,0,4,39,Chris Carr
9.000,,0,1,9,ReShard Lee
37.000,,0,3,87,Jerome Mathis
31.000,,0,6,40,Willie Ponder
18.000,,0,3,32,JJ Arrington
23.000,,0,2,32,Adam Jones
20.000,,0,2,22,Bobby Wade
23.000,,0,2,28,Terrence Wilkins
1.000,,0,1,1,Kelvin Hayden
22.000,,0,4,35,Rock Cartwright
10.000,,0,1,10,James Thrash
26.000,,0,2,27,Jerious Norwood
22.000,,0,1,22,Allen Rossum
16.000,,0,4,19,Reno Mahe
2.000,,0,1,2,Matt Schobel
25.000,,0,6,33,Nick Goings
22.000,,0,1,22,Sean Morey
10.000,,0,1,10,Ike Taylor
15.000,,0,5,27,Josh Cribbs
19.000,,0,1,19,Lawrence Vickers
23.000,,0,3,25,JJ Arrington
26.000,,0,6,50,Nate Burleson
15.000,,0,4,21,DeAngelo Williams
19.000,,0,2,21,Derrick Ward
16.000,,0,1,16,Brandon Jacobs
30.000,,0,2,32,Glenn Holt
10.000,,0,1,10,Tony Stewart
26.000,,0,5,32,Chris Carr
29.000,,0,5,37,Miles Austin
21.000,,0,4,29,Michael L Lewis
22.000,,0,6,33,Eddie Drummond
17.000,,0,4,28,Bethel Johnson
54.000,,1,2,93,Matt Jones
33.000,,0,1,33,Derrick Wimbush
19.000,,0,4,25,Terrence Wilkins
0.000,,0,0,4,DeDe Dorsey
21.000,,0,4,35,Dante Hall
25.000,,0,2,28,Cory Ross
26.000,,0,3,31,Kevin Faulk
51.000,,0,1,51,Ellis Hobbs
29.000,,0,4,42,Justin Miller
4.000,,0,1,4,Brad Smith
16.000,,0,1,16,Leon Washington
23.000,,0,3,27,Andre Davis
5.000,,0,1,5,Mario Haggan
28.000,,0,3,45,Antonio Cromartie
19.000,,0,6,24,Brian Clark
21.000,,0,1,21,Mike Bell
22.000,,0,3,32,Maurice Hicks
29.000,,0,3,44,Brandon Williams
22.000,,0,4,33,Vernand Morency
10.000,,0,1,10,Charles Woodson
17.000,,0,2,18,Torrie Cox
17.000,,0,1,17,Michael Pittman
14.000,,0,3,21,Allen Rossum
20.000,,0,4,39,Jerome Mathis
6.000,,0,1,6,Wali Lundy
27.000,,0,4,30,Bobby Wade
36.000,,0,1,36,Adam Jones
26.000,,0,3,31,Rock Cartwright
19.000,,0,6,27,Reno Mahe
21.000,,0,7,31,Willie Ponder
56.000,,2,4,96,Devin Hester
3.000,,0,1,3,Muhsin Muhammad
23.000,,0,4,39,Nate Burleson
3.000,,0,1,3,Marquis Weeks
28.000,,0,1,28,Maurice Hicks
26.000,,0,5,44,Allen Rossum
14.000,,0,2,16,Adam Jennings
22.000,,0,4,37,Miles Austin
24.000,,0,6,46,JJ Arrington
30.000,,0,5,64,Quincy Morgan
20.000,,0,4,28,Cory Ross
18.000,,0,5,21,Josh Cribbs
15.000,,0,1,15,Lawrence Vickers
10.000,,0,1,10,Terrence McGee
20.000,,0,3,32,Wes Welker
0.000,,0,0,0,Darian Barnes
18.000,,0,5,24,DeAngelo Williams
21.000,,0,1,21,Brad Hoover
0.000,,0,0,0,Jeff King
21.000,,0,1,21,Najeh Davenport
15.000,,0,5,28,Devin Hester
9.000,,0,1,9,Darrell McClover
18.000,,0,4,31,Torrie Cox
21.000,,0,2,25,Michael Pittman
20.000,,0,4,26,Vernand Morency
17.000,,0,4,26,Eddie Drummond
18.000,,0,5,22,Bethel Johnson
21.000,,0,1,21,Troy Williamson
22.000,,0,2,24,Justin Miller
4.000,,0,1,4,Chris Baker
9.000,,0,1,9,Tully Banta Cain
93.000,,1,1,93,Ellis Hobbs
18.000,,0,8,24,Dexter Wynn
20.000,,0,4,26,Michael L Lewis
28.000,,0,2,32,Rock Cartwright
17.000,,0,4,25,Derrick Ward
41.000,,0,2,64,Reno Mahe
16.000,,0,1,16,Lito Sheppard
23.000,,0,5,34,Chris Carr
21.000,,0,1,21,Willie Ponder
34.000,,0,4,58,Michael Turner
20.000,,0,5,27,Dante Hall
23.000,,0,2,30,Bobby Wade
70.000,,0,1,70,Adam Jones
18.000,,0,3,22,Derrick Wimbush
29.000,,0,1,29,Matt Jones
9.000,,0,1,9,LaBrandon Toefield
23.000,,0,5,30,Terrence Wilkins
22.000,,0,5,36,Glenn Holt
8.000,,0,1,8,Reggie Kelly
10.000,,0,2,17,Vernand Morency
26.000,,0,3,31,Bethel Johnson
25.000,,0,5,31,Chris Carr
29.000,,0,3,45,Dante Hall
21.000,,0,1,21,Benny Sapp
11.000,,0,3,15,Allen Rossum
23.000,,0,1,23,DeAngelo Williams
29.000,,0,3,52,Terrence McGee
4.000,,0,2,6,Andre Davis
25.000,,0,5,45,Adam Jones
26.000,,0,2,27,Bobby Wade
19.000,,0,4,22,Josh Cribbs
2.000,,0,1,2,Lennie Friedman
22.000,,0,1,22,Torrie Cox
11.000,,0,1,11,Jerald Sowell
16.000,,0,3,28,Quincy Morgan
26.000,,0,4,38,Glenn Holt
23.000,,0,6,28,Devale Ellis
22.000,,0,2,27,Rashied Davis
22.000,,0,1,22,Devin Hester
22.000,,0,3,25,Derrick Wimbush
27.000,,0,3,38,Ellis Hobbs
9.000,,0,1,9,Laurence Maroney
23.000,,0,5,33,Sinorice Moss
24.000,,0,2,27,Chad Morton
31.000,,0,2,37,Michael L Lewis
28.000,,0,3,32,Najeh Davenport
11.000,,0,2,23,Sean Morey
21.000,,0,1,21,Santonio Holmes
8.000,,0,1,8,Jarret Johnson
24.000,,0,1,24,Cory Ross
21.000,,0,5,32,Nate Burleson
23.000,,0,3,27,Michael Turner
35.000,,0,4,64,Maurice Hicks
17.000,,0,1,17,Michael Robinson
15.000,,0,3,19,JJ Arrington
14.000,,0,2,16,Bryant Johnson
19.000,,0,7,29,Willie Ponder
22.000,,0,5,27,Rock Cartwright
29.000,,0,5,38,Dexter Wynn
26.000,,0,4,41,Terrence Wilkins
