longest punt return, name, punt return yards, punt returns
0,T McLaurin,0,1
0,D McCall,-1,1
3,Q Truxton,3,1
13,S Lurry,25,2
7,E Saffold,7,1
7,R Becker,7,1
18,Q Skanes,19,2
7,T Irwin,9,2
0,R Newsome,-2,2
28,M Hardman,45,4
4,D Walker,4,1
4,D Brewer,4,1
17,C Scott,31,4
0,C Kirk,-1,1
3,C Lammons,3,1
12,D Harper,12,1
19,J Stanton,19,1
2,T Cottrell,2,1
43,G Stroman,55,4
29,G Dortch,48,4
4,T McFadden,7,2
17,N Nelson,30,3
0,D Phillips,-11,2
18,A Conway,27,4
15,H White,30,3
4,B Taylor,1,2
4,N Hines,3,2
3,M Shelton,8,3
9,A Williams,9,1
16,J Williams,16,1
4,A Coney,7,2
7,T Hennigan,8,2
37,L Rose III,37,2
6,S Roberts,9,2
3,M Walker,3,1
18,G Stroman,31,6
11,J Eiland,13,2
1,K Osborn,1,2
7,N Mullen,7,1
0,H Foster,0,1
23,R McCloud,58,4
11,G Dortch,15,3
6,S Brown,6,1
7,C Jones,7,1
0,K Tyler,0,1
0,Q Johnson,0,1
8,I Wright,8,1
2,D Chark,6,3
44,B Berrios,38,2
7,D Ungerer,-1,2
20,R Malone,24,4
11,J Jackson,11,2
1,M Dudek,1,1
7,C Batson,7,1
9,D Peoples Jones,6,3
10,L Nelson,-8,2
13,R Blankenship,13,1
0,J Williams,-2,1
10,R Cleveland,14,2
20,M Stewart,45,4
23,C Finke,44,4
9,D Pierson El,10,2
7,N Nelson,7,1
10,V Crumbie,3,3
8,J Embry,8,2
2,R James,2,1
32,D Thompkins,33,3
8,K Hill,15,2
13,T Gullett,13,1
5,C Lamb,5,1
5,J Thomas,5,1
17,D Brown,27,2
0,W Wright,-1,1
7,J Morrow,7,1
0,J Anthrop,-5,2
35,A Trammell,35,1
14,M Reynolds,26,2
5,C Lammons,5,1
3,R Rivers,3,1
12,S Riley,12,1
1,K Turpin,1,1
4,M Simms,4,1
0,J Stewart,-4,2
10,R Hemphill Mapps,10,1
15,D Reed,16,2
0,J Robertson,0,1
0,D Johnson,-1,1
3,C Gillaspia,3,1
12,H Ruggs III,10,3
19,H White,22,2
29,M Green,28,2
46,A Wilson,46,1
0,T Veal,-1,1
0,J Flowers,-2,1
30,Q Truxton,54,5
0,A Harris,-1,1
33,T Bradford,33,1
11,B Hobbs,14,3
35,T Juniel,35,1
0,C Echols Luper,-2,1
43,D Nelson,43,1
7,J Nathan,10,2
13,O Johnson,18,2
13,K Lipscomb,13,1
20,M Hardman,20,1
10,D Hamm,11,4
14,T Rahming,14,1
22,D Pettis,53,3
13,A Fuller,13,1
16,M Jones,42,6
4,S Harris,4,1
5,R Malone,8,2
31,V Wharton III,31,2
16,J Morrow,24,2
5,S Riley,5,1
50,B Taylor,78,2
0,K Tyler,0,1
10,T Diggs,11,3
0,H Ruggs III,-1,2
41,A Pickett,41,1
16,R Newsome,16,1
10,D Pettis,7,3
26,M Milton,26,2
2,K Nelson,2,1
13,K Osborn,13,1
13,C Beebe,23,3
66,M Hughes,118,3
0,Q Johnson,-1,1
0,J Ward,0,1
9,D McKinley Lewis,9,1
0,D Johnson,-1,1
29,O Johnson,40,2
2,T McFadden,2,1
16,T Gaiter IV,16,1
9,B Powell,9,1
43,C Kirk,58,3
1,R Rivers,1,1
1,M Campbell,1,2
6,J Wright,6,1
16,B Ezell,16,1
1,D Ungerer,1,1
3,T Hennigan,3,1
9,M Dudek,9,1
0,C Green,-4,1
10,J Grant,17,3
53,J Harris II,74,3
6,D Peoples Jones,5,5
68,T Ryen,87,3
0,C Greene,-1,1
8,S Sims Jr,7,4
0,D Reed,0,1
16,K Turpin,23,2
2,R James,-2,2
1,J Murphy,1,1
5,T Bateman,2,3
0,R Yeast,-1,1
32,M Walker,64,4
75,D Chark,83,2
4,S Roberts,4,1
0,J Davenport,0,1
7,R Lees,7,2
5,J Williams,9,2
34,B Berrios,36,2
4,B Stewart,4,1
6,C Heyward,6,1
20,H Foster,25,4
5,D Brown,10,2
0,D Gray,-8,1
0,M Shelton,-2,2
31,M Stewart,31,2
0,D Hamm,0,1
1,B Jones,1,1
0,J McCleskey,0,1
0,T Wallace,0,1
12,T Hernandez,12,1
3,T Bradford,3,1
28,Q Henderson,33,2
92,N Hines,94,2
5,Q Truxton,6,2
53,A Williams,57,2
9,D Johnson,18,3
5,A Staggers,0,3
0,T Juniel,0,3
0,C Robinson,26,1
4,C Wedington,4,1
2,B Simmons,2,0
17,M Jones,17,2
0,I Wright,0,1
6,Q Skanes,6,1
10,M Callaway,10,1
21,C Lammons,49,4
4,R Hemphill Mapps,-6,2
0,C Lamb,-1,1
9,B McDowell,10,2
20,K Stribling,20,1
9,R James,11,2
0,B Hobbs,0,1
10,J Nathan,10,1
0,A Conway,-1,1
20,N Nelson,20,1
18,R Johnson,18,0
0,G Hudson,14,1
0,J Anthrop,0,1
2,N Fant,3,2
4,N Mullen,4,1
12,M Simms,23,3
2,C Batson,2,1
15,D Phillips,15,1
20,J Williams,20,1
12,R Cleveland,12,1
11,C Davis Jr,15,3
0,O Johnson,-21,1
18,D Brown,24,2
12,X Marks,25,5
6,T Hennigan,7,2
5,C Duck,5,1
13,C Jones,13,1
2,H Toliver,2,1
23,C Christiansen,23,1
13,M Reynolds,19,2
8,I Wright,19,3
2,M Jones,2,1
0,R Miller,0,1
32,J Davis,32,1
15,M Chapman,15,1
6,T Harvey,6,1
14,T Nicholson,14,1
0,R Sneed,-10,1
1,M Simms,0,2
16,A Williams,32,4
10,V Wharton III,10,1
17,N Mullen,31,5
0,A Wilson,0,1
13,M Boone,13,1
8,T Quinn,8,1
2,Q Skanes,3,2
0,K Wadley,0,1
19,T Rahming,25,2
20,R Araujo Lopes,20,1
5,Q Henderson,5,1
9,M Shelton,9,1
6,I Holder,3,2
2,D Phillips,2,1
0,J Young,-1,1
9,T McFadden,18,3
0,R Yeast,0,1
1,P Hart,1,1
0,C Rookard,0,1
0,J Jones,-6,1
11,B Stewart,11,1
8,G Dortch,10,2
5,C Lamb,5,2
8,T Veal,13,2
4,A Staggers,4,1
0,J Britt,-2,1
43,M Campbell,43,1
5,L Nelson,5,1
3,C White,4,3
8,J Harris II,10,3
12,B Berrios,12,1
10,K Osborn,10,2
13,D Hmielewski,21,2
0,D Chark,-2,1
85,R Floyd,118,3
10,D Gray,10,1
11,M Hughes,11,1
22,R Lees,22,2
12,F Nagel,12,1
0,M VandeBerg,0,1
18,C Finke,34,3
21,J Jones,48,4
9,K Nelson,15,3
12,D Knock,15,2
8,R James,10,2
18,D Thompkins,20,2
0,D Peoples Jones,-2,1
4,J Anthrop,2,5
37,Q Truxton,37,1
14,K Johnson,14,1
90,K Turpin,95,3
0,R Hemphill Mapps,0,1
13,D Stoner,14,3
10,D Johnson,10,1
0,D McKinley Lewis,0,1
3,C Batson,3,1
1,A Pickett,1,1
0,D Mitchell,-7,1
70,J Nathan,92,2
1,B Hobbs,1,1
4,B Jones,4,2
2,A Trammell,4,2
10,D Hamm,19,3
7,M Walker,6,2
91,G Stroman,116,4
7,D Newsome,7,1
5,B Watts,5,1
0,M Strong,0,1
5,R Blackmon,5,1
0,I Oliver,0,1
87,D Johnson,87,1
15,D McKinley Lewis,21,3
14,S Harris,14,1
4,S Collier,4,1
11,J Wesley,11,1
4,C Beebe,7,2
1,M Brinkman,1,1
27,M Sexton,27,1
18,B Banham,21,3
0,T Hernandez,-5,1
13,M Walker,30,3
0,D Matthews,-4,2
0,T McFadden,-6,2
8,S Brown,8,2
1,J Morrow,1,2
0,N Harry,0,1
21,A Harris,22,3
5,T Nicholson,5,1
0,R Hemphill Mapps,-1,2
2,M Shelton,2,1
3,T Cottrell,3,1
1,R McCloud,1,1
8,B Stewart,12,2
26,R Blackmon,26,4
5,V Wharton III,5,1
3,Q Skanes,3,1
2,R Floyd,3,3
0,D Collins,0,1
6,R Cleveland,6,1
0,C Jones,0,1
18,H White,29,5
0,B Powell,0,1
15,M Hardman,18,2
6,A Crumpton,6,1
4,K Johnson,4,1
0,D Collie,-3,1
18,Q Truxton,40,5
8,M Turner,8,1
0,N Nelson,0,1
5,M VandeBerg,9,4
4,D Hmielewski,4,2
42,T Ryen,42,1
13,S Sims Jr,13,1
37,D Reed,37,1
14,D Heath,14,1
10,B Pringle,10,1
2,M Callaway,-2,2
16,D Savage Jr,36,1
5,D Moore,5,1
0,T Scales,0,1
0,R Fant,-1,1
18,J Britt,18,1
7,I Rodgers,7,1
23,C Duck,36,4
21,T Hennigan,21,1
17,D Peoples Jones,28,3
15,A Brown,15,1
0,H Foster,0,1
15,B Berrios,15,1
13,J Garvin,13,1
54,B Taylor,114,9
15,C Finke,11,3
11,J Smith Williams,11,1
11,N Hines,11,1
0,G Pratt,0,0
40,E Johnson,40,0
8,T Robinson,8,1
16,K Hill,23,3
10,D Ward,10,1
6,D Booker,6,1
17,C Batson,17,1
2,B Hobbs,3,3
75,Q Henderson,75,2
14,D Hamm,18,3
0,T Veal,0,1
18,K Lipscomb,21,3
9,T Fullwood,9,1
1,D Thomas,1,1
7,B McDowell,12,4
15,A Wilson,34,3
32,C Rookard,32,1
4,M Campbell,4,1
26,C Kirk,26,1
3,D Capers Smith,3,1
4,D Gray,7,2
7,T Juniel,6,2
27,B Jones,34,2
15,K Johnson Jr,15,1
1,J Nathan,-3,3
3,A Williams,3,3
14,G Stroman,40,5
3,G Dortch,5,2
0,R Yeast,-2,1
21,D Pettis,55,5
0,A Pickett,0,1
7,N Fant,7,1
0,D Nixon,-2,1
1,J Young,1,1
9,O Kamara,9,1
0,M Gross Jr,0,0
20,D Stoner,26,2
2,A Conway,2,1
5,R Jordan,5,2
0,C Davis Jr,-17,1
1,M Milton,1,1
7,K Nelson,4,2
1,D Phillips,-4,2
2,A Briones,2,1
4,M Chapman,1,3
0,J Hall,0,1
5,I Wright,5,1
17,D Johnson,17,1
15,J Abresch,15,1
4,C Rookard,4,1
0,H Foster,-5,1
5,J Williams,5,2
19,B Hobbs,46,3
1,C Barton,1,0
0,A Pickett,-2,1
0,M Johnson,-9,1
7,X Marks,11,3
2,D Chark,2,1
4,K Tyler,4,1
3,N Harry,6,2
1,D Guignard,1,1
7,R Blackmon,15,4
19,V Wharton III,19,1
2,T Gaiter IV,2,1
15,D Matthews,11,3
21,S Riley,40,3
0,H Lee,0,1
0,M Hardman,-3,1
25,W Kennedy III,47,3
3,M Campbell,3,1
8,N Nelson,1,2
19,A Brown,19,1
12,M Green,12,1
35,C Duck,35,1
2,J Darden,-1,2
2,C White,2,1
20,G Stroman,20,1
14,D Peoples Jones,39,5
0,D Hmielewski,0,1
13,R Floyd,19,2
16,B Powell,14,2
83,D Thomas,104,4
27,R Blankenship,56,5
0,T Juniel,-4,1
77,R McCloud,88,2
17,R Jordan,17,1
8,J Nathan,8,1
12,C Finke,12,1
0,T Hines,0,1
10,C Lamb,10,1
5,D Brown,9,3
5,N Mullen,8,2
5,J Anthrop,5,2
0,H Hayek,-2,1
0,I Wharton,-5,1
21,E Patterson,50,4
0,Q Truxton,0,1
34,K Turpin,37,3
4,R Hemphill Mapps,7,2
24,Q Watkins,18,2
2,A Staggers,2,2
14,J Robertson,14,1
9,D Gray,9,1
26,N Ruffin,26,1
14,S Roberts,14,1
17,L Rose III,19,3
4,C Batson,7,2
8,B Pringle,8,1
3,D Reed,3,1
5,J Flowers,5,1
11,D Collie,11,1
0,M Pittman Jr,17,1
11,J Greene,11,0
9,A Harris,9,1
31,S Brown,39,3
49,J Collins,203,5
4,D Hamm,6,4
20,A Simmons,20,1
64,D Pettis,64,2
4,J Morrow,6,3
7,T Irwin,7,1
3,M Simms,4,2
19,T Ryen,19,1
4,A Conway,4,1
12,T Fullwood,12,1
5,M Chapman,5,1
3,A Coleman,3,2
12,I Holder,11,3
3,B Banham,3,1
0,D McKinley Lewis,0,1
0,D Phillips,-1,2
13,R James,16,2
2,M Carrigan,2,1
10,C Duck,10,2
0,T Foster,14,1
13,J Abresch,13,1
0,J Wesley,9,1
4,C Beebe,4,1
0,S Lurry,-3,2
7,M Stewart,8,2
16,D Gray,16,1
14,T Irwin,14,1
6,R Cleveland,6,1
3,A Conway,3,1
25,J Bourdeau,25,1
3,T Rahming,3,1
6,S Brown,6,1
26,R Davis,26,1
5,S Roberts,5,1
30,M Hardman,43,3
5,C Batson,9,2
0,M Walker,0,1
10,T Riley,10,1
0,C Johnson,0,1
0,M Hughes,-1,1
0,N Mullen,7,2
35,R McCloud,47,3
6,D Matthews,11,2
21,N Landman,21,1
12,K Trego,12,0
9,T Vaughns,9,1
1,A Williams,1,1
2,C Jones,2,1
4,C Rookard,4,2
0,M Jones,1,1
0,C Gore,-5,1
0,T Gaiter IV,0,1
0,D Brown,-1,2
21,B Stewart,32,2
5,G Stroman,4,2
7,D Scott,7,1
4,N Hobbs,4,1
10,L Timian,25,4
13,R Fant,13,1
12,T Ryen,13,2
2,D Stoner,2,1
44,D Reed,99,4
4,I Harris,4,1
17,M Simms,37,4
28,R Bonnafon,44,5
0,D Chark,-2,1
14,H Toliver,14,1
0,D Moore,0,1
0,J Metellus,8,1
8,D Peoples Jones,8,1
15,A Isabella,15,1
4,E Edwards,3,2
17,B Berrios,28,2
0,C Finke,-3,1
22,E Patterson,22,1
16,R Floyd,16,1
3,E Moseley,3,1
6,H Foster,7,2
0,D Thomas,0,2
0,X Marks,-6,1
28,W Demps,28,1
8,A Celis,13,2
16,T Cottrell,16,1
39,R Lees,39,1
8,E Jenkins,8,1
4,J Darden,6,2
8,K Hill,3,3
17,C Lamb,17,1
8,D Thompkins,10,2
12,J Grant,12,1
20,A Staggers,20,1
3,B Taylor,5,3
22,C Lammons,34,3
0,B Powell,0,1
9,S Riley,18,2
0,A Bachman,0,1
0,S Sims Jr,-1,1
90,C Kirk,90,1
0,R Jordan,-2,1
16,H White,16,1
23,P Hart,49,4
21,A Pickett,29,3
24,M Lawal,24,1
9,E Benjamin,9,0
13,B Jones,12,3
4,K Lipscomb,4,1
0,C Walker,0,1
20,N Nelson,22,3
0,S Featherstone,2,1
1,D Wears,11,1
4,P White,4,1
29,K Price,46,4
16,L Allen,16,1
9,D McKinley Lewis,9,1
3,B Banham,3,2
0,C Beebe,1,1
0,T Foster,-4,1
3,K Osborn,3,1
1,J Eiland,1,1
14,T Fullwood,20,2
3,D Johnson,3,1
10,R Jordan,7,3
6,J Flowers,6,2
9,B Taylor,11,2
26,X Marks,52,2
0,R Davis,0,1
6,M Green,6,1
0,A Lazard,0,1
0,A Williams,0,1
39,M Shelton,86,6
7,A Isabella,7,1
8,A Rodgers,8,1
0,W Swinney,-1,1
0,R McCloud,-4,2
0,M Walker,0,1
38,O Johnson,38,1
0,T Rahming,-2,2
