ROT, abbreviation, attendance, city, conference, conference game, date, day, division, faceoffs won, full name, game number, goals, line, linesmen, losses, margin, matchup losses, matchup wins, month, opponents, ou margin, ou streak, over, overtime, p1 line, penalties, penalty minutes, period scores, playoffs, referees, regulation line, rest, season, shoot out, shots on goal, site, site streak, start time, streak, team, total, under, wins
2,TOR,,Toronto,Eastern,,20151007,Wednesday,Atlantic,,Buffalo Sabres,1,1,144,,0,-2,0,0,10,[],-1.000,0,,0,,0,,[0, 1, 0],0,,,,2015,,,home,0,,0,Maple Leafs,5.000,,0
1,MON,,Montreal,Eastern,,20151007,Wednesday,Atlantic,34,Ottawa Senators,1,3,-160,,0,2,0,0,10,[],-1.000,0,,0,,0,4,[1, 0, 2],0,,,,2015,,37,away,0,,0,Canadiens,5.000,,0
4,CHI,,Chicago,Western,,20151007,Wednesday,Central,,Tampa Bay Lightning,1,2,-127,,0,-1,0,0,10,[],0.000,0,,0,,0,,[1, 1, 0],0,,,,2015,,,home,0,,0,Blackhawks,5.000,,0
3,NYR,,NY Rangers,Eastern,,20151007,Wednesday,Metropolitan,30,Philadelphia Flyers,1,3,115,,0,1,0,0,10,[],0.000,0,,0,,0,2,[3, 0, 0],0,,,,2015,,34,away,0,,0,Rangers,5.000,,0
6,CAL,,Calgary,Western,,20151007,Wednesday,Pacific,,St. Louis Blues,1,1,-130,,0,-4,0,0,10,[],0.500,0,,0,,0,,[0, 1, 0],0,,,,2015,,,home,0,,0,Flames,5.500,,0
5,VAN,,Vancouver,Western,,20151007,Wednesday,Pacific,35,Edmonton Oilers,1,5,118,,0,4,0,0,10,[],0.500,0,,0,,0,38,[2, 1, 2],0,,,,2015,,30,away,0,,0,Canucks,5.500,,0
8,LA,,Los Angeles,Western,,20151007,Wednesday,Pacific,,Nashville Predators,1,1,-157,,0,-4,0,0,10,[],1.000,0,,0,,0,,[1, 0, 0],0,,,,2015,,,home,0,,0,Kings,5.000,,0
7,SJ,,San Jose,Western,,20151007,Wednesday,Pacific,38,Carolina Hurricanes,1,5,142,,0,4,0,0,10,[],1.000,0,,0,,0,36,[2, 2, 1],0,,,,2015,,20,away,0,,0,Sharks,5.000,,0
54,BOS,,Boston,Eastern,,20151008,Thursday,Atlantic,,Dallas Stars,1,2,-110,,0,-4,0,0,10,[],3.000,0,,0,,0,,[1, 0, 1],0,,,,2015,,,home,0,,0,Bruins,5.000,,0
53,WIN,,Winnipeg,Western,,20151008,Thursday,Central,29,Pittsburgh Penguins,1,6,100,,0,4,0,0,10,[],3.000,0,,0,,0,2,[0, 3, 3],0,,,,2015,,31,away,0,,0,Jets,5.000,,0
