average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
17.000,,0,2,22,Eddie Drummond
19.000,,0,3,36,ReShard Lee
21.000,,0,2,25,Nate Jones
21.000,,0,2,24,Bruce Thornton
22.000,,0,3,26,Mike Cloud
10.000,,0,2,18,Reuben Droughns
16.000,,0,1,16,Eugene Baker
21.000,,0,1,21,James Mungro
35.000,,0,1,35,Dominic Rhodes
19.000,,0,4,41,Doug Gabriel
25.000,,0,1,25,Ronald Curry
17.000,,0,1,17,Carlos Francis
20.000,,0,2,21,Kevin Kasper
0.000,,0,0,0,Dan Klecko
20.000,,0,5,27,Wes Welker
12.000,,0,3,20,Michael L Lewis
6.000,,0,1,6,Lamont Hall
14.000,,0,1,14,Aaron Stecker
27.000,,0,4,42,Torrie Cox
21.000,,0,2,25,LaMont Jordan
23.000,,0,3,25,Terrence McGee
24.000,,0,4,48,Ricardo Colclough
18.000,,0,2,21,Antwaan Randle El
15.000,,0,5,18,Dee Brown
15.000,,0,1,15,Andre King
23.000,,0,4,28,Tim Dwight
17.000,,0,7,22,Jermaine Lewis
19.000,,0,5,24,Maurice Morris
18.000,,0,1,18,Kerry Carter
17.000,,0,7,24,Arlen Harris
12.000,,0,4,21,Cedrick Wilson
14.000,,0,1,14,Terry Jackson
20.000,,0,3,27,Larry Croom
21.000,,0,1,21,Obafemi Ayanbadejo
13.000,,0,1,13,Eric Edwards
6.000,,0,1,6,Gerald Hayes
24.000,,0,5,43,JJ Moses
25.000,,0,2,29,Nate Burleson
20.000,,0,2,22,Kelly Campbell
3.000,,0,1,3,Mewelde Moore
5.000,,0,1,5,Jim Molinaro
24.000,,0,1,24,Chad Morton
17.000,,0,3,22,BJ Sams
20.000,,0,8,35,Antonio Chatman
9.000,,0,1,9,Robert Ferguson
20.000,,0,3,23,Troy Fleming
11.000,,0,1,11,Robert Holcombe
3.000,,0,1,3,Michael Waddell
14.000,,0,4,19,Allen Rossum
25.000,,0,4,32,Tim Dwight
23.000,,0,2,30,Terrence McGee
23.000,,0,1,23,London Fletcher
3.000,,0,1,3,Ryan Neufeld
20.000,,0,4,22,Wes Welker
20.000,,0,2,21,Jerry Azumah
24.000,,0,2,25,Bernard Berrian
19.000,,0,3,23,Chad Morton
22.000,,0,3,26,Dee Brown
9.000,,0,1,9,Chad Mustard
26.000,,0,3,35,Cliff Russell
18.000,,0,2,19,ReShard Lee
17.000,,0,2,19,Jacques Reeves
11.000,,0,2,13,Antwaan Randle El
14.000,,0,2,18,Ike Taylor
17.000,,0,1,17,Ricardo Colclough
30.000,,0,6,58,Eddie Drummond
16.000,,0,1,16,Najeh Davenport
16.000,,0,4,24,Jermaine Lewis
15.000,,0,4,20,Dante Hall
23.000,,0,5,28,Bethel Johnson
24.000,,0,7,28,Maurice Morris
20.000,,0,7,29,Michael L Lewis
17.000,,0,3,33,Mewelde Moore
16.000,,0,2,18,Kelly Campbell
14.000,,0,1,14,Derek Ross
27.000,,0,3,40,Jonathan Carter
18.000,,0,4,23,Jamal Robertson
66.000,,0,1,66,JR Reed
18.000,,0,3,21,Jamall Broussard
26.000,,0,1,26,Ricky Proehl
12.000,,0,1,12,Mike Seidman
19.000,,0,3,26,Carlos Francis
14.000,,0,3,16,Doug Gabriel
19.000,,0,1,19,Quentin Griffin
17.000,,0,4,30,Troy Fleming
20.000,,0,3,23,JJ Moses
21.000,,0,4,23,Arlen Harris
38.000,,0,4,59,Torrie Cox
22.000,,0,4,35,Larry Croom
18.000,,0,1,18,Karl Williams
26.000,,0,3,28,Maurice Morris
12.000,,0,1,12,Jerramy Stevens
20.000,,0,3,25,BJ Sams
18.000,,0,5,28,Terrence McGee
21.000,,0,3,23,Jamall Broussard
11.000,,0,1,11,Ricky Proehl
26.000,,0,3,28,Tim Dwight
19.000,,0,2,23,James Jackson
21.000,,0,2,21,Andre King
18.000,,0,1,18,Frisman Jackson
4.000,,0,1,4,Chad Mustard
22.000,,0,7,27,JR Reed
25.000,,0,2,27,Najeh Davenport
28.000,,0,2,34,Robert Ferguson
11.000,,0,1,11,Antonio Chatman
16.000,,0,2,18,ReShard Lee
12.000,,0,2,19,Quincy Morgan
5.000,,0,2,6,Jacques Reeves
16.000,,0,4,17,Dominic Rhodes
7.000,,0,2,15,James Mungro
21.000,,0,3,27,Troy Edwards
15.000,,0,1,15,Kyle Brady
8.000,,0,1,8,Marc Edwards
15.000,,0,2,19,Dante Hall
23.000,,0,5,27,Allen Rossum
13.000,,0,3,16,Wes Welker
0.000,,0,0,53,Bryan Gilmore
17.000,,0,4,25,Dwight Anderson
15.000,,0,2,20,Mike Furrey
18.000,,0,1,18,Kelly Campbell
19.000,,0,1,19,Mewelde Moore
18.000,,0,3,23,Troy Fleming
26.000,,0,2,28,Michael Waddell
23.000,,0,2,27,Bethel Johnson
17.000,,0,3,21,Jonathan Carter
13.000,,0,1,13,BJ Askew
21.000,,0,4,38,Mike Cloud
19.000,,0,2,21,Eddie Drummond
13.000,,0,1,13,Shawn Bryson
10.000,,0,1,10,Stephen Trejo
16.000,,0,5,27,Carlos Francis
36.000,,0,1,36,Alvis Whitted
29.000,,0,3,37,Michael L Lewis
16.000,,0,1,16,Fred McAfee
9.000,,0,1,9,Orlando Ruff
22.000,,0,2,25,Torrie Cox
17.000,,0,4,23,Jerry Azumah
21.000,,0,1,21,Jason McKie
19.000,,0,2,22,Cliff Russell
25.000,,0,1,25,Kenny Watson
11.000,,0,3,21,Quentin Griffin
17.000,,0,2,18,Triandos Luke
38.000,,1,3,87,Terrence McGee
17.000,,0,4,26,Larry Croom
0.000,,0,2,0,Gerald Hayes
39.000,,0,4,73,Jerry Azumah
22.000,,0,6,35,Jamal Robertson
28.000,,0,3,52,ReShard Lee
21.000,,0,1,21,Terrance Copper
17.000,,0,5,23,Eddie Drummond
19.000,,0,4,25,Roc Alexander
32.000,,0,3,39,Allen Rossum
20.000,,0,6,31,Dante Hall
22.000,,0,8,30,Dominic Rhodes
20.000,,0,5,23,Kelly Campbell
3.000,,0,1,3,Sean Berton
15.000,,0,1,15,Rod Davis
20.000,,0,1,20,Mark Jones
28.000,,0,1,28,Willie Ponder
22.000,,0,1,22,Roderick Hood
17.000,,0,1,17,JR Reed
21.000,,0,2,26,BJ Sams
28.000,,0,4,37,Antwaan Randle El
23.000,,0,1,23,Ricardo Colclough
26.000,,0,6,41,Bethel Johnson
35.000,,0,2,50,Tim Dwight
18.000,,0,5,24,Doug Gabriel
20.000,,0,1,20,Kerry Carter
12.000,,0,1,12,Itula Mili
21.000,,0,1,21,Maurice Morris
26.000,,0,6,48,Jamall Broussard
24.000,,0,4,26,Michael Waddell
1.000,,0,1,1,Robert Holcombe
21.000,,0,4,30,Cliff Russell
5.000,,0,1,5,Tony Stewart
27.000,,0,2,34,JJ Moses
9.000,,0,1,9,Jonathan Wells
26.000,,0,4,45,Troy Edwards
28.000,,0,2,35,Ladell Betts
23.000,,0,2,29,Chad Morton
22.000,,0,1,22,James Thrash
24.000,,0,2,26,Najeh Davenport
26.000,,0,2,26,Jonathan Carter
19.000,,0,6,27,Wes Welker
18.000,,0,1,18,Bryan Gilmore
15.000,,0,4,19,BJ Sams
32.000,,1,6,93,Richard Alston
23.000,,0,4,30,Terrence McGee
14.000,,0,1,14,Nate Clements
16.000,,0,3,30,LaMont Jordan
18.000,,0,2,19,Jamall Broussard
24.000,,0,1,24,Brandon Bennett
8.000,,0,1,8,Mike Seidman
15.000,,0,1,15,Dante Wesley
18.000,,0,5,24,Doug Gabriel
18.000,,0,2,20,Cliff Russell
22.000,,0,4,25,ReShard Lee
18.000,,0,2,19,Terrance Copper
13.000,,0,1,13,Brett Pierce
17.000,,0,1,17,Reuben Droughns
19.000,,0,3,21,JJ Moses
19.000,,0,3,29,Eddie Drummond
4.000,,0,1,4,Brian Kozlowski
20.000,,0,1,20,James Thrash
22.000,,0,2,26,Bryan Gilmore
22.000,,0,2,25,Wes Welker
19.000,,0,5,24,Larry Croom
31.000,,0,5,38,Willie Ponder
13.000,,0,2,19,Jerry Azumah
22.000,,0,1,22,Ricardo Colclough
37.000,,0,2,45,Roderick Hood
21.000,,0,1,21,Dexter Wynn
19.000,,0,4,22,Tim Dwight
24.000,,0,6,35,Michael L Lewis
26.000,,0,1,26,Fred McAfee
21.000,,0,6,35,Maurice Hicks
12.000,,0,1,12,Arnaz Battle
17.000,,0,5,21,Kerry Carter
17.000,,0,1,17,Heath Evans
22.000,,0,7,26,Arlen Harris
21.000,,0,2,22,Bethel Johnson
21.000,,0,2,24,Patrick Pass
22.000,,0,4,27,Torrie Cox
20.000,,0,1,20,Greg Comella
25.000,,0,3,30,Dante Hall
8.000,,0,2,11,Chris Horn
17.000,,0,3,26,Brad Pyatt
28.000,,0,2,39,Dominic Rhodes
28.000,,0,4,51,Kelly Campbell
0.000,,0,1,0,Spencer Johnson
19.000,,0,1,19,Derek Ross
20.000,,0,3,24,Josh Scobey
11.000,,0,1,11,Ron Dayne
28.000,,0,1,28,Derrick Ward
24.000,,0,3,31,Allen Rossum
25.000,,0,4,39,Torrie Cox
17.000,,0,1,17,Earnest Graham
22.000,,0,4,74,Richard Alston
16.000,,0,1,16,Frisman Jackson
0.000,,0,0,-1,Lewis Sanders
24.000,,0,2,26,Antwaan Randle El
36.000,,0,3,55,Robert Ferguson
13.000,,0,2,15,Antonio Chatman
27.000,,0,1,27,Najeh Davenport
19.000,,0,5,22,Kelly Campbell
23.000,,0,3,36,Dominic Rhodes
23.000,,0,7,35,JJ Moses
19.000,,0,3,24,Jermaine Lewis
29.000,,0,2,35,Eddie Drummond
32.000,,0,1,32,Bethel Johnson
16.000,,0,1,16,Patrick Pass
22.000,,0,6,34,Terrence McGee
10.000,,0,1,10,Daimon Shelton
21.000,,0,5,25,Michael L Lewis
27.000,,0,6,63,Dante Hall
28.000,,0,2,40,LaMont Jordan
5.000,,0,1,5,BJ Askew
25.000,,0,4,32,BJ Sams
20.000,,0,5,31,Maurice Hicks
25.000,,0,3,40,Arnaz Battle
22.000,,0,5,34,Jamall Broussard
12.000,,0,1,12,Kemp Rasmussen
23.000,,0,4,29,Arlen Harris
15.000,,0,1,15,DeJuan Groce
31.000,,0,5,36,Kerry Carter
13.000,,0,1,13,Heath Evans
28.000,,0,2,34,Jason McAddley
25.000,,0,2,33,Michael Waddell
24.000,,0,4,27,Jerry Azumah
10.000,,0,1,10,Bernard Berrian
15.000,,0,3,18,James Thrash
18.000,,0,1,15,Ladell Betts
15.000,,0,1,15,DO Neal
14.000,,0,1,14,Kenny Watson
30.000,,0,5,62,ReShard Lee
21.000,,0,2,21,Terrance Copper
18.000,,0,3,21,Roderick Hood
15.000,,0,1,15,Greg Lewis
14.000,,0,3,22,BJ Sams
20.000,,0,5,25,ReShard Lee
39.000,,0,1,39,Terrance Copper
23.000,,0,4,35,Terrence McGee
18.000,,0,6,24,Arlen Harris
0.000,,0,1,0,Erik Flowers
9.000,,0,1,9,Joey Goodspeed
23.000,,0,2,32,Jamall Broussard
22.000,,0,4,29,Josh Scobey
14.000,,0,1,14,Eric Edwards
7.000,,0,1,7,Kyle Vanden Bosch
18.000,,0,6,23,Jerry Azumah
23.000,,0,2,31,Bernard Berrian
19.000,,0,3,25,Dominic Rhodes
20.000,,0,2,23,Cliff Russell
19.000,,0,2,23,Kenny Watson
25.000,,0,2,27,Antwaan Randle El
21.000,,0,1,21,Ricardo Colclough
13.000,,0,1,13,Matt Cushing
25.000,,0,3,52,Richard Alston
30.000,,0,1,30,Jerricho Cotchery
24.000,,0,5,34,Troy Edwards
18.000,,0,2,23,Jason McAddley
20.000,,0,2,23,Onterrio Smith
17.000,,0,1,17,Kelly Campbell
39.000,,1,4,92,Eddie Drummond
14.000,,0,1,14,Shawn Bryson
26.000,,0,6,33,Michael L Lewis
16.000,,0,1,16,Fred McAfee
21.000,,0,4,28,Roc Alexander
18.000,,0,2,19,Willie Ponder
18.000,,0,3,25,Allen Rossum
17.000,,0,2,26,Roderick Hood
24.000,,0,4,27,Ladell Betts
17.000,,0,1,17,Mike Sellers
14.000,,0,3,23,Doug Gabriel
14.000,,0,2,14,Ronald Curry
21.000,,0,3,26,Tim Dwight
20.000,,0,3,24,Kerry Carter
12.000,,0,1,12,Sean Locklear
22.000,,0,4,32,Wes Welker
18.000,,0,1,18,Torrie Cox
18.000,,0,1,18,Earnest Graham
25.000,,0,2,27,Maurice Hicks
18.000,,0,4,32,JJ Moses
19.000,,0,2,21,Antonio Chatman
10.000,,0,2,14,Robert Ferguson
26.000,,0,6,33,Dante Hall
18.000,,0,4,24,Bethel Johnson
21.000,,0,1,21,Tully Banta Cain
22.000,,0,1,22,Terrance Copper
13.000,,0,2,15,Jerry Azumah
18.000,,0,1,18,Bryan Johnson
18.000,,0,1,18,Adrian Peterson
19.000,,0,3,29,Eddie Drummond
22.000,,0,2,24,Reggie Swinton
24.000,,0,2,25,Dominic Rhodes
21.000,,0,1,21,Josh Scobey
24.000,,0,4,37,Allen Rossum
18.000,,0,3,23,Aaron Stecker
22.000,,0,2,23,Jamal Robertson
17.000,,0,2,31,Torrie Cox
22.000,,0,5,34,Cliff Russell
27.000,,0,2,32,Kenny Watson
17.000,,0,1,17,TJ Houshmandzadeh
15.000,,0,1,15,Langston Moore
21.000,,0,10,27,Richard Alston
21.000,,0,4,24,Roc Alexander
27.000,,0,3,41,Doug Gabriel
25.000,,0,2,31,JR Redmond
38.000,,1,6,96,Dante Hall
22.000,,0,6,26,Tim Dwight
21.000,,0,1,21,Onterrio Smith
16.000,,0,2,18,Troy Edwards
20.000,,0,1,20,Jermaine Lewis
27.000,,0,1,27,Bethel Johnson
18.000,,0,1,18,Patrick Pass
17.000,,0,6,28,BJ Sams
24.000,,0,4,33,Willie Ponder
17.000,,0,1,17,Mark Jones
23.000,,0,2,27,Roderick Hood
18.000,,0,1,18,JR Reed
22.000,,0,1,22,Ricardo Colclough
21.000,,0,1,21,Ike Taylor
14.000,,0,5,23,Ladell Betts
17.000,,0,6,23,Kerry Carter
23.000,,0,1,23,Terrence McGee
2.000,,0,1,2,Eric Moulds
26.000,,0,4,31,Maurice Hicks
15.000,,0,2,22,Wes Welker
23.000,,0,3,33,JJ Moses
23.000,,0,1,23,Tony Hollings
17.000,,0,3,26,Jason McAddley
19.000,,0,2,22,Michael Waddell
20.000,,0,2,20,Antonio Chatman
26.000,,0,1,26,Robert Ferguson
6.000,,0,1,6,Kenny Peterson
19.000,,0,7,22,Arlen Harris
13.000,,0,1,13,Brandon Manumaleuna
20.000,,0,5,29,BJ Sams
21.000,,0,7,24,Cliff Russell
18.000,,0,2,18,Jerry Azumah
14.000,,0,1,14,Bernard Berrian
13.000,,0,3,20,Onterrio Smith
12.000,,0,2,12,Kelly Campbell
22.000,,0,6,30,Richard Alston
44.000,,1,3,93,Bethel Johnson
16.000,,0,4,24,Reggie Swinton
25.000,,0,3,47,Bryant Johnson
15.000,,0,2,16,Josh Scobey
16.000,,0,3,22,Dominic Rhodes
26.000,,0,7,32,Jason McAddley
12.000,,0,1,12,Bo Schobel
20.000,,0,1,20,Michael Waddell
17.000,,0,2,18,David Allen
21.000,,0,2,23,Greg B Jones
23.000,,0,3,27,Ricardo Colclough
19.000,,0,1,19,Ike Taylor
26.000,,0,6,34,Wes Welker
58.000,,0,1,58,Jimmy Wyrick
34.000,,1,5,104,Terrence McGee
26.000,,0,8,45,Aaron Stecker
23.000,,0,1,23,Fred McAfee
34.000,,0,2,49,Jamall Broussard
19.000,,0,1,19,Brandon Bennett
29.000,,0,1,29,Jonathan Carter
21.000,,0,4,27,JJ Moses
10.000,,0,1,10,Moran Norris
14.000,,0,1,14,Kendrick Starling
18.000,,0,1,18,Jonathan Wells
15.000,,0,3,24,JR Reed
13.000,,0,1,13,Greg Lewis
23.000,,0,5,36,Robert Ferguson
19.000,,0,3,22,Najeh Davenport
21.000,,0,7,37,Doug Gabriel
27.000,,0,5,36,Dante Hall
22.000,,0,4,25,Tim Dwight
15.000,,0,4,21,Roc Alexander
16.000,,0,3,23,Arlen Harris
23.000,,0,3,26,Maurice Hicks
17.000,,0,1,17,Ian Smart
20.000,,0,5,30,Allen Rossum
31.000,,0,1,31,Justin Griffith
20.000,,0,1,20,Ladell Betts
31.000,,0,1,31,James Thrash
32.000,,1,6,92,Derrick Ward
17.000,,0,7,22,Maurice Morris
23.000,,0,6,29,ReShard Lee
13.000,,0,1,13,Terrance Copper
19.000,,0,3,22,Bryant Johnson
13.000,,0,1,13,Eric Edwards
21.000,,0,2,23,Jimmy Williams
17.000,,0,1,17,Arnaz Battle
2.000,,0,1,2,Stanley Pritchett
22.000,,0,1,22,Allen Rossum
17.000,,0,4,19,JR Redmond
20.000,,0,1,20,John Stone
22.000,,0,2,24,BJ Sams
25.000,,0,7,42,Derrick Ward
18.000,,0,2,19,Terrence McGee
19.000,,0,6,35,Richard Alston
22.000,,0,1,22,Frisman Jackson
13.000,,0,1,13,Aaron Shea
31.000,,0,2,43,Brandon Bennett
18.000,,0,5,30,Aveion Cason
25.000,,0,4,30,ReShard Lee
12.000,,0,1,12,Terrance Copper
18.000,,0,3,21,Aaron Stecker
11.000,,0,1,11,Fred McAfee
17.000,,0,1,17,Reuben Droughns
24.000,,0,4,27,Wes Welker
12.000,,0,1,12,Najeh Davenport
15.000,,0,1,15,Robert Ferguson
27.000,,0,3,30,Reggie Swinton
-1.000,,0,1,-1,Donte Curry
5.000,,0,1,5,Jared DeVries
17.000,,0,3,24,David Allen
28.000,,0,5,52,Jerry Azumah
20.000,,0,3,25,Kelly Campbell
30.000,,0,1,30,Mewelde Moore
24.000,,0,5,34,Maurice Morris
21.000,,0,5,38,Bethel Johnson
23.000,,0,4,27,Cliff Russell
14.000,,0,1,14,Kenny Watson
13.000,,0,2,14,Ricardo Colclough
12.000,,0,1,12,Ike Taylor
19.000,,0,3,23,Jonathan Carter
23.000,,0,3,35,Jesse Chatman
12.000,,0,1,12,Lorenzo Neal
21.000,,0,5,25,Ian Smart
23.000,,0,3,27,JJ Moses
13.000,,0,2,16,Todd Washington
20.000,,0,1,20,James Mungro
21.000,,0,1,21,Dominic Rhodes
34.000,,0,4,70,Ladell Betts
15.000,,0,3,20,JR Reed
19.000,,0,7,33,Jason McAddley
15.000,,0,1,15,Troy Fleming
23.000,,0,5,33,Dante Hall
14.000,,0,2,17,Chris Horn
28.000,,0,5,49,Allen Rossum
48.000,,0,1,48,DeAngelo Hall
18.000,,0,4,24,Brandon Bennett
16.000,,0,1,16,Jamall Broussard
32.000,,1,8,91,Willie Ponder
22.000,,0,3,30,Ricardo Colclough
20.000,,0,3,22,Ike Taylor
25.000,,0,4,36,Cedrick Wilson
19.000,,0,2,20,Arnaz Battle
10.000,,0,1,10,Maurice Hicks
15.000,,0,1,15,Jimmy Williams
21.000,,0,2,24,Ladell Betts
14.000,,0,1,14,Obafemi Ayanbadejo
19.000,,0,1,19,Josh Scobey
21.000,,0,4,25,Arlen Harris
19.000,,0,3,29,Jerry Azumah
19.000,,0,2,22,Adrian Peterson
9.000,,0,1,9,RW McQuarters
4.000,,0,1,4,Jabar Gaffney
19.000,,0,1,19,JJ Moses
18.000,,0,3,25,Cliff Russell
17.000,,0,3,24,Kenny Watson
30.000,,0,2,41,Terrence McGee
21.000,,0,1,21,London Fletcher
14.000,,0,3,21,Richard Alston
14.000,,0,1,14,Frisman Jackson
20.000,,0,4,27,Reggie Swinton
19.000,,0,3,25,Mewelde Moore
17.000,,0,2,24,Kelly Campbell
19.000,,0,4,28,Robert Ferguson
16.000,,0,1,16,Najeh Davenport
15.000,,0,3,18,Greg B Jones
22.000,,0,1,22,David Allen
25.000,,0,2,28,Dominic Rhodes
30.000,,0,4,64,BJ Sams
6.000,,0,1,6,Jarret Johnson
37.000,,1,3,97,Dante Hall
36.000,,0,1,36,Eddie Kennison
19.000,,0,8,30,Triandos Luke
19.000,,0,2,22,Jerricho Cotchery
11.000,,0,1,11,LaMont Jordan
18.000,,0,7,23,Maurice Morris
22.000,,0,2,23,JR Reed
18.000,,0,3,21,Terrance Copper
12.000,,0,3,28,Doug Gabriel
17.000,,0,2,19,JR Redmond
30.000,,0,5,45,Jason McAddley
22.000,,0,2,27,Ian Smart
17.000,,0,1,17,Earnest Graham
22.000,,0,1,22,Michael L Lewis
16.000,,0,1,16,Fred McAfee
98.000,,1,1,98,Aaron Stecker
12.000,,0,1,12,Willie Whitehead
27.000,,0,5,31,Wes Welker
18.000,,0,4,24,Kevin Faulk
