RSWL, ats margin, ats streak, attendance, average net punt yards, average punt yards, biggest lead, blocked extra points, blocked field goals, blocked punts, close line, close total, coach, completions, conference, date, day, division, dpa, dps, drives, field goals, field goals attempted, first downs, fourth downs attempted, fourth downs made, fumble return touchdowns, fumble return yards, fumbles, fumbles lost, game number, goal to go attempted, goal to go made, head coach, interception return yards, interception returns, interception touchdowns, interceptions, kicking extra points, kicking extra points attempted, kickoff return touchdowns, kickoff return yards, kickoff returns, kickoffs, kickoffs for touchback, kickoffs in end zone, lead changes, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, money line, month, open line, open total, opponents, ou margin, ou streak, overtime, passes, passing first downs, passing touchdowns, passing yards, penalties, penalty first downs, penalty yards, playoffs, plays, points, punt return touchdowns, punt return yards, punt returns, punts, quarter scores, red zones attempted, red zones made, regular season wins line, rest, return yards, rot, rushes, rushes for a loss, rushing first downs, rushing touchdowns, rushing yards, rushing yards lost, sack yards, sacks, safeties, scored first, season, site, site streak, snf, start time, streak, surface, team, temperature, third downs attempted, third downs made, time of possession, time zone, times tied, total, touchdowns, turnover margin, turnovers, two point conversion attempts, two point conversions, two point conversions attempted, week, wins
10.500,0.500,0,,42.000,47.800,18,0,0,0,7,51,Bill Belichick,25,AFC,20150910,Thursday,AFC East,-1.250,-0.750,10,0,0,26,0,0,0,,1,0,1,3,3,Bill Belichick,0,1,0,0,4,4,0,8,1,5,4,5,,-6.500,0,7,0,10,11,0,0,-365,9,2.500,48.500,[],-2.000,0,0,32,19,4,281,7,2,64,0,58,28,0,1,1,4,[0, 14, 7, 7],4,4,10.500,,9,462,24,2,5,0,80,5,21,3,0,14,2015,home,0,0,2040,0,artificial,Patriots,,11,7,1675,E,,51.000,4,-1,0,,0,0,1,0
8.500,-0.500,0,,43.000,43.500,0,0,0,0,-7,51,Mike Tomlin,26,AFC,20150910,Thursday,AFC North,-0.750,-1.250,9,2,4,23,2,2,0,,0,0,1,2,1,Mike Tomlin,0,0,0,1,1,1,0,22,1,5,3,3,,6.500,0,-7,0,-10,-11,0,0,300,9,-2.500,48.500,[],-2.000,0,0,38,15,1,330,8,1,77,0,66,21,0,3,1,2,[0, 3, 8, 10],3,2,8.500,,25,461,25,3,7,1,134,3,7,2,0,0,2015,away,0,0,2040,0,artificial,Steelers,,15,7,1925,E,,51.000,2,1,1,,1,1,1,0
7.000,-1.500,0,,56.000,56.000,3,0,0,0,-6,48.500,John Fox,18,NFC,20150913,Sunday,NFC North,3.250,1.750,8,3,3,25,3,2,0,,0,0,1,2,1,John Fox,0,0,0,1,2,2,0,63,3,6,1,3,,6.500,0,-8,-4,-1,3,0,0,230,9,-5,50,[],5.000,0,0,36,12,1,213,6,3,64,0,71,23,0,11,1,1,[3, 10, 3, 7],3,1,7.000,,74,464,33,1,10,1,189,1,0,0,0,3,2015,home,0,0,1300,0,grass,Bears,,17,11,1912,C,,49.000,2,1,1,,0,0,1,0
11.000,1.500,0,,33.000,48.500,15,0,0,0,6,48.500,Mike McCarthy,18,NFC,20150913,Sunday,NFC North,1.750,3.250,15,1,1,21,1,1,0,,0,0,1,2,2,Mike McCarthy,42,1,0,0,4,4,0,106,4,6,3,5,,-6.500,0,8,4,1,-3,0,0,-295,9,5,50,[],5.000,0,0,23,10,3,189,10,1,74,0,53,31,0,0,0,2,[7, 3, 7, 14],5,4,11.000,,106,463,30,2,10,1,133,2,12,2,0,0,2015,away,0,0,1300,0,grass,Packers,,10,6,1688,C,,49.000,4,-1,0,,0,0,1,0
8.500,14.000,0,,46.200,50.400,24,0,0,0,0,44,Rex Ryan,14,AFC,20150913,Sunday,AFC East,-9.000,5.000,11,2,2,15,0,0,0,,2,0,1,1,1,Rex Ryan,53,2,0,0,3,3,0,0,1,6,3,6,,1.000,0,13,7,16,17,0,0,-115,9,-2.500,47,[],-4.000,0,0,19,7,1,195,11,1,113,0,55,27,0,6,1,5,[7, 10, 7, 3],1,1,8.500,,6,470,36,8,7,2,147,21,3,2,0,24,2015,home,0,0,1300,0,artificial,Bills,,13,5,1856,E,,45.000,3,-3,0,,0,0,1,0
11.000,-14.000,0,,42.800,44.300,0,0,0,0,0,44,Chuck Pagano,26,AFC,20150913,Sunday,AFC South,5.000,-9.000,10,0,1,23,2,1,0,,2,1,1,2,2,Chuck Pagano,0,0,0,2,0,0,0,58,3,3,2,2,,-1.000,0,-13,-7,-16,-17,0,0,-105,9,2.500,47,[],-4.000,0,0,49,16,2,240,5,2,49,0,68,14,0,1,2,4,[0, 0, 8, 6],2,2,11.000,,59,469,17,0,5,0,64,0,0,0,0,0,2015,away,0,0,1300,0,artificial,Colts,,15,8,1744,E,,45.000,2,3,3,,1,2,1,0
10.500,1.500,0,,45.400,51.800,6,0,0,0,5,46.500,Gary Kubiak,24,AFC,20150913,Sunday,AFC West,-8.500,-7.000,11,4,4,16,0,0,0,,0,0,1,0,0,Gary Kubiak,51,2,1,1,1,1,0,0,0,6,5,5,,-4.500,0,6,6,3,6,0,0,-230,9,4,52,[],-15.500,0,0,40,11,0,150,8,1,45,0,69,19,0,20,3,5,[6, 3, 7, 3],1,0,10.500,,20,486,25,3,4,0,69,6,17,2,0,6,2015,home,0,0,1625,0,grass,Broncos,,18,8,2237,M,,47.500,1,-1,1,,0,0,1,0
9.000,-1.500,0,,48.300,51.700,4,0,0,0,-5,46.500,John Harbaugh,18,AFC,20150913,Sunday,AFC North,-7.000,-8.500,11,2,2,11,1,1,0,,0,0,1,0,0,John Harbaugh,24,1,1,2,1,1,0,10,1,4,4,4,,4.500,0,-6,-6,-3,-6,0,0,190,9,-4,52,[],-15.500,0,0,32,4,0,100,3,1,15,0,57,13,0,32,2,6,[0, 3, 10, 0],1,0,9.000,,42,485,23,3,6,0,73,3,25,4,0,0,2015,away,0,0,1625,0,grass,Ravens,,13,2,1363,E,,47.500,1,1,2,,0,0,1,0
6.000,-31.000,0,,43.500,47.000,0,0,0,0,3,40,Lovie Smith,16,NFC,20150913,Sunday,NFC South,23.000,-8.000,12,0,0,16,4,2,0,,2,0,1,2,1,Lovie Smith,0,0,0,2,2,2,0,83,3,3,2,3,,-3.000,0,-28,-21,-35,-28,0,0,-160,9,3,42,[],15.000,0,0,33,11,2,181,12,1,97,0,63,14,0,17,2,4,[0, 7, 0, 7],2,1,6.000,,100,482,26,2,4,0,92,4,24,2,0,0,2015,home,0,0,1625,0,grass,Buccaneers,,14,3,1710,E,,41.000,2,1,2,,0,0,1,0
5.500,31.000,0,,43.000,47.300,35,0,0,0,-3,40,Ken Whisenhunt,13,AFC,20150913,Sunday,AFC South,-8.000,23.000,10,0,0,20,0,0,0,,2,1,1,3,3,Ken Whisenhunt,34,2,1,0,6,6,0,17,1,7,4,6,,3.000,0,28,21,35,28,0,0,140,9,-3,42,[],15.000,0,0,16,11,4,185,8,2,55,0,50,42,0,14,2,4,[21, 14, 7, 0],4,4,5.500,,31,481,32,1,7,1,124,3,29,4,0,21,2015,away,0,0,1625,0,grass,Titans,,9,4,1890,C,,41.000,6,-1,1,,0,0,1,0
