kickoff return yards, kickoff returns, longest kickoff return, name
2,1,2,T Fields
22,1,22,H Ruggs III
10,1,10,G Palmer
43,2,24,J Knight
19,1,19,I Smith Marsette
36,2,21,M Thomas
23,1,23,K Nwangwu
26,2,22,D McShane
17,1,17,X Williams
16,1,16,K Logan Jr
8,1,8,J Dineen
17,1,17,D Caton
43,2,23,P Brooks
27,1,27,M Knowles
47,3,18,T Smith
42,2,24,L Bowden Jr
20,1,20,C Rodriguez Jr
37,1,37,R Jones
22,1,22,D Maddox
48,3,18,S Louis
68,3,30,C Smith
38,2,23,J Bradley
19,1,19,R Calais
36,2,22,I Zuber
18,1,18,B Cole II
25,1,25,M McCray
24,1,24,B Batiste
11,1,11,J Veasley
38,2,20,D Brutton
23,1,23,D Martin
19,1,19,Q Guice
10,1,10,D Johnson III
13,1,13,M Brinson
22,1,22,D Turner
22,1,22,J Funk
145,9,22,D Logan Nealy
32,2,17,A Gibson
19,1,19,P Williams
25,1,25,J Ealy
76,3,34,G Jackson
50,2,28,S Evans
37,2,19,W Johnson
22,1,22,L Thomas
19,1,0,M Alexander
18,1,0,A Asante
12,1,0,S Gilliam
13,1,13,M Carter
100,3,60,S Smith
72,3,36,T Snead
77,3,39,W Robinson
74,5,17,T Minter
42,2,27,M Jones
54,3,20,J Proctor
19,1,19,C Uphoff
53,2,28,Q Drennan
26,1,26,D Martin
29,2,16,I Adeyi
157,2,96,D Hair Griffin
32,2,18,K Howell
14,1,14,N Smith
11,1,11,J King
60,3,28,T White
12,1,12,B McCrary
52,2,26,D McCall
15,1,15,C Olave
20,1,20,D Antoine
10,1,10,M Dotson
15,1,15,I Cox
15,1,15,D Knock
8,1,8,J McCrory
65,4,21,M Pires
56,3,19,B Watson
32,2,18,T Talbert
6,1,6,S Anderson Jr
33,1,33,D Davis
24,1,24,T Dye
20,1,20,N Igbinoghene
26,1,26,M Ffrench
48,2,30,J Reed
39,1,39,J Davis
22,1,22,R Shaheed
89,1,89,J Adams
17,2,17,D Baker
21,2,16,J Morrison
25,1,25,C Wedington
16,1,16,M Wilson
28,1,28,R Lees
22,1,22,D Anderson
1,1,3,B Matiscik
57,4,19,K Williams
80,4,23,I Wright
19,1,19,M Dennis
72,3,33,T Chandler
36,1,36,D Duvernay
17,1,17,D Jamison
38,3,20,S Harris
29,1,29,J Daughtry Frye
15,1,15,R Todd
12,1,12,K Geiger
17,1,17,J Hawkins
19,1,19,T Henry
13,1,13,L Jones
18,1,18,C Reese
14,2,15,T Jackson
100,6,23,J Cockett
161,4,100,V Jones Jr
7,1,7,S Carr
39,2,23,D Grim
35,1,35,K Wheatfall
36,2,22,E Beek
26,1,26,J Smith
23,2,12,M Perez
21,1,21,G Henderson
35,2,18,J Wakefield
41,2,22,J Cook
39,2,22,S McGrew
29,2,16,D Dorton
143,3,65,K Mixon Jr
60,3,24,L Moore IV
16,1,16,E Morales III
15,1,15,T Greene Jr
11,1,11,B Batts
54,3,22,S James
52,2,30,B Polk
17,1,17,D Amos
37,2,21,T Brown
34,3,18,J Singleton
27,1,27,B Smith
59,3,26,H Hall
16,1,16,K Williams
31,2,16,M Johnson
66,2,38,J Hightower
24,1,24,W Johnson
5,1,5,A Levias
44,2,22,A Trammell
100,1,100,J Reed
28,1,28,T Kelly
23,2,14,T Cowley
35,1,35,B Yoder
14,2,14,J Knight
14,1,14,J Haden
3,1,3,G Prince
19,1,19,H Ruggs III
64,2,45,D Evans
45,1,45,J Virgil
55,3,22,M Elder
17,1,17,I Finger
17,1,17,A McAllister
39,3,22,G Brightwell
23,1,23,T Cunningham
7,1,7,N Tilford
17,1,17,N Stinson
11,1,11,A Aldredge
16,1,16,S Shivers
23,1,23,J Hall
18,1,18,M Dunner
123,6,33,F Kokosioulis
0,1,0,J Ferraro
26,1,26,J Lovett
25,1,25,J Fleeks
37,2,19,B Winnegan
28,1,28,T Levy
0,1,0,P Stehr
0,1,0,H Davis
25,1,25,A Dykes
18,1,18,J Ngata
54,1,54,L Shenault Jr
28,2,20,A Thompkins
163,5,68,D Brown
19,1,19,A Hawkins
58,2,36,J Hall
67,3,26,M Carter II
6,1,6,J Jackson
38,3,19,K Banks
23,2,21,J Hatfield
61,3,24,D Harper
25,1,25,D Antoine
21,1,21,O Anderson
12,1,12,N Maxwell
34,1,34,T Cleveland
38,2,29,T Williams
135,5,49,K Helton
30,2,16,M McCray
29,2,15,D Grim
75,3,36,R Smith
18,1,18,D Gentry
14,1,14,C McCoy
16,1,16,W Anderson Jr
37,2,22,B Herrien
7,1,7,D Dallas
44,2,31,M Brinson
0,1,0,J Henne
18,1,18,D Smith
16,1,16,T Oliver
22,1,22,B Sanders
21,1,21,T Horne
93,2,65,M Stovall
22,1,22,J Augafa
61,2,40,C Flemings
18,1,18,C Broach
10,1,10,D Tucker
14,1,14,A Lloyd
14,1,14,T Avery
25,1,25,J Horne
12,1,12,B Miles
6,1,6,J Williams
44,1,44,P Brooks
64,4,26,B Denley
16,2,17,S Louis
0,1,0,I Martin
138,6,30,M Wilcox Jr
75,2,43,S Harris
57,3,24,J Nichols
15,1,15,D Brutton
20,1,20,J Leake
79,4,25,S Riley
27,1,27,M Pierre
12,1,12,A Hackett
19,2,14,C Roberson
18,2,10,I Rodgers
10,1,10,K Horn
8,2,5,S Junior II
0,1,0,L Darby
24,2,17,J Burton
41,2,25,D Stewart Jr
7,1,7,J Barnett
79,3,34,K Mixon Jr
23,1,23,D Tucker
13,1,13,S Moore
22,2,15,K Brown Jr
18,1,18,A Gibson
10,1,10,J Magnifico
9,1,9,B Hinton
32,2,17,M Burton
23,1,23,D Johnson
18,1,18,A Mehelic
50,1,50,M Fleming
70,3,30,G Jackson
25,1,25,J Ealy
72,3,34,D Warren
4,1,4,C Hayden
0,1,0,N Parodi
39,1,39,A Sinkfield
26,1,26,D Baker
12,1,12,J Adams
32,1,32,R Garnett
18,1,18,D England Chisolm
98,5,24,D Johnson
8,1,8,D Davis
2,1,2,K Garlington
15,1,15,J Thomas
28,2,15,D Patten
25,1,25,D McCall
61,3,30,T Tucker
36,2,18,J Skinner
21,1,21,A Croker
18,1,18,D Hicks
46,2,23,T Dye
33,2,17,K Moore
12,1,12,D Henley
20,1,20,T Mack
19,2,13,J Brown
10,1,10,J Luketa
51,3,24,R Moore
20,1,20,J Shelton Mosley
52,2,31,T Minter
11,1,11,T Avery
19,2,10,T Alexander
18,1,18,J Littles
11,2,6,K Markway
25,2,22,G Wall
101,5,34,Z Zigler
20,1,20,I Hamilton
11,1,11,K Robinson
48,2,25,C Sanders
19,1,19,T Page
43,4,17,E Johnson
29,2,19,D Torrey
8,1,8,D Hair Griffin
18,1,18,T Chandler
2,1,2,L Bumphus
79,3,32,J Sheread
72,2,52,T Hall
28,1,28,T Henry
40,2,22,W Dawn Jr
9,1,9,M Lynch
11,1,11,M Stevenson
10,1,10,D Woods Jr
18,1,18,I Azubuike
79,4,25,V Jones Jr
103,3,60,C Wedington
35,2,19,M Wilson
37,2,23,B Covey
65,2,44,S Scarver
93,2,71,T Wheatley
19,1,19,T Robinson
48,2,26,B Watson
42,1,42,S McGrew
22,1,22,A Davis
19,1,19,R Fisher
28,2,22,G Laday
15,1,15,W Fairman
40,2,23,K Lewis
189,7,41,T Levy
14,1,14,P Theobald Jr
96,5,37,J Horne
15,1,15,B Smith
86,3,37,T Harris
-4,1,0,M Borghi
23,1,23,C Beal Smith
22,1,22,M Carter
6,1,6,G Walston
36,1,36,D Warren
32,1,32,A Hawkins
16,1,16,C Hunter
10,1,10,J Shenker
0,1,0,M Miller
7,1,7,J Parker
118,5,30,M Dunner
31,2,19,D Antoine
98,1,98,J Hightower
10,1,10,N Provenzano
21,1,21,E Holtz
101,4,32,B Denley
22,1,22,R Marlow III
19,1,19,J Harris Jr
42,2,25,S Harris
17,1,17,T Allgeier
67,3,24,V Jones Jr
46,3,19,S Carr
53,1,53,J Hawkins
49,2,30,D Torrey
22,1,22,A Killins Jr
21,1,21,C Wedington
64,2,40,M Elder
17,1,17,A McAllister
51,1,51,I Rodgers
0,1,0,D Nardi
53,3,22,T Tucker
93,6,23,M Thomas
19,1,19,M Braswell
152,5,45,M Mathison
17,1,17,K Nixon
38,2,22,T Marable
75,3,32,K Johnson
42,2,22,A Maloney
19,1,19,D Price
24,1,24,D Laube
12,1,12,B Bowling
96,2,52,T Oliver
34,1,34,N Cottrell
27,1,27,D Smith
110,6,25,D Ellis
3,1,3,A Lloyd
32,2,16,D McCall
46,3,24,J Lang
35,2,22,I Smith Marsette
18,1,18,L Bowden Jr
20,1,20,S Louis
32,2,17,R Cook Jr
12,1,12,T Overton
88,2,51,R Calais
46,1,46,J Bradley
50,3,25,T Cook
76,3,31,C Edwards Helaire
16,1,16,M Ward
19,1,19,D Stewart Jr
20,1,20,F Darby
37,1,37,J Thomas
103,6,43,J Robinson
11,1,11,D Douglas
39,2,21,J Liptrot
172,6,94,J Ealy
132,4,66,J Petit Frere
20,1,20,M Cooper
23,1,23,S Evans
136,5,39,D Knock
40,2,24,J Payton
17,1,17,B Cole II
14,1,14,D Thomas
124,3,100,M Knowles
30,1,30,T Lee
73,3,31,M Carter II
17,1,17,S Bracey
21,1,21,M Fells
57,3,23,C Gore
12,1,12,T Snead
6,1,6,D Farrier
18,1,18,W Mazour
26,2,17,M Jones
17,1,17,C Tucker
6,1,6,B Bostad
24,1,24,J Kincaide
14,1,14,R Shaheed
1,1,1,A Tesch
22,1,22,R Lees
121,6,24,T Collins
15,1,15,D Woods Jr
45,1,45,L Keys III
19,1,19,K Williams
15,1,15,Q Drennan
15,1,15,D Martin
92,2,66,C Flemings
117,5,34,J Koski
57,3,24,K Hamler
55,3,34,R Moore
22,1,22,A Trammell
120,2,98,D Jamison
9,1,9,D Duvernay
17,1,17,J Thompson
11,1,11,K Baker
72,2,38,A Gibson
62,4,18,S Smith
35,2,17,J Evans
15,1,15,J Moody
13,1,13,D Dubose
0,1,0,Y Washington
63,3,26,C Sanders
56,3,25,J Sheread
34,2,22,J Nelson
14,1,14,S Riley
25,1,25,J Ngata
44,3,19,I Wright
20,1,20,J Leake
58,1,58,T Chandler
60,1,60,A Jones
15,1,15,S Huderson
14,1,14,D Vick
59,3,30,K Stokes
14,1,14,L Brown
13,1,13,C Hubbard
14,1,14,D Phillips
19,1,19,Q Turner
16,1,16,D McMillian
89,2,69,R Todd
79,2,50,J Daughtry Frye
35,2,21,K Geiger
136,3,100,J Adams
5,1,5,D Harris
16,1,16,A Smith
15,1,15,M Wanza
23,1,23,D Felton
11,1,11,T Brown
6,1,6,S Lund
100,3,65,B Winnegan
35,1,35,J Reed
10,1,10,T Wheatley
61,3,24,S McGrew
75,4,36,M Stovall
99,5,24,G LaFrance
10,1,10,S Witchoskey
27,1,27,H Hall
46,1,46,K Mixon Jr
30,2,15,C McCoy
50,3,27,S James
36,2,18,K Lesane
78,3,41,A Jones
9,1,9,N Anderson
26,1,26,M Stevenson
33,2,19,J Hightower
0,1,0,A Williams
52,2,27,S Harris
30,1,30,A Robertson
0,1,0,P Okorie
93,4,30,A Maloney
14,2,12,D Price
102,5,26,V Jones Jr
33,1,33,S Carr
15,1,15,B Covey
34,2,19,M Mathison
11,1,11,M Burton
25,1,25,K Geiger
50,1,50,J Foreman
23,1,23,K Merritt
12,1,12,B Bowling
47,3,26,D Davis
19,1,19,J Burton
1,1,1,B Robinson Jr
52,3,25,J Adams
8,1,8,T Evans
43,2,23,D Warren
18,1,18,C Hayden
41,2,21,A Hobbs IV
6,2,5,A Howard
18,1,18,A Howell
56,2,32,B Aiyuk
98,3,38,K Nixon
51,1,51,I Wright
48,1,48,L Katoa
1,1,1,L Rudolph
10,2,10,M Elder
49,2,28,B Yoder
38,1,38,D Drummond
13,1,13,D Lawson Jr
28,1,28,M Dotson
8,1,8,R Lewis
37,2,19,A Lyons
18,1,18,K Helton
37,2,36,J Hawkins
16,1,16,J Cook
4,1,4,D Swift
9,1,9,S Simon
179,5,58,D Brown
15,1,15,D Wyatt
18,1,18,T Robinson
11,1,11,D Ellis
35,1,35,K Nwangwu
113,5,30,M McCray
30,2,18,P Carter Jr
28,2,19,B Batiste
37,2,20,J Horne
38,2,20,S James
32,1,32,J Parker
0,1,0,T Majette
45,2,23,B Denley
26,1,26,J Wayne Prather
0,1,0,A Dorris
61,2,31,S Louis
49,1,49,K Coleman
21,2,14,R Bell
240,6,75,I Rodgers
38,2,25,K Horn
19,2,10,J Johnson
45,2,36,J Williams
21,1,21,J Thomas
70,2,45,M Braswell
12,1,12,J Ealy
17,1,17,A Davis
19,1,19,L Bowden Jr
3,1,3,D Schlegel
123,4,75,M Carter
6,1,6,G Walston
19,1,19,D Evans
100,5,22,K Lesane
22,1,22,M Dunner
36,2,21,C Alexander
98,2,71,J Huntley
22,1,22,K McGowan
31,1,31,D Stewart Jr
18,1,18,B Winnegan
8,1,8,B Daniels
11,2,11,M Thomas
64,3,25,D Knock
30,2,17,J Bradley
43,2,22,M Ffrench
20,1,20,T Sibley Jr
26,1,26,A Killins Jr
41,2,26,A Trammell
20,1,20,J Lovett
14,1,14,J Fleeks
11,1,11,J Hasty
50,2,28,T Avery
18,2,14,T Levy
50,3,22,J Byrd
20,1,20,C Jasmin
18,1,18,K Williams
35,2,21,G Bright
24,1,24,S Scarver
64,2,40,C Wedington
22,1,22,T Dye
47,3,17,N Johnson
32,2,18,S Riley
52,2,28,K Mixon Jr
47,1,47,D Anderson
17,2,11,J Reagor
9,1,9,E Demercado
1,1,0,C Ware
45,2,28,C Sanders
45,2,24,D Duvernay
36,2,18,L Brown
36,1,36,T Hall
20,1,20,A Smith
31,1,31,N Igbinoghene
33,2,21,M Mitchell
14,1,14,W Dawn Jr
46,1,46,M Baskerville
22,1,22,C Edwards Helaire
119,4,57,J Reed
42,2,32,B Watson
25,2,17,C Beal Smith
15,2,15,S Wingard
23,1,23,T Harris
100,1,100,D Felton
28,2,15,K Jones
11,1,11,A Cruickshank
99,1,99,G Rogers
88,3,38,A Gibson
15,1,15,M Fells
11,1,11,C Stevenson
27,1,27,J Hawkins
24,2,13,J Hawkins
18,1,18,A Davis
59,2,35,B Aiyuk
48,2,28,J Leake
6,1,6,B Miller
79,4,25,T Wheatley
14,1,14,E Adams
4,1,4,C Steward
44,2,36,T Diggs
13,1,13,B Robinson Jr
15,1,15,J Ealy
132,4,43,D Evans
17,1,17,T Hennigan
-4,1,10,J Hairston
31,1,31,A Smith
21,1,21,N Igbinoghene
16,1,16,J Payton
25,1,25,J Lovett
23,1,23,J Lang
78,3,45,T Levy
22,1,22,B Thompson
84,3,31,A Thompkins
37,2,20,M Elder
26,2,16,V Tucker
6,1,6,A McAllister
2,1,2,D Antoine
11,1,11,T Cleveland
38,3,14,D Hunter
58,1,58,K Helton
20,1,20,I Smith Marsette
45,1,45,S Louis
22,1,22,B Batiste
22,1,22,T Minter
17,1,17,I Rodgers
9,1,9,C McCubrey
59,2,36,M Mathison
4,1,4,M Burton
0,1,0,B Bischof
42,2,22,D Stewart Jr
103,5,25,D Ellis
10,1,10,B Fitzgerald
56,3,23,M Thomas
19,1,19,J Walker
13,1,13,G Jackson
54,3,20,T Avery
19,1,19,A Young
1,1,1,H Hayek
86,5,23,W Johnson
18,1,18,S Walden
32,1,32,T Tucker
25,1,25,M Carter
67,2,38,J Ngata
16,1,16,L Keys III
39,2,25,J Reed
61,2,32,D Torrey
10,1,10,J King
112,2,82,M Stevenson
13,1,13,P Eichenberger
29,1,29,T Brown
25,1,25,C Leggett
21,1,21,K Carter
76,4,24,P Brooks
20,1,20,B Watson
16,1,16,T Snead
0,1,0,C Gore
57,4,22,C Flemings
147,5,43,C Wedington
20,1,20,A Woods
19,1,19,J Townsend
15,1,15,G Coleman II
30,2,16,T Sheffield
20,1,20,R Moore
36,2,25,A Trammell
26,1,26,S Harris
23,1,23,W Toussant
16,1,16,J Henderson
84,3,37,L Bowden Jr
64,3,26,J Evans
17,1,17,B Sanders
13,1,13,J Ford
11,1,11,A Grier
25,1,25,C Sanders
0,1,0,M Salerno
49,2,29,D Harris
91,4,28,W Dawn Jr
29,1,29,S Riley
23,1,23,A Hackett
29,1,29,A Asante
61,2,40,J Horne
40,3,16,K Logan Jr
21,1,21,T Oliver
16,1,16,D Smith
13,1,13,N Cottrell
43,2,25,R Jones
41,2,25,L Katoa
89,3,41,K Geiger
23,2,16,O Lacey
15,1,15,R Todd
3,1,3,T Gibson
24,2,15,J Foreman
22,1,22,B Edmonds
13,1,13,K Merritt
5,1,0,D Chatman
52,2,28,T Harris
100,1,100,S Scarver
23,1,23,A Hawkins
20,2,20,J Shelton Mosley
22,1,22,M Jones
49,2,27,S McGrew
78,3,31,V Jones Jr
0,1,0,K Mauga
69,2,44,A Cruickshank
0,1,0,K Pryor
18,1,18,K McGowan
31,1,31,G LaFrance
43,2,23,M Mitchell
18,1,18,J Haden
22,1,22,K Mixon Jr
44,2,29,M Braswell
61,2,31,J Sheread
22,1,22,J Jackson
31,2,21,C Gore
55,1,55,I Wright
32,2,20,T Minter
19,1,19,T Tucker
73,3,45,A Killins Jr
10,1,10,I Hamilton
82,3,37,B Carroll
38,2,26,C Alexander
59,2,46,A Hobbs IV
80,4,23,A Jones
22,1,22,D Knock
25,1,25,M Braswell
24,2,14,D Drummond
44,1,44,J Joiner
34,2,23,T Cunningham
155,7,27,A Thompkins
16,1,16,R Gilmartin
92,2,67,B Sanders
38,3,15,M Carter II
21,1,21,D Jackson
31,2,16,K Mimes
14,1,14,A Woods
0,1,0,T Mack
14,1,14,J Johnson
1,3,45,I Rodgers
22,1,22,N Igbinoghene
98,3,41,J Foreman
15,1,15,B Bowling
83,2,64,T Oliver
77,3,31,D Smith
65,3,27,M Carter
49,2,41,K Nwangwu
70,3,26,D Anderson
22,2,14,D Davis
11,1,11,J Reagor
5,1,5,P Wells
0,1,0,L Van Zandt
84,4,28,J Horne
24,1,24,K Logan Jr
34,2,21,T Brown
71,3,33,J Youngblood
3,1,3,H Trotter
21,1,21,J Hasty
28,2,18,I Phillips
13,1,13,P Carter Jr
76,3,32,A Gibson
43,1,43,H Hall
135,5,43,T Levy
23,1,23,B Glines
38,1,38,C Edwards Helaire
21,1,21,S Scarver
22,1,22,J Thomas
28,1,28,K King
0,1,0,C Farley
19,1,19,G Jackson
37,1,37,I Smith Marsette
22,1,22,R Smith
58,3,27,D Brown
19,2,2,J Shelton Mosley
25,1,25,D Downing
16,1,16,T Badie
27,1,23,K Geiger
15,1,15,W Johnson
89,4,27,C Warren
18,1,18,J Stoner
19,1,0,W Robinson
50,1,50,R Lees
15,2,15,M Jones
5,1,5,M Love
49,2,34,M Dunner
63,3,25,J Huntley
40,2,21,S Louis
13,1,13,B Denley
12,1,12,R Marlow III
20,1,20,B Watson
40,2,25,G LaFrance
52,2,28,T Dye
38,2,20,J Hawkins
25,1,25,J Anthrop
175,7,48,A Young
122,2,100,J Leake
119,5,48,C Sanders
53,2,31,J Santana
47,2,29,K Stokes
35,2,18,C Wedington
50,2,26,R Jones
16,1,16,D Phillips
94,3,45,K Mixon Jr
27,1,27,T Henry
36,2,21,L Brown
23,1,23,D Felton
20,1,20,J Hightower
14,1,14,A Butler
20,2,12,J Fields
28,1,28,N Watson
10,1,10,J Parker
43,2,30,S James
18,1,18,K McKoy
36,2,20,D Duvernay
109,4,32,R Calais
11,1,11,T Hennigan
41,2,24,K Lesane
33,2,20,S Riley
32,2,16,J Sheread
29,2,15,I Phillips
21,1,21,J Thomas
112,3,72,J Reed
43,2,31,A Hawkins
19,1,19,K Bailey
21,1,21,T Dye
18,1,18,D Davis
118,6,24,K Nixon
30,2,15,D Grim
21,1,21,P Elima Jeune
100,4,27,M Mathison
20,1,20,T Gilchrist
0,1,0,M Williams
21,1,21,J Taylor
2,1,2,K Gordon
28,1,28,R Pearsall
16,1,16,B Aiyuk
80,5,26,T Harris
97,3,60,J Fleeks
14,1,14,J Lovett
42,3,19,D Taylor
21,1,21,K Carter
34,1,34,J Hightower
81,3,37,M Stovall
55,2,29,L Victor
46,2,28,B Denley
18,2,21,R Jones
2,1,2,D Maddox
1,1,1,D Phillips
42,2,23,T Harrison
73,3,28,M Braswell
43,3,20,J Huntley
0,1,0,A Bodison
12,1,12,K Tyler
37,2,20,M Carter II
22,1,22,D Jackson
37,2,26,T Oliver
54,3,23,D Drummond
85,4,28,M Dunner
78,3,38,D Antoine
18,1,18,T Lee
0,1,0,J Turner
27,2,14,V Tucker
20,1,20,A McAllister
107,6,30,M Stevenson
71,2,42,T Tucker
23,1,23,D Brown
15,1,15,C Brown
20,1,20,Q Johnson
13,1,13,B Fitzgerald
75,4,25,A Young
42,2,29,I Smith Marsette
48,3,19,K Hamler
48,2,26,Z Johnson
38,2,23,D Warren
20,1,20,C Edwards Helaire
102,3,65,W Toussant
187,8,87,I Rodgers
12,1,12,K Horn
32,1,32,D Douglas
23,1,23,W Robinson
20,1,20,M Washington
20,1,20,D Downing
1,1,1,J Johnson
23,1,23,S Evans
166,3,75,B Watson
62,3,33,J Humphrey
31,1,31,B Putman
18,1,18,I Hamilton
48,2,32,M Young
0,1,0,B Wright
48,2,25,V Jones Jr
20,1,20,S Carr
137,5,34,D Knock
20,1,20,I Cox
94,5,33,C Flemings
27,1,27,D Vickers
11,2,8,J Anthrop
69,4,22,J Leake
15,1,15,T Fleet Davis
63,3,22,J Byrd
151,5,61,B Sanders
70,3,25,L Katoa
1,1,1,J Adams
100,4,45,D Torrey
12,2,8,H Harrison
45,2,25,I Wright
16,1,16,T Williams
14,1,14,T Chandler
9,1,9,B Cole II
79,4,31,D Duvernay
17,1,17,T Pledger
68,4,21,A Thompkins
28,2,16,K Johnson
28,1,28,K Stokes
6,1,6,J Santana
30,2,17,C Warren
14,1,14,J Preston
131,4,40,H Ruggs III
28,1,28,T Diggs
91,4,26,B Brady
12,1,12,J Haden
12,1,12,M Mitchell
139,6,40,J Shelton Mosley
21,1,21,T Collins
16,2,11,T Wheatley
14,1,14,N Thompson
11,1,11,A Dorsey
43,2,22,K Walker III
39,1,39,K Hinton
38,2,25,C Beal Smith
220,4,100,H Hall
10,1,10,J Hawkins
38,1,38,A Cruickshank
18,1,18,D Stewart Jr
16,1,16,G LaFrance
0,1,0,Q Jernighan
17,1,17,K Mixon Jr
12,1,12,J Walker
67,3,25,S James
43,2,27,A Sinkfield
0,1,0,S Croney Jr
55,2,28,R Todd
78,3,45,T Minter
2,1,2,J Wilson
44,3,24,S Johnson
33,2,20,J Foreman
82,3,47,R Calais
8,1,8,P Migl
38,2,19,C Wedington
21,1,21,D Felton
35,2,20,M Dotson
16,1,16,L Peterson
33,3,17,S Evans
34,2,19,D Grim
33,1,33,D Perry
14,1,14,P Elima Jeune
111,4,31,T Collins
23,1,23,R Grimes
20,1,20,D Woods Jr
8,1,8,D Godfrey
18,1,18,R Lees
16,1,16,S Riley
13,1,13,A Woods
43,2,24,H Ruggs III
42,3,15,T Chandler
37,2,21,M Callaway
44,3,15,M McCray
25,2,15,P Carter Jr
55,3,20,D Warren
22,1,22,M Hill
15,1,15,N Igbinoghene
11,1,11,S Nigh
35,1,35,M Dunner
106,4,51,R Jones
38,2,29,D Phillips
26,1,26,J Stuart
44,2,23,T Levy
31,1,31,B Glines
0,1,0,K White
28,2,20,J Wayne Prather
23,1,23,B Denley
51,2,33,M Braswell
48,2,28,A Davis
33,1,33,C Morton
26,1,26,A Arnold
14,1,14,T Snead
54,3,22,T Tucker
13,1,13,M Kopaygorodsky
59,3,20,K Stokes
21,1,21,A Thompkins
5,1,5,T Ganyi
2,1,2,H Webb
21,1,21,D Drummond
68,3,36,K Mixon Jr
77,3,30,A Maloney
14,1,14,D Price
22,1,22,W Dawn Jr
19,1,19,D Lowe
0,1,0,J Cook
58,1,58,Z Johnson
17,1,17,C Rodriguez Jr
25,1,25,W Kennedy III
70,3,26,M Stovall
35,2,22,J Augafa
31,2,17,J Ward
1,1,1,B Peterson
20,1,20,I Smith Marsette
95,4,38,J Anthrop
8,1,8,J Alexander
0,1,0,B Hopkins
60,2,38,J Youngblood
19,1,19,M Knowles
17,1,17,S Olonilua
155,3,97,S Louis
21,1,21,C Espinoza Jr
19,2,19,F Hickson
9,1,9,R Green
28,1,28,E Edwards
38,1,38,H Hall
61,2,40,J Ngata
65,4,20,W Toussant
130,3,100,D Harris
29,2,15,D Maberry
2,2,2,H Maples
62,3,25,J Leake
15,2,11,T Fleet Davis
103,5,30,D Ellis
107,3,49,C Claybrooks
18,1,18,A Gibson
53,3,21,A Jones
16,1,16,R Burns
13,1,13,D Dallas
8,1,8,D Leonard
133,3,86,M Thomas
16,1,16,J Jones
40,2,23,A Smith
28,1,28,I Zuber
24,2,22,C Edwards Helaire
31,2,18,B Sanders
68,4,21,D Torrey
50,1,50,D Hair Griffin
5,0,5,J Shorter
25,1,25,D Knock
48,3,21,J Parker
14,1,14,W Matthews
5,1,0,I Vance
23,2,21,A Sinkfield
21,2,19,S James
69,4,26,L Brown
16,1,16,J Fleeks
65,2,40,K Hamler
10,1,10,G Jackson
86,4,25,S Smith
16,1,16,F Swain
17,1,17,J Burrill
95,1,95,K Williams
26,1,26,J Byrd
41,2,23,C Sanders
42,3,23,T Williams
32,2,20,I Wright
12,1,12,J Forrest
13,1,13,D Jamison
46,2,25,S Robinson Jr
93,4,29,T Henry
27,1,27,K Carter
9,1,9,M Mitchell
