longest punt return, name, punt return yards, punt returns
48,DeAnthony Thomas,54,2
11,Ifo Ekpre Olomu,15,2
11,Waynelle Gravesande,11,1
26,Leon McFadden,29,3
20,Terrence Mitchell,38,6
11,Andre Davis,30,1
9,Brandon Rutley,6,2
0,Rishard Matthews,-9,2
3,Ryan Balentine,3,1
0,Tracy Lampley,-2,1
10,Cole Beasley,10,1
18,Brandon Carter,24,3
7,Tyler Cain,6,2
12,Matt Brown,12,1
0,Deon Miller,10,1
31,Derek Moye,39,2
3,Drew Astorino,3,1
5,Justin Brown,3,2
23,Kenric McNeal,46,4
9,Jackie Williams,9,1
11,Derrick Strozier,13,2
0,Justin Shackleford,1,1
0,Shaquelle Evans,0,1
0,Jaxon Shipley,0,1
0,Scott Harding,0,1
3,Nickell Robey,3,2
0,Robert Woods,-2,1
18,Jonathan Krause,17,3
13,Jeff Scott,13,1
8,Jayron Hosley,10,3
9,Kyle Fuller,9,1
4,Dwayne Frampton,4,1
15,Lovell Jackson,21,2
0,Chris Givens,15,1
1,Jared Abbrederis,1,1
6,Antonio Andrews,9,2
64,Jordan White,64,1
5,Robert Arnheim,5,1
5,DJ Woods,4,2
6,Rashard Smith,6,1
9,JD Falslev,9,1
0,JJ Worton,-4,1
19,Jon Davis,20,2
0,AJ Price,-10,1
21,Dwayne Frampton,35,4
83,Marquis Maze,125,4
5,Joe Adams,5,1
1,Marquel Wade,1,1
8,Richard Morrison,8,1
51,LaMichael James,60,3
0,DeAnthony Thomas,-2,1
7,Trovon Reed,14,3
0,Travis Jones,-1,1
6,Jamal Miles,6,1
44,Nickell Robey,51,2
12,Jamill Smith,12,1
1,Josh Jackson,1,1
28,Levi Norwood,28,3
5,Bobby Swigert,5,1
12,Mitch Burroughs,12,1
8,Chris Potter,8,1
0,Trey Watts,0,1
11,Terrell Jackson,19,4
12,Nick Williams,12,1
22,DeAndre Hopkins,29,2
20,Lee Butler,20,1
0,Jamison Crowder,-6,2
32,Lance Lewis,32,1
31,Darryl Surgent,50,3
7,Corey Dennis,7,1
25,Damian Payne,25,1
0,Kent Brooks,-1,3
42,Devon Wylie,79,5
0,Ryan Lankford,-2,1
14,Jordan White,14,1
30,Micah Hyde,43,2
21,Eric Adeyemi,33,3
6,Randall Burden,5,2
13,Chris Rainey,13,1
0,Tony Logan,0,1
0,Rod Streater,30,1
17,Matt Brown,19,3
8,Nick Hill,12,3
7,Keshawn Martin,7,1
0,Kevin King,30,1
7,Derek Smith,8,2
33,Richard Crawford,37,3
10,Cole Beasley,10,1
15,Travis Benjamin,17,2
7,Nick Harwell,7,1
0,Chris Givens,-1,1
0,Ray Hutson,17,1
5,Eugene Cooper,5,1
21,Jeremy Gallon,21,1
0,JT Floyd,0,1
22,Larry Parker,22,2
81,Nickolas Brassell,81,0
18,Jeff Scott,21,3
2,Branden Smith,2,1
0,Brandon Boykin,-2,1
0,Andre Booker,-7,1
12,Jayron Hosley,24,2
9,Kyshoen Jarrett,9,1
82,Chad Bumphis,82,1
0,Johnthan Banks,-1,1
3,Andrew Guillot,3,1
0,Terry Carter,-10,1
0,Tommy Davis,-7,1
2,Deon Long,2,1
0,Ty Kirk,0,1
0,Christopher Bynes,3,1
0,Dre Muhammad,-2,1
12,Jordan Hall,12,1
4,Chris Fields,4,1
14,Rodney Stewart,14,2
10,Ryan Broyles,11,2
85,Jordan Poyer,100,3
10,Ronald Jones,10,1
1,John Goodman,1,1
6,Drew Astorino,6,1
5,Justin Brown,5,1
7,Marlon Pollard,6,2
2,Demarius Reed,2,1
1,LaVon Brazill,-1,2
16,Ace Sanders,27,5
9,Jonathan Krause,12,2
2,Terrence Mitchell,0,3
4,Brandon Rutley,4,1
8,Ritchy Desir,8,1
7,Prince Tyson Gulley,7,1
5,Steve Rene,5,1
7,Eric Page,7,1
43,Brandon Carter,44,1
42,Skye Dawson,41,2
13,Justin Albert,17,3
9,Eric Russell,9,1
10,Kenric McNeal,9,2
1,Josh Cooper,1,1
2,Rishard Matthews,2,2
21,Michael Johnson,43,5
16,Kerwynn Williams,16,1
0,Eric Moats,0,2
5,Momo Thomas,5,1
8,Dominique Terrell,8,1
6,Tracy Lampley,6,1
15,Kasen Williams,15,2
12,Tyrann Mathieu,34,3
4,Ameer Abdullah,4,1
0,Ronald Jones,-1,1
0,Evan Landi,-4,1
3,Anthony McGhee,2,1
0,Patrick Edwards,-1,1
7,JD Falslev,13,2
0,Kerwynn Williams,0,1
19,Marquel Wade,19,1
15,Kenric McNeal,29,4
0,Josh Jackson,0,3
3,Derrick Strozier,1,2
78,Jamal Miles,87,2
6,Jordan Poyer,4,2
9,Bobby Swigert,11,2
5,Lovell Jackson,5,1
34,Mitch Burroughs,69,3
0,Rodney Stewart,-1,1
6,Leon Brooks,12,2
14,Jordan White,32,4
22,Momo Thomas,33,3
10,Ronnie Yell,10,1
0,Lance Lewis,0,1
0,Charles Brown,-2,1
6,Demarius Reed,6,1
1,Marlon Pollard,1,1
11,AJ Price,11,1
14,Wayne Times,22,3
5,Jamison Crowder,5,1
8,Chris Rainey,8,1
0,Robert Clark,0,1
0,Marquis Maze,0,2
31,Devon Wylie,31,2
30,Brandon Boykin,45,3
11,Branden Smith,11,1
2,Johnthan Banks,1,2
28,Venric Mark,28,1
8,Dre Muhammad,6,2
15,Justin Brown,13,3
34,Josh Turner,34,1
6,Jaxon Shipley,6,1
0,DJ Beshears,-7,3
1,Austin Zouzalik,1,1
19,Kendall Wright,19,1
15,Darryl Surgent,29,2
28,Travis Jones,40,3
9,Eli Rogers,17,2
0,Scott Radcliff,0,1
19,Tyrann Mathieu,30,2
5,Randall Burden,9,2
5,Andrew Guillot,5,1
1,Scott Harding,1,1
10,Tony Logan,10,1
44,Travis Benjamin,44,1
6,Nick Harwell,9,3
5,David Frazier,5,1
21,DJ Woods,37,3
0,Jeremy Gallon,0,1
0,Brandon Green,0,1
17,Eric Russell,21,2
1,Derek Smith,1,1
32,Gary Myers,32,1
2,TJ Graham,4,1
2,Deon Long,2,1
15,Jordan Hall,15,1
7,Keshawn Martin,18,5
9,LaVon Brazill,26,4
0,Richard Gray,12,1
9,Mark Fackler,9,0
1,Eric Adeyemi,1,1
13,Kenny Stills,13,1
6,Ryan Broyles,9,4
28,Jamill Smith,28,1
0,John Goodman,-3,2
16,Quan Bray,26,3
9,Tracy Lampley,14,2
12,Bryce Callahan,19,2
10,Drew Terrell,17,2
2,Taylor Embree,-9,2
4,Mohamed Sanu,3,2
12,Skye Dawson,13,4
3,Richard Crawford,3,2
4,Matt Brown,2,2
16,Eric Page,16,1
43,Devrin Young,43,1
12,Saron Hood,12,1
0,Will Wright,3,1
1,Justin Albert,1,2
91,Jackie Williams,99,2
1,Pat Shed,1,1
6,Charles Henderson,6,1
0,Kasen Williams,-4,1
4,Dominique Terrell,4,1
0,Justin Hernandez,11,1
4,Daniel Micheletti,4,0
0,Justin Veltung,0,1
19,Jayron Hosley,27,3
9,Kyle Fuller,9,1
0,Kyshoen Jarrett,3,1
0,DeAndre Hopkins,0,1
21,Jared Abbrederis,21,1
11,Tim Marlowe,11,1
18,Antonio Andrews,18,1
43,Dwayne Frampton,50,3
11,Tavon Austin,11,2
0,Devon Brown,-1,1
1,Eric Russell,1,2
8,John Evans,11,2
7,Cliff Harris,13,2
2,LaMichael James,2,1
0,Zach Maynard,-10,1
79,Devon Wylie,82,3
20,Rashad Evans,20,1
23,Mitch Burroughs,35,2
0,Hunter White,1,1
0,AJ Price,0,1
5,Marquis Maze,2,3
0,Jonathan Krause,-4,1
7,Quan Bray,12,3
15,Matt Brown,15,1
31,Levi Norwood,39,2
9,Josh Lenz,15,2
5,Terrell Jackson,5,2
34,Travis Carrie,39,4
3,JD Falslev,3,1
18,Josh Robinson,18,1
0,JJ Worton,-2,1
7,Bobby Swigert,7,1
26,Zach Laskey,29,2
4,Tony Logan,3,2
54,Patrick Edwards,54,1
81,Justin Veltung,93,4
21,Andrew Guillot,42,5
1,Dre Muhammad,1,1
11,Ryan Lankford,19,4
26,Tramaine Thompson,26,2
0,TJ Moe,0,1
8,Justin Albert,11,2
1,Tyler Cain,-1,2
25,Don Jones,44,1
8,Dwayne Frampton,13,2
9,Tyrann Mathieu,12,2
3,Rueben Randle,3,1
7,Chris Rainey,7,2
10,Josh Jackson,10,1
8,Tracy Lampley,14,2
2,Charles Brown,1,2
22,TJ Graham,47,3
4,Ameer Abdullah,6,2
6,Rishard Matthews,6,1
3,Khalid Wooten,-3,2
0,Michael Johnson,0,1
26,Tommy Davis,40,4
0,DaRon Brown,0,1
20,Venric Mark,20,1
0,Brelan Chancellor,-2,1
17,Travis Jones,18,4
15,DJ Beshears,15,1
41,Clayton York,41,1
11,Richard Morrison,9,2
0,Micah Hyde,-4,1
7,Waynelle Gravesande,6,2
2,Brandon Green,2,1
28,Mario Hull,121,8
18,Mohamed Sanu,34,4
10,Ronald Jones,10,1
6,Cameron Saddler,7,3
8,Ace Sanders,8,4
3,Stephon Gilmore,3,1
0,Randall Burden,-2,1
5,Larry Parker,5,1
0,Skye Dawson,-25,2
31,Drew Terrell,32,2
20,Devrin Young,19,2
3,Jaxon Shipley,3,1
9,Ryan Broyles,17,2
4,Derrick Strozier,5,2
0,Steve Rene,0,2
85,Eric Page,98,6
0,Marlon Pollard,-2,1
17,Austin Zouzalik,17,2
19,Kenric McNeal,19,1
12,Jackie Williams,14,2
2,Johnthan Banks,2,2
0,Chad Bumphis,-3,1
4,Taylor Embree,4,1
30,Charles Henderson,34,2
4,Griff McNabb,0,3
22,Kerwynn Williams,22,1
0,Eric Moats,0,1
17,Jayron Hosley,17,1
7,Travis Benjamin,7,1
4,Lovell Jackson,4,1
23,Greg Reid,51,5
6,Jordan White,6,1
0,Eugene Cooper,0,1
18,Tavon Austin,51,5
12,Nick Williams,8,3
2,Leon McFadden,2,1
37,Marvin Jones,37,1
5,Keenan Allen,5,1
8,Robert Woods,8,1
0,Scott Harding,0,1
10,Quan Bray,10,1
0,Robert Clark,0,1
0,Chris Rainey,-4,3
10,Eric Page,13,2
0,DJ Woods,0,3
2,Scott Radcliff,2,1
10,Cody Wilson,10,1
14,Nate Paopao,14,0
0,Matt Boyd,5,1
1,Marlon Pollard,1,1
8,Evan Landi,17,4
64,Mitch Burroughs,78,4
26,Greg Reid,40,4
4,Blake Bierman,4,3
39,John Evans,58,5
0,Xavius Boyd,6,1
40,Devon Wylie,55,3
0,Ryan Lankford,-2,2
0,Jordan Hall,0,1
0,Venric Mark,-1,1
8,Bradley McDougald,8,1
4,DJ Beshears,4,1
36,Ryan Broyles,84,3
7,Eric Adeyemi,12,3
14,Chris Givens,22,4
17,Darryl Surgent,24,4
3,Harry Peoples,3,1
24,Tony Logan,36,3
0,Sammy Watkins,0,1
13,Keshawn Martin,13,1
18,Jeremy Gallon,22,2
37,Keiwone Malone,37,1
39,Lance Lewis,52,2
12,Marquis Maze,12,1
4,Darius Hanks,4,1
0,Josh Lenz,0,1
11,Andre Booker,15,2
5,Chad Bumphis,5,1
3,Johnthan Banks,3,1
11,Ace Sanders,11,1
18,Charles Brown,12,2
1,Todd Harrelson,1,1
0,Travis Benjamin,-7,1
56,Rishard Matthews,65,2
33,Perez Ashford,33,2
18,Todd Lee,20,2
0,Kemonte Bateman,-5,1
0,Austin Franklin,-10,1
64,Justin Veltung,57,3
37,LaVon Brazill,39,2
11,Jamill Smith,11,1
23,Cliff Harris,26,3
5,Aaron Pflugrad,5,1
0,Andrew Taglianetti,12,1
10,Antwuan Reed,10,0
6,Griff McNabb,6,2
33,Justin Brown,33,2
0,Devon Smith,0,1
13,Waynelle Gravesande,23,2
5,Mohamed Sanu,5,1
4,Matt Aiken,4,1
92,Richard Crawford,141,3
1,JJ Worton,1,1
16,Joe Jones,16,1
12,Tyrann Mathieu,22,2
10,Odell Beckham Jr,10,1
7,Jaxon Shipley,7,1
11,Josh Cooper,8,2
0,Andrae May,0,1
4,Derrick Strozier,4,1
0,Travaun Nixon,33,1
14,Anthony McGhee,15,3
3,JD Ratliff,3,1
4,Jackie Williams,4,1
13,Justin Albert,18,3
3,Tyler Cain,3,1
0,Luther Ambrose,0,1
0,Cordero Smith,-8,1
12,Dustin Harris,13,2
2,Austin Zouzalik,2,2
2,Tramaine Thompson,2,1
0,Udom Umoh,17,1
12,Casey Hayward,12,1
4,Kenny Ladler,7,0
2,Steven Clarke,2,0
0,Orson Charles,4,1
1,Connor Norman,1,0
13,Dominique Terrell,13,1
16,Zach Laskey,16,1
1,Lovell Jackson,1,2
12,Danny Coale,26,4
9,Kasen Williams,9,1
3,Keenan Canty,3,1
0,Drew Terrell,0,1
0,Johnson Bademosi,-1,1
60,Jared Abbrederis,60,1
4,Bradie Ewing,4,1
10,Nick Stoner,10,1
76,Chris McNeill,91,3
15,Blair Burns,15,1
14,Michael Johnson,9,2
4,Dwayne Frampton,6,2
4,Richard Leonard,4,1
10,Richard Morrison,26,5
1,Jordan James,1,1
7,Jackie Williams,8,2
6,JJ Worton,6,1
0,Scott Radcliff,0,1
0,Marcus Cooper,1,1
0,Steve Rene,0,1
15,Tavon Austin,23,2
0,Travis Carrie,-3,1
4,Marquis Maze,4,1
11,Devrin Young,11,1
18,Jamill Smith,18,1
1,Cody Wilson,1,1
13,Chris Potter,15,2
17,Eugene Cooper,27,4
21,Matt Brown,46,3
2,Ed Young,3,2
0,Cortney Lester,-4,1
0,Perez Ashford,-2,1
31,Kyle Van Noy,31,1
16,JD Falslev,20,2
0,Marvin Jones,0,2
18,Griff McNabb,18,3
4,DeAndre Hopkins,6,2
7,Charles Brown,9,3
12,Keenan Canty,12,1
27,Cliff Harris,29,4
5,Chad Delaney,5,1
13,Jamison Crowder,25,4
0,Lovell Jackson,-1,1
13,Marlon Pollard,13,1
4,Demarius Reed,3,2
0,Jordan White,0,1
0,Blake Bierman,-2,1
20,Tyler Mason,20,1
11,Eric Russell,11,1
7,Greg Reid,8,3
9,Tony Logan,13,2
0,John Hardy Tuliau,24,1
13,Scott Harding,19,3
13,Kamalani Alo,13,0
0,Patrick Edwards,0,1
0,Andre Booker,-4,1
0,Micah Hyde,-5,1
3,Josh Lenz,3,1
14,Dustin Harris,27,4
0,Desmond Gardiner,0,1
15,Bradley McDougald,15,1
5,DJ Beshears,5,1
12,Tyler Lockett,19,3
7,David Garrett,7,1
9,Randall Burden,10,3
14,Odell Beckham Jr,14,1
7,Quan Bray,2,2
0,Kyler Elsworth,36,1
33,Jared Abbrederis,41,2
0,Travis Benjamin,-2,1
0,Zach Laskey,-9,1
0,Jeff Scott,0,1
7,Marquel Wade,7,1
33,EJ Gaines,48,3
0,Josh Cooper,-2,2
11,Matt Aiken,21,2
86,Rishard Matthews,92,2
0,Devon Wylie,-2,2
0,Justin Brown,0,1
26,Robert Woods,29,2
9,Nickell Robey,9,1
5,Brelan Chancellor,5,1
0,Tyler Cain,-3,1
25,Ryan Broyles,33,3
22,Austin Zouzalik,22,1
0,Waynelle Gravesande,-2,1
0,Ryan Lankford,-5,3
10,Mario Hull,9,3
4,JD Ratliff,4,1
40,Victor Marc,38,2
1,Curtis Weatherspoon,1,0
12,Tracy Lampley,22,3
5,Drew Terrell,5,1
13,Kasen Williams,13,1
27,Brandon Carter,31,2
0,Deryck Gildon,18,1
24,Derrick Strozier,66,6
0,Ricky Holloway,22,1
8,Monte Golden,8,0
10,Bernard Reedy,10,1
11,Eric Page,9,2
14,Anthony McGhee,15,2
22,Momo Thomas,39,2
0,Stanley Morrison,0,1
0,Kerwynn Williams,-3,1
7,Andrew Guillot,14,3
3,Jonathan Krause,4,2
2,Josh Jackson,2,1
10,Dominique Terrell,10,2
19,Danny Coale,31,2
0,John Evans,0,1
8,Darryl Surgent,13,3
33,TY Hilton,33,1
5,Justin Albert,4,2
11,Ronald Jones,13,2
2,Cameron Saddler,2,1
36,Nick Williams,36,2
2,Damian Payne,2,1
0,Patrick Edwards,0,1
2,Dominique Terrell,2,1
19,Ed Wesley,19,1
67,JD Falslev,69,2
12,AJ Price,21,3
12,Tyler Williams,12,1
1,Cody Wilson,1,1
1,Dwayne Frampton,1,1
1,Josh Jackson,1,3
0,Quan Bray,0,1
1,Jamal Miles,1,2
0,Keenan Canty,2,1
36,Josh Robinson,36,1
11,JJ Worton,12,3
0,Keiwone Malone,-2,1
26,Jamison Crowder,57,3
36,Lance Lewis,59,2
22,Derrick Strozier,40,2
28,Greg Reid,37,3
1,TJ Graham,1,1
8,Chris Rainey,8,1
7,Jemea Thomas,7,1
14,Scott Harding,17,2
6,Venric Mark,6,1
24,Ryan Broyles,26,2
27,Eugene Cooper,31,3
0,Randall Burden,-1,2
34,Johnthan Banks,45,2
10,Tyler Cain,10,1
6,John Evans,4,3
30,Eli Rogers,33,2
1,Scott Radcliff,1,1
0,Jordon Paschal,0,1
23,Andrew Guillot,27,2
17,Quinton Patton,17,2
29,Ronnie Yell,32,2
0,Mike Naples,0,1
1,David Frazier,1,1
2,Devon Hughes,2,1
0,Jeremy Gallon,0,1
14,Waynelle Gravesande,25,2
4,Andre Booker,4,1
2,Jackie Williams,-4,3
6,Harry Peoples,6,1
0,Charles Brown,0,1
0,Justin Jackson,13,1
6,Danny Dembry,6,0
0,Michael Campanaro,0,1
0,Ameer Abdullah,-4,1
15,Keshawn Martin,31,3
34,Todd Lee,34,1
17,Rishard Matthews,26,2
0,Ty Kirk,3,1
40,Jon Davis,40,1
10,Mikel Hunter,10,1
1,Matt Aiken,1,1
0,Ryan Shazier,25,1
12,Jordan Hall,7,5
3,Jared Abbrederis,6,3
3,Levi Norwood,3,1
25,Boseko Lokombo,25,0
0,Avery Patterson,11,1
5,Leon Brooks,5,1
18,Justin Brown,26,5
0,Brad Bars,6,1
0,Ryan Lankford,0,1
1,Leon McFadden,1,1
14,Chris McNeill,14,1
3,Ace Sanders,3,1
9,Jaxon Shipley,6,2
4,JD Ratliff,7,2
4,Richard Crawford,3,3
0,EJ Gaines,-1,1
8,Austin Zouzalik,8,3
2,Josh Lenz,2,1
3,Jordan James,3,1
5,Marvin Jones,9,3
4,Michael Johnson,4,1
1,Momo Thomas,1,1
22,Robert Woods,22,2
32,Drew Terrell,32,1
19,Griff McNabb,24,2
4,Mike Edwards,6,3
15,Tracy Lampley,29,3
24,Kenny Ladler,24,1
1,Jonathan Krause,1,2
12,Marquel Wade,12,1
9,Joe Adams,9,2
0,Keola Antolin,-2,2
15,Jordan White,18,2
0,Tommy Davis,0,1
1,LaVon Brazill,1,2
0,Matt Brown,-4,1
10,Bobby Swigert,10,1
