average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
27.000,,0,2,29,Keshawn Martin
24.000,,0,2,27,Marcus Thigpen
17.000,,0,3,18,E Gates
18.000,,0,1,18,Marcus Easley
14.000,,0,2,20,Kendall Hunter
7.000,,0,1,7,Quinton Patton
23.000,,0,1,23,Jermaine Kearse
22.000,,0,1,22,Jeremy Lane
27.000,,0,2,27,Denard Robinson
24.000,,0,2,25,Felix Jones
16.000,,0,2,18,Joe Anderson
13.000,,0,2,21,Devin Hester
15.000,,0,1,15,Eric Weems
8.000,,0,1,8,Mitch Unrein
22.000,,0,2,28,Jacoby Ford
24.000,,0,3,32,Benny Cunningham
24.000,,0,3,34,Deonte Thompson
30.000,,0,2,30,Greg Little
20.000,,0,3,22,Brandon Tate
0.000,,0,1,0,George Iloka
20.000,,0,3,22,Micheal Spurlock
24.000,,0,6,32,Devin Hester
22.000,,0,1,22,Quintin Demps
30.000,,0,2,31,David Wilson
13.000,,0,1,13,Michael Cox
28.000,,0,5,42,Cordarrelle Patterson
23.000,,0,4,33,Felix Jones
23.000,,0,3,29,Jeff Demps
17.000,,0,2,23,Denard Robinson
26.000,,0,2,27,Jordan Todman
22.000,,0,2,26,David Reed
26.000,,0,2,28,Keshawn Martin
0.000,,0,1,0,Derrick Coleman
30.000,,0,1,30,Jermaine Kearse
25.000,,0,1,25,Jeremy Lane
23.000,,0,2,28,E Gates
0.000,,0,1,0,Nick Bellore
105.000,,1,1,105,Trindon Holliday
26.000,,0,1,26,Damaris Johnson
18.000,,0,1,18,Danny Woodhead
28.000,,0,3,33,Dwayne Harris
25.000,,0,1,25,Jacoby Ford
24.000,,0,1,24,Jeremy Stewart
29.000,,0,1,29,Jacquizz Rodgers
18.000,,0,2,24,Darren Sproles
22.000,,0,3,28,Marcus Thigpen
14.000,,0,3,18,Greg Little
18.000,,0,2,19,Marcus Easley
24.000,,0,2,26,Devin Hester
19.000,,0,2,19,Darren Sproles
29.000,,0,1,29,Brandon Tate
24.000,,0,3,27,Devin McCourty
19.000,,0,1,19,Leon Washington
26.000,,0,2,32,Benny Cunningham
32.000,,0,2,37,Jordan Todman
24.000,,0,2,31,Marcus Thigpen
32.000,,0,4,47,Deonte Thompson
20.000,,0,2,22,Jerrel Jernigan
16.000,,0,1,16,David Wilson
20.000,,0,2,23,Micheal Spurlock
24.000,,0,2,26,Darius Reynaud
36.000,,0,1,36,Quintin Demps
26.000,,0,4,28,David Reed
21.000,,0,1,21,Jermaine Kearse
18.000,,0,1,18,Golden Tate
18.000,,0,1,18,Patrick Peterson
31.000,,0,2,38,Ted Ginn
26.000,,0,3,28,Dwayne Harris
16.000,,0,1,16,Kyle Bosworth
28.000,,0,1,28,Lance Dunbar
29.000,,0,3,40,Trindon Holliday
6.000,,0,1,6,Malik Jackson
23.000,,0,4,30,Jacoby Ford
23.000,,0,2,24,Danny Woodhead
29.000,,0,1,29,LaMichael James
24.000,,0,5,49,Keshawn Martin
20.000,,0,1,20,Cierre Wood
23.000,,0,1,23,Jacquizz Rodgers
27.000,,0,2,36,E Gates
24.000,,0,3,28,Devin Hester
36.000,,0,2,46,Jerrel Jernigan
0.000,,0,1,0,Brandon Mosley
23.000,,0,4,26,Marquise Goodwin
7.000,,0,1,7,Jay Ross
25.000,,0,4,28,Brandon Tate
21.000,,0,1,21,Greg Little
18.000,,0,1,18,Jacoby Ford
15.000,,0,2,16,Ted Ginn
24.000,,0,1,24,Jeff Demps
30.000,,0,1,30,Eric Page
22.000,,0,2,23,Damaris Johnson
25.000,,0,4,35,Jacoby Jones
19.000,,0,1,19,Michael Hill
26.000,,0,3,39,Keshawn Martin
18.000,,0,1,18,Danieal Manning
28.000,,0,2,30,Benny Cunningham
8.000,,0,1,8,Tavon Austin
28.000,,0,2,33,E Gates
15.000,,0,1,15,Tommy Bohanon
23.000,,0,1,23,Felix Jones
5.000,,0,1,5,Michael Palmer
31.000,,0,3,40,Jermaine Kearse
30.000,,0,4,40,Darius Reynaud
25.000,,0,2,29,LeGarrette Blount
17.000,,0,3,21,Darren Sproles
21.000,,0,4,35,Kyle Williams
0.000,,0,1,0,Anthony Dixon
21.000,,0,2,23,Javier Arenas
56.000,,0,2,90,Dwayne Harris
20.000,,0,1,20,Josh Morgan
9.000,,0,1,9,Niles Paul
24.000,,0,1,24,Lavelle Hawkins
24.000,,0,5,31,David Reed
22.000,,0,2,25,Javier Arenas
13.000,,0,1,13,Tyrann Mathieu
9.000,,0,2,18,Jermaine Kearse
21.000,,0,1,21,Jacquizz Rodgers
28.000,,0,2,30,Eric Page
35.000,,0,1,35,Micheal Spurlock
21.000,,0,1,21,Cedric Peerman
30.000,,0,4,57,Quintin Demps
22.000,,0,1,22,Keshawn Martin
29.000,,0,2,44,Marcus Thigpen
24.000,,0,2,26,Marquise Goodwin
17.000,,0,1,17,Josh Cribbs
24.000,,0,4,28,LeGarrette Blount
23.000,,0,1,23,Damaris Johnson
39.000,,0,1,39,Dwayne Harris
10.000,,0,1,10,Andre Smith
17.000,,0,3,19,Josh Morgan
18.000,,0,2,21,Joe Anderson
20.000,,0,2,28,Devin Hester
11.000,,0,2,13,Eric Weems
6.000,,0,1,6,Dante Rosario
27.000,,0,2,28,Ted Ginn
23.000,,0,2,32,Tavon Austin
26.000,,0,1,26,Stedman Bailey
31.000,,0,2,33,Jordan Todman
18.000,,0,1,18,Lavelle Hawkins
18.000,,0,4,39,Darius Reynaud
21.000,,0,1,21,Kyle Williams
11.000,,0,1,11,Cameron Heyward
42.000,,0,1,42,Felix Jones
44.000,,0,1,44,Emmanuel Sanders
27.000,,0,3,32,Jacoby Jones
0.000,,0,1,0,Vonta Leach
26.000,,0,1,26,Johnathan Franklin
19.000,,0,1,19,John Kuhn
34.000,,0,3,56,Fozzy Whittaker
86.000,,0,1,86,Travis Benjamin
29.000,,0,3,32,Cassius Vaughn
16.000,,0,1,16,LaVon Brazill
30.000,,0,4,56,Trindon Holliday
12.000,,0,2,14,Jerrel Jernigan
12.000,,0,1,12,John Carlson
9.000,,0,1,9,Sharrif Floyd
69.000,,0,1,69,Cordarrelle Patterson
20.000,,0,2,23,Eric Page
25.000,,0,1,25,Skye Dawson
22.000,,0,2,23,Ted Ginn
44.000,,0,1,44,Jeremy Ross
37.000,,0,3,56,Dwayne Harris
13.000,,0,1,13,Kyle Bosworth
26.000,,0,2,34,Quintin Demps
30.000,,0,2,36,Travis Benjamin
16.000,,0,1,16,Fozzy Whittaker
23.000,,0,2,30,LeGarrette Blount
17.000,,0,3,23,Marcus Thigpen
25.000,,0,2,32,Darren Sproles
28.000,,0,2,28,Damaris Johnson
4.000,,0,1,4,Antrel Rolle
19.000,,0,6,40,Jordan Todman
21.000,,0,1,21,Justin Forsett
13.000,,0,2,22,Kyle Williams
47.000,,0,1,47,Anthony Dixon
15.000,,0,3,22,Taiwan Jones
25.000,,0,1,25,Jonathan Dwyer
33.000,,0,4,71,Brandon Tate
26.000,,0,5,36,Josh Cribbs
7.000,,0,1,7,Troy Davis
30.000,,0,1,30,Trindon Holliday
27.000,,0,2,27,Jacquizz Rodgers
45.000,,1,5,109,Cordarrelle Patterson
19.000,,0,1,19,Toby Gerhart
17.000,,0,2,18,Johnathan Franklin
26.000,,0,3,32,Tavon Austin
26.000,,0,3,30,Marcus Thigpen
22.000,,0,2,23,Brandon Tate
0.000,,0,1,0,Cedric Peerman
24.000,,0,1,24,Marquise Goodwin
20.000,,0,3,26,Quintin Demps
24.000,,0,1,24,Knile Davis
21.000,,0,3,24,Josh Morgan
15.000,,0,1,15,Santana Moss
24.000,,0,1,24,Niles Paul
22.000,,0,5,27,Lavelle Hawkins
29.000,,0,2,34,Jacquizz Rodgers
30.000,,0,2,31,Dwayne Harris
26.000,,0,4,45,Cordarrelle Patterson
-1.000,,0,1,-1,Sharrif Floyd
20.000,,0,1,20,Toby Gerhart
25.000,,0,1,25,Tavon Austin
29.000,,0,2,37,Damian Williams
26.000,,0,1,26,Jackie Battle
26.000,,0,5,42,Josh Cribbs
20.000,,0,3,22,Travaris Cadet
18.000,,0,3,30,Jermaine Kearse
21.000,,0,2,25,Eric Page
21.000,,0,2,22,Jeremy Stewart
20.000,,0,1,20,Taiwan Jones
25.000,,0,2,41,Brandon Boykin
14.000,,0,1,14,Brandon Graham
24.000,,0,3,28,LeGarrette Blount
7.000,,0,1,7,Devin McCourty
10.000,,0,1,10,Matthew Slater
24.000,,0,3,40,Felix Jones
19.000,,0,2,23,Jonathan Dwyer
19.000,,0,1,19,Emmanuel Sanders
5.000,,0,1,5,Leon McFadden
22.000,,0,1,22,Fozzy Whittaker
22.000,,0,2,23,Jacoby Jones
27.000,,0,3,32,Keshawn Martin
21.000,,0,1,21,Dennis Johnson
32.000,,0,3,39,David Reed
25.000,,0,2,31,Micah Hyde
12.000,,0,1,12,Chris Banjo
22.000,,0,4,29,Devin Hester
15.000,,0,2,16,Toby Gerhart
18.000,,0,2,23,Cordarrelle Patterson
9.000,,0,1,9,Joe Webb
21.000,,0,1,21,AJ Jefferson
24.000,,0,3,25,Niles Paul
21.000,,0,3,24,Jacquizz Rodgers
22.000,,0,1,22,Jermaine Kearse
28.000,,0,4,39,Devin Hester
23.000,,0,3,34,Micheal Spurlock
17.000,,0,4,27,Micah Hyde
10.000,,0,1,10,James Casey
0.000,,0,1,0,Brandon Graham
21.000,,0,3,30,Damian Williams
17.000,,0,1,17,Alterraun Verner
33.000,,0,3,46,Jordan Todman
21.000,,0,1,21,Ace Sanders
15.000,,0,3,20,David Reed
13.000,,0,1,13,Dan Herron
27.000,,0,1,27,Tavon Austin
19.000,,0,1,19,Jerrel Jernigan
38.000,,0,2,41,Taiwan Jones
1.000,,0,1,1,Felix Jones
18.000,,0,1,18,Marquise Goodwin
20.000,,0,2,26,Jacoby Jones
25.000,,0,2,26,Brandon Tate
18.000,,0,1,18,Anthony Dixon
21.000,,0,2,23,Ted Ginn
25.000,,0,4,30,Trindon Holliday
19.000,,0,2,23,Javier Arenas
25.000,,0,3,31,Deji Karim
21.000,,0,2,26,Greg Jones
24.000,,0,5,34,Dwayne Harris
11.000,,0,1,11,Cole Beasley
21.000,,0,2,25,Skye Dawson
15.000,,0,1,15,Bobby Rainey
15.000,,0,2,20,Marcus Thigpen
21.000,,0,3,23,Devon Wylie
18.000,,0,3,27,David Reed
20.000,,0,1,20,LaVon Brazill
26.000,,0,1,26,Marquise Goodwin
23.000,,0,5,35,Josh Cribbs
0.000,,0,1,0,Michael Ford
28.000,,0,1,28,Devin Hester
4.000,,0,1,4,Dante Rosario
19.000,,0,2,34,Jacoby Jones
0.000,,0,1,0,Ed Dickson
8.000,,0,1,8,Kyle Juszczyk
12.000,,0,2,25,Tank Carder
17.000,,0,1,17,Fozzy Whittaker
20.000,,0,3,26,Eric Page
0.000,,0,1,0,Dashon Goldson
0.000,,0,1,0,Vincent Jackson
36.000,,0,4,59,Jordan Todman
31.000,,0,2,36,Keshawn Martin
3.000,,0,1,3,Deji Karim
25.000,,0,3,29,Taiwan Jones
24.000,,0,2,25,Marcus Thigpen
21.000,,0,2,22,Danny Woodhead
11.000,,0,2,18,Brandon Boykin
23.000,,0,1,23,Niles Paul
21.000,,0,1,21,Felix Jones
23.000,,0,4,36,Micheal Spurlock
28.000,,0,1,28,Trindon Holliday
23.000,,0,1,23,Knile Davis
0.000,,0,1,0,Kellen Davis
58.000,,0,1,58,Percy Harvin
18.000,,0,1,18,Jermaine Kearse
4.000,,0,1,4,Michael Robinson
20.000,,0,1,20,Robert Turbin
29.000,,0,4,35,Cordarrelle Patterson
0.000,,0,1,0,Toby Gerhart
82.000,,0,1,82,Travaris Cadet
17.000,,0,2,23,Michael Cox
23.000,,0,3,27,Micah Hyde
17.000,,0,3,19,Ted Ginn
20.000,,0,1,20,Travaris Cadet
18.000,,0,5,32,Fozzy Whittaker
23.000,,0,2,28,Felix Jones
24.000,,0,2,26,Jeremy Ross
41.000,,0,2,44,Eric Page
20.000,,0,2,21,Micah Hyde
22.000,,0,1,22,Johnathan Franklin
31.000,,0,4,57,Cordarrelle Patterson
17.000,,0,1,17,Toby Gerhart
24.000,,0,8,38,Quintin Demps
27.000,,0,5,37,Danny Woodhead
24.000,,0,1,24,Tavon Austin
22.000,,0,4,26,Devin Hester
19.000,,0,3,25,Marcus Thigpen
17.000,,0,1,17,Ted Ginn
19.000,,0,2,22,Jacoby Jones
23.000,,0,4,28,Josh Cribbs
10.000,,0,1,10,Leger Douzable
20.000,,0,3,24,Keshawn Martin
27.000,,0,1,27,Jordan Todman
28.000,,0,4,35,David Reed
26.000,,0,3,31,Taiwan Jones
14.000,,0,2,28,Jeremy Stewart
15.000,,0,2,20,Devon Wylie
23.000,,0,3,30,Michael Cox
15.000,,0,1,15,Jerrel Jernigan
22.000,,0,2,25,Dwayne Harris
21.000,,0,1,21,Terrance Williams
0.000,,0,0,0,Everette Brown
17.000,,0,3,22,Devin McCourty
12.000,,0,3,12,Trindon Holliday
17.000,,0,6,20,Niles Paul
26.000,,0,2,32,LaMichael James
23.000,,0,3,30,Jeremy Ross
20.000,,0,2,26,Micah Hyde
30.000,,0,2,32,Terrance Williams
23.000,,0,4,27,Taiwan Jones
3.000,,0,1,3,Mychal Rivera
52.000,,0,2,73,Jacoby Jones
9.000,,0,1,9,Kyle Juszczyk
24.000,,0,2,26,Emmanuel Sanders
27.000,,0,1,27,Jonathan Dwyer
27.000,,0,1,27,Felix Jones
17.000,,0,2,18,Ted Ginn
26.000,,0,1,26,Eric Page
10.000,,0,1,10,Fozzy Whittaker
25.000,,0,2,28,Jordan Todman
31.000,,0,1,31,Ace Sanders
22.000,,0,2,25,Chris Rainey
26.000,,0,3,32,Leon Washington
65.000,,1,2,108,Knile Davis
31.000,,0,1,31,Quintin Demps
19.000,,0,3,24,Andre Caldwell
22.000,,0,1,22,Trindon Holliday
8.000,,0,1,8,Matt Asiata
7.000,,0,1,7,Rhett Ellison
39.000,,0,2,57,Devin Hester
9.000,,0,1,9,Michael Ford
31.000,,0,4,41,Antonio Cromartie
10.000,,0,1,10,Leger Douzable
34.000,,0,2,50,Marcus Thigpen
27.000,,0,2,32,Brandon Boykin
31.000,,0,1,31,Brad Smith
19.000,,0,4,26,Javier Arenas
27.000,,0,2,28,Marquise Goodwin
18.000,,0,3,23,Jacquizz Rodgers
21.000,,0,1,21,Patrick DiMarco
0.000,,0,0,40,Antone Smith
24.000,,0,1,24,LaMichael James
16.000,,0,4,20,Tavon Austin
35.000,,0,2,50,Keshawn Martin
24.000,,0,6,41,Josh Boyce
20.000,,0,1,20,Lavelle Hawkins
16.000,,0,1,16,Danny Woodhead
22.000,,0,3,26,Brandon Tate
24.000,,0,2,25,Josh Morgan
5.000,,0,1,5,Adam Gettis
17.000,,0,4,21,Michael Cox
20.000,,0,2,21,Robert Turbin
18.000,,0,3,25,Travaris Cadet
24.000,,0,2,29,Jordan Todman
20.000,,0,2,24,Keshawn Martin
0.000,,0,1,0,Jared Crick
28.000,,0,3,44,Brandon Tate
21.000,,0,4,27,Chris Rainey
27.000,,0,2,33,Cassius Vaughn
0.000,,0,1,0,Daniel Adongo
20.000,,0,1,20,Eric Page
15.000,,0,3,21,Marquise Goodwin
9.000,,0,1,9,Robert Woods
22.000,,0,8,39,Niles Paul
61.000,,1,2,95,Quintin Demps
38.000,,1,4,77,Jacoby Jones
27.000,,0,4,42,Cordarrelle Patterson
20.000,,0,1,20,Matt Asiata
23.000,,0,2,28,Josh Boyce
0.000,,0,1,0,Matthew Slater
20.000,,0,3,27,Fozzy Whittaker
22.000,,0,1,22,Travaris Cadet
36.000,,0,2,38,Ted Ginn
25.000,,0,3,27,Darius Reynaud
22.000,,0,1,22,Alex Green
17.000,,0,4,27,Taiwan Jones
19.000,,0,3,26,Greg Jenkins
6.000,,0,1,6,Jamize Olawale
20.000,,0,2,23,Brandon Boykin
43.000,,1,4,98,Jeremy Ross
18.000,,0,1,18,Dorin Dickerson
12.000,,0,1,12,Theo Riddick
20.000,,0,5,26,Emmanuel Sanders
20.000,,0,4,25,Marcus Thigpen
27.000,,0,3,34,Andre Caldwell
22.000,,0,2,25,Omar Bolden
41.000,,0,5,95,Leon Washington
17.000,,0,2,18,Ronnie Brown
18.000,,0,6,23,Michael Cox
13.000,,0,1,13,Markus Kuhn
27.000,,0,3,31,LaMichael James
24.000,,0,2,27,Robert Turbin
15.000,,0,1,15,Golden Tate
15.000,,0,1,15,Luke Willson
26.000,,0,1,26,Javier Arenas
-5.000,,0,1,-5,Tyrann Mathieu
23.000,,0,4,32,Tavon Austin
31.000,,0,1,31,Isaiah Pead
25.000,,0,3,31,Micah Hyde
21.000,,0,1,21,John Kuhn
21.000,,0,6,26,Jacquizz Rodgers
26.000,,0,2,27,Devin Hester
10.000,,0,1,10,Michael Ford
0.000,,0,1,0,Brandon Marshall
25.000,,0,4,43,Dwayne Harris
12.000,,0,1,12,Tyler Clutts
0.000,,0,1,0,Gavin Escobar
7.000,,0,1,7,Joseph Randle
14.000,,0,1,14,Terrance Williams
27.000,,0,4,39,Trindon Holliday
26.000,,0,3,33,Jacquizz Rodgers
0.000,,0,1,0,Jason Snelling
11.000,,0,4,23,Fozzy Whittaker
35.000,,0,3,40,Devin Hester
-8.000,,0,1,-8,Brandon Marshall
23.000,,0,6,33,Leon Washington
0.000,,0,1,0,Patrick Bailey
24.000,,0,3,28,Javier Arenas
28.000,,0,1,28,Tashard Choice
22.000,,0,1,22,Griff Whalen
27.000,,0,4,32,Dennis Johnson
26.000,,0,2,29,Isaiah Pead
12.000,,0,2,13,Marcus Thigpen
19.000,,0,1,19,Josh Boyce
8.000,,0,2,15,Chase Ford
6.000,,0,1,6,Joe Banyard
13.000,,0,1,13,Jerome Felton
9.000,,0,1,9,Jarius Wright
36.000,,0,1,36,Brandon Boykin
47.000,,0,1,47,Brad Smith
24.000,,0,3,31,Jerrel Jernigan
17.000,,0,1,17,Kerry Taylor
19.000,,0,2,19,Marquise Goodwin
20.000,,0,3,28,Eric Page
17.000,,0,1,17,Spencer Larsen
6.000,,0,1,6,Erik Lorig
6.000,,0,1,6,Anthony Dixon
23.000,,0,1,23,LaMichael James
16.000,,0,2,32,Ted Ginn
17.000,,0,1,17,Kenjon Barner
22.000,,0,1,22,Antonio Cromartie
26.000,,0,4,29,Taiwan Jones
23.000,,0,1,23,Greg Jenkins
27.000,,0,3,50,Quintin Demps
25.000,,0,1,25,Knile Davis
23.000,,0,2,24,Terrance Williams
20.000,,0,1,20,Felix Jones
32.000,,0,4,52,Brandon Tate
19.000,,0,1,19,Cedric Peerman
5.000,,0,1,5,Dylan Gandy
33.000,,0,1,33,Jeremy Ross
30.000,,0,2,36,Jacoby Jones
25.000,,0,3,30,Marcus Thigpen
8.000,,0,1,8,Charles Clay
0.000,,0,1,0,Austin Spitler
3.000,,0,1,3,Brandon Tate
35.000,,0,4,48,Cordarrelle Patterson
9.000,,0,1,9,Jerome Felton
6.000,,0,1,6,Marvin Mitchell
31.000,,0,3,48,Knile Davis
23.000,,0,2,30,Quintin Demps
30.000,,0,3,50,Fozzy Whittaker
-4.000,,0,1,-4,Riley Cooper
8.000,,0,1,8,Chris Polk
17.000,,0,1,17,Brad Smith
23.000,,0,6,37,Devin Hester
7.000,,0,1,7,Michael Ford
19.000,,0,1,19,Eric Weems
23.000,,0,4,29,Nick Williams
12.000,,0,1,12,Josh Morgan
17.000,,0,3,19,Micheal Spurlock
20.000,,0,2,21,Ted Ginn
21.000,,0,1,21,Darren Sproles
43.000,,0,1,43,Kerry Taylor
22.000,,0,1,22,Dennis Johnson
24.000,,0,4,32,Trindon Holliday
22.000,,0,3,26,Robert Turbin
28.000,,0,2,37,Doug Baldwin
23.000,,0,2,25,Javier Arenas
17.000,,0,3,23,Jeremy Ross
4.000,,0,1,4,Joique Bell
56.000,,0,1,56,Michael Cox
33.000,,0,5,70,Micah Hyde
0.000,,0,1,0,Jake Stoneburner
15.000,,0,4,25,Felix Jones
54.000,,0,1,46,Emmanuel Sanders
9.000,,0,1,9,Ronnie Brown
2.000,,0,1,2,Danny Woodhead
0.000,,0,0,0,Tourek Williams
23.000,,0,6,29,Greg Jenkins
30.000,,0,2,33,Jacoby Jones
22.000,,0,1,22,Shane Vereen
24.000,,0,2,30,LaMichael James
30.000,,0,1,30,Kendall Hunter
25.000,,0,2,30,Jacquizz Rodgers
23.000,,0,1,23,Jason Snelling
31.000,,0,1,31,Ted Ginn
25.000,,0,5,39,Devin Hester
11.000,,0,1,11,Michael Ford
0.000,,0,1,0,Eric Weems
22.000,,0,1,22,Kahlil Bell
18.000,,0,1,18,Micah Hyde
26.000,,0,3,28,Brandon Tate
26.000,,0,1,26,Cedric Peerman
28.000,,0,6,35,Jacoby Jones
32.000,,0,2,36,Dwayne Harris
11.000,,0,1,11,Brad Smith
27.000,,0,2,27,Leon Washington
27.000,,0,3,42,Keshawn Martin
21.000,,0,1,21,LaVon Brazill
25.000,,0,2,28,Jordan Todman
12.000,,0,3,38,Marcus Thigpen
15.000,,0,1,15,Charles Clay
16.000,,0,1,16,Antonio Cromartie
17.000,,0,3,23,Cordarrelle Patterson
20.000,,0,1,20,Jeremy Ross
72.000,,0,2,83,LeGarrette Blount
22.000,,0,2,24,Shane Vereen
28.000,,0,1,28,Marcus Easley
22.000,,0,1,22,Darren Sproles
23.000,,0,3,26,Eric Page
27.000,,0,2,32,Michael Cox
12.000,,0,1,12,Damontre Moore
18.000,,0,5,27,Nick Williams
15.000,,0,3,18,Javier Arenas
31.000,,0,2,41,LaMichael James
22.000,,0,1,22,Kendall Hunter
23.000,,0,3,28,Ronnie Brown
33.000,,0,3,41,Quintin Demps
25.000,,0,1,25,Knile Davis
27.000,,0,2,31,Isaiah Pead
0.000,,0,1,0,Benny Cunningham
25.000,,0,2,27,Taiwan Jones
0.000,,0,1,0,Jacob Tamme
30.000,,0,3,34,LaVon Brazill
26.000,,0,7,34,Quintin Demps
24.000,,0,5,35,Brad Smith
24.000,,0,4,39,Darren Sproles
25.000,,0,5,33,Brandon Tate
23.000,,0,1,23,Cedric Peerman
23.000,,0,1,23,Danny Woodhead
21.000,,0,4,23,Randall Cobb
18.000,,0,1,18,Kahlil Bell
26.000,,0,3,37,LaMichael James
21.000,,0,1,21,Doug Baldwin
21.000,,0,2,25,Darren Sproles
18.000,,0,2,22,LeGarrette Blount
16.000,,0,1,16,Griff Whalen
20.000,,0,3,25,Ted Ginn
16.000,,0,1,16,Kenjon Barner
25.000,,0,3,37,Trindon Holliday
4.000,,0,1,4,Trindon Holliday
36.000,,0,3,69,Doug Baldwin
23.000,,0,4,26,LaMichael James
21.000,,0,5,32,Trindon Holliday
87.000,,1,1,87,Percy Harvin
20.000,,0,1,20,Golden Tate
