longest punt, name, punt yards, punts
51,C Brinser,146,4
42,J Detmer,90,3
48,V Penza,48,1
65,T Williams,129,3
46,J Day,324,8
35,B Swedenburg,35,1
49,H McCraney,344,8
49,T Hibbard,170,4
52,J Davis,270,6
48,W Baumann,131,3
56,Jr,270,6
60,S Foltz,184,4
60,M Moseley,226,5
51,C Tenpenny,133,3
55,C Wadman,272,7
73,C Chapman Brown,234,5
52,P Mortell,128,3
45,B Williams,184,5
56,R Dixon,194,4
38,J Fisher,54,2
47,C Johnston,169,4
44,J Alesi,249,7
49,G Venham,171,4
53,B Macek,273,7
50,J Barnett,223,5
54,N OToole,317,7
53,K Kostol,233,6
49,R Guzman,215,5
61,S Harding,165,4
51,A Butterworth,207,5
52,A Barnes,461,11
59,C Webster,280,6
45,J Stangler,268,7
55,N Marsh,257,6
46,D Fraser,345,9
44,T Clark,44,1
32,M Stokes,32,1
49,M Loftus,129,3
46,G Gilbert,46,1
42,R Perez,111,3
43,T Bolton,83,3
38,H Waid,103,3
46,E Perry,157,4
44,M McCormick,107,3
39,B Bennett,64,2
51,P Layton,243,6
47,R Leone,80,2
54,M Palardy,139,3
45,H Brakefield,123,3
47,P Picerelli,241,6
46,S Garber,169,4
61,D Parks,229,6
25,C Way,25,1
50,H Hunt,359,9
59,W Scott,59,1
38,J Barron,259,8
31,D Kaser,31,1
55,B Dunavant,147,3
49,L Edwards,142,4
59,Z Robinson,140,4
58,W Johnson,58,1
51,T Jatzlau,209,5
50,R Erxleben,99,2
45,T Symmank,45,1
68,N Bruno,436,9
53,L Yunker,320,7
44,D Riggleman,44,1
47,K Albarado,242,6
44,M Bowlin,212,6
53,T Hackett,174,4
64,T Epperson,523,12
53,M Ruggles,123,3
51,B Moss,51,1
42,B Skaer,42,1
42,K Stern,83,2
45,J Ward,78,2
52,K Smith,158,4
63,T Hudson,193,4
53,B Campbell,359,10
53,A Vozenilek,237,6
50,A Maldonado,164,4
50,A Hughes,86,2
49,H Windmuller,49,1
53,C Sechrest,329,8
58,D Meyer,146,3
70,C Zinchini,450,9
55,J Schroeder,210,5
47,C Fryoux,149,4
50,E Wood,274,7
63,A Rehkow,434,9
63,L Ferguson,187,4
48,P Jones,134,4
55,W Scott,234,5
52,G Shouse,165,4
48,L McPherson,138,4
53,P Picerelli,271,7
60,T Symmank,283,6
44,E Perry,259,7
44,D Baska,107,3
49,S Irwin Hill,136,3
42,Z Hocker,110,3
62,M Moseley,246,6
44,A Tardieu,126,4
49,B Rhyne,97,2
54,D Riggleman,183,4
53,K Stern,205,5
53,S Clark,192,4
52,B Swedenburg,326,7
41,D Vizzare,149,4
29,T Kelly,29,1
47,D Meyer,271,7
54,T Grassman,291,7
53,N Ferrara,249,6
60,C Leininger,196,4
61,C Johnston,165,4
45,J Lloyd,86,2
48,C Tassin,299,8
35,A Wickman,69,2
49,C Wagner,326,9
51,N Renfro,217,5
55,H Hunt,196,4
73,P Hundley,217,4
48,B Zalud,48,1
72,W Monday,412,9
66,S Poole,105,2
49,T Tignor,218,5
51,A Hughes,220,5
58,J Medlock,177,5
36,C Ayers,63,2
56,J Cagle,214,5
53,C Beatty,53,1
57,C Tenpenny,413,9
62,A Rehkow,245,5
47,T Wedel,258,6
57,J DuVernois,226,5
53,T Coons,143,3
46,B Schmiedebusch,88,2
59,K Van Der Kamp,253,6
54,C Kornbrath,238,6
37,M Krause,70,2
41,C Johnson,180,5
44,L Foster,196,5
54,R Johnson,191,4
43,D Cadona,101,3
45,C Fryoux,141,4
42,B Hebert,42,1
33,J Keehn,33,1
62,A Melchiori,235,6
42,M Sadler,81,2
57,N Liste,356,7
54,M Wile,132,4
58,Z Paul,222,5
51,P Mortell,227,5
52,N Knuffman,303,8
54,J Davis,237,6
68,T Hornsey,248,5
56,P Beltran,56,1
55,E Enderson,193,5
54,S Foltz,302,8
67,S Covington,136,3
66,C Chapman Brown,225,5
53,M Ruggles,123,3
51,B Moss,51,1
43,B Williams,111,3
42,C Gradone,42,1
39,J Schroeder,206,7
44,B Macek,142,4
47,K Schmidt,91,2
54,G Venham,122,3
37,D Vick,37,1
38,T Williams,109,3
45,J Barnett,45,1
52,D Parks,203,5
41,K Smith,94,3
48,K Kahler,317,8
53,A Maldonado,139,3
54,M Palardy,392,9
46,M Yoklic,86,2
47,B Skaer,165,4
37,A Butterworth,69,2
52,C Houston,52,1
52,C Webster,209,5
39,K Brindza,109,3
38,A Wulfeck,38,1
43,J Farrimond,174,5
41,T McHargue,41,1
59,T Pardula,287,6
49,N Marsh,229,6
38,A Barnes,176,6
42,S Garber,42,1
52,H Brakefield,131,3
41,T Hull,88,3
75,T Hudson,280,6
53,M Ciabatti,309,7
62,S Kelly,368,8
66,R Dixon,172,4
51,M Misley,451,11
46,P Layton,133,3
48,J Pavlik,114,3
52,A Fera,216,5
75,T Campbell,165,3
43,V Penza,247,7
57,J Miller,293,7
64,D Kaser,162,3
60,C Mandell,159,3
65,L Yunker,243,5
52,R Hogan,256,6
55,K Albarado,176,4
65,N Freese,403,8
52,T Hackett,129,3
53,K Kostol,169,4
44,J Bentrude,82,2
49,T Epperson,479,12
46,A Kinal,344,9
48,J Manton,214,6
44,M Bowlin,113,3
57,B Miller,295,7
36,N OToole,94,3
49,M Hubbard,393,10
54,E Wood,193,5
60,T Ellingsen,329,7
52,W Baumann,241,6
40,B Pinion,144,4
38,C Catanzaro,38,1
52,G Swanson,173,4
33,D Carr,33,1
41,S Wale,72,2
46,J Southwick,46,1
49,D Baska,133,3
58,E Wood,154,3
55,Z Paul,205,5
55,D Cadona,267,7
53,C Mandell,225,5
44,H Hunt,238,7
51,A Tardieu,239,5
47,A Kinal,147,4
72,S Roth,181,3
77,J Manton,479,9
38,B Schmiedebusch,73,2
46,S Mix,259,6
59,S Arellano,345,8
61,T Hackett,486,11
41,R Hogan,110,3
57,V Penza,90,2
50,C Wagner,305,8
47,M Wile,212,5
53,W Monday,146,3
53,M Yoklic,211,5
39,A Barnes,144,4
45,K Schmidt,109,3
44,S Kelly,149,4
55,J Davis,236,5
43,K Christy,111,3
46,M Palardy,125,3
46,C Beatty,117,3
46,J Cagle,313,8
61,C Barber,249,5
61,B Macek,412,9
12,Z Paul,12,1
52,S Poole,186,4
49,T Hibbard,227,5
46,R Leone,255,7
43,J Farrimond,248,6
57,E Toth,371,9
57,C Brinser,174,4
55,C Kornbrath,141,3
47,J Schroeder,410,10
78,T Pardula,288,5
46,L McPherson,238,6
48,R Johnson,82,2
39,C Ayers,279,9
42,A Taylor,76,2
53,J Keehn,229,6
54,S Clark,261,6
64,N Renfro,256,5
54,N OToole,369,8
54,C Johnson,222,6
52,T Hudson,52,1
53,T Hornsey,170,4
58,L Ferguson,231,5
37,P Jones,108,3
51,P McCarthy,267,7
84,Z Murphy,419,8
50,J Lloyd,168,4
37,B Kay,71,2
56,P Mortell,127,3
65,H Waid,147,3
50,W Scott,181,4
43,R Kay,113,3
47,S Foltz,47,1
50,E Sawyer,120,3
53,C Tenpenny,268,7
60,R Guzman,140,3
45,T Wedel,85,2
47,S Weatherford,118,3
35,K Grugier Hill,35,1
48,B Williams,124,3
47,J Ondish,97,3
51,K Brindza,171,4
49,A Wulfeck,49,1
54,M Sadler,207,5
32,C Johnston,32,1
78,C Blanton,402,9
48,G Venham,69,2
50,B Campbell,255,7
47,A Spivey,47,1
42,A Butterworth,156,4
43,C Hackenberg,43,1
54,A Melchiori,465,10
50,N Marsh,224,5
47,S Irwin Hill,254,6
77,Z Hocker,171,3
39,J Alesi,100,3
42,S McMorrow,83,2
51,K Kostol,169,4
46,B Rhyne,151,4
50,M Haack,155,4
54,R Dixon,175,4
52,P Picerelli,142,3
51,A Fera,168,4
50,M Krause,206,5
46,D Kaser,174,4
58,M Loftus,212,5
48,T Symmank,134,4
58,Z Robinson,313,7
35,W Johnson,35,1
44,H Mullins,164,4
53,C Tassin,194,5
43,A Wickman,130,4
44,J Capraro,205,6
38,C Chapman Brown,73,2
57,L Yunker,268,6
48,N Knuffman,195,6
49,K Albarado,248,7
40,J Bentrude,276,8
47,M Ruggles,86,2
44,B Moss,44,1
41,J Showers,41,1
51,K Stern,166,4
30,A Vozenilek,30,1
28,J Coleman,28,1
43,D Eberhardt,306,8
46,H Alford,160,4
50,A Hughes,221,5
57,T Williams,179,4
36,T Coons,36,1
64,C Reyes,252,7
53,M Bowlin,99,2
57,A Rehkow,304,7
50,D Meyer,134,3
49,C Webster,393,9
43,H Brakefield,43,1
49,L Forbes,185,4
51,S Poole,183,4
53,A Hughes,256,6
57,D Parks,227,5
59,K Van Der Kamp,237,5
42,S Arellano,141,4
13,T Hill,13,1
58,J Davis,356,9
65,H Waid,262,6
45,J Bentrude,226,6
56,C Mandell,231,5
56,T Campbell,264,6
44,S Irwin Hill,119,3
56,D Kaser,168,4
46,A Garoutte,114,3
27,T Kelly,27,1
54,K Albarado,214,5
53,K Schmidt,164,4
45,V Penza,200,5
40,N Freese,140,4
47,C Beatty,160,4
39,T Harman,71,2
36,S Wale,36,1
58,C Acosta,305,7
34,M Moseley,34,1
48,B Schmiedebusch,170,4
53,Z Paul,145,4
1,K Pohl,1,1
47,T Grassman,133,4
45,C Wagner,165,4
54,C Houston,159,4
55,T Hull,141,3
56,B Pinion,175,4
41,A Lakip,41,1
50,A Kinal,405,10
39,H Hunt,76,2
43,M Ruggles,75,2
37,B Moss,73,2
51,W Monday,205,5
49,W Scott,320,8
49,C Barber,97,2
44,J Keehn,86,2
47,S Harding,338,8
34,R Guzman,34,1
43,G Swanson,225,6
38,D Carr,38,1
59,A Rehkow,321,7
59,P Layton,386,9
49,Z Murphy,199,5
22,D Kummer,22,1
41,L Foster,114,3
55,J Manton,252,6
51,P Picerelli,290,7
48,L McPherson,135,4
43,A Tardieu,142,4
58,P Mortell,326,7
30,C Kornbrath,59,2
59,C Brinser,146,3
53,P Jones,140,3
39,L Ferguson,39,1
43,T Hibbard,191,5
51,T Tignor,91,2
46,W Baumann,197,5
48,R Hogan,322,8
43,C Tenpenny,43,1
45,D Baska,119,3
48,C Chapman Brown,292,7
50,J Alesi,133,3
35,S McMorrow,35,1
50,B Skaer,135,3
59,L Yunker,155,3
55,K Brindza,205,5
37,A Wulfeck,37,1
49,J Barnett,210,5
55,C Johnston,239,6
48,D Meyer,202,5
63,A Maldonado,256,6
45,C Leininger,310,8
67,K Kostol,309,7
55,D ONeill,411,10
57,M Yoklic,405,9
77,A Vozenilek,419,9
51,C Webster,172,4
46,T Wedel,171,4
57,J Farrimond,416,9
53,T McHargue,53,1
63,S Kelly,306,7
50,M Ciabatti,260,7
58,P ODonnell,135,3
49,E Perry,211,5
55,M Loftus,336,8
51,M Palardy,182,4
56,S Garber,210,5
64,Z Robinson,337,7
59,E Wood,261,6
40,K Stern,108,3
38,R Leone,97,3
47,T Hudson,131,3
51,H Mullins,225,5
52,T Coons,203,5
44,D Riggleman,189,6
51,M Bowlin,275,7
46,B Rhyne,151,4
41,H Brakefield,115,3
59,P Beltran,238,5
53,J Schroeder,268,7
54,A Melchiori,177,4
57,N OToole,357,8
50,K Smith,379,10
46,K Van Der Kamp,238,6
53,A Fera,351,8
53,J Manton,257,6
44,H Brakefield,198,5
57,T Hackett,226,5
47,S Covington,229,6
27,B Hundley,27,1
54,J Alesi,201,4
60,C Tenpenny,110,2
64,J Bentrude,430,10
56,S Arellano,353,8
56,Z Paul,315,7
59,G Venham,155,4
42,C Mandell,42,1
65,M Hubbard,233,5
32,D Miller,55,2
46,S Clark,207,5
66,T Campbell,221,5
59,N OToole,306,7
50,N Freese,129,3
42,A Tardieu,173,5
56,B Schmiedebusch,211,5
55,C Johnson,292,8
49,T Grassman,209,5
51,A Barnes,220,5
55,C Leininger,220,5
49,M Bowlin,217,5
50,D ONeill,326,8
47,A Maldonado,122,3
48,K Christy,222,6
60,S Irwin Hill,320,7
48,C Beatty,168,4
44,N Renfro,420,11
53,R Guzman,380,9
53,H Waid,287,7
58,A Rehkow,358,7
49,G Swanson,188,4
51,E Toth,249,6
52,A Butterworth,181,4
52,C Kornbrath,354,8
51,M Sadler,222,5
52,T Pardula,347,8
55,R Erxleben,186,4
42,T Symmank,42,1
53,A Melchiori,230,5
56,T Wedel,176,4
51,D Cadona,51,1
66,Z Robinson,143,3
65,W Johnson,65,1
18,T Jones,18,1
55,T Hornsey,236,5
71,C Houston,313,6
49,P ODonnell,49,1
47,S Poole,149,4
49,Z Murphy,267,6
60,R Hogan,237,5
55,M Wile,155,3
43,P Mortell,115,3
43,T Williams,110,3
50,K Stern,273,6
42,B Swedenburg,42,1
49,J Keehn,93,2
56,J Davis,174,5
38,T Tignor,98,3
56,P Beltran,255,6
57,D Baska,127,3
40,S Foltz,40,1
49,J DuVernois,200,5
53,B Skaer,53,1
70,C Chapman Brown,258,5
47,B Williams,110,3
39,C Johnston,114,3
53,K Brindza,101,2
27,A Wulfeck,80,3
52,M Haack,192,5
49,J Barnett,256,7
52,E Perry,391,9
54,K Smith,158,4
47,M Krause,174,4
41,T Hull,41,1
45,L Foster,158,4
68,M Ciabatti,225,5
60,J Lloyd,115,2
40,B Kay,40,1
48,C Acosta,241,7
45,C Ayers,203,6
45,C Hover,152,4
25,M Loftus,38,2
39,N Marsh,201,6
58,B Rhyne,267,6
46,T Coons,276,7
75,R Dixon,418,9
51,B Pinion,274,7
67,P Layton,205,4
45,R Johnson,45,1
65,M Palardy,307,6
47,C Barber,124,3
44,A Erickson,44,1
42,P Picerelli,263,7
52,B Macek,302,7
45,D Parks,147,4
49,L Turner,126,3
38,J Farrimond,100,3
42,C Boswell,42,1
53,V Penza,287,6
54,J Schroeder,241,6
61,W Scott,238,5
50,S Garber,158,4
61,H Mullins,201,4
35,S Kelly,60,2
47,M Ruggles,163,4
25,B Moss,25,1
53,L McPherson,120,3
56,T Hudson,172,4
42,C Brinser,42,1
56,A Vozenilek,180,4
49,K Schmidt,202,5
56,A Hughes,369,8
49,T Hibbard,274,6
46,A Kinal,218,6
54,W Baumann,151,4
35,P Thomas,35,1
54,D Baska,284,6
56,J Alesi,102,2
32,R Johnson,32,1
58,N Marsh,178,4
46,K Albarado,214,6
58,D Riggleman,240,6
59,J Lloyd,110,2
58,B Kay,107,2
65,P Layton,281,6
47,P Jones,85,2
38,L Ferguson,72,2
56,A Rehkow,404,9
79,S Irwin Hill,214,4
42,T Hull,42,1
29,A Tardieu,29,1
54,A Barnes,54,1
52,C Sechrest,316,8
57,B Metcalf,57,1
37,T Kelly,37,1
36,M Haack,36,1
44,D ONeill,163,4
51,K Schmidt,183,4
47,A Horning,171,4
57,S Arellano,191,5
57,S Poole,225,5
49,B Pinion,217,5
53,N Freese,389,9
48,C Wagner,308,7
58,M Ciabatti,399,9
46,H Hunt,166,4
54,H Waid,131,3
41,W Monday,70,2
62,P Beltran,181,4
43,S Kelly,206,6
58,T Williams,256,6
46,C Ayers,215,6
57,H Mullins,218,5
52,M Hubbard,398,10
63,W Scott,282,6
41,A Erickson,81,2
34,C Barber,64,2
56,C Brinser,269,7
58,R Leone,282,6
55,T Hornsey,155,3
50,M Krause,143,3
52,S Roth,221,5
58,L Foster,358,8
47,C Mandell,47,1
45,J Keehn,111,3
50,K Christy,176,4
36,T Murphy,36,1
43,N Renfro,198,5
46,A Vozenilek,274,7
44,C Johnson,174,5
61,Z Murphy,238,5
69,M Sadler,237,4
51,E Toth,327,8
48,T Campbell,163,4
37,D Kaser,37,1
41,D Bell,41,1
41,B Swedenburg,41,1
49,B Schmiedebusch,97,2
49,W Baumann,290,7
47,R Dixon,263,7
46,T Wedel,331,8
60,Z Paul,411,9
46,B Macek,131,3
56,J Davis,295,7
50,G Venham,115,3
40,R Hogan,118,3
66,A Butterworth,179,4
51,M Wile,245,6
58,C Webster,306,8
64,S Foltz,263,6
48,E Perry,269,7
55,T Pardula,462,10
35,A Fera,93,3
52,J Barnett,278,6
51,P Picerelli,259,6
50,T Tignor,191,5
57,W Johnson,419,9
60,J Manton,452,9
51,R Erxleben,297,7
59,K Van Der Kamp,522,11
47,S Covington,206,5
53,C Leininger,304,7
44,L Yunker,206,6
46,S Harding,269,7
57,T Hackett,223,5
44,B Rhyne,163,4
48,M Ruggles,125,3
39,D Parks,148,4
48,K Stern,141,4
45,J Farrimond,236,6
47,J Bentrude,315,8
58,T Harman,89,2
40,S Wale,79,2
30,J Southwick,30,1
56,A Hughes,211,4
51,M Yoklic,359,8
55,T Coons,243,6
37,A Maldonado,98,3
68,M Bowlin,126,3
43,K Kostol,81,2
44,D Meyer,141,4
49,B Williams,414,11
56,J Schroeder,282,7
64,T Grassman,172,4
43,E Wood,195,5
59,B Skaer,256,5
40,J Occhipinti,76,2
53,D Cadona,178,4
54,T Hibbard,219,5
51,P ODonnell,164,4
44,R Johnson,114,3
44,C Houston,70,2
51,C Mandell,51,1
40,S Irwin Hill,140,4
44,D Riggleman,200,5
53,T Hackett,296,7
47,A Garoutte,159,4
61,T Coons,515,11
49,S Roth,135,3
57,K Van Der Kamp,431,10
43,T Harman,115,3
43,C Tenpenny,189,6
54,T Grassman,154,4
45,C Johnson,233,6
49,C Leininger,126,3
49,K Kostol,128,3
44,J Lloyd,83,2
55,B Kay,55,1
47,C Wagner,190,5
53,B Pinion,189,5
50,C Beatty,88,2
55,R Hogan,268,6
42,T Wedel,119,3
23,J Lynch,23,1
43,T Tignor,43,1
50,T Sarrzin,281,7
57,A Barnes,180,4
48,G Venham,153,4
41,G Swanson,41,1
45,L Yunker,181,5
46,S Poole,134,3
54,R Dixon,325,7
61,R Leone,383,8
59,S Arellano,300,7
41,J DuVernois,149,4
48,D Meyer,127,3
52,T Pardula,237,7
44,J Barnett,141,4
39,L McPherson,179,5
47,B Macek,228,6
53,M Sadler,266,7
56,C Webster,269,6
51,T Hornsey,232,6
49,M Loftus,123,3
36,G Gilbert,67,2
51,Z Murphy,130,3
31,D Kummer,31,1
56,Z Paul,156,3
37,M Wile,73,2
40,E Toth,146,4
54,T Campbell,135,3
40,J Keehn,131,4
47,C Brinser,204,5
61,J Townsend,365,8
62,C Chapman Brown,279,7
48,J Farrimond,163,4
31,L Turner,31,1
61,B Skaer,341,7
45,J Bentrude,74,2
45,B Williams,213,6
57,P Mortell,313,7
51,K Brindza,260,7
32,A Wulfeck,32,1
44,K Albarado,224,6
54,C Kornbrath,115,3
40,K Smith,115,3
32,M Reichenstein,64,2
54,E Perry,308,7
39,A Maldonado,139,4
53,M Bowlin,188,5
45,M Yoklic,182,5
61,T Heinicke,145,3
42,J Pulisic,42,1
41,S Garber,81,2
42,A Horning,158,4
54,B Rhyne,258,6
59,S Covington,324,7
51,P Layton,317,7
45,A Tardieu,286,7
64,M Palardy,323,8
45,T Hull,290,8
41,V Penza,95,3
44,P Beltran,111,3
69,D Kaser,219,4
43,S Clark,199,5
63,W Johnson,176,4
49,M Hubbard,280,7
45,T Hudson,145,4
45,C Cooke,45,1
52,C Barber,185,4
35,A Erickson,35,1
54,A Vozenilek,319,8
52,W Monday,240,6
49,A Kinal,252,6
51,N Renfro,133,3
47,J Schroeder,301,7
51,K Schmidt,170,4
55,N OToole,213,5
53,R Erxleben,136,3
62,E Wood,316,7
53,H Hunt,223,5
46,P Jones,162,4
49,L Ferguson,94,2
50,D Cadona,59,2
46,D Bell,125,3
41,B Swedenburg,72,2
50,L Foster,267,6
52,J Davis,186,4
58,T Williams,159,4
47,S Arellano,280,7
52,T Harman,95,2
62,S Wale,62,1
42,D Baska,180,5
50,K Brindza,133,3
56,Z Paul,248,6
62,K Schmidt,279,7
42,C Mandell,80,2
56,M Palardy,231,5
47,S Clark,119,3
63,S Kelly,462,10
38,B Schmiedebusch,58,2
44,V Penza,77,2
42,C Houston,76,2
53,C Wagner,226,5
47,D ONeill,193,5
55,D Riggleman,148,4
42,C Ayers,249,7
41,L McPherson,103,3
37,G Shouse,37,1
39,C Beatty,147,4
52,W Baumann,374,8
62,S Harding,276,6
55,H Hunt,423,10
61,J DuVernois,203,5
54,M Sadler,54,1
43,C Kornbrath,160,4
41,B Williams,138,4
65,K Van Der Kamp,442,11
62,K Smith,293,7
58,T Pardula,515,11
43,S Roth,165,4
40,M Krause,185,5
38,N OToole,160,5
45,A Horning,218,6
49,T Grassman,155,4
54,J Manton,225,5
51,M Hubbard,345,8
61,N Renfro,304,7
47,B Pinion,149,4
51,C Johnson,91,2
45,J Schroeder,149,4
58,P ODonnell,177,4
47,A Kinal,203,5
43,P Mortell,175,5
55,S Foltz,213,5
50,T Campbell,128,3
55,A Rehkow,351,7
54,C Brinser,236,7
46,T Hull,134,3
47,P Beltran,184,5
43,M Yoklic,141,4
76,T Hibbard,317,7
51,N Freese,313,8
68,C Tenpenny,329,6
52,L Yunker,309,8
48,T Wedel,87,2
48,A Barnes,268,7
56,C Johnston,140,3
48,A Butterworth,222,6
44,G Venham,166,5
73,Z Murphy,369,7
29,D Kummer,29,1
56,J Barnett,198,4
36,R Erxleben,102,3
44,A Maldonado,79,2
43,S Covington,259,7
44,K Kostol,157,4
53,B Rhyne,280,7
49,J Farrimond,114,3
47,L Turner,62,2
47,T McHargue,47,1
54,M Ruggles,215,5
48,N Marsh,113,3
42,R Leone,119,3
46,J Alesi,204,5
59,G Swanson,330,7
57,M Ciabatti,283,6
47,R Johnson,133,3
51,H Waid,250,6
59,E Wood,221,5
51,T Sarrzin,281,7
36,B Macek,104,3
46,M Loftus,82,2
25,G Gilbert,25,1
50,P Layton,188,5
43,E Perry,366,10
47,A Fera,280,7
49,P Picerelli,337,8
51,D Parks,181,5
45,D Kaser,45,1
52,T Hudson,187,5
5,P Robinette,5,1
55,W Johnson,172,4
50,S Garber,220,5
41,K Albarado,269,7
51,T Hackett,187,5
44,K Stern,84,2
45,H Mullins,67,2
49,A Vozenilek,177,5
53,S Poole,90,2
38,A Hughes,110,3
46,W Monday,226,6
46,T Coons,302,8
53,C Leininger,428,10
24,J Occhipinti,24,1
