assists, ats margin, ats streak, attendance, blocks, conference, date, day, defensive rebounds, dpa, dps, field goals attempted, field goals made, fouls, free throws attempted, free throws made, game number, line, losses, margin, matchup losses, matchup wins, minutes, month, offensive rebounds, officials, opponents, ou margin, ou streak, overtime, playoffs, points, quarter scores, rebounds, rest, season, site, site streak, start time, steals, streak, team, three pointers attempted, three pointers made, time of game, total, turnovers, wins
14,-1.500,0,,5,Eastern,20200725,Saturday,32,2.750,1.250,66,23,15,22,19,1,14.500,0,-16,0,0,,7,5,,[],4.000,0,0,0,71,[16, 19, 22, 14],37,,2020,home,0,,5,0,Liberty,28,6,,154.000,19,0
16,1.500,0,,3,Western,20200725,Saturday,32,1.250,2.750,77,34,21,15,12,1,-14.500,0,16,0,0,,7,8,,[],4.000,0,0,0,87,[24, 18, 24, 21],40,,2020,away,0,,15,0,Storm,23,7,,154.000,13,0
23,-19.500,0,,3,Western,20200725,Saturday,22,20.000,0.500,61,27,19,21,13,1,3.500,0,-23,0,0,,7,10,,[],20.500,0,0,0,76,[22, 24, 8, 22],32,,2020,home,0,,10,0,Mercury,28,9,,154.500,27,0
21,19.500,0,,2,Western,20200725,Saturday,25,0.500,20.000,68,38,21,17,14,1,-3.500,0,23,0,0,,7,6,,[],20.500,0,0,0,99,[22, 28, 30, 19],31,,2020,away,0,,14,0,Sparks,20,9,,154.500,15,0
16,26.000,0,,1,Eastern,20200725,Saturday,34,-3.250,22.750,68,38,19,20,18,1,1.000,0,25,0,0,,7,7,,[],19.500,0,0,0,101,[36, 26, 30, 9],41,,2020,home,0,,5,0,Mystics,17,7,,157.500,13,0
12,-26.000,0,,1,Eastern,20200725,Saturday,22,22.750,-3.250,71,28,21,15,12,1,-1.000,0,-25,0,0,,7,6,,[],19.500,0,0,0,76,[26, 9, 21, 20],28,,2020,away,0,,7,0,Fever,26,8,,157.500,13,0
16,10.500,0,,5,Western,20200726,Sunday,33,-10.250,0.250,67,28,21,21,17,1,2.500,0,8,0,0,,7,7,,[],-10.000,0,0,0,77,[12, 16, 22, 27],40,,2020,home,0,,9,0,Lynx,17,4,,156.000,14,0
15,-10.500,0,,5,Eastern,20200726,Sunday,28,0.250,-10.250,66,23,21,30,21,1,-2.500,0,-8,0,0,,7,8,,[],-10.000,0,0,0,69,[19, 18, 20, 12],36,,2020,away,0,,10,0,Sun,19,2,,156.000,14,0
23,1.500,0,,0,Western,20200726,Sunday,31,-1.000,0.500,77,36,20,19,14,1,3.500,0,-2,0,0,,7,11,,[],-0.500,0,0,0,86,[30, 18, 21, 17],42,,2020,home,0,,8,0,Aces,5,0,,174.500,17,0
