kickoff return yards, kickoff returns, longest kickoff return, name
66,2,46,Edward Britton
33,2,26,LA Reed
50,2,31,Jacob Ramsey
146,6,32,Gerard Lawson
11,1,11,Anthony Brown
98,5,23,JaJuan Spillman
39,2,21,Trent Guy
160,7,33,Desmond Gee
25,2,19,Damon Nickson
40,2,25,Tim Brown
22,1,22,Kordell Young
8,1,8,Charlie Noonan
124,6,31,Reggie Campbell
57,1,57,Emmet Merchant
34,1,34,Zerbin Singleton
10,1,7,Corey Anderson
52,1,52,Devin Ross
35,1,35,Mike Thomas
71,2,37,Mario Fannin
25,1,25,Patrick Lee
24,1,24,Ben Tate
10,1,10,Tommy Trott
111,3,59,Jerome Murphy
22,2,12,Taurus Johnson
46,2,24,Justin Tryon
14,1,14,Chris McGaha
102,5,26,Terrence Wheatley
21,1,21,Scotty McKnight
64,2,39,Mikail Baker
73,4,21,Brandon King
34,2,20,Patrick Randolph
47,2,28,Andre Callender
69,4,28,Darrell Blackman
12,1,12,Cedric Hickman
8,1,8,Nathaniel Irving
35,2,20,Marcus Gilchrist
23,1,32,Jacoby Ford
15,1,15,CJ Spiller
80,4,27,Tay Ogletree
42,3,22,Frank Goodin
19,1,19,Nate Brown
41,2,29,Eric Fraser
37,1,37,Antonio Brown
17,1,17,Jean Pitts
52,3,20,DaJuane Collins
29,2,24,Greg Harris
14,2,18,Stephen Williams
13,1,13,Andrew Hawkins
20,1,20,Tyvon Branch
110,5,29,Damon Morton
23,1,23,Jahvid Best
22,1,22,Lavelle Hawkins
104,4,44,Chris Johnson
78,2,63,John Williams
100,3,49,Brandon Tate
10,1,10,Greg Little
126,3,90,Dontayo Gage
62,3,25,Dwayne Priest
59,2,31,Dante Love
18,1,18,BJ Hill
72,4,27,Lionell Singleton
4,1,4,Eric Kirchenberg
39,3,23,Terrell Skinner
8,1,8,Joey Haynos
127,3,59,Brandon James
39,1,39,Chris Rainey
19,1,19,Lutrell Alford
134,7,23,Leodis McKelvin
43,2,30,DuJaun Harris
79,3,35,Michael Ray Garvin
64,3,25,Reggie Jones
44,2,24,Rashad Slaughter
112,4,40,Thomas Brown
93,4,33,Captain Munnerlyn
16,1,16,Chris Culliver
110,2,67,Correy Earls
32,1,32,Jonathan Dwyer
48,3,27,Stanley Franks
9,1,9,Jim Reuber
12,1,10,Walter Mendenhall
19,1,0,Derrell Johnson Koulianos
69,3,26,Max Suter
22,2,13,Mike Holmes
45,2,25,Allen Bell
41,1,41,RJ Sumrall
149,3,74,Marcus Herford
26,1,26,Leon Patton
22,1,22,Justin McKinney
14,1,14,Deon Murphy
49,3,18,Dominique Hunsucker
47,2,22,Jacob French
33,1,33,Tony Dixon
27,1,27,Keenan Burton
16,2,9,Sam Maxwell
34,2,0,Shawn Bayes
18,1,18,Jack Williams
47,2,34,Jason Chery
47,3,19,Deon Wallace
69,3,31,Chris Garrett
32,2,22,Taylor Price
18,1,18,Early Doucet
3,1,3,Trindon Holliday
137,5,41,Eddie Royal
23,1,23,Brandon Dillard
17,3,9,Devin Perez
163,7,40,Patrick Jackson
93,4,29,Ryan Mouton
26,1,26,Malcolm Lane
20,2,11,Brashton Satele
100,3,39,Devin Thomas
16,1,16,Sir Darean Adams
57,3,20,Tarell Lewis
63,3,24,Carlos Brown
46,2,23,Johnny Sears Jr
10,1,10,Mike Massey
10,1,10,Jonathan Stewart
115,5,26,Harold Howell
23,1,23,Jay Thomas
24,1,24,Jamal Rogers
20,1,20,Andre Bratton
16,1,16,Dustin Woods
146,6,30,Marshay Green
21,1,21,Mike Wallace
96,4,32,Jeremy Maclin
108,3,77,Darius Marshall
21,3,13,Emmanuel Spann
20,1,20,Chubb Small
70,3,28,Darius Reynaud
46,2,25,Noel Devine
29,2,15,Evans Adonis
5,1,5,Greg Turner
41,2,21,DeAndre Wright
29,3,12,Josh Fussell
21,1,21,Marcus Smith
86,3,47,Chris Williams
69,3,26,Derek Dubois
9,1,9,Brennan Baiamonte
89,3,43,Sherrick McManis
17,1,17,Omar Conteh
92,4,34,Chris Wellington
39,1,39,Brandon Saine
47,3,18,Bryan Williams
26,1,26,Andre Jones
110,3,44,Juaquin Iglesias
18,1,18,Reggie Smith
77,4,25,Richard Gordon
53,2,34,Ryan Hill
105,7,67,Perrish Cox
75,4,26,Willie Floyd
21,1,21,Jeff Blanchard
38,1,38,Lowell Robinson
30,1,30,TJ Porter
13,1,13,Dorin Dickerson
68,1,68,AJ Wallace
18,1,18,Rodney Kinlaw
10,1,10,Jarome Hayes
67,3,25,Armando Allen
34,1,34,Golden Tate
43,2,33,Jaycen Taylor
40,1,40,Dorien Bryant
55,3,30,Jessie Henderson
44,2,29,James Mapps
10,1,10,Zack Sledge
88,4,29,Evyn Roman
6,1,6,Kevin Ealey
89,5,51,Travis Shelton
20,2,15,Terrell Jackson
56,3,24,Denarius Moore
54,2,29,Lennon Creer
15,1,15,Jonathan Hefney
156,6,42,Tory Harrison
17,1,17,Ed Morgan
9,1,9,Thomas Webb
50,2,31,Quan Cosby
66,2,49,Logan Brock
11,1,11,Donald Massey
54,3,24,Matt Harding
43,3,16,Ray Boudreaux
31,1,31,Adeboye Tuyo
80,4,26,Derek Pegues
120,6,32,Pierre Brown
66,3,27,Devon Wylie
59,3,33,LA Reed
19,1,19,Edward Britton
121,5,34,Fred Rouse
71,3,26,Matt Slater
21,1,21,Kahlil Bell
76,3,28,Austin Collie
60,3,22,Bryce Mahuika
63,3,25,Gerold Rodriguez
48,2,37,David Gilreath
11,2,11,Josh Nettles
67,3,23,Brice McCain
22,1,22,Derrek Richards
77,3,28,Chad Hall
75,4,22,DJ Moore
59,3,23,Javier Arenas
29,2,17,Andrew Pearman
16,1,16,Cedric Peerman
124,5,26,Jabari Marshall
55,2,30,Kevin Marion
34,2,21,Kenneth Moore
98,4,23,Courtney Grixby
37,2,19,Brandon Johnson
5,1,5,Paul Homer
61,3,24,Orlando Scandrick
31,1,31,Austin Smith
16,1,16,Rashaun Scott
83,4,24,Charles Dillon
146,6,33,Vincent Brown
34,2,17,Brandon Sullivan
212,5,98,Brandon West
21,1,21,Garrett Sosnovich
38,1,38,Marcus Thigpen
19,1,19,Leslie Majors
15,1,15,Ray Fisher
54,2,0,Hoost Marsh
17,1,17,Troy Lewis
1,1,1,Devin Moore
63,2,32,Aaron Lesue
38,2,0,Kevin Robinson
22,1,22,Omar Sawyer
46,2,30,Chad Hall
11,1,11,Quinton Cunigan
4,1,4,Derek Moore
41,2,23,Nolan Carroll
37,2,21,Terrell Skinner
52,2,26,Noel Devine
15,1,15,Leodis McKelvin
3,1,3,Elbert Mack
75,3,33,Perrish Cox
18,1,18,Tommy Devereaux
61,4,19,Brandon Thompkins
0,1,0,Joe Smith
107,5,33,Jessie Henderson
22,1,22,James Mapps
11,1,11,Zack Sledge
-1,1,0,Zach Zimmerman
49,3,28,Jonathan Lowe
34,1,34,Javier Arenas
56,3,23,Felix Jones
49,2,27,Darren McFadden
105,5,33,Devin Ross
45,2,25,Marcus Smith
37,1,37,DeAndre Wright
110,5,40,Mario Fannin
44,2,25,Derek Pegues
15,1,15,Christian Ducre
50,2,26,Justin Tryon
33,1,33,Rudy Burgess
30,1,30,Chris McGaha
109,4,30,Vincent Brown
10,1,10,Matthew Kawulok
69,3,26,David Gettis
17,1,17,Earl Patin
12,1,12,Krys Buerck
2,1,2,Joe Bennett
73,2,52,Rashaun Scott
76,3,37,Troy Lewis
24,1,24,Devin Moore
21,1,0,Hoost Marsh
90,1,90,Lavelle Hawkins
42,1,42,Jahvid Best
29,1,29,Brandon Hampton
182,5,47,Weldon Brown
17,1,17,Josh Victorian
4,1,4,Joe Anderson
116,4,32,Emery Allen
67,3,27,Anthony Davis
0,1,0,Corey Rabazinski
112,5,37,Quan Cosby
18,1,18,Jacoby Ford
74,3,28,Terrence Wheatley
49,2,43,Tyvon Branch
1,1,1,Anthony Davis
127,4,43,Travis Shelton
59,2,30,Chris Johnson
46,3,18,John Williams
39,3,17,Tory Harrison
62,4,31,DiIvory Edgecomb
8,1,8,BJ Manley
140,3,91,Jay Thomas
131,4,33,Harold Howell
102,4,31,Brandon James
0,1,0,Cade Holliday
207,6,74,LaMarcus Coker
31,1,31,Dennis Rogan
22,2,17,Lennon Creer
27,1,27,Asher Allen
0,1,0,Shaun Chapas
81,3,35,Jonathan Dwyer
14,1,14,DJ Donley
16,1,16,Andre Callender
14,2,20,AJ Brooks
30,2,19,James Bailey
15,1,15,Nick Sexton
8,1,8,Marcus Thigpen
53,2,33,Alphonso Owen
48,2,24,Bryan Williams
24,1,24,Joe McDaniel
67,3,27,RJ Sumrall
14,1,14,Nick Frere
77,2,65,Derrell Johnson Koulianos
2,1,2,Dezman Moses
44,2,22,Marcus Herford
31,1,31,Brandon McAnderson
50,2,30,Andrew Hawkins
23,2,12,DaJuane Collins
23,1,23,Jalen Parmele
54,2,35,Leon Patton
8,1,8,Cedrick Wilson
95,1,95,Shawn Bayes
74,4,23,Dicky Lyons Jr
40,2,24,Keenan Burton
150,4,100,Trent Guy
60,3,28,JaJuan Spillman
80,4,36,Deon Wallace
24,1,24,Trindon Holliday
119,7,21,Desmond Gee
118,4,37,Devin Thomas
75,3,30,Lowell Robinson
20,1,20,TJ Porter
28,1,28,Dontae Reed
21,1,21,Earnest Williams
21,1,21,Michael Grandberry
30,2,20,Shawnbrey McNeal
28,1,28,Lee Chambers
26,2,21,Daunte Owens
14,1,14,Alonzia Phillips
0,1,0,Kreg Brown
100,6,25,Jamal Rogers
9,1,9,Jordan Stevens
41,2,26,Dominick Goodman
19,1,19,Marshwan Gilyard
17,1,17,Carlos Brown
133,5,40,Golden Tate
96,5,29,Jeremy Maclin
162,6,39,Brandon West
45,2,32,Garrett Sosnovich
13,1,13,Joel Workman
139,5,41,Emmanuel Spann
75,3,44,Darius Marshall
5,1,5,Matt Parkhurst
45,2,23,Reggie Campbell
7,1,7,Zerbin Singleton
67,4,18,Dante Love
36,2,21,Brandon Tate
26,3,21,Greg Little
61,4,23,Andrew Pearman
55,2,29,Darrell Blackman
110,5,26,Courtney Grixby
86,4,31,Andre Jones
34,2,18,Vincent Joseph
31,0,31,Malcom Smith
19,1,19,CJ Gable
13,1,13,Dwayne Sanders
40,2,20,Patrick George
20,1,20,Matt Simon
2,1,0,Anthony Antonacci
60,3,26,Dontayo Gage
16,1,16,Dwayne Priest
44,3,24,Derek Dubois
81,2,67,Fred Rouse
39,2,22,Quintin Demps
8,1,8,Brandis Dew
7,1,7,Josh Fematt
47,3,19,Sherrick McManis
9,1,9,Sidney Stewart
27,1,27,Jabari Marshall
21,2,21,Clifford Harris
31,1,31,Juaquin Iglesias
29,1,29,Reggie Smith
91,4,38,Aaron Lesue
71,3,28,Kevin Robinson
56,2,34,Jonathan Stewart
32,1,32,Derrick Jones
140,5,47,Devon Wylie
65,3,28,Trevor Shamblee
19,1,19,Sammie Stroughter
15,1,15,James Rodgers
13,1,13,Howard Croom
77,2,51,AJ Wallace
24,1,24,Derrick Williams
1,1,1,Devin Fentress
76,2,52,Skyler Hagg
60,4,21,Terrell Jackson
88,3,58,Dorien Bryant
14,1,14,Kory Sheets
138,5,58,Antonio Brown
25,3,13,Justin Hoskins
63,3,22,Brandon King
50,3,18,JaCorey Shepherd
44,2,25,LA Reed
31,2,20,Edward Britton
27,1,27,Brandon Renkart
29,1,29,Captain Munnerlyn
16,1,16,Melvin Ingram
27,1,27,Anthony Kimble
125,6,26,Jacob French
24,1,24,Dominique Hunsucker
16,1,16,David Marrero
95,5,25,Max Suter
42,2,23,Mike Holmes
27,2,14,Jacob Willis
18,1,18,Troy Pollard
106,5,30,Adeboye Tuyo
17,1,17,Ray Boudreaux
42,2,28,Teric Williams
29,3,13,Jamad Williams
21,3,9,Brennan Marion
237,8,53,Austin Collie
15,1,15,Bryce Mahuika
7,1,7,Dennis Pitta
33,1,33,Arkeith Brown
28,1,28,Kerry Franks
71,4,22,Frank Goodin
38,2,23,Tay Ogletree
3,1,3,Jake Watts
7,1,7,Darryl Harris
76,3,35,Lorenzo Bursey
76,4,29,Gerold Rodriguez
71,3,29,Ryan Mouton
102,3,46,Brice McCain
114,6,32,Matt Slater
108,7,33,DJ Moore
97,4,29,Marshay Green
33,1,33,Mike Wallace
27,1,27,Cassius Vaughn
43,2,29,Josh Abrams
23,1,23,Taylor Price
10,1,10,Chris Garrett
61,2,39,Kevin Marion
22,1,22,Alphonso Smith
12,1,12,Corey Anderson
86,3,41,Louis Rankin
56,2,35,Curtis Shaw
16,1,16,Paul Homer
18,1,18,Anderson Russell
10,1,10,Tyler Whaley
70,3,32,Charles Dillon
39,1,39,Jeshua Anderson
143,8,37,Dewey Hale
75,3,33,David Gilreath
20,1,20,James Kamoku
0,1,0,Culmer St Jean
37,2,20,Shawnbrey McNeal
53,2,34,Kerry Franks
32,1,32,Arkeith Brown
21,3,15,Cody Wallace
49,3,19,Desmond Gee
28,1,28,Phillip Tanner
41,2,26,Quinterrance Cooper
13,1,13,Bo Smith
137,7,25,Charles Davis
35,2,20,Brennan Marion
92,2,81,DeMarco Murray
31,2,26,Juaquin Iglesias
117,2,54,Bryan Williams
0,2,2,Jabari Arthur
70,3,37,Andre Flowers
48,3,16,Jonathan Lowe
32,2,16,Javier Arenas
68,3,25,Thomas Brown
16,1,16,Shaun Chapas
108,2,82,Felix Jones
25,1,25,Darren McFadden
9,1,9,Hezekiah Smith
5,1,5,Farod Jackson
50,2,30,Dicky Lyons Jr
43,2,24,Tony Dixon
42,2,24,Mario Fannin
21,1,21,Patrick Lee
12,1,12,Ben Tate
35,3,18,Tonny Glynn
14,1,14,Kenneth Buckley
9,1,9,Chris Williams
49,2,28,Justin Tryon
45,3,21,Rudy Burgess
195,9,26,Gerard Lawson
17,1,17,Andre Callender
207,7,61,Corey Anderson
76,3,34,Roger Williams
13,1,13,Zach Charles
37,3,21,Travis Shelton
36,2,26,Daryl Robinson
14,2,9,Josh Bundy
59,4,16,Skyler Hagg
22,1,22,Terrell Jackson
17,1,17,Brandon Thermilus
18,1,18,David Gettis
13,1,13,Alton Widemon
71,3,28,Reggie Rembert
38,2,20,Chad Hall
72,3,27,Lavelle Hawkins
64,3,22,Jahvid Best
115,5,50,Devin Ross
60,3,25,Mike Thomas
20,1,20,Darin Baldwin
14,1,14,Emery Allen
160,8,29,Michael Grandberry
54,1,54,Earnest Williams
42,2,28,Jacob Ramsey
24,1,24,Dominick Goodman
99,5,42,Emmanuel Spann
116,4,35,Antonio Brown
34,1,34,Justin Hoskins
27,1,27,Terrence Wheatley
138,6,41,Jamal Rogers
77,3,31,Dontayo Gage
2,1,2,Dwayne Harrison
149,3,90,Ryan Mouton
57,1,57,Anthony Alridge
50,2,27,Donnie Avery
25,2,15,Teric Williams
153,5,74,Dion Morton
17,1,17,George Hill
99,4,29,Dewey Hale
26,2,20,Patrick George
11,1,11,Matt Simon
55,4,17,Leslie Majors
23,1,23,Marcus Thigpen
32,1,31,Jacob Willis
11,1,11,Vontae Davis
55,2,42,Marcus Herford
106,4,45,Alonzia Phillips
58,3,24,Kreg Brown
51,2,24,Derrick Smith
44,3,22,Deon Wallace
22,1,22,Jason Chery
16,1,16,Leodis McKelvin
11,1,11,Bear Woods
145,6,35,JaJuan Spillman
17,1,17,Trent Guy
148,4,93,Max Suter
30,2,23,Keiland Williams
20,1,20,Trindon Holliday
78,4,23,Captain Munnerlyn
44,1,44,Chris Culliver
51,2,33,Brandon Minor
20,1,20,Brandon Harrison
41,2,21,AJ Wallace
49,4,27,Harold Howell
8,0,8,Jay Thomas
95,1,95,Desmond Tardy
77,4,33,Dorien Bryant
159,6,42,Marshay Green
93,3,55,Brandon James
18,1,18,John Brantley
12,1,12,Javier Estopinan
82,3,38,Jeremy Maclin
30,1,30,Tremaine Vaughns
29,1,29,Co Eric Riley
18,1,18,Justin Williams
18,1,18,Derek Pegues
0,1,0,Jeremy Jones
99,4,36,Reggie Campbell
30,1,30,Zerbin Singleton
122,4,61,Jabari Marshall
42,2,25,Clifford Harris
13,1,13,Ronnie Drummer
143,3,99,Darrell Blackman
55,3,29,Jamelle Eugene
22,1,22,Nathaniel Irving
41,2,22,CJ Spiller
78,4,26,Courtney Grixby
63,3,23,Andre Jones
64,3,27,Dante Love
62,3,27,Golden Tate
23,1,23,Armando Allen
15,1,15,Robert Hughes
98,3,52,Devin Thomas
122,5,32,Evyn Roman
27,1,27,Antione Bush
60,3,23,DiIvory Edgecomb
37,2,20,BJ Manley
43,2,22,Ray Small
131,3,99,Stephen Simmons
45,2,24,Brandon Roberson
45,3,18,Sherrick McManis
11,1,11,Brad Phillips
145,3,94,Chris Garrett
41,2,28,Josh Abrams
22,1,22,Taylor Price
91,3,43,Troy Lewis
71,3,30,Devin Moore
0,1,0,Chris Prosinski
65,3,26,Tommy Devereaux
51,3,25,Perrish Cox
21,1,21,AlDarius Thompson
95,6,33,LA Reed
16,1,16,Michael Crabtree
128,5,32,Lowell Robinson
13,1,13,Donald Thomas
11,1,11,Larry Taylor
116,4,49,Vincent Brown
33,1,33,Taurus Johnson
22,1,22,Moise Plancher
160,6,39,Brandon Tate
10,1,10,Joey Bozich
170,7,49,Anthony Kimble
62,1,62,Jeremy Stewart
36,1,36,Tyrone McGraw
28,1,26,Jason Evans
150,4,64,Jonathan Stewart
33,2,20,Derrick Jones
32,2,23,Donald Massey
82,4,29,Jessie Henderson
67,3,11,LaMarcus Coker
20,1,20,Nick Reveiz
194,8,37,Brandon Thompkins
15,1,15,Preston Brown
16,1,16,Vondrell McGee
119,5,42,Tyler Smith
22,1,22,Patrick Randolph
4,1,4,Casey Marchbanks
47,1,47,Jordan Stephany
47,1,47,Adeboye Tuyo
20,1,20,Fred Smith
13,1,13,Matt Harding
140,3,82,Jalen Parmele
36,2,15,Andrew Hawkins
12,1,12,Nick Moore
107,4,39,Drenard Williams
16,1,16,Bret Meyer
3,2,1,Allen Bell
127,3,85,Matt Slater
43,2,26,Micheal Norris
68,5,27,Brandon Johnson
18,1,18,Louis Rankin
5,1,5,Johnie Kirton
61,3,28,Brice McCain
11,1,11,Jereme Brooks
8,1,8,Zac Eldridge
59,2,44,Desmond Reed
15,1,15,CJ Gable
131,5,48,Charles Dillon
21,2,12,Benny Ward
15,1,15,Jeshua Anderson
11,1,11,Christopher Ivory
30,1,30,Evan Davis
28,1,28,Kris Adams
144,3,82,Kevin Robinson
50,1,50,Aaron Lesue
42,2,24,Jacob French
79,4,24,Andrew Pearman
23,1,23,Cedric Peerman
50,2,29,Jonathan Dwyer
32,1,32,Jamaal Evans
21,1,21,Correy Earls
31,1,31,Josh Morgan
4,1,4,Billy Gorham
55,3,21,Alphonso Smith
14,2,10,Kevin Marion
101,4,39,DaRel Scott
15,1,15,Cory Jackson
66,3,25,David Gilreath
7,1,7,Mickey Turner
63,2,44,Derrell Johnson Koulianos
18,1,18,Paul Chaney
13,1,13,Dezman Moses
20,1,20,Brandon West
18,1,18,Anthony Gebhart
25,1,25,Noel Devine
14,1,14,Trippe Hale
102,4,31,Chris Johnson
53,3,23,John Williams
33,1,33,Dominique Lindsay
121,5,33,Brandon Thompkins
111,7,20,Michael Grandberry
97,4,45,Rashaun Scott
117,6,24,Tory Harrison
44,2,22,Jerome Murphy
20,1,20,Taurus Johnson
13,1,13,Benjamin Williams
36,2,26,Noel Devine
24,1,24,Vaughn Rivers
36,2,26,Felix Jones
101,5,23,Evyn Roman
65,4,20,Kevin Ealey
49,2,35,Antione Bush
102,2,88,Corey Anderson
24,1,24,Carlo Sandiego
157,6,42,Travis Shelton
20,2,9,Daryl Robinson
38,2,26,Devin Ross
20,1,20,Mike Thomas
16,1,16,Ronnie Palmer
76,3,27,Charles Dillon
35,1,35,Christopher Ivory
55,2,38,Dante Love
52,3,19,Skyler Hagg
40,2,22,Naaman Roosevelt
19,1,19,Terrell Jackson
21,1,21,Brandon Robinson
15,1,15,Rich Gunnell
48,2,24,Roger Williams
26,1,26,Peter Winovich
18,1,18,Zach Charles
108,6,28,Quinterrance Cooper
14,1,14,Dusty Bear
63,3,23,Emery Allen
55,2,28,Curtis Francis
142,4,86,Derrick Smith
47,3,18,Jason Chery
90,1,90,Antonio Brown
45,2,26,Greg Turner
45,2,23,Patrick George
11,2,11,Matt Simon
114,4,33,Terrence Wheatley
19,1,19,Byron Ellis
51,2,30,Juaquin Iglesias
19,1,19,DeMarco Murray
150,3,97,Tyvon Branch
105,3,58,Bryan Williams
48,2,26,Phillip Morris
7,1,7,Joe McDaniel
94,3,35,Brandon James
40,2,28,Patrick Lee
38,2,23,Tristan Davis
23,1,23,Michael Ray Garvin
12,1,12,Antone Smith
9,1,9,Javier Arenas
92,3,56,AJ Jefferson
48,2,29,Patrick Jackson
7,1,7,Weldon Brown
18,2,12,Thomas Brown
11,1,11,Kregg Lumpkin
9,1,9,Tripp Chandler
79,3,42,Marshay Green
49,3,20,Mike Wallace
19,1,19,Jamaal Evans
31,2,22,Jacoby Ford
12,1,12,Aaron Kelly
161,4,100,Donnie Avery
19,1,19,Andre Kohn
17,1,17,Anthony Alridge
50,2,35,Chris Johnson
25,1,25,Dominique Lindsay
131,5,33,Dewey Hale
19,1,19,Maurice Shaw
18,1,18,Shiloh Keo
49,2,29,Michael Washington
21,1,21,Brashton Satele
90,1,90,Arrelious Benn
27,1,27,Vontae Davis
16,1,16,Russ Weil
55,4,23,AJ Wallace
12,1,12,Graham Zug
69,3,27,Derrell Johnson Koulianos
57,3,33,Paul Chaney
39,2,22,Leslie Majors
23,1,23,Marcus Thigpen
87,3,32,Keenan Burton
23,1,23,Tony Dixon
115,4,57,DiIvory Edgecomb
60,3,24,Kris Bartels
