longest punt return, name, punt return yards, punt returns
0,J Brimhall,0,2
5,C Coleman,5,1
39,S Alston,48,2
1,D Barksdale,1,1
0,T Smith,-1,1
4,M Hannemann,4,1
3,E Takenaka,3,1
12,T Davis,15,2
2,L Mills,2,1
0,A Barrow,-1,1
0,A Duke,-8,3
10,R McCloud,10,1
4,A Scott,7,2
7,L Gibbs,7,1
2,B Beathard,-2,2
2,E Thomas,2,1
2,J MacIntyre,2,1
0,N Spruce,-1,1
9,J Hansley,19,3
11,P Hodges,19,3
5,C James,9,2
8,R Smith,14,3
6,A Callaway,6,2
0,B Powell,0,1
9,Q Johnson,15,2
18,J Wilson,40,6
46,T Fullwood,46,2
15,D Keaton,15,1
44,J Golden,44,1
0,C Milton,17,1
2,V Bentley,-1,2
9,M Paige,9,1
16,R Leonard,17,3
0,A Lazard,0,1
34,D King,34,2
0,T Parmalee,-3,1
8,R Proctor,13,4
7,E Calhoun,6,3
0,R Seibert,5,1
8,E McGuire,8,1
16,R Ceaser,16,1
0,C Tucker,14,1
24,J Alexander,24,2
85,W Likely,82,2
10,R Burbrink,13,2
81,B Addison,98,4
6,J Peppers,14,3
3,R Dockery,3,1
0,C Davis,-8,1
21,F Ross,21,1
2,T White,2,1
9,R Switzer,16,2
38,B Cherry,74,4
5,G Locklear,5,1
1,J Thompson,1,1
26,D Neal,26,1
24,C Beebe,40,3
4,T Morgan,4,2
8,K Myers,8,2
0,B Louie,0,1
1,F Nagel,-2,2
32,J Marshall,45,3
6,N Nelson,8,2
16,P White,59,7
4,H Foster,5,2
5,J McCleskey,1,3
1,M Little,1,1
0,J Davila,0,1
58,D Thompkins,71,4
0,M Allen,0,1
0,F Williams,-4,1
55,J Grant,56,2
13,K Priester,16,2
24,P Cooper,24,2
0,P Nelson,20,1
7,J Richard,7,2
1,C Martin,1,2
13,B West,24,2
13,D Kidsy,18,2
16,C McCaffrey,32,2
0,T Hines,-2,1
37,K Turpin,73,3
2,C Sutton,3,2
16,S Shepard,40,4
85,D Johnson,119,3
56,D Thomas,56,1
64,T Ruben,63,2
23,L Farmer,14,3
56,C Kirk,67,2
95,B McDowell,101,3
14,C Batson,38,3
7,I Sadler,7,1
17,J White,30,2
0,K Whitely,-2,1
14,D Fuller,15,2
7,A Jackson,7,3
5,C Tober,5,1
1,S Mitchell,1,1
3,D Dick,5,2
2,D Heath,1,3
8,T Ellis,6,2
77,I McKenzie,89,3
11,M Canady,11,1
30,C Sanders,48,4
0,G Stroman,0,1
12,D Pettis,12,1
7,C McClatcher,11,2
35,A Erickson,72,4
19,K Dillon,21,2
15,G Jennings,15,1
19,T Gentry,25,3
2,D Creel,2,1
17,J Alexander,17,1
4,T White,2,2
7,C Wiggins,7,1
13,S Alston,25,3
3,J Wilson,0,4
0,J Elliott,-7,0
11,D Deayon,17,4
0,T Vallejo,2,1
0,R Ford,-4,1
18,A Coney,36,5
34,C Murray,63,2
0,C Jones,-4,2
0,E Poe,-1,1
0,T Hines,-8,3
6,R Burbrink,6,1
0,R Proctor,-5,1
24,C Johnson,45,4
11,J Hansley,27,3
3,R Smith,0,4
7,M Shuler,12,2
9,B Banham,9,1
11,C Lacanaria,17,2
12,T Harrison,23,2
8,J Stoshak,8,1
0,C LeBlanc,0,1
9,R Leonard,13,3
77,B Covey,77,1
15,I McKenzie,22,2
14,P Cooper,14,1
13,D Keaton,14,2
26,D Butler,26,1
11,N Nelson,11,1
91,M Paige,92,2
0,D King,0,1
0,R Lewis,22,1
58,D Heath,41,2
26,T Taylor,26,1
7,R Timmons,9,2
37,A Callaway,37,1
23,T White,23,2
27,M Davis,27,1
11,W Likely,22,2
16,R Anderson,21,3
7,S Chandler,7,1
1,M Kings Jr,1,1
1,G Brown,1,1
16,C Elder,44,3
24,J Westerkamp,33,2
21,J Murphy,25,2
2,S Washington,2,1
24,J Peppers,24,1
10,C James,11,7
8,E Calhoun,8,1
0,M Hibbler,0,1
0,C Green,8,1
0,A Penton,0,1
0,T Ross,-5,1
0,H Foster,-1,4
22,F Ross,33,3
0,E Batties,-3,2
24,C Nesmith Jr,24,1
85,R Switzer,168,5
17,T Morgan,30,2
64,J White,64,1
6,C Sanders,7,2
18,J Golden,43,3
0,D Kidsy,-2,1
26,J Marshall,26,1
13,P White,16,2
18,S Shepard,18,1
17,B Sheperd,17,1
0,J McCleskey,0,1
3,D Dick,3,1
0,J Taylor,0,1
34,B Cherry,54,3
18,R Dockery,32,4
2,T Ervin,2,1
8,D Thompkins,20,3
29,G Stroman,36,5
0,T Edmunds,19,1
15,A Shegog,15,0
57,L Mills,106,5
4,B Estime,8,2
6,K Turpin,6,1
10,B West,10,1
50,A Kamara,56,2
0,C Sutton,-2,1
5,D Monroe,10,3
4,C Thompson,31,1
10,C Jones,10,1
2,A Lazard,2,1
19,S Noil,17,2
12,A Celis,22,2
19,B McDowell,19,1
56,D Fuller,80,3
1,M Hannemann,1,1
0,A Jackson,0,1
36,R White,38,2
17,T McGaster,29,4
74,M Canady,94,2
30,O Zaccheaus,30,1
0,H Sharp,-1,1
14,G Marks,14,1
7,T Gentry,7,1
0,A Erickson,-13,1
2,T Ruben,2,2
10,D Braverman,10,1
8,S Washington,14,2
10,R Dockery,10,1
3,C McCaffrey,3,1
18,M Canady,21,2
0,D Deayon,0,1
22,C Jones,43,5
1,R Ceaser,1,1
45,D Dean,45,1
29,D Fuller,36,3
4,M Davis,4,1
4,F Ross,4,1
19,T White,19,1
2,D Hayes,2,1
45,A Jackson,53,2
9,C Coleman,9,1
5,P Levels,5,1
12,S Alston,21,2
8,M Milano,8,1
7,C Beebe,7,1
0,C Lisa,0,1
17,A Celis,23,2
7,M Quattlebaum,7,1
1,C LeBlanc,1,1
0,J Stoshak,-1,1
31,J MacIntyre,35,2
0,N Spruce,-2,1
0,D Sanders,-5,1
69,R Smith,75,3
7,B Stewart,7,1
0,J Golden,-1,1
1,G Stroman,0,2
10,E Poe,9,2
12,A Callaway,30,5
22,A Kamara,22,1
16,C Sutton,21,3
8,R Davis,8,1
5,I McKenzie,5,3
1,D Ayers,1,1
14,D Gallon,14,1
25,C Day,25,1
9,V Bentley,16,5
19,E Batties,23,2
38,D King,71,2
14,E Calhoun,15,4
17,D Reaves,60,6
9,R Timmons,9,1
5,A Penton,6,2
0,T Pierce,0,1
1,A Coney,1,1
21,J Alexander,45,4
13,T Taylor,13,1
8,R Leonard,8,1
0,E Thomas,-2,1
11,J Peppers,20,4
5,M Hannemann,5,1
3,C James,-27,3
1,C Davis,1,2
0,R White,0,1
12,R Switzer,17,3
17,J Westerkamp,17,1
50,C Sanders,63,3
7,T Dudley Giles,7,1
6,J Marshall,8,2
14,M Little,14,2
14,L Gibbs,22,4
69,B Hobbs,69,1
19,B Covey,21,2
10,D Thompkins,17,4
11,J Thompson,11,1
51,B Cherry,68,4
15,P Cooper,12,2
7,D Joseph,9,2
28,B Estime,44,2
69,T White,75,2
23,D Johnson,36,3
8,J McCleskey,2,2
0,K Frazier,0,1
10,C Murray,13,3
0,C Batson,-1,1
14,K Turpin,14,1
15,T Nettleton,15,1
20,J Chavez,20,1
0,J Hansley,0,2
7,T Hines,5,4
12,D Pettis,12,1
10,A Erickson,12,2
0,J Peavy,0,1
1,N Nelson,1,1
15,K Towner,16,2
3,C Hudson,3,1
3,F McRae IV,3,1
11,K Dillon,11,1
8,G Jennings,8,1
9,D May,9,1
69,S Washington,69,1
18,C Elder,20,3
6,M Hannemann,15,5
17,H Reddick,17,1
16,N Smith,16,0
29,R Proctor,31,4
2,P White,2,1
21,B Taylor,19,2
12,C Murray,13,2
10,D May,9,2
0,J Hogue,0,1
24,C Jones,37,3
40,K Young,40,1
16,D Deayon,32,4
1,A Butler,1,1
11,N Nelson,11,3
0,C Lisa,-2,1
16,T Davis,16,1
0,A Scott,0,1
10,W Fuller,10,1
0,C Sanders,0,1
40,C Beebe,39,3
1,N Spruce,1,1
6,B Addison,6,1
9,R Smith,18,2
8,S Alston,8,1
0,C Strachan,2,1
8,A Callaway,7,2
0,C Davis,-7,2
3,I McKenzie,3,2
23,C Jones,53,5
1,M Fitzpatrick,16,1
28,V Bentley,40,2
0,D Pierson El,0,1
0,J Westerkamp,-1,1
2,M Paige,2,1
38,J Marshall,76,6
8,A Lazard,8,1
0,T Parmalee,0,1
0,E Calhoun,10,4
19,R Timmons,19,1
0,D Gallon,19,1
0,T White,2,1
0,P Turner,20,1
0,T Taylor,0,1
12,W Likely,23,3
29,J Peppers,38,3
0,T Dudley Giles,0,1
7,R Leonard,7,1
10,C Hilton,10,1
0,D Reaves,0,1
0,M Little,-27,1
7,E Batties,5,2
12,R White,12,1
3,C Cass Jr,3,1
15,G Brown,15,1
13,B Cherry,17,2
0,J Alexander,-5,2
20,A Celis,20,1
8,K Whitely,8,1
0,C Wiggins,0,1
7,T Morgan,7,1
55,M Shuler,55,1
27,S Shepard,36,2
6,G Jennings,7,2
0,K Dillon,-1,1
8,J McCleskey,12,2
0,A Davis,0,2
25,D Thompkins,25,1
14,E Poe,15,4
8,V Banks,8,2
4,S Stewart,5,2
12,K Towner,12,1
8,D Kazee,8,1
0,L Mills,-1,1
7,K Johnson,7,1
14,C Martin,14,1
3,D Kidsy,3,1
0,B West,-2,1
46,Q Johnson,85,8
0,B Sanders,-1,1
3,C McCaffrey,-5,4
0,K Turpin,4,1
0,D Johnson,0,1
29,C Sutton,29,1
4,A Kamara,6,2
12,D Dean,12,1
3,T Neal,3,1
0,C Johnson,0,1
33,T Ruben,39,2
3,C Lewis,5,3
26,C Kirk,41,3
7,F Ross,7,1
8,C Batson,-6,3
0,O Stewart,0,1
0,C Coleman,-5,1
0,O Spencer,-3,1
16,J White,26,3
22,D Dick,40,3
8,H Sharp,9,2
15,J Hansley,13,2
2,G Stroman,2,1
4,T Boyd,9,2
7,T Hines,7,1
17,S Shelton,26,3
3,D Joseph,3,1
15,A Jackson,12,3
15,D Pettis,15,1
22,J Richard,27,2
0,C Martin,-2,1
0,G Stroman,-4,2
14,B Cherry,14,2
6,G Brown,6,1
2,D May,2,1
27,C Jones,39,3
11,D Dean,11,2
1,R Smith,1,2
15,D Hayes,15,1
1,D Tautalatasi,3,1
19,S Alston,33,5
8,T Hines,4,2
1,J Jones,1,1
18,B Kaufusi,18,1
4,G Juergens,4,1
38,T Hicks,38,1
11,Q Johnson,25,3
0,C Johnson,-4,1
9,B Lemelle,9,1
2,N Vitale,2,1
0,J Golden,-2,1
13,S Williams Rhodes,13,1
0,D Deayon,-1,3
13,B Banham,13,1
0,A Hauser,25,1
3,J Stoshak,3,1
0,C Watkins,16,1
1,V Banks,1,1
37,R Leonard,37,1
18,C Taylor,18,1
10,J White,10,1
3,J Wilson,3,1
0,C Elder,0,1
6,D Scott,6,1
0,B Hayes,18,1
6,A Rodriguez,6,1
2,H Sharp,-18,2
5,L Gibbs,5,1
18,N Nelson,37,4
35,L Mills,55,4
16,D King,26,3
18,V Bentley,23,2
10,D Neal,10,1
34,L Hawthorne,33,3
18,D Heath,18,2
26,G Haynes,44,3
8,E McGuire,8,1
0,T White,-1,1
9,C Davis,9,2
0,D Buford,0,1
2,C Hilton,2,2
6,A Callaway,6,1
77,F Ross,75,3
6,A Erickson,12,3
1,A Celis,1,1
0,E Mitchell,0,1
0,M Olootu,0,1
0,C Beebe,-3,1
12,C Lacanaria,12,1
20,D Kidsy,15,3
28,J Marshall,28,1
14,W Likely,25,2
16,P White,20,2
3,K Nelson,3,1
2,B Addison,2,1
21,G Marks,30,4
7,T Boyd,7,2
19,D Thompkins,32,5
8,M Paige,23,5
5,F Williams,6,2
0,T Hart,0,1
20,K Maye,30,2
0,K Hardin,0,1
0,T Fullwood,0,1
8,S Chandler,8,1
0,A Foster,-5,1
23,C Sutton,23,1
70,R Davis,70,1
7,M Quick,7,1
2,S Shepard,2,1
23,C Floyd,23,1
48,C Jones,55,4
7,R James,7,2
6,C Batson,6,1
33,A Lazard,42,2
9,K Whitely,9,1
0,T Ervin,2,1
20,B Covey,20,1
0,K Noa,0,1
2,D Dick,2,2
2,T Taylor,2,1
14,K Towner,14,1
30,D Braverman,30,1
1,G Jennings,3,3
0,J McCleskey,0,1
18,B Taylor,35,4
1,M Davis,1,1
0,D Kidsy,-2,1
7,K Towner,9,2
39,G Juergens,47,2
0,S Washington,0,1
0,D Scott,0,1
73,D Ayers,175,8
8,A Rodriguez,8,1
38,S Williams Rhodes,39,2
5,E Poe,5,1
0,N Black,-4,3
24,C Lacanaria,37,3
5,L Hawthorne,5,1
11,R Burbrink,14,2
1,R McCloud,1,1
3,A Scott,0,4
0,S Alston,0,1
0,Z Oakley,10,1
6,E Thomas,5,2
0,C Lisa,-6,1
8,N Phillips,13,2
0,T Griffey,-3,1
6,B Lemelle,6,1
40,J Hansley,40,1
6,G Brown,6,1
7,Q Johnson,8,2
9,D Reaves,9,1
0,J Wilson,0,1
19,T Godwin,49,3
5,R Davis,8,2
0,C Hilton,0,1
4,D Keaton,4,1
4,G Hogan,4,1
3,T Boyd,-3,3
3,J Grant,2,2
0,D Heath,0,1
7,T White,2,2
72,A Callaway,72,1
9,T Dudley Giles,9,1
12,Z Tyson,28,4
15,R Proctor,20,2
0,C Moore,0,1
1,G Stroman,-1,2
8,T Lewis,8,1
0,M Moore,0,1
34,J Peppers,48,3
3,R Shelton,4,2
14,K Hardin,14,1
42,D Pierson El,49,2
0,D Gray,21,1
7,M Dear,7,1
1,T Taylor,1,1
0,E Batties,-4,1
13,R Leonard,16,2
0,C Taylor,0,1
1,R Switzer,1,1
10,N Nelson,10,2
5,M Shuler,1,2
25,C Sanders,25,1
18,E St Brown,18,1
5,A Carlisle,5,1
16,J Marshall,17,2
33,D Braverman,28,3
6,A Holmes,6,2
4,P Cooper,4,1
2,R White,2,1
2,D Kazee,2,1
16,J Richard,22,2
6,D Dick,6,1
3,J Taylor,3,1
65,S Chandler,78,3
11,J Christopher,11,1
0,A Jennings,7,1
0,R Anderson,-4,1
11,B Tiralosi,11,1
0,C Jones,7,1
0,B Banham,-2,1
23,T Ruben,23,1
6,D Epps,6,1
68,C Kirk,86,4
0,M Garrett,3,1
23,C Jones,35,3
8,B Covey,9,3
48,D Hayes,48,1
26,B Estime,26,1
3,D Pettis,3,1
15,B Addison,30,3
0,C Brown,8,1
6,J Willis,6,0
0,R Dockery,0,1
12,T Gentry,12,1
12,B Taylor,12,1
2,B Beathard,0,4
11,D Keaton,8,2
24,Q Johnson,24,1
14,S Chandler,14,1
12,I Adams,12,1
4,A Rodriguez,4,1
0,J Davis,3,1
27,C Floyd,27,1
1,R Proctor,1,1
0,G Brown,-3,2
0,D Scott,-1,1
3,C Sutton,3,1
4,D Dean,4,1
69,N Phillips,69,1
10,G Marks,7,3
2,C Lacanaria,2,1
0,E Thomas,0,1
6,L Hawthorne,6,1
18,T Ryen,22,2
14,S Williams Rhodes,12,3
8,C Lisa,8,1
11,D Patterson,11,1
40,M Shelton,94,5
0,B Tiralosi,0,1
4,D Ayers,-2,3
22,A Holmes,28,3
6,J Richard,4,2
0,K Robertson,0,1
44,R Leonard,44,1
3,M Little,5,2
9,J Golden,13,3
1,J Wilson,1,1
0,D Epps,-1,1
0,J Williams,-4,1
16,V Bentley,38,4
1,A Erickson,1,1
4,R Burbrink,6,3
2,C Sturghill,2,1
3,J Alexander,1,5
33,J Johnson,33,1
0,S Alston,0,1
4,D Jackson,4,1
8,K Towner,8,1
13,T Taylor,16,2
14,E Batties,14,1
10,W Likely,24,3
16,T Dudley Giles,16,1
24,C Jones,60,5
17,M Kings Jr,17,1
2,M Paige,3,2
10,C Elder,10,1
0,R McCloud,1,1
8,C Moore,19,5
0,C Kirk,-4,1
5,D Reaves,5,1
9,T Johnson,12,2
0,F Ross,0,1
8,C Cass Jr,8,1
1,D Sanders,1,1
0,D Monroe,0,1
1,R Switzer,1,2
0,D Pierson El,-1,1
21,M Shuler,27,2
37,N Nelson,60,3
5,T Lewis,8,2
0,B Mayes,0,1
11,B Banham,7,2
21,J Bowen,38,4
0,G Hogan,8,1
30,T Ruben,31,2
13,M Jones,32,1
16,J McCleskey,31,4
1,S Stewart,1,1
8,E Poe,8,1
29,J Marshall,28,2
45,T Fullwood,82,3
0,D Joseph,0,1
0,B West,0,1
7,T Crawley,7,1
23,C Wiggins,23,1
0,D Pettis,-3,2
12,B Estime,12,1
4,A Maddox,4,1
0,D Johnson,0,1
0,D Thomas,-1,1
11,D Heath,11,1
3,B McDowell,3,2
5,C Lewis,5,1
0,A Jackson,-1,2
40,B Covey,43,2
2,D Siller,1,2
0,J White,-6,1
0,C LeBlanc,-1,1
15,R White,71,7
10,C Hilton,9,2
4,G Stroman,2,2
8,R Smith,6,2
5,T Hines,9,3
52,B Cherry,51,3
0,D Braverman,0,1
15,D Hayes,16,2
60,D Keaton,72,2
4,C Lisa,4,1
13,Q Wirginis,13,1
1,R Switzer,-2,2
3,K Turpin,3,1
2,N Vitale,-15,1
12,T Brown,13,2
0,Q Johnson,-2,1
1,T Taylor,1,1
0,M Gaines,0,1
0,B Carmen,18,1
20,A Rodriguez,17,2
14,J Rocquemore,14,0
15,T Hines,15,1
0,C Sturghill,-4,2
3,A Carter,-4,2
8,A Coney,6,2
7,E Thomas,7,1
53,B Taylor,60,2
0,B Beathard,-2,1
14,T Ruben,17,2
33,J Cornelius,33,1
11,M Davis,14,2
16,T Dudley Giles,16,1
0,T Torres,0,1
0,A Ntantang,0,1
7,S Alston,-4,2
31,G Stroman,28,4
9,A Jackson,9,1
10,A Holmes,10,1
0,M Morrison,7,2
4,S Washington,4,2
0,L Mills,-11,1
7,R Smith,8,2
19,J Stoshak,30,2
1,A Callaway,1,1
1,R Davis,-4,2
5,N Murray,5,1
4,J Wilson,4,1
59,B Estime,83,4
0,G Brown,-4,2
26,D Ayers,66,3
5,R White,3,2
1,D King,-2,2
4,W Likely,4,1
27,T Ryen,37,2
0,D Johnson,0,2
8,S Shepard,13,3
10,J Baxter,10,1
0,R Timmons,-1,1
84,C Sutton,84,1
15,A Kamara,15,1
37,E McGuire,41,2
14,C Malbrue,14,1
0,T Caldwell,-4,1
18,A Miller,18,1
11,M Frazier,11,1
0,R Proctor,0,1
0,K Maye,0,1
41,J Peppers,41,1
25,D Johnson,25,1
7,T Fullwood,7,1
14,B Cherry,15,2
0,H Renfrow,0,1
5,R Mwehla,6,2
1,C Hightower,1,1
30,T Johnson,34,2
5,D Dick,9,3
3,D Thompkins,3,3
9,C Martin,9,1
0,J Richard,-9,1
0,Jr,-6,1
15,C Floyd,15,1
13,S Chandler,13,1
7,C Sanders,18,3
13,C Batson,13,1
67,J McCleskey,67,1
0,I Adams,0,1
5,S Williams Rhodes,5,1
14,B Covey,14,3
11,D Pettis,11,1
0,C McClatcher,0,1
20,G Marks,20,1
3,C McCaffrey,3,1
25,A Erickson,55,3
9,J Peavy,9,1
4,J Grant,4,1
0,C Jones,-3,1
13,D Patterson,13,1
18,B Taylor,29,3
6,D Scott,6,1
1,A Celis,1,1
0,D Heath,0,1
2,Z Tyson,2,1
0,K Brothers,8,1
17,F Ross,17,1
0,D Braverman,0,1
10,M Shelton,10,1
11,D Joseph,11,1
7,N Needham,7,0
0,D Siller,-9,3
9,S Stewart,9,1
0,N German,-1,1
4,E Poe,4,1
12,C Jones,23,2
6,D Jackson,5,2
0,S Alston,0,1
2,B Cherry,-1,3
0,H Renfrow,-3,1
1,J Wilson,1,1
0,J MacIntyre,0,1
25,B Sanders,25,1
12,C McCaffrey,12,1
8,Q Johnson,8,1
0,T Fullwood,-2,1
23,K Anderson,23,1
4,R Leonard,4,1
2,A Holmes,1,2
28,A Callaway,110,7
0,III,0,1
1,R White,1,1
2,D Harden,2,1
42,G Haynes,42,1
9,T Godwin,9,1
0,I McKenzie,0,1
12,R Timmons,7,2
12,J Williams,12,1
0,D Ayers,-5,1
5,M Paige,5,1
0,A Carter,-2,2
0,B Estime,0,1
11,T Taylor,17,2
37,T Johnson,37,1
0,W Likely,-1,1
0,A Erickson,0,2
9,T Dudley Giles,18,2
4,A Miller,4,1
3,B Berrios,5,2
4,B Banham,4,1
67,J Grant,67,1
2,C Moore,3,3
7,D Dean,7,1
6,E Batties,9,2
15,D Reaves,22,3
9,M Kings Jr,9,1
5,C Wiggins,7,2
18,A Rodriguez,16,5
6,M Shuler,8,3
8,D Thompkins,9,2
33,J Marshall,64,5
11,K Hardin,11,1
4,S Shepard,6,2
0,T Ryen,0,1
1,J McCleskey,-5,2
23,K Turpin,25,3
4,H Anoai,4,1
0,I Adams,-3,1
17,A Maddox,29,3
0,J Whitehead,-1,1
9,C Sanders,18,3
51,F Williams,59,2
3,V Bentley,3,2
22,J Magee,25,3
18,J Thompson,18,1
13,R Mwehla,10,3
26,C Sutton,49,3
0,P Cooper,-3,1
14,D Johnson,18,3
0,S Barbel,0,1
0,D Neal,-12,1
14,D Monroe,25,2
0,N Vitale,0,1
4,C Floyd,4,1
0,B Tiralosi,2,1
13,T Ruben,13,2
13,B McDowell,13,1
0,T Watts,0,1
5,J Bowen,5,1
7,K Whitely,16,3
0,N Nelson,-1,1
16,A Jackson,28,4
14,N Phillips,15,2
3,D Dick,4,2
0,M Little,-4,1
13,B Covey,13,1
30,G Marks,35,2
0,D Hayes,0,1
7,K Towner,7,1
13,K Dillon,13,1
1,G Jennings,1,1
16,A Wingard,16,1
8,J Hansley,5,3
0,D Braverman,0,1
2,R Moore,2,1
8,G Brown,8,1
18,A Rodriguez,13,2
21,K Brinson,21,0
0,A Davidson,14,1
4,E Poe,4,1
12,D Monroe,16,2
0,B Covey,-2,2
10,M Davis,20,2
53,I McKenzie,53,1
12,D Hayes,16,2
8,J Simone,8,1
17,D Pettis,39,5
0,L Hawthorne,-2,2
5,A Butler,9,3
2,S Williams Rhodes,2,1
0,C Wiggins,-3,1
0,M Harris,-2,2
14,A Holmes,14,3
0,S Washington,0,1
7,J Hansley,7,1
5,J Barnes,5,1
1,R Smith,1,2
0,A Maddox,-3,1
10,B Banham,10,1
14,T Dudley Giles,15,2
38,J Stoshak,42,2
8,E Batties,8,1
21,J Wilson,41,4
17,M Camanse Stevens,17,1
0,D Collie,0,1
0,D Ayers,-6,2
0,M Frazier,-4,1
3,R Proctor,-4,3
36,B Beathard,55,3
12,V Bentley,12,2
1,J Marshall,1,1
51,M Paige,46,2
10,D King,10,1
8,K Hardin,8,1
13,T Ryen,13,1
2,R Ceaser,2,2
5,B Taylor,10,5
0,B Byner,0,1
20,J Alexander,20,1
5,O Zaccheaus,-9,2
0,D Jackson,-3,1
14,D Dean,14,1
7,W Likely,7,1
10,J Murphy,10,2
0,T Reid,9,1
0,A Coney,0,1
4,I Simon,4,2
0,M Shelton,-4,1
69,D Reaves,82,2
3,F Ross,3,1
69,C Jones,69,1
10,D Sanders,10,1
78,R Switzer,78,1
5,B Berrios,5,1
17,A Celis,32,2
3,T Ervin,3,1
3,F Williams,3,2
14,T Hines,16,3
9,M Little,10,3
17,W Redix,22,3
23,J Richard,16,5
5,J Grant,5,1
4,J Westerkamp,4,1
4,P Cooper,7,3
5,M Holder,5,2
0,A Wingard,-3,1
15,T Fullwood,18,2
16,S Chandler,16,2
0,C McCaffrey,-5,1
2,G Hopper,2,2
49,K Turpin,43,4
14,T Parmalee,12,2
22,C Sutton,28,2
4,T Johnson,4,1
21,D Keaton,30,2
46,C Kirk,46,1
2,N Harvey,2,1
2,B McDowell,2,1
15,A Sweeting,15,1
0,D Harden,-2,1
13,C Batson,13,1
22,D Heath,34,2
12,I Adams,12,1
3,R White,3,2
0,D Sims,-12,1
6,C Walker,11,2
0,D Johnson,0,1
21,C Jones,21,1
0,L Provitt,-1,1
12,A Hepp,12,1
0,Z Tyson,-4,1
4,E Thomas,4,1
10,Q Johnson,11,2
7,B McDowell,11,2
1,J Williams,4,2
7,T Fullwood,7,1
27,S Washington,27,1
9,A Coney,19,3
3,C Lisa,3,1
0,B Stanback,0,1
72,C Jones,115,2
8,R Mullaney,8,1
7,F Ross,7,1
7,E Poe,7,1
21,J Grant,21,1
3,D Hayes,2,2
20,N Phillips,24,2
0,S Alston,-6,1
0,C Sanders,-4,3
0,M Shelton,-3,1
21,D Scott,21,1
0,G Hopper,0,2
0,D Ayers,0,1
5,C Taylor,5,1
0,K Towner,-6,2
52,A Callaway,55,3
5,J Stoshak,5,1
6,J Ramsey,6,1
