assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,0,1,6,5,5,0,0,24.000,Courtney Lee,0,-7,11,G-F,1,0,1,1,1
13,0,7,14,9,4,4,2,43.550,Rajon Rondo,0,-13,20,G,7,0,2,0,4
0,0,1,2,1,1,0,0,8.100,Jared Sullinger,0,-3,2,,1,0,0,0,0
1,0,0,7,2,3,4,4,24.850,Jason Terry,0,-10,8,,0,1,3,0,3
0,0,3,4,0,0,4,3,23.067,Jeff Green,0,-7,3,,3,1,0,0,1
1,0,1,8,6,1,2,1,15.833,Leandro Barbosa,0,4,16,,1,0,3,3,0
0,0,0,0,0,0,0,0,0.000,Jason Collins,0,0,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000,Kris Joseph,0,0,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000,Darko Milicic,0,0,0,,0,0,0,0,0
0,0,0,0,0,0,0,0,0.000,Chris Wilcox,0,0,0,,0,0,0,0,0
4,0,6,8,1,1,2,1,36.483,Metta World Peace,2,-5,3,F,8,3,3,0,3
6,3,9,19,8,2,8,6,40.317,Pau Gasol,4,3,23,F-C,13,0,1,1,2
2,1,6,12,8,6,14,3,37.983,Dwight Howard,4,-13,19,C,10,0,0,0,3
0,0,1,14,11,3,0,0,34.867,Kobe Bryant,0,-1,22,G,1,1,0,0,2
4,1,2,9,3,1,0,0,34.150,Steve Nash,0,-3,7,G,2,0,4,1,1
6,0,0,2,0,2,0,0,13.850,Steve Blake,0,-5,0,,0,1,1,0,1
0,0,2,3,1,1,0,0,13.067,Jodie Meeks,0,-7,3,,2,0,3,1,1
2,0,4,4,2,3,1,1,15.033,Antawn Jamison,1,0,5,,5,1,1,0,0
0,0,1,6,4,2,6,1,14.250,Jordan Hill,4,-9,9,,5,0,0,0,1
,,,,,,,,0,Chris Duhon,,,,,,,,,
,,,,,,,,0,Devin Ebanks,,,,,,,,,
,,,,,,,,0,Darius Morris,,,,,,,,,
,,,,,,,,0,Robert Sacre,,,,,,,,,
4,1,7,11,5,4,1,1,32.867,Shawn Marion,2,-2,11,F,9,1,0,0,2
2,1,9,10,3,4,2,2,36.200,Elton Brand,2,7,8,F,11,1,0,0,0
0,3,4,5,5,3,5,4,19.517,Brandan Wright,1,4,14,F,5,0,0,0,3
3,0,0,13,4,0,2,2,31.167,OJ Mayo,1,-1,12,G,1,1,4,2,2
4,0,2,12,8,2,2,1,32.000,Darren Collison,0,0,17,G,2,3,1,0,2
2,0,4,12,5,3,2,1,26.833,Vince Carter,0,13,11,,4,1,4,0,1
0,0,2,7,3,4,2,1,16.733,Eddy Curry,2,6,7,,4,0,0,0,1
2,0,3,7,3,1,0,0,19.500,Jae Crowder,0,2,8,,3,1,4,2,0
5,0,0,8,4,2,2,2,16.833,Rodrigue Beaubois,1,9,11,,1,1,2,1,0
0,0,0,0,0,2,0,0,8.367,Dahntay Jones,0,2,0,,0,0,0,0,0
,,,,,,,,0,Jared Cunningham,,,,,,,,,
,,,,,,,,0,Bernard James,,,,,,,,,
,,,,,,,,0,Dominique Jones,,,,,,,,,
2,1,7,13,3,3,3,1,41.550,Luol Deng,5,6,7,F,12,0,4,0,4
2,1,7,13,8,3,5,2,33.417,Carlos Boozer,1,5,18,F,8,1,0,0,3
3,3,5,12,6,2,12,11,40.017,Joakim Noah,5,6,23,C,10,5,0,0,2
3,0,1,16,7,1,5,5,31.050,Richard Hamilton,0,6,19,G,1,2,1,0,3
7,0,2,7,1,2,3,1,29.383,Kirk Hinrich,1,5,3,G,3,0,1,0,2
0,4,4,6,2,1,0,0,19.233,Taj Gibson,1,-1,4,,5,0,0,0,0
3,0,0,2,1,0,3,3,11.700,Marco Belinelli,0,7,6,,0,0,1,1,1
1,0,5,8,3,2,0,0,19.750,Nate Robinson,0,1,7,,5,0,2,1,3
0,0,1,1,1,3,2,2,11.167,Jimmy Butler,0,-5,4,,1,0,0,0,0
0,1,0,1,1,2,0,0,2.733,Nazr Mohammed,1,0,2,,1,0,0,0,0
,,,,,,,,0,Vladimir Radmanovic,,,,,,,,,
,,,,,,,,0,Marquis Teague,,,,,,,,,
1,0,1,8,1,3,0,0,21.467,James Johnson,2,-13,2,F,3,3,1,0,4
2,1,5,6,3,4,2,2,27.583,Jason Thompson,3,-2,8,F,8,0,0,0,0
1,2,4,14,7,4,0,0,25.033,Demarcus Cousins,3,-12,14,C,7,3,0,0,7
3,1,7,13,8,3,4,4,39.083,Tyreke Evans,1,1,21,G,8,0,2,1,2
1,0,0,8,3,1,2,2,24.717,Isaiah Thomas,0,-6,10,G,0,0,3,2,3
2,0,4,15,5,1,5,4,31.800,Marcus Thornton,0,1,15,,4,1,6,1,0
0,0,2,5,1,3,2,1,21.550,Thomas Robinson,1,1,3,,3,1,0,0,3
1,0,3,10,3,6,1,0,23.283,Aaron Brooks,0,0,7,,3,1,3,1,0
0,0,1,3,2,1,0,0,7.667,Francisco Garcia,0,0,5,,1,0,2,1,0
3,1,2,2,1,3,0,0,17.717,Chuck Hayes,1,-2,2,,3,1,0,0,0
0,0,0,0,0,0,0,0,0.100,Jimmer Fredette,0,2,0,,0,0,0,0,0
,,,,,,,,0,Tyler Honeycutt,,,,,,,,,
,,,,,,,,0,Travis Outlaw,,,,,,,,,
1,0,2,12,5,3,0,0,34.400,Caron Butler,0,-7,10,F,2,1,2,0,1
2,1,5,10,4,4,5,3,32.150,Blake Griffin,2,4,11,F,7,0,0,0,4
1,1,4,8,6,4,0,0,23.383,Deandre Jordan,3,7,12,C,7,2,0,0,9
1,1,4,7,2,2,2,1,28.867,Willie Green,0,21,7,G,4,0,2,2,0
12,0,4,10,4,2,6,4,34.233,Chris Paul,0,-1,12,G,4,4,2,0,2
0,1,2,2,1,5,0,0,7.800,Ryan Hollins,1,-10,2,,3,0,0,0,1
1,0,1,14,10,1,8,6,29.850,Jamal Crawford,1,5,29,,2,1,7,3,1
4,0,3,8,5,1,4,3,17.183,Eric Bledsoe,1,9,13,,4,0,1,0,1
1,1,0,1,0,3,4,3,15.533,Ronny Turiaf,0,10,3,,0,2,0,0,0
2,4,6,2,1,2,0,0,16.600,Lamar Odom,0,7,2,,6,2,1,0,3
,,,,,,,,0,Matt Barnes,,,,,,,,,
,,,,,,,,0,Travis Leslie,,,,,,,,,
3,1,4,21,11,2,4,3,38.300,Rudy Gay,3,1,25,F,7,2,1,0,3
3,1,9,15,5,3,9,5,39.517,Zach Randolph,7,-25,15,F,16,1,0,0,4
5,1,4,13,8,3,4,4,38.850,Marc Gasol,3,0,20,C,7,1,0,0,2
1,0,4,6,2,3,4,4,28.500,Tony Allen,1,-11,8,G-F,5,3,1,0,1
5,0,2,10,2,3,2,2,34.417,Mike Conley,1,-4,7,G,3,3,4,1,6
4,1,1,8,1,3,4,3,15.333,Jerryd Bayless,0,-6,6,,1,1,3,1,1
0,0,2,4,2,4,3,3,17.083,Marreese Speights,0,7,7,,2,1,0,0,0
0,0,1,5,2,2,0,0,15.517,Wayne Ellington,1,3,4,,2,0,2,0,0
3,0,0,4,0,2,0,0,12.467,Quincy Pondexter,1,-10,0,,1,2,3,0,1
,,,,,,,,0,Hamed Haddadi,,,,,,,,,
,,,,,,,,0,Josh Selby,,,,,,,,,
,,,,,,,,0,Tony Wroten,,,,,,,,,
3,3,7,16,8,2,2,1,37.100,Al Farouq Aminu,0,-17,17,F,7,2,1,0,3
0,1,4,12,6,0,9,9,29.067,Anthony Davis,3,-20,21,F-C,7,1,0,0,0
3,1,6,10,4,2,0,0,25.533,Robin Lopez,3,-15,8,C,9,0,0,0,2
2,0,1,9,1,3,6,5,24.100,Austin Rivers,0,-2,7,G,1,0,2,0,3
13,0,6,8,4,3,0,0,37.467,Greivis Vasquez,0,-5,8,G,6,1,3,0,2
2,0,1,7,3,5,0,0,27.050,Roger Mason Jr,0,-1,8,,1,0,4,2,0
0,0,5,10,3,2,4,4,28.850,Ryan J Anderson,0,16,11,,5,0,5,1,0
1,1,3,6,5,1,2,2,16.567,Jason Smith,3,12,12,,6,1,0,0,1
2,0,1,2,1,2,0,0,14.133,Darius Miller,0,15,3,,1,2,2,1,2
0,0,0,0,0,0,0,0,0.150,Brian Roberts,0,-3,0,,0,0,0,0,0
,,,,,,,,0,Xavier Henry,,,,,,,,,
,,,,,,,,0,Lance Thomas,,,,,,,,,
,,,,,,,,0,Hakim Warrick,,,,,,,,,
1,0,6,13,6,5,4,4,34.283,Kawhi Leonard,1,12,19,F-G,7,5,6,3,2
3,3,9,15,10,3,5,4,34.367,Tim Duncan,2,13,24,F,11,0,0,0,5
6,1,2,3,2,1,0,0,29.817,Boris Diaw,2,13,4,F-C,4,2,1,0,2
0,2,3,11,4,1,0,0,32.617,Daniel Green,0,-4,9,G-F,3,1,5,1,1
6,0,3,19,9,2,6,4,35.417,Tony Parker,0,12,23,G,3,0,1,1,0
1,0,4,6,2,5,6,3,24.750,Stephen Jackson,1,-4,7,,5,1,3,0,0
0,1,0,3,1,2,0,0,9.533,Matt Bonner,0,-6,3,,0,0,2,1,1
1,0,3,5,3,1,2,1,15.833,Tiago Splitter,3,-9,7,,6,0,0,0,1
3,0,2,5,1,1,1,0,17.333,Gary Neal,1,-3,2,,3,0,2,0,1
1,1,1,0,0,0,2,1,6.050,Patrick Mills,0,-4,1,,1,0,0,0,2
,,,,,,,,0,Dejuan Blair,,,,,,,,,
,,,,,,,,0,Nando De Colo,,,,,,,,,
,,,,,,,,0,Cory Joseph,,,,,,,,,
1,1,3,13,7,2,5,5,29.550,Marvin Williams,0,9,21,F,3,1,3,2,1
3,0,7,12,5,3,4,3,32.917,Paul Millsap,8,18,13,F,15,1,0,0,0
2,0,9,11,4,2,4,4,28.500,Al Jefferson,5,8,12,C,14,3,0,0,1
2,0,0,10,4,3,5,3,23.817,Gordon Hayward,3,1,11,F,3,0,1,0,0
6,2,2,16,7,2,5,5,29.867,Maurice Williams,0,19,21,G,2,2,4,2,2
4,1,1,4,1,3,0,0,18.133,Jamaal Tinsley,0,0,2,,1,1,1,0,1
0,2,8,2,1,3,6,4,17.983,Derrick Favors,2,11,6,,10,0,0,0,3
3,0,3,9,4,2,3,3,21.917,Randy Foye,0,19,13,,3,0,4,2,1
0,1,6,5,3,3,2,0,14.333,Enes Kanter,1,2,6,,7,1,0,0,4
2,1,1,5,1,1,4,3,16.183,Demarre Carroll,1,11,5,,2,0,1,0,0
0,0,0,2,1,1,0,0,2.267,Kevin Murphy,0,-1,2,,0,0,0,0,1
1,0,0,0,0,0,2,0,2.267,Alec Burks,0,-1,0,,0,0,0,0,0
0,0,1,0,0,0,2,1,2.267,Jeremy Evans,0,-1,1,,1,1,0,0,0
4,0,9,7,2,1,0,0,29.450,Shawn Marion,2,0,5,F,11,0,2,1,4
2,2,4,8,2,3,2,1,25.700,Elton Brand,3,-2,5,F,7,3,0,0,2
1,2,3,8,7,2,2,1,25.883,Brandan Wright,0,1,15,F,3,0,0,0,1
3,0,4,9,3,4,4,3,30.650,OJ Mayo,0,-1,12,G,4,0,5,3,2
7,0,3,12,6,2,3,3,32.683,Darren Collison,1,-3,17,G,4,1,2,2,1
2,0,1,12,3,5,4,4,20.000,Vince Carter,0,-8,12,,1,0,4,2,1
0,0,0,1,1,3,2,0,8.017,Eddy Curry,0,0,2,,0,0,0,0,2
0,0,3,11,3,5,2,0,21.633,Jae Crowder,0,-10,8,,3,0,6,2,0
0,1,1,5,3,3,1,1,15.317,Rodrigue Beaubois,0,-16,8,,1,2,2,1,1
1,0,4,5,1,3,6,6,16.150,Bernard James,2,-27,8,,6,1,0,0,1
0,0,0,4,1,0,0,0,7.717,Dahntay Jones,0,-25,2,,0,0,0,0,0
0,0,0,0,0,0,0,0,0.750,Dominique Jones,0,0,0,,0,0,0,0,0
0,0,0,3,0,1,0,0,6.050,Jared Cunningham,0,-4,0,,0,1,1,0,1
1,0,4,9,4,0,4,4,32.367,Tayshaun Prince,0,-8,12,F,4,1,1,0,1
0,2,4,7,4,2,2,2,24.000,Jason Maxiell,4,4,10,F,8,0,0,0,2
4,0,6,13,7,4,3,0,35.117,Greg Monroe,2,-9,14,C,8,3,0,0,4
6,0,2,10,1,0,8,7,36.783,Rodney Stuckey,0,-19,9,G,2,1,3,0,0
4,0,4,15,5,0,6,4,36.750,Brandon Knight,0,-12,15,G,4,1,4,1,2
3,0,0,6,3,1,0,0,13.783,Kim English,0,8,8,,0,2,4,2,1
1,0,0,7,2,2,3,3,19.533,Jonas Jerebko,4,-10,7,,4,1,1,0,0
0,1,2,5,4,0,0,0,15.633,Kyle Singler,0,-1,10,,2,0,2,2,1
2,0,2,6,4,4,0,0,13.150,Will Bynum,0,2,9,,2,1,1,1,3
0,1,2,1,1,2,0,0,12.883,Andre Drummond,0,0,2,,2,2,0,0,2
,,,,,,,,0,Austin Daye,,,,,,,,,
,,,,,,,,0,Khris Middleton,,,,,,,,,
,,,,,,,,0,Charlie Villanueva,,,,,,,,,
6,0,5,9,3,3,5,4,42.433,Chandler Parsons,2,9,11,F,7,0,4,1,3
1,0,3,10,3,3,0,0,25.600,Marcus Morris,4,-3,6,F,7,0,2,0,2
0,2,7,6,5,2,6,2,33.033,Omer Asik,2,3,12,C,9,1,0,0,3
12,1,5,25,14,2,6,5,44.067,James Harden,1,18,37,G,6,4,10,4,4
8,0,4,12,5,4,2,2,35.450,Jeremy Lin,0,23,12,G,4,4,2,0,4
0,0,6,6,5,3,0,0,23.933,Carlos Delfino,1,8,15,,7,1,6,5,3
0,0,3,4,4,5,2,2,17.033,Greg Smith,2,4,10,,5,2,0,0,0
1,0,0,5,0,1,2,2,12.550,Toney Douglas,0,-14,2,,0,0,2,0,1
0,0,0,2,0,1,0,0,5.900,Daequan Cook,0,-3,0,,0,0,1,0,0
,,,,,,,,0,Cole Aldrich,,,,,,,,,
,,,,,,,,0,Terrence Jones,,,,,,,,,
,,,,,,,,0,Donatas Motiejunas,,,,,,,,,
,,,,,,,,0,Royce White,,,,,,,,,
1,0,2,6,0,1,0,0,24.083,Landry Fields,0,6,0,G,2,1,1,0,1
1,3,3,15,4,2,8,7,34.367,Andrea Bargnani,0,-3,16,F-C,3,0,4,1,3
0,1,4,15,6,4,0,0,23.083,Jonas Valanciunas,6,-7,12,C,10,0,0,0,0
1,1,2,14,5,1,0,0,27.483,Demar Derozan,3,-5,10,G,5,0,0,0,0
8,0,6,11,6,3,7,7,36.200,Kyle Lowry,1,-1,21,G,7,5,3,2,2
0,0,1,2,0,0,0,0,6.400,Terrence Ross,0,4,0,,1,0,2,0,0
0,2,1,4,2,1,2,1,13.633,Ed Davis,1,1,5,,2,0,0,0,2
3,0,1,12,6,1,0,0,25.717,Jose Calderon,0,-8,15,,1,1,6,3,1
0,1,4,6,2,3,2,1,17.083,Amir Johnson,3,4,5,,7,2,0,0,0
4,0,1,3,0,0,0,0,18.833,Alan Anderson,1,1,0,,2,3,1,0,1
0,0,1,2,2,2,0,0,7.800,Aaron Gray,0,1,4,,1,0,0,0,0
0,0,1,1,0,0,0,0,5.317,John Iii Lucas,0,-3,0,,1,0,0,0,0
,,,,,,,,0,Linas Kleiza,,,,,,,,,
2,1,2,7,2,1,0,0,36.683,Gerald Green,0,1,6,G-F,2,0,4,2,6
1,0,2,19,12,3,1,1,27.900,David West,0,0,25,F,2,1,1,0,0
3,5,6,13,6,3,4,2,29.233,Roy Hibbert,3,7,14,C,9,1,0,0,0
5,1,13,15,7,2,0,0,35.167,Paul George,2,3,14,G-F,15,0,0,0,5
7,1,2,9,3,3,2,1,32.800,George Hill,0,2,8,G,2,0,4,1,1
1,0,3,5,2,0,4,4,20.100,Tyler Hansbrough,0,2,8,,3,0,0,0,0
1,0,2,2,2,0,0,0,11.350,Sam Young,1,1,4,,3,0,0,0,0
2,0,1,4,1,1,3,2,15.200,DJ Augustin,0,0,5,,1,1,1,1,2
0,2,3,1,0,3,2,1,18.733,Ian Mahinmi,2,-5,1,,5,0,0,0,4
0,0,3,3,2,0,0,0,12.833,Lance Stephenson,1,-1,5,,4,0,1,1,0
,,,,,,,,0,Ben Hansbrough,,,,,,,,,
,,,,,,,,0,Orlando Johnson,,,,,,,,,
,,,,,,,,0,Jeff Pendergraph,,,,,,,,,
2,0,6,7,2,4,1,1,28.467,Evan Turner,0,10,5,G-F,6,0,1,0,3
1,1,4,12,6,2,3,1,36.450,Thaddeus Young,1,18,13,F,5,2,0,0,1
0,1,0,5,1,0,2,1,16.967,Lavoy Allen,4,-1,3,C-F,4,0,0,0,1
2,3,2,13,4,3,0,0,36.517,Jason Richardson,2,7,10,G,4,4,7,2,0
11,0,4,16,5,3,5,4,41.400,Jrue Holiday,2,8,14,G,6,2,3,0,3
2,5,9,11,6,1,2,2,31.033,Spencer Hawes,3,10,16,,12,2,3,2,3
0,1,5,12,3,1,6,6,27.633,Dorell Wright,2,-1,14,,7,2,8,2,2
0,0,3,9,3,0,2,2,18.683,Nick Young,0,-6,9,,3,1,3,1,1
0,0,0,0,0,0,0,0,2.517,Maalik Wayns,0,0,0,,0,0,0,0,1
0,0,0,0,0,0,0,0,0.333,Damien Wilkins,0,0,0,,0,0,0,0,0
,,,,,,,,0,Kwame Brown,,,,,,,,,
,,,,,,,,0,Royal Ivey,,,,,,,,,
,,,,,,,,0,Arnett Moultrie,,,,,,,,,
2,0,6,5,2,2,0,0,12.850,Jordan Hamilton,0,-5,4,G-F,6,0,2,0,0
0,0,2,9,3,2,0,0,17.117,Kenneth Faried,5,-7,6,F,7,1,0,0,2
0,1,5,3,2,3,4,2,29.667,Kosta Koufos,4,0,6,C,9,1,0,0,1
4,1,3,13,5,0,3,1,34.800,Andre Iguodala,1,-19,11,G-F,4,2,4,0,4
7,0,4,17,7,4,2,1,36.633,Ty Lawson,1,-3,16,G,5,2,2,1,0
5,0,6,15,5,2,0,0,32.350,Andre Miller,1,0,10,,7,2,1,0,3
0,0,6,9,3,4,0,0,27.367,Corey Brewer,0,0,8,,6,1,6,2,5
0,3,3,5,2,0,0,0,18.333,Javale McGee,4,-9,4,,7,0,0,0,3
0,0,3,8,2,4,2,1,20.567,Wilson Chandler,0,-7,5,,3,0,1,0,1
1,0,0,4,2,1,0,0,10.317,Evan Fournier,0,5,5,,0,0,2,1,1
,,,,,,,,0,Danilo Gallinari,,,,,,,,,
,,,,,,,,0,Quincy Miller,,,,,,,,,
,,,,,,,,0,Anthony Randolph,,,,,,,,,
1,1,3,9,2,0,4,3,22.133,Michael Beasley,1,-6,8,F,4,0,2,1,2
1,3,9,13,7,3,0,0,31.950,Luis Scola,2,0,15,F,11,3,2,1,0
1,5,6,10,5,4,0,0,34.183,Marcin Gortat,3,9,10,C,9,0,0,0,3
3,0,5,11,4,1,4,2,35.100,Jared Dudley,1,13,11,F,6,1,6,1,4
8,1,5,12,4,3,10,8,36.717,Goran Dragic,1,6,17,G,6,3,5,1,3
1,0,3,5,2,3,0,0,16.050,Markieff Morris,0,-2,4,,3,1,2,0,1
0,1,1,0,0,1,0,0,13.683,Jermaine ONeal,1,-12,0,,2,0,0,0,1
1,0,0,8,2,2,4,4,15.767,Shannon Brown,0,-15,8,,0,1,2,0,3
0,0,1,3,1,4,0,0,11.350,Sebastian Telfair,0,-8,2,,1,0,2,0,0
0,1,0,9,5,2,0,0,23.067,PJ Tucker,2,5,10,,2,1,0,0,1
,,,,,,,,0,Wesley Johnson,,,,,,,,,
,,,,,,,,0,Kendall Marshall,,,,,,,,,
,,,,,,,,0,Luke Zeller,,,,,,,,,
1,0,1,5,2,1,2,2,13.800,Harrison Barnes,2,-2,6,F,3,0,0,0,0
3,1,6,16,2,4,2,2,39.250,David Lee,3,3,6,F-C,9,0,0,0,1
1,1,5,6,4,1,1,0,18.483,Andrew Bogut,1,-7,8,C,6,0,0,0,0
1,0,6,16,6,2,0,0,33.733,Klay Thompson,2,-10,16,G,8,0,7,4,4
3,0,4,14,2,3,3,1,30.367,Stephen Curry,3,-2,5,G,7,2,6,0,4
0,0,4,2,1,1,2,1,13.867,Festus Ezeli,1,0,3,,5,3,0,0,0
2,0,1,9,6,5,3,2,23.500,Brandon Rush,0,3,14,,1,0,2,0,3
7,0,3,7,3,2,4,3,29.533,Jarrett Jack,0,8,10,,3,1,1,1,4
1,0,1,9,7,0,4,3,22.933,Carl Landry,5,13,17,,6,1,0,0,2
0,1,0,2,0,0,2,2,13.283,Richard Jefferson,0,7,2,,0,2,1,0,0
0,0,1,0,0,1,0,0,1.250,Draymond Green,0,-3,0,,1,0,0,0,0
,,,,,,,,0,Andris Biedrins,,,,,,,,,
,,,,,,,,0,Charles Jenkins,,,,,,,,,
1,1,2,16,9,2,7,5,40.417,Nicolas Batum,4,0,26,F-G,6,3,9,3,1
0,2,3,20,9,2,1,1,38.700,Lamarcus Aldridge,0,2,19,F,3,0,0,0,1
1,2,5,10,5,4,3,3,24.667,JJ Hickson,5,-7,13,F,10,1,0,0,3
2,0,2,11,7,5,6,4,36.850,Wesley Matthews,0,5,22,G,2,4,6,4,0
11,0,3,17,7,2,8,8,34.983,Damian Lillard,0,16,23,G,3,1,4,1,6
2,0,0,2,1,0,0,0,13.667,Nolan Smith,0,-4,2,,0,0,0,0,1
1,0,0,4,3,0,1,0,18.083,Aleksandar Pavlovic,1,13,7,,1,1,1,1,0
1,0,3,2,1,3,2,2,23.333,Meyers Leonard,0,17,4,,3,0,0,0,0
0,0,2,1,0,2,0,0,9.300,Jared Jeffries,0,8,0,,2,0,0,0,0
,,,,,,,,0,Luke Babbitt,,,,,,,,,
,,,,,,,,0,Will Barton,,,,,,,,,
,,,,,,,,0,Victor Claver,,,,,,,,,
,,,,,,,,0,Joel Freeland,,,,,,,,,
2,1,3,5,4,6,0,0,32.533,Metta World Peace,0,10,10,F,3,1,3,2,6
2,0,6,14,7,3,2,2,39.850,Pau Gasol,3,6,16,F-C,9,1,0,0,2
5,1,8,15,9,5,19,15,41.350,Dwight Howard,6,-2,33,C,14,1,0,0,3
3,0,4,20,10,5,7,6,38.483,Kobe Bryant,2,9,30,G,6,0,9,4,7
4,0,4,3,1,1,0,0,16.033,Steve Nash,0,0,2,G,4,1,1,0,2
1,0,0,3,1,3,0,0,12.367,Devin Ebanks,1,-5,2,,1,0,1,0,2
0,0,2,4,0,3,2,1,8.350,Jordan Hill,2,-20,1,,4,0,0,0,2
3,0,2,4,3,0,0,0,27.750,Steve Blake,1,3,7,,3,2,1,1,0
0,0,1,2,0,0,2,2,13.233,Antawn Jamison,0,-21,2,,1,0,2,0,0
1,0,0,0,0,1,0,0,4.217,Chris Duhon,0,-13,0,,0,0,0,0,0
0,0,0,2,1,1,0,0,5.017,Jodie Meeks,0,-13,3,,0,0,1,1,0
0,0,0,0,0,1,0,0,0.817,Robert Sacre,0,-4,0,,0,0,0,0,0
,,,,,,,,0,Darius Morris,,,,,,,,,
1,0,3,8,2,4,2,2,32.100,Kawhi Leonard,1,1,6,F-G,4,5,3,0,4
1,3,8,19,8,2,6,4,33.717,Tim Duncan,0,-5,20,F,8,0,0,0,0
4,1,6,6,4,4,4,2,35.333,Boris Diaw,1,11,10,F-C,7,1,2,0,3
2,0,5,9,5,2,0,0,34.583,Daniel Green,0,0,13,G-F,5,1,6,3,0
11,0,2,13,6,3,2,1,34.867,Tony Parker,1,-2,14,G,3,0,2,1,1
3,0,1,6,4,0,0,0,16.783,Gary Neal,0,0,8,,1,0,1,0,1
0,0,0,2,1,3,0,0,4.267,Tiago Splitter,0,-4,2,,0,0,0,0,0
3,0,4,10,4,1,2,2,27.383,Stephen Jackson,2,2,11,,6,1,5,1,2
1,0,1,0,0,1,0,0,8.217,Matt Bonner,0,0,0,,1,1,0,0,0
0,0,0,1,0,0,0,0,2.250,Patrick Mills,0,-2,0,,0,0,0,0,1
1,0,3,5,1,1,0,0,10.517,Dejuan Blair,1,9,2,,4,0,0,0,1
,,,,,,,,0,Nando De Colo,,,,,,,,,
