kickoff return yards, kickoff returns, longest kickoff return, name
23,1,23,D Maddox
-5,1,0,K Smith
22,1,22,C Duncan
23,2,12,H Harris
23,2,18,J Reed
14,1,14,D Hamm
54,2,31,D Williams
20,1,0,C McClatcher
145,7,31,S Toure
7,1,7,G Crow
22,1,22,K Harrington
14,1,14,R Taylor
33,2,20,A Williams
23,1,23,C Wilson
9,1,9,R Wolpin
21,1,21,A Taylor
35,2,18,K Whyte Jr
61,2,32,M Simms
27,1,27,T Bush
58,3,26,C Love
20,1,20,T Brown
11,1,11,Q Johnson
14,1,14,T Carter
19,1,19,C Wilson
38,2,22,E Lilly
18,2,11,D Tice
92,4,28,K Foster
72,4,23,M Jones
123,6,28,J Britt
24,1,24,B Ally
94,4,28,K Foster
22,1,22,W Redix
-1,1,0,F Mckee
23,1,23,V Edwards Jr
20,1,20,M Warren
14,2,14,T Sutton
18,1,18,C Mason
20,1,20,P Mack
13,1,13,T Cole
42,2,22,H Ruggs III
70,3,24,D Clark
8,1,8,S Nigh
98,5,24,R Napper
72,3,30,M Walker
8,1,8,B Glines
37,2,27,D Russell
103,5,27,A Daramy Swaray
50,3,22,J Trinnaman
65,2,42,A Taylor
77,4,28,A Davis
104,4,32,J Jones
111,5,49,C Montgomery
39,1,39,A McAllister
66,3,30,K Gardin
11,1,15,C Gabriel
10,1,10,H Deggs
63,3,27,S Wilson
13,1,13,T Ebner
21,1,21,H Howe
19,1,19,C Love
37,2,21,J Clark
6,1,6,T Tisdale
30,2,15,Q Byrd
63,2,46,T Cleveland
24,1,24,J Stanley
35,1,35,B McDowell
79,5,20,N Ellerbe
18,1,18,A Trammell
44,2,23,I Kelly Martin
25,2,13,J Darden
19,1,19,M McCray
65,3,25,T Daniels
22,1,22,I Smith
105,5,31,S Dawkins
30,2,21,T Etienne
67,3,24,T Pollard
108,5,32,D Holmes
6,1,6,J Starks
4,1,4,G Gentosi
1,1,1,M Johnson
40,3,14,M Thomas
15,1,15,K Young
5,1,5,J Bester
68,3,28,M Warren II
34,2,19,K Crawford
16,1,16,B Hawkins
45,3,17,T McVey
40,1,40,R Smith
40,2,21,S Tucker
19,1,19,R Garnett
23,1,23,D Mason
16,1,16,J Brooks
17,1,17,K Davis
11,1,11,K Price
40,2,21,C Edwards Helaire
68,2,50,N Hines
23,1,23,M Trowell
41,2,22,T Gordon
74,2,50,J Spielman
17,1,17,T Lindsey
25,1,25,J Embry
105,5,33,B Robins
34,0,34,B Wright
12,1,12,S Hammond
17,1,17,K Yancy
24,2,12,J Boone
53,2,28,M Jones
19,1,19,J Moten IV
15,1,15,A Anderson
27,2,21,M Wilcox Jr
19,1,19,M Gregory
40,1,40,P Campbell
116,5,43,K Walker
17,1,17,D Brown
12,1,12,W Evans
0,2,0,J Marhefka
84,4,24,R Schadler
39,2,20,S Sims Jr
18,1,18,M Sutton
16,1,16,S Badie
194,6,100,I Harper
9,1,9,N Cox
89,4,26,A Ratliff Williams
85,5,21,Q Henderson
41,2,29,L Brown
37,1,37,S Barkley
34,2,17,G Smith
33,3,12,M Bailey
33,2,18,W King
45,1,45,X Johnson
89,3,38,O Miles
41,3,26,H Harris
21,1,21,R Dowdle
19,2,13,A Turner
13,3,6,K Crosby
16,1,16,L Bowden Jr
37,1,37,C Scarlett
27,1,27,D Maddox
98,2,64,S Riley
15,1,15,K Ruff
45,3,17,B Edwards
50,3,25,S Olonilua
25,1,25,K Turpin
14,1,14,D Davis
11,1,11,S Nixon
59,3,23,K Johnson
28,2,19,T Quinn
100,5,25,D Johnson
101,6,22,B Louie
71,1,71,C Chriss
13,1,13,K Bussey
10,1,10,T Schorp
4,1,4,C Gillaspia
21,1,21,A Johnson
15,1,15,R Calais
38,2,22,J Haydel
92,3,41,I Lewis
92,4,27,K Ballage
35,2,19,J Haden
22,2,18,A Wilson
0,1,0,C Kanyangarara
41,1,41,K Tyler
34,2,18,C Jones
88,3,37,V Jones Jr
56,2,32,A Foreman
14,1,14,B Gaither
43,3,24,K Johnson Jr
10,1,10,D Rothrock
75,5,20,J Washington
11,1,11,D Valentine
56,2,31,O Zaccheaus
126,4,60,J Swann
81,4,26,G Dortch
69,4,20,S Scarver
61,2,33,S McGrew
106,5,29,D ONeal
18,1,18,D Scott
4,1,4,J Mims
26,1,26,R Taylor
16,1,16,R Bell
61,3,21,A Pierce
58,3,26,K Ah Hoy
27,1,27,K Towner
26,0,26,M Ward
14,2,14,N Fant
8,1,8,C Echols Luper
33,2,19,B Scott
26,1,26,C Powell
21,2,21,D Foster
18,1,18,L Bellamy
10,1,10,D Ernsberger
78,5,22,A Duckworth
17,1,17,D Ungerer
2,1,2,R Mwehla
80,1,80,M Simms
23,1,23,E Rose
18,1,18,T Bush
11,1,11,B Ferns
132,7,40,B Alleyne
7,1,7,F Sua Godinet
40,2,21,T Hall
6,1,6,J Brown
165,8,36,M Jones
26,1,26,T Johnson
95,4,31,A Williams
47,2,30,C Wilson
32,1,32,H Dubois
19,1,19,D Hamm
33,2,18,T McVey
16,1,16,M Miller
0,1,0,J Washington
42,2,24,I Lewis
22,1,22,G Dortch
73,3,39,D Warren
13,1,13,K Jackson
136,3,100,C Kirk
18,1,18,K Bussey
14,1,14,C Gillaspia
11,1,11,C Chriss
78,4,25,K Ballage
25,1,25,T Brooks James
84,3,40,M Sutton
71,2,70,J Badet
39,2,20,D Russell
0,1,0,T Overton
38,2,21,K Whyte Jr
112,4,40,A Davis
55,2,29,V Jones Jr
122,5,39,C Montgomery
26,1,26,T Etienne
102,5,33,M Walker
14,1,14,O Lavallii
0,1,0,B Earnest
0,1,0,M Merimee
77,3,33,K Nixon
34,2,19,R Blackmon
38,2,20,S McGrew
25,1,25,M Sexton
9,1,9,E Daugherty
9,1,9,B Banham
47,2,30,D Brown
0,1,0,A Conrad
49,1,49,D James
27,1,27,K Gavin
24,1,24,G Campbell
21,1,21,N Hines
25,1,25,M Hardman
26,1,26,N Cottrell
122,5,29,Q Henderson
2,1,2,M Ffrench
47,1,47,J Leday
6,1,6,D King
36,2,20,K Coutee
23,1,23,D Williams
24,1,20,M Campbell
6,1,6,M Garrett
67,3,30,I Kelly Martin
53,3,24,S Barkley
20,1,20,M Sanders
30,2,17,S Sims Jr
29,1,29,R Schadler
62,3,23,M Simms
20,1,20,D Massey
14,1,14,T Cleveland
59,4,20,R Calais
78,4,34,M Green
33,2,23,M McCray
44,3,17,K Price
13,1,13,C Edwards Helaire
33,2,18,S Riley
99,4,29,T Johnson
23,2,20,T Jacobs
38,2,19,A Killins Jr
21,1,21,M Hughes
79,3,32,D Stewart Jr
27,1,27,A Welch
65,2,38,C Sanders
18,1,18,M Young
148,3,100,T Pollard
12,1,12,T Hart
4,1,4,J Magnifico
150,6,40,D Davis
69,3,29,J Thomas
94,5,22,D Johnson
21,1,21,D Mason
21,1,21,N Igbinoghene
48,3,23,D Anderson
53,2,33,M Perry
43,3,17,T Walker
62,3,27,T Geddis
87,4,24,A Ratliff Williams
9,1,9,S Wilson
49,2,25,J Spielman
27,1,27,J Hicks
14,1,14,R Blackshear
0,1,0,S Lomax
66,3,25,K Foster
50,2,30,T Juniel
8,1,8,A Jones
75,2,48,E Johnson
35,2,27,C Howard
67,3,29,J Haden
42,2,36,A Wilson
82,1,82,P Campbell
29,2,15,D McCall
13,1,13,A Williams
70,4,23,D Woods Jr
34,3,13,J Flowers
86,5,23,T Johnson
54,2,42,K Turpin
8,1,8,C Hunt
20,1,20,J Anthrop
15,1,15,K Crawford
15,1,15,A Walter
55,3,24,A Duckworth
15,1,15,A Turner
12,1,12,R Fenton
50,2,35,B Scott
21,1,21,B Gaither
13,1,13,B Ezell
0,1,0,M Roberson
0,1,0,N Failauga
21,1,21,S Scarver
10,1,10,C Terrell
58,2,32,T Quinn
14,1,14,J Proche
71,4,21,C Murray
16,1,16,J Adams Jr
169,7,45,C Scarlett
90,5,25,D Holmes
10,1,10,M Callaway
27,2,16,S Badie
47,2,30,K Walker
0,1,0,J Nachtigal
45,3,21,E Lilly
105,4,28,M Jones
-1,1,0,B Bell
40,2,20,R Brown
39,3,18,J Haydel
19,1,19,B Winnegan
49,3,20,K Lipscomb
40,2,22,J Wakefield
30,1,30,H Murphy
0,1,0,J Morrow
45,3,22,B Robins
27,1,27,B Wright
24,1,24,D Henley
88,3,41,K Towner
6,1,6,X Lane
52,3,23,M Dunner
10,1,10,D Foster
9,1,9,R Spillane
46,2,23,D Wilson
117,2,97,T Hall
44,2,24,R Gafford
55,3,19,K Ewaliko
22,1,22,Q Skanes
20,1,20,J Swann
20,1,20,C Love
14,1,14,A Foreman
80,3,39,S Wilson
24,1,24,D Jackson
22,1,22,D Dallas
15,1,15,J Thomas
43,3,29,K Foster
20,1,20,J Spielman
31,2,22,S Scarver
24,1,24,L Hunt
28,2,18,J Trinnaman
8,1,8,V Niumatalolo
37,2,19,R Taylor
23,1,23,R Bell
52,2,38,S Carr
24,1,24,V Jones Jr
22,1,22,H Ruggs III
84,6,20,J Jones
46,2,26,D Warren
22,2,11,H Johnson
50,3,21,J Huntley
17,1,17,J Boone
7,1,7,I Lottie
20,1,20,K Walker
5,1,5,J Adams
105,6,35,T Juniel
49,2,26,N Igbinoghene
22,1,22,K Mixon
8,1,8,C Cardinal
7,1,7,M Walker
36,2,24,B Edwards
21,1,21,D Terry
130,5,50,A Clair
34,1,34,M Wilcox Jr
62,2,34,D Sands
17,1,17,M Hayes
11,1,11,K Booker
17,1,17,M Hughes
40,2,22,T Pollard
12,1,12,D Henderson
11,1,11,J Magnifico
11,1,11,D Dorceus
39,2,22,J Hawes
32,2,17,T Geddis
38,2,20,K Davis
26,2,16,C Mitchell
93,4,27,C Love
52,3,23,T Brown
24,1,24,T McCants
19,1,19,M Clark
9,1,9,D Anderson
68,3,25,N Maxwell
19,1,19,S Phillips
39,2,21,C Montgomery
18,2,18,D Massey
71,1,71,J Jordan
16,1,16,D Scott
0,1,0,D Tangipa
47,2,34,D Henley
17,1,17,N Cottrell
114,4,40,A Ratliff Williams
11,1,11,H Crafford
129,7,35,K Ewaliko
57,4,21,D Clark
48,2,27,D Reed
23,1,23,B Pringle
26,2,14,J Lovett
22,2,13,O Okeke
8,1,8,T Ebner
18,1,18,K Price
30,2,16,D Russell
18,1,18,J Martinez
26,1,26,L Bowden Jr
29,2,17,M Sexton
115,3,82,M Green
44,3,19,M McCray
144,4,88,K Tyler
15,1,15,M Williams
25,2,22,T Samuel
39,2,20,D Wade
22,1,22,D Penick
15,1,15,L Gainey
13,1,13,M Sanford
8,1,8,I Foster
24,1,24,F Moreau
21,1,21,C Edwards Helaire
21,1,21,M Jones
60,4,21,B Scott
29,1,29,X Johnson
11,1,11,D Foster
9,1,9,T Walters
129,4,81,M Young
46,3,26,J Britt
8,2,7,A Libby
156,4,67,J Ross
14,1,14,K Nelson
13,1,13,L Zervos
1,1,1,B Cope
25,1,25,A Welch
56,2,35,I Kelly Martin
15,1,15,A Jones
7,1,7,A Kelly
57,3,30,S Brooks
20,1,20,T Jacobs
16,1,16,T Johnson
33,2,18,N Hines
35,2,21,S Riley
12,1,12,A Armstrong
10,1,10,K Ruff
32,2,19,E Lilly
10,1,10,M Miller
15,1,15,C Sanders
11,1,11,C Kmet
163,7,34,J Bester
21,1,21,T Brooks James
12,1,12,K Benoit
168,7,29,A Davis
44,2,23,A Pierce
44,2,26,K Ah Hoy
22,1,22,T Allen
18,1,18,C Evans
18,1,18,X Hawkins
15,1,15,S Ahmed
13,1,13,S McGrew
36,1,36,Q Henderson
50,4,20,A Walter
98,1,98,S Barkley
19,1,19,W Philyor
13,1,13,D Williams
49,5,15,R Blackshear
27,3,10,J Hicks
14,1,14,D Mitchell
26,1,26,P Campbell
96,1,96,J Washington
86,3,46,R Penny
38,2,21,J Parker
23,1,23,J Huff
22,1,22,E Saffold
0,1,0,A Fischer
39,2,21,T Parks
19,1,19,T Daniels
12,1,12,E Johnson
50,2,28,K Johnson
20,1,20,J Proche
111,4,38,K Buss
30,1,30,Q Skanes
31,3,25,K Ballage
69,3,25,M Jones
27,1,27,I Wright
30,2,16,J Leday
25,1,25,D McLemore
34,2,21,T Chandler
26,1,26,T Jordan
36,3,19,K Stokes
24,1,24,J Brown III
23,1,23,Z Fraade
19,1,19,M Perry
10,1,10,C Kirk
0,1,0,K Cline
58,2,31,R Fenton
14,1,14,A Turner
50,2,30,K Coutee
33,2,25,D Coleman
5,1,5,C Batson
5,1,5,K Hill
31,1,31,T Johnson
39,2,25,J Lasley
42,2,25,K Nixon
40,2,24,R Blackmon
98,4,29,Z Zigler
25,2,25,B Gaither
83,4,24,H Murphy
2,1,2,C Fuller
31,2,18,G Dortch
23,1,23,C Wade Jr
81,1,81,K Gavin
36,1,36,D James
16,1,16,G Campbell
18,1,18,A Taylor
6,2,4,N Jamerson
20,1,20,D Phillips
125,6,30,J Hall
20,1,20,L Anderson
13,1,13,D Pinter
95,1,95,T Hall
17,1,17,J Haydel
11,1,11,R Brown
43,3,19,M Campbell
105,4,48,N Hines
56,2,35,T Samuel
15,1,15,S Dawkins
35,2,19,J Trinnaman
53,2,28,C Wilson
111,5,32,K Buss
2,1,2,J Rose
73,2,50,T Pollard
0,1,0,J Wilson
66,2,36,M Dunner
42,2,21,J Hall
168,5,49,I Lewis
11,1,11,T Hennigan
65,3,38,J Huntley
87,2,70,N Igbinoghene
40,2,24,J Jones
43,2,22,M Walker
42,2,23,T Overton
24,1,24,D Russell
13,1,13,A Johnson
10,1,10,J Martinez
36,2,26,D Phillips
15,1,15,D Ernsberger
15,1,15,D Foster
26,1,26,C Montgomery
15,1,15,K Davis
66,3,27,M Warren II
50,3,19,J Hawes
78,3,29,M Hughes
3,1,3,T Higgins
65,3,27,G Dortch
17,1,17,K Nixon
32,1,32,T Johnson
72,4,28,K Tyler
2,0,2,P Carey
114,2,90,G Smith
10,1,10,P Hart
0,1,0,J Walker
15,1,15,T Brown
14,1,14,C Love
17,1,17,D Massey
37,1,37,D Matthews
33,2,20,K Gavin
18,1,18,D Dallas
100,4,35,J Leday
33,1,33,K Johnson
29,1,29,B West
31,1,31,A Duckworth
69,2,36,R Calais
15,1,15,N Hobbs
102,4,30,R Schadler
17,1,17,D Charlot
115,4,49,C Batson
79,3,35,L Bowden Jr
65,3,25,R Floyd
35,1,35,L Rountree III
19,2,13,A Smith
9,1,9,M Wilcox Jr
30,1,30,A Thomas
14,1,14,K Crawford
9,1,9,A Welch
32,2,19,D Anderson
22,1,22,J Williams
14,1,14,S Phillips
8,1,8,N Maxwell
42,2,33,M Perry
89,5,25,T McVey
24,1,24,A Ratliff Williams
12,1,12,A Cater
63,3,26,C Sanders
22,1,22,J Spielman
13,1,13,D Bootle
25,1,25,A Taylor
24,2,13,D Henley
10,1,10,B Wright
20,1,20,K Ewaliko
26,2,22,R James
55,3,22,R Lees
58,2,30,P Campbell
14,1,14,J Drake
189,6,100,T Johnson
28,1,28,J Leake
26,2,13,A Conrad
17,1,17,D Knock
34,1,34,D Terry
18,1,18,B Edwards
61,3,23,J Badet
15,1,15,S McCluney
52,2,34,K Whyte Jr
0,1,0,T Harrison
62,3,25,T Brooks James
56,2,36,K Benoit
13,1,13,H Kampmoyer
15,1,15,R Bell
79,3,44,D Knox
35,2,18,S Brooks
69,3,38,A Trammell
13,1,13,A Walter
28,1,28,A Turner
42,1,42,D Warren
9,1,9,K Jackson
19,1,19,S Riley
41,1,41,K Turpin
39,2,21,M Simms
71,3,27,K Porter
15,1,15,K Boyd
12,1,12,L Humphrey
39,2,22,D Reed
30,1,30,D Glenn
114,5,27,K Stokes
0,1,0,R Simon
38,2,23,D Johnson
27,1,27,M Sexton
19,1,19,J Johnson
3,1,3,I Eriksen
31,2,19,C Chriss
21,2,20,C Kirk
39,1,39,M Fitzpatrick
98,5,27,J Haydel
22,1,22,M Green
33,1,33,J Haden
10,1,10,H Pittman
10,1,10,A Wilson
53,2,30,J Dancy
18,1,18,I Tucker
66,3,25,E Owens
17,2,17,D Woods Jr
0,1,0,R Penny
-4,2,0,J Washington
45,2,23,V Jones Jr
10,1,10,A Applebee
46,2,32,T Allen
42,2,25,A Pierce
41,2,23,C Scarlett
16,1,16,K Towner
46,1,46,B Winnegan
69,3,28,T Daniels
44,2,27,J Adams
