field goals, field goals attempted, kicking extra points, kicking extra points attempted, longest field goal, name
2,2,3,3,45,Phil Dawson
0,1,1,1,0,Robbie Gould
3,4,1,1,52,Jason Hanson
0,0,1,1,0,John Kasay
1,1,4,4,20,Adam Vinatieri
1,2,1,1,29,Jay Feely
2,3,1,1,41,Lawrence Tynes
2,2,1,1,35,Rob Bironas
3,3,0,0,54,Sebastian Janikowski
3,3,1,1,48,Ryan Longwell
3,4,2,2,27,David Akers
2,2,1,1,31,Shayne Graham
1,1,3,3,40,Jeff Reed
1,1,0,0,27,Mike Nugent
2,2,1,1,40,Rian Lindell
0,0,5,5,0,Nate Kaeding
1,1,1,1,40,Kris Brown
3,3,2,2,44,Matt Bryant
1,1,3,3,41,John Carney
1,1,1,1,29,Joe Nedney
1,1,4,4,26,Olindo Mare
1,1,7,7,36,Stephen Gostkowski
0,0,1,1,0,Shaun Suisham
2,2,1,1,45,Jason Elam
2,2,1,1,26,Mason Crosby
1,3,2,2,32,Matt Bryant
1,1,1,1,47,Neil Rackers
2,2,2,2,53,Rob Bironas
0,1,1,1,0,John Kasay
4,4,3,3,38,Rian Lindell
0,0,3,3,0,Shayne Graham
3,3,5,5,53,Jason Hanson
0,1,1,1,0,Jason Elam
0,0,2,2,0,Dave Rayner
4,5,3,3,48,Mason Crosby
2,4,5,5,46,Olindo Mare
1,1,3,3,30,John Carney
0,1,5,5,0,Ryan Longwell
1,1,2,2,36,Nate Kaeding
2,2,2,2,33,Morten Andersen
3,3,1,1,49,Joe Nedney
2,3,2,2,30,Mike Nugent
5,5,0,0,46,Shaun Suisham
2,2,1,2,25,Phil Dawson
3,3,3,3,39,Josh Brown
1,2,2,2,22,Sebastian Janikowski
1,2,3,3,40,Kris Brown
2,3,2,2,25,Adam Vinatieri
1,1,3,3,34,Stephen Gostkowski
1,1,2,2,36,David Akers
1,1,5,5,22,Nick Folk
1,1,5,5,22,Jeff Reed
0,0,1,1,0,Matt Stover
2,2,1,1,31,John Kasay
2,2,2,2,47,Morten Andersen
1,1,1,1,38,Jay Feely
1,1,0,0,34,Rian Lindell
3,3,2,2,35,Jeff Reed
0,1,4,4,0,Phil Dawson
3,4,0,0,39,Dave Rayner
2,2,3,3,50,Jason Elam
2,2,1,1,49,Rob Bironas
0,0,4,4,0,John Carney
2,2,4,4,39,Mason Crosby
2,2,1,2,23,Shaun Suisham
0,1,3,3,0,David Akers
0,0,1,1,0,Olindo Mare
3,3,4,4,49,Jeff Wilkins
0,0,1,1,0,Matt Stover
7,7,0,0,35,Shayne Graham
2,2,0,0,52,Sebastian Janikowski
1,2,2,2,32,Robbie Gould
2,2,2,2,40,Lawrence Tynes
1,1,4,4,44,Nick Folk
1,1,4,4,23,Neil Rackers
0,0,3,3,0,Jason Hanson
1,1,2,2,33,Nate Kaeding
0,2,1,1,0,Adam Vinatieri
1,2,3,3,20,Josh Brown
2,2,3,3,41,Shayne Graham
0,1,5,5,0,Neil Rackers
1,3,4,4,47,Mason Crosby
1,1,2,2,26,John Kasay
3,3,3,3,47,Matt Stover
4,5,3,3,51,Phil Dawson
2,4,1,1,27,Adam Vinatieri
1,3,1,1,47,Dave Rayner
1,1,2,2,34,David Akers
0,1,1,1,0,Jay Feely
1,1,1,1,52,Rian Lindell
0,0,8,8,0,Stephen Gostkowski
3,3,2,2,53,Kris Brown
1,1,1,1,52,Olindo Mare
2,2,3,3,38,Ryan Longwell
5,5,1,1,52,Sebastian Janikowski
4,4,1,1,38,Mike Nugent
3,3,1,1,48,Jeff Reed
1,1,3,3,48,Josh Scobee
1,1,2,2,23,Nate Kaeding
0,0,1,1,0,Morten Andersen
1,1,4,4,23,Matt Bryant
0,1,4,4,0,Nick Folk
3,4,2,2,45,Shaun Suisham
1,2,1,1,42,Jason Hanson
3,3,1,1,46,Lawrence Tynes
3,3,0,0,46,Joe Nedney
2,2,1,1,49,Jeff Wilkins
3,4,3,3,46,Josh Brown
3,3,2,2,48,Robbie Gould
2,2,4,4,39,Jason Elam
2,2,2,2,56,Rob Bironas
4,4,2,2,52,Jason Hanson
3,3,4,4,26,Mason Crosby
2,2,4,4,46,Nick Folk
1,1,0,0,40,Mike Nugent
2,2,1,1,34,Morten Andersen
1,1,4,4,24,Adam Vinatieri
5,5,3,3,46,Josh Scobee
0,0,2,2,0,Rian Lindell
3,3,4,4,44,Robbie Gould
2,2,4,4,23,Jason Elam
2,2,3,3,27,Phil Dawson
1,2,2,2,41,Kris Brown
1,1,2,2,48,Lawrence Tynes
2,2,5,5,46,Ryan Longwell
2,2,0,0,45,John Kasay
1,2,4,4,46,Olindo Mare
1,2,2,2,30,Dave Rayner
2,2,2,2,54,Sebastian Janikowski
1,1,2,2,23,Jeff Wilkins
1,3,3,3,33,Josh Brown
0,1,5,5,0,Shayne Graham
2,2,0,0,28,Rob Bironas
4,4,1,1,48,Matt Bryant
2,2,1,1,43,Shaun Suisham
1,2,4,4,19,Neil Rackers
1,2,4,4,19,Joe Nedney
4,4,2,2,46,Nate Kaeding
0,0,2,2,0,Matt Stover
1,2,4,4,23,Stephen Gostkowski
0,0,4,4,0,David Akers
1,2,0,0,24,Jeff Reed
3,3,4,4,51,Nick Folk
2,2,3,3,52,Mason Crosby
0,0,4,4,0,Jeff Wilkins
1,1,1,1,41,Morten Andersen
3,3,1,1,33,Shaun Suisham
5,5,0,0,43,Rian Lindell
0,0,6,6,0,Ryan Longwell
1,1,1,1,37,Jason Hanson
0,1,4,4,0,Rob Bironas
2,2,2,2,50,Kris Brown
0,0,4,4,0,Adam Vinatieri
1,2,2,2,47,Josh Scobee
2,2,1,1,53,Jay Feely
4,4,4,4,40,Mike Nugent
1,1,1,1,38,John Carney
1,2,3,3,25,Nate Kaeding
1,2,3,3,31,David Akers
0,1,4,4,0,Josh Brown
1,1,4,4,19,John Kasay
0,0,2,2,0,Joe Nedney
0,0,3,3,0,Olindo Mare
2,3,3,3,31,Matt Bryant
2,2,3,3,33,Neil Rackers
2,2,1,1,37,Phil Dawson
2,4,4,4,44,Sebastian Janikowski
2,2,2,2,44,Jason Elam
3,3,1,1,46,Robbie Gould
0,0,3,3,0,Lawrence Tynes
1,1,3,3,21,Jeff Reed
1,2,1,1,24,Shayne Graham
1,1,3,3,29,Matt Stover
2,2,3,3,38,Stephen Gostkowski
1,3,3,3,23,Shaun Suisham
3,4,1,1,30,Robbie Gould
3,3,4,4,33,Josh Scobee
2,2,0,0,49,John Kasay
2,3,3,3,36,Jason Hanson
0,1,4,4,0,Nick Folk
1,2,5,5,51,Rian Lindell
1,1,2,2,41,Jay Feely
2,3,1,1,39,David Akers
3,3,1,1,23,Lawrence Tynes
1,3,5,5,44,Mason Crosby
0,1,1,1,0,Sebastian Janikowski
2,3,4,4,42,Stephen Gostkowski
2,2,1,1,44,Jeff Reed
1,2,2,2,44,Rob Bironas
1,1,2,2,20,Nate Kaeding
4,4,1,1,46,Shayne Graham
1,2,1,1,50,Jeff Wilkins
0,0,4,4,0,Kris Brown
0,0,2,2,0,Matt Bryant
2,2,4,4,41,Josh Brown
0,1,3,3,0,Neil Rackers
0,0,1,1,0,Joe Nedney
2,2,3,3,48,Ryan Longwell
4,4,0,0,41,Mike Nugent
1,1,3,3,49,Phil Dawson
2,2,5,5,37,Jason Elam
0,0,1,1,0,John Carney
0,0,2,2,0,Matt Stover
0,0,6,6,0,Adam Vinatieri
0,0,2,2,0,Morten Andersen
2,2,4,4,36,Olindo Mare
1,1,4,4,41,Kris Brown
2,2,1,1,47,Jason Elam
2,2,2,2,38,Joe Nedney
2,2,1,1,35,Shayne Graham
1,1,4,4,31,Martin Gramatica
1,2,3,3,26,Neil Rackers
3,3,4,4,34,Matt Bryant
1,1,0,0,33,Morten Andersen
3,3,1,1,29,Jay Feely
3,5,1,1,39,Matt Stover
2,2,0,0,49,Phil Dawson
0,1,2,2,0,Jeff Wilkins
4,4,3,3,50,Mason Crosby
0,0,2,2,0,Jeff Reed
1,1,2,3,36,Josh Scobee
2,2,2,2,34,Stephen Gostkowski
1,2,1,1,33,Mike Nugent
2,3,1,1,53,John Kasay
1,1,1,1,23,Josh Brown
1,1,2,2,36,John Carney
4,4,2,2,40,Rob Bironas
0,0,2,2,0,Sebastian Janikowski
2,2,1,1,22,Adam Vinatieri
3,3,6,6,45,Nate Kaeding
0,0,2,2,0,Jason Hanson
2,2,0,0,33,Nick Folk
1,2,1,1,21,David Akers
1,2,1,1,35,Lawrence Tynes
3,3,1,1,50,Shaun Suisham
2,2,0,1,48,Ryan Longwell
2,2,1,1,47,Robbie Gould
1,1,3,3,52,Jeff Wilkins
2,2,5,5,29,Jeff Reed
2,2,1,1,37,John Kasay
2,2,2,2,42,Nick Folk
2,2,1,1,38,Shayne Graham
0,0,2,2,0,Phil Dawson
2,2,3,3,35,Robbie Gould
0,0,1,1,0,Mason Crosby
1,1,5,5,29,Adam Vinatieri
0,1,1,1,0,Kris Brown
3,3,2,2,47,Jason Hanson
0,0,2,2,0,John Carney
0,0,4,4,0,Stephen Gostkowski
0,0,1,1,0,Jay Feely
0,0,3,3,0,Rian Lindell
1,1,5,5,42,Lawrence Tynes
0,0,7,7,0,Josh Scobee
1,1,0,0,41,Sebastian Janikowski
3,3,2,2,55,Martin Gramatica
1,1,5,5,24,David Akers
0,1,3,3,0,Ryan Longwell
1,1,3,3,26,Shaun Suisham
3,3,3,3,32,Neil Rackers
2,2,3,3,23,Morten Andersen
2,2,3,3,42,Josh Brown
1,1,1,1,46,Rob Bironas
0,1,0,1,0,Mike Nugent
0,0,3,3,0,Joe Nedney
2,2,1,1,34,Matt Bryant
3,3,2,2,40,Nate Kaeding
1,1,0,0,23,Jason Elam
0,0,5,5,0,Lawrence Tynes
3,3,3,3,45,Stephen Gostkowski
1,1,2,2,38,David Akers
3,3,0,0,29,Rian Lindell
3,3,2,2,49,Matt Bryant
1,1,4,4,19,John Kasay
1,1,2,2,49,Jay Feely
1,1,5,5,30,Shayne Graham
2,2,3,3,46,Shaun Suisham
2,3,0,0,37,Nick Folk
2,2,4,4,35,Mason Crosby
2,2,1,1,38,Jason Hanson
0,0,6,6,0,Kris Brown
0,0,4,4,0,Josh Scobee
1,1,4,4,39,Robbie Gould
1,1,2,2,48,Martin Gramatica
2,2,3,3,31,Matt Stover
0,0,3,3,0,Jeff Reed
3,3,5,5,37,Morten Andersen
2,2,5,5,54,Josh Brown
2,3,2,2,49,Phil Dawson
0,0,1,1,0,Joe Nedney
1,1,1,1,37,Adam Vinatieri
3,3,1,1,54,Rob Bironas
2,2,2,2,43,Jason Elam
1,1,0,0,22,Ryan Longwell
1,2,2,2,53,Sebastian Janikowski
3,3,3,3,36,Nate Kaeding
2,2,6,6,33,Neil Rackers
2,2,1,1,42,Jeff Wilkins
2,2,1,1,43,Mike Nugent
1,1,1,1,40,John Carney
2,2,3,3,50,Josh Brown
0,1,2,2,0,Shaun Suisham
1,1,2,2,28,Jeff Reed
1,2,4,4,25,Josh Scobee
0,0,2,2,0,Matt Bryant
1,1,3,3,25,Lawrence Tynes
1,2,2,2,20,Nate Kaeding
2,3,0,0,44,Rob Bironas
0,0,6,6,0,Mason Crosby
2,2,2,2,29,Josh Brown
1,2,4,4,35,Stephen Gostkowski
2,2,2,2,39,Josh Scobee
1,1,3,3,46,Adam Vinatieri
0,1,4,4,0,Nate Kaeding
1,1,2,2,34,Nick Folk
0,0,3,3,0,Lawrence Tynes
0,0,3,3,0,Stephen Gostkowski
4,4,0,0,40,Nate Kaeding
2,2,2,2,37,Mason Crosby
3,5,2,2,47,Lawrence Tynes
0,0,2,2,0,Stephen Gostkowski
1,1,2,2,32,Lawrence Tynes
