average punt return, average punt return yards, longest punt return, name, punt return touchdowns, punt returns
10.000,,17,Maurice Morris,0,2
6.000,,14,Michael Waddell,0,4
3.000,,13,Derrick Mason,0,3
20.000,,75,RW McQuarters,1,5
-2.000,,-2,Bernard Berrian,0,1
8.000,,11,James Thrash,0,4
2.000,,5,DO Neal,0,4
11.000,,17,Patrick Crayton,0,3
0.000,,0,Lance Frazier,0,2
6.000,,6,Reno Mahe,0,1
3.000,,3,Lito Sheppard,0,1
6.000,,18,BJ Sams,0,4
16.000,,18,Lance Frazier,0,2
31.000,,53,Jonathan Smith,0,2
86.000,,86,Nate Clements,1,1
6.000,,12,Shaun McDonald,0,3
7.000,,7,Jamall Broussard,0,1
8.000,,12,Karl Williams,0,3
0.000,,0,RW McQuarters,0,0
4.000,,7,Jason David,0,2
4.000,,9,Keiwan Ratliff,0,2
2.000,,2,TJ Houshmandzadeh,0,1
11.000,,30,Antwaan Randle El,0,7
16.000,,25,Dennis Northcutt,0,5
7.000,,16,Santana Moss,0,4
0.000,,0,Jermaine Lewis,0,1
5.000,,6,Derrick Mason,0,2
8.000,,8,Michael Waddell,0,1
3.000,,4,Nate Burleson,0,4
4.000,,9,Eddie Drummond,0,3
4.000,,8,Michael L Lewis,0,2
12.000,,17,Rod Smith,0,3
0.000,,2,Mark Jones,0,4
3.000,,8,Allen Rossum,0,3
39.000,,39,Lito Sheppard,0,1
14.000,,14,Brian Westbrook,0,1
0.000,,0,James Thrash,0,0
4.000,,10,Phillip Buchanon,0,2
15.000,,15,Eric Parker,0,1
5.000,,9,Maurice Morris,0,4
6.000,,6,Ryan Hannam,0,1
11.000,,23,Wes Welker,0,3
5.000,,14,Joey Galloway,0,3
5.000,,7,Arnaz Battle,0,2
12.000,,27,JJ Moses,0,3
5.000,,20,Antonio Chatman,0,4
0.000,,0,Dante Hall,0,1
4.000,,4,Kevin Faulk,0,1
7.000,,22,Lance Frazier,0,5
11.000,,24,RW McQuarters,0,6
14.000,,18,Reggie Swinton,0,2
0.000,,0,Eddie Drummond,0,1
2.000,,8,Jason David,0,2
2.000,,2,Karl Williams,0,2
3.000,,9,Santana Moss,0,3
6.000,,7,Allen Rossum,0,2
0.000,,3,Donte Stallworth,0,4
16.000,,16,Chris Gamble,0,1
6.000,,12,Joey Galloway,0,2
30.000,,49,Keiwan Ratliff,0,2
3.000,,4,Dennis Northcutt,0,2
2.000,,2,Rod Smith,0,1
3.000,,16,Phillip Buchanon,0,3
1.000,,1,Dante Hall,0,1
-1.000,,-1,Eric Parker,0,1
16.000,,20,Nate Burleson,0,2
5.000,,8,Jermaine Lewis,0,2
9.000,,14,Troy Brown,0,3
3.000,,8,Kevin Faulk,0,3
10.000,,12,BJ Sams,0,3
5.000,,7,Mark Jones,0,3
0.000,,0,Brian Westbrook,0,1
0.000,,0,Lito Sheppard,0,0
18.000,,60,Antwaan Randle El,0,6
5.000,,8,James Thrash,0,4
0.000,,0,Maurice Morris,0,1
3.000,,4,Nate Clements,0,2
3.000,,6,Arnaz Battle,0,3
14.000,,35,Wes Welker,0,5
0.000,,0,JJ Moses,0,1
3.000,,6,Derrick Mason,0,2
0.000,,0,Antonio Chatman,0,0
4.000,,4,Shaun McDonald,0,1
-2.000,,0,BJ Sams,0,2
8.000,,8,Keiwan Ratliff,0,1
0.000,,0,RW McQuarters,0,0
1.000,,4,Nate Burleson,0,3
12.000,,12,Dennis Northcutt,0,1
2.000,,4,Troy Brown,0,2
0.000,,0,Randall Gay,0,1
4.000,,7,Reggie Swinton,0,3
3.000,,12,Karl Williams,0,4
3.000,,6,Troy Walters,0,3
1.000,,3,David Allen,0,2
10.000,,10,Antwaan Randle El,0,1
8.000,,13,Wes Welker,0,6
0.000,,6,Nate Clements,0,4
2.000,,4,Donte Stallworth,0,2
3.000,,7,Jamall Broussard,0,3
46.000,,46,Santana Moss,0,1
2.000,,2,JJ Moses,0,1
11.000,,40,Dexter Wynn,0,6
11.000,,11,Antonio Chatman,0,1
8.000,,8,Dante Hall,0,1
19.000,,19,Eric Parker,0,1
8.000,,21,Rod Smith,0,4
2.000,,5,Shaun McDonald,0,3
9.000,,9,Arnaz Battle,0,1
7.000,,13,Joey Galloway,0,2
6.000,,9,Allen Rossum,0,2
5.000,,5,James Thrash,0,1
12.000,,21,Mark Jones,0,2
12.000,,22,Maurice Morris,0,2
12.000,,12,Lance Frazier,0,1
1.000,,4,Karl Williams,0,3
11.000,,15,Duane Starks,0,2
8.000,,10,Arnaz Battle,0,4
27.000,,50,Allen Rossum,0,2
0.000,,0,Phillip Buchanon,0,0
10.000,,20,BJ Sams,0,5
11.000,,12,Mark Jones,0,2
2.000,,6,Nate Clements,0,3
8.000,,26,Jonathan Smith,0,3
8.000,,8,Dennis Northcutt,0,1
2.000,,5,Chris Gamble,0,2
4.000,,4,Artrell Hawkins,0,1
2.000,,8,Shaun McDonald,0,3
2.000,,6,Lance Frazier,0,3
14.000,,43,Michael L Lewis,0,4
4.000,,10,Triandos Luke,0,5
6.000,,10,Rod Smith,0,2
4.000,,7,Wes Welker,0,2
0.000,,0,Antonio Chatman,0,0
8.000,,14,Reggie Swinton,0,3
11.000,,22,David Allen,0,5
8.000,,8,Rashean Mathis,0,1
3.000,,18,RW McQuarters,0,4
18.000,,18,Nate Burleson,0,1
0.000,,0,Randy Moss,0,0
0.000,,0,Maurice Morris,0,0
0.000,,0,Kevin Faulk,0,0
11.000,,18,Keiwan Ratliff,0,3
-3.000,,-1,Antwaan Randle El,0,2
7.000,,9,Santana Moss,0,2
0.000,,0,Justin McCareins,0,0
5.000,,10,Eric Parker,0,2
1.000,,6,Joey Galloway,0,3
9.000,,9,JJ Moses,0,1
4.000,,6,Troy Walters,0,2
5.000,,10,James Thrash,0,3
16.000,,30,Dexter Wynn,0,5
0.000,,0,Derrick Mason,0,1
0.000,,0,Michael Waddell,0,1
4.000,,4,Dante Hall,0,1
15.000,,34,Allen Rossum,0,3
4.000,,8,Jamall Broussard,0,2
-2.000,,-2,Antwaan Randle El,0,1
13.000,,13,Cedrick Wilson,0,1
2.000,,4,Antonio Brown,0,3
4.000,,10,Duane Starks,0,5
5.000,,13,Shaun McDonald,0,5
1.000,,2,RW McQuarters,0,3
6.000,,12,JJ Moses,0,4
18.000,,18,Aaron Glenn,0,1
5.000,,10,Keiwan Ratliff,0,4
2.000,,5,Nate Clements,0,2
-1.000,,-1,Jonathan Smith,0,1
0.000,,0,Shaud Williams,0,1
22.000,,38,Dennis Northcutt,0,2
0.000,,0,Drayton Florence,0,1
0.000,,0,Eric Parker,0,0
7.000,,8,Reggie Swinton,0,2
9.000,,17,Mewelde Moore,0,3
10.000,,28,Antonio Chatman,0,5
10.000,,12,David Allen,0,2
14.000,,14,Troy Walters,0,1
9.000,,13,BJ Sams,0,3
15.000,,16,Dante Hall,0,2
0.000,,0,Triandos Luke,0,1
8.000,,8,Justin McCareins,0,1
11.000,,14,Dexter Wynn,0,3
15.000,,15,Lance Frazier,0,1
-2.000,,-2,Phillip Buchanon,0,1
0.000,,0,Doug Gabriel,0,0
6.000,,13,Eddie Berlin,0,3
-1.000,,-1,Derrick Mason,0,1
0.000,,18,Michael Waddell,0,0
29.000,,59,Joey Galloway,1,2
53.000,,53,Michael L Lewis,0,1
43.000,,71,Wes Welker,0,2
8.000,,12,Kevin Faulk,0,2
1.000,,3,Nate Burleson,0,3
7.000,,7,Antonio Chatman,0,1
2.000,,4,Dante Hall,0,2
7.000,,7,Doug Gabriel,0,1
3.000,,6,Triandos Luke,0,2
20.000,,42,Keiwan Ratliff,0,3
1.000,,3,Ike Hilliard,0,2
6.000,,10,Lance Frazier,0,3
14.000,,39,Antonio Brown,0,4
3.000,,18,Reggie Swinton,0,5
5.000,,6,RW McQuarters,0,2
7.000,,7,Troy Walters,0,1
13.000,,17,Eric Parker,0,2
10.000,,17,David Allen,0,2
1.000,,4,Aaron Glenn,0,3
12.000,,17,Wes Welker,0,3
16.000,,22,Dennis Northcutt,0,3
8.000,,25,Michael L Lewis,0,5
10.000,,10,Allen Rossum,0,1
0.000,,0,Brian Finneran,0,0
6.000,,12,Justin McCareins,0,3
7.000,,23,Troy Brown,0,3
20.000,,48,Bobby Engram,0,3
3.000,,3,Maurice Morris,0,1
7.000,,17,Karl Williams,0,4
15.000,,28,Nate Clements,0,4
0.000,,0,Joey Galloway,0,0
10.000,,20,Shaun McDonald,0,2
0.000,,0,Dexter Wynn,0,0
15.000,,31,Karl Williams,0,3
0.000,,0,Anquan Boldin,0,0
2.000,,6,Joey Galloway,0,5
16.000,,23,BJ Sams,0,2
9.000,,16,Wes Welker,0,3
3.000,,3,Nate Clements,0,1
0.000,,0,Jonathan Smith,0,1
13.000,,13,Ricardo Colclough,0,1
18.000,,18,Antwaan Randle El,0,1
8.000,,14,Chris Gamble,0,6
9.000,,22,Michael L Lewis,0,4
15.000,,20,RW McQuarters,0,2
1.000,,3,Antonio Chatman,0,3
21.000,,39,Charlie Adams,0,2
8.000,,13,Triandos Luke,0,2
11.000,,11,Rod Smith,0,1
8.000,,10,Brad Pyatt,0,2
2.000,,6,Bethel Johnson,0,4
10.000,,10,PJ Fleck,0,1
11.000,,15,Ike Hilliard,0,2
7.000,,11,Lance Frazier,0,3
2.000,,5,Dexter Wynn,0,4
7.000,,7,Reno Mahe,0,1
4.000,,4,Keiwan Ratliff,0,1
0.000,,0,Doug Gabriel,0,1
11.000,,32,David Allen,0,4
-1.000,,-1,Eric Parker,0,1
1.000,,1,Dante Hall,0,1
0.000,,0,Bobby Engram,0,0
0.000,,0,Allen Rossum,0,2
5.000,,5,Shaun McDonald,0,1
2.000,,3,Justin McCareins,0,2
1.000,,4,Eddie Berlin,0,4
5.000,,5,Reggie Swinton,0,1
-1.000,,-1,JJ Moses,0,1
8.000,,9,Dennis Northcutt,0,2
7.000,,9,Antonio Brown,0,3
7.000,,8,Nate Burleson,0,2
9.000,,9,Bobby Engram,0,1
4.000,,10,Shaun McDonald,0,3
5.000,,14,Eric Parker,0,2
0.000,,0,Santana Moss,0,0
9.000,,9,Troy Walters,0,1
-1.000,,-1,Charlie Adams,0,1
0.000,,0,Triandos Luke,0,0
-4.000,,-4,Antonio Chatman,0,1
2.000,,7,Nate Burleson,0,3
6.000,,11,Antwaan Randle El,0,4
16.000,,75,Santana Moss,1,5
50.000,,68,Allen Rossum,1,3
0.000,,0,Shaun McDonald,0,0
3.000,,7,Dexter Wynn,0,2
3.000,,9,Nate Burleson,0,2
14.000,,20,Troy Brown,0,2
-4.000,,-4,Reno Mahe,0,1
10.000,,12,Allen Rossum,0,2
13.000,,22,Antwaan Randle El,0,3
3.000,,6,Troy Brown,0,2
6.000,,10,Brian Westbrook,0,3
0.000,,0,Lito Sheppard,0,0
4.000,,8,Troy Brown,0,3
14.000,,14,Bethel Johnson,0,1
