ROT, abbreviation, ats margin, ats streak, attendance, average punt yards, city, completions, date, day, division, dpa, dps, first downs, fumbles, fumbles lost, game number, interception return yards, interceptions, interceptions returned, kickoff return yards, kickoffs returned, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, month, opponents, ou margin, ou streak, overtime, passes, passing first downs, passing yards, penalties, penalties yards, penalty first downs, penalty yards, playoffs, points, punt return yards, punts, punts returned, quarter scores, rest, return yards, rushes, rushing first downs, rushing yards, sacks, season, site, site streak, start time, streak, tackles, team, time of possession, total, turnover margin, turnovers, week, wins
,WIN,6.500,0,30048,30.000,Winnipeg,30,20100701,Thursday,West,22.250,28.750,28,2,2,1,0.000,0,0,114.000,6,3.500,0,3,-11,-7,-14,0,0,7,[],51.000,0,,45,17,478,11,,2,124,0,54,20.000,5,3,[3, 7, 16, 14, 14],,134.000,19,9,179,,2010,home,0,1900,0,,Roughriders,0,54.000,1,2,1,0
,TOR,-6.500,0,30048,40.600,Toronto,28,20100701,Thursday,East,28.750,22.250,27,2,0,1,0.000,1,0,154.000,7,-3.500,0,-3,11,7,14,0,0,7,[],51.000,0,,42,14,368,9,59,4,59,0,51,18.000,5,2,[14, 10, 9, 7, 11],,172.000,18,9,91,,2010,away,0,1900,0,,Alouettes,0,54.000,-1,1,1,0
,CAL,0.500,0,29333,42.000,Calgary,27,20100701,Thursday,West,-1.000,-0.500,28,4,2,1,0.000,1,0,108.000,3,-13.500,0,14,0,8,4,0,0,7,[],-1.500,0,,40,13,324,9,,0,66,0,30,65.000,6,9,[0, 10, 4, 16],,173.000,31,15,176,,2010,home,0,2200,0,,Stampeders,2534,47.500,-1,3,1,0
,MTL,-0.500,0,29333,41.900,Montreal,16,20100701,Thursday,East,-0.500,-1.000,11,6,3,1,0.000,1,0,42.000,4,13.500,0,-14,0,-8,-4,0,0,7,[],-1.500,0,,28,2,192,7,25,0,25,0,16,116.000,9,5,[0, 6, 0, 10],,158.000,13,9,54,,2010,away,0,2200,0,,Argonauts,1066,47.500,1,4,1,0
,BC,23.000,0,26302,60.400,BC,17,20100702,Friday,East,2.500,25.500,19,2,2,1,0.000,0,0,26.000,3,3.000,0,20,-3,16,15,0,0,7,[],28.000,0,,25,9,291,8,,1,55,0,49,68.000,5,8,[6, 18, 7, 18],,94.000,25,9,211,,2010,home,0,2000,0,,Blue Bombers,2041,50.000,-1,2,1,0
,EDM,-23.000,0,26302,45.100,Edmonton,15,20100702,Friday,East,25.500,2.500,15,3,2,1,0.000,1,0,200.000,8,-3.000,0,-20,3,-16,-15,0,0,7,[],28.000,0,,32,4,197,11,70,2,70,0,29,27.000,9,4,[9, 0, 6, 14],,227.000,15,9,94,,2010,away,0,2000,0,,Tiger Cats,1559,50.000,1,3,1,0
,SSK,-19.000,0,32439,42.600,Saskatchewan,27,20100704,Sunday,West,-0.250,-19.250,26,3,3,1,0.000,0,0,173.000,7,-4.000,0,-15,-3,-12,-9,0,0,7,[],-19.500,0,,40,13,229,9,,3,86,0,10,16.000,8,5,[0, 7, 3, 0],,189.000,20,10,139,,2010,home,0,1900,0,,Eskimos,2050,54.500,3,3,1,0
,HAM,19.000,0,32439,42.400,Hamilton,20,20100704,Sunday,West,-19.250,-0.250,17,0,0,1,0.000,0,0,64.000,3,4.000,0,15,3,12,9,0,0,7,[],-19.500,0,,34,10,218,13,142,1,142,0,25,40.000,8,6,[3, 13, 6, 3],,104.000,19,6,194,,2010,away,0,1900,0,,Lions,1550,54.500,-3,0,1,0
,WIN,-12.500,1,28009,43.200,Winnipeg,25,20100709,Friday,East,18.000,5.500,23,1,1,2,0.000,1,0,60.000,4,-10.500,0,-2,-9,3,0,0,0,7,['Tiger Cats'],23.500,1,,36,15,366,4,,1,34,0,34,46.000,5,6,[0, 17, 10, 7],6,106.000,18,7,147,,2010,home,1,2005,1,,Blue Bombers,1742,46.500,2,2,2,1
