name, rushes, rushing touchdowns, rushing yards
D Evans,4,0,-13
J Jackson,22,1,78
W Long,12,1,72
C Acker,5,0,57
A Anderson,8,0,56
S Vault,9,0,29
T Hruby,8,0,25
J Roberts,3,0,20
C Thorson,2,1,7
E Elliott,27,3,101
B Miller,8,0,57
W Ball,2,0,10
C Samuel,1,0,9
J Barrett,1,0,7
B Dunn,1,1,5
C Jones,6,0,5
P Harris,14,0,46
M Davis,9,0,35
P Joas,2,0,2
I Woolsey,3,0,-1
M Wittek,7,0,-2
A Ouellette,21,1,77
D Patterson,10,1,69
J Sprague,11,0,44
D Vick,5,0,22
P White,4,0,17
D Johnson,21,1,170
R Watson,1,0,7
M Birdsong,3,0,-20
R Childs,8,0,50
C Carson,15,1,42
J Carr,6,0,41
J Walsh,3,0,22
B Sheperd,2,0,16
M Rudolph,1,0,-7
R Lawry,31,2,215
Z Pascal,8,0,69
K Strong,12,1,36
J Cox,5,0,15
S Bentley,3,0,3
S Barkley,12,1,115
A Lynch,19,0,46
B Polk,3,1,45
C Hackenberg,2,0,4
M Allen,1,0,2
A Taylor,18,0,93
J Johnson,9,0,23
J Licata,6,0,-47
D Knox,16,0,91
M Jones,14,1,67
A Appleby,12,0,50
A Brown,1,0,39
D Yancey,1,0,3
D Blough,1,0,1
J Hicks,16,0,91
R Martin,9,1,61
P James,6,0,23
J Grant,1,0,21
C Laviano,5,0,2
G Wicks,7,0,43
L Falk,6,0,29
K Harrington,3,0,9
B Wilds,16,0,106
L Nunez,2,0,40
S Carson,5,0,36
D Williams,5,0,18
C Mitch,4,1,7
P Orth,1,0,-5
S Williams,14,0,107
J Kemp,13,1,78
M Horton,2,1,20
P Towles,4,1,8
S King,1,0,1
I Smith,10,1,135
J Hayes,9,1,53
J Richard,8,0,44
D Davis,2,0,5
N Mullens,1,1,2
M Davis,17,2,125
X Jones,13,0,94
B West,9,0,43
P Line,10,0,27
D Colbert,1,0,3
A Montes,1,0,2
J Williams,1,0,-19
A Tucker,10,0,50
A Jimmerson,9,1,40
C Harris,1,0,12
T Smiley,1,0,10
R Rollins,2,0,8
A Ezzard,3,0,7
J Lynn,2,0,0
A McNulty,4,0,-9
C McCaffrey,20,0,58
B Sanders,8,1,39
R Wright,5,0,19
K Hogan,3,0,12
B Love,1,0,8
R Burns,1,0,3
M Rector,1,0,-6
T McGowan,20,0,67
W Stanback,2,0,5
J Holman,1,0,2
B Schneider,3,0,0
N Patti,1,0,-1
T Harris,2,0,-43
G Morris II,6,0,46
E Dungey,12,0,36
D McFarlane,9,0,34
J Fredericks,6,0,21
B Lewis,1,0,17
B Estime,2,0,-3
T Bell,12,0,39
I Robinson,11,0,29
M Colburn,1,0,-1
J Wolford,8,1,-21
T Johnson,9,0,71
C Christensen,10,1,43
K Hicks,10,1,36
A Green,5,2,20
K Turpin,1,0,17
G Muehlstein,3,0,12
F Sawyer,1,0,11
T Boykin,3,0,6
J Doctson,1,0,6
S Nixon,1,0,4
S Boyd,1,0,-2
J Hurd,24,1,106
J Dobbs,14,1,12
P Howard,1,0,12
A Kamara,4,0,4
V Pearson,1,0,-3
S Perine,23,0,78
B Mayfield,14,1,46
J Mixon,10,0,38
D Westbrook,1,0,-1
J Heard,10,0,96
D Foreman,6,1,23
J Gray,9,1,17
T Swoopes,1,0,8
C Warren III,2,0,5
S Stewart,25,2,130
D Dillard,11,0,53
A Walter,7,0,31
D Jackson,12,0,15
L Turner,1,0,2
T Stehling,2,0,-3
A Flakes,4,1,68
B Burks,14,2,50
J Chunn,2,0,31
D Pruitt,3,0,-1
J Anderson,1,0,-2
B Silvers,3,0,-7
R Kay,1,0,-14
K Etwi,12,0,116
B Dolezal,17,1,83
T Carson,10,1,59
K Allen,5,0,8
J Jeffery,1,0,4
J Hubenak,1,0,4
K Murray,3,0,-4
D Green,11,1,97
J Gilbert,11,1,70
R Neal,8,0,57
T Williamson,7,0,16
J Milas,1,0,0
R Lowe,15,2,104
C Nutall,15,2,92
T Jones,5,1,48
S Mayberry,9,0,40
T Siudzinski,3,0,14
C White,1,0,9
J Gaines,1,0,5
D Mercer,1,0,4
D Washington,12,1,138
J Stockton,6,0,37
P Mahomes II,6,2,23
R Davis,1,0,21
D Webb,2,2,6
D Felton,1,0,4
Q White,2,0,0
A Jones,17,1,139
D Laufasa,3,0,18
R Metz,4,0,17
J Laufasa,6,0,15
M Leftwich,4,0,14
A Golden,1,0,11
K Johnson,6,0,11
T Hughes,5,0,2
K Whitely,12,0,73
X Campbell,8,0,57
K Palendech,8,0,31
B Decker,4,0,20
G Naufahu,4,0,14
L Thomas,5,0,9
P Perkins,18,2,151
B Olorunfunmi,8,0,65
N Starks,6,0,35
R Davis,5,0,19
S Jamabo,4,0,9
J Rosen,3,0,2
S Johnson,1,0,0
R Jones,8,1,83
J Davis,5,2,74
T Madden,7,2,40
D Davis,5,0,37
J Toland IV,3,0,23
S Smith,3,0,14
A Ware,4,0,14
C Kessler,1,0,3
C Sullivan,1,0,-4
E Penny,15,0,34
A Duckworth,9,0,21
M Linehan,3,0,15
I Saunders,3,0,13
J Luton,1,0,-8
J Williams,10,0,31
K Bias,1,0,11
R Bellomy,4,0,4
J Rhodes,2,0,2
B Bogenschutz,7,0,-5
Y Routsas,1,0,-6
J Hubener,17,1,58
J Silmon,6,1,40
D Warmack,5,0,40
W Dimel,8,1,18
C Jones,7,0,11
A Delton,1,0,8
R Webb,25,0,68
J McCrary,8,0,17
T Openshaw,1,0,13
D Rivers,4,0,7
D Sims,1,0,0
N Chubb,19,0,189
S Michel,12,1,56
I McKenzie,1,0,24
K Marshall,5,0,11
G Lambert,2,1,2
T Mizzell,18,0,66
O Zaccheaus,2,0,39
A Reid,5,1,23
M Johns,5,1,-1
C Prosise,17,1,155
M Zaire,10,0,87
J Adams,3,0,10
A Carlisle,1,0,2
D Kizer,2,0,1
T Hunter Jr,1,0,-2
T McMillian,6,0,98
D Lawson,9,1,51
T Edmunds,9,1,41
B Motley,4,1,38
C Durkin,4,0,25
S McKenzie,5,0,24
J Coleman,3,0,15
I Ford,1,0,7
M Gaskin,14,3,146
L Coleman,6,0,44
C McClatcher,2,0,32
D Washington,4,2,13
J Dotson,6,0,12
J Browning,3,0,-8
K Carta Samuels,1,0,-21
D Ogunbowale,16,1,111
T Deal,15,2,52
C Kinlaw,6,0,25
R Love,1,0,6
D Straus,1,0,4
T McEvoy,1,0,2
M Saari,3,0,0
J Stave,1,0,-5
B Houston,1,0,-7
L Ross,8,0,16
A Smith,4,0,6
K Young,3,0,3
S McInnis,4,0,-3
D Kummer,1,0,-6
R Williams,1,0,-6
B Bahl,2,0,-12
W Smallwood,15,2,88
S Howard,12,0,68
R Shell,11,0,27
J Marcellus,1,0,4
D Thomas Williams,1,0,1
W Crest Jr,5,0,-16
B Hill,21,2,242
S Wick,20,1,76
N Smith,10,0,65
J Allen,3,0,40
J Murphy,2,1,6
J Tapscott,1,0,1
J Parker,1,0,0
S Vann,16,2,129
D Jackson,17,1,52
B Roback,1,0,3
B Radcliff,19,0,45
L Jackson,1,0,8
J Smith,2,1,3
K Bolin,6,0,-37
W Gallman,24,0,139
D Watson,12,0,54
C Davidson,4,0,9
D Richard,15,0,104
M Bercovici,8,1,15
D Foster,5,0,8
J Brimhall,1,0,6
T Owens,4,1,72
J Pressley,17,0,56
T Gipson,10,0,35
D Anaya,3,0,22
R McQuarley,3,0,3
L Jordan,6,0,3
A Apodaca,3,0,-2
D Gamblin,1,0,-5
M Willis,8,0,40
D Wade,10,0,38
M Outlow,3,0,11
S Alston,4,0,9
T Smith,1,0,8
B Swigert,1,0,8
J Smith,2,0,8
T Flutie,3,0,7
J Hilliman,8,0,7
T Rouse,1,0,1
B Wolford,1,0,1
R Wilson,1,0,1
D Cook,15,0,54
M Pender,9,0,19
K Whitfield,2,0,19
E Golson,6,0,5
F Stevenson,1,0,1
J McNichols,15,3,69
C Young,9,0,69
D Demas,3,1,65
T Stuart,11,0,46
K Young,8,2,38
J Fields,5,0,20
S Williams Rhodes,1,0,17
T Johnson,1,0,13
R Finley,2,0,7
C Anderson,1,0,4
C Hundley,12,1,127
D Alexander,11,0,78
T Woodson,11,1,63
T Chapman,7,0,12
C Grice,5,3,7
I Davis,1,0,4
M Gordon,9,1,92
J White,11,3,87
L Moragne,6,1,81
W Wand,11,1,60
D Williams,6,0,31
T Trosin,1,0,3
J Tabary,1,0,-9
D Henry,23,1,127
J Coker,7,1,58
K Drake,11,0,33
A Stewart,1,0,-3
J Wilkins,7,1,39
J Walton,12,0,33
C Kelly,8,1,21
C Core,1,0,1
J Liggins,1,0,0
R Nkemdiche,1,0,0
A Collins,28,1,170
R Williams III,8,0,31
B Allen,6,0,22
D Mitchell,1,0,5
D Washington,11,0,75
P Mahomes II,10,2,58
J Stockton,4,1,45
A Bradshaw,22,1,61
C Drake,2,1,37
M Giachinta,8,0,32
A Kemper,11,0,29
J Walker,3,0,20
D Harris,6,0,13
N Black,1,0,1
J Trainor,1,0,-7
K Hinton,17,2,101
T Bell,8,0,26
M Colburn,4,0,21
I Robinson,2,0,21
J Wolford,3,0,7
T Hines,1,0,-5
J Randall,3,2,149
N Wilson,19,2,143
B Dawkins,2,1,74
J Baker,5,0,42
Z Green,4,0,31
Z Werlinger,2,1,28
J Haden,2,0,16
A Solomon,4,1,16
T Greene,11,0,63
M Johnson,11,1,41
F Coppet,5,0,30
D Wilson,2,1,2
D Dorceus,16,1,75
S Craft,11,1,50
P Lynch,7,0,17
J Cooper,9,0,15
N Jacobs,1,0,11
M Frazier,3,0,-1
T Jones,1,0,-7
N Patti,14,1,58
C Jones,7,0,51
T McGowan,15,0,44
T Harris,2,0,15
T Payton,3,0,8
B Schneider,1,0,-5
D Dawkins,20,1,118
J Oden,25,1,80
N Stevens,3,0,11
D Gaines,1,0,9
C Powell,15,0,58
P Lindsay,8,0,22
S Fields,1,0,17
S Liufau,4,0,12
D Ross,1,0,3
M Adkins II,1,0,3
P Carr,1,0,-2
S Powell,9,0,71
T Sirk,16,1,61
S Wilson,10,0,45
J Jackson,35,0,120
W Long,2,1,59
C Thorson,11,0,21
S Vault,2,0,10
J Roberts,1,0,-2
D Jackson,7,2,97
S Vann,6,0,25
B Roback,6,0,6
E Daugherty,2,0,-3
D Green,25,0,164
R Neal,11,1,86
J Gilbert,15,2,39
J Milas,1,0,-11
G Howell,14,0,75
H Bussey,3,0,34
M Clark,3,0,24
T Cameron,1,0,5
J Gaskins,1,0,2
J Driskel,9,0,-12
J Warren,3,0,-23
A Taylor,25,0,116
J Johnson,14,1,66
M McGill,1,0,10
J Martinez,1,0,3
J Licata,1,0,-6
A Gardner,20,1,81
A McGough,8,0,77
A Jones,10,1,60
A Samuel,7,0,26
T Anderson,1,0,4
M Waller,16,0,62
C Virgil,5,0,28
M Micenheimer,3,0,22
D Garrison,5,0,12
D Booker,31,2,156
K Thompson,10,0,31
J Williams,5,0,21
B Poole,1,0,15
B Covey,1,0,-2
N Chubb,21,2,159
S Michel,8,1,51
K Marshall,4,1,19
G Lambert,2,0,10
I McKenzie,1,0,8
B Douglas,1,0,-1
L Nunez,10,1,76
P Cooper,5,0,34
B Wilds,5,0,24
D Williams,6,0,22
R Talley,1,0,10
S Carson,7,0,7
D Paulk,2,0,3
P Orth,3,1,-2
M Breida,13,2,159
C Thornton,1,0,67
W Fields,10,1,62
L Ramsby,10,1,60
K Ellison,6,2,18
F Upshaw,4,0,5
A Williams,1,0,5
T Banks,2,0,4
N Hickey,1,0,4
P Harris,11,1,147
M Davis,12,2,45
M Wittek,5,0,13
E Penny,19,0,98
A Duckworth,12,3,50
M Linehan,12,0,50
J Howard,31,0,203
D Redding,23,1,79
N Sudfeld,3,0,8
D Hale,1,0,-4
D Ferby,21,2,58
B Doughty,1,0,11
A Davis,2,0,8
D Warr,1,0,5
T Taylor,1,0,2
J Canzeri,11,2,48
C Beathard,8,1,39
L Daniels Jr,9,0,17
D Hall,14,0,38
O Ollison,4,0,17
T Boyd,2,0,7
C James,2,0,0
N Peterman,5,0,-7
J Silmon,24,0,114
C Jones,7,1,33
J Hubener,8,0,9
G Gronkowski,2,0,4
W Dimel,3,0,1
K Dixon,17,0,81
J Driskel,19,2,42
C Henderson,1,0,12
K McKnight,1,0,2
S Williams,16,0,80
J Kemp,8,0,22
M Horton,9,0,21
P Towles,8,0,-8
W Grier,12,1,61
K Taylor,16,1,45
J Cronkrite,6,0,12
A Callaway,1,0,9
L Fournette,19,3,228
B Harris,8,2,66
D Guice,6,0,55
D Williams,8,0,41
D Jackson,1,0,14
N Brossette,4,0,13
J Johnson,12,1,41
R Thomas,8,0,37
P Barber,7,0,34
S Truitt,2,0,24
K Johnson,4,0,14
R Louis,2,0,6
J Robinson,2,0,4
B Ross,18,1,68
T Johnson,10,0,30
C Rowe,5,0,13
W Brown,1,0,3
Q Flowers,24,1,85
M Mack,12,0,71
D Tice,6,0,42
D Johnson,7,0,25
S Bench,1,0,17
S Lindsay,12,0,35
J Wilson,4,0,18
M Young,4,0,10
M Michel,1,0,7
L Woodley,1,0,3
B Frohnapfel,2,0,-10
J Thomas,25,1,66
B Shippen,2,0,10
P Walker,9,0,-8
M London,17,0,40
L Scott,11,0,23
R Shelton,1,0,8
G Holmes,3,0,7
D Terry,1,0,5
D Arnett,1,0,2
C Cook,7,0,-4
J Owens,14,0,72
B Washington,7,1,52
K Roberts,10,0,44
S Davern,5,0,41
D Rushing,3,0,41
D Johnson,8,1,25
G Brown,1,0,8
T Williams,1,0,-2
J Robinette,2,0,-2
J Yearby,17,1,125
M Walton,10,0,23
M Rosier,1,0,-2
B Kaaya,3,0,-9
T Newby,14,0,82
T Armstrong Jr,11,0,49
B Reilly,2,0,14
I Cross,4,0,11
A Moore,1,0,-3
K Young,5,0,61
A Smith,13,0,56
G Ragland,4,0,48
L Ross,9,0,46
D Kummer,8,0,11
M Boone,4,1,118
H Williams,17,0,81
T Green,19,1,66
H Moore,11,1,29
G Kiel,1,0,-6
T Isaac,8,1,114
J Chesson,1,1,36
D Smith,13,0,33
D Johnson,5,0,28
J Rudock,3,0,15
D Green,3,0,10
J Kerridge,2,0,8
A Darboh,1,0,4
S Houma,2,1,3
R Taylor Douglas,1,0,3
K Whitely,13,0,29
B Decker,6,0,21
G Naufahu,1,0,18
X Campbell,6,0,13
K Palendech,5,0,8
L Thomas,5,0,3
R Smith,30,0,73
R Williams Jr,6,0,18
M Leidner,7,0,15
N Holley,17,0,58
C Reardon,10,0,9
G Bollas,2,0,8
T Durham,2,0,4
I Witter,17,0,54
C Abbington,2,0,14
M Mauk,9,1,13
M Steward,3,0,4
T Hunt,1,0,2
B Shirreffs,14,0,29
R Johnson,14,1,23
J Wain,1,0,13
A Newsome,2,0,10
J Marriner,1,0,3
D Johnson,22,1,122
T Pittman,5,0,32
K Davis,8,1,31
C Litton,5,0,27
G Holcombe,3,0,4
D Lee,5,0,57
A Shumpert,9,1,55
D Prescott,6,0,54
A Williams,7,1,36
N Fitzgerald,5,2,28
M Dear,1,0,19
G Myles,2,1,15
E Staley,1,0,7
B Holloway,1,0,4
J Parker,14,3,142
D Anderson,12,1,102
J Bryson,6,0,36
S Tucker,11,0,36
J Willis,2,0,10
A Grammer,1,0,4
B Stockstill,3,0,-14
K Phillips,15,1,72
A Buie,8,0,28
M Johnson,7,0,28
B Smith,2,0,20
G Duncan,2,0,3
B Barden,3,0,-17
K Reynolds,24,5,142
C Swain,29,1,123
Q Ezell,9,0,45
D Romine,4,0,45
T Gulley,2,0,24
D Sanders,1,0,20
C Cass Jr,2,0,10
S White,1,0,5
T Smith,2,0,2
C Hairston,10,0,38
D Anderson,2,0,32
A Scott,5,0,20
B Kemp,4,0,-10
E Hood,16,1,129
M Williams,9,0,105
T Logan,6,0,17
R Morris,1,1,7
A Proehl,1,0,4
T Williams,2,0,1
R Switzer,1,0,-8
J Ferguson,22,1,133
K Vaughn,13,0,51
M Murdock,1,0,19
C Crouch,4,1,16
H Enyenihi,5,0,8
L Rose III,20,1,196
X Hall,5,0,36
T Rogers,8,1,27
T Morgan,1,0,9
T Taylor,1,0,-2
D Laufasa,8,1,85
L Dowell,11,1,76
K Johnson,9,0,40
J Laufasa,5,0,26
M Leftwich,4,0,18
R Metz,2,1,9
W Redix,1,0,9
J White,2,0,6
A Golden,1,0,1
T Hughes,1,0,-1
C Prosise,22,3,198
T Hunter Jr,1,0,8
J Adams,2,0,7
D Kizer,5,0,6
B Snoddy,7,0,77
P Skov,18,1,66
J Thomas,11,0,27
C Lynch,2,0,25
T Marshall,2,0,11
Q Searcy,6,0,10
M Marshall,1,0,0
A Jimmerson,13,0,94
W Ivery,5,0,47
A McNulty,6,0,26
A Ezzard,3,1,8
J Davis,21,0,102
S Stewart,12,1,48
A Walter,5,0,27
D Dillard,5,0,21
L Turner,2,1,5
D Jackson,6,0,-14
E Elliott,23,0,108
C Samuel,3,0,20
J Barrett,3,0,18
C Jones,2,0,11
B Miller,4,0,7
J Bouagnon,21,0,78
D Hare,13,0,23
A Turner,4,1,12
J Huff,3,0,5
T Lewis,1,0,0
J Ambrose,1,0,-8
P White,4,2,66
A Ouellette,9,0,22
D Patterson,4,1,21
D Brown,5,0,18
G Windham,1,0,14
D Vick,8,0,-26
S Perine,22,1,152
B Mayfield,13,2,85
J Mixon,6,0,28
D Brooks,5,0,23
Z Langer,31,1,161
D Brewer,5,0,13
D Evans,4,0,2
C Carson,17,2,104
R Taylor,3,1,76
R Childs,8,1,32
J Walsh,4,0,16
J Carr,3,0,8
T Cornelius,1,0,-6
M Rudolph,4,0,-13
J Williams,17,1,90
D Sturm,10,0,47
J Rhodes,6,0,33
B Vaughn,3,0,11
P Hall,2,0,10
D Dick,1,0,5
A Grubb,1,0,3
R Bellomy,2,0,2
K Bias,1,0,0
C White,1,0,-3
B Bogenschutz,5,0,-20
R Lawry,11,0,15
Z Pascal,2,0,3
K Strong,3,0,-2
V Lowe,1,0,-7
S Bentley,4,0,-12
M Dayes,20,1,108
S Thornton,18,1,92
J Brissett,9,1,43
J Samuels,3,1,14
N Hines,1,0,2
R Freeman,10,1,101
T Alie,1,1,87
T Griffin,14,1,56
T Brooks James,12,0,50
J Jones,4,0,15
B Addison,3,0,9
J Lockie,8,0,2
D Kirk,6,0,42
E Scaife,3,0,36
K Neal,13,0,30
M Caffey,8,0,19
N Arbuckle,6,1,-14
S Woods,17,1,151
S Collins,16,2,114
V Bolden,4,0,27
D Sands,3,0,10
C Brown,3,0,7
T Ervin,20,2,81
J Lawson,6,0,20
H Wilson,1,0,8
K Potter,2,0,4
T Crawley,1,0,2
C Dadson,1,0,1
J Gray,1,0,-8
S Barkley,21,2,204
A Lynch,10,1,120
B Polk,1,0,6
N Scott,1,0,5
C Hackenberg,2,0,3
M Allen,3,0,1
D Thompkins,2,1,1
J Hicks,7,0,49
R Martin,5,0,20
P James,10,0,7
J Goodwin,1,0,4
C Laviano,7,0,-15
M Jones,6,1,90
J Burgess,1,0,29
D Knox,8,0,16
A Appleby,13,1,11
T Edmunds,9,0,72
T McMillian,9,0,55
J Coleman,10,1,46
S McKenzie,8,0,26
B Motley,15,1,24
S Rogers,1,0,15
D Lawson,4,0,0
D Pumphrey,28,1,102
C Price,4,0,41
M Smith,4,0,3
D Gordon,1,0,-5
X Johnson,19,2,142
T Thomas,14,0,58
T Timmons,7,0,29
C Clements,4,0,11
D Ayoola,3,0,1
J Fredericks,11,1,73
E Dungey,4,1,50
D McFarlane,8,0,28
Z Mahoney,1,0,12
B Estime,1,0,11
G Morris II,1,0,-1
A Wilson,1,0,-2
D Strickland,2,0,-4
D Spalding,21,1,83
J Hayes,12,0,51
J Roberson,1,0,1
M Chapman,1,0,1
C Willis,1,0,-6
C Rush,4,0,-40
A Green,21,2,164
T Boykin,11,1,50
S Nixon,4,0,34
K Hicks,3,0,12
T Slanina,1,0,6
T Johnson,1,0,0
B West,13,0,64
M Davis,17,2,62
X Jones,12,1,36
D Durall,1,0,7
D Colbert,2,0,6
P Line,3,0,3
J Hurd,11,1,68
J Kelly,13,0,59
A Kamara,7,1,47
J Young,9,0,18
J Jennings,2,0,13
J Dobbs,4,0,6
P Howard,1,0,1
Q Dormady,2,0,-2
J Heard,24,3,163
D Foreman,9,1,47
J Gray,11,2,46
C Warren III,5,0,24
D Johnson,2,0,6
A Foreman,1,0,0
K Muhammad,10,1,164
V Enwere,16,2,73
T Watson,9,0,37
J Goff,3,0,14
J Coprich,1,0,3
D Hilliard,8,2,117
S Badie,6,1,71
L Thompson,13,1,46
J Rounds,5,0,11
R Kelley,3,0,6
D Glenn,2,0,3
T Lee,3,0,-24
K Hunt,24,0,129
D Jones Moore,6,1,27
P Ely,2,0,8
T Swanson,1,0,4
J Johnson,1,0,3
A Zmolik,0,0,0
M Warren,21,0,126
J Thomas,9,0,37
S Richardson,10,0,18
J Lanning,3,0,14
T Ryen,3,1,13
T Brown,1,0,1
J Wesley,1,0,0
T Carson,22,0,137
K Allen,10,1,55
B Dolezal,3,0,24
K Murray,2,0,10
K Etwi,2,0,4
B Williams,1,0,3
J Butler,17,0,107
D Jackson,16,1,53
T Stewart,12,0,-7
T Jones,18,2,160
R Lowe,12,1,90
C Nutall,5,0,17
C Best,1,0,13
B Smith,1,0,1
J Richard,27,4,230
I Smith,11,0,48
J Hayes,4,0,11
T Sarrzin,1,0,-1
N Mullens,2,0,-6
P Perkins,26,1,219
N Starks,7,1,81
S Jamabo,2,0,-1
A Hine,23,1,149
N Carter,7,0,22
H Langi,2,0,8
T Dye,1,0,1
T Mangum,8,0,-19
T Madden,9,1,64
J Davis,8,0,46
R Jones,6,0,19
D Davis,2,0,16
C Kessler,2,0,11
C McCaffrey,26,0,115
R Wright,11,3,41
K Hogan,7,0,28
B Sanders,3,0,12
B Love,1,0,0
R Webb,15,2,54
J McCrary,5,1,41
D Sims,2,0,27
D Rivers,12,1,25
L Banks,1,0,0
J Ellis,5,1,50
T Mizzell,5,0,44
A Reid,7,0,13
D Hamm,3,0,6
M Johns,6,0,2
M Gaskin,15,0,42
J Lindquist,7,0,16
C McClatcher,1,0,9
J Mickens,2,0,4
T Vizcaino,1,1,2
D Washington,5,0,2
L Coleman,1,0,0
J Browning,3,0,-1
L Hunt,13,0,40
D Mays,6,0,22
C Keeton,5,0,22
D Hobbs,2,0,3
D Moala,1,1,1
D Robinson,1,0,-2
H Sharp,1,0,-3
K Harrington,6,1,68
G Wicks,8,0,29
L Falk,6,1,-22
B Hill,20,0,139
S Wick,12,0,8
T Gentry,1,0,6
N Evans,1,0,-1
C Coffman,6,0,-39
T Deal,16,0,84
D Ogunbowale,14,1,75
T McEvoy,2,1,41
R Love,1,0,6
J Stave,1,1,4
B Burks,19,0,62
J Anderson,5,0,15
A Flakes,2,0,9
I Saleem,1,0,3
B Silvers,6,0,-8
J Franklin,27,1,161
T Flacco,3,1,33
L Bellamy,5,0,32
J Bogan,4,0,18
Z Terrell,3,0,-7
P Lynch,11,0,52
S Craft,12,2,50
J Cooper,9,1,49
M Frazier,1,1,9
J Henderson,1,0,1
D Dorceus,2,0,-1
H Williams,12,0,50
T Green,12,0,41
G Kiel,4,1,28
H Moore,7,0,7
C Moore,1,0,6
V Bolden,6,0,35
S Woods,12,0,35
R Nall,5,1,29
S Collins,13,1,12
C McCaffrey,30,0,206
B Sanders,7,2,97
R Wright,7,2,13
B Love,2,0,8
K Hogan,1,0,2
D Hamm,8,0,22
A Reid,3,0,11
M Johns,7,0,9
T Mizzell,7,0,2
C Brewer,2,0,-2
J Ellis,6,0,-2
J McNichols,9,1,69
K Young,5,0,17
J Fields,3,0,9
S Williams Rhodes,1,0,5
D Demas,3,0,1
B Rypien,6,0,-3
T Stuart,2,0,-7
K Drake,10,0,65
D Henry,13,1,52
D Harris,4,0,23
D Gore,3,0,2
R Clark,1,0,0
J Coker,4,0,-5
B Luckett,7,0,13
K Watson,4,0,8
D McNeal,1,0,8
A Holley,1,0,4
G Smith,14,0,-1
B Brown,3,0,-12
A Collins,26,1,151
R Williams III,8,1,46
B Allen,8,0,35
T Carson,8,1,28
K Murray,5,0,27
C Kirk,1,0,5
K Allen,6,0,5
N Wilson,24,0,136
J Randall,16,1,128
J Baker,10,1,58
A Solomon,7,0,47
B Dawkins,1,0,4
S Jamabo,9,1,96
P Perkins,24,3,85
N Starks,5,1,28
J Rosen,4,1,7
M Johnson,1,0,1
B Olorunfunmi,2,0,-1
P Barber,27,0,137
S White,11,0,29
K Johnson,5,0,28
R Thomas,3,0,18
S Truitt,2,0,5
M Davis,1,0,-8
B Holloway,5,0,42
D Prescott,6,0,14
A Shumpert,5,0,5
G Myles,2,0,1
D Richard,14,2,131
K Ballage,9,0,30
D Hayes,4,0,27
D Foster,1,0,14
M Bercovici,7,0,-20
R Jones,10,0,54
J Davis,7,0,24
T Madden,9,0,7
C Kessler,3,0,6
A Ware,2,0,-6
S Linwood,16,1,158
T Williams,19,1,111
J Jefferson,9,1,86
C Coleman,3,0,28
S Russell,2,0,27
J Stidham,3,0,15
K Cannon,1,0,2
J Davis,12,0,32
D Dillard,7,1,28
S Stewart,8,0,23
A Walter,4,0,20
D Jackson,14,0,-9
J Hilliman,24,1,119
J Smith,9,0,56
T Rouse,12,0,42
M Outlow,2,0,8
M Willis,3,0,5
T Flutie,9,0,4
T Smith,1,0,3
J Bouagnon,16,1,56
D Hare,12,0,15
J Huff,2,0,2
A Turner,1,0,-1
J Johnson,13,0,79
A Taylor,16,0,68
M Robinson,2,0,9
J Licata,4,0,-7
J Butler,16,1,177
D Jackson,17,2,113
T Stewart,4,0,3
K Phillips,29,0,165
M Johnson,6,0,14
A Buie,6,0,11
A Duke,1,0,-2
L McNeill,6,0,-52
G Howell,21,0,63
M Clark,7,0,11
J Warren,4,0,6
T Cameron,1,0,-1
J Johnson,11,1,-3
D Schomp,1,0,-15
P Lindsay,17,2,113
D Lee,10,1,103
C Powell,13,1,73
K Evans,15,1,48
J Gehrke,1,0,13
S Liufau,4,0,11
A Newsome,14,0,69
B Shirreffs,16,0,22
T Beals,1,0,15
K Reynolds,28,3,142
C Swain,10,0,58
D Sanders,7,0,35
Q Ezell,9,0,33
D Romine,3,0,19
D Brown,1,0,10
T Gulley,1,0,6
C Cass Jr,1,0,2
S Powell,14,3,88
T Sirk,13,0,52
J Duncan,4,0,23
S Wilson,3,0,5
P Skov,19,0,75
J Thomas,24,1,58
M Allen,2,0,15
M Marshall,5,0,14
B Snoddy,2,0,12
T Marshall,1,0,11
I Willis,2,0,7
C Lynch,3,0,-8
B Stewart,1,0,-10
J Summers,21,2,169
B Kemp,4,1,15
C Hairston,15,0,3
S Furlow,1,0,-1
B Motley,19,1,85
T McMillian,5,0,30
J Coleman,7,0,13
I Ford,1,0,10
S Rogers,4,1,8
T Edmunds,5,1,8
D Lawson,1,0,4
D Jackson,16,2,141
S Vann,6,1,35
B Roback,3,0,17
A Kemper,13,1,147
M Giachinta,13,0,88
J Walker,5,1,86
J Trainor,4,1,69
A Schurr,10,2,67
D Harris,8,2,60
J Asberry,4,0,14
N Black,1,0,13
A Bradshaw,11,0,8
C Drake,2,0,4
K Taylor,19,2,102
B Powell,1,0,7
W Grier,8,0,0
J Dobbs,18,0,136
J Hurd,28,2,102
A Kamara,5,0,16
N Chubb,15,2,131
S Michel,6,2,75
B Douglas,6,0,44
K Marshall,3,0,22
G Lambert,1,0,-8
G Ward Jr,10,2,91
J Webb,15,0,90
K Farrow,17,0,68
R Jackson,9,1,66
D Ayers,1,0,53
A Schulz,1,0,4
R Lowe,8,0,36
T Jones,14,1,35
T Siudzinski,3,0,21
C Nutall,3,1,4
C White,4,0,3
E Penny,22,0,84
A Duckworth,3,0,14
M Millan,1,0,7
M Linehan,7,0,6
M Breida,12,2,179
