longest punt return, name, punt return yards, punt returns
14,A Knight,14,1
1,T Rahming,0,4
7,C Carroll,9,2
0,D Hazelton,-2,1
1,T Brown,1,1
15,D Brown,15,1
27,C Tucker,44,5
17,M Alexander,1,2
18,R Rivers,18,1
0,S Womack,0,1
49,P Hart,67,3
0,P Carter Jr,0,1
35,W Wand,50,3
0,J Smith,0,1
3,B Stewart,3,1
19,T Wallace,19,1
10,L Wolf,10,1
5,D Shelley,5,1
90,D Jamison,90,1
7,D Bouvier,7,1
21,B Edwards,19,2
9,R Burns,13,3
32,D Matthews,32,2
5,J Kirklin,5,1
3,E Moore,3,1
24,B Sowards,24,1
2,C White,2,2
3,J Sabbagh,3,1
34,J Reed,34,1
11,F Swain,9,2
0,T Thomas,0,1
14,C Davis,21,2
0,T Kelly,0,1
0,J Spielman,0,1
6,R Moore,6,1
14,M Hayes,26,3
25,D Stubbs,31,2
23,C Jackson,23,1
16,R Lees,46,4
13,D Peoples Jones,24,5
0,R Bell,0,1
5,C Finke,8,2
9,T Irwin,9,1
1,M Wilson,1,1
7,K Brewer,7,1
0,J Darden,-3,1
0,P White,0,1
0,C Platt,0,1
10,K Hamler,10,1
2,D Thompkins,-3,4
0,K Hill,-2,1
20,T Cottrell,20,1
9,B Gaither,9,1
0,T Hartley,-6,1
5,J Augafa,10,3
2,J Proche,0,2
3,J Sterns,3,2
11,J Reagor,11,1
4,T Milton,4,1
23,C Rookard,26,2
1,R Paul,-2,3
0,D Bowman,0,2
8,A Wilson,8,1
5,M Quattlebaum,5,1
6,S Jones,4,2
1,G Campbell Jr,1,2
3,T Juniel,1,3
33,T Ellis,35,2
3,D Johnson,3,1
14,G Dortch,14,1
0,S Surratt,0,1
16,A Fuller,16,2
0,C McClatcher,0,1
3,B Covey,3,3
15,D Greene,14,2
1,M Williams,1,1
5,A Conway,4,2
2,J Hightower,2,1
0,K Shakir,-6,3
9,B Smith,16,2
1,J Anderson,1,1
21,C Rookard,18,2
14,M Jones,14,1
16,P Hart,16,1
8,M Shelton,15,2
7,M Williams,7,1
41,R Cleveland,62,3
2,A Williams,2,1
2,J Allen,6,3
16,S Brown,21,2
3,L Anderson III,3,0
0,V Wharton III,-3,2
5,C Lacanaria,2,2
2,C Tucker,2,1
0,T White,-3,1
0,I Zuber,1,1
11,A Williams,12,2
3,K Shakir,4,3
0,E Dedeaux,-13,1
10,J Proche,10,1
13,E Tucky,13,1
3,A Knight,3,2
6,J Robertson,-5,3
7,J Ward,7,1
8,K Osborn,14,2
5,R Blackmon,8,2
11,N Harry,11,1
9,B Aiyuk,9,1
0,F Swain,-2,3
22,J Giles,41,4
1,J Kirklin,1,1
22,M Hardman,31,3
5,T Ellis,5,1
11,W Kennedy III,21,2
41,J Augafa,49,3
14,A Conway,11,2
5,Z Tyson,5,1
21,A Wilson,24,2
19,A Isabella,19,2
17,T McCants,17,1
9,B Sowards,9,2
11,R Lees,19,3
26,J Williams,28,3
49,D Dallas,60,3
26,J Thomas,26,1
74,D Matthews,145,5
17,D Peoples Jones,21,2
6,D Douglas,6,1
4,E Moore,2,2
71,M Green,71,1
0,K Mixon,0,1
5,R Davis,8,2
19,T Thomas,14,2
22,M Palmer,22,1
11,K Fossum,11,1
0,R Doubs,1,1
60,D Stubbs,75,2
7,B Farrow,7,1
1,K Hill,1,1
8,J Harris II,8,1
7,C Lamb,7,1
0,D Jamison,-1,1
1,T Wallace,1,1
11,T Milton,11,3
1,D Ruth,1,1
0,T Bradford,0,1
0,K Wilson,14,1
5,T Brock,5,0
0,J Thompson,-9,1
0,R Araujo Lopes,-6,1
19,T Williams,19,1
0,S Riley,-2,1
19,A Trammell,22,2
7,S Jones,7,1
12,A Young,16,2
0,C Sandy,5,1
0,B Edwards,-2,1
12,T Ross,12,1
19,T Cottrell,76,5
8,O Johnson,12,2
9,T Irwin,9,1
6,B Covey,6,1
59,I Wright,129,5
9,T Brown,9,1
0,R Gilliam,10,1
14,D Johnson,6,2
43,R Paul,65,4
5,D Bouvier,1,2
27,H White,28,2
8,R Malone,20,4
5,K Phillips,5,1
18,A Fuller,20,3
28,M Hayes,39,3
17,T Juniel,17,1
12,K Brewer,12,1
20,C Carroll,27,3
24,G Dortch,19,4
0,A Bachman,0,1
8,A Rodgers,14,3
3,W Swinney,3,1
15,J Dunn,15,1
3,J Spielman,3,1
0,J Reed,-2,1
7,M Simms,7,1
0,K Lassiter II,3,1
12,W Wand,7,4
0,C Duck,-1,1
5,K Turpin,5,1
2,H White,-3,2
6,W Kennedy III,6,1
19,T Thompson,19,0
0,K Himphill,17,1
3,J Byrd,3,1
2,K Smith,2,2
4,R Cleveland,4,1
3,J Anderson,3,2
9,T McCants,13,3
0,J Ford,0,1
2,B Covey,2,1
0,D Flannigan Fowles,0,1
1,J Waddle,1,1
0,M Callaway,0,1
34,M Walker,42,4
20,N Borgersen,20,1
0,T Levy,0,0
2,R Burns,4,2
19,S Miller,19,1
1,M Milton,1,1
5,J Reed,7,2
10,K Osborn,10,2
10,J King,14,2
0,A Williams,-7,1
7,M Shelton,13,2
10,A Hifo,10,1
0,J Augafa,1,1
19,N Remigio,26,2
40,A Pickett,40,1
3,M Quattlebaum,3,1
10,J Hall,10,1
10,C Lacanaria,10,1
15,O Johnson,15,1
53,M Hayes,56,2
2,M Outlow,2,1
17,M Green,17,1
0,T Brown,0,1
22,B Smith,22,1
5,B Banham,5,1
52,D Johnson,86,3
25,T Lee,25,1
9,R Rivers,15,2
8,B Stewart,10,2
3,T Rahming,3,1
7,J Holmes,7,1
1,C Sandy,1,2
8,R Moore,8,1
0,J Anthrop,-2,1
0,J Harris II,0,1
5,K Groenweg,5,1
21,T Milton,21,1
14,M Simms,14,1
4,I Zuber,5,2
7,D Stoner,14,2
0,D Stubbs,0,1
28,M Jones,28,1
0,C Rookard,0,1
1,R Malone,1,1
27,M Hardman,27,1
9,T Jacobs,9,4
2,A Young,2,1
16,J Williams,26,2
1,O Anderson,1,1
0,J Sorenson,1,1
26,D Peoples Jones,32,2
15,J Dunn,15,1
3,J Springer,3,1
10,I Wright,10,1
25,D Newsome,51,3
0,D Hazelton,0,1
1,C Tucker,1,2
19,J Spielman,19,1
7,C Finke,12,2
0,R Araujo Lopes,-2,1
7,Q Watkins,7,1
0,K Hill,-1,2
12,D Douglas,12,1
4,D Brown,4,1
29,M Williams,29,1
10,N Mathews,10,1
0,D Mitchell,0,1
0,A Fuller,0,1
15,D Thompkins,17,3
0,K Hamler,0,1
9,B Sowards,15,3
11,L Nelson,11,2
26,A Wilson,26,1
0,C Biles,18,1
11,S Thomas,11,1
32,B Edwards,34,2
15,R Paul,15,2
18,M Reynolds,34,2
0,D Jamison,-5,3
12,T Vaughns,19,3
1,V Jones Jr,1,1
27,R Blackmon,30,3
3,S Jones,6,2
0,C Powell,-4,1
0,D Thompkins,25,2
16,B Gajkowski,16,0
7,J Nathan,14,5
7,T Ellis,7,1
33,F Swain,36,4
8,T Kelly,8,2
1,C Davis,1,1
75,T Minter,88,3
0,W Wand,0,1
1,N Harry,1,1
2,B Aiyuk,0,2
8,T Irwin,8,1
74,K Kaniho,74,0
14,A Williams,35,3
6,T Collins,6,1
11,C Duck,12,2
6,R Malone,6,1
29,D Stewart,29,2
10,M Reynolds,10,1
6,C Lacanaria,2,2
19,B Banham,34,3
6,A Rodgers,6,4
8,J Ward,8,1
0,J Sabbagh,0,1
12,J Reed,19,2
6,T Rahming,6,3
43,T Kelly,72,2
27,C Davis,27,1
13,O Anderson,11,2
18,M Alexander,18,1
11,A Trammell,11,1
27,D Matthews,42,4
32,A Bachman,39,2
7,J Ward,7,1
0,K Fossum,-2,1
0,R Doubs,-3,1
7,J Harris II,10,3
16,K Hamler,14,2
0,D Thompkins,-1,1
0,T Jacobs,-5,1
3,Z Tyson,-2,3
1,D Bouvier,1,1
11,T Ellis,19,2
10,H White,10,1
4,D Thomas,4,1
22,T Veal,18,2
16,T Juniel,12,2
6,A Isabella,6,1
0,K Tyler,0,1
10,S Brown,10,1
7,B Sowards,7,1
16,D Peoples Jones,16,3
2,B Sanders,2,1
4,R Davis,4,1
1,J Johnson,2,2
13,N Mathews,13,1
6,M Williams,9,2
9,W Wright,13,3
5,D Cousart,8,2
1,T Lee,1,1
8,M Quattlebaum,9,2
17,J Springer,17,1
4,B Smith,4,1
7,D Douglas,7,1
0,O Clark,-1,1
3,M Hayes,3,1
15,R Rivers,29,2
0,K Johnson,-1,1
3,P White,-4,2
0,T Bradford,0,2
0,N Remigio,-1,2
9,R Moore,9,1
16,K Hill,16,1
0,T McCants,-8,2
0,Q Watkins,-7,4
0,M Guidry,-2,2
0,S Riley,-2,1
75,D Newsome,75,2
25,K Turpin,25,1
2,I Wright,2,2
21,A Knight,29,3
0,J Waddle,-7,1
3,J Robertson,3,3
4,J Proche,4,1
2,D Johnson,2,1
22,K Osborn,42,2
17,D Bowman,1,3
13,A Wilson,13,1
21,S Brown,21,3
0,B Covey,-2,2
0,A Fuller,-1,1
2,R Blackmon,2,1
2,T Harris,2,1
22,U Amadi,22,1
15,J Dunn,15,1
3,C Sandy,3,1
0,J Marchese,-2,1
28,A Conway,42,3
8,D Stubbs,8,1
0,M Jones,0,1
0,K Nixon,0,1
0,W Kennedy III,0,1
15,D Jackson,15,1
9,D Taylor,9,1
7,D Knock,7,1
6,P White,5,2
3,S Savoy,3,1
0,D Hazelton,0,1
3,K Hall,3,1
2,M Walker,2,1
0,J Thomas,-3,1
6,B Fulton,6,1
1,O Johnson,1,1
1,A Conway,2,2
1,W Wright,1,1
20,T Veal,39,2
0,D Douglas,0,1
0,J Harris,0,1
6,A Pickett,2,2
36,B Covey,66,2
67,A Williams,68,2
16,J Knight,31,5
10,A Williams,10,1
5,J Sabbagh,8,2
0,D Stewart,0,1
13,T Ellis,15,2
24,S Brown,24,1
10,K Wilborn,10,0
0,C Ulloa,9,1
0,C Sudduth,-1,1
6,M Shelton,9,4
3,C Tucker,3,1
28,A Fuller,27,2
20,Q Watkins,20,1
6,T Williams,6,1
6,R Blackmon,8,4
0,T Bradford,0,1
0,K Oladapo,0,1
0,A Isabella,2,1
8,E Riley,8,1
0,D Matthews,-6,2
34,A Rodgers,62,3
0,W Swinney,-2,2
10,R Rivers,18,2
26,K Tyler,30,2
26,M Hardman,26,1
3,F Swain,3,1
2,B Smith,2,1
1,J Ford,1,1
17,T Leggett,17,1
8,D Bowman,8,1
3,K Lassiter II,3,1
0,J Reagor,0,1
0,R Malone,-1,1
45,R Burns,45,1
18,T Jacobs,20,2
3,J Jones,3,1
13,J Holmes,13,1
1,N Hobbs,1,1
0,B Sowards,0,1
6,R Moore,8,2
16,J Johnson,16,1
67,L Bowden Jr,63,2
0,D Thomas,-1,1
33,R Paul,33,1
21,M Mannix,32,2
5,J Byrd,4,2
6,F Nagel,6,1
0,R Lees,-1,1
11,J Dunn,11,1
10,C Lamb,10,2
10,D Stoner,22,3
16,B Jones,9,2
0,D Jamison,4,1
9,I Harper,9,1
1,R Araujo Lopes,1,1
6,K Hamler,10,3
0,D Thompkins,0,1
26,D Dafney,26,1
5,K Groenweg,6,2
7,M Callaway,7,1
1,T Cottrell,1,1
0,T Collins,0,1
31,J Proche,38,2
31,A Knight,31,1
39,T Irwin,39,1
15,S Riley,15,1
0,T Thomas,-3,1
55,J Anderson,55,1
12,A Jones,29,3
45,H White,55,2
2,O Clark,3,2
0,C Gibson,2,1
82,T Vaughns,79,2
92,N Harry,103,4
15,T Juniel,14,2
27,S Thomas,27,1
9,A Wilson,9,1
2,J Nathan,4,2
5,T Kelly,5,3
2,C Davis,2,2
1,R Cray,1,1
77,J Spielman,77,1
18,M Milton,57,5
0,S Miller,-2,1
1,Z Tyson,6,5
2,K Osborn,2,1
0,D Costin,0,1
4,D Johnson,4,1
1,C Tucker,1,2
2,O Anderson,2,1
2,I Wright,2,1
13,A Floyd,13,1
7,P White,7,1
0,D Knock,3,1
59,R Blackmon,59,1
8,T Kelly,15,2
4,C Davis,4,1
19,W Wand,34,4
17,M Reynolds,17,1
8,A Smith,8,1
28,C Tutt,28,1
0,R Davis,0,2
13,R Paul,7,2
11,B Aiyuk,11,1
36,B Covey,36,1
0,C Morgan,26,1
7,T Ebner,7,0
0,R Sneed,-3,1
11,M Shelton,11,1
2,A Knight,-2,2
9,C Williams,8,2
1,W Swinney,1,1
0,A Rodgers,0,3
23,T Hennigan,43,2
15,C Duck,20,3
0,T Brown,-2,1
13,J Williams,11,3
43,B Banham,61,6
3,D Bracy,3,1
1,G Kreski,1,1
0,F Swain,0,1
8,J Johnson,12,4
48,P Hart,69,3
15,H White,6,2
2,J Nathan,2,1
0,J Martin,-1,1
0,D Douglas,0,1
0,K Lassiter II,0,1
13,T Milton,13,1
65,M Hardman,65,1
0,N Thompson,22,1
0,W Kennedy III,7,1
5,B Josue,5,0
0,J Waddle,-3,1
0,T Jacobs,0,1
5,B Sowards,5,1
4,A Isabella,4,1
0,D Stubbs,-3,1
0,J Thomas,0,1
4,T Rahming,1,2
28,D Peoples Jones,54,2
1,K Hamler,1,1
12,E Moore,13,3
27,D Thomas,41,2
12,J Thomas,12,1
14,T Thomas,14,1
0,L Ealey,-3,2
8,J Burrell,12,2
34,G Binkley,54,4
12,R Lees,12,1
19,C Finke,35,3
22,K Jones,22,1
2,K Hill,2,1
0,J Spielman,-2,1
56,U Amadi,56,1
0,A Pickett,-1,1
0,T Vaughns,-1,1
24,R Moore,24,1
38,K Groenweg,38,1
0,A Trammell,-14,1
5,T Juniel,3,2
2,J Ford,2,1
0,T McCants,-2,1
18,A Jones,44,3
4,Q Watkins,-2,1
7,M Williams,7,1
10,J Proche,20,3
0,B Smith,0,1
5,J Reagor,6,2
16,I Zuber,36,4
82,M Callaway,98,3
10,M Quattlebaum,10,2
29,D Jamison,29,1
0,D Sills V,0,1
0,J Bradley,0,1
9,C Lamb,9,1
18,G Prince,18,1
0,T Collins,0,1
21,R Rivers,21,1
13,D Hazelton,16,3
28,M Walker,33,2
29,G Dortch,51,5
15,S Riley,13,3
14,T Irwin,17,3
7,J Dunn,8,2
31,A Conway,43,5
29,K Osborn,60,5
3,J Sorenson,3,1
28,D Connor,28,1
0,J Dorsa,15,1
7,K Nelson,9,2
27,S Smith,38,1
6,T Thomas,6,1
0,G Dortch,-1,2
5,A Williams,6,2
40,S Riley,50,2
0,A Smith,-5,1
0,D Thomas,-9,1
4,D Stewart,0,2
0,J Giles,-7,1
74,M Walker,70,2
58,A Rodgers,62,5
8,O Anderson,8,1
21,A Knight,24,2
9,T McCants,9,1
1,J Ward,1,1
6,M Milton,9,1
2,S Miller,2,2
1,C Lamar,1,1
25,R Blackmon,28,2
3,J Proche,3,1
0,J Williams,1,1
0,M Outlow,-1,1
1,N Page,1,1
