at bats, average, batting order, doubles, hit by pitchers, hits, home runs, left on base, name, position, rbi, runs, sacrifice flies, strike outs, triples, walks
3,323,3,0,[],1,0,0,Ivan Rodriguez,C,0,1,0,1,0,1
4,375,4,0,[],2,0,1,Dmitri Young,DH,1,0,0,1,0,0
3,333,5,1,[],1,0,2,Rondell White,LF,1,1,1,1,0,0
4,292,6,1,[],2,0,1,Carlos Pena,1B,1,0,0,1,0,0
4,241,7,0,[],0,0,2,Craig Monroe,CF,0,0,0,1,0,0
4,273,8,0,[],2,0,1,Marcus Thames,RF,0,0,0,2,0,0
4,125,9,0,[],1,0,2,Jason Smith,SS,0,0,0,2,0,0
3,265,,0,[],1,1,0,Carl Crawford,LF,3,2,0,1,0,2
3,281,,1,[],1,0,1,Julio Lugo,SS,0,1,0,1,0,2
5,400,,1,[],2,0,2,Alex Sanchez,CF,0,3,0,1,0,0
4,324,,0,[],1,0,3,Aubrey Huff,RF,1,2,0,1,0,1
4,344,,0,[],2,0,0,Josh Phelps,DH,3,1,0,1,0,1
5,296,,1,[],3,0,3,Travis Lee,1B,3,1,0,0,0,0
4,324,,1,[],1,0,3,Jorge Cantu,2B,1,0,0,0,0,0
4,500,,1,[],2,0,0,Charles Johnson,C,1,1,0,1,0,0
4,154,,0,[],1,0,1,Nick Green,3B,0,1,0,0,0,0
4,405,,0,[],2,0,1,Brian Roberts,2B,0,2,0,2,1,1
1,333,,0,[],0,0,1,Luis Matos,CF,0,0,0,1,0,0
4,125,,0,[],1,0,2,David Newhan,CF,1,2,0,0,0,0
5,231,,1,[],3,1,1,Melvin Mora,3B,3,2,0,1,0,0
5,333,,0,[],2,1,0,Miguel Tejada,SS,2,1,0,0,0,0
5,263,,1,[],1,0,0,Sammy Sosa,RF,1,0,0,0,0,0
4,241,,0,[],0,0,3,Rafael Palmeiro,DH,0,0,0,0,0,0
4,286,,0,[],1,0,0,Javy Lopez,C,0,0,0,0,0,0
4,208,,0,[],0,0,1,Jay Gibbons,1B,0,0,0,0,0,0
4,261,,1,[],2,0,1,Larry Bigbie,LF,0,0,0,2,0,0
4,275,1,1,[],2,0,1,Coco Crisp,LF,0,2,0,0,0,1
4,273,2,0,['Cliff Politte'],1,0,2,Alex Cora,2B,1,1,0,1,0,0
5,276,3,2,[],2,0,0,Travis Hafner,DH,2,1,0,0,0,0
4,188,4,0,[],2,1,1,Victor Martinez,C,2,2,1,1,0,1
4,233,5,0,[],1,0,3,Ben Broussard,1B,2,1,0,2,1,1
2,121,6,0,[],0,0,3,Aaron Boone,3B,1,0,0,1,0,2
4,241,7,1,[],1,0,3,Grady Sizemore,CF,0,0,0,0,0,0
3,231,8,0,[],1,0,5,Jose Hernandez,RF,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ryan Ludwick,RF,0,0,0,0,0,1
3,235,9,0,[],0,0,2,Jhonny Peralta,SS,0,1,0,1,0,1
3,400,1,0,[],2,0,0,Willie Harris,2B,1,2,0,0,0,1
1,167,,0,[],0,0,2,Pablo Ozuna,2B,0,0,0,0,0,0
4,200,2,0,[],1,0,2,Ross Gload,1B,0,0,0,1,0,0
1,286,,0,[],0,0,2,Tadahito Iguchi,PH,0,0,0,0,0,0
0,333,,0,[],0,0,0,Chris Widger,1B,0,0,0,0,0,0
0,367,3,0,[],0,0,1,Carl Everett,LF,1,0,1,0,0,0
3,200,,0,[],0,0,0,Timo Perez,LF,0,1,0,1,0,1
5,235,4,0,[],1,1,1,Paul Konerko,DH,3,1,0,0,0,0
5,219,5,0,[],2,0,1,Jermaine Dye,RF,0,0,0,0,0,0
5,229,6,0,[],3,0,1,Aaron Rowand,CF,0,0,0,0,0,0
4,226,7,0,[],0,0,4,AJ Pierzynski,C,0,0,0,1,0,0
4,226,8,0,[],1,0,1,Joe Crede,3B,0,1,0,1,0,0
3,192,9,2,[],2,0,1,Juan Uribe,SS,0,1,0,0,0,1
4,333,1,0,[],1,0,1,Jose Reyes,SS,1,1,0,1,0,0
4,333,2,0,[],0,0,1,Miguel Cairo,2B,0,0,0,0,0,0
2,314,3,0,[],1,0,0,Carlos Beltran,CF,0,1,0,0,0,2
4,148,4,0,[],1,0,3,Mike Piazza,C,0,0,0,0,0,0
0,0,,0,[],0,0,0,Manny Aybar,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Roberto Hernandez,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Braden Looper,RP,0,0,0,0,0,0
4,312,5,0,[],2,0,1,Doug Mientkiewicz,1B,1,0,0,0,0,0
3,219,6,0,[],0,0,3,David Wright,3B,0,1,0,1,0,1
4,250,7,1,[],1,0,2,Chris Woodward,LF,0,0,0,2,0,0
4,300,8,1,[],1,0,1,Victor Diaz,RF,0,1,0,1,0,0
2,0,9,0,[],0,0,1,Victor Zambrano,SP,0,0,0,2,0,0
0,0,,0,[],0,0,0,Mike Matthews,RP,0,0,0,0,0,0
1,625,,0,[],0,0,0,Marlon Anderson,PH,1,0,0,0,0,0
0,375,,0,[],0,0,0,Ramon Castro,C,0,0,0,0,0,0
4,129,1,0,[],0,0,2,Adam Everett,SS,1,0,1,1,0,0
4,406,2,1,[],2,0,0,Craig Biggio,2B,0,1,0,0,0,0
1,0,,0,[],0,0,1,Eric Bruntlett,2B,0,0,0,0,0,0
5,258,3,0,[],2,0,3,Jeff Bagwell,1B,0,0,0,1,0,0
3,143,4,0,[],0,0,0,Mike Lamb,3B,0,0,0,0,0,2
5,303,5,1,[],1,0,5,Jason Lane,RF,0,0,0,1,0,0
4,316,6,0,[],3,0,0,Luke Scott,LF,1,0,0,0,0,1
3,83,7,0,[],0,0,4,Brad Ausmus,C,0,0,0,0,0,1
3,370,8,0,[],0,0,5,Willy Taveras,CF,0,1,0,1,0,1
3,667,9,0,[],2,0,0,Brandon Backe,SP,1,1,0,1,1,0
0,0,,0,[],0,0,0,John Franco,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Dan Wheeler,RP,0,0,0,0,0,0
0,400,,0,[],0,0,0,Orlando Palmeiro,PH,0,0,0,0,0,1
0,0,,0,[],0,0,0,Chad Harville,RP,0,0,0,0,0,0
4,333,1,0,[],0,0,0,Brad Wilkerson,LF,0,0,0,1,0,0
4,281,2,0,[],1,0,0,Nick Johnson,1B,0,0,0,2,0,0
2,297,3,1,[],1,0,0,Jose Vidro,2B,0,1,0,1,0,2
3,333,4,0,['Javier Vazquez'],0,0,3,Jose Guillen,RF,0,1,0,1,0,0
0,273,,0,[],0,0,0,Terrmel Sledge,RF,0,0,0,0,0,0
4,238,5,0,[],2,0,2,Ryan Church,CF,0,1,0,0,0,0
3,393,6,1,['Lance Cormier'],3,1,0,Vinny Castilla,3B,4,2,0,0,1,0
3,258,7,0,[],1,0,2,Brian Schneider,C,1,0,1,0,0,0
4,128,8,0,[],1,0,2,Cristian Guzman,SS,0,0,0,2,0,0
3,167,9,0,[],0,0,2,Livan Hernandez,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Chad Cordero,RP,0,0,0,0,0,0
4,300,1,0,[],0,0,0,Craig Counsell,2B,0,0,0,1,0,0
4,206,2,0,[],0,0,0,Royce Clayton,SS,0,0,0,1,0,0
2,353,3,0,[],1,0,0,Luis Gonzalez,LF,0,1,0,0,0,2
2,263,4,0,[],0,0,2,Troy Glaus,3B,0,0,0,1,0,2
3,294,5,0,[],1,0,1,Shawn Green,RF,0,1,0,1,0,1
3,355,6,0,[],1,1,1,Chad Tracy,1B,3,1,0,0,0,1
4,318,7,0,[],0,0,3,Chris Snyder,C,0,0,0,1,0,0
4,263,8,0,[],1,0,0,Quinton McCracken,CF,0,0,0,0,0,0
2,250,9,0,[],0,0,0,Javier Vazquez,SP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Randy Choate,RP,0,0,0,0,0,0
1,125,,0,[],0,0,0,Alex Cintron,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Lance Cormier,RP,0,0,0,0,0,0
1,500,,0,[],0,0,1,Tony Clark,PH,0,0,0,0,0,0
4,286,1,1,[],1,0,3,Alfonso Soriano,2B,0,0,0,1,0,0
4,293,2,0,[],0,0,1,Hank Blalock,3B,0,0,0,2,0,0
4,295,3,0,[],0,0,1,Michael Young,SS,0,0,0,3,0,0
4,205,4,0,[],1,0,1,Mark Teixeira,1B,0,0,0,0,0,0
3,225,5,0,[],1,0,0,Richard Hidalgo,RF,0,1,0,0,0,1
4,250,6,1,[],1,0,2,Adrian Gonzalez,DH,0,0,0,0,0,0
3,235,7,0,[],0,0,2,David Dellucci,LF,0,0,0,1,0,0
3,333,8,0,[],0,0,2,Rod Barajas,C,0,0,0,1,0,0
3,211,9,0,[],1,0,1,Gary Matthews Jr,CF,1,0,0,1,0,0
4,308,1,1,[],1,0,2,Frank Catalanotto,LF,0,1,0,1,0,0
0,316,,0,[],0,0,0,Reed Johnson,LF,0,0,0,0,0,0
4,205,2,0,[],0,0,1,Orlando Hudson,2B,0,0,0,0,0,0
3,179,3,0,[],0,0,0,Vernon Wells,CF,1,0,1,0,0,0
3,200,4,0,[],0,0,0,Corey Koskie,DH,0,0,0,1,0,1
3,342,5,0,[],1,0,0,Shea Hillenbrand,3B,0,0,0,0,0,1
4,353,6,0,[],1,0,3,Eric Hinske,1B,0,0,0,1,0,0
4,312,7,0,[],1,0,1,Alex Rios,RF,0,1,0,1,0,0
4,300,8,1,[],1,0,1,Gregg Zaun,C,0,0,0,2,0,0
2,333,9,0,[],0,0,1,John McDonald,SS,0,0,0,0,0,0
1,208,,0,[],0,0,0,Russ Adams,SS,1,0,0,0,0,0
3,306,1,0,[],1,0,0,Johnny Damon,CF,0,2,0,1,0,1
4,250,2,1,[],2,1,0,Edgar Renteria,SS,3,2,0,0,0,0
3,200,3,0,[],0,0,1,Manny Ramirez,LF,0,0,0,1,0,1
3,312,4,0,[],0,0,1,David Ortiz,DH,0,1,0,1,0,1
4,250,5,0,[],1,0,3,Kevin Millar,1B,0,1,0,1,0,0
0,0,,0,[],0,0,0,Dave McCarty,1B,0,0,0,0,0,0
4,370,6,0,[],2,1,2,Jason Varitek,C,3,1,0,1,1,0
3,308,7,0,[],1,1,0,Jay Payton,RF,2,1,0,2,0,0
1,273,,0,[],0,0,1,Trot Nixon,RF,0,0,0,1,0,0
3,233,8,0,[],1,0,0,Bill Mueller,3B,0,0,0,0,0,0
3,233,9,0,[],0,0,1,Mark Bellhorn,2B,0,0,0,2,0,0
5,242,1,0,[],0,0,4,Tony Womack,2B,0,1,0,1,0,0
4,333,2,1,[],1,0,1,Derek Jeter,SS,0,2,0,1,0,1
4,306,3,1,[],3,0,1,Gary Sheffield,RF,1,1,0,0,0,1
4,361,4,1,[],3,0,1,Hideki Matsui,LF,3,0,0,0,0,1
5,225,5,0,[],1,0,5,Alex Rodriguez,3B,1,0,0,1,0,0
5,267,6,0,[],0,0,5,Jorge Posada,C,0,0,0,0,0,0
4,241,7,0,[],1,0,0,Jason Giambi,DH,0,0,0,0,0,1
0,500,,0,[],0,0,0,Rey Sanchez,PR,0,0,0,0,0,0
2,200,8,0,[],1,0,0,Tino Martinez,1B,0,1,0,0,0,2
0,250,,0,[],0,0,0,Bubba Crosby,PR,0,0,0,0,0,0
0,0,,0,[],0,0,0,Andy Phillips,1B,0,0,0,0,0,0
1,200,,0,[],0,0,3,Ruben Sierra,PH,0,0,0,0,0,0
3,214,9,0,[],0,0,2,Bernie Williams,CF,0,0,0,1,0,1
5,306,1,0,[],3,0,1,David DeJesus,C,1,1,0,1,0,0
3,280,2,0,['Julio Mateo'],0,0,3,Tony Graffanino,2B,0,0,0,0,0,0
5,359,3,1,[],2,0,2,Mike Sweeney,1B,1,0,0,0,0,0
5,273,4,0,[],1,0,4,Emil Brown,RF,0,0,0,1,0,0
4,59,5,0,[],1,0,3,Eli Marrero,LF,0,0,0,0,0,0
4,158,6,0,[],0,0,3,Calvin Pickering,DH,0,0,0,3,0,0
3,265,7,0,[],1,0,1,Angel Berroa,SS,0,1,0,0,0,1
4,138,8,0,[],1,0,5,John Buck,C,0,0,0,0,0,0
4,500,9,0,[],2,0,1,Joe McEwing,3B,0,0,0,0,0,0
4,417,1,0,[],2,0,0,Ichiro Suzuki,RF,0,1,0,0,0,1
5,182,2,1,[],1,0,2,Jeremy Reed,CF,3,1,0,0,0,0
2,265,3,0,[],0,0,1,Adrian Beltre,3B,0,0,0,0,0,0
1,0,,0,[],0,0,1,Scott Spiezio,3B,0,1,0,1,0,2
4,265,4,1,[],2,1,1,Richie Sexson,1B,3,2,0,1,0,1
0,250,,0,[],0,0,0,Greg Dobbs,1B,0,0,0,0,0,0
3,294,5,0,[],1,0,1,Bret Boone,2B,0,0,0,1,0,2
0,667,,0,[],0,0,0,Willie Bloomquist,2B,0,0,0,0,0,0
4,200,6,0,[],1,0,4,Raul Ibanez,DH,0,2,0,2,0,1
4,300,7,0,[],1,0,2,Randy Winn,LF,1,1,1,0,0,0
4,273,8,0,['Denny M Bautista'],1,0,0,Dan Wilson,C,1,1,0,1,0,0
5,269,9,1,[],1,0,1,Wilson Valdez,SS,2,1,0,1,0,0
2,237,1,0,['Nate Robertson'],0,0,0,Shannon Stewart,LF,0,1,0,0,0,2
5,300,2,0,[],0,0,6,Juan Castro,SS,0,0,0,0,0,0
4,229,3,1,[],1,0,2,Torii Hunter,DH,0,1,0,1,0,0
1,0,,0,[],0,0,0,Corky Miller,DH,0,0,0,0,0,0
4,304,4,0,[],2,0,0,Matthew LeCroy,1B,1,2,0,0,0,1
3,267,5,1,['Nate Robertson'],2,1,1,Lew Ford,CF,3,3,0,0,0,1
4,407,6,0,[],3,0,0,Jacque Jones,RF,2,2,0,0,1,1
2,188,7,0,[],0,0,4,Michael Cuddyer,3B,0,0,0,2,0,3
4,429,8,0,[],2,0,5,Mike Redmond,C,2,0,0,0,0,1
3,316,9,0,[],1,0,4,Luis Rivas,2B,1,1,1,0,0,0
5,333,1,0,[],1,0,3,Brandon Inge,3B,0,0,0,2,0,0
3,357,2,0,[],0,0,1,Carlos Guillen,SS,0,1,0,1,0,1
4,343,3,0,[],2,0,0,Ivan Rodriguez,C,0,2,0,0,0,0
4,389,4,0,[],2,0,0,Dmitri Young,DH,1,0,0,0,0,0
3,333,5,0,[],1,1,3,Rondell White,LF,2,1,1,1,0,0
4,286,6,0,[],1,0,1,Carlos Pena,1B,1,0,0,0,0,0
4,242,7,0,[],1,0,2,Craig Monroe,CF,0,0,0,0,0,0
3,214,8,0,['Brad Radke'],0,0,0,Marcus Thames,RF,0,0,0,0,0,0
4,206,9,1,[],1,0,2,Omar Infante,2B,0,0,0,0,0,0
4,366,1,1,[],1,0,0,Mark Kotsay,CF,0,1,0,0,0,0
4,225,2,0,[],0,0,1,Jason Kendall,C,0,0,0,1,0,0
3,206,3,0,[],0,0,1,Eric Chavez,3B,0,0,0,1,0,0
3,314,4,0,[],1,0,0,Scott Hatteberg,1B,1,0,0,1,0,0
3,147,5,0,[],0,0,1,Erubiel Durazo,DH,0,0,0,1,0,0
3,200,6,0,[],0,0,0,Eric Byrnes,LF,0,0,0,0,0,0
3,273,7,0,[],0,0,0,Mark Ellis,2B,0,0,0,1,0,0
3,0,8,0,[],0,0,0,Charles Thomas,RF,0,0,0,0,0,0
2,240,9,0,[],0,0,0,Marco Scutaro,SS,0,0,0,1,0,0
1,229,,0,[],0,0,0,Nick Swisher,PH,0,0,0,1,0,0
4,304,1,0,[],1,0,3,Darin Erstad,1B,1,0,0,2,0,1
5,184,2,0,[],1,0,3,Chone Figgins,2B,1,1,0,2,0,0
5,293,3,0,[],1,0,0,Vladimir Guerrero,RF,1,0,0,0,0,0
5,333,4,0,[],2,0,1,Garret Anderson,LF,0,0,0,2,0,0
4,217,5,0,[],0,0,2,Juan Rivera,DH,0,0,0,0,0,0
4,257,6,0,[],0,0,1,Orlando Cabrera,SS,0,0,0,0,0,0
2,194,7,0,['Barry Zito', 'Barry Zito'],1,1,0,Steve Finley,CF,1,2,0,0,0,0
4,300,8,0,[],1,0,2,Bengie Molina,C,0,1,0,1,0,0
2,182,9,1,['Barry Zito'],1,0,1,Robb Quinlan,3B,1,1,0,0,0,0
0,0,,0,[],0,0,0,Lou Merloni,3B,0,1,0,0,0,1
4,351,1,0,[],2,0,0,Brady Clark,CF,0,0,0,0,0,0
3,275,2,0,[],0,0,1,Junior Spivey,2B,0,0,0,2,0,1
4,273,3,1,[],1,0,2,Lyle Overbay,1B,0,0,0,0,0,0
4,270,4,0,[],0,0,2,Carlos Lee,LF,0,0,0,1,0,0
3,211,5,0,[],1,0,0,Geoff Jenkins,RF,0,0,0,1,0,0
3,273,6,0,[],1,0,0,Jeff Cirillo,3B,0,0,0,0,0,0
3,111,7,0,[],0,0,1,Chad Moeller,C,0,0,0,0,0,0
2,130,8,0,[],0,0,0,JJ Hardy,SS,0,0,0,0,0,1
2,0,9,0,[],0,0,2,Ben Sheets,SP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Ricki Bottalico,RP,0,0,0,0,0,0
1,100,,0,[],0,0,0,Bill Hall,PH,0,0,0,0,0,0
0,0,,0,[],0,0,0,Derrick Turnbow,RP,0,0,0,0,0,0
3,333,1,0,[],1,0,1,David Eckstein,SS,0,0,0,0,0,1
4,233,2,0,[],1,0,2,Larry Walker,RF,0,0,0,1,0,0
4,242,3,0,[],1,1,2,Albert Pujols,1B,1,1,0,2,0,0
4,125,4,0,[],0,0,1,Scott Rolen,3B,0,0,0,1,0,0
3,91,5,0,[],0,0,0,Roger Cedeno,RF,0,0,0,0,0,0
1,333,,0,[],0,0,0,So Taguchi,CF,0,0,0,1,0,0
4,240,6,0,[],0,0,0,Reggie Sanders,LF,0,1,0,1,0,0
3,261,7,0,[],1,0,0,Mark Grudzielanek,2B,1,1,0,1,0,0
3,45,8,0,[],0,0,0,Yadier Molina,C,0,0,0,1,0,0
3,250,9,0,[],1,0,0,Jeff Suppan,SP,1,0,0,1,0,0
0,0,,0,[],0,0,0,Jason Isringhausen,RP,0,0,0,0,0,0
4,375,1,0,[],1,0,5,Cesar Izturis,SS,0,0,0,1,0,0
4,130,2,0,[],0,0,1,Hee Seop Choi,1B,0,0,0,1,0,0
3,114,3,0,[],0,0,1,JD Drew,RF,0,0,0,1,0,1
4,400,4,0,[],1,1,2,Jeff Kent,2B,1,1,0,0,0,0
3,314,5,0,[],2,1,0,Milton Bradley,CF,1,3,0,0,0,1
3,400,6,0,[],1,0,0,Jose Valentin,3B,0,0,0,2,0,1
4,333,7,0,[],0,0,4,Ricky Ledee,LF,0,0,0,1,0,0
0,227,,0,[],0,0,0,Jason Repko,LF,0,0,0,0,0,0
3,276,8,0,[],2,0,2,Jason Phillips,C,0,0,0,0,0,0
3,143,9,0,[],1,0,2,Derek Lowe,SP,2,0,0,0,0,0
3,258,1,0,[],1,0,0,Sean Burroughs,3B,0,0,0,0,0,1
4,300,2,0,[],0,0,3,Mark Loretta,2B,0,0,0,0,0,0
4,235,3,0,[],0,0,0,Brian Giles,RF,0,0,0,0,0,0
4,229,4,0,[],0,0,0,Ryan Klesko,LF,0,0,0,2,0,0
4,167,5,0,[],0,0,0,Phil Nevin,1B,0,0,0,1,0,0
3,290,6,0,[],0,0,0,Ramon Hernandez,C,0,0,0,0,0,0
3,405,7,0,[],1,0,1,Xavier Nady,CF,0,0,0,0,0,0
0,0,,0,[],0,0,0,Chris Hammond,RP,0,0,0,0,0,0
3,242,8,0,[],0,0,1,Khalil Greene,SS,0,0,0,1,0,0
2,500,9,0,[],1,0,1,Woody Williams,SP,0,0,0,0,0,0
1,429,,0,[],0,0,0,Mark Sweeney,CF,0,0,0,1,0,0
4,273,1,1,[],1,0,2,Coco Crisp,LF,0,0,0,1,0,0
4,241,2,0,[],0,0,2,Ronnie Belliard,2B,0,0,0,1,0,0
4,176,3,0,[],0,0,2,Jose Hernandez,3B,0,0,0,3,0,0
3,200,4,0,[],1,1,0,Victor Martinez,C,1,1,0,0,0,1
0,273,,0,[],0,0,0,Alex Cora,PR,0,0,0,0,0,0
0,0,,0,[],0,0,0,Josh Bard,C,0,0,0,0,0,0
4,259,5,0,[],2,0,1,Casey Blake,RF,0,0,0,1,0,0
4,235,6,0,[],1,0,3,Ben Broussard,1B,0,0,0,1,0,0
3,77,7,0,[],1,1,2,Ryan Ludwick,DH,1,1,0,2,0,0
1,267,,0,[],0,0,0,Travis Hafner,PH,0,0,0,0,0,0
3,200,8,0,[],0,0,2,Jhonny Peralta,SS,0,0,0,2,0,1
4,242,9,0,[],1,0,1,Grady Sizemore,CF,0,0,0,2,0,0
3,220,1,0,[],0,0,0,Shannon Stewart,LF,0,1,0,1,0,1
4,310,2,0,[],0,0,0,Jason Bartlett,SS,0,0,0,0,0,0
4,323,3,0,[],1,0,0,Joe Mauer,C,0,0,0,0,0,0
2,320,4,0,[],1,0,0,Matthew LeCroy,1B,1,1,0,0,0,2
0,188,,0,[],0,0,0,Michael Cuddyer,1B,0,0,0,0,0,0
4,205,5,0,[],0,0,3,Torii Hunter,CF,0,1,0,1,0,0
3,367,6,0,[],0,0,1,Jacque Jones,DH,0,0,0,0,0,1
3,242,7,0,[],0,0,3,Lew Ford,RF,0,0,0,0,0,0
3,429,8,0,[],1,0,1,Terry Tiffee,3B,2,0,0,0,0,0
0,300,,0,[],0,0,0,Juan Castro,3B,0,0,0,0,0,0
3,273,9,0,[],0,0,1,Luis Rivas,2B,0,0,0,2,0,0
4,326,1,1,[],1,0,2,Jose Reyes,SS,0,1,0,1,0,0
2,273,2,0,[],0,0,1,Miguel Cairo,2B,0,2,0,0,0,1
4,282,3,0,[],0,0,2,Carlos Beltran,CF,0,1,0,1,0,0
4,194,4,2,[],2,0,0,Mike Piazza,C,3,0,0,0,0,0
0,375,,0,[],0,0,0,Ramon Castro,C,0,0,0,0,0,0
3,314,5,0,[],1,0,1,Doug Mientkiewicz,1B,1,0,0,0,0,1
4,250,6,0,[],1,0,4,Chris Woodward,3B,0,0,0,1,0,0
4,417,7,0,[],0,0,1,Marlon Anderson,LF,0,0,0,2,0,0
1,286,8,0,[],0,0,0,Victor Diaz,RF,0,0,0,0,0,3
3,0,9,0,[],0,0,3,Aaron Heilman,SP,0,0,0,2,0,0
3,300,1,0,['Aaron Heilman'],0,0,0,Juan Pierre,CF,0,0,0,0,0,0
2,194,2,0,[],1,0,0,Luis Castillo,2B,0,0,0,0,0,2
4,256,3,0,[],0,0,4,Miguel Cabrera,LF,0,0,0,0,0,0
3,306,4,0,[],0,0,2,Carlos Delgado,1B,0,0,0,1,0,0
3,184,5,0,[],0,0,2,Mike Lowell,3B,0,0,0,0,0,0
3,353,6,0,[],0,0,0,Paul Lo Duca,C,0,0,0,1,0,0
3,250,7,0,[],0,0,0,Juan Encarnacion,RF,0,0,0,2,0,0
2,267,8,0,[],0,0,0,Damion Easley,SS,0,0,0,1,0,1
2,143,9,0,[],0,0,1,Josh Beckett,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Todd Jones,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Brian Moehler,RP,0,0,0,0,0,0
1,200,,0,[],0,0,0,Jeff Conine,PH,0,0,0,1,0,0
0,0,,0,[],0,0,0,Guillermo Mota,RP,0,0,0,0,0,0
5,429,1,0,[],3,0,0,Brian Roberts,2B,1,1,0,0,1,0
3,238,2,1,['Carl Pavano'],1,0,1,Melvin Mora,3B,0,2,0,0,0,1
4,350,3,0,[],2,1,3,Miguel Tejada,SS,3,1,0,1,1,1
4,286,4,1,[],2,1,3,Sammy Sosa,RF,3,1,0,0,0,0
4,212,5,0,[],0,0,5,Rafael Palmeiro,DH,0,1,0,1,0,0
3,263,6,0,[],0,0,1,Javy Lopez,C,0,0,0,2,0,1
3,185,7,0,[],0,0,2,Jay Gibbons,1B,0,0,0,0,0,1
4,321,8,0,[],1,0,2,Luis Matos,C,1,1,0,1,0,0
3,231,9,0,[],0,0,2,Larry Bigbie,LF,0,1,0,0,0,1
4,300,1,0,[],0,0,2,Derek Jeter,SS,0,0,0,0,0,0
4,219,2,0,[],1,0,0,Bernie Williams,CF,1,0,0,0,0,0
4,300,3,0,[],1,0,0,Gary Sheffield,RF,0,0,0,1,0,0
4,205,4,0,[],0,0,1,Alex Rodriguez,3B,0,0,0,0,0,0
3,359,5,0,[],1,0,0,Hideki Matsui,LF,0,0,0,1,0,0
3,242,6,0,[],0,0,1,Jorge Posada,C,0,0,0,1,0,0
3,219,7,0,[],0,0,0,Jason Giambi,DH,0,0,0,0,0,0
2,182,8,0,[],0,0,0,Tino Martinez,1B,0,1,0,0,0,1
3,400,9,0,[],1,0,0,Rey Sanchez,2B,0,0,0,0,0,0
5,293,1,0,[],3,0,1,Jimmy Rollins,SS,2,0,0,1,1,0
0,0,,0,[],0,0,0,Billy Wagner,RP,0,0,0,0,0,0
3,200,2,0,[],0,0,1,Placido Polanco,2B,0,1,0,0,0,2
5,311,3,0,[],2,0,2,Bobby Abreu,RF,0,1,0,1,0,0
4,415,4,0,[],2,0,1,Pat Burrell,LF,0,0,0,0,0,1
4,278,5,1,[],1,0,3,Jim Thome,1B,2,0,0,0,0,1
4,357,6,0,[],1,0,3,Jason Michaels,CF,0,1,0,0,0,1
4,175,7,0,[],0,0,7,David Bell,3B,0,0,0,1,0,1
4,250,8,0,[],0,0,2,Mike Lieberthal,C,0,0,0,1,0,0
1,200,9,0,[],0,0,0,Gavin Floyd,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Pedro Liriano,RP,0,0,0,0,0,0
1,200,,0,[],1,0,0,Jose Offerman,PH,0,1,0,0,0,0
0,0,,0,[],0,0,0,Aaron Fultz,RP,0,0,0,0,0,0
1,250,,0,[],0,0,0,Tomas Perez,SS,0,0,0,0,0,0
4,222,1,0,[],3,2,1,Rafael Furcal,SS,2,4,0,0,0,1
0,0,,0,[],0,0,0,Chris Reitsma,RP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Adam Bernero,RP,0,0,0,0,0,0
3,222,2,0,[],0,0,1,Marcus Giles,2B,0,1,0,0,0,2
4,368,3,1,[],1,0,0,Chipper Jones,3B,1,0,0,0,0,1
0,281,,0,[],0,0,0,Pete Orr,3B,0,0,0,0,0,0
5,278,4,0,[],0,0,5,Andruw Jones,CF,0,1,0,3,0,0
4,240,5,0,[],0,0,3,Johnny Estrada,C,0,1,0,0,0,1
3,276,6,0,[],1,1,0,Adam LaRoche,1B,2,2,0,0,0,1
4,176,7,1,[],1,0,0,Brian Jordan,LF,3,0,0,0,0,0
4,176,8,0,[],2,2,0,Raul Mondesi,RF,2,2,0,0,0,0
3,200,9,0,[],1,0,0,Horacio Ramirez,SP,0,0,0,0,0,0
0,0,,0,[],0,0,0,Jorge Sosa,RP,0,0,0,0,0,0
1,0,,0,[],0,0,0,Wilson Betemit,SS,0,0,0,0,0,0
4,293,1,0,[],2,0,0,Matt Lawton,RF,1,0,0,1,0,1
0,0,,0,[],0,0,0,Jose Mesa,RP,0,0,0,0,0,0
4,162,2,0,[],0,0,3,Jack Wilson,SS,0,0,0,0,0,0
4,302,3,0,[],1,0,2,Jason Bay,LF,0,0,0,1,0,0
3,370,4,0,[],2,1,1,Rob Mackowiak,2B,1,2,0,0,0,1
4,167,5,1,[],2,0,1,Daryle Ward,1B,0,2,0,1,0,0
4,273,6,0,[],0,0,3,Craig Wilson,RF,0,0,0,2,0,0
4,364,7,2,[],2,0,1,Bobby Hill,3B,2,2,0,0,0,0
4,421,8,0,[],3,2,1,David Ross,C,3,2,0,1,0,0
2,0,9,0,[],0,0,0,Oliver Perez,SP,0,0,0,1,0,0
0,0,,0,[],0,0,0,Brian Meadows,RP,0,0,0,0,0,0
0,200,,0,[],0,0,0,Tike Redman,PH,0,0,0,0,0,0
