kickoff return yards, kickoff returns, longest kickoff return, name
43,2,23,Javon Ringer
41,1,41,Stanley Franks
19,1,19,Ryan Davis
14,1,14,Brian Flowers Jr
14,1,14,Rolly Lumbala
19,1,19,Carl Tabb
16,1,16,Steve Breaston
91,4,34,Alex Washington
26,1,26,Tony Temple
24,1,24,Connell Davis
11,1,11,Marcus Woods
34,1,34,Reggie Campbell
16,1,16,Rick Amos
16,1,16,Chris Johnson
10,1,10,Markeith McQueen
6,1,6,Kort Shankweiler
87,3,34,Brandon Tate
44,3,16,Willie Foster
85,3,52,Darrell Blackman
14,1,14,Tierre Green
85,4,29,Weldon Brown
34,3,19,Patrick Jackson
22,1,22,Chris Riser
19,1,19,DeAndre Wright
17,1,17,Paul Baker
48,2,31,Jamario ONeal
25,2,15,Ted Ginn Jr
47,2,30,Marcus Perez
19,1,19,Britt Davis
46,1,46,Josh Abrams
15,1,15,Scott Mayle
96,3,33,Juaquin Iglesias
18,1,18,Reggie Smith
73,3,26,Marculus Elliott
96,1,96,Perrish Cox
23,1,23,Tommy Devereaux
54,1,54,Jonathan Stewart
12,1,12,Jeremiah Johnson
5,0,5,Ryan DePalo
85,5,23,Anthony Kimble
18,1,18,Nick Frank
7,1,7,Patrick Danahy
7,1,7,Emeka Nnoli
31,1,31,LaRod Stephens Howling
14,1,14,Marcel Pestano
74,4,26,Michael Johnson
63,3,27,Cedric Peerman
95,2,54,AJ Wallace
19,1,19,Derrick Williams
67,3,26,Andre Jones
22,1,22,Brandon Anderson
1,1,1,Joseph Tuzze
67,2,56,Kory Sheets
39,3,25,Dustin Keller
56,3,23,Brandon King
105,3,76,Anthony Alridge
0,1,0,Donnie Avery
40,2,31,Ean Randolph
13,1,13,Sam Miller
16,1,16,Robert Meachem
45,2,26,Marshawn Lynch
27,1,27,Marcus OKeith
19,1,19,Quan Cosby
9,1,9,Henry Melton
73,4,27,Zach Muzzy
3,1,3,Joel Nwigwe
64,2,52,Kerry Franks
57,2,37,Jessie Henderson
23,1,23,Blake Warren
19,1,19,Jeremy McGee
60,4,22,Brent Casteel
38,1,38,Derrek Richards
35,3,21,Eric Wright
16,1,16,Eddie Royal
23,1,23,Willie Idlette
37,2,24,Curtis Brinkley
20,1,20,Jeremy Horne
89,5,31,Roy Lewis
11,1,11,Luke Kravitz
35,1,35,John Broussard
6,1,6,Yonus Davis
49,2,27,Antonio Lewis
43,2,24,Chubb Small
25,2,13,Brandon Souder
30,1,30,John Wendling
18,1,18,Devin Moore
42,2,22,Tony Pennyman
24,1,24,Queito Teasley
17,1,17,Mikail Baker
69,1,69,Donald Massey
18,1,18,Marcus Brock
44,3,20,Rod Council
21,1,21,Sergio Spencer
185,5,100,Keenan Burton
9,1,9,Dicky Lyons Jr
122,5,39,Dexter McCluster
50,3,27,Michael Grandberry
42,2,26,Darnell Jenkins
37,2,22,Bruce Johnson
14,1,14,Michael Ray Garvin
22,1,22,Quinton Jones
64,2,37,Coye Francies
15,1,15,Gerard Lawson
14,1,14,Bryant Cornell
71,3,24,Dominick Goodman
31,2,21,Derrick Stewart
37,1,37,Lowell Robinson
52,3,20,Kevin Jones
12,1,12,Marcus Brown
10,1,10,Darren Toney
15,1,15,Grant Jones
18,1,18,Javier Arenas
8,1,8,Jimmy Johns
36,2,21,Alex Washington
32,2,22,Josh Allen
23,1,23,Felix Jones
43,2,23,Tony Pennyman
33,2,17,Kevin Robinson
42,2,25,Anton McDuffie
19,1,19,Shawn Bayes
21,1,21,Chris McGaha
69,3,38,Dwayne Sanders
8,1,8,Dante Love
126,2,100,Marcus Thigpen
0,1,0,James Bailey
47,1,47,Mikail Baker
45,1,45,Queito Teasley
213,5,96,Jeff Smith
58,3,20,CJ Spiller
16,1,16,Jacoby Ford
55,3,19,Brandon Jones
19,1,19,Vincent Corner
7,1,7,Peter Winovich
94,1,94,Naaman Roosevelt
59,3,29,Gary Rice
13,1,13,Ike Ndukwe
15,0,15,Manase Tonga
5,1,5,McKay Jacobson
25,2,20,Tarrion Adams
15,1,15,Nick Graham
9,0,9,Kyle Grooms
56,3,27,Marshawn Lynch
126,3,99,Dominic Jones
30,1,30,Brandon James
19,1,19,Kestahn Moore
59,4,20,Curtis Francis
0,1,0,Jason Venson
38,2,19,Lorenzo Booker
17,1,17,Michael Ray Garvin
67,3,34,Leodis McKelvin
7,1,7,Josh Pruitt
46,2,24,Joe Fernandez
12,1,12,Bear Pascoe
9,1,9,Jaron Fairman
37,2,21,Andiel Brown
60,2,34,Chris Dunlap
19,1,19,Rashaun Grant
29,1,29,Anthony Alridge
59,3,26,Ray Boudreaux
44,2,26,Fred Smith
0,1,0,James Dillard
20,1,20,Austin Flynn
8,1,8,Ryan Kock
103,3,54,Eric Wright
17,1,17,Ronnie Smith
90,3,39,Marcus Herford
10,1,10,Brandon McAnderson
46,2,27,Calvin Dawson
88,1,88,Justin McKinney
44,3,20,Willie Floyd
37,2,19,Avery Holley
8,1,8,Rob Housler
35,1,35,Dicky Lyons Jr
33,1,33,Syndric Steptoe
17,2,9,BJ Dennard
87,2,61,Josh Wilson
11,1,11,Tim Cesa
47,3,17,DeMarco McNair
42,2,22,Javon Ringer
62,4,22,Trumaine Riley
13,1,13,Dontayo Gage
62,2,35,TJ Pitts
43,2,26,Bruce Johnson
23,1,23,Tervaris Johnson
44,2,15,Steve Breaston
22,1,22,Johnny Sears Jr
155,5,44,Eric Fraser
20,1,20,Leython Williams
13,1,13,Isaac Brown
23,1,23,Earl Goldsmith
92,4,32,Dexter McCluster
16,1,16,Marshay Green
63,2,37,Emmanuel Spann
20,1,22,Chubb Small
0,1,0,EJ Wynn
18,1,18,Derek Ambrose
33,1,33,Tristan Davis
119,4,72,Reggie Campbell
30,2,16,Brandon Tate
28,1,28,Hakeem Nicks
47,2,28,Eddie Royal
27,1,27,Darrell Blackman
8,1,8,Jamelle Eugene
6,1,6,John Kane
37,2,24,Brandon Anderson
23,1,23,Tierre Green
97,4,41,Marcus Perez
15,1,15,Britt Davis
13,1,13,Scott Mayle
26,1,26,Chris Williams
18,1,18,Derek Dubois
76,4,26,Paul Baker
27,2,16,Brandon Roberson
-5,1,0,Gerard Hamlett
13,1,13,George West
50,3,18,Derrick Williams
26,2,15,AJ Wallace
3,1,3,Andrew Quarless
7,1,7,Evan Robertson
63,1,63,Jessie Henderson
30,1,30,Blake Warren
11,1,11,Zack Sledge
31,1,31,Juaquin Iglesias
22,1,22,Reggie Smith
14,1,14,Paul Homer
96,3,56,Kory Sheets
24,2,24,Dorien Bryant
51,1,51,Dustin Woods
25,1,25,Andre Bratton
24,1,24,Sean McVay
8,1,8,Matt Vogele
35,2,19,Pierre Thomas
14,1,14,EB Halsey
93,4,29,Carlos Thomas
35,2,22,Thomas Brown
20,1,20,Taurus Johnson
15,1,15,Cristopher Ellick
7,1,7,Chance Attaway
17,1,17,Yonus Davis
23,1,23,Jason Evans
17,2,9,Anthony Kimble
12,1,12,Ladarius Webb
20,1,20,Kareem Jones
17,1,17,Curtis Brinkley
10,1,10,Shonn Greene
10,1,10,Damian Sims
17,1,17,Donald Massey
75,4,29,Jason Harper
22,2,14,Chris Page
24,1,24,Sergio Spencer
13,1,13,Demetrice Morley
9,1,9,Lucas Taylor
42,2,27,Jim Ollis
17,1,17,Ty Paffett
13,1,13,Selvin Young
15,1,15,Anthony Gonzalez
39,1,39,Kerry Franks
85,4,23,Deon Wallace
24,2,13,Jason Chery
10,1,10,Phillip Nevels
40,2,26,Norris Drinkard
54,2,35,Chris Johnson
35,2,18,Jeremy McGee
104,4,32,Mike Falco
42,3,18,Quinton Smith
60,2,38,Shannon Woods
81,3,38,Cedric Peerman
26,2,21,Devin Moore
35,2,25,Alphonso Smith
54,2,32,Jabari Marshall
0,1,0,Andy Mattingly
99,5,21,Stanley Franks
34,2,31,Raymond Fry III
32,2,21,Jarvis Minton
0,1,0,Isaac Anderson
73,2,47,Brandon West
19,1,19,Richard Davis
28,1,28,Vaughn Rivers
26,1,26,Darius Reynaud
61,1,61,Phillip Tanner
117,2,96,Darius Reynaud
36,1,26,Vaughn Rivers
14,1,14,Owen Schmitt
45,2,26,Josh Wilson
32,2,18,Danny Oquendo
12,2,8,Nolan Carroll
106,4,31,Richard Davis
23,1,23,Steve Odom
36,2,20,Marcus Herford
29,1,29,Brandon McAnderson
21,2,11,Nick Kurtenbach
27,1,27,Javier Arenas
51,3,20,Kevin Payne
19,2,13,Darrell McNeal
15,1,15,Calvin Dawson
71,3,32,Syndric Steptoe
13,1,13,Brad Lester
82,3,50,DeJuan Tribble
41,2,26,Jeff Smith
73,3,32,McKay Jacobson
24,2,16,Mike Hague
56,2,41,Marcus OKeith
21,1,21,Daymeion Hughes
14,1,14,Curtis Francis
13,1,13,Kenny Jackson
42,1,42,Taurus Johnson
27,2,15,Mike Jenkins
13,1,11,Eric Fraser
42,2,28,Brandon Anderson
41,3,23,Andre Jones
17,1,17,Terrence Wheatley
14,1,14,Stephone Robinson
86,3,39,Donald Brown II
29,1,29,Larry Taylor
16,1,16,Kevin Harris
12,1,12,Willie Idlette
52,2,40,Chris Johnson
57,3,24,TJ Pitts
23,1,23,Greg Hinds
7,1,7,Brett Russell
134,3,98,Lionell Singleton
40,1,40,Malik Jones
29,2,20,Chandler Williams
89,4,37,Brandon Jones
28,2,14,Lorenzo Booker
24,1,24,CJ Spiller
23,1,23,Thomas Brown
34,2,24,Rashad Slaughter
22,1,22,Marculus Elliott
14,1,14,Rashaun Grant
22,0,22,Elbert Mack
19,1,19,Justin Brooks
9,1,9,Anthony Jones
6,1,6,Leodis McKelvin
35,1,35,Kenny Patton
20,2,12,Ross Dickerson
137,5,30,Eric Wright
8,1,8,Gilbert Gallahar
29,1,29,Anthony Alridge
25,1,25,Donnie Avery
32,1,32,Stanley Franks
9,1,9,Ryan Davis
3,1,3,Marlon Haynes
14,1,14,Russ Weil
21,1,21,Curtis Brinkley
50,2,31,Marcus Thigpen
22,1,22,Jahkeen Gilmore
4,1,4,Tyler Altman
11,1,11,Shonn Greene
11,1,11,Champ Davis
95,3,62,DeAndre Jackson
5,1,5,Austin Flynn
4,1,4,Emmanuel Spann
19,1,19,Keenan Burton
76,4,41,Marshay Green
37,2,25,Bruce Johnson
21,1,21,Andrew Johnson
5,1,5,Ryan Hill
17,1,17,Weldon Brown
17,1,17,Andre Bratton
25,1,25,Tony Howard
45,1,45,Jay Thomas
57,3,23,Jason Harper
13,1,13,Chris Page
112,2,61,Derek Pegues
39,3,15,Christian Ducre
0,1,0,Brandon Hart
19,2,15,Fred Smith
17,1,17,Israel Route
0,1,0,Gabe Ratcliff
62,2,34,Brandon Tate
50,3,19,Hakeem Nicks
25,2,25,Damon Morton
19,1,19,Britt Davis
0,1,0,Brandon Davis
47,2,26,Naaman Roosevelt
23,1,23,Marvin Betts
73,3,44,DeAndre Wright
17,1,17,Glover Quin
58,2,40,Sherrick McManis
55,2,32,Trumaine Riley
145,6,27,David Grimes
13,1,13,George West
50,3,21,Johnny Sears Jr
9,1,9,Carl Tabb
18,1,18,Ted Ginn Jr
70,2,53,Dominick Goodman
22,1,22,Perrish Cox
5,0,5,Grant Jones
38,2,24,Erick McIntosh
37,2,19,Kris Bartels
16,1,16,John DeShields
15,1,15,Willie Floyd
50,3,22,Jeremiah Johnson
24,1,24,Jonathan Stewart
18,1,18,Chris Vincent
68,3,28,Adrian Peterson
55,1,55,Reggie Smith
101,3,53,TJ Porter
84,3,43,Lowell Robinson
36,2,20,Demond Williams
59,2,50,Rodney Kinlaw
39,2,20,Dorien Bryant
5,1,5,Keyon Brown
19,2,11,Dante Love
18,1,18,Terry Moss
91,5,20,Mike Falco
17,1,17,Andray Downs
40,1,40,Selvin Young
19,1,19,Willie Foster
11,1,11,Tiquan Underwood
17,1,17,Chris Garrett
16,1,16,Scott Mayle
13,1,13,Josh Abrams
39,2,19,Carlos Thomas
20,1,20,Emanuel Cook
49,1,49,Brandon Sumrall
38,2,22,Ladarius Webb
74,3,33,Andre Brown
24,1,24,Toney Baker
22,1,22,Darrell Blackman
43,1,43,Emmanuel Sanders
12,1,12,Fred Turner
90,4,32,Jason Evans
36,2,21,Brandon Harrison
6,1,6,Anthony Kimble
57,1,57,Reggie Campbell
13,1,13,Rick Amos
21,1,21,Marcus Brock
73,4,27,Shannon Woods
36,3,19,Lucas Taylor
17,1,17,Ellix Wilson
12,1,12,Austin Rogers
8,1,8,Brandon James
18,1,18,Nick Graham
39,3,21,Zach Muzzy
52,2,31,Pierre Brown
20,1,20,Kerry Franks
57,3,24,Anton McDuffie
47,1,47,Corey Anderson
43,3,17,Cary Harris
22,1,22,Tierre Green
15,1,15,Brandon Jackson
99,4,41,Kevin Robinson
23,2,13,Xavier Bowman
22,1,22,Derrek Richards
51,2,30,Alex Washington
13,1,13,Josh Allen
57,3,23,Felix Jones
17,1,17,London Crawford
17,1,17,Michael Johnson
17,1,17,Cedric Peerman
12,1,12,Tom Santi
35,1,35,Brandon West
40,2,27,Leon Wright
43,2,25,Roy Lewis
63,2,45,Jaron Fairman
21,1,21,Joe Fernandez
35,2,31,Derrell Hutsona
18,1,18,Jesse Taylor
59,3,28,Mikail Baker
57,2,33,Queito Teasley
22,1,22,Justin Amaral
38,2,21,Devin Moore
55,2,36,Quinton Jones
17,1,17,Drisan James
10,1,10,Rashaun Grant
54,3,20,Michael Johnson
51,2,28,Cedric Peerman
16,1,16,Jerome Johnson
45,1,45,Sherrick McManis
-1,1,0,Erryn Cobb
157,2,79,David Harvey
51,3,20,Zach Muzzy
38,2,24,Evan Robertson
39,3,16,Felix Jones
75,3,26,DJ Hall
23,1,23,Javier Arenas
59,2,41,Syndric Steptoe
55,2,31,Tristan Davis
28,3,15,Dante Love
19,1,19,Terry Moss
0,1,0,Michael Steinhaus
44,1,44,Mikail Baker
31,2,19,Queito Teasley
81,3,34,Anton McDuffie
60,3,21,Quinton Jones
42,3,15,Kenny Patton
42,1,42,Ross Dickerson
21,2,12,Peter Winovich
20,1,20,Tarell Lewis
14,1,14,Kenneth Brantley II
6,1,6,McKay Jacobson
71,4,20,Kevin Robinson
54,2,32,Marcus OKeith
157,6,38,Terry Richardson
11,1,11,CJ Spiller
75,5,23,Brandon Tate
64,3,25,Jerek Hewett
35,2,26,Darius Reynaud
34,1,34,Trumaine Riley
55,2,30,Eric Fraser
12,1,12,Tim Brazzel
26,1,26,Kestahn Moore
22,1,22,Brandon James
31,2,18,Keenan Burton
27,1,27,Dicky Lyons Jr
17,1,17,Micah Johnson
32,2,23,Joslin Shaw
55,3,22,Chris Douglas
26,1,26,Marcus Knox
62,2,36,Thomas Brown
67,3,26,Stephone Robinson
33,2,20,Anthony Alridge
20,1,20,Donnie Avery
15,1,15,Vincent Marshall
51,2,32,Perrish Cox
17,1,17,Tommy Devereaux
87,1,87,Marcus Thigpen
18,1,18,Jahkeen Gilmore
46,1,46,Larry Taylor
20,1,20,Marcus Herford
41,1,41,Taurus Johnson
14,1,14,Ean Randolph
19,1,19,Justin McKinney
14,1,14,Yamon Figurs
3,1,3,Harry Douglas
22,1,22,Early Doucet
22,1,22,Trindon Holliday
52,3,21,Fred Smith
17,1,17,Ray Boudreaux
93,3,35,Josh Wilson
19,1,19,Daunte Owens
100,5,37,Demond Williams
71,3,30,George West
28,1,28,David Grimes
17,1,17,Johnny Sears Jr
64,4,19,Josh Nettles
42,3,16,Dexter McCluster
19,1,19,Marshay Green
19,1,19,Alphonso Smith
15,1,15,Marcus Woods
12,1,12,Tony Temple
83,3,32,Chris Garrett
9,1,9,Thomas Christy
46,3,20,Reggie Campbell
56,3,21,Idris Moss
63,3,23,Jamelle Eugene
9,1,9,Andre Brown
53,2,36,Jeff Smith
1,1,1,DeJuan Tribble
27,1,27,Kenny Wilson
48,3,26,Leodis McKelvin
34,1,34,Kenny Cattouse
13,1,13,Toris Rutledge
10,2,7,Elbert Mack
4,1,4,Mykeal Terry
32,1,32,Adriel Hansbro
4,1,4,Greg Turner
0,1,0,Marcus Perez
95,3,49,DeAndre Wright
8,1,8,Matthew Quillen
38,2,22,Johnnie Lee Higgins
44,2,22,Ted Ginn Jr
45,3,19,Rodney Kinlaw
15,1,15,Reggie Smith
88,4,34,DeMarco McNair
15,1,16,Desmond Gee
5,1,0,Phillip Tanner
24,1,24,Coye Francies
35,2,20,Raymond Fry III
14,1,14,Ryan Davis
42,2,22,Lowell Robinson
21,2,11,Dorien Bryant
38,4,15,Jay Thomas
20,1,20,Dominic Jones
69,2,51,Carlos Thomas
79,4,22,Erick McIntosh
46,2,23,Kris Bartels
21,1,21,Willie Floyd
97,5,23,Justin Amaral
44,2,25,Brent Casteel
24,1,24,John Broussard
51,2,32,Jessie Henderson
10,1,10,Cedrick Dorsey
101,4,28,Darren Toney
28,1,28,Brandon Thompkins
17,2,11,Kevin Jones
11,1,11,Chris Miller
48,2,31,Ray Jones
2,1,2,Sione Fua
32,2,23,Charles Dillon
19,1,19,Derrell Hutsona
12,1,12,Michael Bumpus
18,1,18,Curtis Brinkley
11,1,11,Kareem Jones
0,1,0,Tom Ferron
72,4,23,Dustin Woods
18,1,18,Andre Bratton
16,1,16,Sean McVay
32,2,17,Jonathan Hefney
4,1,4,David Holbert
65,2,34,Emmanuel Spann
12,1,12,Chubb Small
41,2,25,Quan Cosby
29,1,29,Selvin Young
49,3,19,Drenard Williams
42,2,24,DeAndre Jackson
69,1,69,Richard Davis
0,1,0,Michael Chamberlain
49,2,25,Kerry Franks
87,4,31,Patrick Jackson
30,2,18,Chris Riser
20,1,20,Weldon Brown
14,1,14,Shannon Woods
28,2,21,Marculus Elliott
15,1,15,Rashad Slaughter
21,1,21,Derek Pegues
29,1,29,Josh Allen
13,1,13,Myron Lewis
72,4,22,Eddie Royal
31,1,31,Dominick Goodman
47,3,22,Roy Lewis
24,2,16,Paul Homer
50,3,31,Jeremy McGee
0,1,0,Kahlil Bell
42,2,21,Brandon West
30,1,30,Jason Harper
14,1,14,Chris Page
0,1,0,Wilbert Brinson
48,2,24,John Wendling
39,1,39,Hoost Marsh
1,1,1,Devin Moore
16,1,16,Jim Ollis
90,3,41,Curtis Francis
31,2,17,Brandon Sumrall
19,1,19,Ladarius Webb
18,1,18,Noah Whiteside
13,1,13,Carlos Thomas
20,1,20,Tristan Davis
11,1,11,Brad Lester
69,3,29,Donald Massey
17,1,17,Marcus Brock
44,2,28,McKay Jacobson
6,1,6,Joe Semanoff
20,1,20,Colby Erskin
44,2,23,Willie Foster
35,2,17,Glover Quin
13,1,13,DeAndre Wright
135,6,30,Corey Anderson
21,2,13,Ricky Lay
51,3,23,Chris Douglas
34,2,19,Syndric Steptoe
127,2,100,Terry Richardson
43,1,43,Rudy Burgess
27,1,27,Jeremiah Johnson
113,5,27,Dante Love
25,1,25,Terry Moss
63,3,30,Britt Davis
13,1,13,Mikail Baker
21,1,21,Yamon Figurs
18,1,18,Jermaine Moreira
26,1,26,Mark Herzlich
58,1,58,Dominick Goodman
32,2,17,DeAngelo Smith
75,3,27,Andre Bratton
94,1,94,Jacoby Ford
92,3,34,Weldon Brown
56,2,34,Patrick Jackson
81,5,23,Donald Brown II
26,2,14,Larry Taylor
13,1,13,Anthony Piccioni
37,2,23,Jabari Marshall
15,1,15,Cedric Peerman
55,3,27,Lionell Singleton
13,1,13,Chandler Williams
38,1,38,Brandon Thompkins
37,2,30,Brandon James
38,2,28,Javier Arenas
16,1,16,DJ Hall
32,2,22,Joe Fernandez
20,1,20,Chastin West
14,1,14,Marcus McCauley
13,1,13,Paul Williams
41,2,23,Damon Morton
4,1,4,Tim Walter
31,2,20,Ross Dickerson
83,4,30,Marcus Thigpen
16,1,16,Jarvis Minton
15,1,15,Josh Nettles
26,1,26,Shonn Greene
14,1,14,Damian Sims
24,2,12,Ted Ginn Jr
25,1,25,DeAndre Jackson
18,1,18,Drenard Williams
41,2,22,Shawn Bayes
12,1,12,Tony Howard
10,1,10,Eugene Jarvis
59,2,30,David Harvey
71,2,40,Dicky Lyons Jr
40,2,22,Keenan Burton
24,1,24,Alphonso Smith
0,1,0,Karl Booker
124,5,28,Eric Fraser
56,3,22,Trumaine Riley
35,2,30,DeAnthony White
45,2,26,Kevin Payne
24,1,24,Darrell McNeal
22,1,22,Calvin Dawson
24,2,21,Kris Bartels
11,1,11,Willie Floyd
88,5,23,Derek Pegues
25,1,25,Adron Chambers
23,1,23,Demond Williams
80,4,27,Chris Duvalt
31,1,31,Antonio McCoy
27,1,27,Michael Grandberry
25,1,25,Lucas Taylor
18,1,18,Jonathan Wade
17,2,17,Andrew Johnson
23,1,26,Donnie Avery
16,1,16,Anthony Alridge
81,4,31,Dominic Jones
16,1,16,Steve Breaston
53,2,36,Marshay Green
56,2,46,Thomas Brown
51,2,28,Earl Goldsmith
58,3,21,Stephone Robinson
13,1,13,Patrick Williams
17,1,17,Brandon Jackson
59,4,27,Marcus Herford
18,1,18,Brandon McAnderson
14,1,14,Jake Sharp
44,2,28,Darrin Walls
16,1,16,George West
98,4,40,Dorien Bryant
33,2,23,Kory Sheets
46,2,29,Zach Muzzy
42,3,22,Evan Robertson
5,1,5,Johnny Quinn
82,4,27,Chris Garrett
57,4,21,Coye Francies
26,2,26,Gerard Lawson
7,1,7,John Reese
21,1,21,Matt Russi
21,1,21,Lowell Robinson
6,1,6,Dorin Dickerson
35,2,23,Richard Davis
24,1,24,Jalen Parmele
20,1,20,Rodney Kinlaw
95,6,30,Sherrick McManis
15,1,15,Gerard Hamlett
35,2,18,John Broussard
69,5,20,Justin Amaral
12,0,12,Ramal Porter
59,2,40,Curtis Brinkley
39,2,20,Kareem Jones
8,1,8,Tony Fiammetta
72,4,22,John Wendling
27,1,27,Aaron Ross
59,3,35,Fred Smith
40,2,21,Ray Boudreaux
136,3,100,Jessie Henderson
122,2,99,Kerry Franks
52,3,19,Shannon Woods
16,1,16,Marculus Elliott
20,1,20,Leodis McKelvin
15,1,15,Kenny Cattouse
29,3,13,Ray Jones
85,2,44,Eric Wright
21,1,21,Gilbert Gallahar
23,1,23,Dwayne Sanders
21,1,21,Andy McIntosh
25,1,25,Brice McCain
22,1,22,Derrek Richards
15,1,15,Brent Casteel
91,1,91,Quintin Demps
89,5,25,Josh Ferguson
17,1,17,Alfonso Auelua
102,4,49,Chris Williams
116,5,29,Kevin Robinson
15,1,15,Josh Anderson
16,1,16,Raymond Fry III
13,1,13,Wes Williams
11,1,11,Stanley Franks
25,1,25,Josh Allen
2,1,2,Broderick Stewart
84,4,27,Jason Harper
33,2,24,Chris Page
44,2,24,David Clowney
28,1,28,Eddie Royal
22,1,22,Chris Dunlap
14,1,14,Michael Matthews
57,2,30,Kevin Marion
127,4,55,CJ Gable
9,1,9,Allen Bradford
86,3,42,Brandon Sumrall
108,5,34,Emmanuel Spann
15,1,15,Chubb Small
112,5,28,Curtis Francis
76,2,64,Darrell Blackman
48,2,31,Joslin Shaw
22,1,22,Brice McCain
71,3,33,Donald Massey
13,1,13,Marcus Brock
187,6,88,Damon Nickson
33,1,33,Desmond Gee
36,2,23,Latarrius Thomas
17,1,17,Trent Guy
-2,1,0,Gary Barnidge
22,1,22,Spencer Armstrong
19,1,19,Reggie Campbell
2,1,2,Joe Cylc
32,2,17,Brandon Thompkins
37,2,28,Kevin Payne
16,1,16,Darrell McNeal
20,1,20,Rashad Johnson
19,1,19,DJ Hall
157,6,38,Jabari Marshall
9,1,9,Corey Anderson
9,1,9,Collin Mooney
100,3,68,Brad Lester
41,2,36,Tristan Davis
23,1,23,Felix Jones
38,2,24,Quinton Jones
103,4,33,Breon Jackson
81,5,26,Weldon Brown
102,5,30,Naaman Roosevelt
15,1,12,Gary Rice
0,1,0,Jesse Rack
54,3,45,Terry Moss
20,1,20,Alex Knipp
94,3,48,Curtis Brown
48,3,17,Justin Amaral
69,3,24,Marcus OKeith
11,1,11,Byron Storer
113,5,34,Jeremiah Johnson
41,2,27,Jonathan Stewart
21,1,21,Dominick Goodman
19,1,19,DeAngelo Smith
48,2,34,David Harvey
10,1,10,Stephone Robinson
42,1,42,Braelon Davis
39,1,39,Mikail Baker
32,1,32,George Hill
21,1,21,Damon Morton
49,2,32,MilVon James
18,1,18,Jerek Hewett
95,4,30,Cedric Peerman
36,2,21,Brandon James
65,4,36,Early Doucet
136,5,99,Thomas Brown
8,1,8,Marcus Washington
6,1,6,Jason Johnson
93,4,40,LaMarcus Coker
32,2,16,Lucas Taylor
46,3,19,Chris Dunlap
39,2,21,Rashaun Grant
19,1,19,Michael Matthews
157,3,100,Josh Wilson
52,3,20,Malcolm Lane
142,6,29,Dwayne Sanders
100,3,46,Anthony Alridge
45,2,27,Donnie Avery
24,2,13,Harry Simon
71,4,25,Jason Chery
65,1,65,Deon Wallace
58,3,25,Raymond Fry III
65,2,38,Chris Williams
34,2,19,Marvin Betts
0,1,0,Ryan Franzoy
44,2,23,EB Halsey
20,1,20,Derrick McPhearson
197,4,98,Marcus Thigpen
18,1,18,Herb Grigsby
7,1,7,Shonn Greene
142,5,48,Dorien Bryant
55,3,33,Kory Sheets
35,3,19,DeAndre Jackson
