average punt yards, longest punt, name, punts, punts inside the twenty
42.300,54,Ryan Plackemeier,4,2
39.000,45,Steve Weatherford,2,0
40.800,54,Sam Koch,6,2
30.800,46,Jeff Feagles,9,2
36.600,57,Josh Bidwell,9,2
33.100,52,Dirk Johnson,7,0
27.000,45,Chris Hanson,5,1
43.100,53,Shane Lechler,7,3
36.500,48,Chris Gardocki,4,0
43.300,55,Mike Scifres,3,3
37.200,45,Matt Turk,5,2
37.400,61,Craig Hentrich,8,2
24.000,54,Chad Stanley,3,0
33.000,61,Chris Kluwe,5,0
21.500,55,Josh Miller,4,0
38.800,52,Sam Koch,4,2
43.500,61,Kyle Larson,4,3
46.300,65,Brian Moorman,8,4
31.700,53,Jon Ryan,6,3
44.700,52,Brad Maynard,3,1
38.300,51,Donnie Jones,6,3
36.000,46,Nick Harris,2,1
31.300,55,Michael Koenen,6,2
35.200,52,Chris Hanson,5,3
40.600,73,Craig Hentrich,7,3
43.000,46,Josh Miller,1,0
29.000,29,Hunter Smith,1,1
26.700,39,Jeff Feagles,3,1
31.000,38,Chad Stanley,3,1
35.000,41,Chris Gardocki,2,0
41.000,49,Paul Ernster,7,1
31.200,66,Mike Scifres,6,2
37.300,55,Dave Zastudil,4,2
42.200,54,Andy Lee,6,0
39.200,43,Chris Kluwe,5,2
42.300,58,Matt Turk,3,1
30.000,30,Jeff Wilkins,1,1
44.000,53,Dustin Colquitt,6,3
34.100,48,Josh Bidwell,8,1
35.000,54,Steve Weatherford,6,1
32.500,54,Derrick Frost,4,1
25.000,46,Mat McBriar,5,0
35.000,63,Ryan Plackemeier,8,3
35.100,61,Shane Lechler,10,2
26.000,44,Scott Player,3,0
46.000,66,Mat McBriar,2,1
34.100,46,Michael Koenen,8,3
38.100,53,Dave Zastudil,10,2
35.700,41,Kyle Larson,3,1
35.200,53,Mike Scifres,5,2
39.700,47,Nick Harris,3,2
30.000,45,Andy Lee,3,1
38.300,57,Hunter Smith,3,1
49.300,61,Brian Moorman,4,3
33.500,41,Chris Hanson,4,1
33.400,42,Chad Stanley,5,2
31.500,47,Donnie Jones,6,2
33.600,52,Dustin Colquitt,8,1
41.900,55,Chris Kluwe,7,3
42.300,57,Jon Ryan,7,2
26.500,46,Josh Miller,4,1
31.800,47,Ben Graham,4,2
29.000,29,Chad Pennington,1,1
40.400,47,Jeff Feagles,5,2
26.200,52,Brad Maynard,5,0
29.400,56,Dirk Johnson,5,1
33.300,57,Derrick Frost,6,2
30.700,38,Chris Gardocki,3,1
29.500,40,Steve Weatherford,2,1
32.400,57,Shane Lechler,8,3
32.000,46,Paul Ernster,7,1
39.500,50,Ryan Plackemeier,4,0
12.000,52,Matt Turk,3,2
45.000,58,Craig Hentrich,5,1
39.200,47,Sam Koch,5,2
41.800,54,Jason Baker,6,4
39.800,57,Josh Bidwell,6,2
30.200,53,Scott Player,4,1
44.000,55,Nick Harris,5,4
25.000,41,Sam Koch,4,1
20.200,59,Michael Koenen,6,3
40.800,61,Jason Baker,5,0
45.000,60,Matt Turk,9,3
36.700,48,Dave Zastudil,3,1
33.800,46,Chris Gardocki,4,0
40.000,63,Mat McBriar,3,2
35.300,60,Hunter Smith,3,0
41.500,54,Paul Ernster,4,1
36.700,41,Mike Scifres,3,3
38.400,54,Jon Ryan,10,2
35.200,46,Josh Miller,6,2
41.300,46,Dustin Colquitt,3,1
37.000,51,Shane Lechler,4,1
31.300,50,Donnie Jones,6,1
34.300,52,Chris Kluwe,6,2
29.800,45,Steve Weatherford,5,1
36.300,54,Kyle Larson,6,2
34.700,67,Ben Graham,7,1
34.500,60,Brad Maynard,8,1
22.000,54,Dirk Johnson,6,2
36.100,54,Craig Hentrich,7,2
38.200,47,Andy Lee,6,2
44.600,60,Ryan Plackemeier,5,3
49.300,51,Josh Bidwell,3,1
36.000,55,Derrick Frost,5,1
38.800,53,Chad Stanley,6,3
41.000,62,Brian Moorman,7,2
32.800,45,Chris Hanson,4,1
35.700,50,Jeff Feagles,6,1
31.000,43,Mat McBriar,2,1
38.500,49,Josh Bidwell,4,0
35.500,53,Nick Harris,6,0
39.000,48,Donnie Jones,5,2
37.500,51,Dustin Colquitt,2,2
38.400,52,Paul Ernster,5,2
46.000,65,Michael Koenen,6,3
37.700,56,Steve Weatherford,6,2
37.800,55,Sam Koch,6,2
39.000,53,Chris Gardocki,7,2
34.300,56,Brian Moorman,6,0
21.300,52,Chris Hanson,6,1
45.300,50,Dave Zastudil,4,2
36.300,57,Kyle Larson,4,1
47.000,61,Hunter Smith,2,2
35.700,51,Dirk Johnson,3,1
35.200,49,Chris Kluwe,5,1
37.300,45,Ken Walter,3,0
31.000,55,Brad Maynard,3,0
37.800,61,Ben Graham,4,1
41.400,55,Chad Stanley,5,1
37.600,45,Mike Scifres,5,2
37.800,59,Shane Lechler,6,0
38.200,48,Matt Turk,5,3
37.500,66,Andy Lee,4,0
39.800,53,Craig Hentrich,4,1
37.600,48,Jeff Feagles,5,1
35.500,56,Derrick Frost,8,4
35.100,70,Jason Baker,8,0
40.700,51,Ryan Plackemeier,3,1
29.200,45,Jon Ryan,5,0
38.300,52,Kyle Larson,6,1
37.000,61,Sam Koch,7,1
33.400,60,Brian Moorman,7,1
32.000,50,Mike Scifres,6,3
38.900,65,Brad Maynard,7,4
19.900,47,Chris Kluwe,8,2
31.300,41,Dave Zastudil,3,2
41.700,50,Dustin Colquitt,3,0
38.700,56,Paul Ernster,7,2
40.000,54,Ryan Plackemeier,7,3
21.000,21,Josh Brown,1,0
39.500,41,Jon Ryan,2,1
42.000,51,Ben Graham,1,0
41.700,44,Donnie Jones,3,2
37.700,45,Chris Hanson,3,0
40.000,43,Ken Walter,2,0
44.000,44,Nick Harris,1,0
40.400,47,Steve Weatherford,5,1
45.100,60,Andy Lee,7,1
32.300,47,Jeff Feagles,3,1
36.000,50,Mat McBriar,2,1
34.800,48,Chris Gardocki,5,1
32.800,52,Josh Bidwell,6,1
30.000,63,Shane Lechler,4,0
27.000,49,Chad Stanley,5,0
29.000,38,Matt Turk,3,1
45.300,58,Scott Player,3,1
37.300,47,Craig Hentrich,3,3
28.300,41,Hunter Smith,3,1
36.800,51,Derrick Frost,5,2
30.600,43,Michael Koenen,4,1
38.100,60,Dirk Johnson,7,2
43.600,52,Jason Baker,7,2
29.500,35,Chris Gardocki,2,0
33.000,47,Dave Zastudil,6,3
40.000,49,Scott Player,4,2
35.300,57,Ryan Plackemeier,4,0
37.000,56,Jason Baker,6,1
39.800,53,Jeff Feagles,9,6
46.000,56,Shane Lechler,2,0
41.300,52,Mat McBriar,4,4
42.500,53,Steve Weatherford,4,0
42.000,42,Nick Harris,1,0
40.500,58,Chris Kluwe,4,2
20.000,20,Chris Hanson,1,0
26.300,54,Hunter Smith,5,1
36.700,51,Dustin Colquitt,3,2
39.000,51,Sam Koch,4,3
34.300,54,Donnie Jones,6,3
29.000,47,Ken Walter,7,2
34.800,55,Ben Graham,5,1
36.700,56,Brian Moorman,6,3
45.300,48,Mike Scifres,3,2
33.500,47,Paul Ernster,4,1
32.400,51,Andy Lee,5,1
30.600,49,Jon Ryan,5,1
43.800,49,Josh Bidwell,4,1
32.300,42,Michael Koenen,4,1
39.200,53,Chad Stanley,6,0
42.400,52,Craig Hentrich,5,5
40.000,54,Derrick Frost,3,0
42.600,54,Dirk Johnson,5,4
39.000,53,Matt Turk,6,1
34.300,40,Brad Maynard,3,1
28.400,55,Ryan Plackemeier,7,2
40.800,57,Andy Lee,8,2
43.000,53,Michael Koenen,4,0
52.000,57,Mat McBriar,3,2
44.000,58,Scott Player,3,1
34.000,34,Paul Ernster,1,1
38.600,49,Sam Koch,5,1
41.400,53,Dave Zastudil,7,2
37.100,51,Brian Moorman,7,4
39.800,64,Donnie Jones,8,2
27.100,52,Jason Baker,6,3
40.300,51,Chris Gardocki,3,1
40.000,56,Brad Maynard,10,5
38.800,52,Josh Bidwell,11,1
33.600,51,Jon Ryan,5,1
45.600,56,Nick Harris,5,1
37.300,68,Chris Kluwe,7,1
45.000,55,Ben Graham,3,1
36.000,46,Ken Walter,4,3
35.900,56,Chad Stanley,7,1
39.200,55,Steve Weatherford,6,1
43.800,54,Derrick Frost,5,3
36.500,42,Jeff Feagles,2,2
25.300,56,Dirk Johnson,3,0
33.500,52,Shane Lechler,4,2
48.800,74,Matt Turk,5,2
28.000,28,Jeff Wilkins,1,1
27.800,40,Mike Scifres,6,3
37.700,50,Dustin Colquitt,7,1
38.400,56,Craig Hentrich,5,1
33.500,50,Chris Hanson,2,0
46.000,57,Hunter Smith,2,0
41.500,47,Kyle Larson,4,1
37.200,61,Jon Ryan,5,0
37.400,53,Chris Kluwe,10,1
29.000,45,Shane Lechler,2,0
51.300,72,Dustin Colquitt,3,2
46.200,59,Michael Koenen,5,2
45.800,56,Jason Baker,6,2
41.000,47,Brian Moorman,2,2
29.500,40,Craig Hentrich,4,0
30.000,58,Dave Zastudil,2,0
7.000,27,Phil Dawson,1,0
35.000,44,Josh Bidwell,2,1
36.000,54,Paul Ernster,6,1
39.200,59,Kyle Larson,5,2
45.300,67,Nick Harris,7,3
37.500,52,Brad Maynard,6,2
36.400,51,Chris Hanson,5,2
35.000,42,Todd Sauerbrun,5,2
35.900,49,Jeff Feagles,9,2
33.000,59,Steve Weatherford,5,1
40.600,56,Chris Gardocki,7,0
41.000,55,Sam Koch,4,2
43.000,72,Ryan Plackemeier,9,5
40.600,59,Mike Scifres,10,3
37.300,55,Andy Lee,4,0
40.000,52,Scott Player,2,2
32.200,56,Matt Turk,5,1
39.400,57,Derrick Frost,7,3
30.000,46,Chad Stanley,2,0
51.000,55,Hunter Smith,1,1
39.000,52,Mat McBriar,3,1
38.700,48,Dirk Johnson,3,2
36.000,52,Donnie Jones,10,2
37.600,56,Ben Graham,8,3
38.700,48,Derrick Frost,3,1
40.800,49,Jeff Feagles,4,1
38.300,54,Sam Koch,4,3
35.400,55,Brian Moorman,7,2
35.800,53,Brad Maynard,5,0
38.400,48,Jon Ryan,5,2
39.300,64,Kyle Larson,6,1
34.800,45,Chris Gardocki,4,1
15.500,56,Mat McBriar,2,0
27.700,53,Nick Harris,3,1
35.800,54,Paul Ernster,6,2
33.300,58,Andy Lee,7,4
42.000,56,Hunter Smith,4,1
36.500,44,Donnie Jones,2,0
30.300,60,Dustin Colquitt,4,1
31.000,45,Chris Hanson,5,1
41.000,50,Chris Kluwe,6,2
44.000,55,Matt Turk,3,0
25.000,33,Jeff Wilkins,1,1
42.600,55,Steve Weatherford,5,4
47.200,52,Jason Baker,5,1
39.000,57,Ben Graham,4,2
32.300,59,Shane Lechler,3,0
38.400,53,Dirk Johnson,5,1
31.600,41,Michael Koenen,5,0
42.700,55,Mike Scifres,3,3
46.000,52,Scott Player,4,0
37.700,58,Josh Bidwell,3,0
28.000,28,Josh Brown,1,1
39.000,39,Ryan Plackemeier,1,1
25.000,51,Craig Hentrich,4,1
26.400,58,Todd Sauerbrun,5,0
43.000,62,Chad Stanley,6,1
39.000,52,Dave Zastudil,3,3
34.000,43,Hunter Smith,2,1
47.700,66,Dustin Colquitt,6,1
31.600,44,Ryan Plackemeier,5,2
41.800,62,Mat McBriar,5,0
33.500,42,Todd Sauerbrun,2,0
27.700,44,Ben Graham,3,2
40.700,57,Dirk Johnson,6,2
39.000,56,Jeff Feagles,6,2
27.400,47,Sam Koch,5,1
32.500,51,Hunter Smith,4,1
36.000,47,Steve Weatherford,3,1
35.000,49,Dirk Johnson,6,2
36.700,51,Brad Maynard,6,1
35.500,56,Ryan Plackemeier,6,2
36.600,51,Mike Scifres,7,5
39.300,56,Todd Sauerbrun,7,1
42.400,66,Brad Maynard,7,4
30.000,45,Steve Weatherford,5,1
43.000,58,Hunter Smith,4,0
39.400,59,Todd Sauerbrun,5,1
32.800,58,Brad Maynard,5,0
34.800,50,Hunter Smith,4,2
