assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, rebounds, steals, three pointers attempted, three pointers made, turnovers
0,0,2,3,1,1,1,1,6.367,Joy Cheek,0,-4,3,2,0,1,0,0
0,1,2,3,3,5,4,1,13.300,TaShia Phillips,4,-7,7,6,0,0,0,0
3,1,3,6,5,3,4,3,26.150,Penny Taylor,1,6,16,4,1,4,3,1
3,0,2,13,7,3,6,6,28.167,Candice Dupree,1,13,20,3,1,0,0,0
1,0,3,10,6,2,2,2,22.767,Kara Braxton,2,10,14,5,0,1,0,2
7,1,4,11,5,3,7,7,28.267,Diana Taurasi,0,9,20,4,0,6,3,3
4,1,4,4,2,1,0,0,22.417,Temeka Johnson,0,14,5,4,0,2,1,0
1,0,0,3,2,2,0,0,13.800,Ketia Swanier,0,8,4,0,1,1,0,3
0,1,1,5,1,1,3,3,17.850,DeWanna Bonner,3,13,5,4,0,0,0,0
1,1,2,11,5,3,0,0,21.717,Marie Ferdinand Harris,0,22,11,2,1,2,1,1
0,0,0,1,1,1,0,0,6.717,Nakia Sanford,1,3,2,1,0,0,0,0
1,0,1,1,0,1,4,4,7.650,Alexis Gray Lawson,0,-2,4,1,0,1,0,0
0,0,1,1,0,3,0,0,4.500,Olayinka Sanni,0,-1,0,1,0,0,0,1
1,0,4,11,8,3,4,3,30.600,Ebony Hoffman,4,-9,21,8,1,3,2,2
1,0,4,11,4,5,6,3,23.417,DeLisha Milton Jones,1,-6,11,5,1,0,0,3
2,2,5,10,4,1,0,0,26.617,Tina Thompson,0,-14,10,5,0,3,2,4
2,0,2,2,0,1,2,2,24.100,Noelle Quinn,0,-11,2,2,0,1,0,0
5,0,2,4,1,0,2,2,25.600,Ticha Penicheiro,0,-16,4,2,0,0,0,1
1,1,3,8,4,3,4,4,23.233,LaToya Pringle,6,-22,12,9,0,0,0,1
0,0,1,2,1,0,2,0,6.833,Jantel Lavender,0,-1,2,1,0,0,0,1
3,0,0,5,2,4,4,4,18.283,Kristi Toliver,0,1,9,0,1,1,1,1
2,0,0,7,3,4,2,2,10.517,Jenna OHea,1,-10,10,1,0,4,2,0
1,0,0,4,0,2,2,1,10.783,Natasha Lacy,0,-7,1,0,1,0,0,0
0,1,3,14,6,1,0,0,24.817,Jia Perkins,1,-14,13,4,0,4,1,3
6,1,5,7,4,2,4,2,34.800,Sophia Young,3,1,10,8,3,0,0,2
3,1,2,3,0,2,2,2,18.200,Ruth Riley,2,-8,2,4,0,0,0,0
4,0,3,13,7,0,6,3,33.267,Becky Hammon,0,7,18,3,1,3,1,7
0,0,0,2,0,0,0,0,11.900,Tully Bevilaqua,0,-10,0,0,0,1,0,0
0,0,1,4,1,0,0,0,8.483,Roneeka Hodges,0,4,3,1,0,4,1,0
3,0,3,5,3,4,5,5,27.583,Danielle Robinson,0,4,11,3,1,0,0,0
0,0,2,11,4,1,4,2,21.217,Danielle Adams,2,9,12,4,0,4,2,1
1,1,3,3,2,1,0,0,13.700,Jayne Appel,0,-5,4,3,0,0,0,0
0,0,0,0,0,1,0,0,6.033,Scholanda Robinson,0,-3,0,0,1,0,0,1
0,2,6,8,6,3,2,2,23.633,Plenette Pierson,4,2,14,10,1,0,0,5
4,0,3,12,5,0,2,1,34.783,Nicole Powell,1,-2,13,4,2,5,2,3
1,0,2,11,5,5,2,0,37.450,Kia Vaughn,2,2,10,4,3,0,0,2
5,0,1,10,4,6,0,0,25.900,Leilani Mitchell,0,8,11,1,0,7,3,1
7,0,8,15,8,1,0,0,33.117,Cappie Pondexter,1,6,20,9,4,5,4,2
2,0,1,2,0,0,0,0,7.183,Sydney Colson,0,-6,0,1,1,2,0,1
0,0,1,3,2,3,0,0,12.883,Quanitra Hollingsworth,2,-1,4,3,0,0,0,2
0,0,1,2,0,1,0,0,7.033,Alex Montgomery,1,-12,0,2,0,1,0,0
0,0,0,1,0,1,0,0,6.033,Felicia Chester,1,3,0,1,0,0,0,0
1,0,0,4,2,0,0,0,11.983,Sidney Spencer,0,15,4,0,0,1,0,0
0,0,3,9,1,2,4,2,24.833,Amber Holt,1,-17,4,4,0,4,0,0
2,0,6,11,4,2,6,5,34.733,Kayla Pedersen,3,-5,13,9,2,3,0,2
1,0,1,10,5,3,5,5,32.133,Tiffany Jackson Jones,3,-10,15,4,1,0,0,2
2,0,2,5,3,3,2,2,22.250,Sheryl Swoopes,0,-17,10,2,0,2,2,0
9,0,5,13,3,3,0,0,29.783,Doneeka Lewis,1,-10,7,6,2,9,1,5
0,0,1,12,6,4,8,7,16.383,Liz Cambage,4,-4,19,5,2,1,0,0
0,0,0,9,4,2,0,0,16.983,Jennifer Lacy,0,9,8,0,1,4,0,2
3,0,0,4,0,4,2,2,16.667,Andrea Riley,0,3,2,0,2,4,0,3
0,0,0,1,0,1,0,0,6.217,Marion Jones,0,11,0,0,1,0,0,0
7,0,4,11,7,2,2,2,28.167,Penny Taylor,1,24,16,5,2,2,0,1
1,0,6,3,1,2,4,4,22.883,Candice Dupree,2,11,6,8,0,0,0,2
2,0,1,8,5,4,0,0,14.883,Kara Braxton,0,3,11,1,0,1,1,2
3,1,1,13,5,4,7,6,25.700,Diana Taurasi,0,6,17,1,0,6,1,1
3,0,5,4,3,0,2,2,24.417,Temeka Johnson,0,0,9,5,0,2,1,2
3,0,0,5,2,1,2,2,17.400,Alexis Gray Lawson,0,8,6,0,2,1,0,1
2,0,0,10,2,4,0,0,20.817,Marie Ferdinand Harris,1,-5,4,1,2,2,0,2
1,1,7,7,3,0,4,4,28.183,DeWanna Bonner,6,-4,10,13,1,2,0,2
0,0,4,1,0,3,0,0,8.733,Nakia Sanford,1,3,0,5,0,0,0,3
0,1,0,4,3,2,2,1,8.800,Olayinka Sanni,0,-6,7,0,0,0,0,2
1,0,0,2,0,0,2,2,16.850,Jeanette Pohlen,0,-3,2,0,0,0,0,1
4,3,1,13,4,0,2,2,32.550,Tamika Catchings,6,13,10,7,6,1,0,0
1,2,3,8,5,2,2,1,24.917,Jessica Davenport,0,12,11,3,0,0,0,0
3,0,2,10,6,2,0,0,29.817,Katie Douglas,1,9,12,3,4,2,0,3
3,0,3,9,5,2,2,2,36.550,Erin Phillips,0,14,14,3,0,2,2,4
0,0,0,6,1,2,0,0,13.867,Shyra Ely Gash,1,3,2,1,0,0,0,0
0,1,5,9,5,3,2,1,26.967,Shavonte Zellous,1,11,11,6,0,1,0,1
1,2,1,2,2,0,2,2,15.033,Tammy Sutton Brown,0,-1,6,1,2,0,0,0
0,0,0,1,0,0,0,0,3.450,Shannon Bobbitt,0,-3,0,0,0,1,0,0
3,0,7,11,4,0,0,0,37.583,Marissa Coleman,2,-16,11,9,1,5,3,4
2,3,4,10,4,2,0,0,30.400,Victoria Dunlap,4,-13,8,8,3,0,0,2
0,0,3,11,5,3,4,2,31.350,Nicky Anosike,3,-1,12,6,3,0,0,1
2,0,1,7,3,2,0,0,18.267,Matee Ajavon,0,2,8,1,0,3,2,2
4,1,0,8,3,3,0,0,35.217,Kelly Miller,0,-9,7,0,1,4,1,4
0,1,0,1,1,1,4,2,8.650,TaShia Phillips,1,-10,4,1,0,0,0,1
2,1,3,0,0,1,2,1,9.600,Kerri Gardin,2,2,1,5,0,0,0,2
0,0,0,5,0,2,0,0,12.667,Karima Christmas,2,-5,0,2,0,2,0,0
1,0,1,4,2,3,0,0,16.267,Jasmine Thomas,1,-5,6,2,0,2,2,3
3,0,0,14,9,1,2,2,26.517,Maya Moore,2,23,26,2,0,9,6,1
1,0,9,10,6,2,0,0,27.800,Rebekkah Brunson,1,18,12,10,0,0,0,0
1,0,9,8,3,0,0,0,28.583,Taj McWilliams Franklin,1,11,6,10,2,0,0,0
3,0,4,15,8,2,4,3,29.117,Seimone Augustus,1,7,20,5,1,2,1,4
8,0,3,10,3,1,4,3,26.133,Lindsay Whalen,1,20,9,4,1,2,0,2
2,1,3,4,2,1,0,0,14.283,Amber Harris,1,11,4,4,0,0,0,2
3,0,2,7,3,1,0,0,20.233,Candice Wiggins,0,8,8,2,0,5,2,0
2,1,1,3,1,0,0,0,12.167,Alexis Hornbuckle,2,4,2,3,0,1,0,1
0,0,1,1,0,2,0,0,5.767,Jessica Adair,0,3,0,1,0,0,0,1
1,0,0,0,0,1,0,0,5.533,Charde Houston,0,6,0,0,0,0,0,1
0,1,1,2,1,0,0,0,3.867,Monica Wright,0,4,3,1,1,1,1,0
1,0,3,4,2,1,0,0,15.967,Kalana Greene,0,-9,4,3,2,0,0,1
3,1,3,10,6,0,1,1,25.800,Asjha Jones,1,-16,13,4,0,0,0,2
0,1,5,13,3,3,0,0,26.450,Tina Charles,3,-15,6,8,0,0,0,1
3,0,3,12,2,1,0,0,31.117,Kara Lawson,0,-12,6,3,0,5,2,1
2,0,3,13,5,0,2,2,24.633,Renee Montgomery,1,-18,14,4,2,5,2,0
1,0,3,8,4,1,4,4,23.817,Kelsey Griffin,2,-14,12,5,1,2,0,0
0,0,0,2,2,2,0,0,6.917,DeMya Walker,1,-7,4,1,1,0,0,1
2,0,2,7,1,0,0,0,20.383,Tan White,0,-12,3,2,0,5,1,0
0,0,2,8,2,1,0,0,17.183,Danielle McCray,0,-4,5,2,1,2,1,2
0,1,0,1,0,0,0,0,3.867,Allison Hightower,0,-4,0,0,1,0,0,1
0,0,0,0,0,1,0,0,3.867,Jessica Moore,0,-4,0,0,0,0,0,1
0,0,2,3,0,0,0,0,14.283,Cathrine Kraayeveld,0,-3,0,2,0,3,0,1
2,6,4,8,4,1,5,5,29.217,Michelle Snow,3,9,13,7,0,0,0,1
0,5,11,8,4,4,3,2,33.667,Sylvia Fowles,1,9,10,12,3,0,0,5
2,0,3,16,6,3,12,11,35.600,Epiphanny Prince,0,9,24,3,3,4,1,0
9,0,3,10,7,4,4,2,29.600,Courtney Vandersloot,0,17,16,3,3,1,0,7
3,0,2,7,2,1,0,0,15.750,Erin Thorn,0,-1,5,2,0,4,1,2
0,0,1,5,3,4,5,2,18.450,Tamera Young,2,14,8,3,0,0,0,3
0,0,0,2,1,1,0,0,14.217,Lindsay Wisdom Hylton,2,3,2,2,2,0,0,1
0,0,1,3,1,1,0,0,7.033,Angie Bjorklund,0,2,3,1,1,2,1,0
0,0,1,0,0,0,0,0,2.183,Carolyn Swords,0,1,0,1,0,0,0,0
6,1,6,23,6,5,6,5,29.817,Angel McCoughtry,2,-5,17,8,2,2,0,5
1,1,4,2,1,3,0,0,21.900,Alison Bales,1,1,2,5,0,0,0,0
2,2,2,19,7,4,0,0,32.250,Erika de Souza,5,-11,14,7,3,0,0,3
2,0,6,5,4,5,4,3,28.600,Iziane Castro Marques,0,-6,12,6,0,2,1,4
1,0,2,7,3,2,0,0,28.600,Lindsey Harding,0,-6,6,2,1,2,0,3
4,0,2,1,0,0,0,0,11.400,Shalee Lehning,0,-6,0,2,2,0,0,3
1,0,1,4,1,0,0,0,11.400,Coco Miller,0,-6,2,1,2,1,0,0
0,0,1,4,2,3,1,0,10.933,Courtney Paris,0,-3,4,1,1,0,0,1
1,2,3,2,0,2,2,2,14.100,Sandora Irvin,1,-5,2,4,1,0,0,1
0,0,0,6,4,1,4,2,11.000,Armintie Price Herrington,2,-13,10,2,0,0,0,2
1,0,2,17,9,4,8,7,34.400,Swin Cash,2,21,26,4,2,3,1,3
2,0,3,3,2,5,4,2,17.383,Camille Little,0,14,6,3,3,0,0,0
1,0,4,7,5,2,3,1,25.483,Lecoe Willingham,3,10,12,7,0,1,1,1
8,1,3,11,7,0,1,1,31.150,Sue Bird,0,24,17,3,0,3,2,0
1,0,1,11,6,5,8,7,31.150,Tanisha Wright,1,1,21,2,3,4,2,4
1,1,2,2,1,1,0,0,15.767,Ashley Robinson,1,20,2,3,3,0,0,0
5,1,3,10,4,0,2,2,27.033,Katie Smith,3,22,13,6,0,6,3,2
1,0,0,1,1,0,0,0,8.183,Belinda Snell,0,-5,2,0,1,0,0,2
0,1,1,2,0,0,0,0,5.567,Ewelina Kobryn,0,-2,0,1,0,0,0,2
0,0,0,0,0,1,0,0,3.883,Krystal Thomas,1,-10,0,1,0,0,0,1
2,0,2,12,7,2,3,3,29.150,DeLisha Milton Jones,3,-7,19,5,2,3,2,2
2,0,3,4,0,4,0,0,24.833,Ebony Hoffman,0,-20,0,3,1,1,0,1
1,1,6,16,8,4,6,5,35.050,Jantel Lavender,3,-11,21,9,0,0,0,2
5,0,2,12,6,2,0,0,32.267,Kristi Toliver,0,-16,17,2,1,9,5,4
2,0,0,5,2,1,2,1,18.200,Noelle Quinn,0,-5,5,0,2,0,0,2
2,0,2,4,3,2,0,0,15.417,Natasha Lacy,1,-5,6,3,3,0,0,4
2,1,1,3,2,2,2,1,19.483,Jenna OHea,1,-7,5,2,0,1,0,0
2,0,2,2,2,2,0,0,14.117,Ticha Penicheiro,0,-12,5,2,0,1,1,3
0,1,0,3,0,0,2,2,11.483,Tina Thompson,1,-12,2,1,0,0,0,3
0,0,3,10,5,4,3,3,25.733,Plenette Pierson,0,13,13,3,0,1,0,0
4,1,3,11,4,1,0,0,30.517,Nicole Powell,5,21,10,8,0,5,2,1
0,3,3,11,4,1,2,2,29.100,Kia Vaughn,2,-8,10,5,2,0,0,1
3,0,2,4,0,2,0,0,22.917,Leilani Mitchell,0,-4,0,2,2,4,0,2
4,0,2,8,5,2,7,7,31.617,Cappie Pondexter,0,10,18,2,3,3,1,2
3,2,0,13,8,1,2,1,22.767,Essence Carson,1,9,18,1,1,1,1,2
0,0,0,7,5,2,3,1,25.167,Quanitra Hollingsworth,3,9,11,3,0,0,0,1
0,0,0,0,0,0,0,0,1.083,Sydney Colson,0,-5,0,0,0,0,0,1
0,0,0,2,0,0,0,0,3.933,Sidney Spencer,0,-12,0,0,0,1,0,0
0,0,2,0,0,1,0,0,7.167,Alex Montgomery,0,2,0,2,0,0,0,0
2,0,3,6,3,0,0,0,23.233,Cathrine Kraayeveld,1,2,7,4,1,4,1,0
1,2,3,10,5,3,1,1,31.317,Michelle Snow,1,-4,11,4,0,0,0,1
0,1,7,8,5,3,4,4,35.183,Sylvia Fowles,1,-14,14,8,1,0,0,5
3,1,1,16,4,3,0,0,33.400,Epiphanny Prince,1,-5,8,2,2,6,0,4
2,0,1,9,5,3,2,1,27.200,Courtney Vandersloot,0,-11,14,1,0,5,3,4
1,0,2,6,1,4,0,0,20.300,Tamera Young,1,-8,2,3,0,0,0,3
2,0,2,7,4,2,2,2,16.217,Erin Thorn,2,-1,11,4,0,2,1,2
1,1,3,0,0,3,0,0,10.117,Lindsay Wisdom Hylton,3,8,0,6,0,0,0,0
0,0,1,1,1,0,4,4,3.033,Carolyn Swords,1,-2,6,2,0,0,0,0
3,0,3,8,7,0,1,1,18.850,Penny Taylor,0,38,18,3,2,4,3,1
3,1,3,7,5,0,2,2,23.683,Candice Dupree,2,44,12,5,0,0,0,1
1,4,4,5,5,4,2,0,19.483,Kara Braxton,0,37,10,4,0,0,0,4
6,0,2,7,3,1,5,5,17.900,Diana Taurasi,0,35,12,2,2,3,1,2
4,0,1,1,1,0,0,0,22.500,Temeka Johnson,0,38,2,1,0,0,0,2
0,1,3,9,5,0,2,1,22.100,DeWanna Bonner,1,4,13,4,2,2,2,1
2,0,5,11,4,2,2,2,22.917,Marie Ferdinand Harris,0,4,10,5,1,0,0,4
0,0,0,3,2,3,4,1,16.317,Olayinka Sanni,2,-5,5,2,1,0,0,2
1,0,3,5,3,5,8,6,18.750,Nakia Sanford,4,-1,12,7,0,0,0,1
3,0,0,6,2,1,2,2,17.500,Alexis Gray Lawson,0,1,8,0,0,3,2,2
4,0,3,4,0,3,0,0,23.067,Amber Holt,0,-11,0,3,0,2,0,0
2,2,7,17,4,3,2,2,36.717,Kayla Pedersen,0,-36,11,7,2,3,1,2
0,1,1,12,7,2,6,5,34.617,Tiffany Jackson Jones,1,-44,19,2,2,0,0,3
2,0,0,2,0,0,0,0,17.317,Sheryl Swoopes,0,-29,0,0,2,1,0,0
5,0,0,6,2,2,4,4,28.183,Andrea Riley,0,-36,9,0,2,4,1,3
0,1,3,10,7,5,4,1,19.333,Liz Cambage,1,-16,15,4,0,0,0,6
2,0,0,3,1,0,0,0,11.817,Doneeka Lewis,1,-3,3,1,0,3,1,3
3,0,1,5,0,5,0,0,15.767,Jennifer Lacy,0,-9,0,1,0,0,0,0
0,0,0,4,3,1,0,0,11.100,Marion Jones,2,-4,6,2,2,1,0,0
0,0,0,1,0,2,0,0,2.100,Chastity Reed,0,-7,0,0,0,0,0,0
3,1,5,12,6,3,9,8,35.200,Swin Cash,1,11,20,6,4,2,0,1
3,0,2,11,5,5,5,2,29.567,Camille Little,2,13,12,4,3,0,0,2
2,1,3,5,3,2,0,0,24.367,Lecoe Willingham,2,7,6,5,1,1,0,1
3,0,0,14,8,1,5,4,34.367,Sue Bird,1,14,22,1,1,4,2,1
7,0,4,5,1,3,5,4,31.183,Tanisha Wright,2,5,6,6,0,1,0,2
0,0,2,5,4,2,1,0,13.283,Ashley Robinson,1,-5,8,3,1,0,0,4
1,0,4,3,1,0,2,2,27.233,Katie Smith,2,-2,5,6,1,2,1,1
0,0,0,1,0,1,0,0,4.800,Belinda Snell,1,-3,0,1,0,1,0,0
2,0,5,9,6,4,0,0,38.883,Marissa Coleman,4,-11,16,9,0,6,4,1
1,0,0,10,3,2,6,4,33.167,Crystal Langhorne,0,-11,10,0,0,0,0,1
1,0,5,6,3,3,3,1,26.817,Nicky Anosike,2,7,7,7,1,0,0,0
4,0,3,6,2,2,2,2,34.750,Kelly Miller,0,-8,8,3,2,2,2,4
7,0,0,14,4,5,4,4,34.200,Matee Ajavon,1,-12,13,1,3,5,1,4
0,0,1,6,3,1,0,0,14.000,Victoria Dunlap,1,-8,6,2,0,1,0,0
1,0,1,3,3,1,2,0,8.950,Jasmine Thomas,0,1,8,1,0,2,2,1
1,1,0,1,0,0,0,0,6.017,Kerri Gardin,0,-4,0,0,0,0,0,1
0,0,0,1,1,2,0,0,3.217,Karima Christmas,0,6,3,0,0,1,1,1
0,0,2,11,5,1,4,4,29.050,Jia Perkins,0,-19,14,2,2,1,0,2
1,1,6,17,8,1,8,6,36.200,Sophia Young,5,0,22,11,2,0,0,0
1,1,3,7,2,0,0,0,17.600,Ruth Riley,0,-6,4,3,0,0,0,0
3,0,0,3,1,1,2,2,16.600,Tully Bevilaqua,0,-7,5,0,1,3,1,1
7,0,2,14,2,2,1,1,29.100,Becky Hammon,0,5,5,2,2,7,0,1
2,0,4,15,6,0,1,1,22.900,Danielle Adams,4,-6,16,8,1,10,3,1
0,0,1,2,2,3,4,2,12.483,Jayne Appel,0,-5,6,1,0,0,0,1
3,0,0,3,1,1,0,0,19.383,Danielle Robinson,1,2,2,1,2,0,0,3
0,0,0,1,0,0,0,0,6.117,Roneeka Hodges,0,-11,0,0,0,1,0,0
0,1,2,3,0,2,0,0,10.567,Scholanda Robinson,1,-3,0,3,0,0,0,0
1,0,2,4,1,3,0,0,12.850,Tina Thompson,1,0,2,3,1,1,0,0
2,0,3,6,4,2,4,4,23.417,Ebony Hoffman,1,-1,12,4,0,1,0,1
0,0,3,10,4,4,0,0,18.567,DeLisha Milton Jones,1,-1,9,4,0,3,1,1
8,0,2,8,2,4,0,0,29.867,Kristi Toliver,2,0,5,4,0,4,1,4
0,0,2,5,3,1,0,0,15.967,Noelle Quinn,0,-6,7,2,0,2,1,2
0,0,6,13,6,2,0,0,26.017,Jantel Lavender,2,8,12,8,1,0,0,2
0,2,3,4,3,1,0,0,17.717,LaToya Pringle,1,13,6,4,2,0,0,1
4,0,8,9,7,2,3,3,24.033,Ticha Penicheiro,0,16,18,8,1,1,1,1
2,0,3,8,6,2,1,0,23.700,Natasha Lacy,1,17,13,4,3,2,1,3
1,2,2,0,0,1,0,0,7.867,Jenna OHea,0,4,0,2,0,0,0,1
3,1,1,9,4,3,4,3,17.200,Plenette Pierson,1,3,11,2,1,0,0,0
3,0,6,8,7,2,1,1,26.467,Nicole Powell,1,30,20,7,0,5,5,1
0,2,4,13,5,3,5,4,32.383,Kia Vaughn,0,25,14,4,1,0,0,2
5,0,1,5,4,2,2,2,28.183,Leilani Mitchell,0,26,12,1,1,3,2,1
5,0,5,13,5,1,0,0,30.600,Cappie Pondexter,1,24,10,6,1,5,0,3
5,1,3,10,2,1,4,4,23.183,Essence Carson,2,11,9,5,2,1,1,0
0,1,3,8,3,0,6,4,17.733,Quanitra Hollingsworth,3,1,10,6,1,0,0,0
0,0,0,1,0,1,0,0,8.067,Sydney Colson,0,-8,0,0,0,0,0,3
0,0,2,1,1,2,0,0,2.767,Sidney Spencer,0,-2,2,2,0,0,0,0
1,0,1,2,1,2,0,0,10.683,Alex Montgomery,1,3,3,2,0,1,1,0
0,0,0,0,0,0,0,0,2.733,Felicia Chester,0,-3,0,0,0,0,0,0
1,0,2,16,5,5,8,7,29.317,Angel McCoughtry,1,-25,17,3,2,1,0,6
1,0,2,7,5,2,6,2,19.867,Armintie Price Herrington,1,-4,12,3,1,0,0,2
2,5,2,9,2,4,2,1,38.000,Erika de Souza,5,-21,5,7,0,0,0,2
2,0,4,6,1,1,0,0,19.667,Lindsey Harding,2,-21,2,6,0,1,0,2
2,0,1,11,7,3,2,1,23.733,Coco Miller,1,-17,15,2,0,2,0,0
0,0,1,12,2,1,1,1,23.850,Iziane Castro Marques,1,-3,5,2,1,3,0,4
0,0,6,3,1,2,0,0,13.583,Alison Bales,0,-7,2,6,1,0,0,0
0,2,4,4,4,2,1,1,9.800,Courtney Paris,2,-9,9,6,0,0,0,0
3,0,5,1,1,2,0,0,22.183,Shalee Lehning,0,-3,2,5,0,0,0,2
1,0,3,4,2,0,0,0,22.867,Cathrine Kraayeveld,1,1,5,4,1,2,1,1
1,2,4,5,3,3,0,0,18.733,Michelle Snow,2,10,6,6,2,0,0,0
0,2,10,17,8,1,6,5,35.367,Sylvia Fowles,3,21,21,13,2,0,0,5
6,0,4,8,5,0,4,1,22.800,Epiphanny Prince,0,20,11,4,5,0,0,3
2,2,0,8,4,1,0,0,25.900,Courtney Vandersloot,0,17,8,0,2,1,0,5
1,0,1,12,5,1,0,0,24.550,Tamera Young,3,12,10,4,1,0,0,1
0,0,1,3,2,1,0,0,9.767,Lindsay Wisdom Hylton,0,5,4,1,1,0,0,1
1,0,0,2,0,2,0,0,11.983,Angie Bjorklund,0,-1,0,0,0,0,0,1
6,0,2,5,2,0,0,0,19.000,Erin Thorn,0,2,4,2,1,1,0,2
0,0,2,2,1,2,2,1,9.033,Carolyn Swords,1,3,3,3,0,0,0,0
1,0,3,5,2,2,2,1,33.850,Kayla Pedersen,0,-7,6,3,2,2,1,3
5,2,6,9,1,2,6,5,40.000,Tiffany Jackson Jones,5,-18,7,11,4,0,0,3
0,1,3,10,2,4,3,1,19.467,Liz Cambage,4,-9,5,7,3,1,0,4
0,1,2,6,2,0,0,0,15.733,Doneeka Lewis,1,-10,5,3,1,2,1,2
2,0,2,10,3,4,4,3,32.750,Andrea Riley,0,-17,12,2,1,9,3,6
0,0,1,0,0,0,0,0,7.267,Sheryl Swoopes,0,-4,0,1,0,0,0,0
1,2,0,10,5,3,0,0,25.633,Jennifer Lacy,0,-14,13,0,0,5,3,4
1,0,2,6,2,0,2,2,20.483,Amber Holt,1,-5,6,3,0,2,0,2
1,0,0,0,0,0,0,0,4.817,Marion Jones,0,-6,0,0,0,0,0,0
3,0,3,18,6,5,4,3,27.750,Maya Moore,2,3,15,5,1,9,0,1
1,2,12,8,5,1,6,6,29.017,Rebekkah Brunson,4,-3,16,16,1,0,0,1
5,3,3,6,2,4,2,2,26.483,Taj McWilliams Franklin,1,-14,6,4,1,1,0,1
3,0,3,17,9,2,4,4,32.700,Seimone Augustus,1,-13,22,4,0,1,0,1
6,0,3,15,9,1,1,0,30.500,Lindsay Whalen,1,-1,19,4,3,1,1,3
0,0,1,3,1,1,1,0,4.283,Monica Wright,0,-1,2,1,0,0,0,0
2,1,0,6,4,4,0,0,15.383,Candice Wiggins,0,-5,10,0,1,3,2,2
1,0,0,4,3,0,0,0,11.433,Amber Harris,1,5,6,1,0,0,0,0
1,0,0,5,1,1,2,2,4.667,Charde Houston,1,3,5,1,0,3,1,0
0,0,1,2,1,1,0,0,9.500,Alexis Hornbuckle,0,-6,2,1,2,1,0,1
1,0,0,2,1,2,4,0,8.283,Jessica Adair,2,-3,2,2,1,0,0,0
8,1,8,11,6,5,4,3,32.067,Penny Taylor,0,7,19,8,1,7,4,2
2,0,5,14,8,2,2,2,35.000,Candice Dupree,3,13,19,8,0,1,1,1
1,1,4,7,5,4,2,2,23.400,Kara Braxton,0,-6,12,4,1,0,0,0
8,0,2,21,9,3,4,4,33.283,Diana Taurasi,0,16,27,2,1,10,5,5
8,0,2,4,2,3,0,0,26.467,Temeka Johnson,1,21,5,3,1,2,1,2
0,0,1,2,0,1,0,0,11.183,Alexis Gray Lawson,0,-13,0,1,0,2,0,1
0,0,3,9,7,3,7,7,21.067,DeWanna Bonner,0,9,24,3,1,5,3,1
2,0,2,5,2,1,1,1,12.533,Marie Ferdinand Harris,0,-6,5,2,0,0,0,0
1,0,1,0,0,2,2,1,5.000,Nakia Sanford,0,-6,1,1,0,0,0,3
7,1,5,8,3,1,6,6,30.617,Tamika Catchings,0,3,13,5,1,1,1,1
1,1,1,7,3,4,2,2,25.033,Tangela Smith,0,8,10,1,1,3,2,1
1,1,1,10,5,3,4,4,22.283,Jessica Davenport,3,7,14,4,3,0,0,1
4,0,1,18,8,2,2,1,32.217,Katie Douglas,0,11,20,1,1,6,3,0
4,0,4,5,5,2,1,1,31.183,Erin Phillips,1,6,13,5,2,2,2,1
1,0,2,2,1,4,2,1,17.717,Tammy Sutton Brown,0,5,3,2,1,0,0,1
0,0,0,1,1,1,0,0,8.817,Shannon Bobbitt,1,6,2,1,1,0,0,1
0,0,0,6,4,1,0,0,14.967,Shyra Ely Gash,0,4,10,0,0,3,2,1
2,0,3,3,1,3,0,0,10.517,Shavonte Zellous,1,5,2,4,0,1,0,2
0,0,1,3,1,0,0,0,6.650,Jeanette Pohlen,0,5,3,1,0,1,1,0
0,0,4,4,1,0,4,4,17.400,Kalana Greene,1,-15,6,5,0,2,0,2
2,1,2,10,5,4,0,0,19.917,Asjha Jones,3,-9,10,5,0,0,0,1
1,2,6,11,4,2,7,7,36.083,Tina Charles,5,-7,15,11,2,0,0,3
1,0,1,7,4,1,0,0,24.350,Kara Lawson,0,-9,11,1,0,5,3,4
4,0,2,12,2,2,2,1,28.967,Renee Montgomery,0,-12,6,2,1,8,1,2
0,0,1,6,5,2,2,2,23.567,Tan White,0,1,17,1,0,5,5,0
3,1,2,6,3,1,2,1,22.600,Danielle McCray,0,3,9,2,0,4,2,1
1,0,3,5,1,3,0,0,20.083,Kelsey Griffin,2,-3,2,5,0,0,0,1
0,0,0,4,1,1,0,0,3.917,DeMya Walker,0,-5,2,0,0,0,0,0
0,0,0,0,0,0,0,0,3.117,Allison Hightower,0,-4,0,0,0,0,0,0
0,0,0,6,2,0,3,0,13.183,Scholanda Robinson,0,-4,4,0,1,2,0,1
0,0,6,10,4,4,0,0,33.800,Sophia Young,0,6,8,6,2,0,0,4
0,2,5,1,1,2,0,0,12.817,Ruth Riley,0,-1,2,5,1,0,0,0
1,0,0,0,0,0,4,3,12.950,Tully Bevilaqua,0,-1,3,0,2,0,0,2
9,2,1,10,2,0,0,0,33.883,Becky Hammon,0,8,5,1,0,2,1,2
3,0,1,10,4,2,4,4,27.533,Danielle Robinson,0,4,12,1,1,0,0,2
0,0,3,13,7,1,7,6,23.967,Danielle Adams,3,3,23,6,0,5,3,1
2,0,4,5,1,2,0,0,19.417,Jia Perkins,0,0,3,4,4,2,1,3
