RSWL, ats margin, ats streak, attendance, average net punt yards, average punt yards, biggest lead, blocked extra points, blocked field goals, blocked punts, close line, close total, coach, completions, conference, date, day, division, dpa, dps, drives, field goals, field goals attempted, first downs, fourth downs attempted, fourth downs made, fumble return touchdowns, fumble return yards, fumbles, fumbles lost, game number, goal to go attempted, goal to go made, head coach, interception return yards, interception returns, interception touchdowns, interceptions, kicking extra points, kicking extra points attempted, kickoff return touchdowns, kickoff return yards, kickoff returns, kickoffs, kickoffs for touchback, kickoffs in end zone, lead changes, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, money line, month, open line, open total, opponents, ou margin, ou streak, overtime, passes, passing first downs, passing touchdowns, passing yards, penalties, penalty first downs, penalty yards, playoffs, plays, points, punt return touchdowns, punt return yards, punt returns, punts, quarter scores, red zones attempted, red zones made, regular season wins line, rest, return yards, rot, rushes, rushes for a loss, rushing first downs, rushing touchdowns, rushing yards, rushing yards lost, sack yards, sacks, safeties, scored first, season, site, site streak, snf, start time, streak, surface, team, temperature, third downs attempted, third downs made, time of possession, time zone, times tied, total, touchdowns, turnover margin, turnovers, two point conversion attempts, two point conversions, two point conversions attempted, week, wins
12.500,-23.000,0,,38.700,40.300,10,0,0,0,8,47.500,Bill Belichick,16,AFC,20170907,Thursday,AFC East,21.750,-1.250,14,2,2,25,2,0,0,,1,0,1,4,3,Bill Belichick,0,0,0,0,3,3,0,49,3,6,2,6,,-8.000,0,-15,0,6,3,0,0,-480,9,7,48,[],20.500,0,0,36,11,0,247,6,4,55,0,74,27,0,8,1,6,[7, 10, 10, 0],6,3,12.500,,57,452,35,3,10,3,124,11,16,3,0,7,2017,home,0,0,2040,0,artificial,Patriots,,15,5,1786,E,,48.500,3,-1,0,,0,0,1,0
9.000,23.000,0,,42.300,43.700,15,0,0,0,-8,47.500,Andy Reid,28,AFC,20170907,Thursday,AFC West,-1.250,21.750,14,0,0,26,0,0,0,,2,1,1,3,3,Andy Reid,0,0,0,0,6,6,0,86,4,7,4,4,,8.000,0,15,0,-6,-3,0,0,371,9,-7,48,[],20.500,0,0,35,17,4,352,15,1,139,0,65,42,0,10,4,6,[7, 7, 7, 21],3,3,9.000,,96,451,27,0,8,2,185,0,20,3,0,0,2017,away,0,0,2040,0,artificial,Chiefs,,11,4,1814,C,,48.500,6,1,1,,0,0,1,0
5.500,0.500,0,,40.000,48.800,0,0,0,0,-6.500,48,John Fox,26,NFC,20170910,Sunday,NFC North,-4.500,-4.000,9,1,1,20,2,1,0,,2,0,1,2,1,John Fox,0,0,0,0,2,2,0,70,3,4,3,3,,6.500,0,-6,-3,-3,0,0,0,259,9,-7,50.500,[],-8.500,0,0,40,11,1,176,4,3,40,0,63,17,0,45,3,5,[0, 10, 0, 7],3,2,5.500,,115,456,19,1,6,1,125,3,13,2,0,0,2017,home,0,0,1303,0,grass,Bears,,13,5,1766,C,,48.500,2,0,0,,0,0,1,0
9.500,-0.500,0,,44.300,59.300,10,0,0,0,6.500,48,Dan Quinn,21,NFC,20170910,Sunday,NFC South,-4.000,-4.500,10,3,3,18,0,0,0,,0,0,1,2,1,Dan Quinn,0,0,0,0,2,2,0,11,1,6,3,4,,-6.500,0,6,3,3,0,0,0,-319,9,7,50.500,[],-8.500,0,0,30,12,1,308,8,2,73,0,55,23,0,24,2,3,[3, 7, 3, 10],3,1,9.500,,35,455,23,2,4,1,64,2,37,4,0,3,2017,away,0,0,1303,0,grass,Falcons,,11,5,1834,E,,48.500,2,0,0,,0,0,1,0
8.500,-23.000,0,,37.800,42.400,0,0,0,0,2.500,41.500,Marvin Lewis,16,AFC,20170910,Sunday,AFC North,1.000,-22.000,12,0,0,14,1,0,0,,1,1,1,0,0,Marvin Lewis,0,1,0,4,0,0,0,11,1,1,1,1,,-3.000,0,-20,-3,-20,-17,0,0,-150,9,2,42.500,[],-21.000,0,0,31,8,0,144,9,3,66,0,58,0,0,14,3,5,[0, 0, 0, 0],3,0,8.500,,25,468,22,2,3,0,77,9,10,1,0,0,2017,home,0,0,1302,0,artificial,Bengals,,13,4,1560,E,,41.000,0,4,5,,0,0,1,0
9.000,23.000,0,,39.300,41.700,20,0,0,0,-2.500,41.500,John Harbaugh,9,AFC,20170910,Sunday,AFC North,-22.000,1.000,12,2,2,17,0,0,0,,1,0,1,2,1,John Harbaugh,69,4,0,1,2,2,0,0,0,5,4,4,,3.000,0,20,3,20,17,0,0,130,9,-2,42.500,[],-21.000,0,0,17,5,1,111,11,4,85,0,60,20,0,23,3,6,[3, 14, 3, 0],3,1,9.000,,23,467,42,5,8,1,157,9,26,5,0,20,2017,away,0,0,1302,0,artificial,Ravens,,14,6,2040,E,,41.000,2,-4,1,,0,0,1,0
6.500,1.000,0,,35.000,42.800,9,0,0,0,7,42,Sean McDermott,16,AFC,20170910,Sunday,AFC East,-4.250,-3.250,12,0,1,23,0,0,0,,0,0,1,4,3,Rex Ryan,12,2,0,1,3,3,0,23,1,4,2,4,,-8.000,0,9,0,2,1,0,0,-400,9,6,43,[],-7.500,0,0,28,11,2,218,6,2,50,0,72,21,0,35,4,6,[0, 7, 7, 7],4,3,6.500,,58,454,42,5,10,1,190,12,11,1,0,7,2017,home,0,0,1300,0,artificial,Bills,,17,8,1984,E,,40.500,3,-1,1,,0,0,1,0
5.000,-1.000,0,,43.700,49.500,0,0,0,0,-7,42,Todd Bowles,26,AFC,20170910,Sunday,AFC East,-3.250,-4.250,12,2,2,11,1,1,0,,2,0,1,1,1,Todd Bowles,48,1,0,2,0,0,0,45,2,4,3,4,,8.000,0,-9,0,-2,-1,0,0,317,9,-6,43,[],-7.500,0,0,39,8,0,176,5,1,62,0,55,12,0,27,3,6,[0, 6, 6, 0],1,1,5.000,,72,453,15,0,2,1,38,0,6,2,0,0,2017,away,0,0,1300,0,artificial,Jets,,14,4,1616,E,,40.500,1,1,2,,0,1,1,0
4.500,6.000,0,,30.000,40.300,0,0,0,0,-10,47.500,Hue Jackson,20,AFC,20170910,Sunday,AFC North,-6.750,-0.750,11,1,1,20,2,2,0,,1,0,1,1,1,Hue Jackson,30,1,0,1,1,1,0,14,1,4,3,3,,9.000,0,-3,0,-11,-7,0,0,384,9,-9.500,47.500,[],-7.500,0,0,30,12,1,180,4,5,61,0,62,18,0,34,3,6,[7, 0, 3, 8],3,2,4.500,,48,470,25,2,3,1,57,10,8,1,0,0,2017,home,0,0,1301,0,grass,Browns,,12,3,1870,E,,46.500,2,0,1,,1,1,1,0
10.500,-6.000,0,,40.200,45.800,11,0,0,1,10,47.500,Mike Tomlin,24,AFC,20170910,Sunday,AFC North,-0.750,-6.750,10,0,0,16,0,0,0,,1,0,1,2,2,Mike Tomlin,17,1,0,1,3,3,0,4,1,4,3,4,,-9.000,0,3,0,11,7,0,0,-500,9,9.500,47.500,[],-7.500,0,0,36,13,2,255,13,2,144,0,54,21,0,32,3,6,[7, 7, 7, 0],2,2,10.500,,36,469,17,0,1,0,35,0,42,7,0,7,2017,away,0,0,1301,0,grass,Steelers,,13,5,1730,E,,46.500,3,0,1,,0,0,1,0
