deflections, interceptions, name, sacks, tackles
0,0,M Black,0.000,3
0,0,J Yurichuk,0.000,2
0,0,T Miles,0.000,3
0,0,I Green,0.000,3
0,0,B Hall,1.000,4
0,0,A Owusu Ansah,0.000,3
0,0,C Greenwood,0.000,6
0,0,J Gabriel,0.000,6
0,0,C Van Zeyl,0.000,1
0,0,G Van Roten,0.000,1
0,0,D Cross,0.000,1
0,0,D Waud,0.000,1
0,0,J Hickman,0.000,1
0,0,T Heath,0.000,1
0,0,L Noel,0.000,1
0,0,M McFadden,0.000,1
0,0,K Raymond,1.000,6
0,0,J Mitchell,0.000,8
0,1,S Lawrence,2.000,7
0,0,C Stephen,0.000,3
0,0,J Sears Jr,0.000,7
0,0,R Murray,1.000,2
0,0,J Chick,1.000,2
0,0,F Plesius,0.000,2
0,0,M Daly,0.000,3
0,0,A Tracy,0.000,3
0,0,D Nevis,1.000,3
0,0,G Aprile,0.000,1
0,0,C Gable,0.000,1
0,0,L Dean,1.000,1
0,0,G Tisdale,0.000,2
0,0,R Scheuerman,0.000,1
0,0,D Ellis,0.000,1
0,0,Q Pointer,0.000,3
0,0,M Atkinson,0.000,1
0,0,B Landry,0.000,1
0,0,E Davis,0.000,2
0,0,I Wild,0.000,9
0,0,K Fogg,0.000,7
0,1,C Randle,0.000,6
0,0,A Harris,0.000,5
0,0,K Bass,0.000,2
0,0,S Green,0.000,2
0,0,K Shologan,0.000,1
0,0,S Gauthier,0.000,1
0,0,J Posey,0.000,4
0,0,B Johnson,0.000,3
0,0,B Morgan,0.000,2
0,0,M Leggett,0.000,2
0,0,T Sherman,0.000,1
0,0,J Thomas,0.000,1
0,0,E Cummings,0.000,1
0,0,W Dressler,0.000,1
0,0,S Bryant,0.000,1
0,0,T Burnett,0.000,1
0,0,D Jones,0.000,1
0,0,B Cunningham,0.000,1
0,0,A Cash,0.000,1
0,0,M Brouillette,0.000,3
0,0,J Blanc,0.000,2
0,0,W Venable,0.000,4
0,0,E Davis,0.000,5
0,0,P Gagnon,0.000,1
0,0,J Mincy,0.000,3
0,1,C Cox,0.000,6
0,0,J Bowman,2.000,7
0,0,B Woods,0.000,5
0,0,J Johnson,1.000,5
0,0,J Joseph,1.000,1
0,0,G Knapton,1.000,2
0,0,S Green,0.000,1
0,0,K Hebert,0.000,3
0,0,T Sutton,0.000,1
0,0,J Tuck,0.000,1
0,0,A Lavarias,0.000,1
0,0,B Parker,0.000,2
0,0,C Parks,0.000,8
0,0,D Lacey,0.000,9
0,0,P Watkins,0.000,5
0,0,J Sherritt,0.000,6
0,0,M Young,0.000,2
0,0,N King,0.000,2
0,0,G Shaw,0.000,1
0,0,B Smith,0.000,2
0,0,D Belue,0.000,1
0,0,E Ngoyi,0.000,1
0,0,J McKnight,0.000,1
0,0,G Peters,0.000,1
0,0,A Barrett,0.000,1
0,0,A Sewell,1.000,2
0,0,R Frank,0.000,0
0,0,K Ladler,0.000,9
0,0,M Howard,1.000,1
0,1,O Willis,0.000,1
0,0,K Malcolm,0.000,0
0,0,D Hinds,0.000,2
0,0,D West,0.000,1
0,0,M Wright,0.000,2
0,0,C Williams,1.000,2
0,0,O Goulet Veilleux,0.000,2
0,0,A Whiteside,0.000,1
0,0,J Robinson,0.000,1
0,0,J Silas,0.000,1
0,0,M Moore,0.000,1
0,0,J Boyett,0.000,1
0,0,E Lattanzio,0.000,1
0,0,J Deane,0.000,1
0,0,F Hightower,0.000,9
0,0,Z Evans,0.000,4
0,0,J Rose,0.000,4
0,0,A Pruneau,0.000,5
0,0,D Munoz,0.000,6
0,0,J Gavins,0.000,2
0,0,J Richards,0.000,0
0,0,A Kanneh,0.000,3
0,0,A Gascon Nadon,1.000,3
0,0,A Bighill,1.000,9
0,0,B Stewart,0.000,6
0,0,E Fraser,0.000,1
0,0,M Edem,0.000,1
0,0,M Benson,0.000,1
0,0,R Yell,0.000,1
0,0,L Purifoy,0.000,1
0,0,D Davis,0.000,1
0,0,A Thompson,0.000,1
0,0,J Westerman,0.000,1
0,0,M Brooks,0.000,2
0,0,C Roh,0.000,2
0,0,B Lokombo,0.000,2
0,0,D Allen,0.000,2
0,0,T Lee III,1.000,4
0,0,A Bazzie,1.000,1
0,0,S Elimimian,0.000,3
0,0,R Phillips,0.000,3
0,0,T Campbell,0.000,7
0,0,T Reed,0.000,6
0,0,B Smith,0.000,5
0,0,J Wall,0.000,4
0,0,G Love,0.000,3
0,0,C Hughes,0.000,3
0,0,F Bennett,0.000,3
0,0,C Power,0.000,2
0,0,C Evans,0.000,2
0,0,J Burnett,0.000,2
0,0,A Singleton,0.000,1
0,0,D Mayo,0.000,1
0,0,D Federkeil,0.000,1
0,0,A Berger,0.000,1
0,0,M Johnson,1.000,6
0,0,F Beltre,1.000,2
0,0,Q Smith,1.000,2
0,0,M Bedard,0.000,1
0,0,V Adams Jr,0.000,1
0,0,M Brouillette,0.000,1
0,0,A Cash,1.000,5
0,0,N Boulay,0.000,2
0,0,J Bowman,0.000,1
0,0,K Hebert,0.000,1
0,0,M Klassen,1.000,1
0,0,C Cox,0.000,7
0,0,S Giguere,0.000,1
0,0,D Townsend,0.000,1
0,0,W Venable,0.000,5
0,0,G Knapton,0.000,5
0,0,B Parker,0.000,2
0,0,J Mincy,0.000,6
0,0,B Woods,1.000,8
0,0,E Davis,0.000,1
0,0,J Johnson,0.000,2
0,0,M Jackson,0.000,3
0,0,E Jackson,0.000,1
0,0,E Lattanzio,0.000,1
0,1,A Kanneh,0.000,4
0,0,A Pruneau,0.000,6
0,0,D Munoz,0.000,3
0,0,J Robinson,0.000,2
0,0,J Richards,0.000,1
0,0,C Williams,0.000,2
0,0,A Whiteside,1.000,2
0,0,A Gascon Nadon,0.000,1
0,0,J Rose,0.000,7
0,0,M Moore,0.000,1
0,0,Z Medeiros,0.000,1
0,0,J Boyett,0.000,3
0,0,Z Evans,0.000,1
0,0,J Gavins,0.000,1
0,0,J Harty,0.000,1
0,0,F Hightower,0.000,2
0,0,D Hinds,0.000,7
0,0,G Jones,0.000,7
0,0,B Jackson,0.000,4
0,0,S Eguavoen,0.000,4
0,0,K Francis,0.000,1
0,0,G Newman,0.000,1
0,0,J Cox,0.000,1
0,0,J Dixon,0.000,1
0,0,X Fulton,0.000,0
0,0,K Jones,0.000,1
0,0,J Newsome,0.000,3
0,0,A Leonard,2.000,3
0,0,J Williams,0.000,2
0,0,O Foster III,0.000,3
0,0,B Labatte,0.000,1
0,0,R Hartmann,0.000,1
0,0,S Herbert,0.000,1
0,0,J Mitchell,0.000,3
0,0,L Noel,0.000,3
0,0,B Isaac,0.000,4
0,0,A Owusu Ansah,0.000,4
0,0,I Green,0.000,5
0,0,T Miles,0.000,5
0,0,C Greenwood,0.000,8
0,0,K Raymond,0.000,8
0,0,D Cross,0.000,1
0,0,J Yurichuk,0.000,1
0,0,K Bradfield,0.000,1
0,0,C Newton,0.000,1
0,0,K Bishop,0.000,1
0,0,A Berry,0.000,3
0,0,M Black,0.000,3
0,0,C Walker,0.000,2
0,0,T Robertson,0.000,2
0,0,R Foley,1.000,2
0,0,J Hickman,0.000,2
0,0,B Hall,0.000,2
0,0,K Elsworth,0.000,2
0,0,G Van Roten,0.000,0
0,0,G Tisdale,0.000,3
0,0,R Murray,0.000,4
0,0,C Stephen,0.000,4
0,0,T Laurent,1.000,4
0,0,S Lawrence,0.000,7
0,0,J Sears Jr,0.000,2
0,0,A Tracy,0.000,3
0,0,J Masoli,0.000,0
0,0,E Davis,0.000,4
0,0,L Dean,0.000,9
0,0,Q Pointer,0.000,1
0,0,R Scheuerman,0.000,1
0,0,J Langa,0.000,1
0,0,J Chick,0.000,1
0,0,D Nevis,0.000,2
0,0,F Plesius,0.000,2
0,0,M Atkinson,0.000,2
0,0,C Gable,0.000,2
0,0,B Banks,0.000,1
0,0,M Filer,0.000,1
0,0,B Lokombo,0.000,2
0,0,C Roh,1.000,2
0,0,R Yell,0.000,2
0,0,D Allen,0.000,2
0,0,A Bazzie,1.000,1
0,0,A Thompson,0.000,1
0,0,K Palacio,1.000,2
0,0,A Johnson,0.000,1
0,0,A Bighill,0.000,5
0,1,L Purifoy,0.000,5
0,0,S Elimimian,0.000,6
0,0,B Stewart,0.000,3
0,0,M Edem,0.000,2
0,1,R Phillips,0.000,3
0,0,T Lee III,0.000,3
0,0,M Brooks,0.000,1
0,0,A Clarke,0.000,1
0,0,J Jennings,0.000,1
0,0,K Parker,0.000,1
0,0,J Arakgi,0.000,1
0,0,E Arceneaux,0.000,1
0,0,J Westerman,1.000,1
0,0,T Campbell,0.000,2
0,0,F Beltre,0.000,3
0,0,J Burnett,0.000,3
0,0,C Hughes,1.000,3
0,0,F Bennett,0.000,4
0,0,D Mayo,0.000,4
0,0,T Reed,0.000,4
0,0,J Bell,0.000,5
0,0,C Power,0.000,1
0,0,P Caron,0.000,1
0,0,J Davis,0.000,1
0,0,A Singleton,0.000,1
0,0,Q Smith,1.000,1
0,0,D Wiggan,0.000,2
0,0,K Jorden,0.000,0
0,0,B Smith,1.000,9
0,0,G Love,0.000,7
0,0,M Harris,0.000,5
0,0,J Westerman,0.000,5
0,0,J Posey,0.000,4
0,0,B Johnson,0.000,5
0,0,I Wild,0.000,6
0,0,K Fogg,0.000,7
0,0,G Waggoner,0.000,2
0,0,T Corney,1.000,1
0,0,T Loffler,0.000,1
0,0,E Cummings,0.000,1
0,0,K Bass,0.000,4
0,0,C Randle,0.000,3
0,0,K Shologan,0.000,2
0,0,S Green,0.000,2
0,0,T Burnett,0.000,1
0,0,T Flanders,0.000,1
0,0,J Thomas,0.000,1
0,0,B Morgan,0.000,1
0,0,M Leggett,0.000,1
0,0,S Hurl,0.000,1
0,0,D Nevis,1.000,4
0,0,E Davis,0.000,7
0,0,C Stephen,0.000,7
0,0,J Sears Jr,0.000,6
0,0,L Dean,0.000,6
0,0,A Tracy,0.000,4
0,0,Q Pointer,0.000,4
0,0,J Chick,1.000,3
0,0,S Lawrence,0.000,4
0,0,T Lee,0.000,3
0,0,C Owens,0.000,2
0,0,A Woodson,0.000,2
0,0,F Plesius,0.000,2
0,0,R Murray,0.000,2
0,0,D Ellis,0.000,1
0,0,J Lewis,0.000,1
0,0,A Fantuz,0.000,1
0,0,R Bomben,0.000,1
0,0,M Daly,0.000,0
0,0,M Atkinson,0.000,0
0,0,J Westerman,1.000,5
0,2,M Leggett,1.000,5
0,0,I Wild,1.000,7
0,0,M Harris,0.000,7
0,0,K Shologan,0.000,1
0,0,J Medlock,0.000,1
0,0,A Hubbard,1.000,1
0,0,T Hawkins,0.000,1
0,0,G Waggoner,0.000,2
0,0,J Posey,0.000,2
0,0,K Fogg,0.000,4
0,0,K Bass,0.000,3
0,0,P Lochard,0.000,1
0,0,T Loffler,0.000,1
0,0,C Randle,0.000,1
0,0,A Harris,0.000,1
0,0,D Jones,0.000,1
0,0,P Neufeld,0.000,1
0,0,D Willy,0.000,0
0,0,E Cummings,0.000,0
0,0,L Purifoy,1.000,5
0,0,J Arakgi,0.000,1
0,0,R Yell,0.000,5
0,0,S Gore,0.000,1
0,0,A Bighill,0.000,8
0,0,S Elimimian,0.000,7
0,0,A Clarke,0.000,1
0,0,A Bazzie,1.000,3
0,0,B Stewart,0.000,3
0,0,T Lee III,0.000,5
0,0,M Edem,0.000,4
0,0,A Allen,0.000,1
0,0,C Roh,0.000,1
0,0,R Phillips,0.000,2
0,0,A Thompson,0.000,1
0,0,J Jennings,0.000,1
0,0,M Iannuzzi,0.000,1
0,0,B Lokombo,0.000,1
0,0,R Leone,0.000,1
0,0,S Lemon,0.000,2
0,0,I Green,0.000,3
0,0,B Hall,1.000,3
0,0,T Miles,1.000,4
0,0,B Isaac,0.000,2
0,0,J Hickman,0.000,2
0,0,J Mitchell,0.000,2
0,0,L Noel,0.000,2
0,1,T Heath,0.000,1
0,0,C Newton,0.000,1
0,0,K Elsworth,0.000,1
0,0,K Bradfield,0.000,2
0,0,R Foley,0.000,1
0,0,A Owusu Ansah,0.000,1
0,0,K Shaw,0.000,1
0,0,J Yurichuk,0.000,1
0,0,A Berry,0.000,6
0,0,M Black,0.000,6
0,0,C Greenwood,0.000,5
0,0,K Bishop,1.000,4
0,1,K Raymond,1.000,4
0,0,A Pruneau,0.000,5
0,0,F Hightower,0.000,6
0,0,D Munoz,0.000,10
0,0,A Gascon Nadon,0.000,2
0,0,J Rose,0.000,2
0,1,D Hinds,0.000,2
0,0,B Sermons,0.000,5
0,0,N Grigsby,0.000,1
0,0,E Lattanzio,0.000,2
0,0,J Robinson,0.000,2
0,0,A Whiteside,0.000,2
0,0,D West,0.000,1
0,0,A Mateas,0.000,1
0,0,A Marshall,0.000,1
0,0,A Kanneh,0.000,1
0,0,J Gavins,0.000,1
0,0,Z Evans,0.000,1
0,0,G Ellingson,0.000,1
0,0,J Boyett,0.000,1
0,0,M Acree,0.000,1
0,0,F Beltre,0.000,1
0,0,R Cote,0.000,1
0,0,C Power,0.000,1
0,0,A Thibault,0.000,1
0,0,J Bell,0.000,1
0,0,D Mayo,0.000,8
0,0,A Singleton,0.000,6
0,0,J Wall,0.000,5
0,0,M Johnson,0.000,7
0,1,T Campbell,0.000,6
0,0,J Hecht,0.000,4
0,0,D Wiggan,0.000,3
0,0,C Hughes,2.000,4
0,0,B Smith,0.000,4
0,0,T Reed,0.000,1
0,0,S Wilson,0.000,1
0,0,F Bennett,0.000,3
0,0,B DAguilar,0.000,2
0,0,C Muamba,0.000,1
0,0,M Dubuisson,0.000,1
0,0,M Howard,0.000,1
0,0,R Frank,0.000,2
0,0,B Smith,0.000,2
0,0,P Watkins,0.000,3
0,0,A Hoffman Ellis,0.000,2
0,0,N King,0.000,3
0,0,M Young,0.000,3
0,0,D Lacey,0.000,4
0,0,K Ladler,0.000,3
0,0,C McCarty,0.000,1
0,0,J Lynch,0.000,1
0,0,D Walker,0.000,1
0,0,G Shaw,0.000,1
0,0,G Peters,0.000,1
0,0,J McKnight,0.000,1
0,0,A Sewell,0.000,2
0,0,C McKinley,0.000,2
0,0,C Parks,0.000,5
0,0,D Belue,0.000,5
0,0,J Sherritt,0.000,5
0,0,B McDonald,0.000,2
0,1,J Cox,0.000,2
0,0,E Gainey,0.000,2
0,0,G Newman,0.000,2
0,0,K Jones,0.000,1
0,0,J Knox Jr,0.000,2
0,0,C Steele,0.000,1
0,0,M Walter,0.000,1
0,0,A Leonard,0.000,1
0,0,J Reaves,0.000,1
0,0,K Kashama,0.000,1
0,0,K Lawrence,0.000,1
0,0,C Irvin,0.000,1
0,0,G Jones,0.000,7
0,0,B Jackson,0.000,5
0,0,J Newsome,0.000,5
0,0,S Eguavoen,0.000,5
0,0,O Foster III,0.000,4
0,0,J Capicciotti,0.000,4
0,0,K Francis,0.000,3
0,0,R Foley,0.000,2
0,0,T Miles,0.000,2
0,0,J Hickman,1.000,1
0,0,S Lemon,1.000,1
0,0,B Hall,0.000,2
0,0,I Green,0.000,3
0,0,A Owusu Ansah,0.000,2
0,0,C Walker,0.000,2
0,0,J Yurichuk,0.000,1
0,0,K Elsworth,0.000,1
0,0,A Jefferson,0.000,6
0,0,A Berry,0.000,4
0,0,L Noel,0.000,3
0,0,T Heath,0.000,3
0,0,C Greenwood,0.000,3
0,0,J Gabriel,0.000,6
0,0,K Bishop,1.000,5
0,0,K Raymond,0.000,5
0,0,B Isaac,0.000,5
0,0,M Wright,0.000,2
0,0,A Gascon Nadon,2.000,2
0,0,J Robinson,0.000,3
0,0,T Jackson,0.000,3
0,0,D Munoz,1.000,3
0,0,D Hinds,0.000,5
0,0,J Rose,0.000,5
0,0,A Pruneau,1.000,5
0,0,I Claibourne,0.000,2
0,0,P Lavoie,0.000,1
0,0,A Kanneh,0.000,1
0,0,M Jackson,0.000,1
0,0,E Lattanzio,0.000,2
0,0,L Cohen,0.000,1
0,0,D West,0.000,1
0,0,A Whiteside,0.000,1
0,0,D Adams,0.000,1
0,0,G Sheppard,0.000,1
0,0,P Lochard,0.000,1
0,0,T Loffler,0.000,1
0,0,B Morgan,0.000,1
0,0,G Waggoner,0.000,1
0,0,T Burnett,0.000,1
0,0,D Jones,0.000,1
0,0,E Cummings,0.000,1
0,0,A Hubbard,0.000,1
0,0,K Shologan,0.000,2
0,0,J Westerman,1.000,2
0,0,C Randle,0.000,3
0,0,K Fogg,0.000,4
0,0,S Green,0.000,1
0,0,C Normand,0.000,1
0,0,J Thomas,0.000,2
0,0,C Roberts,0.000,2
0,0,K Bass,1.000,5
0,0,I Wild,0.000,7
0,0,M Harris,0.000,3
0,0,M Leggett,0.000,5
0,1,J Posey,0.000,9
0,0,D Belue,0.000,2
0,1,J Sherritt,0.000,1
0,0,M Young,0.000,3
0,0,O Willis,1.000,2
0,0,E Steele,0.000,1
0,0,B Smith,0.000,1
0,0,K Ladler,0.000,1
0,0,J Hunt,0.000,1
0,0,D Lacey,0.000,8
0,0,P Watkins,0.000,6
0,1,N King,0.000,3
0,0,C Parks,0.000,3
0,0,A Sewell,1.000,5
0,0,R Frank,1.000,3
0,0,M Miller,0.000,1
0,0,E Ngoyi,0.000,1
