assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
1,0,0,3,0,1,0,0,7,Jacque Vaughn,0,,0,,0,0,0,0,0
0,0,0,2,0,0,0,0,5,Jeryl Sasser,2,,0,,2,0,0,0,0
4,0,3,7,2,1,4,3,41,Eric Snow,1,,7,G,4,0,1,0,2
4,0,2,25,7,1,4,4,40,Allen Iverson,1,,18,G,3,2,3,0,3
2,0,5,15,6,4,11,7,39,Keith Van Horn,5,,19,F,10,2,1,0,5
5,0,6,12,6,4,6,5,37,Aaron McKie,0,,19,F,6,4,2,2,5
0,0,1,7,5,2,4,3,16,Todd Macculloch,3,,13,C,4,0,0,0,1
2,0,10,4,2,3,3,2,23,Brian Skinner,0,,6,,10,1,0,0,2
2,1,0,5,1,4,0,0,19,John Salmons,0,,2,,0,1,1,0,1
0,0,6,2,2,2,0,0,16,Art Long,1,,4,,7,0,0,0,0
0,0,2,1,0,1,0,0,9,Mark Bryant,0,,0,,2,0,0,0,1
,,,,,,,,0,Greg Buckner,,,,,,,,,
,,,,,,,,0,Derrick Coleman,,,,,,,,,
,,,,,,,,0,Efthimios Rentzias,,,,,,,,,
7,0,7,22,11,4,7,4,40,Paul Pierce,0,,28,G,7,1,6,2,6
3,0,4,9,8,2,4,3,34,Tony Delk,1,,23,G,5,0,4,4,0
4,0,10,23,5,2,4,3,43,Antoine Walker,1,,14,F,11,3,10,1,2
2,0,2,5,3,3,2,2,37,Eric Williams,0,,8,F,2,2,0,0,3
3,0,2,5,4,5,0,0,30,Tony Battie,3,,8,C,5,1,0,0,0
4,0,3,7,2,1,0,0,22,Shammond Williams,0,,4,,3,1,3,0,2
1,0,2,4,2,3,4,2,18,Vin Baker,2,,6,,4,0,0,0,2
0,0,0,2,1,2,2,2,11,Walter McCarty,0,,5,,0,0,1,1,0
1,0,0,0,0,1,0,0,5,Bruno Sundov,0,,0,,0,0,0,0,0
,,,,,,,,0,JR Bremer,,,,,,,,,
,,,,,,,,0,Ruben Wolkowyski,,,,,,,,,
7,0,7,9,6,1,5,0,33,Jay Williams,0,,13,G,7,1,2,1,2
2,2,4,10,6,4,0,0,30,Trenton Hassell,1,,14,G,5,0,4,2,1
12,1,4,18,7,3,5,4,36,Jalen Rose,0,,21,F,4,0,6,3,3
1,1,1,7,5,0,7,3,17,Tyson Chandler,2,,13,F,3,0,0,0,4
0,0,0,3,2,0,0,0,18,Eddy Curry,0,,4,C,0,0,0,0,0
1,0,8,14,8,5,0,0,34,Donyell Marshall,1,,16,,9,2,0,0,2
0,0,2,8,4,3,2,2,18,Eddie Robinson,4,,10,,6,1,0,0,1
1,0,3,1,1,3,0,0,17,Corie Blount,2,,2,,5,1,0,0,0
3,0,3,4,0,0,0,0,15,Jamal Crawford,0,,0,,3,0,4,0,3
1,0,0,2,0,0,4,4,12,Fred Hoiberg,1,,4,,1,0,0,0,1
1,1,3,2,0,0,2,2,10,Marcus Fizer,1,,2,,4,1,0,0,0
,,,,,,,,0,Lonny Baxter,,,,,,,,,
14,0,4,9,5,3,7,5,41,Andre Miller,2,,15,G,6,1,0,0,1
3,1,7,11,6,4,6,3,36,Quentin Richardson,0,,17,G,7,1,6,2,4
3,2,2,8,6,3,6,5,29,Corey Maggette,2,,17,F,4,1,0,0,4
0,3,2,6,0,1,0,0,27,Elton Brand,1,,0,F,3,0,0,0,1
0,2,10,18,9,2,0,0,39,Michael Olowokandi,3,,18,C,13,0,0,0,1
0,0,0,9,3,3,2,2,23,Eric Piatkowski,1,,9,,1,0,5,1,2
1,1,1,6,3,4,0,0,21,Sean Rooks,0,,6,,1,0,0,0,0
0,0,1,1,1,1,0,0,9,Chris Wilcox,1,,2,,2,0,0,0,2
1,0,1,2,1,1,0,0,8,Marko Jaric,0,,3,,1,1,1,1,0
0,0,0,5,4,1,0,0,7,Keyon Dooling,1,,9,,1,0,1,1,2
,,,,,,,,0,Cherokee Parks,,,,,,,,,
,,,,,,,,0,Wang Zhizhi,,,,,,,,,
1,0,0,8,3,0,0,0,19,Jumaine Jones,1,,6,,1,2,0,0,1
0,2,2,0,0,0,0,0,5,Desagana Diop,0,,0,,2,0,0,0,0
3,1,3,6,2,0,4,1,19,Milt Palacio,2,,5,,5,1,1,0,0
3,1,3,11,5,4,8,5,39,Darius Miles,2,,15,F,5,2,0,0,1
8,0,3,19,9,2,10,7,41,Ricky Davis,4,,25,G,7,3,0,0,1
1,0,10,13,7,2,4,3,41,Tyrone Hill,3,,17,F,13,0,0,0,5
5,0,1,9,3,3,1,1,30,Bimbo Coles,0,,7,G,1,1,0,0,1
0,0,1,0,0,2,2,2,5,Michael Stewart,2,,2,,3,0,0,0,1
0,0,0,1,1,2,0,0,3,Carlos Boozer,1,,2,,1,0,0,0,0
0,0,0,0,0,0,0,0,1,Smush Parker,0,,0,,0,0,0,0,0
0,1,5,17,6,4,8,7,37,Zydrunas Ilgauskas,4,,19,C,9,1,0,0,0
,,,,,,,,0,Chris Mihm,,,,,,,,,
8,0,4,11,4,0,0,0,27,Jason Williams,0,,9,G,4,0,6,1,6
1,1,1,6,3,2,0,0,18,Michael Dickerson,0,,6,G,1,0,2,0,2
2,1,3,12,8,2,2,0,27,Drew Gooden,1,,16,F,4,1,0,0,2
2,0,6,2,0,2,0,0,23,Wesley Person,0,,0,F,6,1,2,0,1
3,1,6,12,10,3,15,7,40,Pau Gasol,4,,27,C,10,0,0,0,5
1,0,5,13,10,1,8,5,31,Gordan Giricek,0,,29,,5,1,6,4,3
3,0,3,10,4,0,2,1,29,Shane Battier,0,,9,,3,3,3,0,1
4,0,3,3,2,3,1,1,22,Brevin Knight,0,,5,,3,1,0,0,1
4,0,1,4,1,4,0,0,17,Earl Watson,0,,2,,1,2,2,0,0
0,0,2,4,1,1,4,3,6,Lorenzen Wright,1,,5,,3,0,0,0,0
,,,,,,,,0,Mike Batiste,,,,,,,,,
,,,,,,,,0,Stromile Swift,,,,,,,,,
3,0,1,23,9,1,4,2,38,Michael Finley,2,,21,G,3,1,4,1,2
13,0,1,14,8,4,7,5,37,Steve Nash,0,,24,G,1,2,4,3,3
7,1,10,20,10,2,1,0,41,Dirk Nowitzki,1,,20,F,11,1,5,0,4
1,0,6,5,5,3,2,2,24,Eduardo Najera,4,,12,F,10,2,0,0,0
2,0,2,10,6,6,0,0,32,Raef Lafrentz,4,,14,C,6,1,3,2,0
4,0,2,13,5,2,4,4,28,Nick Van Exel,0,,16,,2,1,6,2,3
2,1,3,6,3,2,0,0,17,Walt Williams,1,,8,,4,0,2,2,1
0,1,3,4,1,1,2,2,13,Shawn Bradley,0,,4,,3,2,0,0,0
0,0,5,0,0,4,0,0,10,Adrian Griffin,1,,0,,6,1,0,0,0
,,,,,,,,0,Raja Bell,,,,,,,,,
,,,,,,,,0,Avery Johnson,,,,,,,,,
,,,,,,,,0,Evan Eschmeyer,,,,,,,,,
1,2,4,9,2,2,2,2,32,Eddie Jones,0,,6,G,4,0,1,0,3
4,0,0,13,8,2,6,6,27,Travis Best,0,,22,G,0,1,0,0,1
3,0,5,14,8,1,0,0,34,Caron Butler,2,,16,F,7,0,0,0,3
1,1,6,13,9,5,5,4,33,Malik Allen,1,,22,F,7,0,0,0,1
1,0,5,6,3,1,2,0,32,Brian Grant,4,,6,C,9,2,0,0,0
3,1,3,6,2,3,0,0,31,Rasual Butler,1,,4,,4,1,0,0,1
1,2,0,5,2,1,0,0,17,Sean Marks,0,,4,,0,0,1,0,0
4,0,2,5,1,0,2,1,14,Mike James,0,,4,,2,0,1,1,0
2,0,1,5,1,1,0,0,14,Eddie House,0,,2,,1,0,1,0,1
0,0,0,2,0,1,0,0,6,Laphonso Ellis,0,,0,,0,0,1,0,0
,,,,,,,,0,Anthony Carter,,,,,,,,,
,,,,,,,,0,Vladimir Stepania,,,,,,,,,
3,1,0,13,8,1,10,6,32,Tracy McGrady,1,,24,G,1,1,3,2,1
3,0,5,4,1,1,2,2,27,Darrell Armstrong,0,,4,G,5,0,2,0,1
6,0,3,10,7,0,5,3,25,Grant Hill,2,,17,F,5,0,0,0,2
,,,,,,,,0,Horace Grant,,,,,,,,,
1,0,6,10,4,3,2,1,27,Pat Burke,0,,9,F,6,0,0,0,1
4,0,7,10,5,1,1,1,30,Mike Miller,0,,14,,7,2,4,3,6
0,0,1,8,6,4,1,1,25,Pat Garrity,0,,16,,1,0,3,3,0
1,1,3,6,4,4,0,0,24,Shawn Kemp,2,,8,,5,0,0,0,1
0,0,3,3,2,2,0,0,11,Ryan Humphrey,0,,4,,3,0,0,0,1
1,0,0,1,1,3,0,0,11,Andrew Declercq,1,,2,C,1,0,0,0,0
2,0,1,3,1,0,0,0,20,Jacque Vaughn,0,,2,,1,2,0,0,0
1,0,0,3,0,0,0,0,8,Jeryl Sasser,3,,0,,3,0,0,0,0
3,0,2,17,6,2,4,2,40,David Wesley,0,,15,G,2,4,2,1,1
10,0,4,14,7,3,4,3,38,Baron Davis,1,,21,G,5,2,6,4,1
1,0,3,7,2,3,4,4,36,PJ Brown,4,,8,F,7,2,0,0,1
3,0,8,14,4,2,12,8,33,Jamal Mashburn,1,,16,F,9,0,1,0,3
0,1,2,8,1,5,2,1,29,Jamaal Magloire,6,,3,C,8,2,0,0,2
2,0,0,10,6,1,7,6,25,Courtney Alexander,0,,19,,0,0,1,1,0
1,1,1,4,3,5,0,0,15,Robert Traylor,3,,6,,4,1,0,0,0
0,0,2,5,5,1,0,0,12,Jerome Moiso,0,,10,,2,1,0,0,1
1,0,2,1,1,3,0,0,8,George Lynch,1,,2,,3,0,0,0,0
1,1,1,0,0,1,0,0,4,Kirk Haston,0,,0,,1,0,0,0,1
,,,,,,,,0,Stacey Augmon,,,,,,,,,
,,,,,,,,0,Bryce Drew,,,,,,,,,
4,0,3,9,6,2,3,2,26,John Stockton,1,,14,G,4,1,0,0,6
1,0,3,10,5,1,2,2,26,Deshawn Stevenson,2,,12,G,5,1,0,0,1
4,0,4,16,5,3,13,10,33,Karl Malone,2,,20,F,6,0,0,0,2
1,0,4,7,3,4,2,1,27,Andrei Kirilenko,2,,7,F,6,0,0,0,3
1,2,1,3,1,5,4,1,23,Greg Ostertag,2,,3,C,3,0,0,0,0
2,0,1,8,3,2,2,1,23,Matt Harpring,0,,7,,1,1,1,0,3
1,0,3,2,0,4,0,0,22,Jarron Collins,2,,0,,5,0,0,0,0
1,0,4,5,2,1,1,0,21,Mark Jackson,3,,4,,7,0,0,0,2
1,0,1,8,2,2,0,0,15,Calbert Cheaney,0,,4,,1,1,1,0,1
0,0,2,3,1,0,0,0,13,John Amaechi,1,,2,,3,0,0,0,2
1,0,1,1,0,1,0,0,6,Scott Padgett,0,,0,,1,0,1,0,0
0,0,1,1,1,0,0,0,5,Carlos Arroyo,0,,2,,1,0,0,0,0
12,1,7,13,8,3,0,0,36,Jason Kidd,1,,16,G,8,4,2,0,6
3,1,1,9,4,1,6,4,30,Kerry Kittles,3,,13,G,4,3,3,1,2
1,2,9,14,6,3,4,3,34,Kenyon Martin,2,,15,F,11,1,0,0,3
2,1,2,13,6,2,2,2,31,Richard Jefferson,0,,15,F,2,0,1,1,1
0,3,2,10,4,2,6,5,26,Dikembe Mutombo,4,,13,C,6,0,0,0,1
3,1,1,6,2,4,2,2,21,Rodney Rogers,1,,7,,2,0,1,1,1
0,0,3,7,5,1,4,3,20,Lucious Harris,1,,13,,4,1,0,0,2
1,4,2,6,3,3,0,0,19,Aaron Williams,1,,6,,3,0,0,0,0
0,0,1,4,1,0,4,3,14,Jason Collins,4,,5,,5,0,0,0,1
0,1,2,5,1,0,0,0,9,Tamar Slay,0,,2,,2,0,2,0,1
,,,,,,,,0,Anthony Johnson,,,,,,,,,
,,,,,,,,0,Brian Scalabrine,,,,,,,,,
5,0,2,20,7,1,4,4,41,Jason Terry,1,,21,G,3,5,7,3,3
3,0,1,11,5,2,0,0,37,Ira Newble,2,,11,G,3,0,2,1,2
0,4,5,4,2,5,2,0,42,Alan Henderson,2,,4,F,7,1,0,0,2
8,2,7,26,12,2,9,9,42,Glenn Robinson,3,,34,F,10,5,5,1,7
1,5,5,10,5,4,2,0,21,Theo Ratliff,1,,10,C,6,1,0,0,1
0,1,0,4,2,2,4,2,23,Darvin Ham,1,,6,,1,2,1,0,0
1,0,1,3,2,1,0,0,17,Emanual Davis,0,,4,,1,0,1,0,2
0,1,1,3,1,4,0,0,10,Antonio Harvey,1,,2,,2,0,0,0,0
1,0,1,3,1,2,0,0,7,Dan Dickau,0,,2,,1,0,0,0,2
,,,,,,,,0,Dion Glover,,,,,,,,,
,,,,,,,,0,Nazr Mohammed,,,,,,,,,
,,,,,,,,0,Shareef Abdur Rahim,,,,,,,,,
4,0,5,17,6,3,7,5,41,Erick Strickland,2,,19,G,7,3,6,2,4
5,0,4,13,8,6,4,2,38,Ron Artest,2,,20,G,6,4,2,2,3
1,3,6,16,10,4,9,4,41,Jermaine ONeal,4,,24,F,10,2,0,0,3
2,0,4,9,3,5,6,3,27,Al Harrington,3,,9,F,7,0,0,0,2
2,0,6,7,2,2,1,1,21,Brad Miller,1,,5,C,7,0,0,0,2
4,1,3,15,6,3,0,0,38,Ron Mercer,1,,12,,4,2,0,0,0
0,1,1,3,1,0,0,0,15,Jonathan Bender,2,,2,,3,0,0,0,0
0,1,3,4,0,3,0,0,12,Jeff Foster,3,,0,,6,1,0,0,1
0,0,0,1,0,1,0,0,7,Fred Jones,0,,0,,0,1,1,0,2
,,,,,,,,0,Primoz Brezec,,,,,,,,,
,,,,,,,,0,Jamison Brewer,,,,,,,,,
,,,,,,,,0,Jamaal Tinsley,,,,,,,,,
4,1,4,28,13,4,14,12,39,Steve Francis,4,,39,G,8,1,3,1,5
2,0,3,7,2,0,2,1,36,Moochie Norris,2,,6,G,5,4,1,1,4
1,2,3,21,10,3,1,1,43,Cuttino Mobley,0,,22,F,3,0,2,1,2
1,2,5,11,1,4,2,0,36,Eddie Griffin,3,,2,F,8,0,1,0,1
1,3,10,8,2,3,7,5,32,Kelvin Cato,7,,9,C,17,2,0,0,2
0,0,3,1,1,1,0,0,21,Juaquin Hawkins,0,,2,,3,0,0,0,1
0,0,3,2,1,2,0,0,12,Bostjan Nachbar,0,,2,,3,0,0,0,0
0,0,2,1,0,3,0,0,11,Yao Ming,0,,0,,2,0,0,0,2
0,0,1,2,0,1,0,0,10,Jason Collier,0,,0,,1,1,0,0,0
,,,,,,,,0,Glen Rice,,,,,,,,,
,,,,,,,,0,Maurice Taylor,,,,,,,,,
,,,,,,,,0,Kenny Thomas,,,,,,,,,
1,0,4,21,8,2,6,5,28,Richard Hamilton,2,,22,G,6,0,4,1,2
2,0,0,9,5,2,6,5,23,Chauncey Billups,1,,16,G,1,1,3,1,3
1,2,11,2,1,4,2,2,41,Ben Wallace,3,,4,F,14,2,0,0,3
1,1,3,2,0,4,2,2,26,Michael Curry,0,,2,F,3,0,0,0,1
1,0,5,6,4,4,2,2,22,Zeljko Rebraca,4,,10,C,9,2,0,0,3
3,3,4,7,2,2,4,2,33,Clifford Robinson,2,,6,,6,0,3,0,4
4,0,3,10,3,1,4,3,25,Chucky Atkins,0,,12,,3,0,8,3,1
1,0,4,10,3,4,5,4,22,Corliss Williamson,1,,10,,5,0,0,0,2
0,0,1,1,1,2,0,0,13,Jon Barry,0,,2,,1,0,0,0,1
1,0,1,0,0,0,2,2,7,Tayshaun Prince,1,,2,,2,0,0,0,1
,,,,,,,,0,Mehmet Okur,,,,,,,,,
,,,,,,,,0,Hubert Davis,,,,,,,,,
3,0,3,10,3,4,0,0,40,Charlie Ward,0,,8,G,3,3,6,2,1
4,0,3,27,11,4,9,8,35,Allan Houston,0,,31,G,3,3,4,1,4
0,0,2,10,5,5,0,0,40,Othella Harrington,3,,10,F,5,1,0,0,1
3,1,3,3,1,6,0,0,37,Shandon Anderson,0,,2,F,3,3,0,0,3
1,3,9,13,7,5,6,3,36,Kurt Thomas,1,,17,C,10,0,0,0,1
0,0,2,7,2,3,0,0,19,Clarence Weatherspoon,3,,4,,5,0,0,0,0
5,0,1,7,1,1,1,1,17,Howard Eisley,1,,3,,2,0,2,0,0
1,0,1,5,1,1,0,0,16,Travis Knight,1,,2,,2,0,0,0,1
,,,,,,,,0,Mark Pope,,,,,,,,,
,,,,,,,,0,Frank Williams,,,,,,,,,
,,,,,,,,0,Lee Nailon,,,,,,,,,
,,,,,,,,0,Michael Doleac,,,,,,,,,
4,1,1,14,6,3,7,6,38,Vince Carter,2,,18,G,3,0,3,0,1
6,0,2,10,3,2,2,1,31,Alvin Williams,0,,7,G,2,0,0,0,2
1,1,12,10,4,5,4,1,41,Antonio Davis,4,,9,F,16,2,0,0,3
1,0,8,15,6,4,7,6,39,Morris Peterson,2,,20,F,10,3,9,2,6
0,2,9,9,3,1,0,0,35,Jelani McCoy,3,,6,C,12,0,0,0,3
3,0,2,8,3,3,4,3,19,Voshon Lenard,0,,10,,2,1,2,1,2
4,0,1,5,1,1,0,0,17,Lindsey Hunter,0,,2,,1,1,1,0,2
0,0,1,4,0,3,0,0,12,Jerome Williams,2,,0,,3,0,0,0,1
1,0,4,1,1,2,1,0,8,Michael Bradley,0,,2,,4,1,0,0,0
,,,,,,,,0,Chris Jefferies,,,,,,,,,
,,,,,,,,0,Mamadou Ndiaye,,,,,,,,,
,,,,,,,,0,Nate Huffman,,,,,,,,,
3,0,5,17,6,1,6,6,43,Jerry Stackhouse,0,,19,G,5,1,3,1,1
4,0,4,14,5,4,2,2,39,Larry Hughes,1,,12,G,5,1,0,0,2
2,5,15,12,4,4,5,4,39,Kwame Brown,3,,12,F,18,2,0,0,2
3,0,0,5,1,2,2,0,19,Bryon Russell,1,,2,F,1,0,1,0,1
0,0,3,5,1,3,0,0,20,Christian Laettner,0,,2,C,3,1,0,0,1
1,0,3,14,4,3,2,0,25,Michael Jordan,0,,8,,3,3,0,0,2
1,0,1,9,2,0,2,2,18,Tyronn Lue,2,,7,,3,0,3,1,0
0,1,0,2,1,1,4,2,16,Jared Jeffries,4,,4,,4,0,0,0,3
0,0,2,1,0,3,0,0,9,Charles Oakley,0,,0,,2,0,0,0,0
0,0,2,2,0,3,2,2,8,Etan Thomas,3,,2,,5,0,0,0,0
0,0,0,0,0,1,0,0,4,Brendan Haywood,0,,0,,0,0,0,0,0
,,,,,,,,0,Juan Dixon,,,,,,,,,
7,0,3,15,4,5,5,4,35,Eric Snow,5,,12,G,8,1,1,0,4
7,0,1,25,9,1,13,10,40,Allen Iverson,2,,28,G,3,3,7,0,4
0,0,6,18,5,3,4,4,37,Keith Van Horn,2,,16,F,8,2,5,2,4
2,0,5,12,7,4,3,2,40,Aaron McKie,1,,18,F,6,1,4,2,2
1,0,8,6,2,2,8,6,30,Todd Macculloch,6,,10,C,14,1,0,0,0
0,0,8,3,2,2,2,2,21,Brian Skinner,5,,6,,13,0,0,0,3
3,1,1,2,1,3,0,0,16,John Salmons,1,,3,,2,1,1,1,2
0,2,1,4,1,1,2,0,16,Art Long,1,,2,,2,0,0,0,1
0,0,1,1,0,0,0,0,5,Mark Bryant,1,,0,,2,0,0,0,1
,,,,,,,,0,Greg Buckner,,,,,,,,,
,,,,,,,,0,Derrick Coleman,,,,,,,,,
,,,,,,,,0,Efthimios Rentzias,,,,,,,,,
3,0,6,17,7,5,3,2,36,Sam Cassell,0,,17,G,6,1,4,1,4
2,0,1,19,10,5,6,5,34,Ray Allen,0,,28,G,1,0,8,3,5
4,1,7,7,2,3,4,3,33,Tim Thomas,0,,8,F,7,3,2,1,0
0,2,1,7,1,2,4,3,25,Jason Caffey,2,,5,F,3,1,0,0,1
1,2,3,1,0,2,2,2,25,Dan Gadzuric,3,,2,C,6,0,0,0,2
3,1,4,12,6,3,2,2,28,Toni Kukoc,0,,18,,4,3,7,4,1
2,0,3,15,5,0,0,0,27,Michael Redd,1,,11,,4,1,3,1,0
0,0,3,0,0,5,0,0,20,Ervin Johnson,0,,0,,3,1,0,0,0
4,0,1,1,1,0,2,2,12,Kevin Ollie,0,,4,,1,1,0,0,3
,,,,,,,,0,Ronald Murray,,,,,,,,,
,,,,,,,,0,Marcus Haislip,,,,,,,,,
,,,,,,,,0,Anthony Mason,,,,,,,,,
2,0,4,12,9,4,3,2,41,Brent Barry,1,,25,G,5,3,6,5,0
8,1,4,19,9,3,2,1,39,Gary Payton,1,,20,G,5,3,3,1,4
3,3,3,13,3,3,4,4,36,Rashard Lewis,1,,10,F,4,2,2,0,1
1,0,0,0,0,0,2,0,6,Reggie Evans,0,,0,F,0,0,0,0,0
1,0,2,4,2,0,2,0,15,Predrag Drobnjak,0,,4,C,2,0,0,0,1
1,1,2,14,5,2,1,1,37,Desmond Mason,4,,11,,6,0,1,0,1
1,0,3,3,3,1,4,2,24,Calvin Booth,1,,8,,4,1,0,0,2
1,2,3,6,2,1,2,2,20,Vladimir Radmanovic,2,,6,,5,1,1,0,2
3,0,2,1,1,3,0,0,16,Ansu Sesay,0,,2,,2,0,0,0,0
1,1,3,2,0,2,0,0,6,Jerome James,0,,0,,3,0,0,0,1
,,,,,,,,0,Joseph Forte,,,,,,,,,
3,0,3,18,6,4,0,0,42,Joe Johnson,2,,12,G,5,0,3,0,3
5,0,6,15,7,5,2,2,40,Anfernee Hardaway,4,,16,G,10,0,1,0,1
1,2,7,23,10,0,1,1,45,Shawn Marion,4,,21,F,11,2,4,0,6
2,1,6,8,2,3,0,0,35,Tom Gugliotta,1,,4,F,7,1,1,0,2
1,0,3,4,3,1,0,0,22,Jake Tsakalidis,1,,6,C,4,0,0,0,2
1,0,4,9,3,2,4,4,20,Amare Stoudemire,2,,10,,6,0,0,0,2
0,0,1,3,1,4,0,0,13,Randy Brown,0,,2,,1,0,0,0,1
1,0,1,1,0,2,0,0,13,Scott Williams,1,,0,,2,0,0,0,0
0,0,0,3,1,0,0,0,7,Dan Langhi,0,,2,,0,0,0,0,0
1,0,0,1,0,0,0,0,3,Casey Jacobsen,0,,0,,0,0,1,0,0
,,,,,,,,0,Bo Outlaw,,,,,,,,,
4,0,0,21,10,3,4,3,39,Troy Hudson,0,,23,G,0,2,3,0,2
2,0,0,11,5,1,0,0,30,Anthony Peeler,1,,14,G,1,1,4,4,1
7,3,12,12,6,2,2,1,41,Kevin Garnett,0,,13,F,12,1,2,0,4
3,1,8,8,1,1,0,0,28,Loren Woods,0,,2,F,8,1,0,0,1
1,0,6,12,4,3,4,2,37,Rasho Nesterovic,4,,10,C,10,1,1,0,1
2,1,3,7,3,3,5,3,24,Gary Trent,0,,9,,3,2,0,0,1
2,0,0,6,3,1,2,2,18,Kendall Gill,0,,8,,0,1,0,0,1
0,0,1,3,1,3,0,0,10,Marc Jackson,0,,2,,1,0,0,0,0
