RSWL, ats margin, ats streak, attendance, average net punt yards, average punt yards, biggest lead, blocked extra points, blocked field goals, blocked punts, close line, close total, coach, completions, conference, date, day, division, dpa, dps, drives, field goals, field goals attempted, first downs, fourth downs attempted, fourth downs made, fumble return touchdowns, fumble return yards, fumbles, fumbles lost, game number, goal to go attempted, goal to go made, head coach, interception return yards, interception returns, interception touchdowns, interceptions, kicking extra points, kicking extra points attempted, kickoff return touchdowns, kickoff return yards, kickoff returns, kickoffs, kickoffs for touchback, kickoffs in end zone, lead changes, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, money line, month, open line, open total, opponents, ou margin, ou streak, overtime, passes, passing first downs, passing touchdowns, passing yards, penalties, penalty first downs, penalty yards, playoffs, plays, points, punt return touchdowns, punt return yards, punt returns, punts, quarter scores, red zones attempted, red zones made, regular season wins line, rest, return yards, rot, rushes, rushes for a loss, rushing first downs, rushing touchdowns, rushing yards, rushing yards lost, sack yards, sacks, safeties, scored first, season, site, site streak, snf, start time, streak, surface, team, temperature, third downs attempted, third downs made, time of possession, time zone, times tied, total, touchdowns, turnover margin, turnovers, two point conversion attempts, two point conversions, two point conversions attempted, week, wins
9.100,-10.000,0,62435,42.500,42.600,3,0,0,0,-3,46.500,Matt Nagy,26,NFC,20190905,Thursday,NFC North,-11.500,-21.500,12,1,1,16,2,0,0,0,0,0,1,0,0,John Fox,,,0,1,0,0,0,0,0,2,1,1,2,-3.000,0,-7,3,-4,-4,0,0,-171,9,-3.500,46,[],-33.000,0,0,45,10,0,208,10,3,107,0,65,3,0,36,4,8,[3, 0, 0, 0],1,0,9.100,,36,452,15,1,3,0,46,2,37,5,0,3,2019,home,0,0,2022,0,grass,Bears,65,15,3,1737,C,0,46.000,0,1,1,0,0,,1,0
8.900,10.000,0,62435,43.600,47.600,7,0,0,0,3,46.500,Matt LaFleur,18,NFC,20190905,Thursday,NFC North,-21.500,-11.500,13,1,1,13,0,0,0,0,0,0,1,2,1,Mike McCarthy,,,0,0,1,1,0,0,0,3,3,3,2,3.000,0,7,-3,4,4,0,0,148,9,3.500,46,[],-33.000,0,0,30,10,1,166,10,2,71,0,57,10,0,1,1,9,[0, 7, 0, 3],2,1,8.900,,1,451,22,3,1,0,47,5,20,5,0,0,2019,away,0,0,2022,0,grass,Packers,65,12,2,1863,C,0,46.000,1,-1,0,0,0,,1,0
9.350,-35.500,0,67431,46.600,46.600,6,0,0,0,-5.500,44,Freddie Kitchens,25,AFC,20190908,Sunday,AFC North,23.000,-12.500,14,0,0,19,2,0,0,0,0,0,1,2,2,Hue Jackson,,,0,3,1,2,0,103,4,4,1,1,2,-5.500,0,-30,3,-9,-6,0,0,-246,9,-5.500,45.500,[],10.500,0,0,38,13,1,244,18,2,182,0,63,13,0,18,1,5,[6, 0, 7, 0],2,2,9.350,,121,466,20,1,4,1,102,3,32,4,0,6,2019,home,0,0,1303,0,grass,Browns,71,10,1,1842,E,0,45.500,2,3,3,0,0,,1,0
7.900,35.500,0,67431,43.200,46.200,30,0,0,0,5.500,44,Mike Vrabel,14,AFC,20190908,Sunday,AFC South,-12.500,23.000,13,2,2,21,0,0,0,0,0,0,1,2,2,Mike Mularkey,,,1,0,5,5,0,50,3,8,4,6,2,5.500,0,30,-3,9,6,0,0,204,9,5.500,45.500,[],10.500,0,0,24,9,3,216,6,6,54,0,56,43,0,0,0,6,[3, 9, 10, 21],4,3,7.900,,50,465,28,2,6,1,123,2,41,5,1,0,2019,away,0,0,1303,0,grass,Titans,71,10,2,1758,C,0,45.500,5,-3,0,0,0,,1,0
6.450,-14,0,55976,21.000,21.000,4,0,0,0,-1,51,Bruce Arians,20,NFC,20190908,Sunday,NFC South,6.500,-7.500,11,1,1,21,2,0,0,6,3,1,1,3,1,Dirk Koetter,,,1,3,2,2,0,60,3,4,4,4,3,0.000,0,-14,-3,-6,1,0,0,-120,9,-1,49.500,[],-1,0,0,36,10,1,174,8,4,87,0,65,17,0,0,1,2,[0, 7, 7, 3],4,1,6.450,,60,462,26,3,7,0,121,4,8,1,0,0,2019,home,0,0,1625,0,grass,Buccaneers,93,11,5,1796,E,0,49.000,2,2,4,0,0,,1,0
7.950,14,0,55976,45.500,45.500,14,0,0,0,1,51,Kyle Shanahan,18,NFC,20190908,Sunday,NFC West,-7.500,6.500,10,3,4,17,0,0,0,0,1,1,1,0,0,Chip Kelly,,,2,1,2,2,0,0,0,7,4,6,3,0.000,0,14,3,6,-1,0,0,100,9,1,49.500,[],-1,0,0,27,7,1,158,11,4,87,0,60,31,0,0,0,2,[3, 3, 14, 11],3,0,7.950,,0,461,32,2,6,0,98,3,20,3,0,3,2019,away,0,0,1625,0,grass,Fortyniners,93,13,5,1804,P,0,49.000,3,-2,2,1,1,,1,0
5.150,2.500,0,60687,45.300,47.500,3,0,0,0,3,46,Kliff Kingsbury,29,NFC,20190908,Sunday,NFC West,2.000,4.500,16,4,4,21,0,0,0,0,0,0,1,3,1,Bruce Arians,,,0,1,1,1,0,86,4,7,4,5,2,2.500,0,0,0,-11,-14,0,0,135,9,2.500,48,[],6.500,0,1,54,16,2,275,7,2,35,0,82,27,0,18,3,8,[0, 3, 3, 18, 3],4,1,5.150,,104,470,23,1,3,0,112,2,24,3,0,0,2019,home,0,0,1525,0,grass,Cardinals,,22,9,1837,M,2,47.500,2,-1,1,1,1,,1,0
6.650,-2.500,0,60687,37.000,39.300,18,0,0,0,-3,46,Matt Patricia,27,NFC,20190908,Sunday,NFC North,4.500,2.000,15,2,2,23,1,0,0,0,3,2,1,0,0,Jim Caldwell,,,0,0,3,3,0,48,3,7,3,4,2,-2.500,0,0,0,11,14,0,0,-155,9,-2.500,48,[],6.500,0,1,45,17,3,361,9,1,59,0,80,27,0,-2,5,8,[0, 17, 0, 7, 3],3,2,6.650,,46,469,32,4,5,0,116,6,33,5,0,17,2019,away,0,0,1525,0,grass,Lions,,18,6,2363,E,2,47.500,3,1,2,0,0,,1,0
10.100,0.000,0,25363,46.500,49.000,15,0,0,0,-5.500,45,Anthony Lynn,25,AFC,20190908,Sunday,AFC West,3.000,3.000,9,1,1,25,0,0,0,0,2,1,1,3,2,Mike McCoy,,,0,1,3,3,0,43,1,5,3,4,2,-6.000,0,6,7,8,11,0,0,-275,9,-3,47.500,[],6.000,0,1,34,14,3,310,3,2,20,0,59,30,0,0,1,2,[7, 10, 7, 0, 6],3,2,10.100,,43,474,21,2,9,1,125,3,17,2,0,7,2019,home,0,0,1605,0,grass,Chargers,77,11,7,1970,P,1,48.000,4,2,2,1,1,,1,0
8.000,0.000,0,25363,36.000,36.000,0,0,0,0,5.500,45,Frank Reich,21,AFC,20190908,Sunday,AFC South,3.000,3.000,9,1,3,22,1,1,0,0,1,0,1,0,0,Chuck Pagano,,,0,0,1,2,0,44,2,6,5,6,2,6.000,0,-6,-7,-8,-11,0,0,226,9,3,47.500,[],6.000,0,1,27,9,2,173,3,0,10,0,62,24,0,5,1,3,[0, 6, 10, 8, 0],3,2,8.000,,49,473,33,2,13,1,203,8,23,4,0,0,2019,away,0,0,1605,0,grass,Colts,77,13,7,1929,E,1,48.000,3,-2,0,1,1,,1,0
