interception touchdowns, interception yards, interceptions, name
0,26,1,Anthony West
0,33,1,Louis Delmas
0,15,1,CJ Wilson
0,22,1,Marshall
0,0,1,Kevin Grimes
0,0,1,Blake Ligon
0,26,1,Steven Coleman
0,8,1,Jerry Hughes
0,26,1,Brendan Smith
0,1,1,Derrel Smith
0,0,1,Quinton Richardson
0,0,1,Austin Ransom
0,0,1,Kenny Lewis
0,2,1,Bani Gbadyu
0,0,1,Carlton Williams
0,25,1,Christopher Owens
0,17,1,Devin Newsome
0,9,1,Eddie Hicks
0,4,1,CJ Bailey
0,23,1,Orkeys Auriene
0,0,1,B Baer
0,0,1,Ryan Palmer
0,15,1,Ben Owens
0,17,1,Daniel Charbonnet
0,12,1,Rajon Henley
0,0,1,Brian Duncan
0,0,1,D Brown
0,2,1,Marquel Martin
0,12,1,Antonio Appleby
0,0,1,Aaron Corp
0,11,1,Chima Nwachukwu
0,0,1,Justin Gent
0,62,1,Bryan Williams
0,29,1,Mortty Ivy
0,0,1,John Holmes
0,0,1,Quincy Rogers
0,22,1,Neil Jereb
0,18,1,Steven Jackson
0,3,1,Jeff Horinek
0,28,1,Ryan Walters
0,20,1,Shaun Mohler
0,24,1,Trevard Lindley
0,0,1,Marcus McClinton
0,0,1,Matt Lentz
0,2,2,Marvin Haynes
0,0,1,Alterraun Verner
0,61,1,Nevin McKenzie
0,5,1,DeAngelo Willingham
0,0,1,Demetrice Morley
0,0,1,Eric Berry
0,41,1,Darlron Spead
0,33,1,Reshard Langford
0,13,1,BJ Hill
0,2,1,Ram Vela
0,0,1,Blake Carter
0,31,1,Ben Owens
0,0,1,P Stephens
0,0,1,Donovan Travis
0,0,1,Zaccheus Etheridge
0,0,1,Jerraud Powers
0,15,1,CJ Bailey
0,26,1,Troy Nolan
0,16,1,Gerald Munns
0,0,1,Terrell Carr
0,21,1,Kris Evans
0,0,1,Chris Francis
0,14,1,Rashaad Reid
0,0,1,Mario Butler
0,1,1,Tramaine Brock
0,26,1,Johnell Neal
0,1,1,Bruce Miller
0,78,3,Michael Hamlin
0,27,1,Chapelle Brown
0,0,1,Dan Dykes
0,78,1,Demarcus Dobbs
0,11,1,Jeramy Bryant
0,0,1,Keao Monteilh
0,25,2,Isaac Butts
0,0,1,Breyon Williams
0,0,1,Virdell Larkins
0,15,1,Brit Miller
0,12,1,Dere Hicks
0,4,1,Nick Polk
0,38,1,AJ Edds
0,12,1,Pat Angerer
0,0,1,Junior Mertile
0,0,1,Chris Harris
0,26,1,Courtney Herndon
0,0,1,Billy McClellan
0,0,1,Trevard Lindley
0,12,1,James Bryant
0,0,1,Chris Campa
0,16,1,Brandon Patterson
0,0,1,Michael Grandberry
0,69,1,Chris Jammer
0,10,1,Terrance Garmon
0,65,1,Sean Weatherspoon
0,25,1,Danny Carmichael
0,0,1,Alex Suber
0,0,1,Ted Riley
0,2,1,Jeremy Gray
0,1,1,Nathaniel Irving
0,49,1,Ndamukong Suh
0,11,1,Zach Potter
0,0,1,Duke Ihenacho
0,0,1,Jonathon Amaya
0,0,1,Uche Anyanwyu
0,0,1,Richard Jones
0,48,1,Jordan Peterson
0,11,1,Arkeith Brown
0,2,1,Kerry Neal
0,16,1,TJ Mckay
0,0,1,Vonnie Holmes
0,24,1,Lawrence Wilson
0,15,1,Anderson Russell
0,0,1,Malcolm Jenkins
0,0,1,James Laurinaitis
0,8,1,Lendy Holmes
0,0,1,Dominique Franks
0,0,1,Brad Jones
0,-5,1,Brandon Underwood
0,71,1,Ernest Miller
0,0,1,Brandon Brinkley
0,2,1,Caleb Taylor
0,0,1,Eric Thatcher
0,0,1,Domonic Cook
0,14,1,Josh Hull
0,0,1,Mark Rubin
0,19,1,Tyler Jones
0,-4,1,Derrius Bell
0,4,1,Derrel Smith
0,0,1,Mike Thomas
0,33,1,Steven Coleman
0,6,1,Tejay Johnson
0,2,1,Rafael Priest
0,0,1,John Haley
0,11,1,Lawrence Wilson
0,0,1,Dahna Deleston
0,0,1,Daryl Forte
0,0,1,Cornelius Brown
0,60,1,Vic Hall
0,28,1,Chase Minnifield
0,18,1,Stephan Virgil
0,0,1,Brandon Ghee
0,0,1,Kevin Patterson
0,0,1,Mason Foster
0,108,2,SydQuan Thompson
0,19,1,Brett Johnson
0,0,1,Bernard Hicks
0,43,1,Shane Carter
0,17,2,Niles Brinkley
0,18,1,Louis Delmas
0,22,1,Ward Dobbs
0,0,1,Brandon Reeves
0,66,1,Bruce Carter
0,57,1,Quan Sturdivant
0,34,1,Kendric Burney
0,1,1,Charles Brown
0,7,1,Joe Pawelek
0,0,1,Dwain Crawford
0,40,1,Nate Allen
0,0,1,Miguel Graham
0,0,3,Sean Baker
0,0,1,BJ Hill
0,0,1,Eddie Willingham
0,1,1,Justin Woodall
0,18,1,Travis Watters
0,9,1,Beau Orth
0,1,1,Kyle Wilson
0,0,1,Jamal Schulters
0,71,1,Chris Chancellor
0,0,1,Crezdon Butler
0,33,1,Nathaniel Irving
0,14,1,Lawrence Wilson
0,0,1,CJ Marck
0,0,1,Adrian Aye Darko
0,26,1,Ryan Downard
0,28,2,Archie Donald
0,0,1,DeAndre Levy
0,20,1,Wright Jr
0,47,1,Louis Delmas
0,3,1,Grant Flemming
0,23,1,Amari Spievey
0,1,1,Tyler Sash
0,0,1,Brett Greenwood
0,0,1,Michael Bibbs
0,0,1,Fred Garrin
0,0,1,Adam Richey
0,20,1,Marcus McClinton
0,37,1,Curtis Taylor
0,17,1,Kylie Hill
0,17,1,Kevin Barnes
0,28,1,Corey Small
0,78,1,Ben Bennett
0,19,1,Joe Coniglio
0,24,1,Kyle Theret
0,13,1,Marcus Sherels
0,8,1,Jack Simmons
0,27,1,Jeff Gettys
0,0,1,Walter McFadden
0,57,1,Armando Murillo
0,21,1,Matt OHanlon
0,22,1,Brett Kennedy
0,11,1,Glover Quin
0,7,1,Marquis Hundley
0,41,1,Gary Gray
0,39,1,David Bruton
0,0,2,Morgan Trent
0,11,1,Bryant Cornell
0,3,1,Keenan Lewis
0,0,1,Greg Laybourn
0,60,1,Brandon King
0,2,1,Anthony Heygood
0,16,1,TJ Ward
0,7,1,Jairus Byrd
0,0,1,Reshad Jones
0,28,1,Aaron Moore
0,0,1,Drew Astorino
0,0,1,Steven Coleman
0,3,1,Ellix Wilson
0,1,1,Eric Berry
0,0,1,DeAngelo Willingham
0,0,1,Marquis Coleman
0,0,1,Kevin Sanders
0,0,1,Reggie Scott
0,19,1,Quentin Cotton
0,0,1,Derrick Jones
0,40,3,Sherrod Martin
0,10,2,Terence Moore
0,3,1,KeJuan Phillips
0,21,1,Jamar Wall
0,12,3,Daniel Charbonnet
0,0,1,Darcel McBath
0,48,1,Rey Maualuga
0,0,1,Averall Spicer
0,0,1,Chimdi Chekwa
0,31,1,DJ Moore
0,10,1,Cody Grimm
0,15,1,Derrick McMahen
0,8,2,Chris Prosinski
0,-2,2,Woodny Turenne
0,11,1,Reed Williams
0,33,1,Joe Pawelek
0,8,1,Antareis Bryan
0,0,1,Reggie Rembert
0,0,1,Brice McCain
0,0,1,Joe Dale
0,33,1,Daylan Walker
0,0,1,Dominique Williams
0,0,1,Ramon Broadway
0,74,1,Justin Woodall
0,63,1,Javier Arenas
0,0,1,Marquis Johnson
0,-6,1,Chris Rogers
0,9,1,Manley Waller
0,24,1,Gabe McKenzie
0,-9,2,Chris Hawkins
0,33,1,Roderick Rollins
0,31,1,Marty Bowman
0,20,1,Lars Anderson
0,0,1,Donnie Fletcher
0,0,1,Johnell Neal
0,0,1,Lawrence Young
0,-18,1,Joe Burnett
0,19,1,David Nixon
0,2,1,Danie Sorensen
0,-1,1,Jordan Pendleton
0,72,1,Mike Mickens
0,48,1,Crezdon Butler
0,32,1,Chris Clemons
0,0,1,Chris Chancellor
0,38,1,Jeff Horinek
0,0,1,Klint Kubiak
0,0,1,Mike Pagnotta
0,0,1,Jerome Murphy
0,54,2,Kevin Patterson
0,37,1,Chip Vaughn
0,22,1,Aaron Curry
0,18,1,Alphonso Smith
0,9,1,Jahi Word Daniels
0,0,1,Morgan Burnett
0,40,1,Sean Baker
0,0,1,Alex Knipp
0,16,1,Isiah Barfield
0,14,1,Darrell Stuckey
0,4,1,Justin Thornton
0,5,1,Daylon McCoy
0,10,2,Jamari McCollough
0,0,1,Adrian Moten
0,9,1,Ryan Downard
0,1,1,Daniel Holtzclaw
0,0,2,Otis Wiley
0,50,1,Simoni Lawrence
0,41,1,Kyle Theret
0,15,1,Jack Simmons
0,1,1,Lee Campbell
0,0,1,Taviuos Polo
0,103,3,Ryan Hamilton
0,0,1,Reshard Langford
0,25,1,Kenji Jackson
0,9,1,Ross Pospisil
0,25,1,Deunta Williams
0,5,1,Mark Paschal
0,14,1,Stephan Virgil
0,0,1,Macho Harris
0,7,1,Justin Byers
0,23,1,Van Eskridge
0,54,1,Bradley Pruitt
0,0,1,Patrick George
0,0,1,Cory Hanson
0,0,1,Joran Mabin
0,0,1,Brad Phillips
0,43,2,Michael Mitchell
0,7,1,Steven Jackson
0,6,1,Travis Carrie
0,0,2,Kurt Coleman
0,0,1,Tavares Williams
0,0,1,Talmadge Jackson
0,19,1,Brandyn Thompson
0,4,2,Kyle Wilson
0,24,1,Amari Spievey
0,36,1,Knowledge Timmons
0,29,1,NaVorro Bowman
0,7,1,Tony Davis
0,13,1,Dominique Harris
0,58,1,Frank Duong
0,14,1,Dwight Mclean
0,6,1,LaVarus Williams
0,2,1,Maurice Kitchens
0,24,1,Jerry Hughes
0,6,1,Cody Moore
0,0,1,Coye Francies
0,9,1,Bruce Williams
0,0,1,Randy McKinnon
0,3,1,Janoris Jenkins
0,36,1,Antonio Harris
0,0,1,Greg James
0,49,2,Roy Roberts
0,21,2,Charles Davis
0,65,2,Glover Quin
0,2,1,Johnathan Batson
0,4,1,Eric Moncur
0,45,1,Darcel McBath
0,60,2,Anthony Morrow
0,0,1,Josh Ferguson
0,34,1,James Brindley
0,5,1,Jeremy Jones
0,18,1,Greg Trent
0,15,1,Hallston Higgins
0,28,1,Mark Santoro
0,25,1,Blake Boyd
0,24,1,Ryan Beard
0,0,1,Orlando Misaalefua
0,28,1,Greg Laybourn
0,11,1,David Skehan
0,0,1,Josh Lumar
0,35,1,Justin Smart
0,45,1,Lawrence Wilson
0,0,1,Robert Vaughn
0,0,1,Brad Jones
0,38,1,Dennis Rogan
0,0,1,Trey Buice
0,62,1,Kevin Akins
0,60,1,Mark Herzlich
0,39,1,Marty Bowman
0,38,1,Paul Anderson
0,43,1,Brett Johnson
0,3,1,Cameron Jordan
0,0,1,Darian Hagan
0,0,1,Jamari McCollough
0,10,1,Curtis Cunningham
0,0,1,Jamie Robinson
0,42,1,Jabari Marshall
0,14,1,Michael Tauiliili
0,2,1,Glenn Williams
0,0,1,Leon Wright
0,11,1,Emanuel Davis
0,44,1,Quinte Williams
0,-3,1,Brandon Brinkley
0,20,1,Tim McCarthy
0,19,1,Bradley Pruitt
0,5,1,Major Wright
0,12,1,Justin Woodall
0,17,1,Coye Francies
0,5,1,Kyle Flynn
0,5,1,Duke Ihenacho
0,3,1,Andrew Ryan
0,35,1,Ross Weaver
0,16,1,Dan Fortener
0,21,1,Jeremiha Hunter
0,0,1,Vince Browne
0,23,1,Derek Pegues
0,0,1,Alton Starr
0,0,1,MD Jennings
0,35,2,Trimane Goddard
0,25,1,John Thompson
0,2,1,Charles Stewart
0,49,1,Jonathan Casillas
0,1,1,Shane Carter
0,11,1,Jerome Murphy
0,7,1,Tyrone McKenzie
0,5,1,Craig Marshall
0,15,1,Macho Harris
0,0,1,Davon House
0,19,1,DeAndre Wright
0,47,1,Robert Blanton
0,34,1,Donald Washington
0,3,1,Thad Turner
0,6,1,Travis Lewis
0,0,1,Brian Jackson
0,15,1,Jeremiah Price
0,3,1,Jacob Lacey
0,0,1,Anthony Scirrotto
0,40,1,Chris Douglas
0,13,1,A Gascon Nadon
0,1,1,JaCorey Shepherd
0,14,1,Courtney Greene
0,13,1,Damaso Munoz
0,21,1,Shaq Wilson
0,0,1,Stoney Woodson
0,17,2,Brandon Carlisle
0,38,1,Corey Boudreaux
0,0,1,Romeo Horn
0,0,1,Jose Perez
0,3,0,Virdell Larkins
0,0,1,Shelton Miles
0,4,1,Jamal Schulters
0,81,1,Aaron Williams
0,0,1,Marshall McDuffie
0,9,1,Frank Scappaticci
0,0,1,Brian Price
0,21,2,Cornelius Brown
0,0,1,Joe Burnett
0,22,1,Wyat Middleton
0,12,1,Emmet Merchant
0,0,1,Ketric Buffin
0,0,1,Ross Pospisil
0,25,2,Walter Thurmond III
0,0,1,Mortty Ivy
0,0,1,DeQuan Bembry
0,41,1,Jerrett Sanderson
0,20,1,Michael Ream
0,12,1,Cody Basler
0,0,1,Kenny Lewis
0,4,1,Kevin Brown
0,3,1,Jeremy Kellem
0,0,1,Dan Paul
0,0,1,Dom DeCicco
0,34,1,Will Dunbar
0,0,1,Kevin Sanders
0,26,1,Al Afalava
0,10,1,Brandon Burns
0,33,1,Cedric Tolbert
0,29,1,Aaron Webster
0,0,1,Mike Mickens
0,40,1,Kejon Murphy
0,0,1,Roy Hurst
0,1,1,David Nixon
0,5,1,Kareem Jackson
0,0,1,Marcus McClinton
0,13,1,Jerry Franklin
0,24,1,Joe Haden
0,4,1,Devin Ross
0,0,1,Jordan Lake
0,5,1,Sean Cattouse
0,0,1,Chris Conte
0,25,1,Mike Nixon
0,34,1,Joe Burnett
0,24,1,Derrick Hallman
0,4,1,Shareff Rashad
0,57,1,Jalil Brown
0,0,1,Chapelle Brown
0,13,1,Tommie Hill
0,13,2,Keao Monteilh
0,4,1,Brashton Satele
0,30,1,Alex Walker
0,0,1,Mo Harvey
0,0,1,Leonard Johnson
0,21,1,Maxwell Onyebule
0,6,1,Brandon Balkcom
0,27,3,Brian Lainhart
0,55,2,Greg James
0,1,1,Chris L Rucker
0,9,1,Jordan Bernstine
0,3,1,Sean Spence
0,0,1,Bruce Johnson
0,4,1,Dekoda Watson
0,0,2,Tony Carter
0,0,1,Robbie Wilson
0,15,1,Jaiquawn Jarrett
0,10,1,Lee Campbell
0,-1,1,Lamar Brumfield
0,6,1,Carlos Thomas
0,33,1,Trimane Goddard
0,23,1,Mark Paschal
0,23,1,Marvin Austin
0,0,1,Jasper Howard
0,0,1,Brad Kanuch
0,0,1,Clem Johnson
0,17,1,Brock Christopher
0,13,1,Frankie Solomon
0,2,1,Kyle McCarthy
0,0,1,David Bruton
0,0,1,Pat Kuntz
0,21,1,Reginald Jones
0,10,1,Marshall McDuffie
0,0,1,Anthony Gaitor
0,22,1,Patrick Lavine
0,6,1,Ugo Chinasa
0,29,1,Drew Astorino
0,147,5,Josh Ferguson
0,48,1,Eric Berry
0,47,2,Frank Scappaticci
0,0,1,Rod Murray
0,0,1,Kenny D Sims
0,10,1,Chris Douglas
0,0,1,Trey Lewis
0,0,1,Alterraun Verner
0,2,1,Drew McAllister
0,0,1,Jairus Byrd
0,0,1,Myron Lewis
0,0,1,Jerraud Powers
0,0,1,Ras I Dowling
0,49,1,Macho Harris
0,0,1,Allen Langford
0,7,1,Malcolm Jenkins
0,31,1,Harrison Porter
0,2,1,CJ Wilson
0,31,1,Jameson Hartke
0,14,1,Ed Alexander
0,0,1,Boris Lee
0,0,1,Terence Moore
0,65,1,Loyce Means
0,35,1,Brandon Brinkley
0,0,1,Matt Nicholson
0,9,1,Alphonso Smith
0,4,1,Deante Lamar
0,5,1,Woodny Turenne
0,28,1,Doug Williams
0,23,1,Antonio Smith
0,20,1,Cordarious Mingo
0,59,1,Neiko Thorpe
0,31,1,Josh Bynes
0,17,1,Adrian Davis
0,5,1,Wendel Davis
0,0,1,Matt Harris
0,0,1,Trentson Hill
0,0,1,Davonte Shannon
0,0,1,Louis Delmas
0,0,1,David Tafuna
0,35,2,Eric Fraser
0,11,1,Bobby Seay
0,25,1,Mike Pagnotta
0,1,1,Robert Henson
0,-3,1,Daryl Washington
0,98,2,Anthony Gaitor
0,0,1,Marshall McDuffie
0,60,1,Alex Suber
0,55,2,Brandon Spikes
0,54,1,Eric Berry
0,8,1,Robert Ayers
0,0,1,Dominique Reese
0,3,1,Ryan Collado
0,31,1,Brett Greenwood
0,0,1,Kendrick Harper
0,0,1,Darrell Stuckey
0,0,1,Brian Lainhart
0,60,1,Mark Parson
0,12,1,Noah Keller
0,28,1,Trevard Lindley
0,5,1,Shomari Moore
0,42,2,Chris Culliver
0,62,1,Johnell Neal
0,6,2,Shareff Rashad
0,100,2,Tyrrell Herbert
0,0,1,Mark Singer
0,7,1,Castine Bridges
0,39,1,Andre Sexton
0,0,1,Patrick Lavine
0,0,1,Ricky Price
0,16,1,DeMon Glanton
0,11,1,Karlin Brown
0,32,1,Quan Sturdivant
0,8,1,Deunta Williams
0,20,1,Mo Harvey
0,42,1,Davon House
0,21,1,Dan Fortener
0,1,1,Tobe Nwigwe
0,0,1,Derik Keyes
0,0,1,Malcolm Jenkins
0,6,1,Jairus Byrd
0,24,1,Myron Beck
0,17,1,Louis Bland
0,0,2,Xavier Hicks Jr
0,25,1,Justin Moore
0,0,1,Chris Thomas
0,44,2,Duke Ihenacho
0,5,1,Roy Hurst
0,3,1,Andre Watson
0,0,1,Jeron Johnson
0,0,2,Bryan McCann
0,0,1,David Johnson
0,75,1,Nate Ness
0,0,1,Ricky Elmore
0,0,2,Earl Thomas
0,3,1,Jamar Wall
0,58,1,TJ Bryant
0,45,1,Kevin Thomas
0,0,1,Cary Harris
0,0,1,Omar Bolden
0,0,1,Mike Nixon
0,0,1,Troy Nolan
0,5,1,Jerek Hewett
0,4,1,JJ Milbrook
0,37,1,Culmer St Jean
0,55,2,Lydell Sargeant
0,7,1,Ryan Beard
0,0,1,Trey Lewis
0,0,1,Nate Sowers
0,56,2,Sean Smith
0,0,1,Greg Newman
0,29,2,Nick Sanders
0,25,3,Brandyn Thompson
0,17,1,Jeron Johnson
0,0,1,George Iloka
0,29,1,Rashad Johnson
0,12,1,Justin Woodall
0,11,1,Kendrick Lewis
0,21,1,Devin Ross
0,9,1,Trevin Wade
0,15,1,Anthony Felder
0,0,1,Paul Anderson
0,55,1,Macho Harris
0,36,1,Brett Warren
0,0,1,Kam Chancellor
0,23,1,Eugene Harris II
0,34,1,Dominique Reese
0,2,1,Rashaad Reid
0,0,2,Morgan Burnett
0,28,1,Mario Armstrong
0,1,1,Joshua Moore
0,14,2,Adrian Aye Darko
0,2,1,Vincent Rey
0,26,1,Van Eskridge
0,1,1,Brandon Anderson
0,0,1,Darius Dewberry
0,0,1,Reshad Jones
0,1,1,Myron Lewis
0,0,1,DJ Moore
0,27,1,Lance Tillison
0,19,2,Pat Angerer
0,0,1,David Jones
0,0,1,Marcus McClinton
0,26,1,Ramon Broadway
0,23,1,Dallas Washington
0,3,1,Frantz Accime
0,29,1,Darius Glover
0,18,1,Alex Carrington
0,15,1,Ivon Hickmon
0,14,1,Jeremy Kellem
0,3,1,Antonio Baker
0,-1,1,Weldon Brown
0,7,1,Brian Rolle
0,0,1,Kurt Coleman
0,91,1,Rashawn King
0,0,1,Nate Frazier
0,0,1,Dom DeCicco
0,47,1,Jared Silva
0,0,1,Devon Hall
0,0,1,Kejon Murphy
0,0,1,Pat Schiller
0,13,1,Nick Paden
0,6,1,Derrick Richardson
0,0,1,Marvin Betts
0,90,1,Kyle Flynn
0,43,1,Duke Ihenacho
0,0,1,Devin Newsome
0,0,1,Glover Quin
0,38,1,Joran Mabin
0,0,1,Sherrick McManis
0,0,1,Brad Phillips
0,4,1,Ryan Baker
0,11,2,Lendy Holmes
0,47,1,Micheal McGee
0,46,1,Carlos Thomas
0,0,1,Curtis Taylor
0,0,1,Rock Dennis
0,2,1,Kenneth Fontenette
0,0,1,Brandon Brinkley
0,72,1,Eric Berry
0,32,1,Demetrice Morley
0,0,1,DeAngelo Willingham
0,2,1,Ryan Palmer
0,0,1,Melvin Stephenson II
0,4,1,Sherrod Martin
0,23,1,Trent Hunter
0,1,1,Michael Bennett
0,0,1,Kevin Sanders
0,22,1,TJ Drakeford
0,0,1,Maurice Kitchens
0,0,1,Jess Ward
0,0,1,Bo McNally
0,0,1,Chaz Walker
0,55,1,Nick Oppeneer
0,35,1,Byron Glaspy
0,4,1,Nick Jenkins
0,0,1,Al Afalava
0,0,1,Keenan Lewis
0,28,1,Will Harris
0,0,1,Ed Alexander
0,0,1,Luke Yeager
0,8,1,Blake Ligon
0,31,1,Ellis Lankster
0,18,1,Walter McFadden
0,2,1,Josh Bynes
0,62,1,Justin Cole
0,0,1,Jamar Taylor
0,11,1,Rashaad Johnson
0,38,1,Fon Ingram
0,0,1,Quin Harris
0,5,1,Marquis Hundley
0,7,1,Kevin Thomas
0,24,1,Morris Wooten
0,0,1,Jairus Byrd
0,0,1,Terence Scott
0,45,1,Trey Buice
0,0,1,Alex Knipp
0,0,1,Kevin Long
0,0,1,Andrew Rich
0,78,2,Marcus Ezeff
0,19,1,Micheal Mohammed
0,9,1,Sean Cattouse
0,68,2,Robert McClain III
0,0,1,Jasper Howard
0,40,1,Ahmad Black
0,3,1,Trevard Lindley
0,13,1,Morgan Burnett
0,0,1,Dominique Reese
0,0,1,Vic Hall
0,5,1,James Johnson
0,0,1,Jonathon Amaya
0,16,1,Isaac Butts
0,0,1,Justin Allen
0,29,1,Alphonso Powell
0,20,1,Nick Paden
0,11,2,Austin Thomas
0,7,3,Darcel McBath
0,55,2,Travis Lewis
0,10,1,Daniel Franklin
0,19,1,Otis Stamps
0,0,1,II
0,32,1,Carldayle Brantley
0,0,1,Johnny Patrick
0,0,1,Woodny Turenne
0,-6,1,Kion Wilson
0,93,2,Darryle Gamble
0,0,1,Reshad Jones
0,16,1,Josh Weaver
0,0,1,Justin Wilson
0,13,1,Brian Lainhart
0,8,1,Kirk Belgrave
0,16,1,Jeremy Ware
0,3,1,Chris D Rucker
0,0,1,Marcus Hyde
0,9,1,Ryan Walters
0,12,1,Jeff Deliz
0,51,1,Trimane Goddard
0,37,2,Kendric Burney
0,17,1,PJ Mahone
0,0,1,Kenny Lewis
0,22,1,Jorrick Calvin
0,20,1,Donnell Golden
0,0,1,Xavier Lamb
0,0,1,Lydell Sargeant
0,0,1,Aaron Berry
0,74,1,Kevin Malast
0,8,1,Ryan Kerrigan
0,23,1,Marcus Sherels
0,0,1,Kyle Theret
0,0,1,Jake Galusha
0,24,1,Greg McCoy
0,2,1,Jacob Lacey
0,10,1,Devin Holland
0,0,1,Robert Calhoun
0,0,1,Terrance Garmon
0,0,1,Chris Rwabukamba
0,-1,1,Michael Tauiliili
0,0,1,Nate Williams
0,47,1,Niles Brinkley
0,0,1,Allen Langford
0,27,1,Joe Burnett
0,39,1,Ashton Hall
0,16,1,Maurice Kitchens
0,39,1,Domonic Cook
0,58,1,Mike Mickens
0,0,1,Lamonte Nelms
0,0,1,DeAngelo Smith
0,33,1,Sabbath Joseph
0,32,1,Rashad Johnson
0,23,1,Dominique Williams
0,43,1,Issac Madison
0,-2,1,Jerry Franklin
0,0,1,Roy Roberts
0,0,1,Donovan Travis
0,6,1,Reggie Rembert
0,0,1,Andre Morris Jr
0,2,1,Jordan Lake
0,0,1,Joe Pawelek
0,0,1,Brock Christopher
0,30,1,Mike McLaughlin
0,24,1,Wes Davis
0,0,1,Mark Herzlich
0,36,1,Jerrett Sanderson
0,5,1,PJ Mahone
0,2,1,Brian Lainhart
0,0,1,Josh Pleasant
0,50,1,Worrell Williams
0,10,1,Sean Cattouse
0,0,1,S Paysinger
0,50,2,Brandon Hogan
0,19,1,Mortty Ivy
0,16,1,Gerard Thomas
0,88,1,Joe Haden
0,64,1,Ahmad Black
0,0,1,Dustin Doe
0,28,1,Cooper Taylor
0,0,1,Patrick Robinson
0,0,1,Virdell Larkins
0,0,1,Tanner Burns
0,12,1,Vontae Davis
0,0,1,Donsay Hardeman
0,23,1,Amari Spievey
0,0,1,Bradley Fletcher
0,0,1,Will Patterson
0,3,1,Kirkston Edwards
0,13,2,Russell Brorsen
0,0,1,Darrell Stuckey
0,2,1,Joshua Moore
0,63,1,Derik Keyes
0,16,1,Cardia Jackson
0,12,1,Donnell Golden
0,43,1,Travis Burks
0,3,1,Antonio Baker
0,6,1,Desia Dunn
0,58,2,Traye Simmons
0,48,1,Brendan Smith
0,27,1,Marshay Green
0,2,1,Cassius Vaughn
0,0,1,Kendrick Lewis
0,5,1,Dominic Douglas
0,0,1,Lones Seiber
0,42,1,Jaiquawn Jarrett
0,0,1,Alphonso Powell
0,0,1,Kyle Wilson
0,0,1,DeAndre Wright
0,47,2,Raeshon McNeil
0,0,1,David Bruton
0,26,1,Lendy Holmes
0,18,1,Dominique Franks
0,0,1,Rickey Thenarse
0,0,1,Terrance Anderson
0,0,1,Perrish Cox
0,3,1,Leonard Johnson
0,41,1,Troy Nolan
0,68,1,Stoney Woodson
0,45,1,Eric Berry
0,7,1,Andre Watson
0,0,1,Tokumbo Abanikanda
0,0,1,Eddie Hicks
0,0,1,Justin Wilson
0,31,1,Bo McNally
0,0,1,Michael Thomas
0,0,1,Bruce Williams
0,0,1,Jordan Pugh
0,0,2,Trent Hunter
0,18,1,Daniel Charbonnet
0,0,1,Robert Henson
0,50,1,Chris Galippo
0,35,1,Drew McAllister
0,0,1,Rey Maualuga
0,0,1,Chris Douglas
0,5,1,Jamele Dowling
0,2,1,Chase Minnifield
0,0,2,Alphonso Smith
0,10,1,Darvis McBride
0,97,1,Tobe Nwigwe
0,23,1,Kylie Hill
0,1,1,Craig Robertson
0,26,1,Boston McCornell
0,0,1,EJ Biggers
0,17,1,Doug Williams
0,0,1,Lester Richmond
0,0,1,BJ Hill
0,37,1,Sean Smith
0,0,1,Robert Johnson
0,6,1,Kevin Grimes
0,0,1,Jonathon Amaya
