average kickoff return, average kickoff return yards, kickoff return touchdowns, kickoff returns, longest kickoff return, name
20.000,,0,1,20,Chris Givens
13.000,,0,1,13,Brit Miller
20.000,,0,1,20,Antonio Cromartie
34.000,,0,1,34,Joe McKnight
17.000,,0,2,20,LaVon Brazill
18.000,,0,2,19,Cassius Vaughn
24.000,,0,5,31,Brandon Boykin
13.000,,0,2,15,Stefan Logan
53.000,,1,3,108,Jacoby Jones
14.000,,0,1,14,Lawrence Vickers
18.000,,0,2,23,Arrelious Benn
20.000,,0,2,23,Leon Washington
21.000,,0,2,23,Danny Woodhead
24.000,,0,2,32,William Powell
27.000,,0,2,33,Leodis McKelvin
0.000,,0,1,0,Lee Smith
31.000,,0,1,31,Brad Smith
19.000,,0,6,26,Kyle Williams
46.000,,0,2,66,David Wilson
33.000,,0,3,45,Percy Harvin
21.000,,0,3,31,Keshawn Martin
28.000,,0,3,46,Randall Cobb
28.000,,0,4,39,Richard Goodman
11.000,,0,1,11,Curtis Brinkley
17.000,,0,4,24,Omar Bolden
20.000,,0,2,26,Ted Ginn
37.000,,0,2,46,Leodis McKelvin
54.000,,1,2,89,Brad Smith
23.000,,0,5,32,Darius Reynaud
24.000,,0,1,24,Mewelde Moore
27.000,,0,2,32,Josh Cribbs
26.000,,0,4,32,David Wilson
17.000,,0,1,17,Niles Paul
16.000,,0,1,16,Arrelious Benn
24.000,,0,2,27,Kealoha Pilares
17.000,,0,1,17,Keshawn Martin
32.000,,0,6,47,Jacoby Jones
5.000,,0,1,5,LaQuan Williams
25.000,,0,2,27,Chris Givens
32.000,,0,1,32,Isaiah Pead
23.000,,0,1,23,Randall Cobb
23.000,,0,2,28,Percy Harvin
13.000,,0,1,13,William Powell
33.000,,1,6,104,Devin McCourty
6.000,,0,1,6,Julian Edelman
17.000,,0,1,17,Wes Welker
29.000,,0,4,41,Joe McKnight
24.000,,0,4,45,Mike Goodson
20.000,,0,2,22,Micheal Spurlock
14.000,,0,1,14,Mike Thomas
36.000,,0,3,45,Brandon Tate
18.000,,0,1,18,Cedric Peerman
7.000,,0,1,7,Chris Pressley
30.000,,0,4,41,Chris Rainey
27.000,,0,1,27,Eric Weems
22.000,,0,2,25,Stefan Logan
43.000,,0,1,43,Percy Harvin
5.000,,0,2,7,Armando Allen
8.000,,0,1,8,Kyle Adams
18.000,,0,1,18,Earl Bennett
5.000,,0,1,5,Craig Steltz
3.000,,0,1,3,Eric Weems
0.000,,0,1,0,Corey Wootton
23.000,,0,2,25,Josh Cribbs
11.000,,0,1,11,Chris Carr
21.000,,0,1,21,Richard Goodman
21.000,,0,1,21,Stefan Logan
22.000,,0,3,28,Leon Washington
0.000,,0,1,0,Ben Obomanu
28.000,,0,2,29,Randall Cobb
17.000,,0,2,18,Micheal Spurlock
24.000,,0,2,25,Keith Toston
7.000,,0,1,7,Darius Reynaud
4.000,,0,2,9,Cassius Vaughn
19.000,,0,1,19,Mewelde Moore
24.000,,0,2,26,Chris Givens
19.000,,0,2,23,Isaiah Pead
6.000,,0,1,6,Craig Dahl
19.000,,0,1,19,Devin McCourty
31.000,,0,2,47,E Gates
24.000,,0,1,24,Joe McKnight
14.000,,0,1,14,Konrad Reuland
39.000,,0,2,57,Marcus Thigpen
22.000,,0,4,28,Brandon Boykin
0.000,,0,1,0,Chris Polk
15.000,,0,2,24,Jz Rodgers
21.000,,0,2,22,Chris Rainey
8.000,,0,1,8,Will Johnson
24.000,,0,4,30,Brandon Banks
26.000,,0,2,30,Shaun Draughn
23.000,,0,2,23,Mike Goodson
23.000,,0,6,44,Lance Dunbar
21.000,,0,4,24,David Wilson
12.000,,0,1,12,Omar Bolden
31.000,,0,1,31,Ted Ginn
24.000,,0,1,24,Curtis Brinkley
20.000,,0,4,29,Shaun Draughn
35.000,,0,3,43,Brandon Tate
8.000,,0,1,8,Chris Pressley
59.000,,1,2,105,Trindon Holliday
0.000,,0,1,0,Lance Ball
24.000,,0,3,28,Josh Cribbs
20.000,,0,4,23,Jacoby Jones
30.000,,0,3,44,Randall Cobb
20.000,,0,3,31,William Powell
20.000,,0,7,32,Darius Reynaud
26.000,,0,1,26,Devin Hester
26.000,,0,2,34,Tom Zbikowski
26.000,,0,3,27,Marcus Thigpen
18.000,,0,3,25,Brandon Banks
24.000,,0,2,27,Kealoha Pilares
24.000,,0,2,25,Jalen Parmele
0.000,,0,1,0,George Selvie
20.000,,0,3,28,Keshawn Martin
0.000,,0,1,0,Shiloh Keo
18.000,,0,2,22,Leodis McKelvin
0.000,,0,1,0,Alex Carrington
15.000,,0,1,15,Brad Smith
22.000,,0,1,22,Mike Goodson
29.000,,0,2,34,Arrelious Benn
3.000,,0,1,3,Ahmad Black
19.000,,0,1,19,Leon Washington
16.000,,0,1,16,Jerome Felton
39.000,,0,1,39,Percy Harvin
24.000,,0,1,24,Marcus Sherels
25.000,,0,4,32,David Wilson
34.000,,0,5,68,Chris Rainey
22.000,,0,2,24,Jz Rodgers
24.000,,0,3,39,Lance Dunbar
26.000,,0,3,30,Travaris Cadet
38.000,,0,1,38,Phillip Thomas
13.000,,0,1,13,Brandon Boykin
19.000,,0,1,19,Micheal Spurlock
20.000,,0,2,24,Tom Zbikowski
12.000,,0,2,24,Brandon Tate
17.000,,0,6,29,David Wilson
25.000,,0,3,29,Marcus Thigpen
19.000,,0,1,19,Darius Reynaud
20.000,,0,4,41,Marcus Sherels
8.000,,0,1,8,Christian Ballard
18.000,,0,2,19,Stefan Logan
18.000,,0,2,19,Devin McCourty
32.000,,0,1,32,Julian Edelman
21.000,,0,1,21,Leodis McKelvin
13.000,,0,1,13,Brad Smith
22.000,,0,2,25,Travaris Cadet
10.000,,0,1,10,LeQuan Lewis
25.000,,0,2,28,Curtis Brinkley
17.000,,0,2,29,Armanti Edwards
22.000,,0,2,27,Trindon Holliday
18.000,,0,1,18,Anthony Allen
105.000,,1,1,105,Jacoby Jones
27.000,,0,5,31,Coye Francies
17.000,,0,1,17,Leon Washington
27.000,,0,3,40,E Gates
23.000,,0,4,26,Brandon Boykin
0.000,,0,1,0,Stanley Havili
17.000,,0,1,17,Lance Dunbar
23.000,,0,5,28,Ted Ginn
20.000,,0,4,31,Isaiah Pead
4.000,,0,1,4,Danny Amendola
19.000,,0,2,20,Devin Hester
15.000,,0,1,15,Kyle Adams
22.000,,0,3,23,Keshawn Martin
23.000,,0,1,23,Chris Rainey
22.000,,0,3,25,Devon Wylie
17.000,,0,2,24,Shaun Draughn
25.000,,0,3,25,Leodis McKelvin
36.000,,1,5,96,Marcus Thigpen
26.000,,0,2,30,Jz Rodgers
31.000,,0,4,65,William Powell
17.000,,0,3,28,Josh Cribbs
3.000,,0,1,3,Eric Hagg
0.000,,0,1,0,Josh Johnson
22.000,,0,2,25,Stefan Logan
7.000,,0,1,7,Tony Scheffler
12.000,,0,1,12,Mike Thomas
17.000,,0,4,20,Randall Cobb
23.000,,0,3,29,Shaun Draughn
26.000,,0,1,26,Brandon Tate
25.000,,0,5,48,Chris Givens
42.000,,0,1,42,Joe McKnight
23.000,,0,4,29,Devin McCourty
14.000,,0,5,20,TY Hilton
15.000,,0,2,16,Tom Zbikowski
22.000,,0,3,25,Bryce Brown
14.000,,0,1,14,Riley Cooper
25.000,,0,2,27,Armanti Edwards
9.000,,0,1,9,Sione Fua
33.000,,0,1,33,LeQuan Lewis
32.000,,0,5,54,Keshawn Martin
24.000,,0,6,29,Rashad Jennings
26.000,,0,3,30,Coye Francies
13.000,,0,2,15,Jeremy Stewart
16.000,,0,1,16,Taiwan Jones
41.000,,0,3,75,Travaris Cadet
18.000,,0,1,18,Trindon Holliday
16.000,,0,1,16,Antoine Cason
18.000,,0,2,19,Chris Rainey
29.000,,0,2,33,Jacoby Jones
18.000,,0,1,18,Anthony Allen
21.000,,0,3,23,Ted Ginn
25.000,,0,5,30,Devin Hester
23.000,,0,3,38,Stefan Logan
24.000,,0,5,30,Keshawn Martin
14.000,,0,2,21,Lance Dunbar
23.000,,0,2,24,Dwayne Harris
20.000,,0,2,23,Brandon Banks
43.000,,0,1,43,DeAngelo Hall
24.000,,0,7,37,Joe McKnight
9.000,,0,1,9,Kyle Wilson
14.000,,0,2,18,Devin McCourty
0.000,,0,1,0,Julian Edelman
9.000,,0,1,9,Wes Welker
21.000,,0,3,27,Eric Weems
15.000,,0,1,15,Matt Asiata
14.000,,0,1,14,Josh Robinson
38.000,,0,1,38,Marcus Sherels
25.000,,0,1,25,Brandon Tate
23.000,,0,5,28,Coye Francies
5.000,,0,1,5,Eric Hagg
18.000,,0,4,25,Chris Rainey
0.000,,0,0,0,Leonard Pope
17.000,,0,4,19,Joe Lefeged
32.000,,0,1,32,Brad Smith
26.000,,0,2,31,Shaun Draughn
4.000,,0,1,4,Anthony Toribio
46.000,,0,2,50,Trindon Holliday
61.000,,1,2,98,Leon Washington
21.000,,0,3,24,LeQuan Lewis
36.000,,0,2,43,Jz Rodgers
24.000,,0,1,24,Micheal Spurlock
22.000,,0,4,29,Darius Reynaud
14.000,,0,1,14,Jason McCourty
0.000,,0,0,6,Damian Williams
25.000,,0,1,25,Chris Carr
23.000,,0,2,25,Jacoby Jones
22.000,,0,3,25,William Powell
31.000,,0,1,31,Chris Givens
29.000,,0,5,36,Travaris Cadet
23.000,,0,1,23,Kyle Williams
24.000,,0,3,28,David Wilson
26.000,,0,6,30,Randall Cobb
12.000,,0,1,12,DJ Williams
27.000,,0,4,44,Brandon Boykin
22.000,,0,5,35,Armanti Edwards
22.000,,0,1,22,Jz Rodgers
23.000,,0,4,27,Travaris Cadet
55.000,,0,1,55,Marcus Easley
38.000,,0,1,38,Brad Smith
19.000,,0,5,32,Quan Cosby
21.000,,0,3,22,Eric Weems
6.000,,0,1,6,Earl Bennett
21.000,,0,2,22,Stefan Logan
22.000,,0,3,30,Randall Cobb
26.000,,0,2,28,Marcus Sherels
28.000,,0,2,35,Darius Reynaud
14.000,,0,1,14,Keshawn Martin
31.000,,0,1,31,Shaun Draughn
20.000,,0,2,21,Armanti Edwards
22.000,,0,1,22,Chris Givens
13.000,,0,1,13,Austin Pettis
17.000,,0,1,17,Marcus Thigpen
29.000,,0,1,29,Devin McCourty
22.000,,0,1,22,Antonio Cromartie
27.000,,0,1,27,Joe McKnight
19.000,,0,2,25,William Powell
26.000,,0,1,26,Trindon Holliday
22.000,,0,3,26,Chris Carr
18.000,,0,3,25,Brandon Tate
21.000,,0,4,32,Coye Francies
16.000,,0,1,16,Jeremy Stewart
18.000,,0,1,18,Josh Cribbs
24.000,,0,3,30,Jacoby Jones
30.000,,0,2,42,Chris Rainey
22.000,,0,1,22,Dwayne Harris
21.000,,0,3,22,Brandon Boykin
20.000,,0,1,20,Brandon Banks
39.000,,0,1,39,Niles Paul
20.000,,0,4,26,David Wilson
17.000,,0,2,18,Mike Goodson
33.000,,0,1,33,Trindon Holliday
28.000,,0,2,30,Leodis McKelvin
22.000,,0,1,22,Brad Smith
22.000,,0,4,28,Chris Givens
27.000,,0,2,35,Brandon Tate
10.000,,0,1,10,Orson Charles
14.000,,0,1,14,Dwayne Harris
15.000,,0,1,15,Josh Cribbs
15.000,,0,2,22,Josh Bellamy
20.000,,0,1,20,Shaun Draughn
23.000,,0,2,25,Tiquan Underwood
27.000,,0,2,32,Brandon Boykin
33.000,,0,1,33,Dion Lewis
18.000,,0,2,19,Niles Paul
29.000,,0,5,38,Jacoby Jones
18.000,,0,3,26,Armond Smith
21.000,,0,2,21,Jz Rodgers
7.000,,0,1,7,Jason Snelling
19.000,,0,4,24,Jordan Todman
20.000,,0,1,20,AJ Jefferson
1.000,,0,1,1,Kyle Rudolph
14.000,,0,4,18,Eric Weems
22.000,,0,5,34,Chris Rainey
12.000,,0,2,25,Micheal Spurlock
-1.000,,0,1,-1,Melvin Ingram
26.000,,0,3,34,LaMichael James
32.000,,0,4,56,Marcus Thigpen
24.000,,0,1,24,Jorvorskie Lane
18.000,,0,1,18,Leon Washington
23.000,,0,6,38,LaRod Stephens Howling
20.000,,0,3,22,William Powell
56.000,,1,4,97,David Wilson
30.000,,0,2,60,Jerrel Jernigan
20.000,,0,6,26,Travaris Cadet
13.000,,0,2,14,Phillip Thomas
25.000,,0,3,29,Randall Cobb
12.000,,0,1,12,DJ Williams
23.000,,0,3,27,Stefan Logan
10.000,,0,1,10,Riley Reiff
7.000,,0,1,7,Wes Welker
19.000,,0,2,27,Keshawn Martin
21.000,,0,6,30,Brandon Boykin
0.000,,0,1,0,Cedric Thornton
20.000,,0,3,33,Brandon Tate
7.000,,0,1,7,Orson Charles
22.000,,0,3,25,David Wilson
31.000,,0,2,40,Devin Hester
18.000,,0,2,26,Randall Cobb
27.000,,0,7,32,Josh Cribbs
22.000,,0,1,22,Evan Royster
14.000,,0,2,19,Chris Givens
24.000,,0,1,24,Marcus Sherels
19.000,,0,2,24,Marcus Thigpen
24.000,,0,1,24,Richard Murphy
30.000,,0,1,30,Travaris Cadet
21.000,,0,3,25,Roscoe Parrish
7.000,,0,1,7,DJ Ware
28.000,,0,4,50,Jacoby Jones
20.000,,0,1,20,Anthony Allen
12.000,,0,1,12,Gino Gradkowski
20.000,,0,1,20,Trindon Holliday
18.000,,0,1,18,Keshawn Martin
27.000,,0,4,39,Deji Karim
26.000,,0,2,30,LaRod Stephens Howling
24.000,,0,2,29,Stefan Logan
24.000,,0,2,26,Micheal Spurlock
26.000,,0,1,26,Armond Smith
26.000,,0,1,26,Mike Tolbert
30.000,,0,3,39,Brad Smith
20.000,,0,1,20,Marcus Easley
28.000,,0,1,28,Justin Rogers
22.000,,0,3,24,Leon Washington
25.000,,0,1,25,Dwayne Harris
16.000,,0,1,16,David Paulson
33.000,,0,1,33,Chris Rainey
23.000,,0,3,27,Josh Bellamy
21.000,,0,5,26,Devin McCourty
33.000,,0,4,62,LaMichael James
10.000,,0,2,18,Delanie Walker
25.000,,0,3,35,Darius Reynaud
26.000,,0,2,28,Joe McKnight
16.000,,0,4,31,Stefan Logan
24.000,,0,2,26,Jz Rodgers
9.000,,0,1,9,Jason Snelling
14.000,,0,2,29,Dwayne Harris
13.000,,0,2,16,Phillip Thomas
18.000,,0,1,18,Travaris Cadet
15.000,,0,1,15,Darren Sproles
19.000,,0,5,27,Darius Reynaud
25.000,,0,3,33,Lavelle Hawkins
6.000,,0,1,6,Will Witherspoon
18.000,,0,3,22,Devon Wylie
29.000,,0,2,35,Deji Karim
25.000,,0,2,28,Marcus Thigpen
16.000,,0,2,20,Brad Smith
18.000,,0,4,22,Bryce Brown
18.000,,0,3,21,Niles Paul
33.000,,0,2,34,Chris Rainey
0.000,,0,1,0,Leonard Pope
19.000,,0,2,22,Chris Givens
26.000,,0,1,26,Armond Smith
26.000,,0,1,26,Mike Goodson
23.000,,0,3,32,Richard Murphy
11.000,,0,1,11,Zach Potter
16.000,,0,1,16,Keith Toston
20.000,,0,1,20,Matthew Slater
25.000,,0,2,29,Jacoby Jones
7.000,,0,1,7,Corey Graham
23.000,,0,5,33,David Wilson
21.000,,0,4,24,Keshawn Martin
27.000,,0,2,27,Marcus Sherels
6.000,,0,1,6,Trindon Holliday
30.000,,0,2,32,Josh Cribbs
31.000,,0,2,42,Leon Washington
28.000,,0,6,35,LaMichael James
4.000,,0,1,4,Delanie Walker
19.000,,0,2,22,LaRod Stephens Howling
40.000,,0,1,40,Devin Hester
12.000,,0,1,12,Eric Weems
30.000,,0,4,46,Joe McKnight
16.000,,0,4,20,Micheal Spurlock
19.000,,0,3,25,Jz Rodgers
23.000,,0,1,23,Roscoe Parrish
26.000,,0,3,30,Brad Smith
27.000,,0,1,27,Justin Rogers
18.000,,0,4,33,Joe McKnight
8.000,,0,1,8,Nick Bellore
28.000,,0,2,28,Brandon Tate
23.000,,0,6,30,Jacoby Jones
27.000,,0,2,30,Joique Bell
19.000,,0,3,27,Devin Hester
15.000,,0,1,15,Kyle Adams
13.000,,0,3,21,Darius Reynaud
19.000,,0,6,24,Jordan Shipley
24.000,,0,1,24,Richard Murphy
53.000,,1,3,101,Deji Karim
11.000,,0,1,11,Bradley Sowell
31.000,,0,3,38,Keshawn Martin
18.000,,0,1,18,Danieal Manning
31.000,,0,4,41,Marcus Sherels
23.000,,0,2,24,Josh Robinson
28.000,,0,3,44,Jeremy Ross
14.000,,0,3,22,Marcus Thigpen
22.000,,0,3,27,Darren Sproles
29.000,,0,1,29,Travaris Cadet
25.000,,0,1,25,Armond Smith
29.000,,0,1,29,David Wilson
28.000,,0,3,33,Brandon Boykin
16.000,,0,1,16,Bryce Brown
23.000,,0,2,27,Chris Rainey
21.000,,0,2,22,Josh Cribbs
29.000,,0,1,29,Travis Benjamin
30.000,,0,3,48,Niles Paul
17.000,,0,1,17,Evan Royster
18.000,,0,4,21,Dwayne Harris
20.000,,0,1,20,John Phillips
58.000,,1,2,99,Micheal Spurlock
23.000,,0,2,25,Coye Francies
15.000,,0,1,15,Mike Goodson
33.000,,0,1,33,LaMichael James
3.000,,0,1,3,Delanie Walker
21.000,,0,5,26,LaRod Stephens Howling
20.000,,0,3,24,Leon Washington
25.000,,0,2,26,Chris Givens
23.000,,0,3,26,Devon Wylie
23.000,,0,2,26,Danieal Manning
25.000,,0,4,34,Adam Jones
10.000,,0,1,10,Cedric Peerman
43.000,,0,1,43,Brandon Tate
14.000,,0,2,28,Jeremy Ross
30.000,,0,2,37,Marcus Sherels
13.000,,0,1,13,Rhett Ellison
30.000,,0,2,37,Jacoby Jones
19.000,,0,5,22,Niles Paul
23.000,,0,2,24,Leon Washington
52.000,,1,3,104,Trindon Holliday
13.000,,0,1,13,Lance Ball
16.000,,0,4,24,Jacoby Jones
23.000,,0,1,23,LaMichael James
17.000,,0,4,27,Randall Cobb
26.000,,0,4,34,Jz Rodgers
37.000,,0,1,37,Leon Washington
16.000,,0,2,18,Devin McCourty
19.000,,0,1,19,Matthew Slater
54.000,,0,4,94,Danieal Manning
14.000,,0,1,14,James Casey
21.000,,0,3,25,LaMichael James
22.000,,0,4,29,Devin McCourty
10.000,,0,3,14,Jacoby Jones
25.000,,0,3,28,LaMichael James
31.000,,0,1,31,Ted Ginn
41.000,,1,5,108,Jacoby Jones
