kickoff return yards, kickoff returns, longest kickoff return, name
100,4,40,Torrey Smith
13,1,13,Dan Bonato
97,2,92,CJ Spiller
10,1,10,Andre Ellington
9,1,9,Chad Diehl
57,2,36,Glenn Winston
60,3,26,Darryl Stonum
88,4,28,Graig Cooper
26,1,26,Mike James
46,3,21,Mossis Madu
23,1,23,Dominique Franks
78,5,19,Luke Swift
34,2,17,Brayden Coombs
28,1,28,Mardy Gilyard
138,4,41,Troy Stoudermire Jr
10,1,10,Jay Thomas
65,4,20,David Gilreath
0,1,0,Nick Toon
41,1,41,Darius Marshall
15,1,15,Andre Booker
4,1,4,Lee Smith
38,2,21,Dwayne Harris
21,1,21,Jonathan Williams
145,3,89,Leon Berry
48,2,33,Chad Bumphis
23,1,23,Damein Anderson
50,3,22,Orwin Smith
13,1,13,Anthony Allen
47,2,24,Gee Gee Greene
34,2,25,Reggie Rembert
22,1,22,Jared Tew
24,1,24,Johnny White
18,1,18,Greg Little
40,2,22,Chase Minnifield
23,1,23,Mike Ball
95,6,22,Deante Purvis
21,1,21,Quinton Pointer
4,1,4,Calvin Randleman
24,1,24,Ricky Crider
7,1,7,Jason Onyebuagu
52,2,28,Ansel Ponder
10,1,10,Aaron Winchester
129,6,27,Theo Riddick
147,8,34,Quinton Richardson
35,1,35,Andre Crenshaw
30,1,30,Kenjon Barner
48,3,25,Marcus Richmond
33,2,24,Carl Winston
20,1,20,Daniel Simmons
52,2,27,Keith Carlos
40,3,20,Aaron Valentin
23,2,14,Royce Adams
71,4,23,Jeravin Matthews
96,4,27,Shane Turner
15,1,15,Marcus Knox
113,3,75,Damaris Johnson
42,3,20,Chris Culliver
33,0,33,Bryce Sherman
51,3,20,Vincent Brown
140,7,27,Tonny Glynn
34,1,34,Chris Owusu
62,3,27,Terrance Austin
120,6,34,Mike Jones
109,5,37,Dontavia Bogan
72,2,53,Greg McCoy
52,1,52,Jeremy Kerley
103,4,40,Bryan McCann
54,3,22,Chris Butler
90,4,30,NuKeese Richardson
86,3,35,David Oku
91,2,52,Onterio McCalebb
35,1,35,Ben Tate
14,1,14,Eric Smith
41,1,41,Alexander Torres
29,1,29,Austin Zouzalik
20,1,20,Eric Stephens
82,4,22,Frankie Solomon
8,1,8,Roland Bruno
136,5,36,Marlon McClure
20,1,19,Evan Davis
111,6,27,Tyron Carrier
20,2,13,Kierrie Johnson
17,2,11,Devin Mays
143,5,56,Warren Norman
38,2,19,Brandon Bolden
97,4,30,Chris Givens
80,1,80,Lovell Jackson
135,6,40,TJ Graham
17,1,17,Jerrel Jernigan
91,4,46,Desmond Gee
16,1,16,Kenneth Gilstrap
0,1,0,Justin Jones
73,4,21,Jasper Simmons
15,1,15,Kerwin Stricker
9,1,9,Jerrell Jackson
2,1,2,Dan Glassman
43,2,22,Mike Ball
120,3,84,Phillip Livas
24,1,24,Lyle Fitte
6,2,4,Dennis Morris
120,5,30,Reggie Rembert
96,3,52,Jeremy Kerley
56,3,31,Dashan Miller
20,1,20,Jalil Carter
8,1,8,Jared Province
44,1,44,LJ Flintall
15,1,15,Donte Harden
145,3,70,Dennis Johnson
84,4,31,Mario Fannin
28,1,28,Ben Tate
27,1,27,Harry Adams
19,1,19,Onterio McCalebb
16,1,16,Terrell Zachery
61,2,42,Damion Hunter
12,1,12,Patrick Mealy
104,3,76,Warren Norman
28,1,28,Antonio Brown
86,4,25,Johnny Sears Jr
60,3,21,DeAnthony White
3,1,3,Neal Howey
61,3,21,Lou Greenwood
43,1,43,Dion Morton
44,2,27,David Reed
28,1,28,Shaky Smithson
11,1,11,Brad Clifford
94,5,29,Greg Reid
68,2,48,Louis Givens
21,1,21,Taiwan Easterling
86,3,31,Orwin Smith
0,1,0,Albert Rocker
58,4,28,Royce Pollard
45,3,23,Joyonte Taylor
9,1,9,Kenny Wiggins
27,1,27,Arrelious Benn
24,2,18,AJ Jenkins
23,1,23,Troy Pollard
38,1,38,Glenn Winston
25,1,25,Keshawn Martin
57,2,34,Brandon Wegher
24,1,24,Adam Robinson
10,1,10,Mike Daniels
91,5,28,Darryl Stonum
30,2,17,Brandon Smith
79,4,22,Bradley McDougald
47,3,19,Dezmon Briscoe
82,3,28,Leonard Johnson
48,3,20,David Sims
8,1,8,Taylor Mansfield
112,4,45,Anthony Bowman
0,1,0,Jameson Konz
63,4,33,Roger Williams
6,1,6,Calvin Marshall
61,4,31,Orkeys Auriene
31,2,17,Blaine Gautier
16,1,16,Julian Shankle
144,5,40,Royce Hill
12,1,12,Darius Carey
7,1,7,Micah Mosley
89,4,64,Trent Guy
125,5,44,Tracey Lampley
25,1,25,Ron Brooks
25,1,25,Trindon Holliday
9,1,0,Chase Clement
16,1,16,Brandon James
35,1,35,Chris Hobbs
24,1,24,Curtis Johnson
14,1,14,DA Griffin
8,1,8,Winston Bowens
106,4,37,Marlon McClure
15,1,15,Donavon Kemp
10,1,10,Robert Soleyjacks
63,2,37,Brandon Harris
41,1,41,Mike James
11,1,11,Lee Chambers
86,3,44,Troy Stoudermire Jr
17,1,17,Jay Thomas
82,3,34,Keith Carlos
37,2,20,Jaycen Taylor
13,1,13,DeVarro Greaves
115,5,34,Jesse Grandy
34,1,26,Brandon Bolden
40,2,21,Javier Arenas
79,3,32,Chad Bumphis
30,1,30,Leon Berry
22,1,22,Brandon Heavens
95,4,34,Tyron Carrier
53,3,20,Greg Little
202,7,93,TJ Graham
22,1,22,Clem Johnson
87,4,26,Connor Vernon
19,1,19,Johnny Williams
39,2,21,Tonny Glynn
44,2,29,Michael Smith
27,1,27,Kerwynn Wiliams
24,1,24,Jeravin Matthews
45,3,20,Luke Swift
22,1,22,Brayden Coombs
96,1,96,Ray Small
30,2,21,Lamaar Thomas
13,1,13,Brandon Saine
56,3,21,David Gilreath
26,2,21,Maurice Moore
9,1,9,Blake Sorensen
48,2,34,Mossis Madu
99,4,28,Terrance Williams
36,2,19,David Gettis
26,1,26,Josh Gordon
11,1,11,Justin Akers
35,2,21,James Rodgers
13,1,13,Taylor Kavanaugh
87,5,22,Chris Owusu
15,1,15,Michael Thomas
77,3,42,Ray Graham
22,1,22,Aundre Wright
112,4,39,Robbie Frey
22,1,22,Jordan Todman
196,8,52,Shane Turner
27,1,27,Jeramy Goodson
37,2,20,Gee Gee Greene
10,1,10,Devin McCourty
130,3,61,Chris Culliver
31,2,20,Bryce Sherman
59,3,22,Randall Cobb
46,2,34,Derrick Locke
120,6,27,Brandon Rutley
51,3,22,Kama Bailey
27,1,27,Matthew Harvey
54,3,20,Bryan McCann
18,1,18,Bennie Thomas
99,2,77,Dwayne Harris
25,1,9,Giavanni Ruffin
16,1,16,Darnell Ballard
97,4,28,Mike Jones
68,2,44,Averin Collier
51,3,17,Mark Rodgers
26,2,14,James Nixon
91,3,45,Eric Williams
14,1,14,Charlie Todd
54,2,37,NuKeese Richardson
128,4,100,Brandon Boykin
53,3,31,Branden Smith
38,2,19,Jordan Shipley
93,3,48,Darrell Scott
34,1,34,Brian Lockridge
15,1,15,Demetrius Sumler
14,1,14,Marcus Burton
13,1,13,Jake Behrens
50,2,31,Stephen Barnett
29,1,29,Jeremy Williams
23,1,23,Jordan Sullen
18,1,18,Payten Jason
0,1,0,Brock Sanders
24,1,24,Jamal Wilson
14,1,14,Darius Marshall
53,4,26,Julian Bellinger
46,2,21,Kenny Veal
44,3,17,DaJuane Collins
59,3,24,Brandon West
24,1,24,Ansel Ponder
90,3,41,Cyrus Gray
24,1,24,Bradley Stephens
112,4,45,Perrish Cox
40,2,24,Victor Johnson
49,2,26,Eric Stephens
127,8,25,Brandon Banks
49,2,27,Keithen Valentine
8,1,8,Hansen Sekona
36,2,22,Terrance Austin
9,1,9,Damien Thigpen
100,1,100,Kenjon Barner
185,6,94,Deante Purvis
17,1,17,Quinton Pointer
12,1,12,CJ Cox
124,2,97,ONeill Chambers
26,1,26,JJ Di Luigi
32,1,32,Perry Jones
9,1,9,LoVante Battle
72,2,56,Ray Fisher
47,3,21,Tandon Doss
8,1,8,Brad Martin
0,1,0,Justin Carrington
40,2,21,Chris Fox
37,2,20,Jeff Smith
42,2,23,Lovell Jackson
14,2,7,Devin Brown
7,1,7,Brandon Pendergrass
194,6,85,Torrey Smith
58,3,24,Chris Polk
22,2,12,Curtis Shaw
17,1,17,Paul Homer
10,1,10,Cole Sager
4,1,4,Quinton Richardson
118,5,49,Travis Cobb
22,1,22,Trevin Wade
35,3,24,Carl Winston
22,1,22,Daniel Simmons
8,1,8,Chris Prummer
20,2,11,Clint Floyd
13,1,13,Keelan Johnson
84,5,35,Dexter Taylor
31,2,20,Bobby Rainey
12,1,12,Marell Booker
19,1,19,Wayne Times
14,1,14,Ty Hilton
1,1,1,Kreg Brown
62,3,26,Marcell Gipson
20,1,20,David Leonard
61,4,35,Ty Kirk
21,1,21,Bryant Williams
59,3,26,Luther Ambrose
99,4,33,Brandon Thompkins
78,4,26,Damaris Johnson
8,1,8,Jamad Williams
6,1,0,Freeman Kelley
51,3,25,Titus Young
12,1,12,Doug Martin
86,4,37,Dontavia Bogan
25,1,25,Theo Wilson
82,3,29,Mardy Gilyard
29,1,29,Devin McCourty
22,1,22,Joe Lefeged
13,1,13,Tim Brown
98,3,54,Ray Graham
19,1,19,Jared Tew
15,1,15,Marcell Gipson
25,1,25,Terry Grant
20,1,20,Trent Richardson
81,3,34,Chris Culliver
20,1,20,Bryce Sherman
10,1,10,Justice Cunningham
102,4,33,Travis Cobb
164,6,52,Chris Owusu
77,2,56,Michael Thomas
11,1,11,Mario Fannin
10,2,8,Philip Pierre Louis
23,1,23,Alphonso Smith
17,1,17,Sam Maxwell
6,1,6,Moncell Allen
17,1,17,Clint Floyd
17,1,17,Jamal Miles
29,1,29,Chris Polk
12,1,12,James Johnson
12,1,12,Paul Homer
117,4,37,Eric Williams
15,1,15,Travis Freeman
72,3,32,Roger Williams
11,1,11,Zach Akenberger
71,3,42,Jeff Smith
16,1,16,Chris Fox
0,1,0,Luke Kuechly
124,5,48,James Washington
48,2,26,TJ Graham
22,1,22,Clem Johnson
26,1,26,Naaman Roosevelt
22,1,22,Domonic Cook
19,1,19,Terrell Jackson
5,1,5,Fred Branch
67,3,35,Jalil Carter
27,1,27,Dashan Miller
126,6,35,Quincy McDuffie
26,2,16,Mike James
108,5,27,Lovell Jackson
18,1,18,Devin Brown
17,1,17,Chris Givens
129,5,35,Darrell Scott
29,1,29,Brian Lockridge
41,2,25,Dezmon Briscoe
18,1,18,Jordan Todman
11,1,11,Robbie Frey
92,5,27,Trent Guy
35,2,18,Jacques Caldwell
136,3,92,Dwayne Harris
2,1,2,Dustin Lineback
117,5,32,Kevin Gaddis
40,3,20,Jeramy Goodson
62,2,30,Johnny Sears Jr
31,1,31,DeAnthony White
10,2,11,Ben Thayer
64,3,33,Anthony Bowman
61,2,44,Wayne Times
40,2,26,Kreg Brown
26,1,26,Darrian Mallary
25,1,25,Aaron Davis
20,1,20,Jerrel Jernigan
14,1,14,Maurice Greer
11,1,11,DuJuan Harris
81,4,29,Brandon James
124,5,33,Dennis Johnson
21,1,21,Seth Armbrust
24,2,23,AJ Jefferson
136,7,23,Brandon Rutley
47,3,23,Embry Peeples
89,2,58,Dyrell Roberts
50,2,29,David Wilson
8,1,8,Chris Drager
47,2,30,Matthew Harvey
54,2,28,Joyonte Taylor
52,2,32,Kealoha Pilares
21,1,21,Dustin Blount
25,1,25,Tandon Doss
22,1,22,Ray Fisher
0,1,0,Damarlo Belcher
45,2,26,Arrelious Benn
24,1,24,AJ Jenkins
32,2,21,Leonard Johnson
15,1,15,David Sims
42,2,29,Terrance Williams
27,2,15,Jerod Monk
8,1,8,Kendall Wright
129,2,97,Brandon Banks
116,7,21,Cyrus Gray
34,2,24,Bradley Stephens
20,1,20,Lionel Smith
22,2,19,Lyle Fitte
130,6,30,Tonny Glynn
0,1,0,Ronny Torres
20,2,13,Cory Jackson
15,1,15,Gary Douglas
13,1,13,Dan Bonato
0,1,0,Quinton McCree
49,1,49,Chase Minnifield
47,3,18,Perry Jones
47,1,47,Trenton Robinson
19,1,19,Edwin Baker
85,5,28,Jeravin Matthews
28,1,28,Darryl Stonum
19,1,19,Roy Roundtree
114,2,88,Jesse Grandy
26,1,26,Lionel Breaux
74,2,57,Nick Adams
46,2,26,Dexter Barnett
23,1,23,Daniel Borne
78,4,27,Desmond Gee
28,2,17,Leon Berry
10,1,10,Robert Elliott
61,3,30,Tim Marlowe
25,1,25,Alfonzo Dennard
22,1,22,Tyler Legate
40,1,40,Eric Stephens
18,1,18,Austin Zouzalik
62,3,24,Golden Tate
48,2,31,Theo Riddick
14,1,14,Barry Gallup Jr
68,5,22,CJ Gable
68,3,34,Ira Smith
49,3,21,Royce Hill
18,1,18,Lance Dunbar
13,0,13,Bryant Seidle
61,3,24,Taviuos Polo
11,1,11,Xavier Stinson
14,1,14,LJ Flintall
65,4,21,Brayden Coombs
84,3,53,Perrish Cox
33,1,33,Victor Johnson
125,5,30,Jasper Simmons
8,1,8,Trey Hobson
19,1,19,AJ Wallace
45,3,19,Troy Stoudermire Jr
61,3,29,Al Terek McBurse
15,1,15,Jaycen Taylor
79,4,33,Lamaar Thomas
39,2,21,Ray Small
16,6,31,Davion Mauldin
83,3,37,JJ Di Luigi
41,2,27,ONeill Chambers
149,4,78,Freddie Parham
16,1,16,Ronnie Thornton
64,4,25,Chris Hobbs
19,2,19,Curtis Johnson
105,5,30,Bryan McCann
0,1,0,Bennie Thomas
79,4,23,Gee Gee Greene
94,3,36,Greg McCoy
106,5,25,Dion Morton
28,2,15,Lou Greenwood
109,4,33,Kevin Kroboth
61,5,19,Damion Hunter
75,3,27,DJ Monroe
18,1,18,Antwan Cobb
108,5,35,Mossis Madu
67,4,20,Jordan Sullen
49,3,25,Stephen Barnett
56,2,35,Devin Mays
48,2,31,AJ Dugat
20,1,20,Tyron Carrier
104,4,39,DaJuane Collins
50,3,20,Tommy Davis
182,6,50,Terrance Austin
18,1,18,Damien Thigpen
46,2,23,Shane Vereen
88,4,29,Deante Purvis
107,4,47,DeVonte Christopher
28,1,28,Jereme Brooks
118,6,23,Kerwynn Wiliams
13,1,13,Brandon Fragger
0,1,0,LJ Washington
71,4,20,Warren Norman
10,1,10,Ryan Van Rensburg
71,3,31,Brandon Boykin
68,3,26,David Gilreath
43,2,25,Maurice Moore
57,2,39,Brandon Wegher
14,1,14,Adam Robinson
141,6,36,Dexter Taylor
2,1,2,Josh Carter
74,3,29,Louis Lee
9,1,9,Andrew Joseph
117,7,24,Brandon West
55,3,21,Antonio Brown
28,2,14,Jahleel Addae
67,2,43,Tavin Austin
47,3,29,Darius Marshall
0,1,0,George Carpenter
100,4,33,Marlon McClure
95,5,27,Damaris Johnson
11,1,11,Kaipo Sarkissian
61,3,23,Greg Little
26,1,26,Johnny White
13,1,13,Bobby Rome
106,5,24,Louis Givens
22,1,22,Greg Reid
133,6,25,Damion Hunter
58,2,35,Joe Lefeged
66,3,31,Brandon Thompkins
70,3,28,Wayne Times
40,1,40,Ty Hilton
31,2,21,Darrian Mallary
30,1,30,Terry Grant
90,3,33,David Oku
52,2,28,NuKeese Richardson
33,1,33,William Wright
25,2,16,Travis Cobb
111,4,38,Terrance Austin
76,3,44,Terrance Williams
13,1,13,Victor Johnson
7,1,7,Perrish Cox
43,2,27,Roger Williams
18,1,18,John Pettigrew
59,2,33,Antonio Brown
19,1,19,Jahleel Addae
90,4,28,ONeill Chambers
62,3,25,JJ Di Luigi
24,1,24,Jeremy Kerley
75,2,54,Jeremy Ross
11,1,11,Eric Stevens
93,5,38,Dwight Tardy
21,1,21,Carl Winston
19,1,19,Gino Simone
129,3,75,Mardy Gilyard
105,4,32,Jacques Caldwell
36,2,20,Trent Guy
106,4,33,Dion Morton
35,2,18,Lou Greenwood
36,3,25,Davon Brown
15,1,15,Davion Mauldin
35,3,20,Johnny Williams
72,3,39,Torrey Smith
91,3,53,Johnny Sears Jr
18,1,18,Cory Welch
14,1,14,Lorenzo Seaberry
59,5,18,Torieal Gibson
164,7,46,Joyonte Taylor
30,2,18,Dustin Blount
20,1,20,Kealoha Pilares
17,1,17,Alex Green
6,1,6,Mana Lolotai
49,1,49,Jerell Gavins
14,1,14,Titus Young
159,4,92,Tyron Carrier
89,4,27,Bryan McCann
39,3,20,Chris Butler
71,3,34,Bradley McDougald
20,1,20,Dezmon Briscoe
28,1,28,Dominique Franks
41,1,41,Brandon Banks
30,1,30,Keithen Valentine
82,4,25,Brian Lockridge
7,2,6,Moncell Allen
0,1,0,Winston Guy Jr
89,3,28,Luther Ambrose
12,2,11,Rodney Lovett
63,4,25,Louis Lee
49,2,30,Javone Lawson
36,2,21,Marlin Miller
106,5,33,Jason Harmon
19,1,19,Chase Clement
6,1,6,Kelvin Sheppard
4,1,4,Trindon Holliday
28,1,28,Demond Washington
25,1,25,Philip Pierre Louis
18,1,18,Ben Tate
14,1,14,Mario Fannin
31,2,20,AJ Jimmerson
31,1,31,Keshawn Martin
48,2,26,Derrell Johnson Koulianos
36,2,19,Brandon Wegher
32,2,27,Mike James
27,1,27,Graig Cooper
125,3,90,CJ Spiller
30,2,16,Andre Ellington
18,2,10,Jacoby Ford
75,3,30,Jamal Rogers
28,2,21,Luke Swift
54,2,35,Ricky Crider
15,1,15,Garrett Barnas
47,2,26,Carlos Brown
42,2,22,Darryl Stonum
71,2,54,Chaz Powell
20,1,20,Jerome Hayes
8,1,8,Andrew Dailey
102,4,31,Jesse Grandy
122,5,33,Dennis Johnson
0,1,0,Brandon Barnett
82,5,21,Jasper Simmons
32,2,22,Kendial Lawrence
49,2,30,DJ Monroe
20,2,12,Lee Smith
94,4,31,Frantrell Forrest
15,2,9,Dexter Barnett
184,7,41,Leon Berry
95,4,33,Brandon James
8,1,8,Rick Burgess
121,3,74,Desmond Gee
159,5,52,Bobby Rainey
53,2,32,Marell Booker
34,2,20,Dexter Taylor
25,1,25,Tyrell Hayden
0,1,0,Josh Carter
17,1,17,Gee Gee Greene
12,1,12,Bo Snelson
60,3,31,Lovell Jackson
54,2,33,Niles Paul
26,1,26,Tim Marlowe
21,1,21,Leonard Johnson
14,1,14,David Sims
52,2,27,Mike Ball
25,1,25,Luke Lippincott
47,2,28,Justin Veltung
22,2,13,Kama Bailey
3,1,3,DeMaundray Woolridge
16,1,16,Donyae Coleman
16,1,16,Tonny Glynn
26,1,26,AJ Jefferson
57,3,29,Frankie Solomon
44,2,24,Bryant Williams
92,4,28,Deante Purvis
74,4,21,Jeravin Matthews
24,1,24,Andrew Brewer
101,1,93,Ray Fisher
33,2,21,Tandon Doss
17,2,17,Brian Zematis
50,2,26,Theo Riddick
1,1,1,Barry Gallup Jr
105,4,39,DeLeon Gause
12,1,12,Dominick LeGrande
28,2,20,Ray Small
46,4,21,Troy Stoudermire Jr
45,3,19,Bryant Allen
26,2,16,LJ Flintall
8,3,8,Melvin Payne
31,2,24,Dri Archer
21,1,21,Cameron Saddler
18,1,18,Ray Graham
96,5,26,Dontavia Bogan
21,2,19,Kayvon Webster
26,1,26,Al Terek McBurse
45,2,23,AJ Jenkins
37,2,24,Troy Pollard
37,1,37,Arrelious Benn
40,4,17,Kevin Gaddis
27,1,27,Jeramy Goodson
21,1,21,Quincy McDuffie
49,3,23,Chris Culliver
99,1,99,Warren Norman
8,2,8,Ryan Van Rensburg
28,1,28,Tracey Lampley
22,1,22,Freddie Parham
41,2,34,Stephen Barnett
29,3,15,Jeremy Williams
18,2,17,DJ Banks
48,2,36,Michael Thomas
28,1,28,Chris Owusu
140,7,29,Jamal Miles
31,2,17,Averin Collier
23,1,23,Mike Jones
191,4,98,Dashan Miller
22,1,22,Jalil Carter
113,3,85,Morgan Williams
41,3,17,DaJuane Collins
110,3,47,Matt Brown
46,2,27,Jerrel Jernigan
29,1,29,Chip Reeves
19,1,19,Maurice Greer
15,1,15,Shawn Southward
114,3,53,Jamaal Jackson
16,1,16,Royce Hill
64,2,37,Eric Stephens
16,1,16,Austin Zouzalik
5,1,5,Ryan Hale
1,1,1,Aaron Crawford
59,3,22,Lionel Smith
119,6,24,Curtis McNeal
20,2,10,CJ Gable
96,4,30,James Rodgers
70,1,70,Jordan Poyer
98,4,35,DeVonte Christopher
25,1,25,Jereme Brooks
54,3,19,Reggie Rembert
90,3,38,Kerwynn Wiliams
100,1,100,Phillip Livas
47,3,25,Lyle Fitte
42,2,22,Chase Minnifield
26,2,14,Corey Mosley
10,1,10,Perry Jones
9,1,9,Colter Phillips
38,2,24,Orwin Smith
96,5,34,James Johnson
76,4,22,Kenjon Barner
108,4,53,Brandon West
12,1,12,Aaron Winchester
30,3,15,Terrell Jackson
11,1,11,Naaman Roosevelt
118,2,98,Tavin Austin
17,1,17,Mark Rodgers
136,5,38,Robbie Frey
127,4,59,Chris Hobbs
16,1,16,Curtis Johnson
105,5,26,Dwayne Harris
80,4,42,David Wilson
36,2,20,Johnny White
20,1,20,Charles Brown
14,1,14,Lindsey Lamar
13,1,13,Dontavia Bogan
69,3,25,Mark Rodgers
47,2,31,Tavin Austin
68,3,29,Dennis Johnson
12,1,12,Seth Armbrust
200,9,34,Johnny Sears Jr
21,1,21,DeAnthony White
57,2,35,Demond Washington
24,1,24,Philip Pierre Louis
150,5,82,Jesse Grandy
110,5,36,Jamal Miles
67,4,25,Shane Vereen
75,3,28,Eric Williams
33,2,20,Charlie Todd
59,3,25,LJ Flintall
53,2,31,Terrance Williams
41,2,24,Tim Marlowe
14,1,14,Niles Paul
28,1,28,Dan Mulrooney
6,1,6,DeLeon Gause
52,2,29,Cody Wilson
10,1,10,Jahleel Addae
24,1,24,Jerell Gavins
20,1,20,Kyle Wilson
64,4,21,Brandon Rutley
36,1,36,Dominique Hunsucker
25,1,25,Michael Avila
68,2,38,Arthur Jaffee
65,3,35,Brian Lockridge
26,1,26,Demetrius Sumler
49,3,20,Jasper Simmons
2,1,2,Jon Gissinger
163,3,100,Robbie Frey
19,1,19,Jordan Todman
5,1,5,Mike Lang
109,2,98,Devin McCourty
54,2,36,Joe Lefeged
108,4,35,Dion Morton
11,1,11,Lou Greenwood
58,3,21,Jared Tew
17,2,9,Taviuos Polo
120,5,37,Desmond Gee
48,2,24,Wayne Times
22,1,22,Ty Hilton
13,1,13,Rockey Vann
43,2,23,Javone Lawson
19,1,19,Brandon James
114,6,37,Brandon Boykin
15,1,15,Branden Smith
77,3,33,Chris Thompson
53,2,29,Greg Reid
8,1,8,Jajuan Harley
71,4,25,Clem Johnson
11,1,11,Jamelle Eugene
84,4,36,AJ Jefferson
155,6,41,Kerwynn Wiliams
92,5,23,AJ Dugat
16,1,16,Devin Mays
13,1,13,Justin Johnson
93,5,26,Freddie Parham
10,1,10,Tracey Lampley
9,1,9,Ronnie Thornton
111,2,94,Justin Veltung
2,1,2,Devon Sturdivant
68,3,25,Tyrone Duplessis
56,2,53,Lyle Fitte
30,2,17,AJ Jenkins
18,1,18,Terry Hawthorne
33,1,33,Carlos Brown
32,2,19,Darryl Stonum
81,3,35,Derrell Johnson Koulianos
0,1,0,Wade Leppert
55,3,21,Tandon Doss
25,1,25,Ray Fisher
13,1,13,Brian Zematis
15,1,15,Dri Archer
11,1,11,Anthony Bowman
70,3,37,Brandon West
22,2,13,Aaron Winchester
142,5,46,Randall Cobb
21,1,21,Derrick Locke
64,3,35,Leon Berry
10,1,10,Chad Bumphis
49,2,31,Trent Guy
11,1,11,Doug Beaumont
56,3,24,Brandon Thompkins
0,1,0,Michael Adams
7,1,7,Kelvin Sheppard
58,4,19,Jeremy Williams
44,3,17,Stephen Barnett
83,5,25,Jamal Rogers
82,5,21,Morgan Williams
9,1,9,Dan Molls
192,6,71,Troy Stoudermire Jr
176,4,93,Keshawn Martin
19,1,19,Edwin Baker
49,3,20,Gee Gee Greene
137,3,100,James Nixon
48,2,30,Matt Brown
35,1,35,Mike Ball
98,3,38,Joyonte Taylor
29,1,29,Dustin Blount
20,1,20,Ricky Crider
15,1,15,Tommy Davis
8,1,8,Garrett Barnas
71,5,28,Jalil Carter
6,1,6,Campbell
121,5,44,Stephen Simmons
9,2,11,Jeravin Matthews
52,2,36,Chaz Powell
19,1,19,Jerome Hayes
12,1,12,Michael Zordich
41,2,21,Theo Riddick
11,1,11,Roby Toma
76,3,27,Dwight Tardy
61,3,23,Carl Winston
154,5,44,Jamaal Jackson
41,2,22,Ira Smith
140,4,81,Derrius Brooks
133,6,45,Bobby Rainey
0,1,0,Rod Johnson
19,1,19,Lamaar Thomas
54,3,20,Tonny Glynn
51,3,22,Donyae Coleman
118,5,31,Mossis Madu
195,6,98,Brandon Banks
8,1,8,Keithen Valentine
107,5,33,Perrish Cox
22,2,11,Victor Johnson
4,1,4,Bryant Ward
24,1,24,DJ Monroe
77,1,77,Kenjon Barner
22,1,22,Garrett Embry
113,5,30,Ronald Johnson
40,3,24,Curtis McNeal
24,1,24,CJ Gable
90,4,28,James Rodgers
114,6,24,Terrance Austin
76,4,24,Davion Mauldin
67,3,25,Frankie Solomon
34,1,34,Kasey Carrier
137,5,41,Mike Jones
17,1,17,Mardy Gilyard
43,1,43,Jeremy Kerley
110,5,38,Deante Purvis
38,2,19,Quinton Pointer
25,1,25,Micheal Johnson
62,3,29,David Oku
46,4,16,Chris Culliver
32,2,16,Bryce Sherman
75,3,28,Damaris Johnson
18,1,18,Shawnbrey McNeal
12,1,12,Bryan McCann
60,2,41,Jerrel Jernigan
8,1,8,David McDowell
108,6,26,Luther Ambrose
19,1,19,Lionel Smith
10,1,10,Bradley Stephens
83,3,39,Josh Lenz
20,1,20,David Sims
10,1,10,Leonard Johnson
41,2,24,Eric Stephens
76,5,24,Bradley McDougald
34,2,24,DeVonte Christopher
22,1,22,Jereme Brooks
63,2,43,Donavon Kemp
54,3,24,Marlon McClure
8,1,8,Jonny Moore
56,2,39,Frantrell Forrest
184,7,80,Warren Norman
13,1,13,Trey Wilson
5,1,5,Chris Johnson
61,3,33,Embry Peeples
55,3,25,Orwin Smith
134,5,45,Chase Minnifield
20,1,20,Perry Jones
15,1,15,Kris Burd
30,2,16,Johnny Williams
13,1,13,Connor Vernon
83,3,37,Lovell Jackson
1,1,1,Ted Randolph
75,3,31,Mike James
7,1,7,Jimmy Graham
141,6,32,Al Terek McBurse
43,2,25,Quincy McDuffie
29,1,29,Darin Baldwin
8,1,8,Jonathan Davis
45,3,15,Darius Marshall
12,1,12,Tyson Gale
68,4,27,Ed Young
11,1,11,Marcus Rivers
49,3,21,Roger Williams
14,1,14,John Pettigrew
11,1,11,Chris Bullock
65,4,20,Norman Whitley
17,1,17,Dyrell Roberts
127,3,86,Tommy Davis
100,4,35,DeAnthony White
62,3,26,Johnny Sears Jr
31,2,20,Cory Welch
107,5,26,Matt Brown
9,2,6,Alex Joseph
47,3,19,Jamal Rogers
13,1,13,Luke Swift
130,5,71,Lyle Fitte
75,3,30,Phillip Livas
9,1,9,Dustin Mitchell
14,1,14,Titus Young
12,1,12,Kyle Wilson
18,1,18,Asher Clark
13,1,13,Jacobs Bohn
12,1,12,Damion Hunter
6,1,6,Bill Alexander
0,1,0,Dashan Miller
17,1,17,Dri Archer
8,1,8,Anthony Bowman
90,4,26,Brandon Thompkins
31,1,31,Louis Lee
25,2,15,Javone Lawson
78,3,40,Javier Arenas
85,4,29,Trindon Holliday
21,1,21,Ron Brooks
54,4,16,Dennis Johnson
69,3,32,Bryce Sherman
131,2,95,Travis Cobb
39,2,21,Dwight Tardy
19,1,19,Johnny Forzani
63,3,34,Philip Pierre Louis
35,1,35,Mario Fannin
77,3,44,Jamal Miles
67,3,28,Curtis McNeal
59,3,24,Jeremy Ross
29,2,16,Shane Vereen
15,1,15,Devin Bishop
20,1,20,Latu Moala
14,1,14,Joe Halahuni
144,5,43,Mardy Gilyard
25,1,25,Darrin Williams
