assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
2,0,2,6,2,0,0,0,17.917,Trey Lyles,0,-11,5,,2,0,2,1,3
4,0,1,5,2,1,0,0,14.800,Shelvin Mack,0,-9,4,,1,2,1,0,0
0,1,1,0,0,1,0,0,4.850,Jeff Withey,0,-11,0,,1,1,0,0,0
0,0,1,4,2,2,1,1,8.333,Dante Exum,1,-18,5,,2,0,1,0,0
4,2,10,18,11,2,5,4,36.600,Kevin Durant,0,-13,27,F,10,2,3,1,0
6,1,7,14,7,2,2,2,32.617,Draymond Green,5,-5,18,F,12,5,5,2,2
1,0,2,1,1,2,0,0,20.083,Zaza Pachulia,1,-3,2,C,3,0,0,0,3
2,0,1,13,5,4,0,0,33.350,Klay Thompson,0,-6,11,G,1,0,6,1,1
4,0,3,18,9,1,6,5,34.100,Stephen Curry,0,-9,26,G,3,0,10,3,4
3,0,1,3,1,3,0,0,26.800,Andre Iguodala,1,-28,2,,2,1,2,0,1
2,1,0,8,2,0,2,1,13.367,Ian Clark,0,-29,5,,0,0,4,0,0
0,1,1,2,1,2,0,0,10.650,David West,1,-13,2,,2,1,0,0,4
0,0,2,3,1,0,0,0,12.900,Shaun Livingston,0,-15,2,,2,1,1,0,1
2,1,0,3,1,0,0,0,9.000,Patrick McCaw,0,-4,2,,0,1,2,0,0
0,0,0,0,0,3,2,1,3.167,Anderson Varejao,0,-8,1,,0,0,0,0,0
0,0,0,2,1,0,1,0,3.683,Javale McGee,0,-6,2,,0,0,0,0,0
0,0,0,0,0,0,0,0,3.683,Kevon Looney,0,-6,0,,0,0,0,0,0
3,0,2,21,10,1,15,15,32.050,Kawhi Leonard,3,14,35,F,5,5,3,0,2
3,0,6,20,10,1,6,5,35.183,Lamarcus Aldridge,8,10,26,F,14,1,1,1,2
1,0,4,4,1,3,0,0,18.267,Pau Gasol,0,-13,2,C,4,0,0,0,1
0,0,2,1,1,1,0,0,22.400,Kyle Anderson,2,-4,3,G,4,1,1,1,0
4,0,3,9,4,4,0,0,26.467,Tony Parker,0,-12,9,G,3,0,2,1,2
5,0,1,9,4,1,0,0,17.850,Patty Mills,0,35,11,,1,4,5,3,0
3,1,3,14,8,2,3,1,28.167,Jonathon Simmons,1,33,20,,4,0,5,3,2
0,2,4,4,1,3,0,0,16.567,Dewayne Dedmon,4,29,2,,8,1,0,0,1
2,0,3,4,2,1,2,2,11.133,David Lee,3,13,6,,6,0,0,0,2
2,0,5,10,4,1,0,0,20.867,Manu Ginobili,0,22,10,,5,1,6,2,0
0,0,0,0,0,0,0,0,3.683,Bryn Forbes,0,6,0,,0,0,0,0,0
2,0,0,0,0,1,0,0,3.683,Nicolas Laprovittola,0,6,0,,0,0,0,0,1
0,0,1,2,2,0,0,0,3.683,Davis Bertans,0,6,5,,1,0,1,1,0
1,0,2,12,3,1,0,0,27.483,Mirza Teletovic,0,-8,6,F,2,0,5,0,1
3,0,4,9,4,3,4,4,29.833,Jabari Parker,2,-12,13,F,6,0,1,1,3
1,1,1,2,0,0,0,0,8.283,Miles Plumlee,0,-10,0,C,1,1,0,0,0
3,0,3,10,5,3,0,0,29.117,Matthew Dellavedova,0,-13,11,G,3,0,3,1,2
3,3,5,13,5,0,5,4,29.333,Greg Monroe,5,2,14,,10,1,0,0,1
1,0,1,5,1,1,2,0,19.317,Michael Beasley,1,2,2,,2,1,0,0,0
5,0,6,9,3,2,2,2,21.417,Malcolm Brogdon,0,0,8,,6,0,3,0,0
1,0,2,4,2,3,1,1,18.333,Jason Terry,0,5,5,,2,0,1,0,0
0,0,3,4,2,2,0,0,10.383,John Henson,1,-3,4,,4,0,0,0,0
0,0,1,3,1,2,0,0,7.767,Rashad Vaughn,0,-13,2,,1,0,1,0,0
0,1,10,18,10,1,3,3,34.850,Michael Kidd Gilchrist,4,10,23,F,14,1,2,0,0
2,1,8,12,5,4,0,0,28.767,Marvin Williams,2,19,13,F,10,0,4,3,1
3,5,6,9,6,4,3,3,31.850,Roy Hibbert,4,12,15,C,10,0,0,0,2
7,0,6,9,2,2,5,4,33.600,Nicolas Batum,0,18,9,G,6,2,7,1,1
8,0,1,15,5,2,6,4,35.067,Kemba Walker,0,15,17,G,1,2,7,3,2
1,0,4,8,3,1,1,1,26.433,Marco Belinelli,0,5,7,,4,0,2,0,0
1,2,2,6,5,5,6,5,14.250,Cody Zeller,1,-3,15,,3,0,0,0,1
3,1,2,4,2,1,0,0,12.817,Spencer Hawes,0,-7,4,,2,0,1,0,2
0,0,0,4,2,1,0,0,12.933,Ramon Sessions,0,-4,4,,0,0,0,0,1
2,0,1,4,0,1,0,0,9.433,Jeremy Lamb,0,-10,0,,1,0,0,0,0
2,1,5,15,9,2,0,0,29.183,Jae Crowder,0,3,21,F,5,2,8,3,2
2,0,3,6,4,2,1,0,19.500,Amir Johnson,4,5,8,F,7,1,0,0,4
6,4,4,8,5,2,0,0,27.150,Al Horford,1,13,11,C,5,0,4,1,2
5,0,5,15,7,4,0,0,34.050,Avery Bradley,4,3,17,G,9,1,4,3,3
9,0,6,14,7,3,9,9,32.817,Isaiah Thomas,0,15,25,G,6,2,7,2,3
1,2,2,4,3,1,4,3,19.450,Jaylen Brown,0,0,9,,2,1,0,0,1
3,0,3,5,2,2,0,0,27.850,Terry Rozier,0,2,5,,3,2,2,1,1
3,0,1,8,1,1,2,2,18.817,Jonas Jerebko,0,2,4,,1,4,5,0,1
2,0,4,7,4,1,0,0,14.750,Gerald Green,1,-9,9,,5,0,2,1,1
3,2,2,7,6,2,2,1,16.433,Tyler Zeller,2,-9,13,,4,0,0,0,1
5,0,6,5,4,0,0,0,24.383,Trevor Booker,1,5,8,F,7,3,1,0,1
0,0,3,7,1,1,4,4,21.200,Brook Lopez,2,-10,7,C,5,0,2,1,2
0,0,3,17,9,2,0,0,23.067,Bojan Bogdanovic,2,2,21,G,5,1,8,3,2
3,1,2,14,6,1,5,4,27.567,Jeremy Lin,1,-3,18,G,3,0,5,2,2
3,2,4,15,6,3,0,0,25.250,Joe Harris,0,3,16,,4,2,9,4,3
3,0,1,8,3,3,2,1,21.633,Luis Scola,0,-19,8,,1,0,5,1,2
3,0,0,1,0,3,0,0,18.233,Greivis Vasquez,0,-13,0,,0,1,1,0,0
2,0,4,12,7,4,3,2,25.333,Justin Hamilton,6,0,19,,10,0,6,3,1
2,0,3,13,5,0,2,2,22.233,Sean Kilpatrick,1,-7,13,,4,0,6,1,2
0,0,0,2,1,0,0,0,3.650,Chris McCullough,2,14,2,,2,0,0,0,0
1,0,1,0,0,1,0,0,3.867,Isaiah Whitehead,0,12,0,,1,0,0,0,0
0,0,5,8,5,3,4,3,28.183,James Ennis,1,-12,15,F,6,1,4,2,0
1,1,3,10,4,4,2,2,28.717,Jamychal Green,4,4,12,F,7,0,2,2,1
2,4,2,17,7,2,4,3,32.450,Marc Gasol,1,4,18,C,3,0,3,1,4
4,0,2,7,1,3,4,2,38.200,Andrew Harrison,1,8,4,G,3,1,4,0,3
4,1,1,14,8,5,5,4,29.650,Mike Conley,0,-3,24,G,1,0,5,4,2
6,3,3,8,3,2,0,0,24.517,Wade Baldwin,2,3,7,,5,3,2,1,1
0,1,2,0,0,2,0,0,5.650,Deyonta Davis,0,7,0,,2,0,0,0,0
1,0,10,12,7,1,6,4,24.550,Zach Randolph,1,-1,19,,11,0,2,1,2
1,1,6,4,1,3,2,1,28.083,Vince Carter,1,10,3,,7,1,2,0,0
0,1,3,14,7,1,14,10,34.483,Andrew Wiggins,4,-5,25,F,7,0,1,1,2
2,1,9,10,5,3,2,2,34.017,Gorgui Dieng,5,0,12,F,14,2,1,0,0
5,1,2,20,9,3,1,1,36.483,Karl Anthony Towns,2,-13,21,C,4,1,5,2,2
3,0,5,14,6,3,5,4,33.833,Zach Lavine,0,-4,19,G,5,1,6,3,2
8,0,3,5,1,4,5,2,33.450,Ricky Rubio,1,-1,4,G,4,0,1,0,2
1,0,2,3,0,1,0,0,13.650,Brandon Rush,0,3,0,,2,0,1,0,1
0,1,1,4,1,3,2,1,15.383,Nemanja Bjelica,0,0,3,,1,0,1,0,0
1,0,3,6,4,3,0,0,15.217,Kris Dunn,1,-6,8,,4,1,1,0,1
0,0,1,6,1,0,0,0,13.517,Shabazz Muhammad,1,1,2,,2,0,1,0,0
0,1,1,4,2,2,0,0,9.967,Cole Aldrich,1,5,4,,2,1,0,0,0
1,0,3,9,3,0,0,0,28.483,Luol Deng,2,1,7,F,5,1,4,1,1
6,1,7,11,9,4,1,0,29.183,Julius Randle,0,-8,18,F,7,0,1,0,2
2,0,4,10,6,2,0,0,22.100,Timofey Mozgov,4,3,12,C,8,0,0,0,2
1,1,3,12,3,5,0,0,26.567,Nick Young,0,-6,8,G,3,0,9,2,0
0,0,3,6,4,0,0,0,23.667,Brandon Ingram,0,10,9,,3,0,2,1,1
1,0,2,12,8,3,7,7,24.583,Jordan Clarkson,1,6,25,,3,3,3,2,4
2,1,2,5,2,1,2,1,23.333,Larry Nance Jr,3,7,5,,5,1,1,0,0
0,0,3,2,1,4,2,2,11.533,Tarik Black,1,1,4,,4,1,0,0,1
2,0,0,5,2,0,7,6,14.433,Lou Williams,0,17,12,,0,3,4,2,1
3,1,0,1,0,0,0,0,4.617,Marcelo Huertas,0,5,0,,0,0,1,0,0
0,0,0,0,0,3,0,0,2.450,Metta World Peace,0,-1,0,,0,0,0,0,0
2,0,6,8,2,2,0,0,32.850,Trevor Ariza,0,-3,5,F,6,1,4,1,0
1,0,6,15,6,1,0,0,34.350,Ryan Anderson,1,-2,14,F,7,2,7,2,0
0,1,6,11,8,2,1,0,25.667,Clint Capela,3,8,16,C,9,0,0,0,1
0,0,5,15,7,1,4,3,34.450,Eric Gordon,0,-14,19,G,5,1,8,2,1
17,0,4,19,9,5,16,15,37.183,James Harden,3,10,34,G,7,1,7,1,7
3,0,1,5,3,3,4,1,22.283,Nene,2,-14,7,,3,2,0,0,1
0,0,0,5,5,1,0,0,12.250,Kj McDaniels,1,1,11,,1,0,1,1,0
2,0,0,4,2,3,2,0,15.267,Corey Brewer,0,-3,4,,0,0,1,0,0
0,0,1,3,2,2,0,0,13.600,Sam Dekker,0,-4,4,,1,1,1,0,0
4,0,0,1,0,3,0,0,12.117,Tyler Ennis,0,-9,0,,0,2,0,0,4
4,1,6,12,5,1,0,0,35.100,Aaron Gordon,2,-11,12,F,8,1,3,2,3
0,1,6,17,6,3,0,0,36.267,Serge Ibaka,2,-16,14,F,8,0,4,2,0
3,0,9,14,7,3,4,3,35.817,Nikola Vucevic,5,0,17,C,14,2,0,0,1
4,0,3,19,7,3,7,4,39.383,Evan Fournier,1,-3,20,G,4,2,6,2,1
5,2,2,12,4,1,8,8,37.500,Elfrid Payton,2,-4,16,G,4,0,2,0,4
1,0,2,7,2,1,4,3,25.233,Jeff Green,1,-8,7,,3,0,2,0,1
2,0,1,5,1,1,2,1,14.167,Mario Hezonja,2,-7,3,,3,0,0,0,0
1,0,1,3,2,2,3,3,16.533,DJ Augustin,0,-11,7,,1,0,1,0,1
2,0,1,10,3,1,0,0,18.800,Luke Babbitt,0,12,8,F,1,0,6,2,0
4,2,5,15,7,4,1,1,33.950,Justise Winslow,3,15,15,F,8,1,2,0,2
1,4,10,16,9,3,4,0,30.983,Hassan Whiteside,4,5,18,C,14,0,0,0,1
4,0,5,13,4,2,2,1,33.517,Dion Waiters,1,5,9,G,6,0,1,0,1
6,0,3,15,7,4,2,2,28.617,Goran Dragic,3,-2,16,G,6,0,1,0,3
3,0,5,11,7,2,1,1,28.300,Tyler Johnson,1,3,15,,6,2,1,0,1
6,0,2,8,4,1,1,1,25.200,James Johnson,0,0,11,,2,0,4,2,1
1,1,3,6,5,1,0,0,17.033,Willie Reed,3,7,10,,6,0,0,0,0
0,0,2,3,1,4,5,4,23.617,Rodney McGruder,1,15,6,,3,2,1,0,1
6,0,8,14,7,2,8,7,42.767,Paul George,0,24,25,F,8,0,5,4,2
4,0,5,10,5,6,0,0,34.217,Thaddeus Young,0,8,11,F,5,1,1,1,2
1,4,10,19,13,4,5,3,37.483,Myles Turner,6,25,30,C,16,2,2,1,2
7,0,7,11,7,3,4,4,44.017,Monta Ellis,0,24,19,G,7,3,2,1,3
8,0,2,15,5,4,13,10,36.750,Jeff Teague,0,-4,20,G,2,3,3,0,3
1,0,3,6,3,0,3,1,21.900,Rodney Stuckey,0,-8,8,,3,0,2,1,2
2,1,4,3,1,1,0,0,10.733,Lavoy Allen,1,-5,2,,5,0,0,0,0
0,1,5,6,3,1,1,1,10.900,Al Jefferson,1,-3,7,,6,0,0,0,1
0,0,0,0,0,1,0,0,3.450,Joe Young,0,1,0,,0,0,0,0,0
0,0,0,3,0,0,0,0,10.233,Glenn Robinson Iii,0,-15,0,,0,0,1,0,1
1,0,0,6,3,1,0,0,12.550,CJ Miles,0,-2,8,,0,2,3,2,0
0,0,6,14,8,3,0,0,34.683,Harrison Barnes,3,-5,19,F,9,0,6,3,2
2,2,8,19,8,1,2,2,38.400,Dirk Nowitzki,0,-1,22,F,8,2,9,4,2
3,1,4,5,3,3,2,0,19.667,Andrew Bogut,2,-19,6,C,6,0,0,0,1
3,0,5,16,3,4,6,5,39.617,Wesley Matthews,0,-17,13,G,5,3,10,2,1
7,1,2,18,10,4,0,0,40.000,Deron Williams,1,-9,25,G,3,0,8,5,6
6,1,2,17,7,1,6,6,39.117,JJ Barea,0,2,22,,2,0,7,2,3
2,1,4,9,3,2,0,0,19.317,Justin Anderson,1,2,7,,5,0,6,1,0
1,1,4,2,0,2,2,0,16.483,Dwight Powell,3,1,0,,7,0,0,0,0
1,1,3,4,3,6,0,0,15.750,Seth Curry,0,7,7,,3,3,2,1,0
0,0,0,0,0,1,0,0,0.933,Quincy Acy,0,-4,0,,0,0,0,0,0
1,0,0,0,0,0,0,0,0.583,Nicolas Brussino,0,0,0,,0,0,0,0,0
0,0,1,0,0,0,0,0,0.450,Dorian Finney Smith,0,-2,0,,1,0,0,0,0
1,0,1,7,1,4,0,0,27.050,Solomon Hill,0,1,2,F,1,1,4,0,2
5,4,14,34,17,4,17,16,41.233,Anthony Davis,1,-3,50,F,15,5,2,0,3
1,0,1,3,1,2,0,0,16.533,Omer Asik,0,3,2,C,1,0,0,0,0
11,0,5,10,6,6,4,2,36.767,Tim Frazier,0,0,15,G,5,4,3,1,1
3,0,0,8,2,1,0,0,16.833,Buddy Hield,1,-12,4,,1,0,3,0,0
0,0,0,2,0,4,0,0,10.867,Alexis Ajinca,1,-4,0,,1,0,0,0,0
1,0,0,2,0,1,0,0,8.500,Dante Cunningham,0,1,0,,0,0,1,0,1
1,0,2,5,2,1,1,1,10.833,Langston Galloway,0,-3,5,,2,1,1,0,0
3,0,2,7,4,2,0,0,25.500,Lance Stephenson,1,-4,8,,3,1,0,0,2
1,0,2,6,2,0,2,2,17.733,Terrence Jones,1,-14,6,,3,3,1,0,0
2,1,3,11,5,2,4,2,37.717,Danilo Gallinari,0,3,15,F,3,3,6,3,1
2,0,6,5,2,4,0,0,21.133,Nikola Jokic,1,5,5,F,7,0,2,1,4
3,1,7,13,9,3,6,5,26.017,Jusuf Nurkic,2,2,23,C,9,0,0,0,1
2,0,3,12,7,2,6,6,34.767,Will Barton,2,-3,22,G,5,0,3,2,2
3,0,7,8,2,5,8,7,28.100,Emmanuel Mudiay,0,-1,11,G,7,1,1,0,6
1,0,7,15,5,3,1,1,30.217,Wilson Chandler,0,5,12,,7,0,6,1,2
1,2,8,9,3,1,6,3,28.267,Kenneth Faried,6,2,9,,14,2,1,0,3
1,0,4,2,0,0,2,1,13.250,Jamal Murray,0,8,1,,4,0,1,0,1
3,0,2,8,4,2,0,0,19.900,Jameer Nelson,0,6,9,,2,1,4,1,4
0,0,0,0,0,0,0,0,0.650,Juan Hernangomez,0,-2,0,,0,0,0,0,0
1,0,7,8,2,3,4,2,29.433,Demarre Carroll,0,21,8,F,7,1,6,2,0
0,0,7,2,2,2,0,0,21.733,Pascal Siakam,2,16,4,F,9,1,0,0,0
1,0,5,15,10,4,14,12,35.217,Jonas Valanciunas,6,22,32,C,11,0,0,0,1
1,0,3,27,17,1,6,6,34.467,Demar Derozan,1,21,40,G,4,1,2,0,6
8,0,4,13,3,2,3,3,37.767,Kyle Lowry,1,2,10,G,5,1,5,1,2
3,0,4,4,2,2,0,0,18.567,Terrence Ross,0,-3,4,,4,2,1,0,1
1,0,4,5,1,2,2,1,26.267,Patrick Patterson,0,2,3,,4,1,2,0,0
2,0,2,6,3,1,0,0,21.600,Cory Joseph,2,12,6,,4,1,0,0,1
0,0,0,4,1,5,0,0,12.783,Jakob Poeltl,2,-4,2,,2,0,0,0,0
0,0,1,2,0,0,0,0,2.167,Norman Powell,0,1,0,,1,0,2,0,0
1,0,5,13,8,3,5,5,36.267,Tobias Harris,0,-21,22,F,5,1,2,1,5
3,0,5,17,7,2,1,1,31.750,Marcus Morris,4,-8,17,F,9,1,8,2,2
0,0,5,11,7,5,6,2,24.150,Andre Drummond,1,-8,16,C,6,1,0,0,4
7,0,1,10,3,0,0,0,33.250,Ish Smith,0,-19,6,G,1,1,4,0,0
0,0,2,4,3,5,2,2,15.367,Aron Baynes,1,-7,8,,3,0,0,0,0
0,0,8,8,3,3,2,2,22.567,Jon Leuer,1,-12,9,,9,1,2,1,1
2,0,1,5,1,1,4,3,14.750,Beno Udrih,0,1,5,,1,0,1,0,0
1,0,3,4,1,1,0,0,13.700,Stanley Johnson,0,0,2,,3,0,1,0,0
0,0,1,1,0,2,0,0,5.050,Boban Marjanovic,0,1,0,,1,1,0,0,0
0,0,0,1,0,0,2,2,2.167,Michael Gbinije,0,-1,2,,0,0,1,0,0
0,0,1,1,0,0,0,0,2.167,Henry Ellenson,1,-1,0,,2,0,0,0,0
2,1,4,6,3,1,2,2,31.933,Robert Covington,1,2,10,F,5,2,4,2,0
2,0,6,12,2,3,2,1,27.450,Dario Saric,1,-4,5,F,7,0,4,0,2
0,2,7,16,6,4,8,7,22.417,Joel Embiid,0,-6,20,C,7,0,3,1,4
0,0,2,6,3,2,2,1,24.783,Gerald Henderson,0,-7,9,G,2,0,3,2,0
9,0,4,11,5,1,0,0,31.850,Sergio Rodriguez,0,8,12,G,4,0,6,2,0
0,1,2,10,4,2,0,0,15.700,Jahlil Okafor,1,0,8,,3,0,0,0,3
1,0,4,6,5,0,3,3,22.533,Nik Stauskas,0,-1,13,,4,0,1,0,0
7,0,2,0,0,3,0,0,16.150,TJ McConnell,0,-14,0,,2,2,0,0,1
0,2,3,10,4,2,4,2,21.850,Jerami Grant,0,1,10,,3,0,1,0,2
0,1,2,5,2,1,2,0,13.467,Hollis Thompson,1,-10,4,,3,1,2,0,0
0,3,2,2,2,3,2,2,11.867,Richaun Holmes,1,1,6,,3,0,0,0,1
3,1,5,2,0,3,4,1,31.850,Andre Roberson,2,10,1,F,7,2,0,0,0
0,0,4,5,2,2,0,0,16.350,Domantas Sabonis,0,-10,5,F,4,0,3,1,0
1,0,3,16,7,4,2,2,35.550,Steven Adams,2,13,16,C,5,3,0,0,2
1,1,3,16,4,2,3,2,26.050,Victor Oladipo,2,-5,10,G,5,0,5,0,3
9,0,11,21,11,2,11,9,36.383,Russell Westbrook,1,10,32,G,12,0,2,1,2
1,0,4,7,4,1,0,0,20.050,Ersan Ilyasova,1,-2,10,,5,1,5,2,0
0,0,1,6,1,2,2,2,21.517,Kyle Singler,0,8,5,,1,0,5,1,1
0,1,7,14,7,3,4,3,24.000,Enes Kanter,5,9,17,,12,1,0,0,0
4,0,1,5,2,1,0,0,14.850,Semaj Christon,0,-8,4,,1,0,1,0,0
0,0,1,2,1,3,0,0,13.400,Alex Abrines,0,5,3,,1,0,1,1,2
1,0,3,14,5,5,4,4,30.400,TJ Warren,2,-15,14,F,5,2,2,0,0
1,1,2,4,2,1,2,0,25.800,Jared Dudley,0,-9,4,F,2,0,0,0,0
0,0,7,5,4,4,2,0,22.933,Tyson Chandler,3,-2,8,C,10,0,0,0,1
3,0,2,12,8,5,5,2,24.550,Devin Booker,0,-5,18,G,2,0,3,0,4
5,0,6,11,5,3,4,4,29.450,Eric Bledsoe,0,-9,16,G,6,1,5,2,4
5,0,1,8,1,1,6,5,25.817,Brandon Knight,0,-19,7,,1,0,3,0,2
2,0,5,6,3,4,2,2,24.150,Alex Len,2,-13,8,,7,1,0,0,1
2,1,2,7,3,3,2,1,22.200,Marquese Chriss,2,-10,7,,4,0,0,0,4
0,0,0,0,0,0,0,0,5.650,PJ Tucker,0,-14,0,,0,0,0,0,1
0,0,1,2,0,2,0,0,3.400,Leandro Barbosa,0,-15,0,,1,0,0,0,0
1,1,1,3,1,1,0,0,13.700,Tyler Ulis,0,6,2,,1,2,0,0,1
0,0,1,5,4,0,0,0,11.950,Dragan Bender,1,10,10,,2,0,3,2,0
2,4,3,15,9,1,4,3,33.183,Rudy Gay,0,26,22,F,3,0,3,1,0
2,0,5,10,6,4,16,12,24.667,Demarcus Cousins,1,13,24,F,6,1,1,0,3
1,0,4,6,1,1,1,0,13.383,Kosta Koufos,0,12,2,C,4,0,0,0,1
0,0,3,7,2,3,2,2,26.217,Arron Afflalo,0,6,8,G,3,1,2,2,0
7,1,3,9,3,2,2,2,35.617,Ty Lawson,3,2,9,G,6,2,4,1,2
3,0,6,9,6,4,0,0,27.617,Matt Barnes,1,12,14,,7,0,5,2,1
2,0,1,6,3,1,0,0,19.100,Willie Cauley Stein,1,0,6,,2,0,0,0,1
2,0,3,6,3,1,0,0,14.817,Anthony Tolliver,2,-7,6,,5,0,3,0,0
3,0,1,8,6,2,0,0,17.850,Garrett Temple,1,7,12,,2,0,1,0,2
2,0,0,7,3,0,1,0,16.733,Ben McLemore,0,21,6,,0,0,2,0,1
0,0,2,2,2,0,0,0,8.533,Omri Casspi,1,7,4,,3,1,0,0,2
0,0,0,1,0,1,0,0,2.283,Malachi Richardson,0,-4,0,,0,0,0,0,0
3,0,4,17,6,2,12,8,36.600,Jimmy Butler,3,8,24,F,7,2,6,4,0
1,0,8,13,8,2,2,2,27.683,Taj Gibson,2,11,18,F,10,0,0,0,2
1,0,2,8,3,2,4,2,27.467,Robin Lopez,6,5,8,C,8,0,0,0,1
5,1,4,18,7,4,4,4,32.417,Dwyane Wade,2,15,22,G,6,0,6,4,3
9,0,6,9,1,1,2,1,33.267,Rajon Rondo,0,3,4,G,6,2,2,1,2
1,0,1,5,2,2,2,1,21.867,Doug McDermott,0,-5,5,,1,0,1,0,1
1,0,7,11,6,3,2,2,29.000,Nikola Mirotic,2,-1,15,,9,0,6,1,3
1,0,2,3,0,0,0,0,6.783,Isaiah Canaan,0,-2,0,,2,1,3,0,0
0,0,0,2,1,2,2,2,7.750,Cristiano Felicio,0,-7,4,,0,0,0,0,0
1,0,5,6,4,4,5,5,35.433,Jae Crowder,1,-2,14,F,6,2,2,1,1
1,1,1,4,2,3,2,1,15.783,Amir Johnson,0,-11,5,F,1,0,0,0,0
5,1,7,9,4,5,4,3,30.050,Al Horford,0,-3,11,C,7,0,2,0,1
5,1,5,12,6,2,4,3,40.600,Avery Bradley,1,-10,16,G,6,0,3,1,2
4,0,3,15,10,2,6,2,34.783,Isaiah Thomas,0,-6,25,G,3,2,7,3,5
1,2,4,9,3,3,1,0,20.300,Tyler Zeller,1,2,6,,5,0,0,0,1
4,0,4,7,3,1,0,0,22.650,Terry Rozier,0,0,8,,4,2,5,2,0
1,0,1,7,4,3,0,0,20.433,Jaylen Brown,0,-6,8,,1,0,1,0,1
0,0,1,3,1,2,2,1,9.633,Jonas Jerebko,0,-2,4,,1,0,1,1,0
0,1,2,4,1,0,0,0,10.333,Gerald Green,0,8,2,,2,0,2,0,0
1,0,3,7,1,4,4,4,26.133,Kent Bazemore,0,-2,7,F,3,1,4,1,4
