average punt return, average punt return yards, longest punt return, name, punt return touchdowns, punt returns
12.000,,12,Quan Cosby,0,2
7.000,,17,Davone Bess,0,4
12.000,,12,Dez Bryant,0,1
16.000,,16,Mike Thomas,0,1
26.000,,71,Stefan Logan,0,3
11.000,,35,Brandon Banks,0,5
9.000,,15,Javier Arenas,0,4
21.000,,33,Roscoe Parrish,0,2
4.000,,6,Danny Amendola,0,3
31.000,,31,Captain Munnerlyn,0,1
8.000,,8,Steve Smith,0,1
0.000,,0,Jim Leonhard,0,1
0.000,,0,Kyle Wilson,0,0
0.000,,0,Tramon Williams,0,0
7.000,,14,Ted Ginn,0,2
7.000,,14,Eddie Royal,0,4
7.000,,11,Darren Sproles,0,2
17.000,,17,Marc Mariani,0,1
7.000,,12,Andre Roberts,0,3
0.000,,0,Sammie Stroughter,0,1
0.000,,0,Micheal Spurlock,0,0
4.000,,4,Julian Edelman,0,1
0.000,,0,Wes Welker,0,0
7.000,,7,Greg Camarillo,0,1
4.000,,11,Nick Miller,0,6
9.000,,10,Golden Tate,0,3
31.000,,43,Leon Washington,0,2
17.000,,17,Lance Moore,0,1
38.000,,38,Emmanuel Sanders,0,1
0.000,,0,Antwaan Randle El,0,0
13.000,,18,Blair White,0,3
5.000,,9,Jacoby Jones,0,2
0.000,,0,Antwaun Molden,0,1
0.000,,0,Eric Weems,0,0
0.000,,0,Micheal Spurlock,0,0
6.000,,6,Roscoe Parrish,0,1
3.000,,3,Devin Hester,0,1
9.000,,13,Josh Cribbs,0,2
0.000,,0,Wes Welker,0,0
13.000,,15,Stefan Logan,0,2
9.000,,20,Jim Leonhard,0,4
12.000,,14,Kyle Wilson,0,2
9.000,,18,Captain Munnerlyn,0,2
5.000,,11,Lance Moore,0,3
2.000,,2,Ed Reed,0,1
10.000,,10,Lardarius Webb,0,1
5.000,,5,Amobi Okoye,0,1
0.000,,0,Jacoby Jones,0,0
0.000,,0,Darren Sproles,0,1
12.000,,21,Greg Camarillo,0,7
7.000,,7,Andre Roberts,0,1
6.000,,6,Leon Washington,0,1
9.000,,22,Will Blackmon,0,3
-1.000,,-1,Jorrick Calvin,0,1
6.000,,6,DeSean Jackson,0,1
0.000,,0,Blair White,0,0
5.000,,14,Nick Miller,0,6
5.000,,9,Javier Arenas,0,3
4.000,,8,Tramon Williams,0,5
2.000,,4,Dez Bryant,0,2
3.000,,8,Quan Cosby,0,3
0.000,,0,Emmanuel Sanders,0,1
16.000,,16,Eric Weems,0,1
9.000,,9,Ed Reed,0,1
7.000,,7,Lardarius Webb,0,1
6.000,,25,Leodis McKelvin,0,4
14.000,,29,CJ Spiller,0,3
17.000,,24,Stefan Logan,0,2
23.000,,42,Devin Hester,0,2
5.000,,5,Chansi Stuckey,0,1
18.000,,18,Jim Leonhard,0,1
18.000,,18,Kyle Wilson,0,1
2.000,,3,Brandon James,0,2
2.000,,6,Quan Cosby,0,2
0.000,,0,Davone Bess,0,0
20.000,,30,Marc Mariani,0,3
2.000,,6,Micheal Spurlock,0,2
0.000,,0,Elbert Mack,0,1
15.000,,37,Captain Munnerlyn,0,3
1.000,,1,Mike Thomas,0,1
0.000,,0,Jacoby Jones,0,0
13.000,,18,Eddie Royal,0,2
16.000,,16,Javier Arenas,0,1
0.000,,0,Will Blackmon,0,0
11.000,,11,Andre Roberts,0,1
25.000,,48,Leon Washington,0,2
0.000,,0,Ted Ginn,0,0
11.000,,12,Danny Amendola,0,2
11.000,,12,Emmanuel Sanders,0,2
0.000,,0,Antwaan Randle El,0,0
12.000,,12,Julian Edelman,0,1
6.000,,6,Brandon Banks,0,1
8.000,,14,Jorrick Calvin,0,3
12.000,,12,DeSean Jackson,0,1
7.000,,7,Davone Bess,0,1
6.000,,24,Devin Hester,0,4
0.000,,0,Leodis McKelvin,0,0
97.000,,97,Bryan McCann,1,1
4.000,,7,Stefan Logan,0,3
19.000,,30,Jim Leonhard,0,2
1.000,,1,Kyle Wilson,0,1
9.000,,9,Jacoby Jones,0,1
9.000,,20,Antonio Brown,0,7
0.000,,0,Antwaan Randle El,0,0
4.000,,10,Nick Miller,0,4
9.000,,13,Captain Munnerlyn,0,3
8.000,,11,Lardarius Webb,0,5
8.000,,23,Mike Thomas,0,4
0.000,,0,Clifton Smith,0,0
87.000,,87,Marc Mariani,1,1
12.000,,12,Brandon Banks,0,1
8.000,,17,Javier Arenas,0,3
5.000,,7,Andre Roberts,0,2
5.000,,5,Greg Camarillo,0,1
6.000,,13,Tramon Williams,0,2
0.000,,-1,Sam Shields,0,0
0.000,,0,Lance Moore,0,0
0.000,,0,Leon Washington,0,0
14.000,,33,Danny Amendola,0,3
11.000,,11,Eric Weems,0,1
8.000,,9,Kyle Williams,0,2
0.000,,0,Reggie Smith,0,0
9.000,,17,Micheal Spurlock,0,3
9.000,,9,Wes Welker,0,1
0.000,,0,Julian Edelman,0,0
0.000,,1,Brandon James,0,2
9.000,,9,DeSean Jackson,0,1
5.000,,13,Will Blackmon,0,3
7.000,,12,Darren Sproles,0,5
0.000,,0,Eric Weddle,0,0
23.000,,33,Eddie Royal,0,2
8.000,,8,Stefan Logan,0,1
15.000,,28,Julian Edelman,0,3
13.000,,13,Dez Bryant,0,1
0.000,,0,Reggie Bush,0,1
4.000,,5,Jim Leonhard,0,2
0.000,,1,Kyle Wilson,0,2
1.000,,5,Quan Cosby,0,4
0.000,,0,Andre Caldwell,0,1
1.000,,5,Tramon Williams,0,2
0.000,,9,Leodis McKelvin,0,2
15.000,,15,Antwaan Randle El,0,1
9.000,,9,Devin Hester,0,1
18.000,,35,DeSean Jackson,0,2
7.000,,7,Jeremy Maclin,0,1
8.000,,16,Josh Cribbs,0,3
32.000,,32,Captain Munnerlyn,0,1
0.000,,0,Darius Reynaud,0,0
1.000,,3,Mike Thomas,0,2
4.000,,14,Brandon Banks,0,5
7.000,,14,Greg Camarillo,0,3
6.000,,15,Lardarius Webb,0,3
0.000,,0,Ed Reed,0,1
5.000,,9,Micheal Spurlock,0,3
4.000,,14,Jacoby Jones,0,5
12.000,,14,Marc Mariani,0,2
-2.000,,-2,Leon Washington,0,1
8.000,,14,Javier Arenas,0,2
9.000,,15,Johnnie Lee Higgins,0,2
20.000,,47,Davone Bess,0,3
3.000,,3,Eddie Royal,0,1
6.000,,10,Danny Amendola,0,3
9.000,,14,Brandon James,0,3
9.000,,16,Darren Sproles,0,2
2.000,,8,Andre Roberts,0,2
27.000,,42,Ted Ginn,0,2
0.000,,0,DeSean Jackson,0,0
-3.000,,-3,Jacoby Jones,0,1
15.000,,19,Quan Cosby,0,2
2.000,,2,Tracy Porter,0,1
19.000,,19,Stefan Logan,0,1
18.000,,30,Devin Hester,0,2
11.000,,20,Tramon Williams,0,3
15.000,,19,Ted Ginn,0,2
4.000,,4,Marc Mariani,0,1
4.000,,8,Javier Arenas,0,2
3.000,,4,Dexter McCluster,0,2
12.000,,15,Eddie Royal,0,3
9.000,,15,Davone Bess,0,5
0.000,,0,Jonathon Amaya,0,1
6.000,,13,Josh Cribbs,0,2
8.000,,17,Greg Camarillo,0,3
6.000,,14,CJ Spiller,0,2
2.000,,2,Darius Reynaud,0,1
0.000,,0,Aaron Ross,0,1
11.000,,19,Brandon Banks,0,5
4.000,,5,Micheal Spurlock,0,3
10.000,,10,Eric Weems,0,1
0.000,,0,Darren Sproles,0,1
0.000,,0,Antoine Cason,0,0
8.000,,16,Johnnie Lee Higgins,0,2
23.000,,84,Leon Washington,0,4
3.000,,6,Captain Munnerlyn,0,3
6.000,,9,Andre Roberts,0,3
27.000,,39,Danny Amendola,0,3
11.000,,11,Blair White,0,2
2.000,,2,Jesse Holley,0,1
0.000,,0,Bryan McCann,0,0
15.000,,35,Lardarius Webb,0,3
0.000,,0,Ed Reed,0,0
5.000,,11,Antonio Brown,0,2
0.000,,0,Antwaan Randle El,0,0
13.000,,13,Julian Edelman,0,1
8.000,,8,Santonio Holmes,0,1
18.000,,18,Joe McKnight,0,1
0.000,,0,Jerricho Cotchery,0,0
0.000,,0,Marc Mariani,0,1
0.000,,0,Blair White,0,1
13.000,,33,CJ Spiller,0,3
7.000,,7,Josh Cribbs,0,1
17.000,,17,Devin Hester,0,1
21.000,,42,Julian Edelman,0,2
9.000,,15,Stefan Logan,0,4
14.000,,16,Tramon Williams,0,2
0.000,,1,Antonio Brown,0,2
11.000,,14,Quan Cosby,0,2
6.000,,8,Brandon Banks,0,3
9.000,,11,Micheal Spurlock,0,2
0.000,,0,Preston Parker,0,0
6.000,,12,Captain Munnerlyn,0,2
2.000,,5,Eric Weems,0,2
5.000,,12,Mike Thomas,0,2
3.000,,6,Johnnie Lee Higgins,0,3
3.000,,3,Ted Ginn,0,1
4.000,,12,Leon Washington,0,2
31.000,,31,Golden Tate,0,1
8.000,,8,Reggie Bush,0,2
10.000,,10,Danny Amendola,0,1
7.000,,16,Antonio Cromartie,0,5
10.000,,14,Santonio Holmes,0,3
0.000,,0,Jerricho Cotchery,0,1
0.000,,0,Davone Bess,0,0
14.000,,25,Andre Roberts,0,5
10.000,,10,Eddie Royal,0,1
15.000,,42,Antoine Cason,0,5
11.000,,11,Dexter McCluster,0,1
-13.000,,-13,Bryan McCann,0,1
6.000,,14,DeSean Jackson,0,4
4.000,,10,Jacoby Jones,0,4
12.000,,22,Lardarius Webb,0,2
18.000,,52,Greg Camarillo,0,5
4.000,,7,Will Blackmon,0,3
9.000,,22,Antoine Cason,0,5
12.000,,23,Ted Ginn,0,2
13.000,,16,Quan Cosby,0,2
27.000,,31,Bryan McCann,0,2
2.000,,2,Marc Mariani,0,1
12.000,,12,Jacoby Jones,0,1
3.000,,3,Blair White,0,1
24.000,,78,Mike Thomas,1,4
16.000,,42,Danny Amendola,0,3
7.000,,18,Javier Arenas,0,5
13.000,,24,Dexter McCluster,0,3
0.000,,0,Davone Bess,0,1
34.000,,34,CJ Spiller,0,1
10.000,,20,Micheal Spurlock,0,3
0.000,,0,Stefan Logan,0,0
26.000,,26,Captain Munnerlyn,0,2
4.000,,8,Andre Roberts,0,2
17.000,,26,Lardarius Webb,0,2
9.000,,9,Reggie Bush,0,1
7.000,,22,Will Blackmon,0,5
9.000,,9,Jorrick Calvin,0,1
65.000,,65,DeSean Jackson,1,1
1.000,,1,Jeremy Maclin,0,1
1.000,,3,Leon Washington,0,2
12.000,,12,Eric Weems,0,1
4.000,,4,Antonio Brown,0,1
16.000,,19,Jerricho Cotchery,0,2
9.000,,22,Nick Miller,0,5
4.000,,8,Syd Quan Thompson,0,2
3.000,,7,Julian Edelman,0,3
0.000,,0,Wes Welker,0,0
6.000,,14,Tramon Williams,0,4
6.000,,6,Greg Camarillo,0,1
33.000,,64,Devin Hester,1,2
0.000,,9,Antonio Brown,0,4
7.000,,7,Antwaan Randle El,0,1
9.000,,19,Captain Munnerlyn,0,2
6.000,,11,Andre Roberts,0,4
9.000,,16,Bryan McCann,0,3
0.000,,0,CJ Spiller,0,1
0.000,,0,Julian Edelman,0,0
38.000,,38,Devin Hester,0,1
6.000,,14,Jerricho Cotchery,0,2
-5.000,,-5,Marquice Cole,0,1
8.000,,17,Josh Cribbs,0,2
1.000,,1,Lardarius Webb,0,1
0.000,,0,Ed Reed,0,0
7.000,,29,Javier Arenas,0,5
0.000,,1,Marc Mariani,0,3
3.000,,9,Danny Amendola,0,3
32.000,,78,Ted Ginn,1,3
12.000,,25,Davone Bess,0,4
23.000,,23,Stefan Logan,0,1
6.000,,6,Micheal Spurlock,0,1
2.000,,6,Leon Washington,0,2
7.000,,21,Mike Thomas,0,5
1.000,,1,Tyron Brackenridge,0,1
0.000,,0,Kassim Osgood,0,1
3.000,,4,Brandon Banks,0,3
12.000,,12,Nick Miller,0,1
5.000,,11,Blair White,0,3
9.000,,19,Eddie Royal,0,2
7.000,,12,Jacoby Jones,0,2
3.000,,4,Tramon Williams,0,2
4.000,,9,Aaron Ross,0,3
0.000,,0,Quan Cosby,0,0
12.000,,12,Antoine Cason,0,1
3.000,,4,Eric Weems,0,2
3.000,,9,Reggie Bush,0,3
0.000,,0,Lance Moore,0,0
9.000,,9,Jeremy Maclin,0,1
4.000,,7,Greg Camarillo,0,2
25.000,,55,Eric Weems,1,3
0.000,,0,Armanti Edwards,0,2
0.000,,0,Captain Munnerlyn,0,0
11.000,,11,Josh Cribbs,0,1
2.000,,7,Antonio Brown,0,2
1.000,,1,Antwaan Randle El,0,1
8.000,,10,Stefan Logan,0,2
3.000,,8,Greg Camarillo,0,3
10.000,,41,Tramon Williams,0,5
17.000,,19,Devin Hester,0,2
0.000,,0,Blair White,0,0
3.000,,5,Marc Mariani,0,2
6.000,,14,Javier Arenas,0,3
2.000,,4,Nick Miller,0,2
-4.000,,-4,Tyvon Branch,0,1
28.000,,94,Julian Edelman,1,4
0.000,,0,Davone Bess,0,0
24.000,,29,Brandon Banks,0,3
12.000,,14,Aaron Ross,0,2
4.000,,8,Lardarius Webb,0,3
12.000,,20,Quan Cosby,0,4
8.000,,13,Jacoby Jones,0,3
3.000,,3,Mike Thomas,0,1
7.000,,7,Reggie Bush,0,1
4.000,,4,Micheal Spurlock,0,1
7.000,,15,Jerricho Cotchery,0,3
25.000,,25,Joe McKnight,0,1
22.000,,22,CJ Spiller,0,2
10.000,,14,Chad Hall,0,3
0.000,,0,Bryan McCann,0,1
0.000,,0,Ted Ginn,0,1
5.000,,15,Andre Roberts,0,3
4.000,,13,Leon Washington,0,6
9.000,,9,Danny Amendola,0,1
31.000,,62,Antoine Cason,0,3
0.000,,0,Blair White,0,0
15.000,,15,Jerricho Cotchery,0,1
12.000,,12,Leon Washington,0,1
5.000,,8,Lance Moore,0,2
0.000,,0,Javier Arenas,0,0
0.000,,0,Lardarius Webb,0,0
1.000,,1,Chad Hall,0,1
14.000,,14,DeSean Jackson,0,1
9.000,,10,Tramon Williams,0,2
0.000,,0,Brandon Underwood,0,1
8.000,,12,Antonio Brown,0,2
6.000,,6,Antwaan Randle El,0,1
18.000,,36,Lardarius Webb,0,2
0.000,,0,Tramon Williams,0,0
15.000,,26,Devin Hester,0,2
11.000,,11,Golden Tate,0,1
21.000,,41,Julian Edelman,0,2
0.000,,0,Wes Welker,0,0
5.000,,5,Jerricho Cotchery,0,1
-1.000,,-1,Antonio Cromartie,0,1
5.000,,11,Devin Hester,0,3
22.000,,22,Earl Bennett,0,1
4.000,,11,Tramon Williams,0,3
5.000,,10,Antwaan Randle El,0,2
0.000,,0,Jerricho Cotchery,0,0
0.000,,0,Tramon Williams,0,1
1.000,,2,Antonio Brown,0,4
0.000,,0,Antwaan Randle El,0,0
