ROT, abbreviation, attendance, city, conference, conference game, date, day, division, faceoffs won, full name, game number, goals, line, linesmen, losses, margin, matchup losses, matchup wins, month, opponents, ou margin, ou streak, over, overtime, p1 line, penalties, penalty minutes, period scores, playoffs, referees, regulation line, rest, season, shoot out, shots on goal, site, site streak, start time, streak, team, total, under, wins
6,EDM,19289,Edmonton,Western,,20131001,Tuesday,Pacific,19,Colorado Avalanche,1,1,-120,['Mike Cvik', 'Brian Mach'],0,-3,0,0,10,[],-0.500,0,,0,,3,6,[1, 0, 0],0,['Gord Dwyer', 'Dave Jackson'],,,2013,,27,home,0,2000,0,Oilers,5.500,,0
5,WIN,19289,Winnipeg,Western,,20131001,Tuesday,Central,31,Anaheim Ducks,1,4,110,['Mike Cvik', 'Brian Mach'],0,3,0,0,10,[],-0.500,0,,0,,7,14,[2, 1, 1],0,['Gord Dwyer', 'Dave Jackson'],,,2013,,26,away,0,2000,0,Jets,5.500,,0
2,MON,15536,Montreal,Eastern,,20131001,Tuesday,Atlantic,36,Boston Bruins,1,3,-170,['Derek Nansen', 'Pierre Racicot'],0,-1,0,0,10,[],1.500,0,,0,,3,6,[1, 1, 1],0,['Stephane Auger', 'Mike Hasenfratz'],,,2013,,36,home,0,1900,0,Canadiens,5.500,,0
1,TOR,15536,Toronto,Eastern,,20131001,Tuesday,Atlantic,34,Tampa Bay Lightning,1,4,150,['Derek Nansen', 'Pierre Racicot'],0,1,0,0,10,[],1.500,0,,0,,8,16,[1, 1, 2],0,['Stephane Auger', 'Mike Hasenfratz'],,,2013,,21,away,0,1900,0,Maple Leafs,5.500,,0
4,CHI,16839,Chicago,Western,,20131001,Tuesday,Central,31,Pittsburgh Penguins,1,2,102,['Don Henderson', 'Mark Wheler'],0,1,0,0,10,[],-2.000,0,,0,,5,10,[1, 1, 0],0,['Mike Leggo', 'Dan Orourke'],,,2013,,31,home,0,2000,0,Blackhawks,5.000,,0
3,WAS,16839,Washington,Eastern,,20131001,Tuesday,Metropolitan,17,New Jersey Devils,1,1,-112,['Don Henderson', 'Mark Wheler'],0,-1,0,0,10,[],-2.000,0,,0,,1,2,[0, 0, 1],0,['Mike Leggo', 'Dan Orourke'],,,2013,,28,away,0,2000,0,Capitals,5.000,,0
56,COL,18007,Colorado,Western,,20131002,Wednesday,Central,27,Washington Capitals,1,6,-120,['Don Henderson', 'Jonny Murray'],0,5,0,0,10,[],1.500,0,,0,,6,18,[1, 3, 2],0,['Eric Furlatt', 'Justin St Pierre'],,,2013,,29,home,0,2130,0,Avalanche,5.500,,0
55,ANA,18007,Anaheim,Western,,20131002,Wednesday,Pacific,37,Calgary Flames,1,1,109,['Don Henderson', 'Jonny Murray'],0,-5,0,0,10,[],1.500,0,,0,,9,24,[0, 0, 1],0,['Eric Furlatt', 'Justin St Pierre'],,,2013,,36,away,0,2130,0,Ducks,5.500,,0
54,DET,18200,Detroit,Eastern,,20131002,Wednesday,Atlantic,27,St. Louis Blues,1,1,-140,['Pat Dapuzzo', 'Andy Mcelman'],0,1,0,0,10,[],-4.000,0,,1,,4,8,[0, 0, 0, 1],0,['Steve Kozari', 'Bill Mccreary'],,,2013,,29,home,0,1700,0,Red Wings,5.000,,0
53,BUF,18200,Buffalo,Eastern,,20131002,Wednesday,Atlantic,25,Nashville Predators,1,0,120,['Pat Dapuzzo', 'Andy Mcelman'],0,-1,0,0,10,[],-4.000,0,,1,,6,12,[0, 0, 0, 0],0,['Steve Kozari', 'Bill Mccreary'],,,2013,,17,away,0,1700,0,Sabres,5.000,,0
52,PHI,21273,Philadelphia,Eastern,,20131002,Wednesday,Metropolitan,41,Minnesota Wild,1,2,-160,['Andy Mcelman', 'Mark Wheler'],0,-1,0,0,10,[],-1.000,0,,1,,5,10,[0, 1, 1, 0],0,['Steve Kozari', 'Brad Meier'],,,2013,,30,home,0,1930,0,Flyers,6.000,,0
51,TOR,21273,Toronto,Eastern,,20131002,Wednesday,Atlantic,22,Los Angeles Kings,2,3,140,['Andy Mcelman', 'Mark Wheler'],0,1,0,0,10,['Canadiens'],-1.000,1,,1,,3,6,[0, 2, 0, 1],0,['Steve Kozari', 'Brad Meier'],,0,2013,,31,away,-1,1930,1,Maple Leafs,6.000,,1
16,SJ,17562,San Jose,Western,,20131003,Thursday,Pacific,32,Dallas Stars,1,4,-135,['Steve Miller', 'Pierre Racicot'],0,3,0,0,10,[],0.000,0,,0,,6,12,[0, 2, 2],0,['Gord Dwyer', 'Chris Lee'],,,2013,,35,home,0,2200,0,Sharks,5.000,,0
15,VAN,17562,Vancouver,Western,,20131003,Thursday,Pacific,35,Florida Panthers,1,1,122,['Steve Miller', 'Pierre Racicot'],0,-3,0,0,10,[],0.000,0,,0,,7,14,[1, 0, 0],0,['Gord Dwyer', 'Chris Lee'],,,2013,,22,away,0,2200,0,Canucks,5.000,,0
6,BOS,14502,Boston,Eastern,,20131003,Thursday,Atlantic,27,Phoenix Coyotes,1,3,-140,['Jonny Murray', 'Dan Schachte'],0,3,0,0,10,[],-2.500,0,,0,,5,13,[0, 1, 2],0,['Dan Marouelli', 'Dan Orourke'],,,2013,,41,home,0,1930,0,Bruins,5.500,,0
5,TB,14502,Tampa Bay,Eastern,,20131003,Thursday,Atlantic,36,NY Rangers Rangers,1,0,120,['Jonny Murray', 'Dan Schachte'],0,-3,0,0,10,[],-2.500,0,,0,,7,17,[0, 0, 0],0,['Dan Marouelli', 'Dan Orourke'],,,2013,,25,away,0,1930,0,Lightning,5.500,,0
2,WAS,15666,Washington,Eastern,,20131003,Thursday,Metropolitan,40,San Jose Sharks,2,1,-140,['Lonnie Cameron', 'Steve Miller'],1,-1,0,0,10,['Blackhawks'],-2.000,-1,,0,,5,13,[0, 1, 0],0,['Stephane Auger', 'Kevin Pollock'],,1,2013,1,32,home,-1,1900,-1,Capitals,5.000,,0
1,CAL,15666,Calgary,Western,,20131003,Thursday,Pacific,30,Vancouver Canucks,1,2,120,['Lonnie Cameron', 'Steve Miller'],0,1,0,0,10,[],-2.000,0,,0,,2,7,[1, 0, 1],0,['Stephane Auger', 'Kevin Pollock'],,,2013,1,26,away,0,1900,0,Flames,5.000,,0
14,ARI,17174,Arizona,Western,,20131003,Thursday,Pacific,21,Buffalo Sabres,1,1,-140,['Ryan Galloway', 'Brad Lazarowich'],0,-1,0,0,10,[],-2.000,0,,1,,9,20,[1, 0, 0, 0],0,['Dave Jackson', 'Kelly Sutherland'],,,2013,1,31,home,0,2000,0,Coyotes,5.000,,0
13,NYR,17174,NY Rangers,Eastern,,20131003,Thursday,Metropolitan,30,Ottawa Senators,1,2,120,['Ryan Galloway', 'Brad Lazarowich'],0,1,0,0,10,[],-2.000,0,,1,,6,12,[0, 1, 0, 1],0,['Dave Jackson', 'Kelly Sutherland'],,,2013,1,37,away,0,2000,0,Rangers,5.000,,0
12,DAL,14085,Dallas,Western,,20131003,Thursday,Central,35,New Jersey Devils,1,3,162,['Brian Mach', 'Andy Mcelman'],0,1,0,0,10,[],-1.000,0,,0,,5,13,[0, 2, 1],0,['Kerry Fraser', 'Dan Orourke'],,,2013,,45,home,0,1900,0,Stars,6.000,,0
