longest reception, name, receiving touchdowns, receiving yards, receptions
37,T Smith,1,82,7
25,R Smith,0,42,3
19,R Bagg,0,39,3
15,A Allen,0,15,1
13,E Riley,0,13,1
16,A Harris,0,65,5
24,E Arceneaux,0,53,5
20,C Taylor,1,34,3
7,S Logan,0,7,1
6,E Jackson,0,6,1
5,K Poblah,0,5,1
50,C Denmark,0,50,1
28,N Grigsby,0,50,6
28,P Cotton,0,28,1
15,R Kohlert,0,18,2
17,N Moore,0,17,1
9,J Feoli Gudino,0,17,3
15,A Guyton,1,56,7
39,S Chambers,0,52,2
22,A Bowman,0,28,2
13,F Stamps,0,24,2
8,C McCarty,0,16,2
8,J White IV,0,10,2
6,N Coehoorn,0,6,1
43,K Johnson,0,91,6
18,M Henry,0,34,2
16,D Collins,0,31,2
10,C Walker,0,25,4
23,J Delahunt,0,23,1
8,M Carter,0,12,2
45,D Adams,1,83,4
24,S Slaton,0,58,3
15,A Coombs,0,44,5
21,T Sinkfield,0,35,2
18,S Watt,0,26,2
12,J Chiles,0,20,2
14,A Dupuis,0,14,1
10,C Steele,0,10,1
8,M Bradwell,0,8,1
23,J Fuller,0,56,4
18,M McDaniel,0,54,5
16,R Cote,0,31,4
17,B Sinopoli,0,25,2
10,M Walter,0,15,2
7,J Sanders,0,10,2
10,N Lewis,0,10,1
12,A Fantuz,0,59,7
30,G Ellingson,0,58,3
14,S Giguere,0,31,3
8,B Grant,0,13,2
12,L Tasker,0,11,2
11,C Gable,0,11,1
35,E Arceneaux,3,145,8
33,A Harris,1,78,4
16,C Taylor,0,69,7
25,S Gore,0,40,3
15,S Logan,0,27,2
11,E Jackson,0,14,3
29,K Stafford,0,39,4
9,D Stala,0,9,1
6,B Whitaker,0,7,2
7,B Rutley,0,7,1
32,S Chambers,1,68,5
26,A Bowman,0,47,5
38,K Lawrence,0,36,2
13,A Guyton,0,25,3
15,D Bailey,0,15,1
9,N Coehoorn,0,9,1
7,C McCarty,0,7,1
5,F Stamps,0,5,1
26,J Fuller,1,67,4
14,B Sinopoli,0,24,3
10,M McDaniel,0,7,2
7,S Charbonneau Campeau,0,7,1
7,J Sanders,0,7,1
6,A Parker,0,6,1
3,J Wall,0,3,1
3,R Cote,0,3,1
27,C Taylor,0,66,4
19,E Arceneaux,0,63,4
15,E Jackson,0,38,4
23,S Gore,0,34,2
11,A Harris,0,23,3
18,S Logan,0,20,2
23,N Moore,0,99,7
37,C Denmark,1,66,4
38,C Fitzgerald,0,38,1
8,N Grigsby,0,18,3
13,B Carter,0,13,1
11,R Kohlert,0,11,1
5,M Pontbriand,0,5,1
82,C Gable,0,105,3
49,C Koch,0,63,3
53,B Banks,1,53,1
13,L Tasker,0,53,5
13,A Fantuz,0,39,5
24,S Giguere,0,29,2
11,B Grant,0,19,2
24,M Henry,1,138,10
25,P Lavoie,0,51,3
18,C Walker,0,27,2
10,M Carter,1,24,3
17,W Miles,0,22,2
11,J Delahunt,0,21,2
12,K Johnson,0,19,2
5,D Collins,0,5,1
4,P Jackson,0,4,2
4,T Maypray,0,4,1
35,T Smith,0,43,2
9,W Ford,0,24,3
18,R Bagg,0,22,2
10,B Swain,0,10,1
11,M Mann,0,62,6
46,A Coombs,0,61,5
19,J Fayson,0,58,5
18,D Adams,0,46,3
14,A Dupuis,0,14,1
8,J Johnson,0,13,5
7,M Bradwell,0,12,2
11,S Watt,0,11,1
8,N Adjei,0,8,1
8,S Horton,0,8,1
8,C Steele,0,8,1
30,L Tasker,0,53,3
48,C Gable,1,47,4
13,A Fantuz,0,36,4
12,B Grant,0,23,4
9,C Koch,0,18,2
6,S Giguere,0,12,2
40,A Kelly,0,101,7
22,J Feoli Gudino,0,76,6
17,C Denmark,0,65,5
26,N Grigsby,1,63,6
18,R Bryant,0,27,3
11,P Cotton,0,23,3
6,M Pontbriand,0,6,1
36,K Stafford,0,37,3
16,D Stala,0,33,3
8,M Gilyard,0,16,2
14,D Carter,0,16,3
12,C Johnson,0,12,1
7,D Diedrick,0,7,1
2,B Whitaker,0,2,1
25,M Mann,0,75,5
18,S Slaton,2,48,6
20,A Coombs,0,38,4
23,J Fayson,0,23,1
4,D Adams,0,7,2
18,M Mallett,0,59,6
25,M McDaniel,1,50,3
18,J West,0,49,4
20,J Sanders,0,31,2
9,A Parker,0,14,2
8,J Fuller,0,10,2
9,B Sinopoli,0,9,1
5,R Cote,0,5,1
65,E Jackson,1,82,3
28,A Harris,1,73,5
14,C Taylor,0,60,9
18,M Iannuzzi,0,35,2
18,E Arceneaux,0,27,3
53,D Collins,0,68,4
40,J Smith,1,62,4
48,C Walker,0,56,4
17,M Henry,0,46,3
13,W Miles,0,36,4
15,M Carter,0,19,2
14,P Lavoie,0,14,1
42,R Bagg,0,123,6
37,B Swain,1,85,5
17,C Getzlaf,0,57,5
13,T Smith,0,15,2
14,W Ford,0,14,1
58,C Denmark,0,127,6
18,N Grigsby,0,61,7
31,R Kohlert,1,55,3
10,R Bryant,0,22,3
13,J Feoli Gudino,0,19,2
11,A Kelly,0,11,1
8,M Pontbriand,0,8,1
18,C Getzlaf,0,37,3
15,R Bagg,0,31,4
7,C Schilens,0,13,2
12,W Ford,0,12,1
9,R Smith,0,9,1
7,S Moore,0,7,1
6,B Swain,0,6,1
52,D Carter,0,112,10
43,B Whitaker,1,48,3
16,B London,0,30,2
10,E Deslauriers,0,18,2
12,K Stafford,0,17,2
6,B Bowling,0,6,1
25,A Bowman,1,81,7
35,K Lawrence,1,68,4
24,D Bailey,0,24,1
15,A Guyton,0,17,2
16,A Foster,0,16,1
43,S Gore,0,117,5
38,E Arceneaux,1,103,4
21,C Taylor,0,49,4
25,R Lumbala,0,39,2
23,A Harris,0,30,2
15,E Jackson,0,20,2
17,S Logan,0,17,1
15,M Iannuzzi,0,15,1
57,S Giguere,0,130,3
38,M Madu,0,48,3
16,G Ellingson,0,41,4
20,C Koch,0,26,4
11,B Banks,0,16,2
10,A Fantuz,0,16,2
7,B Grant,0,14,2
6,C Gable,0,7,3
23,M McDaniel,1,117,9
17,J Fuller,1,60,5
14,J Sanders,0,39,5
17,A Parker,0,37,4
17,J Arthur,1,32,2
18,B Sinopoli,0,23,2
5,T St Pierre,0,5,1
32,W Miles,1,102,5
60,M Carter,0,75,3
13,M Henry,0,50,6
16,J Delahunt,0,23,2
10,C Walker,0,18,2
9,C Mitchell,0,9,1
4,D Collins,0,4,1
33,S Watt,1,56,3
14,R Gill,0,50,6
18,M Bradwell,0,41,4
17,S Slaton,0,40,4
15,M Mann,1,36,3
15,C Steele,1,27,2
17,A Dupuis,0,17,1
15,T Sinkfield,0,15,1
9,D Adams,0,9,1
6,A Robinson,1,6,1
48,C Denmark,0,79,6
14,R Bryant,0,45,5
21,R Kohlert,1,28,2
10,A Kelly,0,21,3
9,C Watson,1,17,3
6,P Cotton,0,5,2
36,M Carter,0,97,5
55,W Miles,0,55,1
16,M Henry,0,38,3
14,C Walker,0,27,2
15,C Mitchell,0,24,5
10,O Jones,0,14,2
23,A Bowman,0,92,6
25,K Lawrence,0,45,5
14,N Coehoorn,0,41,5
16,D Bailey,0,27,3
18,C McCarty,0,23,2
13,S Chambers,0,22,2
10,A Guyton,0,21,3
21,B Grant,1,79,7
24,G Ellingson,0,71,6
55,E Harris,1,55,1
19,B Banks,0,54,5
16,L Tasker,0,38,4
17,A Fantuz,0,38,3
11,M Madu,0,11,1
4,S Giguere,0,4,1
74,J West,0,90,3
38,M McDaniel,0,67,5
16,J Fuller,1,59,5
22,S Charbonneau Campeau,0,45,3
6,R Cote,0,6,1
4,A Parker,0,4,1
0,B Sinopoli,0,0,1
30,R Bagg,1,90,6
28,C Getzlaf,0,56,4
12,T Smith,0,30,4
14,B Swain,0,14,1
8,R Smith,0,11,2
11,K Williams,0,11,1
9,J Messam,0,9,1
17,D Carter,0,69,7
20,B Whitaker,0,45,4
16,T Sutton,0,29,3
15,S Green,0,15,1
7,E Deslauriers,0,13,2
9,K Stafford,0,9,1
7,B London,0,7,1
18,T Sinkfield,0,40,4
10,M Bradwell,0,33,5
20,J Barnes,0,27,3
10,C Steele,0,23,5
23,J Johnson,0,19,2
19,D Adams,0,19,1
16,R Gill,0,16,1
11,S Watt,0,11,1
53,E Arceneaux,1,81,3
39,C Taylor,0,51,2
18,S Logan,0,49,5
10,E Jackson,0,13,2
7,S Gore,0,7,1
7,M Iannuzzi,0,7,1
37,C Denmark,0,77,3
27,N Moore,0,59,4
21,C Watson,0,25,2
24,R Kohlert,0,24,1
5,N Grigsby,0,10,2
5,M Pontbriand,0,5,1
0,J Feoli Gudino,0,0,1
71,T Sutton,0,90,3
24,S Green,0,57,3
40,B London,0,54,2
7,B Whitaker,0,35,7
17,D Carter,0,34,4
6,K Stafford,0,6,1
4,E Deslauriers,0,4,3
20,A Bowman,0,87,8
48,A Guyton,1,55,2
15,K Lawrence,0,15,1
14,C McCarty,0,12,2
12,S Chambers,0,12,1
7,D Bailey,0,7,1
2,N Coehoorn,0,2,1
29,C Owens,1,92,7
26,C Steele,0,89,8
17,J Barnes,1,47,5
14,M Bradwell,0,26,2
9,D Adams,0,17,2
9,S Watt,0,9,1
6,J Johnson,0,6,1
15,D Collins,0,44,5
22,W Miles,0,35,3
12,M Henry,0,27,3
11,K Paden,0,18,2
5,J Smith,0,5,1
3,J Delahunt,0,3,1
58,J West,0,129,4
31,M McDaniel,0,62,4
11,N Lewis,0,34,4
18,S Charbonneau Campeau,0,18,1
13,S Cunningham,0,13,1
11,H Charles,0,11,1
7,J Cornish,0,10,2
26,C Taylor,0,56,4
11,M Iannuzzi,0,28,3
9,E Jackson,0,17,2
10,A Harris,0,17,2
12,T Brown,0,16,2
9,S Logan,0,16,3
14,S Gore,0,14,1
5,E Arceneaux,0,9,2
24,C Getzlaf,0,78,5
29,R Bagg,0,55,2
9,A Allen,0,22,4
14,R Smith,0,20,2
6,T Smith,0,14,3
1,D Clark,1,1,1
48,D Carter,0,127,5
51,B London,0,51,1
20,S Green,1,48,5
8,B Whitaker,0,11,3
5,J Zaleski,0,5,1
4,T Sutton,0,4,1
28,W Miles,1,101,7
20,K Paden,0,49,3
13,D Collins,0,46,5
14,M Henry,0,45,5
15,M Carter,0,15,1
8,C Walker,0,8,1
6,J Delahunt,0,6,1
59,T Smith,1,78,2
16,R Bagg,0,58,5
23,J Messam,0,35,2
11,W Dressler,0,28,3
5,C Getzlaf,0,5,1
0,B Swain,0,0,1
25,N Moore,0,90,6
13,R Kohlert,0,32,4
10,N Grigsby,0,17,2
16,M Pontbriand,0,16,1
10,C Watson,0,10,1
6,C Denmark,0,6,1
39,G Ellingson,0,75,5
16,M Madu,0,72,8
38,L Tasker,0,62,5
14,A Fantuz,0,49,5
29,B Grant,1,43,3
16,C Koch,0,16,1
32,N Adjei,0,44,3
38,J Barnes,0,38,1
20,T Guy,0,25,3
8,C Steele,0,18,4
10,A Robinson,0,13,2
7,M Bradwell,0,7,1
17,M McDaniel,0,53,4
20,M Price,0,53,4
17,N Lewis,0,42,4
27,A Parker,1,27,1
20,S Charbonneau Campeau,0,20,1
20,J Sanders,0,20,1
18,J West,0,18,1
17,M Walter,0,17,1
2,J Cornish,0,2,1
37,A Bowman,0,123,8
22,S Chambers,0,42,3
11,N Coehoorn,0,23,3
7,A Guyton,0,10,3
5,D Bailey,0,5,1
26,M Henry,0,51,4
13,W Miles,0,33,4
15,K Paden,0,32,3
13,C Walker,0,31,4
16,P Lavoie,0,16,1
9,J Delahunt,0,15,2
13,M Carter,0,13,1
12,D Collins,0,12,1
10,M Hayes,0,1,2
29,E Arceneaux,0,55,3
16,C Taylor,0,29,2
10,S Gore,0,23,3
12,K Poblah,0,21,2
11,S Logan,0,14,2
11,A Harris,0,13,4
7,R Lumbala,0,7,1
5,M Iannuzzi,0,5,1
30,A Bowman,1,124,8
39,A Guyton,1,111,6
38,F Stamps,0,73,4
24,N Coehoorn,1,38,3
12,S Chambers,0,25,3
4,S Capers,0,4,1
2,K Lawrence,0,1,2
43,M McDaniel,1,124,4
30,S Charbonneau Campeau,1,53,3
8,N Lewis,0,8,1
8,S Cunningham,0,8,1
4,J Cornish,0,7,2
6,A Parker,0,6,1
6,J Sanders,0,6,1
4,M Price,0,4,1
43,C Johnson,0,73,3
32,D Carter,1,56,4
25,B London,0,25,1
9,S Green,0,20,3
8,B Whitaker,0,15,4
12,T Sutton,0,12,2
5,E Deslauriers,0,5,1
38,G Ellingson,0,94,5
34,M Madu,0,88,6
14,L Tasker,0,47,4
24,A Fantuz,2,44,6
10,B Grant,0,32,5
16,S Giguere,0,28,3
5,C Prime,0,5,1
29,A Kelly,1,96,7
47,R Bryant,0,60,3
37,R Kohlert,1,58,4
19,C Denmark,0,49,5
15,C Watson,0,37,3
21,N Grigsby,0,32,3
28,M Pontbriand,0,28,1
17,W Dressler,0,40,4
25,J Messam,0,28,2
20,A Allen,0,21,2
11,T Smith,0,18,2
48,A Bowman,0,131,10
4,F Stamps,0,71,3
11,N Coehoorn,0,27,3
9,A Guyton,0,22,3
15,K Lawrence,0,15,2
5,C McCarty,0,5,1
64,D Carter,1,64,3
15,S Green,0,46,4
12,B Whitaker,0,31,6
20,D Stala,0,28,2
18,N Lewis,0,54,7
15,M Price,0,49,5
25,J Cornish,1,35,4
15,J Arthur,1,20,4
14,B Sinopoli,1,14,1
13,M McDaniel,0,13,1
12,S Cunningham,1,12,1
3,R Cote,0,3,1
2,S Charbonneau Campeau,0,2,1
39,J Barnes,1,116,6
22,L Brazill,0,83,7
15,A Durie,1,36,5
36,A Dupuis,0,36,1
8,S Watt,1,25,5
11,T Guy,1,23,4
9,N Adjei,0,9,1
5,C Steele,0,6,2
4,A Robinson,0,4,1
0,S Slaton,0,0,1
44,E Arceneaux,1,79,3
39,S Gore,0,50,2
14,A Harris,1,39,5
19,C Taylor,0,26,2
11,R Lumbala,0,20,2
15,S Haidara,0,15,1
13,M Iannuzzi,0,13,1
11,T Brown,0,11,2
8,S Logan,0,8,2
22,C Denmark,0,36,4
21,C Watson,0,21,1
11,N Grigsby,0,21,5
14,R Kohlert,0,20,2
13,A Kelly,0,20,3
3,M Pontbriand,0,3,1
19,A Fantuz,0,108,11
11,G Ellingson,0,62,7
29,M Madu,0,58,6
14,L Tasker,2,39,3
11,B Grant,0,20,2
16,A Allen,0,44,6
13,R Bagg,0,25,2
10,W Dressler,0,17,2
14,T Smith,0,14,1
25,E Arceneaux,1,119,9
35,B Burnham,1,90,5
25,A Harris,0,60,4
16,S Gore,0,30,3
14,M Iannuzzi,0,14,1
9,T Brown,0,9,1
38,C Owens,1,117,8
30,L Brazill,1,64,4
26,A Durie,0,48,4
15,S Slaton,0,27,4
12,C Steele,0,12,1
8,J Barnes,0,8,1
5,S Watt,0,8,2
44,B Banks,1,111,6
31,A Fantuz,0,87,5
18,L Tasker,0,53,4
13,B Grant,0,33,5
20,G Ellingson,0,28,2
4,S Giguere,0,4,1
1,C Gable,0,1,1
1,C Prime,0,1,1
50,N Coehoorn,0,87,6
30,F Stamps,1,70,3
27,S Chambers,0,70,4
12,A Bowman,0,51,6
4,A Guyton,0,5,3
4,T Thomas,1,2,2
22,D Carter,1,79,8
19,J Rodgers,1,65,5
27,S Green,0,54,4
20,B Whitaker,0,20,1
13,B London,0,15,2
6,D Stala,0,6,1
39,M Price,0,54,4
10,B Sinopoli,0,25,3
20,A Parker,0,20,1
10,J West,0,19,2
13,J Arthur,0,17,2
12,N Lewis,0,12,1
4,M Walter,0,4,1
1,H Charles,0,1,1
60,W Dressler,1,125,7
20,R Bagg,0,47,3
16,C Getzlaf,0,47,3
18,W Ford,0,18,1
18,B Swain,0,18,1
9,A Allen,0,10,3
5,T Smith,0,5,1
15,M Henry,0,87,8
30,C Mitchell,0,77,5
12,W Miles,2,35,4
31,A Krausnick,0,31,1
14,D Harper,0,23,2
14,J Johnson,1,18,2
11,M Carter,0,11,1
20,K Paden,0,52,5
22,M Carter,0,50,3
20,S MacDonell,0,46,4
12,W Miles,0,30,3
11,J Williams,0,23,5
11,M Henry,0,18,2
15,C Mitchell,0,15,1
14,P Lavoie,0,14,1
5,J Johnson,0,5,1
5,J Smith,0,5,1
24,S Green,0,132,8
16,J Rodgers,0,16,1
10,D Carter,0,16,2
14,D Stala,0,14,1
3,B London,0,3,1
0,B Whitaker,0,0,1
23,A Bowman,0,55,4
13,K Lawrence,0,43,6
31,F Stamps,0,31,1
11,N Coehoorn,0,19,2
10,J White IV,1,7,2
25,W Dressler,0,39,2
10,A Allen,0,24,3
10,C Getzlaf,0,19,2
7,R Bagg,0,12,2
11,T Smith,0,11,1
9,C Schilens,0,9,1
18,A Kelly,0,94,9
31,C Denmark,0,68,5
19,N Grigsby,0,59,7
34,R Bryant,0,53,3
15,C Watson,1,21,2
8,C Volny,0,8,1
15,L Tasker,0,70,7
23,S Giguere,0,48,4
21,B Banks,0,44,5
7,A Fantuz,0,7,1
10,M Madu,0,7,2
6,B Grant,0,6,1
60,M Price,0,66,2
26,J West,0,26,1
16,A Parker,0,24,2
13,J Cornish,0,20,3
9,N Lewis,0,15,3
11,J Sanders,0,11,1
19,E Arceneaux,0,39,3
18,A Harris,0,29,6
23,B Burnham,0,23,1
14,S Gore,0,20,2
13,S Adekolu,0,13,1
9,R Lumbala,0,9,2
7,M Iannuzzi,0,7,1
27,W Miles,0,55,3
35,J Williams,0,49,2
11,M Henry,0,47,5
14,D Collins,0,36,3
23,S MacDonell,0,34,2
20,K Paden,1,25,2
12,M Carter,0,23,4
8,P Lavoie,0,12,3
8,J Delahunt,0,8,1
28,C Denmark,0,85,5
32,R Kohlert,0,52,3
13,A Kelly,0,34,4
11,N Grigsby,0,23,4
14,B Carter,0,14,1
10,J Feoli Gudino,0,10,1
5,R Bryant,0,5,1
20,B Swain,0,59,4
57,C Getzlaf,0,57,1
26,R Bagg,0,48,2
36,J Messam,0,36,1
9,A Allen,0,19,4
8,W Dressler,0,15,4
20,M Price,1,79,6
19,M Walter,0,31,2
28,S Cunningham,0,28,1
14,N Lewis,0,25,2
7,A Parker,1,13,2
12,J Fuller,0,12,1
5,J Cornish,0,6,2
30,C Owens,2,106,9
20,L Brazill,0,38,3
10,A Woodson,0,23,3
12,J Barnes,0,18,2
6,S Slaton,0,12,2
11,A Robinson,0,11,1
10,C Steele,0,10,1
6,R Gill,0,6,1
38,F Stamps,0,58,4
15,N Coehoorn,0,57,5
32,D Bailey,0,55,3
13,A Bowman,0,44,6
18,J White IV,0,37,3
15,K Lawrence,1,21,3
29,B Grant,0,90,4
22,M Madu,0,86,6
22,A Fantuz,0,65,5
25,B Banks,0,56,6
26,S Giguere,0,39,3
23,L Tasker,0,28,2
3,T Sinkfield,0,3,1
41,E Jackson,0,94,4
0,K Antolin,0,39,6
10,E Arceneaux,0,23,5
16,S Haidara,0,22,2
17,S Gore,0,21,2
6,K Poblah,0,6,1
43,J Chiles,0,123,8
69,C Owens,1,109,6
20,J Barnes,0,83,7
26,C Steele,0,48,4
13,S Watt,1,23,3
12,S Slaton,1,18,2
16,A Woodson,0,16,1
7,M Bradwell,0,11,3
40,M Madu,0,87,6
23,A Fantuz,1,77,7
27,L Tasker,1,71,3
12,S Giguere,0,22,3
16,B Grant,0,16,1
15,T Sinkfield,0,15,1
9,C Prime,0,9,1
5,B Banks,0,5,1
60,E Jackson,1,195,8
33,L Tuinei,1,56,5
25,K Antolin,1,45,3
12,S Gore,0,40,4
11,K Poblah,0,19,2
15,R Lumbala,0,15,1
8,T Brown,0,8,1
29,M Henry,0,52,3
27,W Miles,0,27,1
14,M Carter,0,20,2
18,J Delahunt,0,18,1
9,K Paden,0,14,2
8,R Finch,0,8,1
6,D Collins,0,8,2
6,S MacDonell,0,6,1
5,J Smith,0,5,1
61,D Carter,2,107,4
30,B London,1,68,4
26,T Sutton,0,33,2
14,S Green,0,14,1
3,J Beaulieu,0,3,1
29,C Getzlaf,0,29,1
15,B Swain,0,24,2
12,D DePalma,0,22,2
11,A Allen,1,21,3
7,W Dressler,0,13,2
20,A Bowman,0,94,10
32,D Bailey,0,64,4
10,N Coehoorn,0,24,3
11,K Lawrence,0,20,2
6,J White IV,0,12,2
13,N Moore,0,56,9
29,R Bryant,0,53,4
25,R Kohlert,0,47,4
45,C Denmark,0,45,1
23,C Watson,0,34,3
7,B Carter,0,7,1
24,B Grant,1,81,6
15,L Tasker,0,41,4
20,B Banks,0,34,4
14,A Fantuz,0,14,1
10,M Coates,0,10,1
9,T Sinkfield,0,9,1
6,S Giguere,0,6,1
25,M Henry,0,62,4
26,M Carter,0,43,3
21,W Miles,0,26,2
8,R Finch,0,15,2
10,P Lavoie,0,10,1
3,C Mitchell,0,4,2
14,C Owens,0,77,7
12,L Brazill,0,30,4
9,S Slaton,0,24,5
20,J Chiles,0,20,1
11,C Steele,0,19,2
8,A Woodson,0,13,3
6,M Bradwell,0,11,2
8,M Mann,0,8,1
31,S Green,1,91,6
25,B London,0,48,4
25,D Carter,0,45,3
0,C Rainey,0,21,3
6,T Sutton,0,7,2
7,K Stafford,0,7,1
54,C Denmark,0,86,3
16,R Kohlert,0,76,6
14,N Moore,0,28,3
15,C Watson,0,25,2
9,R Bryant,0,17,2
11,C Fitzgerald,0,11,1
8,B Carter,0,8,1
7,P Cotton,0,7,1
19,A Parker,0,71,8
33,M Price,0,54,4
51,J West,1,51,1
25,N Lewis,0,37,2
25,B Sinopoli,1,25,1
12,J Cornish,0,12,1
8,J Arthur,0,8,1
28,K Williams,1,52,4
22,R Bagg,0,49,4
19,W Dressler,0,31,2
21,C Getzlaf,0,29,2
16,J Messam,0,26,2
17,B Swain,1,24,2
2,W Ford,0,2,1
49,A Bowman,0,111,6
22,K Lawrence,0,71,5
18,I Williams,0,38,3
7,N Coehoorn,0,21,4
13,C McCarty,0,13,1
6,J White IV,0,6,1
58,S MacDonell,1,73,3
38,P Lavoie,0,70,5
44,W Miles,0,44,1
23,M Henry,1,28,2
15,M Carter,0,15,1
10,K Paden,0,10,1
13,R Finch,0,10,2
9,C Mitchell,0,9,1
32,S Green,1,60,3
22,B London,0,54,3
24,D Carter,0,49,3
8,T Sutton,0,15,2
6,C Rainey,0,9,2
9,D Stala,0,9,1
7,J Rodgers,0,7,1
7,J Beaulieu,0,7,1
6,K Stafford,0,6,1
19,N Lewis,0,98,9
25,E Rogers,0,72,5
29,R Cote,0,29,1
11,J Sanders,1,11,1
8,A Parker,0,8,3
7,M Price,0,7,1
6,M Walter,0,6,1
40,C Getzlaf,1,106,6
24,R Bagg,1,85,6
22,K Williams,0,55,3
36,B Swain,0,36,1
17,R Smith,0,22,2
12,A Pierzchalski,0,12,1
3,K Toston,0,6,2
31,S Slaton,1,77,5
32,M Mann,0,75,4
18,C Owens,0,56,6
45,J Chiles,0,54,4
32,S Watt,0,32,2
16,A Robinson,0,28,2
1,L Brazill,0,1,1
50,L Tasker,1,138,9
43,S Giguere,1,66,3
27,B Banks,1,54,3
12,M Madu,0,39,5
13,T Sinkfield,0,35,3
3,B Grant,0,3,1
48,R Kohlert,0,60,2
37,C Denmark,1,56,2
16,R Bryant,0,28,2
18,P Cotton,0,25,2
12,J Wilson,0,24,3
17,C Watson,0,17,1
11,M Pontbriand,0,11,1
48,E Jackson,1,149,8
55,K Poblah,1,55,1
7,E Arceneaux,0,16,3
14,S Gore,0,14,1
19,L Tuinei,0,14,2
31,W Miles,0,87,5
33,M Carter,1,81,5
22,J Johnson,0,32,2
15,J Delahunt,0,30,3
11,D Collins,0,22,2
