field goals, field goals attempted, kicking extra points, kicking extra points attempted, longest field goal, name
0,0,1,1,0,Josh Scobee
2,4,2,2,42,Jason Elam
1,1,4,4,38,Lawrence Tynes
3,4,2,2,44,Todd France
1,2,2,2,24,Adam Vinatieri
2,2,5,5,42,Nate Kaeding
4,5,1,1,40,John Carney
0,1,1,1,0,Rian Lindell
3,3,5,5,38,Jay Feely
1,2,3,3,37,Jeff Wilkins
4,4,1,1,49,Sebastian Janikowski
2,2,1,1,30,Jose Cortez
1,2,2,2,43,Matt Bryant
2,2,1,1,44,Jason Hanson
1,2,1,1,34,Rob Bironas
1,1,4,4,20,Mike Vanderjagt
2,3,2,2,40,Nick Novak
1,3,2,2,53,Josh Brown
2,2,2,3,38,John Kasay
0,0,1,1,0,Ryan Longwell
2,2,2,2,49,Neil Rackers
1,3,3,3,46,John Kasay
1,1,2,2,33,Todd Peterson
1,1,0,0,58,Michael Koenen
1,1,4,4,29,Adam Vinatieri
2,2,2,2,47,Rian Lindell
0,0,2,2,0,Olindo Mare
2,2,2,2,44,Phil Dawson
1,2,1,1,44,Robbie Gould
4,4,3,3,45,Jose Cortez
1,1,1,1,23,Todd France
0,0,3,3,0,Jason Elam
2,3,1,1,36,Nick Novak
0,0,5,5,0,Jason Hanson
1,1,2,2,46,Matt Stover
1,1,7,7,26,Ryan Longwell
1,3,0,0,33,John Carney
3,3,2,2,53,Josh Scobee
2,2,2,2,48,Shayne Graham
0,2,2,2,0,Mike Nugent
4,4,0,0,43,Matt Bryant
1,1,0,0,30,Joe Nedney
0,0,4,4,0,Mike Vanderjagt
1,1,4,4,40,Jeff Wilkins
3,3,4,4,44,Josh Brown
4,4,0,0,47,Kris Brown
2,3,4,4,52,Rob Bironas
3,3,1,1,41,Nate Kaeding
1,1,3,3,40,Jeff Reed
3,3,1,1,39,Matt Stover
1,1,0,0,24,Phil Dawson
2,2,3,3,50,Rian Lindell
1,1,2,2,44,Mike Nugent
0,0,4,4,0,Robbie Gould
1,3,0,0,23,Paul Edinger
3,5,1,1,45,Jose Cortez
2,2,1,1,50,Jay Feely
0,0,4,4,0,Jason Elam
2,3,2,2,39,Adam Vinatieri
2,3,2,2,52,Jason Hanson
0,1,3,3,0,John Kasay
2,2,2,2,38,Lawrence Tynes
0,0,3,3,0,Nick Novak
1,2,4,4,19,John Carney
2,2,4,4,37,Todd Peterson
1,2,2,2,29,Jeff Reed
1,1,2,2,23,Josh Scobee
0,0,2,2,0,Sebastian Janikowski
2,2,3,3,33,Nate Kaeding
0,0,6,6,0,Josh Brown
1,2,1,1,39,Kris Brown
2,2,3,3,36,Matt Bryant
2,2,1,1,53,Olindo Mare
3,3,2,2,47,Rob Bironas
1,2,4,4,21,Shayne Graham
1,2,6,6,22,Mike Vanderjagt
2,2,2,2,49,Jeff Wilkins
2,2,2,2,33,Olindo Mare
3,3,3,3,52,Lawrence Tynes
2,2,2,2,33,Neil Rackers
1,1,1,1,53,Rob Bironas
1,2,1,1,23,Robbie Gould
2,2,0,0,40,Matt Stover
2,3,1,1,39,Shayne Graham
2,2,3,3,39,Jeff Reed
1,1,1,1,30,Phil Dawson
2,3,1,1,50,Jason Hanson
3,3,2,2,56,Paul Edinger
2,4,2,2,53,Ryan Longwell
1,1,3,3,52,Jay Feely
3,4,2,2,49,Jason Elam
2,2,2,2,40,Todd France
1,2,2,2,34,Nate Kaeding
1,1,5,5,25,Sebastian Janikowski
1,1,2,2,41,Rian Lindell
2,2,1,1,55,Josh Brown
1,2,1,1,21,Jose Cortez
0,1,4,4,0,Jeff Wilkins
1,2,2,2,22,John Carney
0,0,2,2,0,Kris Brown
1,1,5,5,36,Mike Vanderjagt
1,1,7,7,27,Nick Novak
1,1,2,2,47,Joe Nedney
2,2,3,3,41,Todd Peterson
0,0,2,2,0,Mike Nugent
1,2,5,5,44,John Kasay
0,1,1,1,0,Paul Edinger
0,0,3,3,0,Shayne Graham
0,0,2,2,0,Ryan Longwell
2,2,4,4,21,Shaun Suisham
2,2,1,1,52,Neil Rackers
0,0,7,7,0,Jason Elam
0,0,3,3,0,Jose Cortez
2,3,1,1,32,Jason Hanson
2,2,1,1,38,Robbie Gould
0,1,3,3,0,Adam Vinatieri
3,4,1,1,41,Rian Lindell
2,2,0,0,49,John Carney
4,5,1,1,46,Olindo Mare
5,6,3,3,50,Jay Feely
0,0,4,4,0,Nate Kaeding
2,2,2,2,34,Lawrence Tynes
5,6,0,0,47,Joe Nedney
1,2,1,1,47,Matt Bryant
1,1,3,3,41,Jeff Wilkins
0,2,3,3,0,Josh Scobee
2,2,1,2,39,Rob Bironas
2,2,4,4,32,Sebastian Janikowski
4,5,1,1,40,Kris Brown
3,3,1,1,37,Phil Dawson
2,2,2,2,42,Jeff Reed
4,5,1,1,49,Matt Stover
4,4,1,1,50,Neil Rackers
2,2,3,4,28,Josh Brown
3,3,0,0,34,Matt Stover
0,1,3,3,0,Shayne Graham
2,3,2,2,37,Phil Dawson
0,1,2,2,0,Rob Bironas
1,2,1,1,40,Ryan Longwell
2,3,2,2,32,Jeff Reed
0,0,3,3,0,Josh Scobee
0,0,2,2,0,Kris Brown
2,2,3,3,47,Lawrence Tynes
3,3,0,0,49,Sebastian Janikowski
1,1,1,1,28,Olindo Mare
1,1,2,2,21,Todd Peterson
2,3,3,3,40,Paul Edinger
0,1,2,2,0,Jason Hanson
1,1,2,2,22,John Carney
2,3,2,2,35,Robbie Gould
2,3,2,2,35,Mike Nugent
1,1,4,4,18,Nate Kaeding
2,2,0,0,52,Joe Nedney
1,1,3,3,22,Jay Feely
0,0,2,2,0,Matt Bryant
2,2,4,4,30,John Kasay
1,1,2,2,24,John Hall
1,1,1,1,34,David Akers
0,0,3,3,0,Adam Vinatieri
2,2,4,4,35,Mike Vanderjagt
1,1,2,2,37,Todd Peterson
4,4,3,3,53,Ryan Longwell
0,2,2,2,0,Rian Lindell
1,3,0,0,35,Lawrence Tynes
3,3,3,3,42,John Kasay
1,1,0,0,22,Mike Nugent
1,2,2,2,37,Robbie Gould
3,4,0,0,34,Joe Nedney
2,2,3,3,26,Jason Hanson
2,2,1,1,51,Neil Rackers
1,1,4,4,45,Mike Vanderjagt
1,1,2,2,24,Kris Brown
3,3,3,3,48,Josh Scobee
1,1,0,0,41,Matt Stover
1,2,1,1,36,Olindo Mare
3,3,0,0,35,Adam Vinatieri
2,3,1,1,48,Jay Feely
1,3,3,3,48,Paul Edinger
2,3,4,4,42,Jeff Reed
0,0,3,3,0,Phil Dawson
1,2,2,2,40,Sebastian Janikowski
3,3,2,2,38,Jason Elam
1,1,4,4,31,Josh Brown
3,3,1,1,39,Jeff Wilkins
0,0,4,4,0,Matt Bryant
2,2,3,3,40,John Hall
2,3,2,2,48,David Akers
0,0,3,3,0,Shaun Suisham
2,2,3,3,31,Todd Peterson
0,1,0,0,0,Michael Koenen
3,3,3,3,45,Matt Bryant
3,3,1,1,47,Matt Stover
2,2,1,1,44,Jeff Reed
2,2,1,1,39,Robbie Gould
1,2,0,0,38,John Kasay
3,3,4,4,44,Shayne Graham
1,1,6,6,19,Mike Vanderjagt
3,3,1,2,40,Phil Dawson
2,2,2,2,56,Billy Cundiff
0,1,1,1,0,Jason Hanson
2,2,3,3,47,Jason Elam
1,1,3,3,37,Adam Vinatieri
1,2,2,2,46,John Carney
2,2,3,3,27,Jay Feely
1,2,2,2,20,David Akers
2,2,6,6,38,Nate Kaeding
1,1,1,1,53,Rian Lindell
4,4,1,1,40,Joe Nedney
2,3,3,3,47,Josh Brown
2,2,2,2,47,Jeff Wilkins
3,3,3,3,51,Neil Rackers
0,0,4,4,0,Rob Bironas
1,1,4,4,31,Josh Scobee
1,1,2,2,22,Kris Brown
1,1,6,6,35,Lawrence Tynes
2,2,1,1,45,John Hall
3,4,1,1,30,Sebastian Janikowski
1,1,2,2,46,Ryan Longwell
2,3,2,2,27,Paul Edinger
0,1,3,3,0,Billy Cundiff
1,1,3,3,24,Jason Elam
0,0,1,1,0,Jason Hanson
2,2,3,3,23,Todd Peterson
1,2,2,2,42,Neil Rackers
1,2,3,3,30,Josh Scobee
3,3,0,0,45,Rian Lindell
2,3,1,1,25,John Kasay
2,2,4,4,31,Shayne Graham
0,0,3,3,0,Matt Stover
0,1,0,0,0,Aaron Elling
4,4,2,2,47,Lawrence Tynes
1,1,1,1,29,Adam Vinatieri
1,1,3,3,43,Paul Edinger
2,2,0,0,38,Phil Dawson
4,5,1,1,45,Mike Nugent
0,0,3,3,0,John Carney
4,4,1,1,44,David Akers
0,0,2,2,0,Ryan Longwell
0,0,3,3,0,Sebastian Janikowski
1,2,4,4,27,Olindo Mare
1,1,3,3,36,Josh Brown
2,5,1,1,43,Jay Feely
1,2,1,1,27,Matt Bryant
2,2,1,1,36,Robbie Gould
4,4,3,3,41,Rob Bironas
0,1,2,2,0,Jose Cortez
2,3,3,3,39,Kris Brown
2,2,3,3,47,Jeff Wilkins
1,2,2,2,38,John Hall
1,3,2,2,48,Nate Kaeding
4,4,2,2,48,Mike Vanderjagt
0,1,1,1,0,Jeff Reed
1,1,1,1,38,Matt Stover
5,5,0,0,39,Kris Brown
1,1,3,3,20,John Kasay
2,3,0,0,43,Todd Peterson
4,5,1,1,40,Robbie Gould
0,0,1,1,0,Ryan Longwell
0,1,2,2,0,Phil Dawson
2,2,2,2,29,Josh Scobee
3,3,1,1,45,Jason Hanson
0,0,3,3,0,Paul Edinger
0,0,5,5,0,Mike Vanderjagt
1,2,0,0,24,Rob Bironas
1,1,4,4,34,Lawrence Tynes
2,2,3,3,40,Jason Elam
1,1,3,3,23,Olindo Mare
0,0,3,3,0,Rian Lindell
3,4,1,1,34,Adam Vinatieri
1,1,0,0,38,Mike Nugent
1,1,0,0,26,John Carney
1,2,1,1,28,Todd France
1,2,2,2,27,Jay Feely
1,1,1,1,34,Billy Cundiff
1,1,4,4,23,Jeff Reed
1,1,5,5,30,Shayne Graham
2,2,4,4,41,Nate Kaeding
1,2,1,1,37,Sebastian Janikowski
1,1,1,1,48,Joe Nedney
3,3,0,0,35,Nick Novak
0,0,1,1,0,Jeff Wilkins
1,2,3,3,38,John Hall
0,1,6,6,0,Josh Brown
2,2,1,1,44,Neil Rackers
1,1,2,2,41,John Hall
0,1,1,1,0,Rian Lindell
0,0,5,5,0,Adam Vinatieri
1,2,1,1,39,John Kasay
2,2,2,2,36,Matt Bryant
3,3,2,2,37,Shayne Graham
2,2,2,2,41,Phil Dawson
1,1,4,4,34,Billy Cundiff
0,1,4,4,0,Lawrence Tynes
2,2,0,1,48,Jason Elam
1,1,1,1,29,Matt Stover
3,4,1,1,39,Ryan Longwell
2,2,1,1,23,Jason Hanson
1,1,1,1,27,Josh Scobee
4,4,2,2,46,Mike Vanderjagt
2,2,3,3,44,Paul Edinger
2,2,1,1,51,Jeff Wilkins
4,4,2,2,35,Mike Nugent
1,2,1,1,42,Sebastian Janikowski
3,4,2,2,50,David Akers
4,4,2,2,36,Jay Feely
0,0,3,3,0,Jeff Reed
1,1,0,1,29,Robbie Gould
0,0,3,3,0,Nate Kaeding
3,3,2,2,39,Olindo Mare
2,3,5,5,52,Josh Brown
1,1,0,0,39,Joe Nedney
2,3,1,1,23,Rob Bironas
1,3,1,1,30,Kris Brown
2,2,4,4,43,Todd Peterson
1,1,2,2,47,John Carney
1,1,2,2,31,Rian Lindell
0,0,4,4,0,Jason Elam
0,0,4,4,0,Adam Vinatieri
2,2,3,3,41,Jay Feely
1,1,2,2,19,Lawrence Tynes
3,4,1,1,39,Robbie Gould
1,1,0,0,30,Todd Peterson
1,1,2,2,45,Jason Hanson
2,2,5,5,33,Shayne Graham
1,1,2,2,32,Mike Vanderjagt
0,1,0,0,0,Dave Rayner
4,4,2,2,49,Nate Kaeding
1,2,1,1,32,Josh Scobee
3,3,0,0,47,Joe Nedney
1,2,3,3,32,Olindo Mare
2,2,2,2,42,Mike Nugent
1,2,0,0,20,Paul Edinger
3,3,1,1,41,Jeff Reed
1,1,1,1,44,John Carney
2,3,3,3,32,John Kasay
0,2,1,1,0,Sebastian Janikowski
3,3,0,0,44,Phil Dawson
3,3,1,1,53,Jeff Wilkins
1,1,2,2,31,David Akers
1,1,3,3,38,Rob Bironas
0,1,4,4,0,Josh Brown
3,3,3,3,41,Kris Brown
2,2,1,1,42,Neil Rackers
0,0,5,5,0,John Hall
0,1,1,1,0,Billy Cundiff
2,2,6,6,40,Matt Stover
1,1,0,0,27,Ryan Longwell
2,3,3,3,32,Neil Rackers
0,0,3,3,0,David Akers
2,2,2,2,47,John Kasay
1,2,3,3,24,Billy Cundiff
2,2,3,3,31,Shayne Graham
3,4,4,4,24,Rian Lindell
2,2,5,5,31,Jeff Reed
3,4,1,1,34,Jason Elam
1,1,0,0,43,Sebastian Janikowski
0,1,2,3,0,Lawrence Tynes
0,0,1,1,0,Nate Kaeding
1,1,3,3,25,Olindo Mare
1,1,1,1,24,Rob Bironas
4,4,0,0,47,John Carney
2,2,1,1,39,Jason Hanson
0,1,4,4,0,Josh Brown
2,3,1,1,32,Mike Vanderjagt
2,2,2,2,51,Jeff Wilkins
1,1,3,3,56,Joe Nedney
2,3,3,3,50,Matt Bryant
1,2,3,3,31,Todd Peterson
2,4,2,2,53,Kris Brown
1,2,5,5,26,Josh Scobee
0,0,5,5,0,John Hall
2,3,2,2,47,Jay Feely
3,3,3,3,38,Matt Stover
3,3,2,2,46,Paul Edinger
1,3,2,2,26,Ryan Longwell
1,1,3,3,45,Robbie Gould
0,0,3,3,0,Mike Nugent
1,1,4,4,26,Adam Vinatieri
0,0,3,3,0,Sebastian Janikowski
3,3,3,3,46,Jay Feely
0,0,1,1,0,Nate Kaeding
0,1,3,3,0,Jason Elam
1,1,0,0,29,Todd Peterson
3,3,5,5,41,John Kasay
2,2,2,2,39,Phil Dawson
3,3,1,1,43,Matt Stover
1,2,1,1,22,Shaun Suisham
2,4,2,2,49,Jeff Wilkins
3,3,2,2,32,Ryan Longwell
1,1,2,2,44,Josh Brown
1,1,2,2,44,Mike Vanderjagt
2,2,1,1,42,Neil Rackers
2,2,4,5,46,Josh Scobee
0,0,1,2,0,Rob Bironas
3,3,4,4,39,Lawrence Tynes
1,1,0,0,49,Shayne Graham
2,2,4,4,54,Paul Edinger
1,1,1,1,22,Robbie Gould
2,2,1,1,49,Adam Vinatieri
0,0,1,1,0,Doug Flutie
4,4,2,2,42,Olindo Mare
3,4,3,3,49,Mike Nugent
4,4,2,2,52,Rian Lindell
2,2,2,2,49,David Akers
1,1,4,4,25,John Hall
0,0,5,5,0,Jeff Reed
0,0,3,3,0,Jason Hanson
2,2,2,2,42,Joe Nedney
1,2,2,2,21,Kris Brown
2,2,3,3,46,Matt Bryant
2,2,1,1,25,John Carney
1,1,1,1,43,Matt Bryant
1,1,2,2,47,John Hall
0,0,4,4,0,Adam Vinatieri
1,2,0,0,36,Josh Scobee
3,3,2,2,45,John Kasay
1,1,2,2,23,Shayne Graham
1,1,4,4,21,Jeff Reed
2,2,2,2,33,Josh Brown
1,2,1,1,26,John Hall
2,2,3,3,50,Jason Elam
2,3,1,1,40,Adam Vinatieri
1,2,1,1,20,Mike Vanderjagt
0,0,3,3,0,Jeff Reed
0,0,3,3,0,Robbie Gould
3,3,2,3,38,John Kasay
1,1,2,2,23,Jason Elam
2,2,4,4,47,Jeff Reed
2,3,4,4,39,Josh Brown
0,0,2,2,0,John Kasay
0,0,3,3,0,Jeff Reed
1,3,1,1,47,Josh Brown
