deflections, interceptions, name, sacks, tackles
0,0,B Johnson,1.000,1
2,0,S Franks,0.000,2
1,0,T Crawford,0.000,2
0,0,K Banks,0.000,7
0,0,J Henderson,0.000,6
0,0,A Reddick,1.000,4
1,0,M Craft,0.000,4
0,0,R Phillips,0.000,4
0,0,D Marsh,0.000,3
0,0,S Elimimian,0.000,3
0,0,A Hunt,0.000,2
0,0,K Shologan,0.000,1
0,0,J Freeman,0.000,1
0,0,O Morgan,0.000,2
0,0,M Adams,0.000,1
0,0,S Lucas,0.000,4
0,0,B Simpson,0.000,5
0,0,C McKenzie,0.000,2
0,0,J Patrick,0.000,2
0,0,L Frazier,0.000,2
0,0,L Mullinder,1.000,2
0,0,B Hawkins,2.000,2
0,0,D Francis,0.000,3
0,0,M McCullough,1.000,3
0,0,D Alexander,0.000,4
0,0,L Gordon,0.000,1
0,0,A Coleman,1.000,1
0,0,M Bertrand,0.000,1
1,0,J Brown,0.000,1
0,0,M Restelli,0.000,2
0,0,S Borhot,0.000,2
0,0,K Ellis,0.000,1
1,0,L Walls,0.000,1
0,0,T Hill,0.000,4
0,0,K Pettway,1.000,4
0,0,J Goss,0.000,3
0,1,C Thompson,0.000,2
1,0,M Lloyd,1.000,8
0,0,R Davis,0.000,5
0,0,J Richardson,0.000,1
0,0,A Stewart,0.000,1
0,0,M Proulx,0.000,2
0,0,D Dix,0.000,1
1,1,J Brown,0.000,1
0,0,J Banks,0.000,3
0,0,J McElveen,1.000,3
0,0,R Guzman,0.000,2
0,0,M Estelle,0.000,2
1,0,S Emry,0.000,6
0,1,E Boulay,0.000,8
0,0,C Cox,0.000,5
0,0,B Parker,0.000,5
0,0,J Younger,0.000,1
0,0,A Buzbee,1.000,2
1,0,J Pottinger,0.000,2
2,0,S Joseph,0.000,2
0,0,K Huntley,1.000,2
0,0,W Middlebrooks,0.000,2
0,2,K Eiben,0.000,2
0,0,L Shell,0.000,3
0,0,M Grant,0.000,3
0,0,J Webb,0.000,1
0,0,A Belli,0.000,1
0,0,R Flemons,1.000,5
0,1,E McCollough,0.000,4
2,1,W Pile,0.000,4
0,0,T Johnson,0.000,5
1,1,B Browner,0.000,4
0,0,M Jackson,0.000,6
1,0,D Anderson,0.000,4
0,0,M Robede,0.000,1
0,0,A Franklin,0.000,1
0,0,M Labinjo,0.000,1
0,0,P Sam,0.000,1
0,0,T George,0.000,1
0,0,R Bryant,0.000,1
0,0,B Archibald,0.000,1
0,0,E Fraser,0.000,2
0,0,B Isaac,1.000,2
0,0,K Raymond,0.000,2
0,0,M Landry,0.000,2
0,0,M Collins,0.000,2
0,0,B Smith,0.000,2
1,0,W Lysack,0.000,2
1,0,J Simpson,1.000,3
2,0,C Hughes,0.000,4
1,0,J Dennis,0.000,3
1,1,M Knowlton,0.000,3
0,0,W Heyward,0.000,3
2,0,G Tisdale,0.000,3
0,0,K Long,0.000,2
0,0,S Beveridge,0.000,2
1,0,G McIntyre,0.000,1
0,0,M Kirk,0.000,1
0,0,J Johnson,0.000,5
0,0,J Shivers,0.000,4
0,0,O Floyd,1.000,3
0,0,D Brown,0.000,1
0,0,B Browne,0.000,3
0,0,T Edwards,0.000,1
0,0,J Johnson,0.000,1
0,0,O Willis,1.000,1
0,0,D Oramasionwu,0.000,1
0,0,D Brown,0.000,1
0,0,D Oduwole,0.000,1
0,0,L Glover,0.000,6
0,0,I Charlton,0.000,6
0,0,B Stewart,0.000,6
0,0,C Kent,0.000,6
0,0,M Bowman,0.000,4
0,0,J Lobendahn,0.000,4
0,0,M Hopkins,0.000,3
0,0,P Hunt,0.000,3
0,0,J Robertson,0.000,1
1,0,K Banks,0.000,1
0,0,P Jackson,0.000,1
0,0,D Pittman,0.000,2
1,0,D Marsh,0.000,12
0,0,J Henderson,0.000,6
0,0,S Elimimian,0.000,6
0,0,D Sanchez,0.000,2
0,0,A Hunt,1.000,2
0,0,A Reddick,0.000,2
0,0,J Gibbs,0.000,2
0,0,T Crawford,0.000,4
0,0,B Johnson,1.000,3
0,0,R Phillips,0.000,3
0,0,S Franks,0.000,3
0,0,A Stewart,0.000,3
1,0,D Dix,0.000,4
1,1,J Brown,0.000,2
0,0,C Cox,0.000,3
0,0,M Estelle,0.000,4
0,0,B Parker,0.000,4
0,0,M Smith,0.000,1
0,0,E Boulay,0.000,2
0,0,S Emry,0.000,2
0,0,J Banks,1.000,1
0,1,M Brouillette,0.000,1
0,0,C McKenzie,0.000,3
0,0,S Lucas,0.000,3
0,0,B Simpson,0.000,4
0,0,D Alexander,0.000,4
0,0,M Adams,1.000,5
0,0,J Patrick,0.000,5
1,0,O Morgan,0.000,6
0,0,C Getzlaf,0.000,1
0,0,B Hawkins,0.000,1
0,0,S Williams,0.000,1
0,0,L Mullinder,1.000,2
0,0,K Shologan,0.000,2
0,0,L Frazier,0.000,3
0,0,M McCullough,1.000,3
0,0,R Davis,0.000,3
0,0,K Pettway,0.000,5
0,0,M Lloyd,2.000,6
1,0,T Hill,0.000,7
1,0,L Walls,0.000,1
0,0,A Nowacki,0.000,1
0,0,C Armstrong,0.000,1
0,0,S Borhot,0.000,2
0,0,J Goss,0.000,2
1,0,L Gordon,0.000,2
0,0,K Ellis,0.000,2
0,1,C Thompson,0.000,3
0,0,D Sterling,0.000,1
0,0,D Dix,0.000,1
0,0,D Ferri,0.000,1
0,0,E Wilson,0.000,1
0,0,J McElveen,0.000,1
0,0,J Bekasiak,0.000,1
0,0,J Bowman,4.000,3
1,0,B Parker,0.000,3
1,0,A Stewart,0.000,1
0,1,S Emry,0.000,3
0,0,J Brown,0.000,5
1,0,C Cox,0.000,6
0,0,E Boulay,0.000,4
1,0,M Estelle,0.000,5
0,0,W Heyward,0.000,9
0,0,J Shivers,0.000,4
0,0,J Johnson,0.000,5
0,0,S Beveridge,0.000,1
0,0,M Kirk,0.000,1
0,0,I Brown,0.000,1
0,0,D Bolden,0.000,1
0,0,S Rottier,0.000,1
1,0,O Floyd,0.000,3
0,0,G McIntyre,1.000,3
0,0,M Knowlton,0.000,4
1,0,G Tisdale,0.000,4
0,0,J Dennis,0.000,1
0,0,M Mann,0.000,1
0,0,J Hickman,2.000,4
0,0,K Long,0.000,2
1,0,E McCollough,0.000,1
0,0,C Lemon,0.000,1
0,0,E Kuale,0.000,1
0,0,J Copeland,0.000,1
0,0,A Belli,0.000,2
0,0,L Shell,0.000,3
0,1,W Pile,0.000,3
0,0,J Pottinger,0.000,4
0,0,J Younger,0.000,1
0,0,A Buzbee,0.000,2
0,0,C Boyd,0.000,1
0,0,K Huntley,0.000,2
0,0,K Eiben,0.000,8
0,1,B Parker,0.000,4
0,0,W Middlebrooks,0.000,8
0,0,D Marsh,0.000,1
0,0,J Hameister Ries,0.000,1
0,0,S Elimimian,0.000,1
0,0,M Craft,0.000,4
0,0,K Banks,0.000,3
0,0,K Williams,0.000,2
0,0,J Henderson,0.000,2
0,0,J Yurichuk,0.000,2
0,0,D Pittman,0.000,2
0,0,G Simon,0.000,1
0,0,B Johnson,0.000,1
0,0,R Phillips,3.000,4
0,1,A Reddick,0.000,4
0,0,T Crawford,0.000,5
0,0,S Franks,0.000,8
0,0,B Browne,0.000,1
0,0,J Lobendahn,1.000,3
1,0,I Charlton,0.000,3
0,0,J Johnson,0.000,4
2,0,M Bowman,0.000,5
1,0,C Kent,0.000,7
0,0,B Stewart,0.000,1
1,0,O Willis,1.000,1
0,0,P Hunt,1.000,1
0,0,D Brown,0.000,1
0,0,F Reid,0.000,1
0,0,D Brown,0.000,1
0,0,D Oduwole,0.000,2
0,1,M Hopkins,1.000,3
0,1,J Glatt,0.000,1
0,0,J Barnes,0.000,1
0,0,T St Pierre,0.000,1
0,0,J Cooper,0.000,3
0,0,S Borhot,0.000,3
0,0,K Ellis,0.000,3
0,0,M Lloyd,0.000,3
0,0,J Nugent,0.000,4
0,0,T Hill,1.000,3
0,0,J Goss,0.000,5
0,1,C Thompson,0.000,1
0,0,L Gordon,0.000,1
0,0,J Brown,0.000,2
0,0,R Ray,0.000,1
0,0,L Walls,0.000,2
0,0,K Pettway,0.000,2
0,0,R Davis,0.000,2
0,0,D Romero,1.000,2
0,0,C Hughes,0.000,4
0,0,D Claybrooks,0.000,3
0,0,M Jackson,0.000,3
0,0,T Johnson,0.000,3
2,0,J Simpson,1.000,6
0,0,B Browner,0.000,5
1,1,K Raymond,0.000,5
0,1,M Collins,0.000,4
0,0,M Robede,0.000,1
0,0,R McCune,1.000,2
0,0,B Smith,0.000,2
0,0,B Isaac,0.000,2
0,0,N Lewis,0.000,1
0,2,J Patrick,0.000,8
0,0,B Simpson,0.000,5
0,0,O Morgan,0.000,4
0,0,K Shologan,0.000,3
1,0,C McKenzie,0.000,3
0,0,B Hawkins,0.000,3
0,0,S Lucas,0.000,4
0,0,L Mitchell,0.000,2
0,0,L Frazier,0.000,2
0,0,T Kornegay,0.000,2
0,0,M Adams,0.000,2
0,0,G Makowsky,0.000,1
0,0,C Best,0.000,1
0,0,K Jones,1.000,1
0,0,L Mullinder,0.000,1
0,0,W Dressler,0.000,1
0,0,A Fantuz,0.000,1
0,0,S Williams,0.000,1
0,0,P MacDonald,1.000,1
0,0,J Brown,0.000,4
0,0,B Parker,0.000,4
0,0,C Cox,0.000,2
0,0,J Bowman,1.000,2
0,0,D Ferri,0.000,2
0,0,S Emry,0.000,3
0,0,E Boulay,0.000,1
0,0,M Estelle,0.000,1
0,0,A Stewart,0.000,1
0,0,J Banks,0.000,2
0,0,D Dix,0.000,1
0,0,J McElveen,1.000,1
0,0,R Guzman,0.000,1
0,0,J Perrett,0.000,1
0,0,J Pottinger,0.000,6
0,0,W Pile,0.000,5
0,0,K Eiben,0.000,4
0,0,A Buzbee,0.000,4
0,0,L Shell,0.000,11
0,0,E McCollough,0.000,10
0,0,W Middlebrooks,0.000,6
0,0,T Bacheyie,0.000,1
0,0,R Fontaine,0.000,1
0,0,K Huntley,0.000,3
0,0,R Flemons,0.000,1
0,0,A Belli,0.000,1
0,0,T Robertson,0.000,1
0,0,A Braidwood,0.000,2
0,0,L Birdine,0.000,1
0,0,R Williams,0.000,2
0,0,D Romero,0.000,2
0,0,R Davis,0.000,2
1,0,J Nugent,0.000,1
0,0,L Gordon,0.000,1
0,0,W Brown,0.000,1
0,0,T Hill,0.000,9
0,0,K Ellis,1.000,4
1,0,M Lloyd,0.000,6
0,2,C Thompson,0.000,2
0,0,L Walls,0.000,3
0,0,J Yurichuk,0.000,1
0,0,A McKenzie,0.000,5
0,0,D Duckett,0.000,1
0,0,T Crawford,0.000,5
1,1,D Sanchez,0.000,9
0,0,K Williams,0.000,2
0,0,K Banks,1.000,3
0,0,A Leonard,0.000,2
0,0,A Reddick,1.000,1
0,0,A Hunt,0.000,2
0,0,B Johnson,0.000,1
0,0,R Phillips,0.000,3
0,0,J Henderson,0.000,5
0,0,S Williams,0.000,3
0,0,T George,0.000,5
0,0,D Alexander,0.000,1
0,1,L Mullinder,0.000,1
1,0,O Morgan,0.000,1
0,0,M McCullough,0.000,1
0,0,K Shologan,0.000,1
1,0,T Kornegay,0.000,4
0,0,B Simpson,0.000,6
0,0,D Goodspeed,0.000,1
1,0,C McKenzie,0.000,2
0,0,S Lucas,0.000,8
0,1,L Frazier,0.000,8
0,0,J Patrick,0.000,9
1,0,G Tisdale,0.000,1
0,0,J Hickman,0.000,2
0,0,C Bauman,0.000,1
0,0,S James,0.000,1
0,0,D Bolden,0.000,3
0,0,M Kirk,0.000,2
0,1,J Johnson,0.000,3
0,0,I Brown,1.000,2
0,0,K Long,0.000,1
0,0,O Floyd,0.000,6
2,0,D Barker,0.000,5
0,0,M Knowlton,0.000,3
0,0,W Heyward,0.000,4
0,0,J Dennis,0.000,4
0,0,J Shivers,0.000,5
0,0,J Phillips,0.000,1
0,0,S Myddelton,0.000,1
0,0,C Hughes,1.000,1
0,0,M Labinjo,0.000,1
0,0,T Johnson,0.000,1
1,0,D Anderson,0.000,1
0,0,D Claybrooks,0.000,1
0,0,H Burris,0.000,1
2,0,M Collins,0.000,2
0,0,W Lysack,0.000,2
0,0,K Raymond,0.000,3
2,0,M Jackson,1.000,3
0,0,R McCune,0.000,3
0,0,B Isaac,0.000,4
2,0,B Browner,0.000,5
0,0,J Simpson,0.000,6
0,0,B Stewart,0.000,1
0,0,C Smith,0.000,1
0,0,M Hopkins,0.000,1
0,0,B Browne,0.000,2
0,0,D Oramasionwu,0.000,1
0,0,M Johnson,0.000,2
0,0,I Logan,0.000,2
1,0,O Willis,2.000,3
0,0,J Lobendahn,0.000,2
1,0,J Johnson,0.000,3
0,0,A Suber,0.000,3
0,0,P Hunt,1.000,6
0,0,D Brown,0.000,3
0,0,I Charlton,0.000,8
0,0,L Glover,0.000,7
1,2,C Cox,0.000,8
0,0,J Brown,0.000,5
1,0,B Parker,0.000,3
0,0,D Ferri,0.000,3
1,0,D Dix,0.000,5
0,0,M Proulx,0.000,5
1,0,S Emry,0.000,2
0,0,J Banks,0.000,2
2,0,E Boulay,0.000,3
0,0,J Bekasiak,1.000,3
0,0,J McElveen,1.000,1
0,0,R Guzman,0.000,1
0,0,A Stewart,1.000,1
0,0,E Wilson,0.000,1
0,0,J Bowman,0.000,1
2,0,M Estelle,0.000,1
0,0,B Simpson,0.000,4
0,0,D Francis,0.000,6
0,0,L Mullinder,1.000,2
0,0,M Adams,1.000,2
0,0,O Morgan,0.000,2
0,0,J Patrick,0.000,4
0,0,C Getzlaf,0.000,1
0,0,J Freeman,0.000,1
0,0,S Lucas,0.000,2
0,0,B Hawkins,1.000,2
1,0,T Kornegay,0.000,1
1,0,C McKenzie,0.000,1
0,0,L Frazier,0.000,1
0,0,C Best,0.000,1
0,0,M Lloyd,1.000,8
0,0,S Borhot,0.000,2
0,0,D Romero,0.000,1
1,1,J Goss,0.000,5
0,0,T Hill,0.000,5
0,0,C Thompson,0.000,5
0,0,L Birdine,0.000,4
0,0,J Glatt,0.000,6
0,0,J Nugent,0.000,6
0,0,J Cooper,0.000,1
0,0,R Williams,0.000,1
0,0,A Coleman,0.000,1
0,0,L Gordon,0.000,1
0,0,D Sterling,0.000,1
0,0,M Black,0.000,1
1,0,E McCollough,0.000,1
0,0,D Picard,0.000,1
0,0,E Taylor,0.000,1
0,0,K Huntley,0.000,1
0,0,W Middlebrooks,0.000,2
0,0,A Buzbee,0.000,2
1,0,K Eiben,0.000,7
0,0,R Flemons,0.000,5
1,0,B Parker,0.000,6
1,0,L Shell,0.000,4
0,0,W Pile,0.000,5
0,0,J Younger,0.000,2
0,0,J Pottinger,0.000,4
0,0,M Knowlton,0.000,5
0,0,G Tisdale,0.000,4
0,0,O Floyd,0.000,4
1,0,J Dennis,0.000,4
0,0,J Shivers,0.000,9
0,0,J Johnson,1.000,8
0,0,D Bolden,0.000,2
0,0,A Bruce,0.000,1
0,0,J Hickman,0.000,1
0,0,M Kirk,0.000,3
1,0,J Bradley,0.000,3
0,0,G McIntyre,1.000,2
0,0,K Long,1.000,2
0,1,C Kent,0.000,3
0,0,L Glover,0.000,4
0,0,B Browne,0.000,4
0,0,I Khan,0.000,1
1,0,B Stewart,0.000,1
1,0,J Lobendahn,0.000,1
0,0,D Oramasionwu,0.000,1
0,0,D Smith,1.000,1
0,0,A Suber,0.000,3
0,0,J Johnson,0.000,3
0,0,D Brown,0.000,3
0,0,P Hunt,0.000,1
0,0,O Willis,0.000,1
0,0,B Hicks,0.000,4
0,0,C Smith,0.000,5
0,0,S Williams,0.000,4
0,0,T Crawford,0.000,6
0,0,D Pittman,0.000,2
0,0,D Marsh,0.000,4
0,1,S Franks,0.000,3
0,0,K Williams,1.000,3
0,0,A Foster,0.000,1
0,0,J Henderson,0.000,2
0,0,R Phillips,0.000,3
1,0,D Sanchez,0.000,2
0,0,A Reddick,0.000,2
0,0,A McKenzie,0.000,2
0,0,B Johnson,0.000,1
0,0,J Messam,0.000,1
0,1,D Anderson,0.000,6
1,0,K Raymond,0.000,6
0,0,B Isaac,1.000,3
2,0,B Browner,0.000,2
0,0,R McCune,1.000,3
0,0,M Jackson,2.000,4
0,0,D Murphy,0.000,1
0,0,D Claybrooks,0.000,1
0,0,T Johnson,0.000,2
0,0,B Smith,0.000,1
0,0,M Collins,0.000,2
0,0,J Simpson,0.000,2
0,0,M Calixte,0.000,1
0,0,M Robede,0.000,1
0,0,K Shologan,0.000,1
0,0,G Makowsky,0.000,1
0,0,S Williams,0.000,2
0,0,K Stewart,0.000,1
0,1,L Frazier,0.000,2
0,0,M McCullough,1.000,2
0,0,B Simpson,1.000,6
0,0,C McKenzie,0.000,7
0,0,M Adams,0.000,2
0,0,O Morgan,0.000,2
0,0,T Kornegay,0.000,2
0,0,B Hawkins,0.000,2
1,1,J Patrick,0.000,3
0,0,D Francis,0.000,4
0,0,J Freeman,3.000,3
0,0,S Lucas,0.000,3
1,0,K Banks,1.000,4
1,0,S Franks,0.000,5
0,0,D Marsh,0.000,5
0,0,J Henderson,0.000,6
0,0,D Pittman,0.000,2
0,2,R Phillips,0.000,2
0,0,M Craft,0.000,3
0,0,T Crawford,0.000,3
0,0,S Williams,0.000,3
0,0,D Sanchez,0.000,3
0,0,G Simon,0.000,1
0,0,A McKenzie,0.000,1
0,0,J Robertson,0.000,1
0,0,A Reddick,0.000,1
0,0,S Elimimian,0.000,1
0,0,B Hicks,0.000,7
1,0,C Kent,0.000,7
1,0,P Hunt,0.000,4
0,0,D Smith,0.000,4
1,0,A Suber,0.000,5
0,0,C Smith,0.000,3
0,0,J Lobendahn,0.000,3
0,1,J Johnson,0.000,2
0,0,D Brown,0.000,2
1,0,L Glover,0.000,2
0,1,B Browne,0.000,3
0,0,P Labbe,0.000,1
0,0,O Willis,0.000,1
0,0,T Edwards,0.000,1
0,0,I Khan,0.000,1
0,0,K Butler,0.000,1
0,0,M Knowlton,1.000,10
0,0,J Hickman,0.000,3
0,0,G McIntyre,0.000,3
0,0,O Floyd,0.000,2
0,0,M Kirk,2.000,3
0,0,A Smith,1.000,1
0,0,J Johnson,0.000,6
0,1,J Shivers,0.000,5
0,0,J Dennis,0.000,1
0,0,J Reid,0.000,1
0,0,J Bradley,0.000,2
0,0,G Tisdale,0.000,2
0,0,R Mariuz,0.000,1
0,0,D Stala,0.000,1
0,0,K Huntley,1.000,5
0,0,J Abrams,0.000,5
0,0,B Stewart,0.000,2
0,0,R Flemons,0.000,1
0,0,W Pile,0.000,7
1,0,J Younger,0.000,6
0,0,K Eiben,0.000,6
0,0,J Pottinger,0.000,6
0,0,A Buzbee,0.000,1
0,0,T Bacheyie,0.000,1
0,0,L Shell,0.000,2
0,1,B Parker,0.000,1
0,0,M Black,0.000,1
0,0,R Christian,0.000,1
0,0,E McCollough,0.000,1
0,0,C Cox,0.000,2
0,0,A Calvillo,0.000,1
0,0,J Bowman,0.000,2
0,0,A Stewart,0.000,3
0,0,D Dix,0.000,4
0,0,E Boulay,0.000,1
0,0,J Brown,0.000,2
0,0,A Cobourne,0.000,1
1,0,J McElveen,1.000,2
0,0,M Estelle,0.000,6
0,0,J Bekasiak,0.000,1
0,0,S Emry,0.000,1
0,0,R Guzman,0.000,1
0,0,J Banks,0.000,1
0,0,W Spencer,0.000,1
0,0,M Proulx,0.000,1
0,0,M Calixte,0.000,1
0,0,J Arthur,0.000,1
2,0,M Labinjo,0.000,1
0,0,K Raymond,0.000,1
0,1,B Isaac,0.000,3
0,0,M Robede,1.000,3
0,0,M Jackson,0.000,2
0,0,K McCartney,0.000,2
0,0,J Simpson,1.000,5
0,1,D Anderson,0.000,4
0,0,B Smith,0.000,4
1,0,T Johnson,1.000,3
0,0,R McCune,1.000,5
0,0,A Braidwood,0.000,1
0,0,D Sterling,0.000,3
0,0,J Glatt,0.000,3
0,0,K Pettway,0.000,2
0,0,M Lloyd,0.000,2
0,0,R Davis,0.000,3
1,0,R Williams,0.000,4
0,0,J Nugent,0.000,3
0,0,C Thompson,0.000,3
0,0,L Gordon,0.000,5
0,0,K Ellis,0.000,5
0,0,T Hill,0.000,4
0,0,J Goss,0.000,5
0,0,B Parker,0.000,3
0,0,S Emry,1.000,3
0,0,E Boulay,0.000,4
0,0,J Bowman,1.000,4
1,0,M Estelle,0.000,1
0,0,J McElveen,0.000,1
0,0,M Proulx,0.000,1
0,0,A Stewart,1.000,1
0,0,J Brown,0.000,7
0,0,R Guzman,1.000,4
1,0,C Cox,1.000,9
0,0,D Oramasionwu,0.000,1
0,0,M Johnson,0.000,1
0,0,I Khan,0.000,1
0,0,B Browne,0.000,1
0,0,B Hicks,0.000,1
0,0,C Smith,0.000,2
1,0,D Smith,0.000,3
0,0,D Brown,0.000,3
0,0,P Hunt,1.000,3
0,1,J Johnson,0.000,3
0,0,O Willis,1.000,1
0,0,B Labatte,0.000,1
0,0,A Suber,0.000,2
0,0,J Lobendahn,0.000,4
0,0,C Kent,0.000,11
0,0,T Bacheyie,0.000,1
0,0,A Buzbee,0.000,1
0,1,L Shell,0.000,1
0,0,R Flemons,0.000,2
1,0,B Parker,0.000,3
0,0,W Pile,1.000,4
0,0,J Younger,0.000,4
0,0,J Pottinger,0.000,5
0,0,M Grant,0.000,5
0,0,K Huntley,0.000,5
1,0,E McCollough,0.000,6
0,0,K Eiben,0.000,10
0,0,J Bradley,0.000,1
0,0,G McIntyre,1.000,1
0,0,M McDaniel,0.000,1
0,0,J Dennis,0.000,3
0,0,M Kirk,0.000,2
1,0,D Barker,0.000,2
0,0,G Tisdale,0.000,2
0,0,J Johnson,1.000,5
1,0,J Shivers,0.000,5
0,0,M Knowlton,0.000,4
0,0,D Bolden,0.000,4
0,0,J Hickman,0.000,6
0,0,O Floyd,1.000,5
0,0,R Phillips,0.000,1
0,0,D Pittman,0.000,2
0,0,J Henderson,0.000,2
0,0,S Williams,0.000,2
0,0,J Brown,0.000,2
0,0,E Arceneaux,0.000,1
0,0,Y Davis,0.000,1
1,0,K Banks,0.000,1
0,0,B Johnson,1.000,1
0,1,D Marsh,0.000,7
0,0,S Elimimian,0.000,6
0,0,A McKenzie,0.000,5
0,2,S Franks,0.000,5
