kickoff return yards, kickoff returns, longest kickoff return, name
35,3,16,K Denny
17,1,17,H Cooper
75,3,32,J Kemp
70,3,27,S King
43,2,27,J Harmon
96,6,17,C Mikell
75,3,29,R Calais
15,1,15,J McNichols
68,4,26,M McCray
141,4,62,W Quinn
15,1,15,D Johnson
22,1,22,T Johnson
67,4,20,J Avery
49,3,21,G Lemonier Jr
26,1,26,R Mercer
63,2,38,T Pollard
34,2,18,C Sanders
12,1,12,C Curry
50,3,20,M Gaskin
45,3,20,K Smith
41,3,17,B Norwood
15,1,15,B Henderson
5,1,5,K Hill
86,4,25,P Harris
24,1,24,D Butler
13,1,13,K Ewaliko
41,2,22,D Gray
13,1,13,B Holloway
24,1,24,D Anderson
50,3,25,J Davis
42,2,27,R Anderson
20,1,20,T McKenzie
40,2,26,D Romine
32,1,32,T Gulley
29,1,29,T Walker
28,2,18,K Pearcey
7,1,13,J Pretlow
3,1,3,J Dimon
170,5,95,T Logan
0,1,0,K Francis
24,1,24,I McKenzie
32,1,32,T Bryant
46,2,32,D Potts
43,2,23,K Johnson
13,1,13,D Hardaway
115,4,37,S Vault
13,1,13,D Phillips
45,2,28,K Buyers
21,1,21,A Wyche
34,1,34,K Johnson
34,2,18,J Proche
17,1,17,D Wilson
106,6,26,S Miller
105,4,54,D Brown
79,4,22,B McDowell
24,1,24,T Siudzinski
10,1,9,T Morbley
11,1,11,Z Veatch
132,7,26,D Durall
7,1,7,J Maraclin
5,1,5,J Fuller
153,4,62,C Nelson
19,2,12,J Kelley
118,2,96,Q Henderson
56,4,19,D Pollard
52,2,30,N Scott
36,2,19,M Sanders
22,1,22,K Price
76,3,36,M Kimbrough
160,7,29,J Sanders
9,1,9,Q Truxton
16,1,16,J Fedrick
12,1,12,N OConnor
52,1,52,R Adams
17,1,17,T McCants
229,8,61,S Simpson
11,1,11,A Dessenberg
34,2,26,D Gray
24,1,24,K Hicks
6,1,6,C Hunt
81,4,27,B Mengarelli
25,2,19,J Brown
114,4,41,R Johnson
78,3,33,J Frye
97,5,24,K Moore
34,2,19,T Harris
63,3,26,J Evans
52,2,30,K Ford
21,1,21,C Kirk
33,2,17,I Adams
27,1,27,R Davis
15,1,15,K Coutee
58,3,24,R Sylvester
26,1,26,T Juniel
35,2,19,T Taylor
49,2,31,J Moore
16,2,11,D Porter
73,4,31,C Sharp
32,2,20,T Mizzell
16,1,17,C Wingo Reeves
21,1,21,C Drake
0,1,0,M Keels
61,2,33,G Stroman
92,1,92,J Ross
25,1,25,B Wellington
12,1,12,A Joyner
76,3,32,J Grant
99,4,30,T Martin Jr
23,2,13,J Morrow
21,1,21,N Webster
2,1,2,K Bourne
34,2,17,N Jamerson
17,1,17,D Guice
5,1,5,F Moreau
64,2,34,S Gibson
36,2,21,D Crockett
23,1,23,A Ross
95,3,48,D May
53,2,36,A Turner
17,1,17,J Huff
29,2,19,K Porter
75,4,26,C Sanders
20,1,20,D Williams
78,2,39,K Strong
16,1,16,J Marriner
60,4,20,Y Johnson
38,3,16,R Proctor
14,1,14,R Bell
69,2,46,K Whitfield
12,1,12,F Stevenson
74,4,20,C Davis
102,6,22,A Jones
22,1,22,T Gaiter IV
9,1,9,T Johnson
121,7,22,S Riley
68,4,21,B Estime
73,4,26,S Dawkins
99,1,99,T McVey
127,3,88,G Smith
63,3,24,T Diggs
61,3,22,K Towner
28,2,17,J Capel
28,1,28,J Marriner
22,1,22,K Strong
25,1,25,T Campbell
20,1,20,A Walter
2,1,2,C Decell
44,3,19,T Johnson
-5,1,0,M Barton
39,2,21,M Carter
13,1,13,J Ford
13,1,13,K Johnson
25,1,25,C Echols Luper
141,6,28,T White
22,1,22,K Ballage
16,1,16,K Williams
86,4,23,J Hasty
43,2,23,K Johnson
26,2,15,K Thomas
8,1,8,J Proche
25,1,25,C Wilson
16,1,16,J McNichols
48,3,20,T Martin Jr
60,3,26,S Miller
7,1,7,L Skattebo
4,1,4,H Folkertsma
46,1,46,E Holm
37,2,19,J Santiago
30,2,16,T Hunt
36,2,24,C Montgomery
100,5,23,C Spell
16,2,9,K Moore
22,1,22,T Feaster
14,1,14,J Frye
0,1,0,G Hill
14,1,14,T Julmisse
83,4,26,J Ford
15,1,15,D Clark
32,1,32,J Moore
28,1,28,B Winnegan
20,1,20,D Edwards
8,1,7,S Claude
49,3,18,Q Johnson
95,5,33,N Hines
21,1,21,A Callaway
11,1,11,F Swain
48,2,25,B Snell Jr
11,1,11,A Rasul
6,1,6,R Green
47,3,24,K Fraise
26,1,26,B Rowland
43,3,16,I Hennie
58,3,22,R Davis
0,1,0,I McKenzie
35,2,18,C Okpalobi
40,2,23,J Green
76,4,29,D Butler
67,3,32,K Ewaliko
46,3,17,T Martin
42,2,28,L Lee
15,1,15,R Battle
55,1,55,B Wilson
96,4,30,R Randle
58,3,22,K Foster
12,1,12,D Mosely
73,2,58,T Logan
20,1,20,K Francis
68,3,24,C Gest
19,1,19,D Williams
34,2,20,K Mabon
34,1,34,D King
42,2,24,K Nwangwu
201,6,99,L Gonzalez
41,2,26,E Moore
23,1,23,B Hardy
18,1,18,D Brown
14,1,14,K Nelson
95,4,51,K Price
83,4,30,K Gardin
87,4,37,R Calais
45,2,23,J Pratt
23,1,23,K Thomas
40,1,40,D Jackson
14,1,14,N Brossette
6,1,6,F Moreau
4,1,4,D Davis
52,4,20,L Debardelaben
12,1,12,R Hall
111,3,70,C Henderson
23,1,23,B Scott
16,1,16,T Taylor
79,4,24,A Harris
30,2,18,B Ford
101,6,23,J Allen
66,2,35,M Willis
149,5,38,K Whyte
35,3,24,M Thomas
33,2,19,T Mitchell
23,1,23,S Gilkey Jr
13,1,13,B Henderson
0,1,0,K Hill
49,3,20,T Payton
0,1,0,R Causey
45,2,25,J Myrick
78,2,46,B Pugh
62,1,62,C Davis
26,1,26,Z Woods
64,4,18,O McPherson
43,2,24,D Crockett
21,1,21,J Johnson
25,1,25,K Davis
39,2,23,O Johnson
39,3,19,W King
14,1,14,D Gray
62,3,26,A Turner
48,2,24,D Romine
80,5,23,T Beals
45,1,45,J Nelson
41,2,24,T Bryant
24,1,24,D May
16,1,16,N Evans
50,2,31,T Taylor
101,3,56,T Gipson
0,1,0,K Donaldson
30,1,30,S Vault
17,1,17,J Graves
37,1,37,C Sanders
7,1,7,D Williams
25,1,25,E Mitchell
16,1,16,A Rufus
0,1,0,A Muhammad
80,2,66,T Wilson
8,1,8,A Wyche
50,3,21,J Thompkins
13,1,13,K Mitchell
25,1,25,D Wilson
94,5,52,B Louie
6,1,6,J Anderson
48,2,34,D Brooks
67,3,26,M McCray
10,1,10,N Meadors Jr
9,1,9,B Jarwin
57,3,26,M Chapman
68,2,43,C Nelson
16,1,16,T Brooks James
42,1,42,A Reid
96,2,84,Q Henderson
2,1,2,J Parrish
50,2,33,M Sanders
43,2,29,N Scott
17,1,17,S Barkley
26,2,15,M Kimbrough
13,1,13,G Hudson
19,1,19,M Boone
5,1,5,B Beard
119,3,84,J Grant
115,6,29,J Ezzard
23,2,12,R Mercer
5,1,5,G Lemonier Jr
47,2,24,M Crockett
19,1,19,L Ramsby
100,1,100,R Penny
52,3,20,Q Truxton
74,4,21,K Muhammad
19,1,19,T Watson
38,1,38,D Johnson
20,1,20,R Adams
92,5,34,A Turner
26,1,26,B Gaither
19,1,19,R Johnson
7,1,7,L Brown
3,1,3,J Oliver
34,1,34,C Seisay
31,2,22,N Tago
6,2,3,J Brown
20,1,20,C Mikell
58,4,20,C Frazier
136,4,64,K Turpin
19,1,19,D Gray
77,4,22,D Reed
26,1,26,T Williams
109,6,23,S Alston
76,4,20,T Juniel
52,3,0,W Dawn
135,4,86,S Badie
55,3,27,T Thompson
40,3,18,W Quinn
8,1,8,J Peterson
50,2,36,C Jones
105,5,25,D Scott
44,2,23,J DeVaughn
40,3,17,J Simmons
108,4,38,I Adams
128,5,33,C Williams
11,1,11,J Jones
0,1,0,T McNamara
31,3,31,T Lindsey
12,2,12,K Williams
27,2,15,T Burgess
14,1,14,T McCormick
12,1,12,J Blackmon
13,1,13,B El Bakri
95,3,47,D Sims
20,1,20,R White
67,3,33,D Anderson
14,1,14,R James
106,5,34,G Stroman
33,1,33,Q Pounds
32,1,32,B Wellington
73,4,25,L Hightower
36,2,24,D Ogunbowale
26,1,26,N Jamerson
29,1,29,V Edwards Jr
17,1,17,A Coney
1,1,1,M Hayes
58,2,40,D Phillips
0,1,0,A Guido
56,2,30,L Smith
18,1,18,D Evans
21,1,21,G Jennings
17,1,17,S Gibson
83,3,39,D Townsend
24,1,24,A Bailey
48,2,24,M Boone
85,2,56,B Wilson
20,1,20,D Birden
3,1,3,E Egbule
65,3,24,A Walter
15,1,15,A Walter
16,1,16,T Nicholson
34,1,34,B Winnegan
8,1,8,J Moore
99,4,36,K Ballage
74,4,23,K Williams
0,1,0,T Lindsey
15,1,15,B Taylor
11,1,11,B Mack
10,1,10,C Echols Luper
21,1,21,J Capel
32,1,32,B Berrios
28,1,28,M Lewis
26,2,13,D Reed
23,1,23,T Watts
15,1,15,T Morbley
15,1,15,B McDowell
26,2,18,T Johnson
80,4,26,P Harris
44,2,23,D Butler
34,1,34,K Johnson
24,1,24,D Green
15,1,15,K Mabon
93,6,20,J Sanders
45,2,37,S Miller
6,2,6,H Folkertsma
52,3,18,D Anderson
6,1,6,D Andrews
5,1,5,I Adams
167,6,42,K Muhammad
130,6,28,D Duvernay
13,1,13,K Boyd
3,1,3,C Bluiett
38,2,20,T Payton
64,1,64,W Likely
16,1,16,D Moore
15,1,15,J Funk
88,3,42,C Montgomery
28,1,28,A Covington
20,1,20,J Bridges Thompson
2,1,2,B Smith
106,3,47,B Banham
21,1,21,M Sexton
15,1,15,A Sanders
21,1,21,T Feaster
50,4,28,A Harris
51,2,33,M Chapman
24,1,24,S Bunting
21,1,21,G Jones
54,4,17,C Williams
27,1,27,L Thomas
15,1,15,T McTyer
64,3,24,Jr
18,2,14,H Deggs
4,0,4,E Onic
12,1,12,B Powell
15,1,15,T Wilson
79,4,23,M Crockett
50,2,33,J Green
57,3,20,D Sims
131,5,35,K Foster
15,1,15,N Echard
86,2,50,D Phillips
12,1,12,F Johnson
61,3,23,D King
13,1,13,B Ross
18,1,18,B Anderson
87,4,30,K Whyte
54,2,33,D Singletary
73,3,31,K Dumas
46,2,24,D Phelps
44,2,28,J Badet
22,1,22,B Snell Jr
69,4,19,T Taylor
68,3,34,R Calais
90,4,30,X Johnson
16,1,16,T Samuel
16,1,16,M Williams
133,6,35,K Whitfield
87,4,29,D Guice
26,2,14,B Holloway
14,1,14,M Dear
25,1,25,I Rodgers
14,1,14,A Isabella
40,2,28,A Gardner
0,1,0,J Smith
11,1,11,L Gonzalez
90,4,36,M Thomas
12,1,12,G Niemiec
146,2,79,K Towner
25,2,24,N Fant
81,2,55,J Peppers
101,4,32,T Julmisse
22,1,22,K Moore
10,1,10,C Davis
79,3,41,T Diggs
82,4,36,J Johnson
10,1,13,D Crockett
31,1,31,R Davis
145,6,44,K Davis
16,1,16,H Foster
13,1,13,R Yurachek
40,2,22,B Jones
66,3,24,T Logan
46,2,28,C Tutt
41,2,23,B Ravenel
31,2,17,B Cherry
68,3,24,J Marriner
56,3,25,K Strong
25,1,25,I Harper
21,1,21,J Nelson
19,1,19,T Bryant
70,4,20,C Nelson
17,1,17,E Mitchell
38,2,20,J Hawkins
23,1,23,J Eiland
84,3,35,J Huff
53,2,28,A Turner
93,3,53,J Washington
26,2,19,S Vault
25,1,25,S Wilson
40,2,24,D Williams
20,1,20,C Sanders
26,1,26,D Stewart Jr
16,2,13,D Williams
132,3,97,J Mixon
42,1,42,P Campbell
20,1,20,D Wilson
34,2,19,J Carr
31,2,16,Q Henderson
21,1,21,V Bolden Jr
12,1,12,T Wily Matagi
46,3,18,J Ford
19,1,19,M Dean
35,1,35,B Polk
31,1,31,M Sanders
17,1,17,N Scott
0,1,0,D Hamilton
114,5,32,D Chestnut
17,1,17,M Quarells
7,2,9,R McQuarley
80,1,80,A Turner
38,2,21,Q Johnson
48,3,20,R Johnson
34,2,21,B Gaither
0,1,0,J Oliver
77,3,30,T Parks
44,2,26,D Antoine
25,1,15,I Jones
-11,2,2,J Washington
88,3,35,J Frye
35,2,20,D Douglas
29,1,29,K Johnson
85,2,54,F Hickson
12,1,12,T Kennedy
22,1,22,C McCaffrey
37,2,20,A Jackson
193,8,41,S Riley
48,2,28,R Adams
28,1,28,K Turpin
16,1,16,R Texada
99,3,44,K Nwangwu
19,2,10,D Ruth
63,3,26,M Abernathy
19,1,19,C Sutton
37,2,21,D Glenn
18,1,18,D Hilliard
78,2,43,B Louie
15,1,15,R Simon
84,4,26,K Gardin
16,1,16,T McCoy
27,3,21,C Jones
71,3,33,D ONeal
31,2,17,K Johnson
21,1,21,J Jordan
10,1,10,T Glass
18,1,18,R Davis
67,3,28,C Henderson
15,1,15,A Smith
151,5,45,J White
31,2,18,T Juniel
13,1,13,W Dawn
21,1,21,G Stroman
46,2,31,M Willis
25,1,25,S Claude
72,3,27,N Adderley
10,1,10,J Ross
18,1,18,Z Floyd
17,1,17,N Tago
2,1,2,M Thompson
45,3,17,R Taylor
63,5,18,R Mwehla
19,1,19,L Hightower
7,1,7,E Lemke
41,1,41,D Ogunbowale
19,1,19,A Ingold
7,1,7,K Dorn
47,2,28,A Conway
104,3,55,J Kelley
34,2,25,J Harrell
11,1,11,J Green
23,1,23,A Scott
73,4,38,B Banham
18,1,18,N Evans
12,1,12,D Van Maanen
1,1,0,A Conway
47,3,23,K Johnson
33,2,17,J Proche
0,1,0,D Gray
27,2,15,C Butler Byrd
100,1,100,A Jackson
58,3,29,S Mitchell
13,1,13,J Jones
10,1,10,V Edwards Jr
-1,1,0,L Hope
154,6,41,D Evans
21,1,21,J Barbour
99,4,32,D Rollins Davis
49,3,19,J Wilson
16,1,16,D Smith
12,1,12,T Smith
51,3,22,E Calhoun
6,1,6,K Price
4,1,3,T Johnson
28,1,28,J Ross
22,2,13,A Joyner
25,1,25,J Ford
21,1,21,K Johnson
42,1,42,D Calhoun
31,2,20,T White
0,1,0,D Richard
36,2,21,D Robertson
36,3,14,T Nicholson
10,1,10,R Preciado
37,2,20,B Sanders
14,1,14,J Carr
44,1,44,T Rouse
77,5,20,F Labady
11,1,11,M McKinnon
58,3,38,J Hawkins
33,2,17,J Eiland
83,4,39,T Campbell
64,2,50,A Hifo
41,1,41,M Hadley
10,1,10,B El Bakri
119,6,36,S Gibson
77,4,34,M Boone
107,2,94,M Thomas
24,1,24,K Young
21,1,21,S McInnis
4,1,4,M Merimee
37,2,20,T Beals
63,3,26,S Riley
97,4,33,K Whyte
18,1,18,K Mabon
52,2,31,A Jones
27,1,27,A Gardner
13,1,13,T Gaiter IV
49,2,26,A Killins
22,1,22,H Jones
124,3,59,D ONeal
21,1,21,K Johnson
20,1,20,T Glass
73,5,23,B Louie
25,1,25,R Taylor
56,2,35,D Williams
42,2,24,C Gest
58,3,23,B Gaither
35,1,35,B Pringle
44,3,17,D Holliman
32,1,32,B Snell Jr
38,2,21,A Turner
182,9,28,I Rodgers
126,5,48,B Holloway
12,1,12,F Green
41,2,21,R Shelton
29,2,15,D Stewart Jr
37,2,19,D Ogunbowale
39,1,39,T Pollard
5,1,5,J Magnifico
18,2,10,S Miller
21,2,18,J Lewis
6,1,6,K Hudson
67,3,25,M Sanders
35,2,21,J Myrick
53,3,21,Jr
20,1,20,K Moore
60,2,40,R Davis
10,1,10,J Johnson
89,5,25,B Alleyne
48,2,31,T Selby
135,6,45,K Davis
57,2,34,W Johnson
-3,1,0,E Gates
48,2,29,M Williams
23,1,23,S Dawkins
29,1,29,T West
19,1,19,D Anderson
68,3,32,A Smith
24,1,24,B Scott
18,1,18,C Henderson
51,3,22,T Logan
128,4,46,Q Henderson
-4,1,0,R Ibrahim
48,2,25,A Turner
43,2,25,S Smith
57,2,35,S Vault
27,1,27,F Nagel
21,1,21,T Bryant
65,3,26,C Sanders
53,3,25,C Finke
163,4,96,S Wilson
21,1,21,D Edwards
24,2,15,K Strong
68,4,25,B Winnegan
12,1,13,J Moore
97,5,23,C Nelson
8,1,8,T Julmisse
206,4,99,V Bolden Jr
28,1,28,C Wilson
45,1,45,B Lankford Johnson
20,1,20,M Kimbrough
34,2,18,E Mitchell
19,1,19,A Lynch
0,1,0,B Scott
100,3,41,T Wilson
45,1,45,D King
129,4,95,X Johnson
24,2,13,D Ayoola
158,4,77,S Guarisco
8,1,8,J Lewis
46,3,16,R Adams
16,1,16,D Johnson
128,4,53,K Whitfield
37,2,20,T Williams
15,1,15,J Thomas
141,8,25,C Montgomery
43,1,43,E Berry
14,1,14,L Perine
10,1,10,D Glenn
43,2,27,R Calais
126,2,100,J Frye
13,1,13,G Hogan
70,3,42,S Noil
14,1,14,K Ford
15,1,15,D Stewart
57,3,23,J Eastling
40,2,28,B McDowell
9,1,9,T Morbley
130,2,99,D King
36,2,19,I Adams
28,2,16,M Rector
14,1,14,C McCaffrey
77,3,43,D Woods Jr
40,2,22,T McTyer
86,4,32,D Brantley
71,4,27,J White
20,1,20,G Bright
13,1,13,D Leavitt
82,2,59,T McVey
88,3,47,J Reed
0,1,0,D Dowling
81,3,34,J Ward
26,1,26,A Coleman
15,1,15,G Jones
61,3,26,G Stroman
61,3,25,J Summers
69,3,27,D Sims
130,3,100,D Phillips
68,3,36,M Crockett
47,2,24,M Henry
22,1,22,M Breida
17,1,17,J Bowdry
21,1,21,D King
33,2,17,T Beals
16,1,16,B McAllister
41,2,27,L Gonzalez
18,1,18,E Moore
148,8,27,A Hifo
80,4,22,A Thompkins
34,2,17,C Jones
1,1,1,D Jones Moore
45,2,23,J Ross
144,5,57,C McCaffrey
10,1,10,M Rector
4,1,4,T Alexander
18,1,18,T McVey
23,1,23,D Romine
33,2,22,X Marks
54,2,31,J Badet
25,1,25,S King
14,1,14,J Capel
25,1,25,D Stewart
125,6,30,S Spearman III
19,1,19,J Ford
23,1,23,M Green
73,4,21,D Green
59,2,39,K Mabon
78,3,39,J Huff
19,1,19,J Corcoran
30,1,30,T Rouse
13,1,13,M Willis
18,1,18,M McGill
16,2,11,J Hawkins
0,1,0,T Mabry
25,1,25,C Wilson
21,1,21,J McNichols
5,1,5,J Hervey
15,1,15,V Dossous
8,1,8,S Miller
16,1,16,M Sexton
46,3,22,T Watson
19,1,19,T McCormick
12,1,12,S Shah Jr
110,7,27,C Montgomery
45,2,23,A Covington
31,2,31,Z Pascal
18,1,18,K Strong
0,1,0,I Harper
114,5,39,M Boone
17,1,17,K Lewis
64,2,38,R Adams
0,1,0,J Thomas
119,3,77,A Scott
98,5,21,T Feaster
32,2,17,T Samuel
14,1,14,J Alexander
59,3,28,E Thomas
57,3,23,J Ward
33,2,20,J Hayes
23,2,13,D Phillips
33,1,33,T Julmisse
45,2,29,V Bolden Jr
35,1,35,J Bailey
32,1,32,A Pierce
15,1,15,T Bradford
63,3,24,D Clark
40,2,24,D May
97,4,29,S Wilson
94,4,32,J Reed
82,4,25,J Summers
17,1,17,H Howe
8,1,8,B Hardy
100,1,100,A Killins
3,1,3,T Payton
1,1,1,T Oldham
27,1,27,T Gaiter IV
15,1,15,A Gardner
84,3,29,K Whyte
11,1,11,B Clement
11,1,11,N Ozdemir
40,2,22,K Whitfield
21,1,21,T Logan
60,2,46,R Davis
0,1,0,B Douglas
75,3,34,E Berry
45,2,23,M Abernathy
13,1,13,P Harris
84,3,52,E Mitchell
41,3,16,D Brantley
8,1,8,E Lemke
19,1,19,J Frye
0,1,0,J Anderson
90,3,33,D Williams
23,1,23,R Shelton
85,3,37,D King
54,1,54,R McCarron
132,5,45,K Nwangwu
34,2,21,J Hasty
100,4,31,J Rankin
36,2,22,Z Tyson
156,4,75,V Edwards Jr
16,1,16,T Goodman
6,1,6,A Coney
49,3,18,J Johnson
22,1,22,A Ross
92,4,31,J White
39,1,39,W Likely
12,1,12,D Lane
71,4,18,M Kimbrough
34,2,17,B Lankford Johnson
32,2,17,G Hudson
96,4,39,J Allen
43,2,31,D Glenn
54,3,25,T Banks
16,1,16,K Young
47,2,25,K Belack
14,1,14,J Peppers
18,1,18,D Ogunbowale
35,2,22,C Davis
114,5,36,T Pollard
4,1,4,D Dorceus
55,3,24,N Hines
78,6,23,S Claude
7,1,7,J Armstrong
30,1,30,T Bryant
24,1,24,J Nelson
25,1,25,K Foster
13,1,13,K Vaughn
39,2,22,G Hogan
36,2,21,L Varnado
143,4,93,C Sanders
91,5,20,S Riley
45,3,18,T Wilson
11,1,11,A Flusche
1,1,1,T Lee
17,1,17,P Campbell
77,6,20,J Hicks
10,1,10,J Goodwin
38,2,20,B Sanders
143,7,25,D Duvernay
23,1,23,Q Henderson
20,1,20,A Maddox
51,2,31,W Johnson
50,3,20,K Davis
26,1,26,N Scott
0,1,0,R Buchholz
52,3,21,J Myrick
21,1,21,D Ayoola
18,1,18,Q Lane
58,3,26,R Penny
19,1,19,A Turner
79,3,36,J Evans
83,4,30,T Parks
57,2,31,N Ellerbe
56,3,23,A Walter
60,3,22,I Graham
27,1,27,D Gray
46,2,23,J Mixon
42,2,21,R Jones
99,6,24,K Johnson
40,2,23,J Proche
65,3,23,J Eastling
44,2,24,K Edwards
23,1,23,J Gilbert
16,1,16,J Hicks
15,1,15,M Lawson
52,1,52,I Adams
50,1,50,R Goforth
7,1,7,C Wilson
2,1,2,N Iese
72,4,23,C Denson
22,1,22,M Morin
55,3,21,C Williams
31,1,31,D Woods Jr
70,3,28,J Jordan
34,2,20,T Glass
20,1,20,K Johnson
62,3,22,A Jackson
32,1,32,S Mitchell
65,4,20,T White
29,1,29,L Perine
70,4,24,R Taylor
195,4,100,C Nelson
40,2,27,T Brooks James
47,2,32,K Towner
115,8,19,O Lanier
13,1,13,R Barnett
56,3,19,S Gibson
101,3,58,B Pringle
27,1,27,D Rollins Davis
76,4,26,M Henry
22,1,22,L Ramsby
119,6,24,A Smith
167,3,87,K Towner
31,3,18,S Johnson
22,2,12,S Donatell
12,2,12,S Brown
141,4,95,T Pollard
12,1,12,J Magnifico
16,1,16,R Jones
69,4,25,M Willis
30,1,30,T Torres
16,1,16,M Walker
61,3,40,A Scott
32,2,18,D Chestnut
32,2,16,E Harris
51,2,28,Z Pascal
21,1,21,M Little
45,3,26,I Rodgers
22,1,22,B Ally
12,1,12,J Allen
138,3,67,R Taylor
36,1,36,B Louie
2,1,2,T Gipson
69,3,30,J Proche
43,3,20,K Thomas
21,1,21,V Edwards Jr
66,4,27,S McInnis
43,2,22,K Young
42,2,28,D Morgan
29,1,29,D Stewart
16,1,16,D Reed
90,5,25,X Marks
54,2,28,T White
15,1,15,R Goforth
43,2,30,M McGill
37,3,15,J Hawkins
4,1,4,T Mabry
66,1,66,R James
40,2,22,J Rankin
9,1,9,M Washington
62,2,36,E Thomas
15,1,15,Z Oakley
11,1,11,M Chapman
59,3,20,M Walton
20,1,20,K Mabon
19,1,19,A Newsome
16,1,16,T Beals
18,1,18,M Boone
20,1,20,D Dawkins
29,1,29,G Bright
43,2,22,S Wilson
39,3,16,T Campbell
18,2,16,B Turner
16,1,11,J Moody
12,1,12,A Sanders
65,4,26,A Thompkins
33,2,21,T Barnett
54,3,19,J Eastling
20,1,20,T Morbley
86,4,39,K Foster
6,1,6,A Johnson
63,3,23,M Kimbrough
43,2,22,B Lankford Johnson
60,3,25,L Gonzalez
30,1,30,D Gray
159,4,99,B Pringle
16,1,16,D Heath
6,1,6,W Davis
56,3,26,R Davis
27,2,14,D Felton
71,3,29,J Badet
109,3,65,D Sims
3,1,3,N Marcus
104,5,29,M Green
27,1,27,M McCray
74,4,21,D Brantley
7,1,7,S Matlock
69,3,31,R Shelton
23,1,23,G Juergens
13,1,13,A Hifo
8,1,8,B Berrios
26,2,14,K Whitfield
58,2,32,R Smith
34,1,34,K Hardin
48,2,27,D King
19,1,19,K Johnson
18,1,18,J Ford
173,5,85,D Romine
27,1,27,T Walker
63,4,20,D King
39,2,21,A Ratliff Williams
26,1,26,G Stroman
28,1,28,N Hines
4,1,4,J Samuels
26,1,26,C Finke
20,1,20,C Sanders
34,2,18,E Mitchell
10,1,10,T Wilson
111,2,99,K Davis
149,4,91,P Campbell
91,5,36,D Williams
23,1,23,K Belack
0,1,0,J Reid
45,2,25,S Miller
21,2,14,T Stephens Jr
66,4,21,J Mixon
55,2,33,A Foreman
21,1,21,B Jones
11,1,11,Q Vasser
18,1,18,B Sanders
92,5,23,K Nwangwu
52,4,22,C Nelson
