deflections, interceptions, name, sacks, tackles
0,0,F Plesius,0.000,3
0,0,D Tovell,0.000,3
0,0,D Unamba Jr,0.000,4
0,0,D Wright,0.000,4
0,0,C Cox,0.000,6
0,0,T Hollins,0.000,5
0,0,B Dozier,0.000,7
0,0,K Hebert,0.000,6
0,0,N Boulay,0.000,1
0,0,B Cunningham,0.000,1
0,0,T Underwood,0.000,1
0,0,J Westerman,0.000,1
0,0,J Rodgers,0.000,1
0,0,J Bowman,1.000,1
0,0,J Blanc,0.000,2
0,0,I McLennan,0.000,2
0,0,B Stewart,0.000,4
0,0,C Ackie,0.000,1
0,0,D Wiggan,0.000,1
0,0,C Power,0.000,1
0,0,R Jones,0.000,1
0,0,J Thurman,0.000,1
0,0,M Johnson,1.000,1
0,1,C Evans,0.000,1
0,0,M Harris,0.000,3
0,1,T Campbell,0.000,2
0,0,W McManis,0.000,1
0,0,P Levels,0.000,1
0,0,M Kashak,0.000,1
0,0,R Frank,0.000,2
0,0,J Wall,0.000,3
0,0,J Vaughters,1.000,3
0,0,O Odiase,0.000,3
0,0,S Richardson,0.000,3
0,0,J Bell,0.000,6
0,0,A Singleton,0.000,10
0,0,E Cummings,0.000,1
0,0,A Lue,0.000,1
0,0,M Maston,0.000,3
0,0,A Hoffman Ellis,0.000,1
0,0,R King,0.000,1
0,0,M Howard,0.000,1
0,0,C Mulumba Tshimanga,0.000,1
0,0,C McCarty,0.000,1
0,0,N Adjei,0.000,1
0,0,K Jones,0.000,5
0,0,G Peters,0.000,6
0,0,K Boateng,0.000,4
0,0,K Ladler,0.000,5
0,0,A Konar,0.000,3
0,0,N King,0.000,4
0,0,P Lochard,0.000,2
0,0,D Bowers,1.000,2
0,0,B Thompson,0.000,2
0,0,A Colquhoun,0.000,2
0,0,C Edwards,0.000,1
0,0,B Smith,0.000,2
0,0,C Tindal,0.000,6
0,0,K Bass,0.000,6
0,0,T Reed,1.000,5
0,0,N Taylor,0.000,5
0,0,I Claibourne,0.000,5
0,0,J Rose,0.000,4
0,0,Z Evans,1.000,3
0,0,J Ceresna,0.000,3
0,0,A Ellis,0.000,3
0,0,K Johnson,0.000,3
0,0,S Bryant,0.000,3
0,0,A Gascon Nadon,2.000,2
0,0,A Berger,0.000,2
0,0,N Romick,0.000,2
0,0,A Pruneau,0.000,2
0,0,B Gillanders,0.000,2
0,0,J Bolduc,0.000,2
0,0,L Bourassa,0.000,1
0,0,W Powell,0.000,1
0,0,S Miller,0.000,1
0,0,J Gavins,0.000,1
0,0,E Lattanzio,0.000,1
0,0,S Lawrence,0.000,4
0,0,D Coleman,0.000,4
0,0,E Davis,0.000,6
0,0,L Dean,0.000,6
0,0,C Stephen,0.000,1
0,0,L Tasker,0.000,1
0,0,Z Collaros,0.000,1
0,0,G Hughes,0.000,1
0,0,K Lyn,0.000,1
0,0,T Davis,0.000,2
0,0,J Vaughn,0.000,1
0,0,F Faubert Lussier,0.000,1
0,0,N Shortill,0.000,2
0,1,K Wooten,0.000,2
0,0,M Timmis,0.000,2
0,0,A Tracy,0.000,2
0,2,R Leonard,0.000,3
0,0,J Capicciotti,1.000,3
0,0,T Laurent,1.000,2
0,0,J Rogers,0.000,3
0,0,J Chick,0.000,1
0,0,C Fenner,0.000,7
0,1,T Lee III,0.000,6
0,0,A Thompson,0.000,7
0,0,R Yell,0.000,3
0,0,L Purifoy,0.000,3
0,0,S Elimimian,0.000,5
0,0,T Burnett,0.000,4
0,0,J Shirley,1.000,1
0,0,R Lumbala,0.000,2
0,0,M Awe,0.000,2
0,0,C Roh,1.000,2
0,0,S Johnson,0.000,1
0,0,N Moore,0.000,1
0,0,A Hudson,0.000,1
0,0,J Herdman,0.000,1
0,0,E Arceneaux,0.000,1
0,0,M Brooks,0.000,1
0,0,A Clarke,0.000,1
0,0,A Gaitor,0.000,1
0,0,Z Evans,0.000,1
0,0,E Lattanzio,0.000,1
0,0,A Ellis,0.000,1
0,0,S Miller,0.000,1
0,0,A Berger,0.000,1
0,0,J Ceresna,0.000,2
0,0,A Gascon Nadon,0.000,2
0,1,J Gavins,0.000,3
0,0,S Bryant,0.000,4
0,0,J Rose,0.000,5
0,1,A Pruneau,0.000,6
0,0,T Reed,1.000,6
0,0,I Claibourne,0.000,7
0,0,C Tindal,0.000,7
0,0,J Blanc,0.000,1
0,0,G Knapton,0.000,1
0,0,T Hollins,0.000,1
0,0,C Cox,0.000,1
0,0,N Boulay,0.000,1
0,0,K Shologan,0.000,2
0,0,T Underwood,0.000,2
0,0,D Townsend,0.000,1
0,0,N Lewis,0.000,1
0,0,C Ackie,0.000,5
0,0,B Stewart,0.000,4
0,0,J Mincy,0.000,4
0,0,D Wright,0.000,2
0,0,K Hebert,0.000,8
0,0,D Tovell,0.000,6
0,0,B Dozier,0.000,6
0,0,C Stephen,0.000,4
0,0,K Wooten,0.000,4
0,0,J Capicciotti,0.000,4
0,0,L Dean,0.000,4
0,0,T Laurent,3.000,2
0,0,S Lawrence,0.000,3
0,0,T Davis,0.000,2
0,0,J Rogers,0.000,2
0,0,R Leonard,0.000,7
0,0,N Shortill,0.000,5
0,0,W Hill,0.000,6
0,0,R Bomben,0.000,0
0,0,C McGough,0.000,1
0,0,K Lyn,0.000,1
0,0,S Castillo,0.000,1
0,0,A Tracy,0.000,1
0,0,L Tasker,0.000,1
0,0,G Hughes,0.000,1
0,0,J Collins,0.000,1
0,0,J Chick,0.000,1
0,1,K Ladler,0.000,8
0,0,K Boateng,0.000,1
0,0,D Bowers,0.000,1
0,0,C Mulumba Tshimanga,0.000,1
0,0,C Edwards,0.000,1
0,0,A Hoffman Ellis,0.000,1
0,0,J Hoover,0.000,1
0,0,B Thompson,0.000,2
0,0,O Willis,1.000,1
0,0,A Lue,0.000,2
0,0,J Adams,0.000,2
0,0,A Sewell,0.000,3
0,0,K Jones,0.000,2
0,0,N King,0.000,4
0,0,N Adjei,0.000,4
0,0,A Colquhoun,0.000,5
0,0,G Peters,0.000,5
0,0,D Parrish,0.000,1
0,0,B Smith,0.000,1
0,0,M Howard,0.000,0
0,0,E Cummings,0.000,0
0,1,J Woodman,0.000,0
0,0,C Fenner,1.000,9
0,0,M Awe,0.000,5
0,0,D Davis,0.000,5
0,1,R Yell,0.000,5
0,0,S Elimimian,0.000,6
0,0,M Bucknor,0.000,1
0,0,D Brush,0.000,1
0,0,A Thompson,0.000,1
0,0,D Foucault,0.000,1
0,0,J Johnson,0.000,1
0,0,A Clarke,0.000,1
0,0,C Rainey,0.000,1
0,0,T Lee III,0.000,1
0,0,M Forde,1.000,2
0,0,J Herdman,0.000,2
0,0,C Roh,0.000,3
0,0,L Purifoy,0.000,3
0,0,J Shirley,0.000,1
0,0,A Ross,0.000,1
0,0,K Parker,0.000,2
0,0,F Chagnon,0.000,1
0,0,M Brooks,0.000,1
0,0,W Dressler,0.000,1
0,0,C Randle,0.000,1
0,0,J Westerman,1.000,1
0,0,C Johnson,0.000,2
0,0,D Nevis,0.000,2
0,1,J Thomas,0.000,2
0,0,T Loffler,0.000,3
0,0,J Jeffcoat,0.000,1
0,0,F Renaud,0.000,1
0,0,A Harris,0.000,2
0,0,T Heath,0.000,2
0,0,B Walker,0.000,7
0,0,K Knox,0.000,6
0,0,J Santos Knox,0.000,5
0,1,R Carmichael,0.000,4
0,0,T Miles,0.000,4
0,0,B Alexander,0.000,4
0,0,R Porter,0.000,3
0,0,D Wiggan,0.000,1
0,0,J Thurman,0.000,1
0,0,M Kashak,0.000,1
0,0,P Levels,0.000,1
0,0,J Burnett,0.000,1
0,0,P Caron,0.000,1
0,0,B Erdos,0.000,1
0,0,C Hughes,3.000,3
0,0,A Singleton,0.000,3
0,0,T Campbell,0.000,3
0,0,W Langlais,0.000,3
0,0,S Richardson,0.000,2
0,0,C Power,0.000,2
0,0,J Bell,0.000,2
0,0,B DAguilar,0.000,1
0,0,M Harris,0.000,5
0,0,J Vaughters,2.000,4
0,1,J Wall,0.000,4
0,0,M Johnson,0.000,4
0,0,C Evans,0.000,4
0,0,M Edem,0.000,3
0,0,T Antigha,0.000,3
0,0,C Ontko,0.000,2
0,0,J Hecht,0.000,3
0,0,J Johnson,0.000,1
0,0,G Love,0.000,2
0,0,E Steele,0.000,1
0,0,D Radford,0.000,1
0,0,H Muamba,0.000,9
0,0,E Dargan,0.000,5
0,1,S Williams,0.000,5
0,0,C Lyles,0.000,4
0,0,A Leonard,0.000,5
0,0,Z Minter,0.000,3
0,0,W Jefferson,0.000,4
0,0,D Carter,0.000,1
0,0,S Eguavoen,0.000,1
0,0,M Henry,0.000,2
0,0,C Laing,1.000,1
0,0,J Sears Jr,0.000,4
0,0,T Davis,1.000,3
0,1,M Ball,0.000,4
0,0,J Tuggle,0.000,5
0,0,V Butler,0.000,3
0,0,D Prukop,0.000,1
0,0,R Murray,0.000,1
0,0,C McDaniel,0.000,1
0,0,D Wynn,0.000,2
0,0,A Owusu Ansah,0.000,2
0,0,C Vaughn,0.000,2
0,0,B Woods,0.000,2
0,0,J Finley,0.000,1
0,0,B Harris,0.000,1
0,0,L Noel,0.000,2
0,0,J Gabriel,0.000,2
0,0,Z Evans,1.000,3
0,0,T Reed,0.000,8
0,0,J Rose,0.000,6
0,0,S Bryant,0.000,6
0,0,K Johnson,0.000,7
0,0,J Gavins,0.000,7
0,0,A Gascon Nadon,0.000,1
0,0,W Powell,0.000,1
0,0,S Rogers,0.000,1
0,0,E Lattanzio,0.000,1
0,0,N MacMillan,0.000,1
0,0,J Ceresna,0.000,1
0,0,J Bolduc,0.000,3
0,0,D West,0.000,1
0,0,A Ellis,0.000,1
0,0,C Tindal,0.000,4
0,0,S Baltimore,0.000,5
0,0,K Bass,0.000,3
0,0,A Pruneau,0.000,4
0,0,J Santos Knox,0.000,1
0,0,T Corney,0.000,2
0,0,T Heath,0.000,2
0,0,F Renaud,0.000,2
0,0,M Miller,0.000,2
0,1,J Jeffcoat,2.000,2
0,0,S Hurl,0.000,3
0,0,K Knox,0.000,3
0,0,B Alexander,0.000,3
0,0,R Carmichael,0.000,4
0,0,J Westerman,2.000,4
0,0,C Randle,0.000,5
0,0,T Loffler,0.000,6
0,0,B Walker,0.000,7
0,0,K Fogg,0.000,1
0,0,C Normand,0.000,1
0,0,M Nichols,0.000,1
0,0,C Johnson,1.000,1
0,0,J Thomas,0.000,1
0,0,D Nevis,0.000,1
0,0,T Miles,0.000,1
0,0,R Drew,0.000,1
0,0,K Matte,0.000,1
0,0,D Tovell,0.000,8
0,0,C Cox,0.000,5
0,0,B Stewart,0.000,5
0,0,M Bedard,0.000,1
0,0,D Wright,0.000,1
0,0,J Westerman,0.000,1
0,0,K Shologan,0.000,1
0,0,D Townsend,0.000,2
0,0,J Blanc,0.000,2
0,0,B Cunningham,0.000,1
0,0,D Lalama,0.000,1
0,0,J Mincy,0.000,3
0,0,G Knapton,0.000,3
0,0,C Ackie,0.000,3
0,0,J Rodgers,0.000,2
0,0,B Dozier,1.000,4
0,0,T Hollins,0.000,4
0,0,K Hebert,0.000,4
0,0,J Bowman,2.000,4
0,0,M Maston,0.000,5
0,0,O Willis,2.000,4
0,0,K Ladler,0.000,10
0,0,K Jones,0.000,7
0,0,K Boateng,1.000,1
0,1,N King,0.000,0
0,1,A Colquhoun,0.000,4
0,0,A Hoffman Ellis,0.000,3
0,0,J Adams,0.000,3
0,0,E Cummings,1.000,2
0,0,C Mulumba Tshimanga,0.000,2
0,0,T Bullitt,0.000,2
0,0,N Behar,0.000,1
0,0,C Edwards,0.000,1
0,0,A Lue,0.000,1
0,0,M Moore,0.000,1
0,0,B Zylstra,0.000,1
0,0,A Sewell,0.000,1
0,1,T Lee III,0.000,3
0,1,B Jackson,0.000,7
0,0,C Fenner,0.000,8
0,0,S Elimimian,0.000,5
0,0,T Burnett,0.000,4
0,0,M Forde,0.000,4
0,0,R Yell,0.000,3
0,0,J Herdman,0.000,2
0,0,L Purifoy,0.000,3
0,0,A Thompson,0.000,1
0,0,J Luke,0.000,1
0,0,N Hamlin,0.000,1
0,0,M Brooks,1.000,1
0,0,A Johnson,0.000,1
0,0,D Evans,0.000,1
0,0,B Burnham,0.000,1
0,0,W Jefferson,1.000,9
0,0,S Eguavoen,1.000,5
0,0,T Antigha,2.000,4
0,0,M Edem,0.000,6
0,0,H Muamba,0.000,6
0,0,E Gainey,0.000,3
0,0,K Rodgers,0.000,4
0,0,C Lyles,0.000,4
0,0,J Johnson,0.000,4
