kickoff return yards, kickoff returns, longest kickoff return, name
20,1,20,Jonathan Dowling
113,5,54,JJ Rutledge
19,1,19,Cody Tucker
35,1,35,T Austin
24,2,15,A Buie
17,1,17,S Bailey
16,1,16,R Clarke
125,6,25,A Snipes Booker
25,1,25,S Butler
10,1,10,M Ward
39,2,22,A Goodley
19,1,19,D Stonum
39,2,20,C Loftin
37,2,27,K Pope
15,1,15,Senorise Perry
85,3,33,CoShik Williams
35,1,35,DeMarcus Sweat
34,1,34,JC Coleman
20,1,20,Dimitri Knowles
21,1,21,Jamal Golden
18,1,18,Tony Zenon
24,1,24,Ralph Abernathy IV
22,1,22,Chris Burrell
28,1,28,Cameron Saddler
28,1,28,Lafayette Pitts
24,1,24,Brendon Felder
66,3,35,D Glover Wright
5,1,5,T Reynolds
35,1,35,D Christopher
-1,1,0,C Henderson
19,1,19,A Tryon
104,6,22,M Rucker
22,1,22,Kevin Norwood
38,2,27,Antonio Andrews
9,1,9,Willie McNeal
122,5,39,J Gilbert
17,1,17,I Anderson
3,1,3,D Paulsen
47,2,31,J Miles
85,5,22,J Ferguson
10,1,10,Spiffy Evans
34,2,23,Isaiah Jones
9,1,9,Arthur Williams
36,2,19,Jerry Gates
63,3,20,Justin Veltung
0,1,0,Ryan Bass
71,4,21,James Potts
53,1,53,Brandon Murie
12,1,12,Matt Weiser
104,4,34,Tubotein Taylor
76,2,66,Chris Flowers
44,1,44,Joe Sampson
34,1,34,Cody Hoffman
93,5,34,Kris Parham
12,1,12,Obi Owoh
47,2,28,M Manuel
27,1,27,B Bigelow
8,1,7,D Lasco
140,6,36,J Smith
52,2,30,C Smith
69,3,29,Martavis Bryant
27,1,27,Matt Porter
13,1,13,Jaron Brown
15,1,15,Jamill Smith
34,1,34,Jerry Harris
28,1,28,Saylor Lavallii
24,1,24,Courtney Williams
32,1,32,Nick Hill
59,3,22,Marques Mosley
36,2,21,Donta Abron
68,3,28,DeAndre Carter
44,2,26,Nick Williams
47,2,24,Lee Clubb
37,1,37,Jason Oden
57,2,53,Marcus Williams
68,3,27,Tyler Allen
0,1,0,Joe Fleming
28,2,14,Tevin Allen
23,1,23,Phil Dudley
62,3,31,Darrian Mallary
25,1,25,Richard Leonard
16,2,11,Akil Dan Fodio
16,1,16,Tyler Williams
27,2,15,Brandon Jackson Bell
14,1,14,Cantrell Frazier
20,1,20,T Zenon
17,1,17,O Smith
53,3,24,C Byrd
18,1,18,M Ruff
31,3,18,Ryan Jackson
89,4,29,DJ Banks
37,2,20,Greg Garmon
11,1,11,Keenan Davis
42,2,21,Jarvis West
14,1,14,D Beshears
49,2,34,S McGuffie
38,2,21,D Moore
54,2,36,Tyler Lockett
141,5,77,Duke Johnson
19,1,19,Phillip Dorsett
20,1,20,DeMarcus Sweat
20,1,20,Demarco Robinson
98,4,41,Dri Archer
25,1,25,Eric Adeyemi
9,1,9,Cortney Davis
40,3,19,Dennis Johnson
12,1,12,Senorise Perry
61,3,25,Julian Burton
22,1,22,Vernon Scott
13,1,13,Nate Davis
10,1,19,Sybhrian Berry
54,2,34,Odell Beckham Jr
30,1,30,Jaydon Mickens
17,1,17,Kevin Smith
16,1,16,Shaq Thompson
65,2,37,Jordan Broadnax
16,1,16,Kenny Mullen
14,1,14,D Scott
93,5,23,S Strother
77,3,36,Dennis Norfleet
12,1,12,Jeremy Gallon
64,2,34,Anthony LaCoste
74,2,48,T Stoudermire
50,2,35,N Steriti
25,1,25,R Harris
20,1,20,Trae Elston
52,3,21,Michael Edwards
18,1,18,Kevin Perry
42,2,24,TJ Moe
33,2,18,Gahn McGaffie
15,1,15,Jimmie Hunt
62,2,35,Todd Gurley
14,2,7,Merritt Hall
49,2,27,Steward Butler
45,2,28,Andre Booker
54,4,15,Darius Ramsey
54,3,24,Shaun Warren
138,3,100,Onterio McCalebb
10,1,10,Craig Sanders
91,3,38,K Gilstrap
65,3,27,D Smith
51,2,32,T Jones
25,2,17,Lindsey Lamar
24,1,24,Perez Ashford
17,1,17,Luke Eakes
40,2,25,Kevin Barfield
28,1,28,Tevin Barksdale
15,1,15,Taino Fears Perez
21,1,21,Venric Mark
76,3,28,Brian Kimbrow
65,3,23,Andre Hal
32,1,32,G Atkinson III
25,1,25,C McDaniel
12,1,12,J Grace
64,2,41,R Mostert
9,1,9,B Byrd
57,3,28,T Richmond
10,1,10,D McKayhan
50,2,26,Devin Smith
82,5,33,Rannell Hall
43,2,26,Kyle Hammonds
180,6,91,Akeelie Mustafa
19,1,19,Germi Morrison
87,3,39,Roy Finch
132,7,24,James Owens
46,3,20,Bralon Addison
79,3,37,Isaiah Burse
44,3,26,Davon Dunn
19,1,19,Milton Knox
14,1,14,Malcolm Marable
20,1,20,James White
16,1,16,Melvin Gordon
93,4,26,W Parker
22,1,22,TJ Glover
44,2,34,Jordan Hanberry
25,1,25,Jordan Arcement
95,6,23,Lance Ray
3,0,3,Zeek Bigger
121,2,96,Colin Lockett
76,3,30,Larry Dixon
4,1,4,Stephen Fraser
89,3,36,Tyler Ervin
115,4,51,Alex Hines
63,3,33,Jonathan Perkins
19,1,19,Cole Loftin
78,4,23,Gralyn Crawford
14,1,14,Mike Brooks
54,2,27,A Carter
19,1,19,P Skov
82,5,19,T Burton
38,2,20,J Duncan
72,4,21,Jeremiah Kobena
40,3,19,Marqise Lee
10,1,10,Waymon James
62,4,19,Justin Fortson
4,1,4,Jeremy Runner
123,5,45,Matt Brown
21,1,21,Khalif Herbin
25,1,25,Stefon Diggs
22,1,22,Wes Brown
106,3,61,Cordarrelle Patterson
18,1,18,Daniel Hood
33,2,18,Avery Sweeting
21,1,21,Albert Wilson
18,1,18,Demarius Matthews
16,1,16,Parris Lee
44,3,25,Carlos Wiggins
38,3,14,Lamaar Thomas
23,1,23,Trey Watts
21,1,21,Conner Floyd
50,3,23,Josh Rounds
68,3,26,Chandler Worthy
12,1,12,Daron White
7,1,7,Brandon Burks
15,1,15,Qyendarius Griffin
58,3,22,T Williams
23,1,23,A Debose
125,6,29,I Battle
45,2,30,J Gaines
23,1,23,B Ijah
67,2,40,S Foster
22,1,22,B Marquez
20,1,20,Damien Thigpen
20,1,20,Jordon James
17,1,17,Steven Manfro
70,2,47,Kenny Bell
22,1,22,Marcus Sullivan
26,1,26,Caleve Deboskie
19,1,19,Austin Shanks
40,2,21,K Shepherd
18,1,18,D Jennings
27,1,27,A Amos
18,1,18,Dimitri Knowles
38,2,23,JJ Rutledge
8,1,8,Terrence Oliver
76,4,21,Lovell Jackson
21,1,21,Sean Tapley
18,1,18,Teondray Caldwell
44,3,20,Greg Herd
43,1,43,Daniel Braverman
14,1,14,Darevon Chance
3,1,3,Kyle Lark
0,1,0,Jon Henry
75,4,25,Pete Houlihan
48,3,20,Tavares Crawford
16,1,16,Trey Pendergrass
38,2,24,Bernard Reedy
11,1,11,Dwight Macon
38,2,19,L Lamar
0,1,0,A Shields
25,1,25,T Cornett
13,1,13,E Johnson
27,2,19,T Caldwell
41,1,41,Malachi Freeman
46,1,46,Chris Flowers
28,2,26,Tyrone Hendrix
0,1,0,Kristian Johnson
0,1,0,Elandon Roberts
22,1,22,Dennis Johnson
61,3,25,Stephen Fraser
19,1,19,Jonathan Crucitti
59,3,28,Tommylee Lewis
13,1,13,Rob Sterling
38,2,24,Jakar Hamilton
24,1,24,Onterio McCalebb
29,3,11,Cortney Davis
81,4,25,Antwan Goodley
8,1,8,Darryl Stonum
81,5,26,Terrance Robinson
14,1,14,Keshawn Hill
22,1,22,Mitch Burroughs
70,4,23,Dawan Scott
96,3,44,Rannell Hall
23,1,23,Quincy McDuffie
33,2,22,Richard Leonard
15,1,15,Wayne Times
70,2,47,Ralph Abernathy IV
18,1,18,Travis Tarpley
9,1,9,Sammy Watkins
43,2,26,Hank McCloud
19,1,19,P Kurunwune
15,1,15,T Burton
14,1,14,J Duncan
2,1,2,A Young Wiseman
92,2,59,A Goforth
31,2,18,A Wilkins
23,1,23,T Dixon
6,1,6,G Irvine
63,5,15,Orville Reynolds
39,2,20,Lovell Jackson
35,1,35,I Burse
21,1,21,D Dunn
92,3,44,J Hall
50,2,34,M Mosley
24,2,14,D Abron
7,1,7,B Daigh
7,1,7,S Fernandez
41,3,19,A Wilson
24,2,16,K Hill
18,1,18,P Lee
111,3,84,K Harrison
54,3,30,Todd Gurley
77,4,22,DJoun Smith
26,1,26,O Smith
97,2,72,K Shepherd
58,3,26,C Richardson
21,1,21,D Terrell
95,1,95,Mike Edwards
31,2,19,Nashon Davis
29,3,15,Mike Venson
13,1,13,VanLawrance Franks
11,1,11,David Hollyfield
27,1,27,R Lankford
39,2,25,K Glears
65,3,25,Shane Wynn
103,4,28,Jamill Smith
39,1,39,Greg Garmon
23,1,23,Keenan Davis
53,2,36,Carlos Anderson
46,2,30,Wes Smith
13,1,13,J West
59,3,24,F Salomon
101,4,36,Dejor Simmons
58,3,20,Jeremiah Wilson
19,1,19,Stedman Bailey
8,1,8,Tavon Austin
49,3,22,D Beshears
12,1,12,T Pierson
3,1,3,J Mundine
49,2,28,W James
10,1,10,J Koontz
119,2,96,T Lockett
87,4,29,B Chancellor
117,4,51,DeMarcus Sweat
50,2,27,Antonio Andrews
60,2,42,A Bushell
36,2,28,C Lamb
130,6,31,S Tapley
26,1,26,R Morris
99,3,42,M Ford
56,4,16,J Veltung
13,1,13,R Bass
6,1,6,N Lovett
49,2,24,DJ Banks
45,3,19,Dennis Parks
25,2,13,Sam McGuffie
98,3,45,Stefon Diggs
52,2,33,Nick Williams
38,2,24,Taylor Mack
24,1,24,Nick Hill
24,1,24,George Atkinson III
138,5,55,B McCain
38,2,26,J Steib
24,1,24,M Rucker
15,1,15,R Whatley
95,1,95,Duke Johnson
39,1,39,Malcolm Lewis
39,3,19,Tyree Green
33,3,14,Jazz Moss
2,1,2,Angelo Cabrera
44,2,27,D Norfleet
126,6,28,J Broadnax
57,3,22,Marcus Jones
60,3,22,Brian Fields
110,2,100,J Walton
37,3,20,J Scott
24,2,15,J Bigham
11,1,11,S Golson
58,3,21,D Johnson
16,1,16,M Goodwin
42,1,42,TJ Moe
16,1,16,Marcus Murphy
15,1,15,Gahn McGaffie
67,3,29,Jamal Miles
23,1,23,Rashad Ross
60,3,22,Andre Booker
14,1,14,Alex Bazzie
73,3,41,Kyle Hammonds
45,2,27,Dazmond Patterson
47,2,21,T Palmer
21,1,21,T Glover
17,1,17,J Jones
51,2,28,Kenny Bell
-2,1,0,Conor McDermott
53,2,27,Frankie Jackson
24,1,24,Rocky Hayes
72,4,23,Kendall Brock
59,3,22,Phillip Harvey
31,1,31,Jamaal White
4,1,4,Chris Dever Jr
17,1,17,Venric Mark
44,2,26,Spiffy Evans
36,2,21,James McCaffrey
13,1,13,Andre Lawrence
10,1,10,Steele Divitto
22,1,22,Brionte Dunn
20,1,20,Devin Smith
74,3,32,Brendan Bigelow
78,3,33,Justin Gilbert
42,2,23,Caleb Muncrief
18,1,18,Harry Peoples
15,1,15,Darryl Surgent
34,3,14,Keanon Lowe
42,2,22,Tremaine Hudson
42,3,18,Ladarius Vanlier
23,1,23,Brendon Felder
8,1,8,Cameron Saddler
69,3,32,JC Coleman
10,1,10,Dimitri Knowles
7,1,7,Chase Williams
20,1,20,A Kenney
18,1,18,A Amos
45,2,24,M Thomas
21,2,20,Raheem Mostert
0,1,0,Akeem Hunt
115,5,28,Tyler Allen
15,1,15,Dominique Sherrer
0,1,0,Joe Fleming
53,1,53,Jackie Williams
119,4,39,Colin Lockett
1,1,0,Brandon Wright
18,1,18,Romon Bridges
4,1,4,Seth Wisthoff
68,4,21,Tyler Ervin
79,5,29,Lee Clubb
20,1,20,Jason Oden
21,1,21,Tracy Lampley
24,1,24,C Loftin
19,2,14,H Richardson
30,2,16,T Williams
87,3,64,T Montgomery
59,3,28,M Lee
25,2,25,Steve Rene
10,1,10,Prince Tyson Gulley
49,4,22,Adrian Coxson
19,1,19,Cordarrelle Patterson
84,4,26,Andre Debose
42,1,42,Trey Watts
59,3,28,Jordan Hanberry
51,2,28,Dexter Aucoin
13,1,13,Jordan Arcement
10,1,10,Terry Lucas Jr
35,2,24,Bernard Reedy
71,3,29,Jerry Gates
36,2,26,Jordan Hopgood
59,3,38,Chandler Worthy
28,2,18,Daron White
11,1,11,Brandon Burks
85,4,26,LaDarius Perkins
50,2,29,SaDale Foster
162,5,98,Chase Clayton
15,1,15,David Anaya
55,1,55,Damien Thigpen
16,1,16,Trevon Stewart
18,1,18,Charles Henderson
15,1,15,DeVonte Christopher
55,2,32,Mike Hague
7,1,7,Cody Hoffman
46,1,46,Autrey Golden
0,1,0,Eric Tomlinson
17,1,17,Akeelie Mustafa
31,1,31,Brian Kimbrow
97,5,24,Michael Ruff
69,2,37,Marvin Hall
100,5,25,Nevin Lewis
16,1,16,Aaron Kincy
14,1,14,Justin Monahan
13,1,13,Justin Lilley
59,3,22,Melvin Gordon
30,2,18,Devonta Glover Wright
22,1,22,Shaun Wick
16,1,16,Tuuta Inoke
59,3,25,D Campbell
6,1,6,Z Hitchens
40,1,40,Mitch Burroughs
31,1,31,Cody Hoffman
70,3,25,Cortney Davis
79,3,28,Darryl Stonum
33,2,18,Antwan Goodley
31,1,31,Rocky Hayes
75,4,22,Terrance Lewis
31,2,24,Tollette George
25,2,15,Christion Jones
34,2,19,Travis Jones
22,1,22,DJoun Smith
66,3,25,Dennis Johnson
35,1,35,Mason Robinson
59,2,43,Onterio McCalebb
22,1,22,Jarvis Landry
14,1,14,Jamal Miles
48,2,31,DeVonte Christopher
88,3,40,J Smith
15,1,15,J Edwards
20,1,20,D Hopkins
19,1,19,L Lamar
0,1,0,J Carlton
18,1,18,Thomas Coffman
55,1,55,Chuck Jacobs
40,2,21,Lee Butler
131,3,95,Bobby McCain
0,1,0,Bakari Hollier
111,4,34,DeAndre Jasper
44,1,44,Richard Leonard
14,1,14,Senorise Perry
13,1,13,Adrian Bushell
87,4,28,DeMarcus Sweat
185,5,90,L Joyner
48,3,26,S Watkins
14,1,14,Merritt Hall
134,6,43,Brian Kimbrow
14,1,14,Andre Hal
93,6,32,Orwin Smith
90,4,46,Duke Johnson
11,1,11,Mike James
199,5,57,Mike Edwards
21,2,13,Will Gregory
13,1,13,Jared Leaf
12,2,12,Siasau Matagiese
61,3,24,Kendall Brock
10,1,10,Reggie Coates
52,2,30,T Handley
11,1,11,M LaGrone
40,2,20,S Wick
69,4,22,J Ferguson
25,1,25,T Hawthorne
43,2,24,D Banks
59,3,24,Keenan Davis
25,1,25,Jordan Cotton
10,1,10,Jonathan Gimm
56,2,30,Saylor Lavallii
37,2,21,N Hill
47,2,25,T Allen
20,1,20,D Sherrer
50,3,22,Dawan Scott
96,3,61,Jordan Broadnax
18,1,18,Marcus Jones
13,1,13,Troy Stoudermire
24,2,15,Wayne Morgan
10,1,10,Ashton Brolyd
90,2,49,J Lewis
33,2,21,J Jones
12,1,12,T Glover
42,2,26,Marcus Thomas
44,3,19,Ethan Preston
11,1,11,Mike Smith
55,2,31,Romar Morris
18,2,17,Lance Ray
49,2,25,Tobias Palmer
31,3,15,Keith Gamble
16,1,16,Vinny Miller
35,1,35,Jamal Turner
29,1,29,Charles Jackson
31,2,18,Phillip Pleasant
21,1,21,Donovan Henley
98,4,35,Tommylee Lewis
75,3,29,Tre Parmalee
47,2,25,D Anaya
68,4,21,Jasper Sanders
1,1,1,Jay Burns
87,3,33,D Norfleet
10,1,10,D Smith
67,3,35,J Williams
22,1,22,Kyle Hammonds
20,1,20,Dazmond Patterson
33,1,33,Marcus Cooperwood
22,1,22,Derrick Demps
21,1,21,Keith Johnson
0,1,0,Eric Hitch
69,2,36,B Clay
13,1,13,T Millard
28,1,28,T Thompson
22,1,22,T Lockett
3,1,3,Keanon Lowe
116,7,20,Daniel Jenkins
83,2,64,Lafayette Pitts
23,1,23,Brendon Felder
123,5,69,JJ Hubbard
29,3,18,Demetrius Fairley
-3,1,0,Michael Cunningham
0,1,0,P Jones
65,3,25,M Brown
128,5,40,Luke Turner
77,4,22,Andre Booker
50,1,50,B Ellington
8,1,8,D Byrd
21,1,21,T Moe
19,1,19,M Murphy
96,5,25,Colin Lockett
17,1,17,Brandon Wright
167,5,97,Tyler Ervin
86,2,67,Damon Ogburn Jr
18,1,18,S Dawson
79,4,28,K Shepherd
23,2,13,E Scott
26,1,26,Cordarrelle Patterson
25,2,15,Devrin Young
3,1,3,Mychal Rivera
47,2,30,Tyler Williams
21,1,21,Imani Davis
9,1,9,Conor Hundley
94,4,28,J Rounds
57,3,25,Trey Watts
6,1,6,JaTerian Douglas
66,3,25,Isaiah Burse
53,3,21,Cassius McDowell
47,2,27,James Green
130,6,30,Jeremy Height
54,1,54,LeKendrick Williams
30,1,30,Trey Williams
19,1,19,Chris Merrill
237,6,65,Jafus Gaines
23,1,23,Andy Erickson
71,3,30,Jeremy Barnes
43,3,20,Mike Brooks
46,2,27,Damien Thigpen
76,3,31,Marcus Sullivan
1,1,1,Tim Cornett
109,4,38,Anthony LaCoste
41,2,25,Marqise Lee
66,3,31,Brendan Bigelow
64,3,29,Jerry Gates
27,2,16,John Pettigrew
18,1,18,Orville Reynolds
85,3,37,Stephen Fraser
115,3,56,Teondray Caldwell
24,1,24,Carl Winston
76,4,31,Donta Abron
21,1,21,Jeffrey Hall
44,2,22,M Gordon
66,4,25,A Golden
16,1,16,M Edwards
45,2,29,Willie McNeal
118,4,50,Justin Sims
63,3,26,Tracy Lampley
19,2,14,Daniel Braverman
87,4,31,Nick Williams
19,1,18,Taylor Mack
20,1,20,Tavon Austin
17,1,17,Stedman Bailey
63,3,25,Stefon Diggs
28,1,28,Albert Reid
76,4,28,M Hall
66,2,33,T Montgomery
30,1,30,A Carter
23,1,23,Joe Sampson
72,4,22,Mike Edwards
58,2,32,Anthony LaCoste
12,1,12,Chris Jordan
43,2,23,Thomas Coffman
41,1,41,Lee Clubb
34,1,34,Hakeem Lawrence
21,2,13,Tyler Williams
3,1,3,Conor Hundley
29,2,19,Dawan Scott
5,1,5,Jimmy Turvy
43,4,21,Rocky Hayes
23,1,23,Frankie Jackson
51,1,51,Tyree Robinson
31,1,31,Antonio Andrews
26,2,14,Willie McNeal
142,3,99,Christion Jones
15,1,15,Jaylen Walton
59,3,23,Stephen Fraser
24,2,15,Kylan Butler
19,1,19,Daniel Jenkins
35,2,20,Malcolm Marable
110,6,30,Spiffy Evans
129,5,39,Andre Ellington
17,1,17,Brian Sutton
8,1,8,Jerry Gates
73,3,29,Billy Morgan
70,3,24,Brandon Johnson Farrell
20,1,20,Justin Favreau
99,6,25,M Manuel
66,3,26,J Miles
27,2,18,Rannell Hall
33,1,33,Marcus Murphy
18,1,18,TJ Moe
53,2,38,Ralph Abernathy IV
77,3,30,Dimitri Knowles
37,2,19,JC Coleman
21,1,21,J Hall
19,1,19,M Mosley
24,1,24,D Thigpen
13,1,13,Taylor Mack
51,2,30,Brandon Murie
16,1,16,Devin Campbell
28,2,19,Derrick Harris
13,1,13,Reggie Bullock
157,4,96,Autrey Golden
14,1,14,Michael Edwards
32,1,32,D Smith
24,1,24,T Jones
22,1,22,S Neasman
17,1,17,C LeBlanc
41,2,21,B Chancellor
67,4,22,I Burse
12,1,12,M Knox
102,7,22,C Lockett
28,2,16,M Mitchell
10,1,10,R Samuel
55,3,22,D Young
42,2,21,C Patterson
77,2,55,Orwin Smith
66,3,28,Jamal Golden
61,2,31,Broderick Snoddy
51,3,26,Reggie Whatley
22,1,22,Kenneth Gilstrap
12,1,12,J Ferguson
10,1,10,T Hawthorne
26,3,16,Troy Stoudermire
15,1,15,D Nealy
10,2,5,J Miller
69,3,29,J Bell
174,4,99,D Archer
38,2,21,E Adeyemi
77,4,36,J Smith
83,4,33,D Sweat
25,1,25,B Ellington
51,3,23,D Surgent
72,3,31,D Jasper
42,2,22,R Leonard
14,1,14,W Times
12,1,12,A Dan Fodio
10,1,10,S Miller
19,1,19,Jarvis Landry
11,1,11,Nic Jacobs
-6,1,0,Odell Beckham Jr
70,4,33,Derrick Joseph
10,1,10,Tye Smith
129,6,35,Jordan Broadnax
74,4,22,Kyle Hammonds
16,1,16,Dazmond Patterson
9,1,9,Ryan Clark
102,4,34,Nick Hill
21,1,21,Devin Smith
24,1,24,P Dorsett
19,1,19,D Johnson
112,7,50,T Palmer
62,3,22,Marcus Thomas
33,1,33,Romar Morris
172,9,25,Todd Handley
15,1,15,Najee Lovett
142,5,83,A Abdullah
7,1,7,J White
52,2,30,Leighton Settle
29,1,29,Perez Ashford
82,4,25,Saylor Lavallii
15,1,15,Courtney Williams
12,1,12,Adam Fenton
56,3,24,A Mustafa
22,1,22,D Quiroga
27,1,27,K Harrison
30,2,17,Chase Clayton
18,1,18,Carlos Wiggins
44,2,23,DJ Harper
25,1,25,Dallas Burroughs
21,2,13,Venric Mark
138,3,96,Tevin Coleman
55,2,29,Shane Wynn
26,1,26,Isaiah Roundtree
43,1,43,J Gilbert
36,1,36,D Roland
16,1,16,J Smith
120,2,100,D Monroe
60,3,22,R Mostert
35,1,35,A Hunt
100,5,30,A Snipes Booker
80,5,18,Luke Turner
17,1,17,Donte Moore
29,1,29,Larry McDuffey
43,2,22,TJ Glover
12,1,12,Randon Carnathan
2,1,2,Kennedy Helms
28,1,28,Chandler Worthy
63,4,20,Derrick Hopkins
96,3,60,Karlos Williams
67,3,28,Justin Sims
46,2,45,Tracy Lampley
53,2,28,Adrian Bushell
16,2,18,Jalen Harrington
70,2,45,Cole Loftin
94,2,63,Brandon Carter
89,5,24,Josh Rounds
11,1,11,Dante Butler
49,3,18,Cortney Davis
27,1,27,Trey Williams
56,2,31,Dennis Johnson
16,1,16,Dean Demetrius
108,4,35,Andy Erickson
36,2,18,Nick Hale
23,1,23,Greg Franklin
19,1,19,Darrin Reaves
69,3,33,JaTerian Douglas
