assists, faceoffs lost, faceoffs won, goals, minutes, minutes even, minutes power play, minutes short handed, name, number, penalty minutes, plus minus, points, position, power play goals, shifts, short handed goals, shots on goal
0,,,0,5.967,5.167,0.800,0.000,Brendan Bell,36,5.000,1,0,D,0,6,0,0
1,3,,1,13.267,12.017,1.250,0.000,Kris Newbury,54,6.000,3,2,C,0,21,0,5
1,,,0,14.883,14.100,0.767,0.017,Jeff ONeill,92,0.000,1,1,RW,0,25,0,4
0,,,0,20.000,17.850,0.000,2.150,Keith Carney,3,2.000,0,0,D,0,27,0,1
0,,,0,19.650,16.383,0.000,3.267,Kim Johnsson,5,0.000,-1,0,D,0,25,0,1
0,,,0,17.567,16.983,0.000,0.583,Brent Burns,8,0.000,-1,0,D,0,24,0,2
0,6,7,0,15.050,14.033,0.000,1.017,Mikko Koivu,9,0.000,-2,0,C,0,23,0,2
0,,,0,17.233,16.850,0.000,0.383,Marian Gaborik,10,0.000,-2,0,RW,0,25,0,3
0,,1,0,9.233,9.233,0.000,0.000,Dominic Moore,11,0.000,0,0,C,0,13,0,0
0,,1,0,17.550,15.817,0.000,1.733,Brian Rolston,12,0.000,0,0,C,0,22,0,0
0,2,2,0,8.633,8.633,0.000,0.000,Wyatt Smith,17,0.000,0,0,C,0,16,0,1
0,,,0,9.350,9.350,0.000,0.000,Adam Hall,18,0.000,0,0,RW,0,14,0,0
0,,,0,10.867,10.867,0.000,0.000,Stephane Veilleux,19,0.000,-1,0,LW,0,19,0,1
0,,,0,19.567,19.567,0.000,0.000,Kurtis Foster,26,2.000,-1,0,D,0,22,0,6
0,5,5,0,15.650,14.150,0.000,1.500,Todd White,28,0.000,0,0,RW,0,22,0,1
0,8,5,0,18.417,15.467,0.000,2.950,Wes Walz,37,0.000,-1,0,C,0,26,0,0
0,5,1,0,19.967,16.400,0.000,3.567,Pavol Demitra,38,0.000,-2,0,LW,0,27,0,3
0,,,0,23.450,20.717,0.000,2.733,Martin Skoula,41,0.000,-1,0,D,0,26,0,3
0,,,0,18.683,15.417,0.000,3.267,Nick Schultz,55,0.000,-2,0,D,0,25,0,0
0,,,0,11.317,11.317,0.000,0.000,Branko Radivojevic,92,2.000,-1,0,RW,0,21,0,2
0,,,0,14.300,14.300,0.000,0.000,Pierre Marc Bouchard,96,0.000,0,0,C,0,20,0,0
0,,,0,23.350,22.367,0.983,0.000,Kyle Mclaren,4,0.000,1,0,D,0,33,0,0
0,4,6,0,17.467,15.617,1.850,0.000,Joe Pavelski,8,0.000,0,0,C,0,22,0,0
1,,,1,16.567,13.383,3.183,0.000,Milan Michalek,9,0.000,2,2,RW,0,22,0,5
0,,,0,11.000,8.683,2.317,0.000,Christian Ehrhoff,10,0.000,0,0,D,0,14,0,2
0,4,7,0,11.717,11.717,0.000,0.000,Marcel Goc,11,0.000,1,0,C,0,17,0,1
0,1,1,0,18.117,15.300,2.817,0.000,Patrick Marleau,12,0.000,0,0,C,0,22,0,1
0,,,0,16.983,15.400,1.583,0.000,Bill Guerin,13,0.000,0,0,RW,0,22,0,2
0,,,1,17.833,13.417,4.417,0.000,Jonathan Cheechoo,14,0.000,2,1,RW,0,21,0,4
0,,,0,9.300,5.650,3.650,0.000,Matt Carle,18,0.000,0,0,D,0,12,0,2
2,7,9,0,18.817,14.667,4.150,0.000,Joe Thornton,19,0.000,2,2,C,0,22,0,0
1,,,0,28.250,27.933,0.317,0.000,Scott Hannan,22,0.000,1,1,D,0,34,0,1
0,,,0,13.183,13.183,0.000,0.000,Mike Grier,25,0.000,0,0,RW,0,16,0,2
1,,,0,11.900,11.900,0.000,0.000,Steve Bernier,26,0.000,1,1,RW,0,17,0,1
0,,,1,13.017,13.017,0.000,0.000,Ryane Clowe,29,0.000,1,1,LW,0,17,0,2
0,,,0,12.300,12.300,0.000,0.000,Pat Rissmiller,34,0.000,0,0,C,0,16,0,0
0,6,3,0,12.100,12.100,0.000,0.000,Curtis Brown,37,0.000,0,0,C,0,16,0,1
1,,,0,24.667,24.667,0.000,0.000,Marc Edouard Vlasic,44,0.000,3,1,D,0,32,0,0
0,,,0,23.433,18.700,4.733,0.000,Craig Rivet,52,0.000,1,0,D,0,32,0,2
0,,,0,13.950,11.033,0.133,2.783,Dan Hamhuis,2,0.000,0,0,D,0,21,0,2
0,,,0,20.250,15.617,4.550,0.083,Marek Zidlicky,3,0.000,0,0,D,0,24,0,0
0,,,0,1.667,1.667,0.000,0.000,Vitaly Vishnevski,4,0.000,-1,0,D,0,3,0,0
0,,,0,20.200,16.100,0.133,3.967,Greg Zanon,5,0.000,0,0,D,0,24,0,2
0,,,0,17.933,12.167,5.317,0.450,Shea Weber,6,0.000,0,0,D,0,22,0,3
0,,,0,21.667,14.883,6.167,0.617,Paul Kariya,9,0.000,-1,0,LW,0,28,0,1
0,9,7,1,18.033,12.783,3.717,1.533,David Legwand,11,2.000,-1,1,C,1,29,0,2
0,,,0,11.633,11.500,0.133,0.000,Ramzi Abid,14,0.000,0,0,LW,0,16,0,1
0,,,0,4.650,4.517,0.133,0.000,Darcy Hordichuk,16,0.000,0,0,LW,0,8,0,0
0,10,8,0,20.733,15.383,5.350,0.000,Jason Arnott,19,2.000,0,0,C,0,26,0,1
0,,,0,20.850,16.750,3.483,0.617,Ryan Suter,20,2.000,-1,0,D,0,26,0,0
0,10,9,0,21.767,15.250,6.150,0.367,Peter Forsberg,21,0.000,0,0,C,0,26,0,3
0,2,2,0,14.850,11.667,0.150,3.033,Jerred Smithson,25,0.000,-1,0,C,0,22,0,0
0,1,1,0,7.967,7.633,0.333,0.000,Rich Peverley,37,0.000,0,0,C,0,12,0,0
0,1,,0,15.333,12.700,0.250,2.383,Vernon Fiddler,38,0.000,0,0,C,0,20,0,3
0,,,0,24.383,15.833,6.383,2.167,Kimmo Timonen,44,0.000,0,0,D,0,25,0,3
1,,,0,17.900,12.967,4.933,0.000,Alexander Radulov,47,2.000,0,1,RW,0,22,0,2
1,,,0,21.733,15.367,4.233,2.133,Jean Pierre Dumont,71,0.000,0,1,RW,0,27,0,2
0,,,0,14.300,12.933,0.000,1.367,Andreas Lilja,3,0.000,1,0,D,0,21,0,0
0,,,0,26.267,15.600,3.583,7.083,Nicklas Lidstrom,5,0.000,0,0,D,0,29,0,3
0,,,0,13.867,9.783,0.100,3.983,Daniel Cleary,11,0.000,0,0,RW,0,23,0,0
1,14,10,1,20.783,14.567,3.133,3.083,Pavel Datsyuk,13,0.000,1,2,C,1,29,0,1
0,,,0,14.900,12.900,2.000,0.000,Kyle Calder,17,0.000,0,0,LW,0,19,0,5
0,,,0,10.467,9.033,0.000,1.433,Kirk Maltby,18,4.000,0,0,LW,0,17,0,2
0,3,8,0,14.150,12.200,1.800,0.150,Robert Lang,20,0.000,0,0,C,0,19,0,1
0,,,0,21.133,18.117,2.750,0.267,Mathieu Schneider,23,0.000,0,0,D,0,23,0,2
0,,,0,19.733,13.350,0.367,6.017,Chris Chelios,24,2.000,0,0,D,0,25,0,0
0,,,0,13.017,11.183,1.833,0.000,Jiri Hudler,26,0.000,0,0,C,0,17,0,3
0,6,13,0,15.200,10.867,0.100,4.233,Kris Draper,33,2.000,0,0,C,0,27,0,4
0,1,,0,11.517,9.533,1.167,0.817,Mikael Samuelsson,37,0.000,0,0,RW,0,16,0,1
2,,,0,16.167,13.067,3.100,0.000,Todd Bertuzzi,44,0.000,1,2,RW,0,22,0,2
0,3,2,0,11.983,8.900,0.100,2.983,Valtteri Filppula,51,0.000,0,0,C,0,18,0,1
0,,,0,18.983,15.283,2.200,1.500,Niklas Kronwall,55,2.000,1,0,D,0,30,0,0
0,,,1,16.850,13.567,0.267,3.017,Johan Franzen,93,2.000,1,1,C,0,25,0,3
0,,,0,18.767,14.767,0.000,4.000,Danny Markov,95,0.000,0,0,D,0,22,0,2
1,,,0,11.450,8.783,2.667,0.000,Tomas Holmstrom,96,0.000,0,1,LW,0,14,0,0
0,,,0,25.800,21.667,4.133,0.000,Brian Pothier,2,0.000,0,0,D,0,27,0,1
0,,,1,21.450,17.317,4.133,0.000,Alexander Ovechkin,8,0.000,1,1,LW,0,26,0,5
0,,,0,12.883,12.883,0.000,0.000,Matt Bradley,10,0.000,0,0,RW,0,16,0,0
0,5,4,0,15.667,15.133,0.533,0.000,Jiri Novotny,13,0.000,0,0,C,0,18,0,1
0,4,12,0,15.600,14.317,0.000,1.283,Boyd Gordon,15,0.000,0,0,RW,0,21,0,0
0,,1,0,18.450,14.267,3.050,1.133,Chris Clark,17,0.000,0,0,RW,0,23,0,0
0,,,0,16.667,13.217,2.383,1.067,Matt Pettinger,18,0.000,0,0,LW,0,23,0,1
1,8,8,0,16.767,12.300,3.600,0.867,Brooks Laich,21,2.000,1,1,C,0,23,0,0
1,,,0,21.300,17.467,2.383,1.450,Milan Jurcina,23,0.000,1,1,D,0,27,0,1
0,3,4,0,11.900,8.967,2.933,0.000,Kris Beech,24,0.000,0,0,C,0,15,0,1
0,,,0,21.183,17.800,1.667,1.717,Shaone Morrisonn,26,0.000,1,0,D,0,25,0,1
0,,,0,15.067,9.933,4.550,0.583,Alexander Semin,28,0.000,1,0,LW,0,17,0,0
0,,,0,12.350,12.250,0.000,0.100,Jakub Klepis,38,0.000,0,0,C,0,15,0,1
0,,,0,13.867,11.900,1.967,0.000,Tomas Fleischmann,43,0.000,0,0,C,0,17,0,2
0,,,0,14.683,13.233,0.000,1.450,Steve Eminger,44,0.000,0,0,D,0,20,0,1
0,,,0,11.000,9.750,1.250,0.000,Mike Green,52,0.000,0,0,D,0,14,0,1
0,,,0,22.450,22.033,0.000,0.417,Jeff Schultz,55,2.000,0,0,D,0,28,0,1
0,,,0,8.950,8.950,0.000,0.000,Donald Brashear,87,0.000,0,0,LW,0,9,0,0
0,,,0,26.383,22.250,1.417,2.717,Jay Bouwmeester,4,0.000,0,0,D,0,28,0,1
0,,,0,21.633,17.500,1.133,3.000,Bryan Allen,5,0.000,0,0,D,0,25,0,0
0,,,0,13.517,13.517,0.000,0.000,Steve Montador,7,2.000,0,0,D,0,17,0,0
0,9,6,0,15.333,13.117,0.200,2.017,Stephen Weiss,9,0.000,0,0,C,0,21,0,1
0,1,1,0,12.217,9.950,0.017,2.250,Gregory Campbell,11,0.000,0,0,LW,0,17,0,0
0,11,5,0,22.183,19.617,1.383,1.183,Olli Jokinen,12,2.000,-1,0,C,0,22,0,5
0,,,0,12.117,10.717,1.400,0.000,Juraj Kolnik,13,0.000,0,0,RW,0,15,0,1
0,,,0,20.083,17.033,1.100,1.950,Nathan Horton,16,0.000,-1,0,RW,0,22,0,2
0,,,0,14.733,13.117,1.083,0.533,Ville Peltonen,18,2.000,0,0,LW,0,19,0,1
0,,,0,14.533,14.033,0.300,0.200,Alexei Semenov,21,0.000,0,0,D,0,18,0,1
0,,,0,13.700,13.283,0.417,0.000,Martin Gelinas,23,0.000,0,0,LW,0,18,0,1
0,,,0,23.200,18.517,1.083,3.600,Ruslan Salei,24,0.000,-1,0,D,0,26,0,2
0,,,0,19.917,15.200,1.200,3.517,Mike Van Ryn,26,2.000,-1,0,D,0,27,0,2
0,4,2,0,8.483,8.483,0.000,0.000,Janis Sprukts,38,0.000,0,0,C,0,12,0,0
0,,,0,12.533,10.917,0.017,1.600,David Booth,46,0.000,0,0,LW,0,17,0,4
0,3,5,0,13.217,11.217,0.933,1.067,Kamil Kreps,54,0.000,0,0,C,0,15,0,1
0,1,1,0,15.550,14.650,0.900,0.000,Chris Gratton,77,0.000,-1,0,C,0,20,0,1
0,,,0,13.183,10.750,0.000,2.433,Rostislav Olesz,85,0.000,0,0,LW,0,20,0,4
0,,,0,15.167,14.283,0.233,0.650,Andreas Lilja,3,0.000,1,0,D,0,20,0,0
0,,,0,27.517,19.483,2.450,5.583,Nicklas Lidstrom,5,0.000,0,0,D,0,28,0,2
1,,2,0,19.067,13.650,1.800,3.617,Daniel Cleary,11,0.000,-1,1,RW,0,25,0,0
0,1,3,0,17.483,13.850,1.483,2.150,Pavel Datsyuk,13,0.000,0,0,C,0,22,0,3
0,,,0,8.867,5.800,0.000,3.067,Kirk Maltby,18,2.000,0,0,LW,0,12,0,0
1,6,9,0,16.300,14.233,1.800,0.267,Robert Lang,20,0.000,-2,1,C,0,21,0,1
0,,,0,14.467,13.267,0.933,0.267,Brett Lebda,22,2.000,-1,0,D,0,18,0,1
0,,,1,21.150,16.650,2.517,1.983,Mathieu Schneider,23,0.000,-1,1,D,1,27,0,2
0,,,0,18.767,12.667,0.000,6.100,Chris Chelios,24,0.000,0,0,D,0,18,0,0
0,,,0,6.533,6.333,0.200,0.000,Jiri Hudler,26,0.000,0,0,C,0,8,0,0
0,,1,0,8.267,8.267,0.000,0.000,Thomas Kopecky,28,0.000,0,0,LW,0,13,0,1
0,,,0,14.850,14.017,0.833,0.000,Jason Williams,29,0.000,-2,0,C,0,20,0,1
0,7,6,0,16.383,12.783,0.200,3.400,Kris Draper,33,0.000,0,0,C,0,27,0,0
0,,,1,16.750,14.950,1.800,0.000,Mikael Samuelsson,37,0.000,1,1,RW,0,22,0,4
1,7,6,0,19.717,15.333,1.483,2.900,Henrik Zetterberg,40,4.000,1,1,LW,0,29,0,1
0,1,2,0,12.333,11.550,0.200,0.583,Valtteri Filppula,51,0.000,0,0,C,0,14,0,0
0,,,0,22.167,20.400,0.000,1.767,Danny Markov,95,0.000,-1,0,D,0,27,0,1
0,,,0,15.150,13.650,1.483,0.017,Tomas Holmstrom,96,2.000,0,0,LW,0,19,0,2
0,,,0,19.083,18.383,0.217,0.483,Kyle Mclaren,4,2.000,0,0,D,0,29,0,2
0,,,0,10.617,8.767,0.000,1.850,Josh Gorges,6,0.000,-1,0,D,0,14,0,2
0,,,1,11.067,10.983,0.083,0.000,Mark Bell,7,0.000,1,1,LW,0,15,0,3
0,6,5,1,15.117,13.950,1.167,0.000,Joe Pavelski,8,0.000,0,1,C,0,18,0,4
1,,,0,18.700,13.017,5.683,0.000,Milan Michalek,9,0.000,1,1,RW,0,22,0,1
1,,,0,23.883,19.300,3.433,1.150,Christian Ehrhoff,10,0.000,1,1,D,0,26,0,0
0,3,3,0,12.533,11.417,0.083,1.033,Marcel Goc,11,0.000,1,0,C,0,18,0,1
0,2,2,1,21.033,15.633,5.117,0.283,Patrick Marleau,12,0.000,-1,1,C,1,22,0,2
0,,1,0,21.183,15.250,5.933,0.000,Jonathan Cheechoo,14,0.000,0,0,RW,0,24,0,3
0,,,0,7.950,7.950,0.000,0.000,Ville Nieminen,15,0.000,0,0,LW,0,8,0,3
1,,,0,20.033,14.533,5.500,0.000,Matt Carle,18,2.000,0,1,D,0,24,0,2
