assists, faceoffs lost, faceoffs won, goals, minutes, minutes even, minutes power play, minutes short handed, name, number, penalty minutes, plus minus, points, position, power play goals, shifts, short handed goals, shots on goal
0,,,0,14,11,2,0,Andrei Kostitsyn,46,2,0,0,LW,0,20,0,4
0,11,4,0,18,11,4,1,David Desharnais,51,0,0,0,C,0,24,0,1
0,,,0,13,11,1,0,Mathieu Darche,52,0,0,0,LW,0,18,0,1
0,0,1,0,16,12,3,0,Raphael Diaz,61,0,0,0,D,0,22,0,1
0,4,1,0,7,6,0,1,Andreas Engqvist,63,0,0,0,C,0,14,0,0
0,,,0,15,12,2,0,Max Pacioretty,67,0,-1,0,LW,0,22,0,4
0,,,0,12,11,0,0,Yannick Weber,68,0,0,0,D,0,20,0,1
0,,,0,14,13,1,0,Erik Cole,72,0,-1,0,LW,0,20,0,0
0,,,0,16,11,0,5,Hal Gill,75,0,-1,0,D,0,23,0,2
0,,,0,24,15,5,3,PK Subban,76,0,-2,0,D,0,32,0,3
0,,,0,64,57,4,2,Roberto Luongo,1,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Cory Schneider,35,0,,0,G,0,,0,0
0,,,0,25,23,0,1,Dan Hamhuis,2,0,0,0,D,0,28,0,0
0,,,0,26,23,1,1,Kevin Bieksa,3,2,-1,0,D,0,31,0,2
0,,,1,16,15,0,0,Keith Ballard,4,0,1,1,D,0,22,0,3
1,,,0,20,18,1,0,Sami Salo,6,0,1,1,D,0,28,0,4
0,,,0,0,0,0,0,Brent Johnson,1,0,,0,G,0,,0,0
0,,,0,65,57,2,4,Marc Andre Fleury,29,0,,0,G,0,,0,0
0,,,0,18,16,0,1,Matt Niskanen,2,0,0,0,D,0,23,0,1
0,,,0,24,22,0,2,Zbynek Michalek,4,2,-3,0,D,0,31,0,2
0,,,0,16,15,0,1,Deryk Engelland,5,0,0,0,D,0,20,0,0
0,,,0,14,14,0,0,Ben Lovejoy,6,0,0,0,D,0,18,0,3
0,,,0,27,23,1,2,Paul Martin,7,0,-2,0,D,0,31,0,3
1,0,1,0,16,14,0,2,Pascal Dupuis,9,0,0,1,RW,0,23,0,3
0,6,4,0,13,12,0,0,Mark Letestu,10,0,-1,0,C,0,18,0,1
1,9,12,0,16,13,0,2,Jordan Staal,11,0,0,1,C,0,28,0,3
0,,,0,16,15,1,0,Chris Kunitz,14,0,0,0,LW,0,25,0,3
0,1,0,1,17,17,0,0,James Neal,18,0,-1,1,LW,1,25,0,3
0,,,2,14,12,0,1,Matt Cooke,24,0,1,2,LW,1,23,1,2
0,,,0,20,18,1,0,Steve Sullivan,26,0,-1,0,LW,0,24,0,0
0,0,2,0,10,7,0,2,Craig Adams,27,0,-2,0,RW,0,15,0,0
0,,,0,7,7,0,0,Arron Asham,45,0,-2,0,RW,0,11,0,0
0,3,4,0,10,10,0,0,Joe Vitale,46,0,0,0,C,0,14,0,1
0,1,0,0,15,15,0,0,Tyler Kennedy,48,0,0,0,C,0,23,0,2
2,,,0,27,23,2,1,Kris Letang,58,2,1,2,D,0,30,0,1
1,12,4,0,22,21,1,0,Evgeni Malkin,71,2,-1,1,C,0,28,0,0
0,,,0,59,45,8,4,Tim Thomas,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Tuukka Rask,40,0,,0,G,0,,0,0
0,1,3,0,13,11,0,1,Gregory Campbell,11,0,0,0,C,0,16,0,1
1,,,0,23,15,5,1,Joe Corvo,14,0,0,1,D,0,27,0,1
0,0,1,0,14,10,3,0,Milan Lucic,17,0,-1,0,LW,0,20,0,1
0,,,0,16,12,4,0,Nathan Horton,18,2,-1,0,RW,0,24,0,0
1,1,0,0,17,12,4,0,Tyler Seguin,19,0,0,1,C,0,19,0,3
0,,,0,10,9,0,1,Daniel Paille,20,0,0,0,LW,0,13,0,0
0,,,0,17,15,0,1,Andrew Ference,21,0,0,0,D,0,27,0,1
0,,,0,10,10,0,0,Shawn Thornton,22,0,0,0,LW,0,11,0,1
0,5,9,0,13,11,0,1,Chris Kelly,23,0,0,0,C,0,18,0,0
0,,,0,24,18,2,2,Zdeno Chara,33,2,-1,0,D,0,30,0,1
0,2,10,0,19,11,6,1,Patrice Bergeron,37,0,0,0,C,0,21,0,2
0,,,0,10,10,0,0,Jordan Caron,38,0,0,0,RW,0,13,0,0
0,,,0,60,46,4,8,Ilya Bryzgalov,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Sergei Bobrovsky,35,0,,0,G,0,,0,0
0,,,0,20,17,0,2,Braydon Coburn,5,2,0,0,D,0,31,0,2
0,,,0,12,11,0,0,Andreas Lilja,6,0,0,0,D,0,17,0,1
0,3,2,0,14,9,0,4,Sean Couturier,14,0,0,0,C,0,22,0,2
0,1,0,0,11,8,0,2,Andreas Nodl,15,0,0,0,RW,0,17,0,1
1,1,0,0,15,12,2,0,Wayne Simmonds,17,4,1,1,RW,0,23,0,3
0,,,0,11,11,0,0,Scott Hartnell,19,0,0,0,LW,0,15,0,1
1,,,0,24,16,2,5,Chris Pronger,20,0,0,1,D,0,32,0,2
0,1,0,0,16,14,1,0,James Van Riemsdyk,21,2,0,0,LW,0,22,0,4
0,2,1,0,12,9,0,2,Matt Read,24,0,0,0,RW,0,18,0,1
0,,,0,22,19,1,0,Matt Carle,25,0,1,0,D,0,25,0,0
0,8,3,0,16,10,0,5,Maxime Talbot,27,0,0,0,C,0,26,0,1
0,7,4,1,18,13,2,1,Claude Giroux,28,2,0,1,C,1,26,0,4
0,,,0,6,6,0,0,Zac Rinaldo,36,2,0,0,C,0,9,0,1
1,,,0,18,12,2,3,Andrej Meszaros,41,0,1,1,D,0,27,0,0
0,,,0,22,15,2,5,Kimmo Timonen,44,0,0,0,D,0,34,0,0
0,8,6,0,16,14,2,0,Daniel Briere,48,2,1,0,RW,0,23,0,2
1,,,0,16,13,2,0,Jaromir Jagr,68,0,0,1,RW,0,24,0,2
0,1,0,1,13,12,1,0,Jakub Voracek,93,0,1,1,RW,0,21,0,2
0,,,0,0,0,0,0,Jhonas Enroth,1,0,,0,G,0,,0,0
0,,,0,60,45,5,8,Ryan Miller,30,0,,0,G,0,,0,0
0,,,0,24,17,2,5,Jordan Leopold,3,0,1,0,D,0,28,0,0
0,,,0,5,5,0,0,Cody McCormick,8,0,-1,0,C,0,9,0,0
0,7,9,0,15,11,1,2,Derek Roy,9,2,0,0,C,0,20,0,0
1,,,0,24,19,2,2,Christian Ehrhoff,10,4,0,1,D,0,30,0,2
0,,,0,13,10,3,0,Marc Andre Gragnani,17,0,0,0,D,0,19,0,0
0,1,0,0,16,11,2,1,Drew Stafford,21,2,0,0,RW,0,20,0,3
1,1,0,0,13,12,0,0,Brad Boyes,22,0,1,1,RW,0,14,0,1
0,7,6,1,16,16,0,0,Ville Leino,23,0,1,1,C,0,18,0,1
0,,,0,19,16,0,2,Robyn Regehr,24,4,0,0,D,0,30,0,1
1,,,2,16,11,3,1,Thomas Vanek,26,0,1,3,LW,2,21,0,9
0,8,10,0,13,8,0,3,Paul Gaustad,28,2,-1,0,C,0,20,0,0
2,2,3,1,15,9,2,3,Jason Pominville,29,0,1,3,RW,0,22,0,4
0,,,0,12,8,0,3,Patrick Kaleta,36,0,-1,0,RW,0,17,0,0
0,,,0,14,11,2,0,Nathan Gerbe,42,0,0,0,C,0,18,0,1
1,,,0,14,11,0,3,Andrej Sekera,44,0,0,1,D,0,25,0,0
0,,,0,23,17,2,3,Tyler Myers,57,0,1,0,D,0,29,0,0
0,,,0,17,16,0,0,Tyler Ennis,63,0,1,0,LW,0,19,0,3
2,3,3,0,9,7,2,0,Luke Adam,72,0,1,2,C,0,15,0,0
0,,,0,60,45,8,5,Jonas Hiller,1,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Dan Ellis,38,0,,0,G,0,,0,0
0,,,0,25,17,4,2,Cam Fowler,4,0,0,0,D,0,29,0,4
0,,,0,19,14,2,2,Luca Sbisa,5,0,-1,0,D,0,26,0,2
0,4,3,0,10,8,0,1,Andrew Cogliano,7,2,-1,0,C,0,14,0,2
0,4,1,0,16,11,5,0,Teemu Selanne,8,0,-1,0,RW,0,18,0,1
0,,,0,18,15,2,0,Bobby Ryan,9,0,0,0,RW,0,25,0,3
0,,,0,26,19,5,0,Corey Perry,10,2,0,0,RW,0,26,0,2
0,4,10,0,14,11,3,0,Saku Koivu,11,4,-1,0,C,0,22,0,1
0,13,10,0,25,19,5,0,Ryan Getzlaf,15,0,0,0,C,0,26,0,2
0,,,0,6,6,0,0,George Parros,16,2,1,0,RW,0,13,0,0
0,,,0,23,16,5,0,Lubomir Visnovsky,17,0,-2,0,D,0,20,0,2
0,,,0,14,11,0,2,Sheldon Brookbank,21,0,1,0,D,0,19,0,0
0,,,0,24,19,2,2,Francois Beauchemin,23,0,0,0,D,0,27,0,1
0,1,0,0,12,10,2,0,Jason Blake,33,0,-1,0,LW,0,19,0,5
0,,,1,13,12,0,0,Nate Guenin,34,2,0,1,D,0,20,0,2
0,,,0,10,8,0,2,Andrew Gordon,41,0,-1,0,RW,0,13,0,1
1,4,5,0,10,6,0,3,Maxime Macenauer,49,0,1,1,C,0,18,0,1
0,,,0,8,7,0,1,Brandon McMillan,64,0,1,0,C,0,15,0,1
0,1,0,0,8,8,0,0,Devante Smith Pelly,77,0,-1,0,RW,0,11,0,0
0,,,0,64,52,2,9,Henrik Lundqvist,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Martin Biron,43,0,,0,G,0,,0,0
0,,,0,19,16,1,0,Michael Del Zotto,4,0,1,0,D,0,26,0,1
0,,,0,30,24,0,5,Daniel Girardi,5,0,-1,0,D,0,34,0,2
0,,,0,12,12,0,0,Brandon Prust,8,5,0,0,LW,0,16,0,0
0,,,1,17,14,1,0,Marian Gaborik,10,0,0,1,RW,0,24,0,5
1,6,7,0,18,14,1,3,Brandon Dubinsky,17,10,0,1,C,0,31,0,2
1,2,9,0,18,15,1,0,Brad Richards,19,0,0,1,C,0,24,0,3
0,1,3,0,13,11,0,1,Derek Stepan,21,0,0,0,C,0,13,0,0
0,7,5,0,14,12,0,1,Brian Boyle,22,2,0,0,C,0,23,0,0
0,,,1,20,14,1,3,Ryan Callahan,24,0,0,1,RW,0,28,0,11
1,,,0,17,14,0,3,Ruslan Fedotenko,26,0,0,1,LW,0,24,0,1
0,,,0,26,22,0,4,Ryan McDonagh,27,2,-1,0,D,0,34,0,0
0,,,0,59,46,6,6,Cam Ward,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Brian Boucher,33,0,,0,G,0,,0,0
0,,,0,17,14,0,2,Bryan Allen,5,4,-1,0,D,0,26,0,0
1,,,0,20,16,0,3,Tim Gleason,6,0,1,1,D,0,28,0,2
0,16,6,0,18,15,3,0,Eric Staal,12,2,-2,0,C,0,30,0,5
0,,,0,9,9,0,0,Anthony Stewart,13,0,0,0,RW,0,17,0,0
1,3,0,0,14,11,3,0,Tuomo Ruutu,15,0,-2,1,C,0,27,0,0
0,5,12,0,18,10,3,4,Brandon Sutter,16,0,0,0,C,0,25,0,4
0,,,0,11,11,0,0,Jiri Tlusty,19,0,0,0,C,0,16,0,2
0,,,0,10,10,0,0,Zac Dalpe,22,0,0,0,C,0,18,0,1
0,0,1,0,13,9,3,0,Alexei Ponikarovsky,23,0,0,0,LW,0,19,0,4
0,,,0,24,15,5,3,Joni Pitkanen,25,0,0,0,D,0,29,0,1
0,,,0,60,46,6,6,Dwayne Roloson,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Mathieu Garon,32,0,,0,G,0,,0,0
1,,,0,24,16,4,4,Eric Brewer,2,0,2,1,D,0,31,0,0
0,5,8,1,14,9,5,0,Vincent Lecavalier,4,2,0,1,C,1,20,0,3
0,,,0,16,13,0,2,Brett Clark,7,0,0,0,D,0,30,0,0
0,0,1,1,13,11,1,0,Steve Downie,9,0,1,1,RW,1,18,0,1
0,,,1,14,9,4,0,Ryan Malone,12,2,0,1,LW,0,21,0,4
0,,,0,17,14,1,2,Pavel Kubina,13,0,0,0,D,0,26,0,2
0,0,3,0,14,13,1,0,Brett Connolly,14,2,0,0,RW,0,21,0,0
1,,,0,12,11,1,0,Teddy Purcell,16,0,0,1,RW,0,21,0,3
0,3,4,1,11,8,0,3,Adam Hall,18,0,1,1,RW,0,20,0,2
0,11,12,0,16,14,0,2,Dominic Moore,19,0,0,0,C,0,23,0,1
1,1,0,0,14,12,0,1,Ryan Shannon,22,0,0,1,RW,0,22,0,2
1,,,1,19,13,5,0,Martin St Louis,26,2,1,2,RW,0,20,0,4
1,4,4,0,15,10,0,4,Nate Thompson,44,0,1,1,C,0,24,0,2
1,,,0,16,14,1,0,Marc Andre Bergeron,47,0,0,1,D,0,21,0,0
1,1,1,0,9,7,0,1,Blair Jones,49,0,1,1,C,0,15,0,2
0,,,0,22,18,0,3,Victor Hedman,77,0,3,0,D,0,28,0,3
2,7,5,0,19,14,5,0,Steven Stamkos,91,2,1,2,C,0,20,0,3
0,,,0,15,15,0,0,Matt Gilroy,97,0,-1,0,D,0,20,0,2
0,,,0,0,0,0,0,Alexander Auld,35,0,,0,G,0,,0,0
0,,,0,59,47,3,8,Craig Anderson,41,0,,0,G,0,,0,0
0,,,0,18,15,0,2,Jared Cowen,2,0,-1,0,D,0,21,0,0
0,,,0,20,15,0,5,Chris Phillips,4,0,-1,0,D,0,28,0,0
0,,,0,21,16,0,3,Brian Lee,5,2,-2,0,D,0,29,0,1
0,,,2,18,13,2,2,Milan Michalek,9,0,1,2,LW,1,26,0,6
1,,,0,14,11,1,1,Daniel Alfredsson,11,0,-3,1,RW,0,24,0,2
0,1,0,0,14,10,1,2,Colin Greening,14,0,-2,0,LW,0,22,0,3
0,5,10,0,12,8,0,3,Zack Smith,15,0,-1,0,C,0,22,0,2
0,,,0,6,6,0,0,Bobby Butler,16,2,-1,0,RW,0,12,0,1
0,,,1,19,15,1,3,Filip Kuba,17,2,-1,1,D,1,31,0,2
2,12,12,0,19,14,2,3,Jason Spezza,19,0,1,2,C,0,29,0,3
0,,,0,58,44,10,4,Steve Mason,1,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Curtis Sanford,30,0,,0,G,0,,0,0
0,,,0,21,18,0,3,Radek Martinek,2,0,0,0,D,0,28,0,2
0,,,0,15,13,0,1,Marc Methot,3,0,0,0,D,0,24,0,2
2,7,24,0,20,15,5,0,Jeff Carter,7,0,1,2,C,0,29,0,6
0,,,0,17,13,4,0,Kris Russell,10,2,0,0,D,0,21,0,1
0,,,0,8,8,0,0,Matt Calvert,11,0,0,0,LW,0,12,0,0
0,,,0,60,45,4,10,Pekka Rinne,35,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Anders Lindback,39,0,,0,G,0,,0,0
0,,,0,12,11,0,1,Teemu Laakso,2,2,-1,0,D,0,23,0,1
0,3,2,0,8,8,0,0,Blake Geoffrion,5,0,0,0,LW,0,15,0,1
1,,,0,25,17,3,4,Shea Weber,6,0,1,1,D,0,34,0,5
0,,,0,21,17,0,3,Jonathon Blum,7,0,0,0,D,0,32,0,1
0,,,0,21,16,0,3,Kevin Klein,8,0,0,0,D,0,30,0,1
0,1,1,0,15,10,2,2,Martin Erat,10,0,-2,0,RW,0,26,0,1
1,5,8,0,18,13,1,3,David Legwand,11,0,1,1,C,0,24,0,0
0,9,6,0,14,11,0,3,Nick Spaling,13,0,-2,0,LW,0,23,0,5
0,1,0,1,13,11,1,0,Craig Smith,15,2,1,1,C,0,18,0,5
1,11,6,0,16,12,2,2,Cal O'Reilly,16,0,1,1,C,0,20,0,1
1,,,1,26,17,3,5,Ryan Suter,20,0,1,2,D,1,32,0,3
0,,,0,12,11,0,0,Jordin Tootoo,22,0,1,0,RW,0,18,0,0
0,,,1,15,12,0,3,Matt Halischuk,24,2,1,1,RW,0,23,0,3
0,12,7,0,14,11,0,2,Jerred Smithson,25,2,0,0,C,0,27,0,1
0,,,0,10,7,3,0,Patric Hornqvist,27,0,0,0,RW,0,15,0,1
0,,,0,12,11,0,0,Colin Wilson,33,0,1,0,C,0,15,0,1
0,,,0,13,11,0,1,Jack Hillen,38,2,-1,0,D,0,23,0,1
1,,,0,15,12,1,0,Sergei Kostitsyn,74,0,-2,1,LW,0,23,0,0
0,,,0,0,0,0,0,Ray Emery,30,0,,0,G,0,,0,0
0,,,0,57,46,7,3,Corey Crawford,50,0,,0,G,0,,0,0
0,,,0,27,21,4,1,Duncan Keith,2,2,-1,0,D,0,27,0,3
0,,,0,16,14,0,1,Niklas Hjalmarsson,4,0,-1,0,D,0,22,0,0
0,,,0,9,9,0,0,Steve Montador,5,0,1,0,D,0,12,0,2
0,,,0,13,11,0,1,Sean O'Donnell,6,0,0,0,D,0,21,0,0
0,,,0,20,15,3,1,Brent Seabrook,7,0,-1,0,D,0,27,0,3
0,,,1,19,16,2,0,Nick Leddy,8,0,0,1,D,0,24,0,2
0,0,3,0,20,14,4,2,Patrick Sharp,10,0,1,0,C,0,23,0,4
0,,,0,15,13,2,0,Andrew Brunette,15,0,-1,0,LW,0,17,0,1
0,13,13,0,20,13,4,2,Jonathan Toews,19,0,0,0,C,0,23,0,4
0,,,0,9,9,0,0,Sami Lepisto,20,0,0,0,D,0,13,0,0
0,1,4,0,8,7,0,0,Jamal Mayers,22,0,0,0,RW,0,13,0,1
0,,,0,14,14,0,0,Bryan Bickell,29,0,0,0,LW,0,16,0,1
0,,,0,65,46,10,8,Henrik Lundqvist,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Martin Biron,43,0,,0,G,0,,0,0
0,,,0,20,13,6,0,Michael Del Zotto,4,0,0,0,D,0,26,0,0
0,,,0,31,23,3,4,Daniel Girardi,5,0,1,0,D,0,42,0,0
0,,,0,11,8,0,2,Brandon Prust,8,0,-1,0,LW,0,15,0,1
0,,,0,20,15,5,0,Marian Gaborik,10,0,0,0,RW,0,23,0,1
0,5,3,0,18,12,5,1,Brandon Dubinsky,17,8,1,0,C,0,26,0,1
0,3,10,1,22,14,7,0,Brad Richards,19,0,1,1,C,0,24,0,2
0,3,3,0,20,13,3,4,Derek Stepan,21,0,-1,0,C,0,23,0,2
0,2,3,0,14,8,3,1,Brian Boyle,22,4,0,0,C,0,19,0,2
0,,,0,23,16,5,1,Ryan Callahan,24,2,0,0,RW,0,26,0,2
0,,,0,17,13,1,2,Ruslan Fedotenko,26,0,0,0,LW,0,24,0,0
1,1,0,0,26,21,0,4,Ryan McDonagh,27,0,1,1,D,0,37,0,2
0,,,0,0,0,0,0,Jonathan Quick,32,0,,0,G,0,,0,0
0,,,0,58,49,3,5,Jonathon Bernier,45,0,,0,G,0,,0,0
0,,,0,13,11,0,2,Matt Greene,2,0,-1,0,D,0,20,0,1
1,,,0,22,19,3,0,Jack Johnson,3,2,-1,1,D,0,24,0,3
0,,,0,19,18,0,1,Rob Scuderi,7,0,-1,0,D,0,24,0,3
1,,,0,28,21,3,4,Drew Doughty,8,2,0,1,D,0,29,0,2
0,10,6,0,18,12,3,2,Mike Richards,10,0,-2,0,C,0,24,0,4
0,7,7,2,24,19,3,1,Anze Kopitar,11,0,1,2,C,1,26,0,5
1,,,0,20,18,0,1,Simon Gagne,12,0,1,1,LW,0,23,0,2
0,,,0,8,8,0,0,Kyle Clifford,13,0,-1,0,LW,0,10,0,1
1,1,0,0,16,16,0,0,Justin Williams,14,0,1,1,RW,0,20,0,4
0,0,1,0,11,10,0,0,Brad Richardson,15,2,-1,0,C,0,20,0,3
0,1,0,0,13,12,0,0,Ethan Moreau,17,0,-1,0,LW,0,20,0,1
0,,,0,6,6,0,0,Kevin Westgarth,19,2,-1,0,RW,0,9,0,2
0,,,0,12,12,0,0,Scott Parse,21,0,0,0,LW,0,17,0,0
0,4,6,0,9,8,0,1,Trevor Lewis,22,0,-1,0,C,0,14,0,0
0,,,0,18,13,3,1,Dustin Brown,23,0,-2,0,RW,0,23,0,2
0,,,0,13,13,0,0,Alec Martinez,27,0,-1,0,D,0,18,0,0
0,6,12,0,13,12,0,1,Jarret Stoll,28,2,0,0,C,0,22,0,0
0,,,0,21,16,0,4,Willie Mitchell,33,0,0,0,D,0,27,0,0
0,,,0,0,0,0,0,Jhonas Enroth,1,0,,0,G,0,,0,0
0,,,0,60,50,6,3,Ryan Miller,30,0,,0,G,0,,0,0
0,,,0,23,21,2,0,Jordan Leopold,3,0,-1,0,D,0,28,0,2
0,,,0,11,11,0,0,Cody McCormick,8,0,0,0,C,0,15,0,1
1,5,5,0,15,12,2,0,Derek Roy,9,0,-1,1,C,0,17,0,1
0,,,0,23,21,2,0,Christian Ehrhoff,10,0,-1,0,D,0,25,0,0
1,,,0,13,10,2,0,Marc Andre Gragnani,17,0,3,1,D,0,21,0,0
0,1,0,1,15,12,3,0,Drew Stafford,21,2,-1,1,RW,1,18,0,2
0,,,0,12,12,0,0,Brad Boyes,22,0,1,0,RW,0,15,0,1
0,9,4,0,12,12,0,0,Ville Leino,23,0,0,0,C,0,16,0,1
0,,,0,21,18,0,3,Robyn Regehr,24,0,0,0,D,0,25,0,0
2,,,0,16,13,2,0,Thomas Vanek,26,2,1,2,LW,0,21,0,1
0,7,11,1,16,13,0,2,Paul Gaustad,28,0,1,1,C,0,20,0,3
1,1,3,0,15,12,2,0,Jason Pominville,29,0,2,1,RW,0,21,0,2
0,,,0,14,12,0,2,Patrick Kaleta,36,0,0,0,RW,0,19,0,2
2,,,0,16,14,1,0,Nathan Gerbe,42,2,1,2,C,0,19,0,3
0,,,0,15,13,2,0,Andrej Sekera,44,0,3,0,D,0,22,0,1
0,,,0,22,16,2,3,Tyler Myers,57,0,0,0,D,0,25,0,1
0,,,0,13,11,1,0,Tyler Ennis,63,0,0,0,LW,0,16,0,2
0,9,6,2,14,12,2,0,Luke Adam,72,0,2,2,C,0,20,0,3
0,,,0,59,42,8,8,Tim Thomas,30,0,,0,G,0,,0,0
0,,,0,0,0,0,0,Tuukka Rask,40,0,,0,G,0,,0,0
0,3,3,0,13,10,0,3,Gregory Campbell,11,0,0,0,C,0,16,0,2
0,,,0,19,15,3,0,Joe Corvo,14,0,0,0,D,0,25,0,3
1,1,0,0,15,11,3,0,Milan Lucic,17,2,0,1,LW,0,19,0,2
0,,,0,15,12,2,0,Nathan Horton,18,2,0,0,RW,0,19,0,1
2,0,2,0,15,10,4,0,Tyler Seguin,19,4,2,2,C,0,20,0,5
0,,,1,11,9,0,2,Daniel Paille,20,0,1,1,LW,0,16,0,1
0,,,0,16,12,0,3,Andrew Ference,21,0,2,0,D,0,21,0,0
0,0,1,0,8,7,0,0,Shawn Thornton,22,0,0,0,LW,0,13,0,2
0,9,5,0,11,9,0,1,Chris Kelly,23,0,1,0,C,0,21,0,3
0,,,0,24,14,4,5,Zdeno Chara,33,0,1,0,D,0,26,0,5
1,8,8,0,18,9,4,3,Patrice Bergeron,37,0,2,1,C,0,26,0,2
0,,,0,24,15,4,4,Dennis Seidenberg,44,0,0,0,D,0,29,0,2
0,8,9,1,17,12,4,0,David Krejci,46,0,0,1,C,0,20,0,2
0,3,3,2,16,9,4,2,Rich Peverley,49,0,2,2,C,0,20,0,5
1,,,0,13,11,0,2,Adam McQuaid,54,0,1,1,D,0,18,0,1
1,,,0,17,15,0,1,Johnny Boychuk,55,4,1,1,D,0,23,0,2
2,1,1,0,16,10,4,2,Brad Marchand,63,4,2,2,C,0,22,0,2
0,,,0,7,7,0,0,Benoit Pouliot,67,0,0,0,LW,0,14,0,2
0,,,0,0,0,0,0,Dwayne Roloson,30,0,,0,G,0,,0,0
0,,,0,59,42,8,8,Mathieu Garon,32,0,,0,G,0,,0,0
0,,,0,21,14,2,4,Eric Brewer,2,2,-2,0,D,0,30,0,1
1,13,8,0,17,13,4,0,Vincent Lecavalier,4,0,-1,1,C,0,20,0,3
0,,,0,15,11,1,3,Brett Clark,7,0,-1,0,D,0,25,0,0
0,,,0,13,10,2,0,Steve Downie,9,2,-1,0,RW,0,15,0,1
0,,,0,10,7,0,3,Tom Pyatt,11,0,-1,0,C,0,18,0,4
1,0,1,0,13,9,4,0,Ryan Malone,12,0,0,1,LW,0,18,0,2
0,,,0,20,14,2,3,Pavel Kubina,13,0,-1,0,D,0,25,0,0
0,1,0,0,15,12,3,0,Brett Connolly,14,4,0,0,RW,0,21,0,2
0,1,0,0,11,9,2,0,Teddy Purcell,16,0,0,0,RW,0,15,0,1
0,1,5,0,9,5,0,4,Adam Hall,18,0,0,0,RW,0,15,0,3
0,5,10,0,14,10,0,4,Dominic Moore,19,4,0,0,C,0,19,0,0
0,1,1,0,13,9,1,2,Ryan Shannon,22,0,-1,0,RW,0,16,0,1
0,1,0,1,17,12,4,0,Martin St Louis,26,0,-2,1,RW,0,20,0,1
0,6,4,0,13,9,1,3,Nate Thompson,44,0,-1,0,C,0,18,0,2
0,,,0,21,18,3,0,Marc Andre Bergeron,47,0,-1,0,D,0,25,0,0
0,,,0,22,16,1,4,Victor Hedman,77,0,-1,0,D,0,30,0,1
0,3,4,0,20,14,6,0,Steven Stamkos,91,0,-2,0,C,0,21,0,4
0,,,0,10,10,0,0,Matt Gilroy,97,2,0,0,D,0,16,0,0
