average punt return, average punt return yards, longest punt return, name, punt return touchdowns, punt returns
9.000,,12,Tim Wansley,0,3
0.000,,0,Karl Williams,0,0
19.000,,31,Peter Warrick,0,2
4.000,,6,Antwaan Randle El,0,3
14.000,,20,Az Zahir Hakim,0,3
26.000,,26,Eddie Drummond,0,1
5.000,,8,Keenan Howry,0,2
11.000,,13,Brad Pyatt,0,3
0.000,,0,David Allen,0,1
0.000,,0,Rashean Mathis,0,0
10.000,,14,Charlie Rogers,0,4
9.000,,11,Antonio Brown,0,2
23.000,,23,Troy Brown,0,1
12.000,,15,Santana Moss,0,2
6.000,,22,Eric Parker,0,5
-3.000,,3,Lamont Brightful,0,2
19.000,,24,Bobby Engram,0,2
8.000,,19,DeJuan Groce,0,3
0.000,,0,Arlen Harris,0,1
12.000,,13,Jimmy Williams,0,2
7.000,,7,Andre Davis,0,1
-14.000,,-14,Justin McCareins,0,1
3.000,,7,JJ Moses,0,3
73.000,,73,Dante Hall,1,1
15.000,,28,Chad Morton,0,2
15.000,,18,DO Neal,0,4
15.000,,15,Rod Smith,0,1
18.000,,56,Phillip Buchanon,0,4
4.000,,13,Ed Reed,0,3
12.000,,15,Lamont Brightful,0,2
-4.000,,-4,Dante Hall,0,1
4.000,,4,Antonio Brown,0,2
7.000,,12,Brian Westbrook,0,3
6.000,,6,Steve Smith,0,1
0.000,,0,Allen Rossum,0,0
11.000,,19,Dennis Northcutt,0,5
0.000,,0,Peter Warrick,0,0
3.000,,9,DO Neal,0,3
7.000,,14,Az Zahir Hakim,0,3
2.000,,2,Dre Bly,0,1
5.000,,5,Keenan Howry,0,1
7.000,,8,Jimmy Williams,0,2
11.000,,11,Michael L Lewis,0,1
0.000,,0,Donte Stallworth,0,0
6.000,,8,Brad Pyatt,0,2
5.000,,5,Troy Walters,0,1
10.000,,17,Santana Moss,0,3
0.000,,0,Zuriel Smith,0,0
5.000,,9,Antwaan Randle El,0,3
0.000,,0,Justin McCareins,0,0
0.000,,0,Anthony Dorsett,0,1
0.000,,0,Phillip Buchanon,0,0
2.000,,5,Eric Parker,0,2
9.000,,18,DeJuan Groce,0,4
0.000,,0,Anquan Boldin,0,0
24.000,,40,JJ Moses,0,2
1.000,,1,Rashean Mathis,0,1
9.000,,9,Chad Morton,0,1
10.000,,17,Troy Brown,0,2
11.000,,11,RW McQuarters,0,1
5.000,,5,Antonio Chatman,0,1
12.000,,39,Allen Rossum,0,4
0.000,,0,Nate Burleson,0,1
8.000,,8,Keenan Howry,0,1
2.000,,5,Antonio Brown,0,3
7.000,,30,Peter Warrick,0,4
8.000,,12,Steve Smith,0,2
11.000,,18,Donte Stallworth,0,3
29.000,,54,RW McQuarters,0,2
1.000,,2,Phillip Buchanon,0,2
9.000,,13,Zuriel Smith,0,3
0.000,,0,Anquan Boldin,0,0
0.000,,0,Bryant Johnson,0,0
0.000,,0,Damien Robinson,0,1
0.000,,0,Bobby Engram,0,0
12.000,,24,David Allen,0,4
0.000,,0,Rashean Mathis,0,0
5.000,,7,Eric Parker,0,2
35.000,,93,Dante Hall,1,3
5.000,,12,Deltha O Neal,0,3
11.000,,18,Troy Brown,0,2
14.000,,14,Justin McCareins,0,1
12.000,,12,Brian Mitchell,0,1
18.000,,33,Charlie Rogers,0,2
14.000,,17,Brian Westbrook,0,2
5.000,,6,Chad Morton,0,2
9.000,,30,Antwaan Randle El,0,4
6.000,,13,Dennis Northcutt,0,3
7.000,,15,Jimmy Williams,0,4
6.000,,10,Az Zahir Hakim,0,3
14.000,,14,Dre Bly,0,1
9.000,,19,Karl Williams,0,3
9.000,,9,Brad Pyatt,0,1
6.000,,10,Anquan Boldin,0,2
0.000,,0,Lamont Brightful,0,1
4.000,,13,Dennis Northcutt,0,4
3.000,,8,Zuriel Smith,0,3
2.000,,2,James Thrash,0,1
11.000,,11,Brian Westbrook,0,1
3.000,,7,Deltha O Neal,0,3
7.000,,12,Antwaan Randle El,0,5
8.000,,13,Antonio Chatman,0,2
31.000,,32,Dante Hall,0,2
0.000,,0,Brad Pyatt,0,0
20.000,,36,Steve Smith,0,3
-1.000,,1,David Allen,0,2
0.000,,0,Troy Brown,0,0
4.000,,11,Brian Mitchell,0,6
5.000,,7,Donte Stallworth,0,2
0.000,,0,RW McQuarters,0,0
34.000,,47,Santana Moss,0,3
5.000,,5,Antonio Brown,0,1
2.000,,3,Bobby Engram,0,3
4.000,,5,Jimmy Williams,0,2
0.000,,0,Justin McCareins,0,1
4.000,,4,JJ Moses,0,1
12.000,,12,Chad Morton,0,1
11.000,,11,Tim Wansley,0,1
10.000,,15,DeJuan Groce,0,2
0.000,,0,Dane Looker,0,0
11.000,,11,Allen Rossum,0,1
11.000,,12,Allen Rossum,0,2
46.000,,46,Quentin McCord,0,1
7.000,,13,Michael L Lewis,0,3
2.000,,8,Antonio Brown,0,6
12.000,,20,Chad Morton,0,4
4.000,,5,Steve Smith,0,3
10.000,,15,Justin McCareins,0,5
13.000,,13,Jeff Burris,0,1
8.000,,9,Lamont Brightful,0,3
19.000,,19,Ed Reed,0,1
3.000,,3,Dennis Northcutt,0,1
20.000,,49,Eric Parker,0,3
7.000,,8,Reggie Swinton,0,2
3.000,,9,Zuriel Smith,0,6
4.000,,9,Charlie Rogers,0,2
2.000,,2,Troy Brown,0,1
8.000,,18,Keenan Howry,0,3
2.000,,4,Deltha O Neal,0,2
5.000,,9,Brian Mitchell,0,3
42.000,,84,Brian Westbrook,1,2
0.000,,0,Bobby Engram,0,0
0.000,,0,RW McQuarters,0,1
7.000,,14,Jimmy Williams,0,3
11.000,,11,Tim Wansley,0,1
0.000,,0,Karl Williams,0,0
9.000,,14,DeJuan Groce,0,3
0.000,,0,Antonio Chatman,0,1
0.000,,0,Al Harris,0,1
8.000,,8,JJ Moses,0,1
15.000,,26,Santana Moss,0,3
5.000,,11,Phillip Buchanon,0,2
7.000,,8,Dante Hall,0,2
0.000,,0,Anquan Boldin,0,0
11.000,,14,Jimmy Williams,0,2
8.000,,16,Dedric Ward,0,3
9.000,,12,Rod Smith,0,2
11.000,,26,RW McQuarters,0,5
13.000,,31,Reggie Swinton,0,3
6.000,,6,Dre Bly,0,1
0.000,,0,Peter Warrick,0,1
4.000,,12,Bobby Engram,0,3
0.000,,0,Brad Pyatt,0,1
5.000,,12,JJ Moses,0,2
15.000,,19,David Allen,0,2
5.000,,11,Justin McCareins,0,2
0.000,,0,Dante Hall,0,0
0.000,,0,Antonio Brown,0,1
0.000,,0,Antoine Winfield,0,1
9.000,,11,Keenan Howry,0,2
0.000,,0,Brian Mitchell,0,1
8.000,,12,Troy Brown,0,5
-1.000,,-1,Dennis Northcutt,0,1
22.000,,26,Michael L Lewis,0,2
9.000,,19,Steve Smith,0,3
0.000,,0,James Thrash,0,0
0.000,,0,Santana Moss,0,0
23.000,,84,Antwaan Randle El,1,4
2.000,,9,DeJuan Groce,0,4
8.000,,8,Tim Wansley,0,1
0.000,,0,Karl Williams,0,0
9.000,,12,Joey Galloway,0,2
2.000,,3,Eric Parker,0,2
12.000,,12,Sam Simmons,0,1
5.000,,8,Anquan Boldin,0,4
15.000,,15,Peter Warrick,0,1
27.000,,72,Allen Rossum,0,3
12.000,,15,Reno Mahe,0,2
6.000,,12,Lamont Brightful,0,5
2.000,,8,David Allen,0,2
11.000,,36,RW McQuarters,0,5
2.000,,6,Eric Parker,0,2
0.000,,0,Tim Dwight,0,0
15.000,,36,Joey Galloway,0,5
6.000,,6,Pat Johnson,0,1
10.000,,22,Reggie Swinton,0,4
3.000,,5,Phillip Buchanon,0,2
12.000,,20,Sam Simmons,0,2
15.000,,26,Troy Walters,0,3
11.000,,11,Brad Pyatt,0,1
11.000,,13,Keenan Howry,0,2
9.000,,9,Antonio Chatman,0,1
3.000,,7,Santana Moss,0,4
2.000,,2,Brian Mitchell,0,1
10.000,,21,Bobby Engram,0,2
4.000,,5,Antwaan Randle El,0,2
16.000,,20,Jimmy Williams,0,2
8.000,,8,DeJuan Groce,0,1
8.000,,9,Tim Wansley,0,2
11.000,,12,Karl Williams,0,2
11.000,,11,Michael L Lewis,0,2
7.000,,7,Steve Smith,0,1
30.000,,57,DO Neal,1,2
5.000,,10,Deion Branch,0,3
9.000,,9,Troy Brown,0,1
6.000,,6,Kevin Faulk,0,1
8.000,,18,Steve Smith,0,4
0.000,,0,Reggie Barlow,0,1
5.000,,5,Karl Williams,0,1
0.000,,0,Jeff Burris,0,1
0.000,,0,Peter Warrick,0,1
1.000,,3,JJ Moses,0,2
10.000,,28,Joey Galloway,0,6
7.000,,7,Antonio Brown,0,1
10.000,,14,Reggie Swinton,0,2
3.000,,6,RW McQuarters,0,3
20.000,,27,David Allen,0,2
0.000,,0,David Macklin,0,1
22.000,,22,Troy Walters,0,1
0.000,,0,William Bartee,0,1
0.000,,0,Dante Hall,0,0
0.000,,0,Dennis Northcutt,0,0
1.000,,4,Brian Mitchell,0,5
3.000,,3,Allen Rossum,0,2
21.000,,52,Antwaan Randle El,1,3
1.000,,4,Anquan Boldin,0,3
3.000,,3,Bryant Johnson,0,1
32.000,,78,Phillip Buchanon,1,3
11.000,,12,Santana Moss,0,2
0.000,,2,Tim Dwight,0,2
15.000,,15,Keenan Howry,0,1
11.000,,17,Mike Furrey,0,2
5.000,,10,DeJuan Groce,0,2
44.000,,44,Dane Looker,0,1
15.000,,24,Lamont Brightful,0,5
15.000,,15,Justin McCareins,0,1
6.000,,6,Sam Simmons,0,1
11.000,,11,Pat Johnson,0,1
7.000,,9,Bobby Engram,0,2
7.000,,17,Reno Mahe,0,4
6.000,,15,Antonio Brown,0,2
0.000,,-3,Nate Clements,0,0
5.000,,15,Jabar Gaffney,0,4
5.000,,8,Steve Smith,0,3
15.000,,18,Chad Morton,0,2
23.000,,60,RW McQuarters,1,3
14.000,,28,Mike Furrey,0,3
3.000,,3,Dane Looker,0,1
21.000,,68,Peter Warrick,1,4
15.000,,28,Dante Hall,0,4
4.000,,13,Dennis Northcutt,0,3
-1.000,,-1,Anquan Boldin,0,1
31.000,,65,Rod Smith,1,3
4.000,,7,Terrence Wilkins,0,2
0.000,,0,Santana Moss,0,0
15.000,,32,Sam Simmons,0,3
0.000,,0,Lamont Brightful,0,0
15.000,,19,Kevin Faulk,0,2
10.000,,10,Tyrone Poole,0,1
4.000,,9,Zuriel Smith,0,2
4.000,,9,Michael L Lewis,0,3
6.000,,6,Victor Green,0,1
11.000,,22,Allen Rossum,0,4
0.000,,0,Brian Westbrook,0,1
1.000,,3,Brian Mitchell,0,2
5.000,,5,Phillip Buchanon,0,1
11.000,,11,Keenan Howry,0,1
21.000,,83,Bobby Engram,1,4
0.000,,0,Kris Richard,0,1
2.000,,7,Reggie Swinton,0,3
0.000,,0,Reggie Barlow,0,1
12.000,,27,Antonio Chatman,0,5
12.000,,19,Justin McCareins,0,3
0.000,,0,David Allen,0,0
2.000,,5,Jimmy Williams,0,2
0.000,,0,Antwaan Randle El,0,1
19.000,,19,Anquan Boldin,0,1
0.000,,0,Mike Furrey,0,0
28.000,,59,Allen Rossum,1,2
2.000,,2,Terrence Edwards,0,1
58.000,,58,Justin McCareins,1,1
3.000,,9,Lamont Brightful,0,3
6.000,,8,Bobby Engram,0,2
0.000,,0,Ken Lucas,0,1
8.000,,10,Nate Clements,0,2
4.000,,16,Terrence Wilkins,0,4
7.000,,11,Dennis Northcutt,0,6
4.000,,9,Antwaan Randle El,0,2
3.000,,9,Joey Galloway,0,4
0.000,,0,Steve Smith,0,2
9.000,,9,DO Neal,0,1
9.000,,15,RW McQuarters,0,4
8.000,,13,Antonio Chatman,0,2
6.000,,13,Jimmy Williams,0,2
12.000,,27,Dante Hall,0,3
19.000,,27,Phillip Buchanon,0,3
0.000,,0,Kendall Newson,0,1
12.000,,12,Sam Simmons,0,1
0.000,,0,Pat Johnson,0,1
11.000,,52,Keenan Howry,0,5
14.000,,28,Reggie Swinton,0,2
18.000,,18,Santana Moss,0,1
33.000,,52,David Allen,0,2
15.000,,15,Brian Westbrook,0,1
0.000,,0,Keyuo Craver,0,0
10.000,,18,Leon Johnson,0,3
1.000,,1,Peter Warrick,0,1
0.000,,0,JJ Moses,0,1
10.000,,18,Tyrone Poole,0,4
0.000,,0,Kevin Faulk,0,0
8.000,,14,Reggie Barlow,0,2
8.000,,8,Delvin Joyce,0,1
10.000,,10,Brian Mitchell,0,1
0.000,,0,Joey Galloway,0,0
4.000,,8,Charlie Rogers,0,4
11.000,,17,Reggie Swinton,0,2
7.000,,7,Eddie Drummond,0,1
2.000,,15,Antonio Chatman,0,2
11.000,,12,Lamont Brightful,0,2
0.000,,0,Jimmy Williams,0,2
0.000,,1,Steve Smith,0,2
5.000,,6,Brian Westbrook,0,2
13.000,,22,RW McQuarters,0,3
14.000,,14,Anquan Boldin,0,1
0.000,,0,Terrence Wilkins,0,1
18.000,,18,Kevin Faulk,0,1
3.000,,3,Tyrone Poole,0,1
14.000,,28,David Allen,0,2
1.000,,1,Reggie Barlow,0,1
8.000,,9,Brian Mitchell,0,2
3.000,,7,Nate Clements,0,4
0.000,,0,Antwaan Randle El,0,0
8.000,,10,Peter Warrick,0,2
20.000,,37,Phillip Buchanon,0,3
6.000,,11,DO Neal,0,2
10.000,,12,Leon Johnson,0,2
4.000,,4,Dante Hall,0,1
9.000,,9,Bobby Engram,0,1
0.000,,0,Dennis Northcutt,0,0
8.000,,8,Mike Furrey,0,1
0.000,,0,Keenan Howry,0,0
15.000,,28,JJ Moses,0,3
16.000,,32,Allen Rossum,0,3
4.000,,4,Chad Morton,0,1
11.000,,19,Keyuo Craver,0,2
8.000,,13,Santana Moss,0,2
11.000,,15,Justin McCareins,0,3
4.000,,8,Allen Rossum,0,2
14.000,,14,Juran Bolden,0,1
0.000,,1,Steve Smith,0,2
4.000,,6,Lamont Brightful,0,3
0.000,,0,Ed Reed,0,0
5.000,,9,Peter Warrick,0,3
6.000,,6,Nate Clements,0,1
4.000,,5,Santana Moss,0,2
0.000,,0,Rod Smith,0,0
6.000,,25,Eddie Drummond,0,5
5.000,,14,Leon Johnson,0,8
1.000,,3,Antonio Chatman,0,3
25.000,,25,RW McQuarters,0,1
9.000,,26,David Allen,0,6
1.000,,3,JJ Moses,0,3
2.000,,6,Keenan Howry,0,4
0.000,,0,Bobby Engram,0,0
4.000,,12,Tyrone Poole,0,5
12.000,,12,Kevin Faulk,0,1
0.000,,0,Dedric Ward,0,0
4.000,,11,Charlie Rogers,0,4
2.000,,2,Terrell Buckley,0,1
14.000,,27,Michael L Lewis,0,4
2.000,,5,Reggie Barlow,0,2
5.000,,5,Brian Mitchell,0,1
0.000,,0,Delvin Joyce,0,0
4.000,,4,Chad Morton,0,1
7.000,,11,Brian Westbrook,0,2
10.000,,13,Zuriel Smith,0,3
26.000,,51,Antwaan Randle El,0,5
-3.000,,-3,Phillip Buchanon,0,1
4.000,,9,Jimmy Williams,0,3
6.000,,11,Justin McCareins,0,2
0.000,,0,Marvin Harrison,0,0
0.000,,0,Troy Walters,0,0
26.000,,26,Dennis Northcutt,0,1
11.000,,25,Mike Furrey,0,2
17.000,,17,Anquan Boldin,0,1
21.000,,21,Steve Smith,0,1
10.000,,14,RW McQuarters,0,2
0.000,,0,Keenan Howry,0,2
12.000,,12,Peter Warrick,0,1
9.000,,9,Jimmy Williams,0,1
16.000,,26,DO Neal,0,2
12.000,,38,Dennis Northcutt,0,4
1.000,,1,Troy Walters,0,2
8.000,,12,Allen Rossum,0,3
0.000,,0,Dante Hall,0,1
9.000,,18,Troy Brown,0,5
0.000,,0,David Allen,0,2
10.000,,15,Michael L Lewis,0,3
10.000,,10,Brian Mitchell,0,1
1.000,,5,Santana Moss,0,3
12.000,,24,Antwaan Randle El,0,4
0.000,,0,Phillip Buchanon,0,4
9.000,,28,Lamont Brightful,0,4
9.000,,15,Leon Johnson,0,3
7.000,,9,Antonio Chatman,0,2
2.000,,2,Mike Furrey,0,1
0.000,,0,Bobby Engram,0,0
7.000,,17,Reggie Barlow,0,5
12.000,,13,JJ Moses,0,2
11.000,,17,Derrick Mason,0,5
16.000,,35,Nate Clements,0,3
0.000,,0,Chad Morton,0,1
4.000,,7,Zuriel Smith,0,3
8.000,,8,Charlie Rogers,0,1
0.000,,0,Brian Westbrook,0,0
3.000,,12,Keenan Howry,0,4
23.000,,46,Eddie Kennison,0,3
0.000,,0,Dante Hall,0,0
8.000,,8,Santana Moss,0,1
6.000,,7,Troy Brown,0,2
6.000,,6,Karl Williams,0,1
0.000,,0,Reggie Barlow,0,0
17.000,,17,Allen Rossum,0,1
12.000,,24,Nate Clements,0,2
27.000,,48,Charlie Rogers,0,2
3.000,,23,Steve Smith,0,5
14.000,,14,Kevin Dyson,0,1
89.000,,89,Reggie Swinton,1,1
14.000,,32,RW McQuarters,0,4
20.000,,20,Chad Morton,0,1
17.000,,23,Dennis Northcutt,0,2
9.000,,13,Lamont Brightful,0,2
1.000,,1,Ed Reed,0,1
10.000,,46,Zuriel Smith,0,6
1.000,,1,Delvin Joyce,0,1
7.000,,7,Brian Mitchell,0,1
10.000,,12,DO Neal,0,2
0.000,,0,David Allen,0,0
9.000,,9,Victor Green,0,1
4.000,,4,Michael L Lewis,0,1
45.000,,81,Brian Westbrook,1,2
6.000,,17,Jimmy Williams,0,4
1.000,,3,Antwaan Randle El,0,2
5.000,,11,Leon Johnson,0,3
7.000,,15,Bobby Engram,0,3
7.000,,7,Jason Goss,0,1
0.000,,0,Anquan Boldin,0,0
16.000,,16,Mike Furrey,0,1
23.000,,34,Jeff Burris,0,2
4.000,,5,JJ Moses,0,4
13.000,,21,Derrick Mason,0,3
11.000,,11,Phillip Buchanon,0,1
8.000,,16,Antonio Chatman,0,3
12.000,,15,Troy Brown,0,3
15.000,,30,Nate Clements,0,2
0.000,,0,Pierson Prioleau,0,1
12.000,,12,Cedrick Wilson,0,1
8.000,,13,Bobby Engram,0,3
1.000,,1,Chad Morton,0,1
7.000,,7,Anquan Boldin,0,1
3.000,,7,Keenan Howry,0,4
24.000,,48,David Allen,0,2
6.000,,10,Lamont Brightful,0,4
0.000,,0,Ed Reed,0,0
15.000,,24,Antwaan Randle El,0,4
0.000,,9,Chris Doering,0,0
-1.000,,-1,Jeff Burris,0,1
3.000,,7,Dennis Northcutt,0,3
13.000,,19,Reggie Swinton,0,4
4.000,,4,Mike Furrey,0,1
14.000,,15,Antonio Chatman,0,3
12.000,,27,DO Neal,0,3
8.000,,13,Dante Hall,0,4
1.000,,4,RW McQuarters,0,2
0.000,,0,Charlie Rogers,0,0
7.000,,17,Michael L Lewis,0,3
4.000,,4,Fred Thomas,0,1
1.000,,4,Joey Galloway,0,3
12.000,,15,Brian Mitchell,0,2
16.000,,53,Steve Smith,1,3
9.000,,21,Leon Johnson,0,5
30.000,,80,Phillip Buchanon,1,3
17.000,,17,Justin McCareins,0,1
0.000,,0,Karl Williams,0,0
9.000,,11,JJ Moses,0,3
7.000,,24,Troy Walters,0,4
1.000,,2,Lamont Brightful,0,2
11.000,,17,Derrick Mason,0,6
4.000,,7,Steve Smith,0,3
5.000,,10,Joey Galloway,0,4
13.000,,21,Antonio Chatman,0,3
16.000,,16,Bobby Engram,0,1
0.000,,0,Mike Furrey,0,0
0.000,,0,Dane Looker,0,0
0.000,,0,Steve Smith,0,0
9.000,,9,Troy Brown,0,1
0.000,,0,Derrick Mason,0,0
8.000,,12,Reno Mahe,0,4
4.000,,15,Antonio Chatman,0,6
16.000,,16,Troy Brown,0,1
0.000,,0,Troy Walters,0,0
3.000,,3,Reno Mahe,0,1
11.000,,11,Lito Sheppard,0,1
0.000,,0,Steve Smith,0,0
10.000,,28,Troy Brown,0,4
2.000,,2,Deion Branch,0,1
2.000,,2,Steve Smith,0,1
