deflections, interceptions, name, sacks, tackles
0,0,J Vega,1.000,2
0,0,J Sears Jr,0.000,2
0,0,G Peach,0.000,2
0,0,E Kuale,0.000,2
0,0,D Washington,0.000,2
0,0,N Moore,0.000,1
0,0,C Randle,0.000,1
0,0,I Wild,0.000,1
0,0,B Johnson,0.000,6
0,0,M Bucknor,0.000,6
0,0,T Sherman,0.000,3
0,0,M Leggett,0.000,3
0,0,D Unamba,0.000,0
0,0,J Thomas,0.000,1
0,0,D West,0.000,0
0,0,M Ware,0.000,3
0,1,B Underwood,0.000,2
0,0,T Gibson,0.000,2
0,0,J Yurichuk,0.000,2
0,0,C Owens,0.000,2
0,0,C Laing,0.000,2
0,0,B Smith,0.000,1
0,0,G Romeus,0.000,1
0,0,J Robinson,0.000,1
0,0,T Miles,0.000,0
0,0,J Gabriel,0.000,0
0,0,J Carter,1.000,6
0,0,D Johnson,0.000,4
0,0,I Brown,0.000,0
0,0,S Emry,0.000,4
0,0,S Horton,0.000,4
0,0,M Black,0.000,4
0,0,L Harrell,0.000,3
0,0,S Lemon,0.000,2
0,0,C Mace,1.000,1
0,0,J Wall,0.000,3
0,0,D Mayo,0.000,3
0,0,K Raymond,0.000,1
0,0,A Berger,0.000,0
0,0,L Shell,0.000,1
0,0,F Bishop,0.000,1
0,0,C Hughes,1.000,5
0,0,B Jackson,0.000,3
0,0,J Bell,0.000,3
0,0,B Smith,0.000,5
0,0,J Simpson,1.000,3
0,0,M Edem,0.000,0
0,0,J McElveen,0.000,1
0,0,A Lue,0.000,0
0,0,A Lavarias,1.000,3
0,0,J Brown,0.000,4
0,0,C Smith,0.000,2
0,0,K Hebert,0.000,3
0,0,M Brouillette,0.000,2
0,0,M Klassen,0.000,2
0,0,C Johnson,0.000,1
0,0,G Knapton,0.000,1
0,0,J Bowman,0.000,5
0,0,B Parker,0.000,4
0,0,G Tisdale,0.000,4
0,0,A Cash,0.000,4
0,0,C Cox,0.000,4
0,0,J Johnson,1.000,1
0,1,A Bighill,0.000,1
0,0,K Williams,0.000,1
0,0,D Valli,0.000,1
0,0,A Bazzie,0.000,3
0,0,R Yell,0.000,3
0,0,J Westerman,0.000,3
0,0,K Smith,1.000,2
0,0,J Johnson,0.000,4
0,0,R Phillips,0.000,4
0,0,D Marsh,0.000,4
0,0,E Taylor,1.000,3
0,0,C Parks,0.000,6
0,0,S Elimimian,0.000,5
0,0,J Arakgi,0.000,0
0,0,A Harris,0.000,1
0,0,E Jackson,0.000,1
0,0,S Logan,0.000,0
0,0,R Lumbala,0.000,0
0,0,R King,0.000,0
0,0,N Kanya,0.000,0
0,0,M Howard,0.000,1
0,0,D Oramasionwu,0.000,1
0,0,M Reilly,0.000,1
0,0,D Lacey,0.000,1
0,0,E Ngoyi,0.000,0
0,0,C Sharun,0.000,0
0,0,P Watkins,0.000,0
0,0,R Hinds,0.000,1
0,1,D McCoil,0.000,4
0,0,M Young,1.000,4
0,1,E Samuels,0.000,5
0,0,J Burnett,0.000,7
0,1,E Steele,1.000,2
0,0,A Sewell,2.000,2
