completions, interceptions thrown, name, passes, passing touchdowns, passing yards
5,1,T Knight,9,0,51
6,0,K Pohl,17,0,88
0,0,T Woodson,1,0,0
0,0,T Chapman,8,0,0
19,0,V Adams Jr,25,2,246
9,1,C Voytik,14,1,72
2,1,N Peterman,4,0,61
10,1,D Jackson,19,1,123
1,0,N German,1,0,11
1,0,L Turner,1,0,8
4,0,C Laviano,4,3,138
9,0,H Rettig,11,1,110
14,2,C Clements,25,2,184
9,1,M Smith,21,0,100
2,0,C Chapman,2,0,39
12,1,Q Flowers,16,2,141
8,0,S Bench,10,1,140
30,2,N Mullens,44,1,311
22,0,D Prescott,38,2,237
15,0,P Walker,20,0,143
1,0,J Christopher,1,0,25
11,1,C Hackenberg,25,0,103
15,0,J Dobbs,22,2,205
0,0,Q Dormady,1,0,0
27,0,M Johnson,49,2,424
2,0,J Knapke,2,0,9
21,2,D Evans,33,2,424
23,0,J Johnson,34,2,263
0,0,T Cameron,1,0,0
15,1,K Allen,26,2,198
4,1,K Murray,9,0,49
25,0,M Bercovici,41,1,199
33,1,P Mahomes II,53,4,425
1,0,D Webb,4,0,12
28,0,J Rosen,35,3,351
0,0,J Neuheisel,2,0,0
21,1,M Johns,35,1,238
19,0,C Kessler,26,4,240
3,0,M Browne,5,0,66
1,0,J Greene,1,0,18
7,0,J Tabary,11,0,95
8,2,F Knighten,23,0,86
2,0,C Birse,2,0,12
0,0,T Houston,1,0,0
27,0,L Falk,41,2,289
1,1,P Bender,4,0,18
16,0,S Howard,25,2,359
0,0,W Crest Jr,1,0,0
2,4,F Upshaw,13,0,29
19,0,C Coffman,37,2,282
1,0,J Allen,2,0,19
23,1,M Birdsong,36,2,234
31,4,A Appleby,48,1,270
11,0,M Brewer,16,2,156
4,1,B Motley,9,1,36
10,1,C Jones,19,2,187
1,0,J Barrett,1,1,26
28,0,B Doughty,38,1,441
28,1,J Driskel,48,2,357
0,0,T Taylor,1,0,0
17,2,J Driskel,30,1,155
2,0,J Johnson,4,0,11
21,0,B Kaaya,32,1,287
1,0,M Rosier,2,0,13
9,0,T Wilson,12,0,76
8,0,K Thompson,10,0,56
22,2,C Keeton,35,2,256
3,1,N Romine,11,0,24
11,1,J Gray,18,0,88
7,1,K Potter,15,1,52
3,0,K Pohl,8,0,34
4,0,T Chapman,14,0,29
12,0,N Peterman,17,1,148
6,0,C Voytik,8,0,32
11,1,F Knighten,23,2,97
3,2,J Tabary,7,0,27
16,2,M Mauk,36,3,148
0,1,D Lock,1,0,0
15,1,J Coker,26,1,214
11,1,C Bateman,17,1,98
22,1,B Stockstill,42,0,174
1,0,A Grammer,1,1,15
32,1,B Allen,53,0,412
21,0,P Ely,37,1,237
21,2,J Johnson,32,2,236
23,1,M Bercovici,35,3,283
23,3,S Russell,34,4,342
3,0,J Stidham,4,0,31
7,0,T Flutie,8,1,88
3,0,D Wade,5,1,30
2,0,J Smith,2,0,18
17,2,T Mangum,28,2,309
0,0,M Juergens,1,0,0
25,3,R Finley,38,1,297
17,1,J Goff,24,3,321
0,0,C Forrest,1,0,0
10,1,M Smith,19,1,136
4,1,C Chapman,13,0,37
8,0,M Johnson,11,2,187
11,0,B Barden,17,1,77
1,0,L McNeill,1,0,12
30,4,G Kiel,52,2,427
13,0,P Walker,20,2,81
19,1,D Watson,26,3,248
1,1,N Schuessler,4,0,4
1,0,K Bryant,1,0,0
9,3,T Lamb,28,1,95
25,1,C Rush,36,3,328
15,0,S Liufau,24,1,168
20,1,B Frohnapfel,34,1,225
4,0,R Comis,8,0,25
19,0,B Shirreffs,25,0,270
2,1,A Schurr,5,1,80
1,0,A Bradshaw,3,0,5
8,0,C Key,13,1,91
8,2,N Stevens,19,0,51
23,0,M Leidner,45,2,233
15,0,T Sirk,22,3,315
4,0,P Boehme,4,0,52
10,1,W Grier,17,2,151
5,0,T Harris,8,0,54
34,1,B Kemp,54,3,333
3,0,J Summers,4,0,13
14,0,E Golson,26,1,163
12,1,Q Flowers,24,2,125
1,0,F Upshaw,4,0,7
24,3,Z Terrell,36,2,227
7,0,J Thomas,9,2,97
1,0,M Jordan,1,1,35
14,1,T Lee,30,1,165
1,0,D Powell,3,0,12
33,1,W Lunt,46,1,316
5,0,C Crouch,8,1,37
19,1,N Sudfeld,33,1,234
21,1,A McGough,37,3,249
3,0,T Anderson,10,0,34
19,1,S Richardson,35,2,247
15,0,C Beathard,25,3,215
13,0,M Cozart,28,0,118
5,0,D Ford,10,0,47
22,0,P Lynch,25,2,354
2,0,C Holgorsen,2,0,16
11,0,C Reardon,16,3,142
7,0,G Bollas,10,0,72
6,0,B Haack,7,0,177
26,0,G Smith,33,3,370
1,0,B Brown,4,0,17
1,0,E Carrington,1,0,4
17,2,L Jackson,27,1,168
10,0,K Bolin,18,1,157
23,1,G Ward Jr,33,3,236
0,0,K Postma,1,0,0
0,0,L Piper,1,0,0
15,1,P Hills,30,2,168
1,2,C Rowe,3,0,17
36,1,M Johnson,55,6,491
20,1,C Cook,32,2,192
22,2,V Adams,39,1,309
18,1,J Rudock,26,0,180
9,0,S Collins,16,1,79
0,0,V Bolden,1,0,0
0,0,M McMaryion,3,0,0
19,0,C Kelly,24,4,340
4,1,R Buchanan,6,0,38
2,0,D Kincade,6,0,8
12,2,C Virgil,18,2,140
3,0,Z Greenlee,4,0,13
0,0,F Childress,2,0,0
34,0,D Prescott,52,1,335
9,0,B Harris,14,0,71
15,0,M Williams,20,2,211
5,0,M Trubisky,7,1,37
17,0,J Brissett,22,1,216
4,0,J McClendon,8,0,28
21,0,T Armstrong Jr,30,2,270
5,1,R Fyfe,7,1,33
0,0,J Turner,1,0,0
23,1,C Clements,40,0,271
3,0,D Davis,5,1,42
18,1,T Stewart,32,2,159
0,0,J Richardson,1,0,0
24,0,A Solomon,33,2,264
1,0,J Randall,1,0,5
29,0,D Hare,38,4,358
2,0,R Graham,3,0,31
31,1,T Rogers,55,3,445
32,1,N Arbuckle,43,2,372
7,1,L Jordan,13,1,102
1,0,C Wiggins,1,0,39
3,0,A Apodaca,7,0,25
16,0,D Evans,30,2,321
11,0,C Thorson,16,1,152
12,0,C Jones,18,0,111
8,0,J Barrett,15,0,70
0,0,C Johnston,1,0,0
7,2,M Wittek,24,0,67
1,0,I Woolsey,2,0,18
11,0,J Sprague,21,1,127
4,1,D Vick,7,0,29
16,2,M Birdsong,33,0,106
23,1,M Rudolph,35,2,401
2,0,J Walsh,4,1,13
12,1,S Bentley,22,0,122
14,0,C Hackenberg,27,1,128
24,1,J Licata,35,2,205
20,0,A Appleby,34,4,289
0,0,D Blough,1,0,0
23,1,C Laviano,29,1,204
47,0,L Falk,66,4,478
13,1,P Orth,20,1,179
4,0,C Mitch,7,0,43
21,1,P Towles,29,0,192
22,1,N Mullens,40,3,275
17,0,M Davis,24,2,171
16,2,A McNulty,34,0,128
17,0,K Hogan,29,3,341
1,0,K Chryst,1,0,20
7,0,T Harris,15,1,105
7,1,B Schneider,19,0,46
0,0,J Holman,2,0,0
8,0,E Dungey,13,2,221
0,0,S Avant,1,0,0
30,3,J Wolford,45,1,373
18,1,T Boykin,27,4,285
7,0,B Kohlhausen,9,1,112
1,0,F Sawyer,1,0,6
13,1,J Dobbs,31,1,125
19,2,B Mayfield,39,3,187
4,0,J Heard,7,2,120
1,0,T Swoopes,3,0,8
16,2,D Jackson,29,1,139
7,1,T Stehling,8,1,95
19,0,B Silvers,28,2,249
10,0,K Allen,13,3,126
9,0,K Murray,14,1,65
1,0,T Carson,1,0,28
1,0,J Hubenak,1,0,14
11,0,R Neal,19,0,116
1,1,J Milas,8,0,5
12,0,T Jones,14,3,278
6,0,C White,8,0,55
18,0,P Mahomes II,33,4,361
5,0,D Webb,9,0,84
14,0,M Leftwich,22,1,164
3,0,R Metz,6,0,15
2,0,K Johnson,3,0,8
2,0,B Decker,6,0,52
4,1,K Palendech,15,0,4
0,0,T Hawthorne,1,0,0
0,0,A Williams,1,0,0
22,1,J Rosen,42,1,223
2,2,J Neuheisel,9,0,30
26,0,C Kessler,31,3,410
4,0,M Browne,6,0,43
20,0,M Linehan,32,1,194
8,0,J Luton,13,0,46
20,0,B Bogenschutz,33,0,156
12,0,J Hubener,23,0,243
24,3,J McCrary,50,1,295
11,0,G Lambert,21,0,116
2,0,B Ramsey,4,0,25
26,0,M Johns,38,2,289
7,0,M Zaire,18,1,115
8,0,D Kizer,12,2,92
16,0,B Motley,24,2,233
3,0,D Lawson,7,0,51
17,0,J Browning,24,2,326
0,0,K Carta Samuels,1,0,0
19,1,J Stave,30,3,236
4,0,B Houston,6,1,27
8,2,B Bahl,21,0,105
5,1,D Kummer,13,0,55
21,0,S Howard,26,3,263
6,0,W Crest Jr,6,0,50
3,0,J Allen,4,0,32
3,0,N Smith,13,0,0
17,0,B Roback,24,3,330
1,0,S Vann,1,0,0
19,2,K Bolin,34,0,238
1,0,L Jackson,1,0,15
21,2,D Watson,30,2,199
22,0,M Bercovici,37,3,317
8,1,A Apodaca,18,0,89
4,0,L Jordan,11,0,22
4,1,D Wade,12,0,47
1,0,T Flutie,2,0,9
0,0,J Smith,1,0,0
15,0,E Golson,24,1,119
8,0,B Rypien,9,0,126
9,0,T Stuart,13,1,69
5,0,R Finley,6,0,59
12,1,T Woodson,20,1,207
6,1,T Chapman,13,1,128
21,0,J Tabary,24,3,255
2,0,C Birse,2,0,25
21,2,J Coker,45,3,201
11,1,C Bateman,14,0,87
18,0,C Kelly,33,3,341
16,1,B Allen,21,2,196
26,2,P Mahomes II,30,1,243
1,0,J Grant,1,1,72
2,0,A Bradshaw,3,0,54
15,2,K Hinton,27,0,159
3,1,J Wolford,5,0,16
25,0,A Solomon,35,4,285
1,0,J Randall,2,0,8
0,0,B Dawkins,1,0,0
28,0,M Johnson,44,4,443
0,0,G Dieter,1,0,0
29,0,P Lynch,40,3,386
7,1,B Schneider,11,0,63
7,2,T Harris,17,0,35
0,0,N Patti,2,0,0
25,2,N Stevens,39,1,282
15,0,S Liufau,28,2,220
0,0,N Spruce,1,0,0
24,1,T Sirk,39,0,150
9,2,C Thorson,23,0,70
19,2,B Roback,39,0,196
24,0,R Neal,28,1,194
0,0,J Milas,5,0,0
26,1,J Driskel,55,2,385
0,1,B Mitchell,1,0,0
10,1,J Licata,20,0,105
22,1,A McGough,36,3,242
6,0,Z Greenlee,10,3,144
11,0,C Virgil,25,0,97
19,1,K Thompson,25,1,159
0,0,C Hansen,1,0,0
24,0,G Lambert,25,3,330
6,1,P Orth,17,0,66
4,0,L Nunez,5,0,18
10,0,K Ellison,17,0,80
2,0,F Upshaw,2,0,21
17,0,M Wittek,24,2,272
25,2,M Linehan,34,1,334
20,0,N Sudfeld,27,3,355
35,2,B Doughty,46,3,484
27,1,C Beathard,40,0,258
20,2,N Peterman,29,2,219
1,0,C Voytik,2,0,8
15,0,J Hubener,26,3,195
30,0,J Driskel,51,1,314
8,2,P Towles,24,0,126
13,1,W Grier,22,0,125
12,0,B Harris,17,1,74
11,1,J Johnson,19,2,100
21,3,C Rowe,33,4,297
10,1,Q Flowers,19,1,60
0,1,S Bench,3,0,0
29,1,B Frohnapfel,55,3,393
28,2,P Walker,48,1,391
0,0,J Christopher,1,0,0
15,0,C Cook,23,4,247
6,1,K Roberts,9,1,149
25,1,B Kaaya,42,2,379
21,3,T Armstrong Jr,45,4,309
11,1,D Kummer,25,3,176
3,0,B Bahl,8,1,52
0,0,G Ragland,1,0,0
15,0,G Kiel,26,1,145
7,2,H Moore,14,0,118
14,1,J Rudock,22,1,123
0,0,W Speight,3,0,0
8,2,B Decker,16,1,96
6,0,K Palendech,10,0,47
17,2,M Leidner,27,1,184
10,0,C Reardon,28,0,63
14,1,M Mauk,22,0,145
6,0,D Lock,9,0,40
17,0,B Shirreffs,26,0,156
0,1,T Boyle,2,0,0
24,0,C Litton,31,4,270
1,1,G Holcombe,3,0,9
10,0,D Prescott,11,2,227
4,0,N Fitzgerald,4,1,90
2,0,E Staley,3,1,55
23,0,B Stockstill,27,5,369
1,0,A Grammer,2,0,10
5,2,M Johnson,12,0,60
5,1,B Barden,16,0,27
3,1,L McNeill,5,0,15
4,0,K Reynolds,7,0,41
36,1,B Kemp,49,3,325
17,1,M Williams,24,3,203
2,0,M Trubisky,2,0,14
15,1,W Lunt,32,0,140
4,0,C Crouch,6,0,32
14,1,T Rogers,28,3,285
15,1,R Metz,19,3,218
7,0,M Leftwich,11,0,52
3,0,K Johnson,4,0,3
21,1,D Kizer,30,1,242
8,0,J Thomas,24,2,121
19,1,A McNulty,35,2,303
29,0,D Jackson,39,3,373
11,1,J Barrett,19,1,97
4,2,C Jones,9,0,36
1,0,B Miller,1,0,3
14,2,D Hare,31,0,80
17,1,D Vick,26,2,327
1,0,G Windham,1,0,19
32,0,B Mayfield,38,4,487
34,0,D Evans,51,4,427
17,0,M Rudolph,23,2,280
2,0,J Walsh,3,1,32
7,0,D Sturm,13,0,109
8,2,B Bogenschutz,13,1,58
1,0,R Bellomy,4,0,3
11,0,S Bentley,23,2,151
18,0,J Brissett,27,1,179
23,0,J Lockie,31,2,228
25,2,N Arbuckle,35,3,318
0,0,E Scaife,5,0,0
13,1,S Collins,25,1,135
8,0,K Potter,9,0,72
8,1,M Watson,14,0,57
4,1,J Gray,10,1,20
10,1,C Hackenberg,19,0,141
27,2,C Laviano,42,0,251
9,2,A Appleby,28,0,110
3,0,D Blough,7,0,11
15,0,B Motley,24,2,220
1,0,S Rogers,1,0,13
0,0,D Lawson,1,0,0
12,0,M Smith,26,1,158
1,0,L Mills,1,1,7
18,0,C Clements,35,2,270
0,0,J Magee,1,0,0
3,0,E Dungey,6,1,93
4,1,A Wilson,7,1,49
4,0,Z Mahoney,4,0,19
37,1,C Rush,51,2,430
21,1,T Boykin,30,5,454
17,0,M Davis,31,1,330
15,0,J Dobbs,21,2,144
6,0,Q Dormady,8,1,93
20,1,J Heard,31,0,364
27,0,J Goff,37,3,268
16,0,T Lee,27,1,277
1,0,D Powell,1,0,15
1,1,J Joseph,3,0,0
11,1,P Ely,28,1,138
25,0,S Richardson,42,1,269
1,0,J Lanning,1,0,5
18,1,K Allen,31,4,270
2,0,K Murray,4,0,32
0,0,R Seals Jones,1,0,0
16,1,T Stewart,29,2,206
31,0,T Jones,46,3,310
19,0,N Mullens,27,4,333
11,3,J Rosen,23,1,106
30,1,T Mangum,47,1,244
25,0,C Kessler,32,3,272
18,0,K Hogan,23,2,279
28,0,J McCrary,33,2,368
2,1,W Freebeck,6,0,26
17,2,M Johns,23,3,263
22,1,J Browning,31,3,368
17,2,C Keeton,33,0,171
37,1,L Falk,45,2,303
25,1,C Coffman,36,2,296
13,0,J Stave,17,1,202
0,0,B Houston,1,0,0
23,0,B Silvers,34,0,174
0,0,D Tidwell,1,0,0
25,0,Z Terrell,30,4,355
3,0,T Flacco,3,0,36
24,0,P Lynch,36,2,412
31,2,H Moore,53,4,557
7,1,G Kiel,11,0,63
20,0,S Collins,36,1,275
9,1,K Hogan,14,2,163
12,3,M Johns,25,2,199
4,1,C Brewer,8,0,34
24,0,B Rypien,35,3,321
1,0,T Stuart,1,0,37
0,0,T Sperbeck,2,0,0
17,1,J Coker,31,3,158
1,0,C Bateman,1,0,8
17,2,G Smith,37,0,74
1,0,C Qualls,1,0,5
1,0,B Brown,3,0,3
1,0,E Carrington,2,0,1
20,1,B Allen,25,1,225
21,0,K Allen,28,2,358
4,0,A Solomon,10,1,55
4,1,J Randall,16,1,45
2,0,B Dawkins,2,0,15
19,0,J Rosen,28,2,284
20,1,S White,28,0,188
29,0,D Prescott,41,2,270
23,1,M Bercovici,44,0,272
19,1,C Kessler,33,5,375
1,0,M Browne,1,0,4
12,0,S Russell,16,6,277
7,0,J Stidham,9,1,89
10,0,D Jackson,17,1,115
1,0,T Stehling,4,0,37
5,1,T Flutie,11,1,92
0,0,J Smith,2,0,0
11,1,D Hare,25,0,81
28,2,J Licata,46,2,338
12,0,T Stewart,21,0,90
11,4,L McNeill,31,0,89
0,2,M Johnson,3,0,0
14,2,J Johnson,25,0,144
13,0,S Liufau,21,1,227
4,0,C Apsay,6,0,48
1,0,J Gehrke,4,0,3
19,0,B Shirreffs,32,2,219
3,0,K Reynolds,4,1,40
17,2,T Sirk,25,1,114
6,1,J Thomas,21,1,143
0,0,R Rodwell,1,0,0
9,1,B Kemp,12,1,118
5,0,J Summers,8,1,110
20,1,B Motley,35,1,281
27,1,B Roback,39,2,280
3,1,A Schurr,7,0,70
2,0,A Bradshaw,2,1,28
23,1,W Grier,42,2,283
0,0,A Bailey,1,0,0
10,0,J Dobbs,17,0,83
1,0,J Jennings,1,1,58
1,0,A Kamara,1,0,24
9,0,G Lambert,10,2,146
11,0,B Ramsey,14,0,125
17,0,G Ward Jr,21,4,274
1,0,A Schulz,3,0,49
29,2,T Jones,44,0,288
2,0,C White,6,0,14
20,2,M Linehan,35,2,284
0,0,A Rehkow,1,0,0
6,1,K Ellison,14,0,105
1,0,F Upshaw,2,0,22
29,0,W Lunt,49,1,238
29,0,B Stockstill,42,3,330
18,0,C Beathard,21,2,278
1,0,T Wiegers,1,0,0
14,1,A McNulty,36,0,137
2,1,J Greer,6,0,30
1,0,C Harris,1,1,6
13,0,C Reardon,34,2,189
14,2,C Litton,36,2,151
22,0,P Towles,27,2,249
15,0,M Mauk,30,1,180
3,0,D Lock,5,0,47
11,1,J Nixon,20,1,96
8,1,B Haack,17,0,77
13,1,T Woodson,29,2,238
15,1,L Jackson,22,1,212
3,1,R Bonnafon,6,1,62
18,0,J Driskel,32,1,226
29,0,A McGough,44,2,263
11,0,C Cook,19,1,143
26,0,C Rush,39,1,285
14,0,J Rudock,25,1,194
12,0,T Mangum,28,0,55
22,0,M Leidner,32,0,264
17,0,D Vick,27,2,194
24,2,C Kelly,42,1,321
23,0,J McCrary,42,1,194
17,0,M Trubisky,20,4,312
6,0,M Williams,12,0,65
0,0,C Henderson,1,0,0
23,1,T Armstrong Jr,35,2,368
26,0,N Mullens,41,2,447
0,0,T Sarrzin,1,0,0
18,1,C Thorson,31,3,256
14,0,R Neal,35,2,178
15,1,D Kizer,22,2,207
3,0,B Wimbush,5,0,17
20,1,B Frohnapfel,40,0,233
8,0,R Comis,8,1,69
19,1,C Jones,33,2,288
1,1,J Barrett,3,0,0
18,1,Z Terrell,33,2,169
16,2,S Bentley,28,0,133
11,0,T Lamb,15,4,187
1,0,J Caruso,2,0,11
10,2,J Lockie,20,1,139
2,0,V Adams,7,1,26
2,0,T Alie,3,0,13
18,0,T Wilson,30,4,227
1,0,D Booker,1,1,25
1,0,K Thompson,1,0,5
21,0,C Hackenberg,35,3,294
1,0,N Scott,1,0,32
10,0,M Smith,29,1,141
29,1,D Blough,39,2,340
1,0,B Marshall,1,0,9
43,1,M Johnson,59,1,402
18,2,C Laviano,25,2,201
13,0,M Cozart,18,0,193
6,1,D Ford,13,0,85
0,0,S Sims Jr,1,0,0
14,2,C Clements,33,1,201
2,0,D Davis,2,0,12
18,0,J Brissett,23,2,218
3,0,J McClendon,4,0,38
12,0,L Nunez,22,2,184
0,0,P Orth,3,0,0
20,2,B Schneider,35,1,189
3,0,N Patti,3,0,15
20,0,J Gray,23,3,252
19,1,F Childress,32,2,159
0,0,K Anderson,1,0,0
18,0,M Davis,30,1,262
16,1,Z Mahoney,38,3,154
8,0,B Harris,16,1,157
9,1,J Heard,17,0,119
22,2,M Rudolph,34,1,290
2,0,J Walsh,2,1,2
25,1,P Ely,52,0,308
18,3,J Tabary,35,0,223
25,0,P Mahomes II,45,2,392
34,0,T Boykin,54,4,485
1,0,K Turpin,1,0,18
7,0,B Decker,11,2,99
3,0,K Palendech,4,2,10
20,0,R Metz,28,2,275
9,1,B Bogenschutz,18,1,153
15,0,N Stevens,28,3,255
1,0,C Key,2,0,12
19,1,K Hinton,46,1,245
1,0,K Brent,1,0,19
0,0,C Serigne,1,0,0
19,0,N Sudfeld,34,2,205
17,2,J Browning,28,0,152
24,1,J Goff,40,2,342
14,0,J Stave,23,1,164
1,0,B Houston,2,0,22
15,0,M Wittek,32,0,189
1,0,M Camanse Stevens,2,0,51
33,0,B Doughty,41,6,457
1,0,N Fishback,1,0,7
7,0,D Kummer,12,1,78
4,0,G Ragland,5,1,45
4,3,B Bahl,11,0,45
21,1,S Howard,33,4,294
2,0,W Crest Jr,4,0,3
4,1,D Garman,9,1,86
10,4,C Rowe,27,0,67
30,2,C Coffman,42,4,366
5,0,L Jordan,8,1,107
22,1,H Moore,33,2,279
24,0,B Kaaya,39,0,255
1,0,H Waters,1,0,26
35,2,T Mangum,53,2,365
14,2,B Shirreffs,28,1,168
13,1,L McNeill,27,0,131
11,0,P Walker,23,2,116
17,1,Q Flowers,26,1,199
20,0,P Lynch,33,2,305
18,1,T Woodson,38,0,231
18,0,D Vick,26,1,179
0,1,G Windham,3,0,0
16,1,J Tabary,25,1,188
24,3,J Luton,42,0,166
3,1,T Lamb,12,1,65
14,1,C Coffman,19,1,155
6,0,S White,10,0,108
21,2,J Gray,33,1,224
23,0,R Neal,37,1,236
16,2,P Ely,22,2,164
19,0,B Rypien,25,3,271
1,0,T Stuart,3,0,4
7,2,M Wittek,24,0,66
4,1,I Woolsey,14,0,22
35,1,J Licata,59,1,348
23,0,M Johnson,29,1,324
33,1,J Goff,45,4,390
35,1,L Falk,49,2,389
11,1,D Watson,22,2,97
19,1,D Kizer,34,2,321
16,1,C Rush,31,2,182
12,0,D Hare,28,0,105
0,1,R Graham,2,0,0
25,1,S Liufau,42,1,230
4,0,T Alie,9,1,83
8,1,J Lockie,11,0,54
1,0,B Addison,1,1,39
18,0,T Sirk,36,0,195
5,0,T Flutie,8,1,129
3,0,J Smith,13,0,12
24,0,W Grier,29,4,271
26,1,C Kelly,40,1,259
18,1,N Arbuckle,29,3,394
10,1,G Lambert,24,0,86
1,2,B Ramsey,6,0,20
11,0,J Coker,16,1,190
12,1,J Thomas,21,1,168
13,0,M Williams,24,0,134
1,0,Q Davis,1,1,37
1,0,R Switzer,1,0,11
23,0,W Lunt,45,2,251
10,1,T Armstrong Jr,31,0,105
10,0,N Sudfeld,21,0,134
6,0,Z Diamont,14,0,76
1,0,M Paige,1,0,16
18,1,C Jones,27,1,245
27,2,S Richardson,37,2,269
15,0,M Cozart,21,1,150
8,0,R Willis,16,0,100
12,0,C Reardon,21,1,136
19,4,D Kummer,48,1,315
2,0,G Ragland,3,0,10
29,2,P Towles,42,3,329
21,3,G Smith,36,3,232
3,1,K Ellison,9,0,48
0,0,F Upshaw,1,0,0
4,1,B Harris,15,0,80
17,3,B Roback,24,1,161
20,0,J Driskel,33,2,290
17,1,J Nixon,33,1,161
2,1,B Haack,4,0,21
8,3,C Rowe,27,0,47
2,0,D Garman,9,0,29
16,1,J Rudock,32,1,180
0,0,W Speight,1,0,0
32,0,B Frohnapfel,42,3,363
22,0,A McGough,34,1,115
