deflections, interceptions, name, sacks, tackles
0,0,M Knowlton,0.000,8
0,0,K Long,1.000,4
0,0,D Haley,0.000,4
0,0,J Hickman,2.000,4
0,0,O Floyd,0.000,5
0,0,C Thompson,0.000,1
0,0,J Reid,0.000,1
0,0,S Beveridge,1.000,2
0,0,G Tisdale,0.000,3
0,0,D Adams,0.000,1
0,0,L Gordon,0.000,1
0,0,P Rodriguez,0.000,1
0,0,W Curry,0.000,1
0,0,A Davis,1.000,2
0,0,A Belli,1.000,2
0,0,J Younger,0.000,2
0,0,W Pile,0.000,1
0,0,A Durie,0.000,1
0,0,A Hodge,0.000,1
0,0,R Flemons,2.000,7
0,0,W Poole,0.000,3
0,0,W Middlebrooks,0.000,3
0,1,L Shell,0.000,3
0,0,J Pottinger,0.000,2
0,0,Z Moreno,0.000,6
0,0,D Edwards,0.000,6
0,0,C Harriott,2.000,6
0,1,K Eiben,0.000,5
0,0,T Blackmon,0.000,7
0,0,D Tate,0.000,6
0,0,J Brown,0.000,6
0,0,B Browner,0.000,4
0,0,T Black,0.000,4
0,0,R Amadi,0.000,4
0,0,D Carpenter,0.000,3
0,1,M Collins,0.000,2
0,0,J Phillips,0.000,3
0,0,M Robede,0.000,3
0,0,D Anderson,0.000,3
0,0,S James,0.000,4
0,0,J Simpson,0.000,2
0,0,M Labinjo,0.000,1
0,0,A Hall,0.000,1
0,0,A Kashama,0.000,1
0,0,C Cox,0.000,6
0,0,D Ferri,0.000,2
0,0,R Guzman,1.000,3
0,0,J Bowman,1.000,5
0,1,M Estelle,0.000,2
0,0,D Sanchez,0.000,5
0,0,S Flory,0.000,1
0,0,A Stewart,0.000,2
0,0,J McElveen,0.000,1
0,0,K Watkins,0.000,1
0,0,M Proulx,0.000,3
0,0,S Emry,0.000,1
0,0,J Brown,0.000,2
0,0,B Parker,0.000,1
0,0,K Williams,0.000,0
0,0,D Diedrick,0.000,1
0,0,G Davis,0.000,1
0,0,F Stamps,0.000,1
0,0,K Malveaux,0.000,2
0,0,C McCarty,0.000,1
0,0,E Taylor,0.000,2
0,0,D Romero,0.000,2
0,0,J Goss,0.000,3
0,0,L Herron,0.000,2
0,0,G Peach,0.000,5
0,0,M Restelli,0.000,4
0,0,B Keyes,0.000,8
0,0,K Ellis,2.000,6
0,0,M Lloyd,0.000,8
0,0,I Charlton,0.000,1
0,0,B Simpson,0.000,7
0,0,J Lobendahn,0.000,5
0,0,J Hefney,0.000,5
0,0,S Shabazz,0.000,4
0,0,D Smith,0.000,4
0,1,G Walls,0.000,3
0,0,K Craver,0.000,3
0,0,D Oramasionwu,1.000,2
0,0,I Logan,0.000,2
0,0,F Perry,0.000,1
0,0,B Browne,0.000,1
0,0,J Johnson,0.000,5
0,0,M Adams,0.000,1
0,0,D Durant,0.000,1
0,0,D Alexander,0.000,1
0,0,J ODay,0.000,1
0,0,K Shologan,0.000,2
0,1,J Patrick,0.000,2
0,0,S Schultz,0.000,2
0,0,L Mullinder,0.000,1
0,0,T Kornegay,0.000,4
0,0,L Frazier,0.000,4
0,0,S Lucas,0.000,3
0,0,S Baggs,0.000,2
0,2,O Morgan,0.000,6
0,0,E Davis,0.000,4
0,0,R Williams,0.000,4
0,0,A Fantuz,0.000,1
0,0,R Bagg,0.000,1
0,0,J Chick,0.000,0
0,1,J Glatt,0.000,7
0,0,D Toney,0.000,7
0,0,I Smart,0.000,1
0,0,B Pierce,0.000,1
0,0,L Glover,0.000,1
0,0,N McKay Loescher,0.000,1
0,0,L Green,0.000,1
0,0,B Johnson,0.000,1
0,0,R Grice Mullen,0.000,1
0,0,G Butler,0.000,1
0,0,K Banks,0.000,1
0,0,A Hunt,0.000,2
0,0,J Dennis,0.000,2
0,0,J Gibbs,0.000,2
0,0,R Foley,0.000,2
0,0,D Marsh,0.000,3
0,0,B Miles,0.000,4
0,0,A McKenzie,0.000,6
0,2,R Phillips,0.000,0
0,0,D Sanchez,0.000,2
0,0,B Parker,0.000,2
0,0,S Emry,0.000,3
0,0,D Ferri,0.000,2
0,0,M Proulx,0.000,1
0,1,C Huclack,0.000,0
0,0,J Bowman,0.000,1
0,0,J McElveen,0.000,1
0,0,I Brown,0.000,5
0,0,A Stewart,0.000,3
0,0,K Williams,0.000,5
0,0,C Cox,0.000,7
0,0,M Estelle,0.000,8
0,0,E Taylor,0.000,1
0,0,M Lloyd,0.000,1
0,0,A Fiacconi,0.000,1
0,0,P Kabongo,0.000,1
0,0,L Herron,0.000,1
0,0,D Romero,0.000,3
0,0,K Ellis,0.000,3
0,0,K Malveaux,0.000,1
0,0,K Jones,0.000,2
0,0,J Goss,0.000,4
0,0,G Peach,0.000,4
0,0,E Richardson,0.000,3
0,0,L Williams,0.000,3
0,0,J Buhl,0.000,6
0,0,B Keyes,0.000,4
0,0,M Restelli,0.000,4
0,0,D Smith,1.000,2
0,0,T Williams,0.000,2
0,0,F Perry,0.000,3
0,0,L Walls,0.000,3
0,0,D Oramasionwu,0.000,1
0,0,R Bryant,0.000,1
0,0,P Labbe,0.000,2
0,0,G Walls,0.000,2
0,0,J Hefney,0.000,4
0,1,S Shabazz,0.000,6
0,0,B Simpson,0.000,7
0,0,J Johnson,0.000,3
0,1,I Logan,0.000,3
0,0,K Craver,0.000,3
0,1,I Charlton,0.000,4
0,0,S Gallant,0.000,1
0,0,D Carpenter,0.000,5
0,0,T Blackmon,0.000,2
0,0,A Kashama,0.000,2
0,0,T Black,0.000,1
0,0,J Brown,0.000,1
0,0,J Phillips,0.000,1
0,0,B Browner,0.000,1
0,0,D Tsoumpas,0.000,1
0,0,B Ralph,0.000,1
0,0,W Lysack,0.000,4
0,0,S James,0.000,4
0,0,M Collins,0.000,3
0,0,D Anderson,0.000,3
0,0,R Amadi,1.000,3
0,0,M Labinjo,0.000,3
0,0,O Willis,1.000,2
0,1,D Tate,0.000,0
0,0,J Simpson,0.000,1
0,0,A Hunt,0.000,2
0,0,J Gibbs,0.000,2
0,0,D Toney,0.000,2
0,0,R Phillips,0.000,2
0,0,L Glover,0.000,2
0,0,R Foley,0.000,2
0,0,B Miles,0.000,1
0,0,T Nande,0.000,2
0,0,B Johnson,2.000,5
0,0,J Glatt,1.000,6
0,0,K Banks,0.000,4
0,0,D Marsh,0.000,4
0,0,N McKay Loescher,1.000,3
0,0,A McKenzie,0.000,4
0,0,O Floyd,0.000,5
0,0,J Johnson,0.000,10
0,0,M Knowlton,0.000,4
0,0,T Smith,0.000,4
0,0,J Hickman,0.000,3
0,0,S Beveridge,0.000,3
0,1,G Tisdale,0.000,2
0,0,D Adams,1.000,3
0,0,K Long,0.000,2
0,0,C Thompson,1.000,3
0,0,L Gordon,0.000,1
0,0,D Bolden,0.000,1
0,0,J Younger,0.000,3
0,0,W Middlebrooks,0.000,3
0,0,R Murphy,0.000,3
0,0,K Eiben,0.000,3
0,0,J Shivers,0.000,2
0,0,R Flemons,0.000,2
0,0,L Shell,0.000,2
0,0,J Robinson,0.000,1
0,0,R Fontaine,0.000,1
0,0,A Belli,0.000,1
0,0,E Legare,0.000,1
0,0,C Harriott,0.000,1
0,0,K Huntley,1.000,5
0,0,Z Moreno,0.000,7
0,0,W Poole,0.000,4
0,0,W Pile,0.000,5
0,0,K Stewart,0.000,2
0,0,M Adams,0.000,2
0,0,J Patrick,0.000,3
