longest reception, name, receiving touchdowns, receiving yards, receptions
10,F Murphy,0,23,4
8,R Woods,0,21,3
12,J Johnson,1,16,2
11,A Bruce,0,11,1
18,E Thurmon,1,64,7
19,A Davis,0,37,3
18,B Cahoon,0,18,1
1,J Payton,0,1,1
42,M Stegall,2,140,8
39,D Armstrong,0,50,2
27,C Brazzell,0,37,3
24,T Edwards,0,31,3
19,C Roberts,0,19,3
7,O Wilson,0,7,1
5,J Stoddard,0,5,1
28,C Bauman,0,81,6
21,J Lumsden,0,68,5
34,K Dickerson,0,65,4
20,N Curry,0,48,5
13,T Gardner,0,38,4
14,J Walker,0,21,2
15,B Ralph,0,15,1
8,C Holmes,0,5,2
40,W Cates,0,71,3
10,M Dominguez,2,44,5
23,J Armstead,0,32,2
11,C Grant,0,18,2
7,K Mitchell,0,7,1
6,C Szarka,0,6,1
5,D McKoy,0,5,1
52,T Gaylor,1,95,7
16,J Tucker,0,75,7
19,K Peterson,0,27,2
9,A Nowacki,0,23,3
15,F Stamps,0,15,1
5,M Bertrand,0,5,1
3,T Ebell,0,3,1
3,R McClendon,0,3,1
33,N Lewis,0,128,6
45,J Copeland,1,100,3
29,B Ralph,0,94,4
22,K Rambo,0,43,3
10,M Boerigter,0,25,3
20,R Cote,1,20,1
8,M Howell,0,8,1
5,G Commissiong,0,5,1
27,G Simon,1,75,5
10,J Clermont,0,17,2
15,C Rodgers,1,15,1
6,C Mock,0,6,1
5,J Smith,0,5,1
22,B Cahoon,0,66,5
19,E Thurmon,0,53,7
15,B Bratton,0,50,5
14,A Davis,1,47,7
7,D Desriveaux,0,13,2
8,J Payton,0,10,3
2,A Cobourne,0,2,1
40,A Bruce,0,64,3
24,D Mitchell,0,60,4
34,O Cetoute,1,39,2
7,J Johnson,0,7,1
35,P Jackson,1,74,4
17,C Rodgers,0,32,3
12,G Simon,0,30,5
15,C Mock,0,27,2
11,J Clermont,0,20,2
31,M Dominguez,0,89,5
27,D Flick,1,54,3
24,W Cates,0,48,5
12,J Armstead,0,36,4
18,A Fantuz,0,21,2
13,C Szarka,0,13,1
15,B Ralph,1,66,6
34,C Bauman,0,60,2
30,T Gardner,0,30,1
19,K Dickerson,0,30,3
12,J Lumsden,0,16,2
13,N Curry,1,13,1
5,J Walker,1,5,1
33,M Stegall,1,91,4
21,C Roberts,0,62,8
13,D Armstrong,1,58,6
23,T Edwards,0,58,5
20,F Reid,0,35,2
8,O Wilson,0,20,3
12,C Brazzell,0,17,2
5,A Johnson III,0,9,2
6,J Stoddard,0,6,1
27,K Peterson,2,92,6
21,T Acree,0,84,6
10,T Gaylor,0,36,5
15,T Ebell,1,30,3
11,R McClendon,0,19,3
10,A Nowacki,0,10,1
39,N Lewis,0,112,5
18,B Ralph,1,68,7
18,J Copeland,1,45,4
15,R Thelwell,0,40,3
12,J Reynolds,0,33,4
13,M Boerigter,0,25,3
28,B Cahoon,2,140,9
46,K Watkins,0,69,4
12,J Piercy,0,31,3
16,E Thurmon,0,29,2
11,D Desriveaux,0,18,2
4,A Davis,0,11,3
9,J Payton,0,9,1
9,B Bratton,0,9,1
44,K Rambo,0,110,6
46,N Lewis,0,89,5
17,J Copeland,0,53,4
19,B Ralph,0,26,2
13,J Reynolds,0,22,4
14,R Thelwell,0,22,2
40,F Murphy,0,122,7
34,A Bruce,1,55,3
19,D Mitchell,0,52,5
17,A Talbot,0,24,2
15,D Dorsey,0,23,3
14,M Palmer,0,14,1
18,O Cetoute,0,13,2
45,D Flick,1,88,5
35,M Dominguez,0,69,5
11,C Grant,0,14,2
9,A Fantuz,0,9,1
9,W Cates,0,8,2
15,J Clermont,0,69,7
28,G Simon,0,59,4
16,J Jackson,0,53,4
34,C Rodgers,0,34,1
11,C Mock,1,18,2
10,J Smith,0,10,1
52,T Edwards,1,110,5
11,A Franklin,0,38,4
13,C Roberts,0,35,5
12,D Armstrong,1,31,4
8,O Wilson,0,12,2
14,R McClendon,0,71,9
25,K Peterson,1,67,5
16,F Stamps,0,38,4
12,T Gaylor,0,31,4
9,A Nowacki,1,22,3
36,J Lumsden,0,62,2
22,J Walker,0,50,5
18,B Ralph,0,47,4
13,J French,1,44,5
23,N Curry,0,40,3
10,C Bauman,0,10,1
7,D McCants,0,7,1
3,J Radlein,0,3,1
34,N Lewis,1,120,8
23,K Rambo,0,67,5
22,J Copeland,1,63,5
17,J Reynolds,1,55,5
20,B Ralph,0,36,3
11,R Thelwell,0,11,1
10,R Cote,0,10,1
26,G Simon,0,94,6
16,J Clermont,2,84,7
47,P Jackson,1,61,3
24,J Smith,0,58,4
30,T Simmons,1,30,1
14,B Anderson,0,14,1
8,C Rodgers,0,8,1
69,M Dominguez,0,171,7
25,D Flick,2,54,3
25,C Grant,0,37,2
28,J Armstead,0,28,1
14,W Cates,0,27,2
15,C Szarka,0,15,1
11,A Fantuz,0,11,1
39,T Acree,1,87,5
35,A Nowacki,0,51,4
39,T Gaylor,0,48,2
19,K Peterson,0,29,2
18,F Stamps,0,28,4
4,R McClendon,0,6,2
24,M Stegall,0,151,9
47,D Armstrong,0,101,5
15,O Wilson,0,20,2
12,G Lezi,0,12,1
6,T Edwards,0,12,2
5,C Roberts,0,3,2
18,T Miles,0,53,4
15,A Bruce,0,51,6
27,B Parker,1,27,1
14,A Talbot,0,14,1
7,O Cetoute,0,7,1
3,R Edwards,0,3,1
51,C Rodgers,0,51,1
28,P Jackson,0,46,3
19,G Simon,0,36,2
9,J Clermont,0,9,1
3,J Smith,0,3,1
28,B Cahoon,1,67,5
28,E Thurmon,0,52,5
30,E DeSlauriers,0,30,1
29,D Desriveaux,0,29,1
13,K Watkins,0,20,4
14,A Davis,1,19,2
9,J Payton,0,9,1
46,A Fantuz,0,96,4
51,M Washington,1,74,3
42,M Dominguez,1,59,3
20,D Flick,0,49,4
20,C Grant,0,44,3
14,C Szarka,0,14,1
7,W Cates,0,12,2
52,D Armstrong,2,205,13
26,A Franklin,0,88,5
15,T Edwards,1,50,4
23,M Stegall,0,38,2
8,O Wilson,0,8,1
9,C Roberts,0,4,2
88,B Ralph,1,100,2
28,J Armstead,0,63,5
20,J Walker,0,30,2
17,C Bauman,0,17,1
9,T Caulley,0,15,2
10,A Davis,0,10,1
9,J French,0,9,1
8,N Curry,0,8,1
7,K Dickerson,0,7,1
70,J Broussard,0,105,3
70,D Mitchell,0,101,3
46,O Cetoute,1,52,2
15,T Miles,0,44,4
11,F Murphy,1,11,1
8,A Talbot,0,8,1
57,R Thelwell,2,199,7
21,K Rambo,2,62,4
17,N Lewis,0,58,4
22,J Copeland,0,46,3
10,J Reynolds,0,11,3
9,B Ralph,0,9,1
75,T Acree,0,85,2
28,T Gaylor,1,50,4
13,K Peterson,0,44,4
12,T Ebell,0,36,5
23,A Nowacki,0,34,2
10,C McCarty,0,10,1
6,M Bertrand,0,6,1
5,Q McCord,0,5,1
64,K Peterson,0,117,6
18,T Ebell,0,109,10
24,J Tucker,0,61,4
25,A Nowacki,0,33,2
13,T Gaylor,0,31,3
11,M Maurer,0,11,1
3,M Bertrand,1,3,1
18,K Rambo,1,59,5
14,J Copeland,1,54,5
16,N Lewis,0,46,3
29,R Thelwell,0,29,1
11,B Ralph,0,18,2
10,J Reynolds,0,14,2
55,F Murphy,0,86,2
36,P Johnson,1,70,3
22,A Talbot,0,65,4
17,J Broussard,1,35,3
19,M Boerigter,0,19,1
13,D Mitchell,0,13,1
10,J Johnson,0,10,1
7,C Rempel,0,7,1
18,J French,2,73,6
13,C Bauman,0,31,3
13,J Walker,0,27,3
14,N Curry,0,21,2
13,K Dickerson,0,13,1
7,J Armstead,0,7,1
7,T Caulley,0,7,1
3,B Ralph,0,3,2
39,E Thurmon,0,91,5
59,A Davis,0,73,2
35,K Watkins,0,63,2
42,B Cahoon,0,42,1
17,D Desriveaux,0,17,1
13,J Payton,0,13,1
1,A Stewart,0,1,1
44,J Jackson,0,115,7
24,J Clermont,0,59,4
18,C Rodgers,1,44,3
10,G Simon,0,10,1
4,L Green,0,4,1
37,M Stegall,1,74,4
35,D Armstrong,0,60,3
18,A Franklin,0,53,5
15,T Edwards,0,52,7
15,O Wilson,0,45,5
8,C Roberts,0,12,2
4,J Stoddard,0,4,1
39,M Dominguez,0,118,6
22,A Fantuz,0,44,3
14,D Flick,1,37,3
15,M Washington,0,25,2
7,C Grant,0,11,2
8,N Hughes,0,8,1
5,W Cates,0,6,3
62,J Tucker,1,217,10
21,A Nowacki,1,36,3
28,K Peterson,1,28,1
17,T Acree,1,23,2
9,T Ebell,0,15,3
7,C McCarty,0,7,1
3,M Maurer,1,3,1
25,K Watkins,0,81,7
38,E DeSlauriers,1,70,3
14,A Davis,0,26,3
26,E Thurmon,0,26,1
18,D Desriveaux,0,18,1
14,B Bratton,0,14,1
85,N Lewis,1,149,5
84,J Copeland,2,111,3
21,K Rambo,1,37,2
17,J Reynolds,0,22,2
16,R Cote,0,16,1
1,R Chevrier,1,1,1
20,D Flick,0,75,6
21,Y Murphy,0,65,5
14,A Fantuz,1,48,4
13,C Grant,0,48,6
20,C Szarka,0,20,1
6,W Cates,0,15,3
23,B Ralph,0,64,6
18,N Curry,0,41,4
10,C Bauman,0,25,3
18,T Caulley,0,21,2
8,J French,0,13,2
9,A Davis,0,12,2
6,K Dickerson,0,6,1
3,J Radlein,0,3,1
26,T Edwards,1,81,5
23,O Wilson,0,72,6
24,D Armstrong,0,50,4
41,F Reid,0,41,1
35,C Roberts,0,26,2
17,M Stegall,0,26,2
9,A Franklin,0,24,4
11,A Johnson III,0,15,2
55,G Simon,0,127,3
31,P Jackson,0,61,3
34,J Clermont,0,41,2
15,C Rodgers,0,35,5
28,F Murphy,0,35,2
29,C Rempel,0,33,2
12,A Talbot,0,20,2
12,M Boerigter,0,19,2
7,J Broussard,0,18,3
19,J Lumsden,1,39,4
24,T Caulley,0,34,2
12,J Armstead,0,33,4
12,J French,0,32,4
14,K Dickerson,0,27,3
12,J Walker,0,21,2
12,K Starling,0,12,1
9,N Curry,0,9,1
35,K Rambo,2,81,4
30,R Thelwell,0,76,4
23,J Copeland,0,50,3
21,B Ralph,0,35,4
16,N Lewis,0,31,3
11,J Reynolds,0,18,3
13,R Cote,0,13,2
29,A Fantuz,1,90,6
34,D Flick,0,75,5
21,W Cates,0,63,5
34,Y Murphy,0,34,1
29,C Grant,0,29,1
22,M Washington,1,27,2
16,C Szarka,0,16,1
12,N Hughes,0,12,1
8,C Holmes,0,8,1
51,G Simon,1,151,8
16,P Jackson,0,49,4
24,J Clermont,1,34,3
12,C Rodgers,1,22,2
26,A Davis,0,59,3
19,E DeSlauriers,0,57,4
15,K Watkins,1,48,6
24,D Desriveaux,0,24,1
17,E Thurmon,0,20,2
8,B Cahoon,0,8,1
15,T Gaylor,0,74,9
22,K Peterson,0,67,6
21,T Ebell,0,66,7
37,J Tucker,0,37,1
8,A Nowacki,0,17,3
10,J Romeo,0,10,1
9,M Bertrand,0,9,1
34,F Murphy,1,83,3
36,A Talbot,0,44,2
19,A Bruce,0,40,3
11,P Johnson,0,22,2
15,M Boerigter,0,15,1
12,O Cetoute,0,12,1
11,C Hardy,0,11,1
6,D Dorsey,0,6,1
3,B Crawford,0,3,1
30,D Armstrong,1,117,8
61,A Franklin,0,108,6
67,T Edwards,1,107,5
15,O Wilson,0,40,5
25,A Johnson III,0,25,1
12,C Brazzell,0,23,2
18,C Roberts,0,22,2
11,J Stoddard,0,11,1
21,T Gaylor,0,50,5
14,T Ebell,0,42,7
17,K Peterson,0,38,3
13,Q McCord,0,29,3
6,A Nowacki,0,12,2
5,M Bertrand,0,5,1
4,J Romeo,0,4,1
40,A Talbot,2,92,5
12,A Bruce,0,41,5
11,P Johnson,0,21,2
17,F Murphy,0,17,1
39,A Fantuz,1,142,7
16,W Cates,0,86,8
29,C Grant,0,51,3
16,D Flick,1,41,5
12,Y Murphy,0,19,2
16,C Holmes,1,16,1
44,E Thurmon,0,136,8
33,K Watkins,1,79,5
32,B Cahoon,0,67,4
17,D Desriveaux,0,37,3
26,E DeSlauriers,0,37,2
15,A Davis,0,27,2
14,A Stewart,0,14,1
12,J Payton,0,13,2
38,T Edwards,0,103,4
30,D Armstrong,1,44,3
20,A Franklin,0,23,2
8,C Roberts,0,8,1
48,J Armstead,0,86,6
11,K Dickerson,1,34,4
9,C Bauman,0,9,1
9,T Gardner,0,9,1
7,J Walker,0,7,1
4,J French,0,4,1
27,P Jackson,1,88,6
49,J Boden,0,83,3
24,G Simon,0,58,3
12,J Clermont,1,47,5
11,J Smith,0,27,4
2,C Rodgers,0,2,1
2,L Green,1,2,1
22,B Ralph,0,64,4
34,N Lewis,0,34,1
19,K Rambo,0,23,3
14,J Copeland,0,18,2
35,T Edwards,1,84,6
40,D Armstrong,0,67,2
17,M Stegall,1,65,6
24,A Franklin,0,56,4
11,C Roberts,0,13,3
19,G Simon,0,85,6
41,P Jackson,0,62,4
19,J Boden,0,44,3
18,J Clermont,1,40,3
10,C Rodgers,0,10,1
49,A Bruce,0,106,7
26,O Cetoute,0,51,3
42,T Miles,1,42,1
15,A Talbot,0,25,2
16,C Rempel,0,16,1
15,B Crawford,0,15,1
2,J Keeping,1,2,1
0,R Edwards,0,0,1
16,F Stamps,0,50,5
19,J Tucker,0,42,3
14,T Gaylor,1,24,2
5,T Ebell,0,19,4
4,K Peterson,0,4,1
70,K Watkins,1,192,7
9,B Cahoon,0,28,4
16,E DeSlauriers,0,25,3
8,E Thurmon,1,23,3
6,S Green,0,11,2
9,J Payton,1,9,1
41,B Ralph,0,104,6
42,J Armstead,0,76,4
10,C Bauman,0,25,3
16,T Caulley,0,23,2
50,K Rambo,1,93,5
30,N Lewis,1,80,6
20,R Thelwell,0,43,3
15,J Copeland,0,41,4
13,B Ralph,0,40,4
7,J Reynolds,0,7,1
53,D Flick,0,157,6
19,A Fantuz,0,66,5
18,W Cates,0,29,4
18,M Washington,0,18,1
8,Y Murphy,0,8,1
6,C Szarka,0,6,1
6,M Palmer,0,6,1
70,A Talbot,0,122,6
30,T Miles,1,50,2
18,O Cetoute,0,30,2
9,A Bruce,0,17,2
14,C Rempel,0,14,1
9,F Murphy,0,14,2
23,K Watkins,1,100,8
35,B Cahoon,1,67,4
30,E Thurmon,0,61,3
11,E DeSlauriers,0,31,6
14,A Cobourne,0,24,2
15,J Payton,0,15,2
7,D Desriveaux,0,10,2
19,T Ebell,0,55,6
36,K Peterson,0,54,3
17,F Stamps,0,48,4
21,T Gaylor,0,34,2
14,A Nowacki,0,32,3
12,J Tucker,0,27,3
93,J Clermont,0,173,7
16,G Simon,1,40,4
8,P Jackson,0,18,3
14,J Boden,0,14,1
20,J Armstead,0,63,5
14,K Dickerson,0,42,5
12,C Bauman,0,22,3
8,T Caulley,1,19,3
8,B Ralph,0,16,2
10,J Radlein,0,15,2
14,J Walker,0,14,1
2,A Davis,0,2,1
72,A Fantuz,3,240,7
16,D Flick,1,82,6
29,W Cates,0,38,3
17,C Grant,0,17,1
15,C Holmes,0,15,1
32,B Ralph,1,117,8
70,R Thelwell,1,96,3
38,N Lewis,0,73,5
33,K Rambo,1,65,4
21,J Copeland,2,43,4
7,R Cote,0,7,1
57,T Edwards,1,157,6
48,M Stegall,1,120,6
21,A Franklin,0,34,2
8,C Roberts,0,13,2
12,J Stoddard,0,12,1
11,D Armstrong,0,11,1
2,O Wilson,0,2,1
16,M Stegall,1,70,6
21,T Edwards,1,50,3
21,O Wilson,0,21,1
18,A Eckert,0,18,1
9,D Armstrong,0,16,2
3,C Roberts,0,5,2
32,J Copeland,0,73,4
15,N Lewis,0,54,6
17,J Reynolds,0,51,6
11,K Rambo,0,23,3
19,B Ralph,1,22,2
5,R Cote,0,5,1
97,B Cahoon,0,131,5
24,K Watkins,0,49,4
17,E Thurmon,0,38,4
23,K Carter,0,23,1
12,E DeSlauriers,0,22,2
12,A Cobourne,0,12,1
8,J Payton,0,8,1
24,A Talbot,0,73,5
29,A Bruce,1,46,3
19,T Miles,0,37,2
24,O Cetoute,0,24,1
6,J Broussard,0,11,2
9,F Murphy,0,9,1
7,R Edwards,0,7,1
53,J Tucker,1,53,1
21,F Stamps,0,35,3
32,K Peterson,0,32,1
0,T Ebell,0,24,4
8,D Anderson,0,8,1
4,A Nowacki,0,8,2
36,C Holmes,1,89,5
36,M Washington,0,70,3
37,D Flick,0,53,4
30,C Grant,0,49,2
34,Y Murphy,0,47,3
11,A Fantuz,1,11,1
36,C Bauman,0,59,3
21,J French,0,43,3
15,J Walker,0,25,3
11,J Armstead,0,21,3
14,K Dickerson,0,19,2
17,A Davis,0,17,1
8,A Bagwell,0,8,1
6,K Starling,0,6,1
2,N Curry,0,2,1
31,J French,1,73,5
18,N Curry,0,51,5
20,J Armstead,0,43,3
10,C Bauman,0,25,3
11,J Walker,0,24,3
11,T Caulley,1,11,1
49,J Clermont,1,152,9
36,G Simon,1,143,5
17,J Smith,0,39,5
16,P Jackson,1,35,3
22,J Boden,0,22,1
33,K Peterson,1,125,9
15,A Nowacki,0,89,9
44,C McCarty,1,76,4
14,J Tucker,1,44,4
19,F Stamps,0,35,3
17,J Romeo,0,17,1
11,M Mann,0,15,2
10,D Anderson,0,11,2
42,M Palmer,0,118,5
19,D Flick,0,57,5
27,M Washington,1,54,4
9,H Childs,0,9,1
5,C Holmes,0,7,2
5,K Hill,0,5,1
27,A Bruce,1,51,3
26,A Talbot,0,38,2
13,T Miles,0,21,2
20,O Cetoute,0,20,1
13,D Mitchell,0,15,2
19,D Armstrong,0,100,8
14,T Edwards,0,38,5
13,A Eckert,0,13,1
9,F Reid,0,12,2
10,M Stegall,0,10,1
7,O Wilson,0,8,4
38,J Copeland,0,130,6
28,K Rambo,1,70,4
36,N Lewis,1,64,3
24,R Thelwell,1,52,4
24,B Ralph,0,44,3
11,J Reynolds,0,21,5
24,A Davis,0,56,4
38,E Thurmon,0,51,2
19,K Watkins,0,43,3
19,B Cahoon,0,40,3
32,K Carter,1,32,1
16,A Cobourne,0,29,2
14,J Payton,0,22,2
9,E DeSlauriers,0,9,1
30,M Stegall,0,51,2
18,D Armstrong,0,47,3
36,O Wilson,0,36,1
34,F Reid,0,32,3
11,A Franklin,0,28,4
1,G Lezi,0,1,1
1,T Edwards,0,1,1
43,E Thurmon,0,78,3
25,B Cahoon,1,53,3
44,E DeSlauriers,0,44,1
31,K Watkins,0,40,2
7,A Cobourne,0,12,2
10,A Davis,0,8,2
41,M Palmer,0,67,4
22,A Fantuz,0,40,2
13,K Hill,0,18,2
7,C Grant,0,7,1
7,N Hoffart,0,7,1
5,H Childs,0,5,2
2,D Flick,0,2,1
38,A Bruce,1,171,10
43,A Talbot,2,109,6
44,O Cetoute,0,67,3
15,M Boerigter,0,24,2
12,T Miles,0,12,1
12,J Avery,0,12,1
96,G Simon,2,211,5
27,J Clermont,0,87,6
14,J Jackson,0,25,3
16,J Smith,0,23,2
14,J Boden,0,20,2
10,I Smart,0,17,2
12,R Ortiz,0,12,1
3,A Bwenge,0,3,1
31,K Rambo,1,82,4
31,J Copeland,1,74,6
24,R Thelwell,0,66,4
47,J Tolver,0,47,1
16,K Simonton,0,33,4
21,R Cote,0,21,1
5,B Ralph,0,5,1
19,J French,0,51,3
8,A Davis,0,22,3
18,K Dickerson,0,18,1
6,J Walker,0,6,1
3,N Curry,0,3,1
24,K Peterson,0,79,7
29,M Mann,0,78,4
38,D Anderson,0,43,4
15,F Stamps,0,40,4
16,A Nowacki,0,23,2
11,Q McCord,0,14,2
6,C McCarty,0,6,1
30,A Fantuz,0,127,6
62,D Flick,1,108,4
21,C Holmes,0,83,8
27,C Grant,0,27,1
21,N Hughes,0,21,1
12,Y Murphy,0,18,2
7,M Palmer,0,7,1
5,J Ranek,0,5,1
54,K Rambo,2,154,5
25,B Ralph,0,60,4
20,J Copeland,0,44,3
10,J Reynolds,0,26,3
14,N Lewis,0,19,2
11,R Thelwell,0,17,2
3,R Cote,0,3,1
19,M Stegall,1,59,4
12,T Edwards,0,32,4
7,A Franklin,0,20,4
12,J Stoddard,0,20,2
10,C Roberts,0,17,2
5,O Wilson,0,9,2
4,D Armstrong,0,4,1
65,K Watkins,1,158,5
39,E DeSlauriers,0,49,2
18,A Cobourne,0,37,4
19,B Cahoon,0,30,2
10,K Carter,0,10,1
6,A Davis,0,9,2
6,A Stewart,0,6,1
90,A Bruce,0,131,4
47,O Cetoute,0,68,3
19,A Talbot,0,56,5
19,R Edwards,0,40,3
25,T Miles,0,38,2
13,J Avery,0,28,3
15,C Rempel,0,15,1
36,D Armstrong,0,89,5
45,O Wilson,0,59,2
30,T Edwards,0,58,5
10,M Stegall,1,37,4
13,A Franklin,0,30,3
8,C Roberts,0,8,1
18,G Simon,1,50,5
19,J Smith,0,41,5
16,J Jackson,0,34,3
22,J Clermont,0,28,2
15,C Rodgers,0,26,2
19,A Fantuz,1,66,6
30,M Palmer,0,55,2
20,D Flick,0,34,2
18,C Grant,0,33,3
8,Y Murphy,0,8,1
5,W Cates,0,6,2
5,C Holmes,0,5,1
2,N Hughes,1,2,1
29,A Fantuz,1,70,4
15,D Flick,0,38,4
24,W Cates,0,24,1
21,Y Murphy,0,21,1
10,C Grant,0,20,2
8,M Palmer,0,8,1
42,M Stegall,0,85,5
50,D Armstrong,1,50,1
29,A Franklin,0,38,2
23,T Edwards,0,30,4
14,J Stoddard,0,14,1
6,C Roberts,0,8,2
