RSWL, ats margin, ats streak, attendance, average net punt yards, average punt yards, biggest lead, blocked extra points, blocked field goals, blocked punts, close line, close total, coach, completions, conference, date, day, division, dpa, dps, drives, field goals, field goals attempted, first downs, fourth downs attempted, fourth downs made, fumble return touchdowns, fumble return yards, fumbles, fumbles lost, game number, goal to go attempted, goal to go made, head coach, interception return yards, interception returns, interception touchdowns, interceptions, kicking extra points, kicking extra points attempted, kickoff return touchdowns, kickoff return yards, kickoff returns, kickoffs, kickoffs for touchback, kickoffs in end zone, lead changes, line, losses, margin, margin after the first, margin after the third, margin at the half, matchup losses, matchup wins, money line, month, open line, open total, opponents, ou margin, ou streak, overtime, passes, passing first downs, passing touchdowns, passing yards, penalties, penalty first downs, penalty yards, playoffs, plays, points, punt return touchdowns, punt return yards, punt returns, punts, quarter scores, red zones attempted, red zones made, regular season wins line, rest, return yards, rot, rushes, rushes for a loss, rushing first downs, rushing touchdowns, rushing yards, rushing yards lost, sack yards, sacks, safeties, scored first, season, site, site streak, snf, start time, streak, surface, team, temperature, third downs attempted, third downs made, time of possession, time zone, times tied, total, touchdowns, turnover margin, turnovers, two point conversion attempts, two point conversions, two point conversions attempted, week, wins
,0.500,0,,33.000,34.700,3,0,1,0,,,Jim Fassel,28,NFC,20020905,Thursday,NFC East,-5.500,-5.000,11,2,2,21,1,0,0,,0,0,1,1,1,Jim Fassel,0,1,0,3,1,1,0,75,4,3,0,0,,3.500,0,-3,0,-4,3,0,0,,9,,,[],-10.500,0,0,45,17,0,318,10,2,80,0,70,13,0,5,1,3,[3, 3, 0, 7],3,1,,,80,,22,0,2,1,43,0,0,0,0,3,2002,home,0,0,2038,0,artificial,Giants,,16,9,1948,E,,39.500,1,2,3,,0,0,1,0
,-0.500,0,,44.300,44.300,7,0,0,0,,,Steve Mariucci,16,NFC,20020905,Thursday,NFC West,-5.000,-5.500,10,3,5,13,0,0,0,,0,0,1,3,1,Steve Mariucci,28,3,0,1,1,1,0,65,3,5,1,1,,-3.500,0,3,0,4,-3,0,0,,9,,,[],-10.500,0,0,26,7,1,166,5,1,29,0,51,16,0,0,0,3,[3, 0, 7, 6],5,1,,,65,,25,0,5,0,113,0,24,3,0,0,2002,away,0,0,2038,0,artificial,Fortyniners,,12,4,1652,P,,39.500,1,-2,1,,0,0,1,0
,-3.000,0,,26.000,32.000,10,0,0,0,,,Gregg Williams,26,AFC,20020908,Sunday,AFC East,15.750,12.750,12,1,2,26,2,2,0,,1,1,1,3,3,Gregg Williams,0,0,0,2,4,4,0,135,7,7,0,0,,3.000,0,-6,3,4,0,0,0,,9,,,[],28.500,0,1,39,13,1,242,10,5,82,0,75,31,0,12,2,2,[3, 14, 7, 7, 0],3,3,,,147,,32,0,8,3,142,0,17,3,0,10,2002,home,0,0,1304,0,artificial,Bills,,17,7,2348,E,,39.500,4,2,3,,0,0,1,0
,3.000,0,,35.000,38.300,8,0,0,1,,,Herman Edwards,24,AFC,20020908,Sunday,AFC East,12.750,15.750,13,3,4,18,0,0,0,,1,1,1,1,1,Herman Edwards,37,2,0,0,2,2,2,290,7,7,0,1,,-3.000,0,6,-3,-4,0,0,0,,9,,,[],28.500,0,1,30,11,2,193,10,3,90,0,47,37,0,10,1,3,[0, 17, 3, 11, 6],4,2,,,300,,14,0,4,0,73,0,29,4,0,0,2002,away,0,0,1304,0,artificial,Jets,,8,2,1266,E,,39.500,4,-2,1,,1,1,1,0
,5.000,0,,37.900,42.400,3,0,0,0,,,John Fox,12,NFC,20020908,Sunday,NFC South,-10.750,-5.750,11,1,2,15,0,0,0,,1,0,1,0,0,John Fox,22,1,0,0,1,1,0,0,0,3,1,1,,2.000,0,3,0,3,3,0,0,,9,,,[],-16.500,0,0,19,7,1,120,6,2,35,0,57,10,0,32,4,7,[7, 3, 0, 0],2,0,,,32,,36,0,6,0,145,0,6,2,0,0,2002,home,0,0,1304,0,grass,Panthers,,14,5,2031,E,,33.500,1,-1,0,,0,0,1,0
,-5.000,0,,34.000,35.900,7,0,0,0,,,Brian Billick,20,AFC,20020908,Sunday,AFC North,-5.750,-10.750,11,0,1,15,0,0,0,,0,0,1,0,0,Brian Billick,0,0,0,1,1,1,0,27,2,2,2,2,,-2.000,0,-3,0,-3,-3,0,0,,9,,,[],-16.500,0,0,34,10,1,212,6,0,45,0,55,7,0,13,3,7,[7, 0, 0, 0],1,1,,,40,,19,0,5,0,77,0,16,2,0,7,2002,away,0,0,1304,0,grass,Ravens,,14,5,1569,E,,33.500,1,1,1,,0,0,1,0
,-0.500,0,,28.300,40.700,4,0,0,0,,,Dick Jauron,20,NFC,20020908,Sunday,NFC North,4.750,4.250,12,2,3,20,0,0,0,,1,1,1,2,2,Dick Jauron,16,2,0,1,3,3,0,109,5,6,1,3,,-4.500,0,4,4,-7,-10,0,0,,9,,,[],9.000,0,0,33,12,2,288,4,2,33,0,60,27,0,37,2,3,[7, 3, 3, 14],2,2,,,146,,26,0,6,1,80,0,6,1,0,0,2002,home,0,0,1204,0,grass,Bears,,13,7,1709,C,,41.000,3,-1,2,,0,0,1,0
,0.500,0,,33.300,38.700,10,0,0,0,,,Mike Tice,16,NFC,20020908,Sunday,NFC North,4.250,4.750,21,3,3,19,0,0,0,,2,1,1,2,1,Mike Tice,6,1,0,2,2,2,0,115,5,6,1,3,,4.500,0,-4,-4,7,10,0,0,,9,,,[],9.000,0,0,28,9,1,228,8,1,52,0,62,23,0,16,2,3,[3, 17, 0, 3],4,1,,,131,,33,0,9,1,140,0,9,1,0,3,2002,away,0,0,1204,0,grass,Vikings,,13,5,1891,C,,41.000,2,1,3,,0,0,1,0
,-30.000,0,,44.200,44.200,0,0,0,0,,,Dick LeBeau,18,AFC,20020908,Sunday,AFC North,15.750,-14.250,9,2,2,13,0,0,0,,0,0,1,1,0,Dick LeBeau,0,0,0,1,0,0,0,79,4,3,1,1,,-2.000,0,-28,-10,-24,-20,0,0,,9,,,[],1.500,0,0,31,8,0,167,9,3,57,0,48,6,0,0,0,5,[0, 0, 3, 3],1,0,,,79,,13,0,2,0,36,0,0,1,0,0,2002,home,0,0,1304,0,grass,Bengals,,11,4,1332,E,,38.500,0,1,1,,0,0,1,0
,30.000,0,,27.500,44.000,31,0,0,0,,,Marty Schottenheimer,15,AFC,20020908,Sunday,AFC West,-14.250,15.750,9,2,2,27,0,0,0,,0,0,1,3,3,Marty Schottenheimer,0,1,0,0,4,4,0,44,2,7,3,3,,2.000,0,28,10,24,20,0,0,,9,,,[],1.500,0,0,19,9,2,160,4,2,39,0,65,34,0,33,3,2,[10, 10, 7, 7],6,4,,,77,,45,0,16,2,241,0,31,4,0,20,2002,away,0,0,1304,0,grass,Chargers,,10,6,2268,P,,38.500,4,-1,0,,0,0,1,0
