assists, blocks, defensive rebounds, field goals attempted, field goals made, fouls, free throws attempted, free throws made, minutes, name, offensive rebounds, plus minus, points, position, rebounds, steals, three pointers attempted, three pointers made, turnovers
,,,,,,,,0,Trey Thompkins,,,,,,,,,
2,0,6,15,6,4,1,0,38.667,Corey Maggette,1,1,12,F,7,1,2,0,6
1,1,5,6,3,0,2,2,21.683,DJ White,0,5,8,F,5,0,0,0,0
9,2,8,9,4,3,0,0,30.017,Boris Diaw,3,1,9,F,11,0,2,1,1
0,1,5,14,7,3,3,3,38.883,Gerald Henderson,4,1,18,G,9,0,2,1,4
8,0,1,16,7,2,4,3,30.600,DJ Augustin,1,0,19,G,2,0,8,2,2
3,0,5,10,3,1,7,7,20.617,Kemba Walker,2,5,13,,7,1,2,0,0
0,0,0,0,0,0,0,0,6.133,Bismack Biyombo,0,-7,0,,0,0,0,0,1
2,0,1,1,1,1,2,0,8.367,Derrick Brown,0,-8,2,,1,0,0,0,0
1,0,0,5,2,3,2,1,9.117,Matt Carroll,0,0,5,,0,0,3,0,1
0,1,0,7,5,2,0,0,19.750,Byron Mullens,2,6,10,,2,0,0,0,1
1,1,6,3,0,1,0,0,16.167,Desagana Diop,2,1,0,,8,1,0,0,0
,,,,,,,,0,Tyrus Thomas,,,,,,,,,
1,0,1,5,1,6,3,3,17.283,Stephen Jackson,0,0,6,G-F,1,1,4,1,3
0,0,7,4,1,0,0,0,26.667,Ersan Ilyasova,2,-9,2,F,9,2,0,0,1
2,1,7,14,7,1,4,3,37.517,Andrew Bogut,2,5,17,C,9,2,0,0,1
3,0,2,12,3,1,4,4,37.617,Mike Dunleavy,1,3,13,G-F,3,0,8,3,2
4,0,2,21,8,3,3,3,37.183,Brandon Jennings,1,-4,22,G,3,0,6,3,0
2,1,5,4,1,1,2,2,13.783,Drew Gooden,0,-3,4,,5,0,1,0,1
6,0,2,10,6,2,3,2,34.733,Shaun Livingston,2,1,14,,4,1,0,0,2
3,0,1,12,5,2,4,2,22.667,Beno Udrih,0,4,13,,1,0,4,1,1
0,0,4,2,2,4,0,0,11.250,Larry Sanders,0,0,4,,4,0,0,0,1
0,0,0,0,0,0,0,0,1.300,Jon Leuer,0,-2,0,,0,0,0,0,0
,,,,,,,,0,Jon Brockman,,,,,,,,,
,,,,,,,,0,Carlos Delfino,,,,,,,,,
,,,,,,,,0,Darington Hobson,,,,,,,,,
2,0,1,4,0,2,2,2,20.550,Omri Casspi,0,-9,2,F,1,1,3,0,1
2,0,4,20,6,1,6,3,30.717,Antawn Jamison,3,-11,15,F,7,0,4,0,0
1,0,3,12,6,3,3,2,32.517,Anderson Varejao,7,-11,14,C,10,1,0,0,1
0,0,2,3,3,2,0,0,25.900,Anthony Parker,0,-6,8,G-F,2,0,2,2,0
7,0,3,12,2,2,1,1,26.017,Kyrie Irving,0,-10,6,G,3,1,5,1,1
6,0,3,12,6,0,5,4,21.983,Ramon Sessions,1,2,18,,4,1,4,2,1
3,0,1,7,5,2,5,4,27.983,Alonzo Gee,2,-1,15,,3,3,2,1,2
0,0,3,6,4,2,6,4,17.283,Tristan T Thompson,2,3,12,,5,0,0,0,0
0,0,1,6,3,2,0,0,21.567,Daniel Gibson,0,0,6,,1,0,0,0,0
0,1,1,3,0,0,0,0,15.483,Ryan Hollins,0,3,0,,1,0,0,0,1
,,,,,,,,0,Christian Eyenga,,,,,,,,,
,,,,,,,,0,Luke Harangody,,,,,,,,,
,,,,,,,,0,Samardo Samuels,,,,,,,,,
2,0,1,4,1,3,0,0,11.900,Rasual Butler,0,2,3,F,1,0,4,1,0
2,0,6,12,5,2,2,2,30.100,Andrea Bargnani,0,9,13,C-F,6,0,4,1,0
3,3,9,7,5,4,4,3,32.550,Amir Johnson,4,8,13,F,13,1,0,0,3
2,0,2,13,7,0,2,1,25.850,Demar Derozan,0,14,15,G-F,2,1,1,0,0
11,0,4,9,5,2,2,2,30.417,Jose Calderon,2,12,15,G,6,0,5,3,1
5,3,6,4,2,1,0,0,36.100,James Johnson,0,6,5,,6,2,1,1,4
4,0,0,14,5,4,3,3,22.150,Leandro Barbosa,0,-6,14,,0,0,3,1,2
3,0,1,8,4,1,0,0,17.583,Jerryd Bayless,0,-4,10,,1,0,3,2,1
2,2,3,7,7,3,0,0,17.900,Ed Davis,4,-1,14,,7,0,0,0,0
1,1,2,1,1,2,0,0,15.450,Jamaal Magloire,1,0,2,,3,0,0,0,1
,,,,,,,,0,Solomon Alabi,,,,,,,,,
,,,,,,,,0,Anthony Carter,,,,,,,,,
,,,,,,,,0,Gary Forbes,,,,,,,,,
0,0,2,14,5,3,2,0,29.700,John Salmons,1,-2,13,G-F,3,0,5,3,1
3,3,7,5,3,4,2,1,27.300,Chuck Hayes,2,11,7,F-C,9,0,0,0,0
0,1,5,9,4,4,6,4,24.867,Demarcus Cousins,6,11,12,C,11,1,0,0,2
3,0,5,13,9,2,5,5,35.967,Marcus Thornton,0,2,27,G,5,1,7,4,3
3,1,2,13,6,1,12,7,35.267,Tyreke Evans,0,4,20,G,2,0,3,1,0
3,0,1,8,3,2,0,0,25.567,Jimmer Fredette,0,8,6,,1,0,0,0,3
2,0,4,4,1,2,4,1,21.900,JJ Hickson,1,-5,3,,5,1,0,0,1
0,1,1,5,2,1,2,2,18.300,Travis Outlaw,0,11,6,,1,1,2,0,1
0,0,1,0,0,0,2,1,7.483,Jason Thompson,0,-1,1,,1,0,0,0,0
2,0,2,4,2,0,0,0,13.150,Isaiah Thomas,0,4,5,,2,0,1,1,0
0,0,0,0,0,0,0,0,0.500,Donte Greene,0,2,0,,0,0,0,0,0
,,,,,,,,0,Francisco Garcia,,,,,,,,,
,,,,,,,,0,Tyler Honeycutt,,,,,,,,,
1,1,4,4,3,1,0,0,18.483,Devin Ebanks,2,0,6,F,6,0,0,0,1
3,0,3,2,0,0,2,2,20.633,Josh McRoberts,2,-7,2,F,5,0,0,0,2
3,0,5,12,7,5,2,1,32.517,Pau Gasol,4,1,15,F-C,9,1,0,0,2
6,0,3,24,10,4,10,9,38.367,Kobe Bryant,2,-4,29,G,5,2,4,0,2
2,0,2,10,3,4,0,0,29.950,Derek Fisher,0,1,6,G,2,2,3,0,2
0,1,5,7,3,2,2,1,24.383,Troy Murphy,3,-12,8,,8,0,2,1,0
4,1,2,14,8,2,3,3,29.200,Metta World Peace,2,-8,19,,4,1,2,0,0
1,0,0,4,0,0,0,0,6.900,Andrew Goudelock,0,0,0,,0,0,2,0,0
0,0,3,4,0,1,0,0,19.633,Steve Blake,0,-10,0,,3,0,1,0,1
1,0,0,3,1,3,0,0,6.367,Luke Walton,0,-5,2,,0,0,1,0,0
0,3,2,4,2,3,0,0,13.583,Matt Barnes,1,-1,4,,3,0,1,0,1
,,,,,,,,0,Andrew Bynum,,,,,,,,,
,,,,,,,,0,Jason Kapono,,,,,,,,,
4,0,5,14,10,1,0,0,35.300,Hidayet Turkoglu,1,8,23,F,6,0,4,3,3
1,1,3,9,3,2,0,0,27.583,Ryan J Anderson,2,8,8,F,5,0,8,2,0
3,3,5,15,9,2,5,3,37.100,Dwight Howard,2,4,21,C,7,0,0,0,2
1,0,3,8,5,3,0,0,32.750,Jason Richardson,0,6,10,G,3,0,2,0,2
6,0,3,6,1,1,0,0,30.383,Jameer Nelson,0,-4,2,G,3,1,1,0,2
2,0,2,12,8,1,1,1,28.250,JJ Redick,0,5,20,,2,0,4,3,0
0,0,3,11,5,3,4,3,21.133,Glen Davis,1,4,13,,4,0,0,0,1
0,0,4,4,1,0,0,0,8.450,Von Wafer,0,-1,2,,4,0,2,0,0
2,0,1,4,2,2,0,0,17.617,Chris Duhon,0,13,5,,1,0,1,1,1
0,0,0,0,0,0,0,0,1.433,Justin Harper,0,2,0,,0,0,0,0,0
,,,,,,,,0,Earl Clark,,,,,,,,,
,,,,,,,,0,Larry Hughes,,,,,,,,,
,,,,,,,,0,Quentin Richardson,,,,,,,,,
2,0,3,5,1,0,1,1,20.383,Chase Budinger,0,7,3,F,3,0,3,0,1
3,0,4,18,8,3,4,3,38.033,Luis Scola,3,-8,19,F,7,0,0,0,1
1,1,2,3,3,2,0,0,19.800,Jordan Hill,4,0,6,C-F,6,0,0,0,1
1,0,0,10,1,1,2,2,32.650,Kevin Martin,0,-4,4,G,0,1,6,0,0
12,1,6,12,5,5,10,9,36.483,Kyle Lowry,1,-4,20,G,7,1,6,1,3
0,3,3,6,5,0,0,0,19.800,Samuel Dalembert,2,-4,10,,5,2,0,0,1
2,0,6,12,5,0,2,1,26.567,Terrence Williams,0,-10,13,,6,0,5,2,0
0,0,1,0,0,4,0,0,6.550,Jeff Adrien,0,-8,0,,1,0,0,0,1
4,0,2,4,2,0,0,0,11.517,Goran Dragic,1,-5,5,,3,0,2,1,0
1,0,3,10,6,0,1,1,23.883,Courtney Lee,0,-8,15,,3,0,3,2,1
0,0,0,2,0,2,0,0,4.333,Marcus Morris,0,-1,0,,0,0,2,0,0
,,,,,,,,0,Jonny Flynn,,,,,,,,,
,,,,,,,,0,Chandler Parsons,,,,,,,,,
3,0,6,5,1,0,0,0,23.167,Shawn Marion,0,-14,2,F,6,0,1,0,1
0,0,4,14,7,2,6,6,26.200,Dirk Nowitzki,0,-21,20,F,4,0,2,0,1
0,0,3,5,3,2,4,1,21.633,Brendan Haywood,2,-24,7,C,5,0,0,0,0
4,0,2,5,1,1,0,0,25.450,Delonte West,0,5,2,G,2,3,2,0,1
4,0,3,9,4,2,0,0,24.233,Jason Kidd,0,-27,12,G,3,0,8,4,2
4,0,2,8,3,2,0,0,25.767,Jason Terry,0,-23,6,,2,2,2,0,4
3,1,1,6,3,4,4,3,20.533,Vince Carter,0,-3,11,,1,1,3,2,3
0,1,7,10,1,3,5,4,32.933,Lamar Odom,0,-14,6,,7,0,5,0,2
0,0,0,2,1,0,2,1,4.717,Ian Mahinmi,1,-6,3,,1,0,0,0,0
1,0,1,5,3,4,2,2,14.717,Rodrigue Beaubois,1,13,10,,2,2,2,2,2
0,0,1,1,0,0,0,0,4.117,Dominique Jones,0,-6,0,,1,0,1,0,0
0,0,0,2,1,3,0,0,5.433,Brian Cardinal,0,-5,2,,0,2,1,0,0
0,1,2,4,4,5,4,4,11.100,Sean Williams,1,15,12,,3,1,0,0,3
3,1,6,10,4,2,6,6,26.250,Danilo Gallinari,1,26,15,F,7,1,5,1,1
2,1,7,8,4,2,0,0,23.433,Nene,0,26,8,C,7,0,0,0,3
0,0,3,1,0,1,2,1,13.933,Timofey Mozgov,0,2,1,C,3,0,0,0,0
2,0,1,8,4,2,2,2,27.967,Arron Afflalo,0,5,11,G,1,2,2,1,0
4,0,3,15,10,0,4,4,31.883,Ty Lawson,1,23,27,G,4,3,6,3,2
5,1,3,8,6,1,4,4,27.283,Andre Miller,2,14,18,,5,3,2,2,3
0,0,3,13,7,3,2,2,21.717,Al Harrington,2,10,18,,5,1,5,2,2
2,0,3,8,2,2,6,3,29.667,Rudy Fernandez,1,15,8,,4,3,7,1,2
0,0,4,3,0,2,4,4,21.150,Chris Andersen,2,-8,4,,6,0,0,0,0
0,0,3,5,2,2,4,1,13.300,Corey Brewer,1,-7,5,,4,1,0,0,2
0,0,1,0,0,1,0,0,3.417,Kosta Koufos,0,4,0,,1,1,0,0,0
,,,,,,,,0,Demarre Carroll,,,,,,,,,
,,,,,,,,0,Kenneth Faried,,,,,,,,,
3,1,3,18,6,1,4,2,35.483,Danny Granger,1,16,16,F-G,4,2,4,2,2
3,2,5,12,3,1,6,5,31.417,David West,7,14,11,F,12,0,0,0,1
2,3,10,11,6,4,5,4,32.800,Roy Hibbert,4,15,16,C,14,0,0,0,1
2,1,6,8,3,5,4,4,29.100,Paul George,1,14,12,G-F,7,1,3,2,2
5,1,0,11,3,2,0,0,36.500,Darren Collison,0,11,8,G,0,2,3,2,2
4,0,1,7,2,3,0,0,24.400,George Hill,0,-2,4,,1,2,4,0,1
0,0,8,14,6,3,4,3,31.783,Tyler Hansbrough,5,-5,15,,13,1,0,0,0
1,0,1,0,0,1,2,2,6.000,Lance Stephenson,0,1,2,,1,1,0,0,1
0,1,1,6,3,0,0,0,12.517,Dahntay Jones,0,-4,7,,1,0,1,1,0
,,,,,,,,0,Lou Amundson,,,,,,,,,
,,,,,,,,0,AJ Price,,,,,,,,,
2,1,3,10,3,0,0,0,33.617,Tayshaun Prince,0,-7,6,F,3,0,1,0,0
1,1,3,11,7,3,4,3,37.950,Jonas Jerebko,2,-6,17,F,5,1,2,0,0
1,0,4,7,3,5,2,2,21.650,Greg Monroe,3,-2,8,C-F,7,1,0,0,0
6,1,3,11,5,2,5,5,33.033,Rodney Stuckey,0,0,17,G,3,2,3,2,3
2,1,3,14,4,1,6,5,33.517,Ben Gordon,1,-11,14,G,4,0,4,1,5
0,0,1,9,3,0,0,0,16.550,Brandon Knight,0,-10,9,,1,1,6,3,4
0,1,0,2,0,1,0,0,16.683,Jason Maxiell,0,-5,0,,0,0,0,0,0
1,0,7,3,0,2,0,0,14.383,Austin Daye,0,-5,0,,7,0,1,0,1
1,3,5,3,1,1,0,0,19.717,Ben Wallace,2,-11,2,,7,0,0,0,1
3,0,2,5,1,4,4,3,12.900,Will Bynum,1,-3,6,,3,0,2,1,2
,,,,,,,,0,Vernon Macklin,,,,,,,,,
,,,,,,,,0,Charlie Villanueva,,,,,,,,,
,,,,,,,,0,Damien Wilkins,,,,,,,,,
1,1,3,11,5,1,2,1,31.883,Richard Jefferson,0,10,14,F,3,1,7,3,0
3,1,4,7,4,4,2,2,21.200,Tim Duncan,2,10,10,F,6,0,0,0,4
0,0,1,4,3,4,0,0,9.767,Dejuan Blair,0,9,6,C-F,1,0,0,0,1
4,1,4,15,7,1,8,7,31.367,Manu Ginobili,1,17,24,G,5,3,8,3,2
7,0,2,16,6,3,4,3,33.150,Tony Parker,2,2,15,G,4,4,1,0,2
0,2,6,7,2,3,2,1,32.900,Tiago Splitter,2,4,5,,8,2,0,0,2
1,0,2,9,2,1,4,1,13.550,Kawhi Leonard,4,0,6,,6,2,5,1,1
2,0,0,6,1,0,0,0,28.033,Matt Bonner,0,7,3,,0,0,5,1,0
2,0,2,9,4,1,0,0,20.767,James Anderson,0,-3,9,,2,0,5,1,0
2,0,1,2,0,2,0,0,14.850,TJ Ford,0,11,0,,1,1,1,0,1
1,0,0,0,0,0,0,0,1.267,Cory Joseph,0,-1,0,,0,0,0,0,0
0,0,0,2,1,0,0,0,1.267,Daniel Green,1,-1,3,,1,0,1,1,0
2,1,10,18,8,2,3,2,35.317,Rudy Gay,0,-10,19,F,10,2,1,1,3
1,0,3,8,3,3,8,4,28.883,Zach Randolph,3,-16,10,F,6,1,0,0,3
3,1,5,6,5,4,4,3,37.383,Marc Gasol,1,-8,13,C,6,1,0,0,3
0,0,1,4,1,4,0,0,15.117,Tony Allen,3,-7,2,G-F,4,1,0,0,4
7,0,3,10,4,3,2,2,32.433,Mike Conley,0,-1,11,G,3,2,1,1,3
1,0,0,6,4,3,2,0,16.967,Dante Cunningham,0,3,8,,0,0,0,0,1
1,0,4,4,2,0,0,0,17.200,OJ Mayo,0,-8,4,,4,0,0,0,2
0,0,2,5,2,2,0,0,19.450,Sam Young,0,-6,4,,2,0,1,0,1
3,0,1,6,2,1,0,0,15.567,Jeremy Pargo,1,-12,5,,2,2,3,1,3
0,0,0,1,0,1,0,0,4.367,Brian Skinner,0,-7,0,,0,0,0,0,0
0,0,4,5,3,2,0,0,17.317,Quincy Pondexter,1,7,6,,5,0,1,0,1
,,,,,,,,0,Josh Davis,,,,,,,,,
,,,,,,,,0,Josh Selby,,,,,,,,,
1,0,6,10,3,0,0,0,22.650,Grant Hill,1,6,6,F,7,0,4,0,2
0,0,4,6,1,0,1,1,23.100,Channing Frye,0,5,3,C,4,2,2,0,0
0,0,2,9,6,3,3,1,21.083,Marcin Gortat,3,1,13,F-C,5,1,0,0,0
3,0,7,11,3,3,3,2,35.150,Jared Dudley,1,1,9,F,8,1,5,1,1
12,0,0,10,5,3,2,2,29.683,Steve Nash,0,5,14,G,0,0,3,2,4
1,0,5,12,8,3,6,5,26.917,Robin Lopez,2,-2,21,,7,0,0,0,1
2,2,6,5,2,4,2,2,24.900,Markieff Morris,3,-6,7,,9,2,3,1,1
1,1,3,6,3,1,0,0,17.833,Josh Childress,0,-7,7,,3,1,4,1,1
1,0,0,3,0,2,0,0,11.250,Ronnie Price,1,-4,0,,1,1,1,0,2
